,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ラベル,,,ロール,,,属性,,,攻撃射程,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,785,976,785,976,879,934,965,981,981,981,981,981,981,1093,1161,1200,1220,1220,1220,1220,1220,1220
,PremiumSSR,,,テクニカル,,,緑,,,Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,消さないで,,,,,5,0,817,1016,817,1016,915,972,1004,1021,1021,1021,1021,1021,1021,1137,1209,1249,1270,1270,1270,1270,1270,1270
,※キャラクター名：Glow_ID_管理のFIX名称を参照。未記入の場合(仮)名称を参照。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,遠距離以外,,,,,6,0,850,1057,850,1057,952,1011,1045,1062,1062,1062,1062,1062,1062,1183,1257,1300,1321,1321,1321,1321,1321,1321
,基本ステータス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,883,1098,883,1098,988,1050,1086,1103,1103,1103,1103,1103,1103,1229,1306,1350,1372,1372,1372,1372,1372,1372
,召喚コスト,,再召喚時間F,,,well_distace,,,移動速度,,,KB回数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,917,1140,917,1140,1027,1091,1127,1146,1146,1146,1146,1146,1146,1276,1356,1402,1425,1425,1425,1425,1425,1425
,370,,275,,,0.32,,,30,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,952,1183,952,1183,1066,1132,1170,1190,1190,1190,1190,1190,1190,1324,1407,1455,1478,1478,1478,1478,1478,1478
,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,987,1227,987,1227,1105,1174,1214,1233,1233,1233,1233,1233,1233,1374,1460,1509,1533,1533,1533,1533,1533,1533
,Lvステータス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,987,1227,987,1227,1105,1174,1214,1233,1233,1233,1233,1233,1233,1374,1460,1509,1533,1533,1533,1533,1533,1533
,体力Lv1,,,体力Lv150,,,攻撃力Lv1,,,攻撃力Lv150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,1022,1271,1022,1271,1144,1216,1257,1277,1277,1277,1277,1277,1277,1423,1512,1563,1588,1588,1588,1588,1588,1588
,700,,,7000,,,870,,,8700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,1058,1315,1058,1315,1184,1259,1301,1322,1322,1322,1322,1322,1322,1472,1564,1617,1643,1643,1643,1643,1643,1643
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,1094,1360,1094,1360,1225,1301,1345,1367,1367,1367,1367,1367,1367,1523,1618,1672,1700,1700,1700,1700,1700,1700
,特性,,,,,,,効果値,,解放ランク,,解放レベル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,1130,1405,1130,1405,1265,1344,1389,1412,1412,1412,1412,1412,1412,1573,1671,1728,1756,1756,1756,1756,1756,1756
,1,火傷ダメージ軽減,,,,,,40,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,1167,1450,1167,1450,1307,1388,1435,1458,1458,1458,1458,1458,1458,1624,1725,1783,1812,1812,1812,1812,1812,1812
,2,-,,,,,,-,,-,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,1204,1496,1204,1496,1348,1432,1480,1505,1505,1505,1505,1505,1505,1675,1780,1840,1870,1870,1870,1870,1870,1870
,3,-,,,,,,-,,-,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,1241,1542,1241,1542,1389,1476,1526,1551,1551,1551,1551,1551,1551,1727,1834,1896,1927,1927,1927,1927,1927,1927
,,,,,,,,,,,,,,"※解放ランク1=Lv20,ランク2=Lv30。以降同様。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,1278,1589,1278,1589,1431,1520,1571,1597,1597,1597,1597,1597,1597,1779,1890,1954,1986,1986,1986,1986,1986,1986
,通常攻撃ステータス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,1316,1635,1316,1635,1473,1566,1618,1645,1645,1645,1645,1645,1645,1831,1945,2011,2043,2043,2043,2043,2043,2043
,オノマトペ,,,通常攻撃発生F,,,攻撃ヒットF,,,,攻撃CDF,,,攻撃距離,,,射程,,攻撃範囲,,,攻撃倍率,,,,,,,,,,,,,,,,,,,,,,,,20,0,1353,1682,1353,1682,1515,1610,1664,1691,1691,1691,1691,1691,1691,1883,2001,2068,2102,2102,2102,2102,2102,2102
,dageki_2,,,1.17,,,0.5,,,,50,,,近距離,,,0.33,,単体,,,1,,,,,,,,,,,,,,,,,,,,,,,,20,1,1353,1682,1434,1782,1596,1691,1745,1772,1772,1772,1772,1772,1772,1983,2101,2168,2202,2202,2202,2202,2202,2202
,range_start_type,,,range_start_parameter,,,,range_end_type,,,range_end_parameter,,,,対象,,対象属性,,,対象ロール,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,1391,1729,1472,1829,1638,1736,1791,1819,1819,1819,1819,1819,1819,2036,2157,2226,2261,2261,2261,2261,2261,2261
,Distance,,,0,,,,Distance,,,0.33,,,,敵,,All,,,All,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,1429,1777,1510,1877,1681,1781,1838,1867,1867,1867,1867,1867,1867,2090,2214,2285,2321,2321,2321,2321,2321,2321
,→,攻撃発生Fと攻撃ヒットFは各数値に *50。その他攻撃CDFは/50。,,,,,,,,,,,4.5,,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,1468,1824,1549,1924,1725,1827,1886,1916,1916,1916,1916,1916,1916,2142,2270,2343,2380,2380,2380,2380,2380,2380
,必殺ワザステータス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,※数式参照用,,,,,24,1,1506,1872,1587,1972,1767,1873,1933,1963,1963,1963,1963,1963,1963,2196,2327,2402,2440,2440,2440,2440,2440,2440
,"必殺攻撃_
オノマトペ",,,必殺攻撃F,,,必殺攻撃ヒットF,,,,初回必殺CDF,,,2回目以降必殺CDF,,,攻撃距離,,,,,,射程,,攻撃範囲,,,攻撃倍率,,,,,,,,,,,,,バフ・デバフ効果型,,,,,25,1,1545,1920,1626,2020,1811,1919,1981,2012,2012,2012,2012,2012,2012,2250,2384,2461,2500,2500,2500,2500,2500,2500
,dageki_2,,,2.47,,,stop無:1回目 1.00,,,,225,,,640,,,近距離,,,,,,0.53,,範囲(中),,,0.65,,,,,,,,,,,,,,,,,,26,1,1584,1968,1665,2068,1855,1965,2029,2061,2061,2061,2061,2061,2061,2304,2441,2520,2560,2560,2560,2560,2560,2560
,range_start_type,,,range_start_parameter,,,,range_end_type,,,range_end_parameter,,,,対象,,対象属性,,,対象ロール,,バフ・デバフ効果型,,,,,,※攻撃系以外の必殺ワザは攻撃倍率「無」,,,,,,,,,,,,,,,,,,27,1,1623,2017,1704,2117,1898,2012,2077,2109,2109,2109,2109,2109,2109,2359,2500,2580,2621,2621,2621,2621,2621,2621
,Distance,,,0,,,,Distance,,,0.53,,,,敵,,All,,,All,,-,,,,,,,,,,,,,,,,,,,,,,,,28,1,1662,2066,1743,2166,1942,2058,2125,2158,2158,2158,2158,2158,2158,2413,2558,2641,2682,2682,2682,2682,2682,2682
,→,攻撃発生Fと攻撃ヒットFは各数値に *50。その他攻撃CDFは/50。,,,,,,,,,,,※「range_start_parameter」「range_end_parameter」：攻撃範囲がコマの場合は手動で記載が必要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1,1701,2114,1782,2214,1986,2105,2173,2207,2207,2207,2207,2207,2207,2467,2615,2700,2742,2742,2742,2742,2742,2742
,必殺ワザ詳細,,,必殺ワザ1,,,,,,,,,,,,必殺ワザ2,,,,,,,,,,,,必殺ワザ3,,,,,,,,,,,,,,,,,,30,1,1741,2163,1822,2263,2030,2152,2222,2257,2257,2257,2257,2257,2257,2522,2673,2760,2803,2803,2803,2803,2803,2803
,,,,攻撃(必殺),,,,,,,,,,,,スタン,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,30,2,1741,2163,1897,2357,2105,2227,2297,2332,2332,2332,2332,2332,2332,2616,2767,2854,2897,2897,2897,2897,2897,2897
,,,,攻撃・特殊系効果,,,,,,バフ・デバフ系効果,,,,,,攻撃・特殊系効果,,,,,,バフ・デバフ系効果,,,,,,攻撃・特殊系効果,,,,,,バフ・デバフ系効果,,,,,,,,,,,,31,2,1780,2213,1936,2407,2149,2274,2345,2381,2381,2381,2381,2381,2381,2672,2827,2915,2960,2960,2960,2960,2960,2960
,グレード,,,効果値,,効果時間,,発動確率,,効果値,,効果時間,,発動確率,,効果値,,効果時間,,発動確率,,効果値,,効果時間,,発動確率,,効果値,,効果時間,,発動確率,,効果値,,効果時間,,発動確率,,,,,,,,32,2,1820,2262,1976,2456,2194,2321,2394,2431,2431,2431,2431,2431,2431,2727,2885,2976,3021,3021,3021,3021,3021,3021
,1,,,85,,-,,-,,-,,-,,-,,-,,50,,100,,-,,-,,-,,-,,-,,-,,-,,-,,-,,,,,,,,33,2,1860,2311,2016,2505,2239,2369,2443,2481,2481,2481,2481,2481,2481,2782,2944,3036,3082,3082,3082,3082,3082,3082
,2,,,97,,-,,-,,-,,-,,-,,-,,70,,100,,-,,-,,-,,-,,-,,-,,-,,-,,-,,,,,,,,34,2,1900,2361,2056,2555,2284,2417,2493,2531,2531,2531,2531,2531,2531,2838,3003,3098,3145,3145,3145,3145,3145,3145
,3,,,106,,-,,-,,-,,-,,-,,-,,85,,100,,-,,-,,-,,-,,-,,-,,-,,-,,-,,,,,,,,35,2,1940,2411,2096,2605,2328,2464,2542,2581,2581,2581,2581,2581,2581,2894,3063,3159,3207,3207,3207,3207,3207,3207
,4,,,113,,-,,-,,-,,-,,-,,-,,105,,100,,-,,-,,-,,-,,-,,-,,-,,-,,-,,,,,,,,36,2,1980,2461,2136,2655,2373,2512,2591,2631,2631,2631,2631,2631,2631,2950,3122,3221,3270,3270,3270,3270,3270,3270
,5,,,117,,-,,-,,-,,-,,-,,-,,115,,100,,-,,-,,-,,-,,-,,-,,-,,-,,-,,,,,,,,37,2,2020,2511,2176,2705,2418,2559,2640,2681,2681,2681,2681,2681,2681,3006,3182,3282,3332,3332,3332,3332,3332,3332
,,,,※効果値：攻撃範囲がコマの場合は手動で記載が必要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,2060,2561,2216,2755,2463,2607,2689,2731,2731,2731,2731,2731,2731,3062,3241,3344,3395,3395,3395,3395,3395,3395
,→,連続攻撃は最大ダメージ。効果時間は/50。※発動確率は「-」の記載 = 「100%」。状態異常系「スタン、火傷、氷結、毒」のみ記載。←以外の必殺ワザで発動確率を記載する場合は、特殊な確率場合のみ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,2,2101,2611,2257,2805,2509,2656,2740,2782,2782,2782,2782,2782,2782,3118,3301,3405,3457,3457,3457,3457,3457,3457
,必殺ワザ文言,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,※数式参照用,,,,,40,2,2142,2662,2298,2856,2555,2704,2790,2833,2833,2833,2833,2833,2833,3175,3361,3468,3521,3521,3521,3521,3521,3521
,グレード,,,必殺ワザ文言,,,,,,,,,,,,,,,,文字数,,必殺ワザ詳細文言,,,,,,文字数,,,,,,,,,,,,,chara_osh_00401_Special_00001,,,,,40,3,2142,2662,2377,2954,2634,2783,2869,2912,2912,2912,2912,2912,2912,3273,3459,3566,3619,3619,3619,3619,3619,3619
,1,,,敵複数体に自身の攻撃ステータスの85%のダメージ + 攻撃がヒットした場合、敵を1秒間、スタン状態にする,,,,,,,,,,,,,,,,52,,-,,,,,,-,,,1,,,,,,,,,,chara_osh_00401_Special_00002,,,,,41,3,2182,2712,2417,3004,2678,2831,2918,2962,2962,2962,2962,2962,2962,3329,3519,3627,3682,3682,3682,3682,3682,3682
,2,,,敵複数体に自身の攻撃ステータスの97%のダメージ + 攻撃がヒットした場合、敵を1.4秒間、スタン状態にする,,,,,,,,,,,,,,,,54,,該当なし,,,,,,4,,,1.4,,,,,,,,,,chara_osh_00401_Special_00003,,,,,42,3,2223,2763,2458,3055,2724,2880,2969,3013,3013,3013,3013,3013,3013,3386,3579,3690,3745,3745,3745,3745,3745,3745
,3,,,敵複数体に自身の攻撃ステータスの106%のダメージ + 攻撃がヒットした場合、敵を1.7秒間、スタン状態にする,,,,,,,,,,,,,,,,55,,該当なし,,,,,,4,,,1.7,,,,,,,,,,chara_osh_00401_Special_00004,,,,,43,3,2264,2814,2499,3106,2770,2929,3019,3065,3065,3065,3065,3065,3065,3443,3640,3753,3809,3809,3809,3809,3809,3809
,4,,,敵複数体に自身の攻撃ステータスの113%のダメージ + 攻撃がヒットした場合、敵を2.1秒間、スタン状態にする,,,,,,,,,,,,,,,,55,,該当なし,,,,,,4,,,2.1,,,,,,,,,,chara_osh_00401_Special_00005,,,,,44,3,2305,2865,2540,3157,2816,2977,3070,3116,3116,3116,3116,3116,3116,3500,3701,3815,3873,3873,3873,3873,3873,3873
,5,,,敵複数体に自身の攻撃ステータスの117%のダメージ + 攻撃がヒットした場合、敵を2.3秒間、スタン状態にする,,,,,,,,,,,,,,,,55,,該当なし,,,,,,4,,,2.3,,,,,,,,,,,,,,,45,3,2346,2916,2581,3208,2862,3026,3120,3167,3167,3167,3167,3167,3167,3557,3762,3878,3937,3937,3937,3937,3937,3937
,,,,,,,,,,,,,,,,,,,,,,,,,,,,※18字まで,,,,,,,,,,,,,,,,,,46,3,2387,2967,2622,3259,2908,3075,3171,3218,3218,3218,3218,3218,3218,3615,3822,3941,4000,4000,4000,4000,4000,4000
,ワンポイント文言,,,,,,,,,,,,,,,,,,,,,,,文字数,,,,,,,,,,,,,,,,,,,,,,47,3,2429,3019,2664,3311,2955,3125,3222,3271,3271,3271,3271,3271,3271,3673,3884,4005,4065,4065,4065,4065,4065,4065
,必殺ワザで複数の相手をスタン状態にすることができるぞ!,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,48,3,2470,3070,2705,3362,3001,3174,3273,3322,3322,3322,3322,3322,3322,3730,3945,4068,4129,4129,4129,4129,4129,4129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,2512,3122,2747,3414,3048,3224,3324,3375,3375,3375,3375,3375,3375,3788,4007,4132,4194,4194,4194,4194,4194,4194
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3,2553,3173,2788,3465,3094,3273,3375,3426,3426,3426,3426,3426,3426,3845,4067,4194,4258,4258,4258,4258,4258,4258
,,,,,,,,,,,,,,,,,,,,,,,,※100字まで,,,,,,,,,,,,,,,,,,,,,,50,4,2553,3173,2859,3553,3165,3344,3446,3497,3497,3497,3497,3497,3497,3933,4155,4282,4346,4346,4346,4346,4346,4346
,※その他キャラ文言関連に関しては↓を参照,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,4,2595,3225,2901,3605,3212,3394,3497,3549,3549,3549,3549,3549,3549,3992,4217,4346,4411,4411,4411,4411,4411,4411
,https://docs.google.com/spreadsheets/d/15MhqG2fCmYP60QZn_waTxDLL-LlRRkpIhKt6iaLyIzo/edit?gid=0#gid=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,4,2637,3277,2943,3657,3259,3444,3549,3602,3602,3602,3602,3602,3602,4050,4279,4410,4476,4476,4476,4476,4476,4476
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,4,2678,3329,2984,3709,3305,3492,3599,3653,3653,3653,3653,3653,3653,4108,4341,4474,4541,4541,4541,4541,4541,4541
,▼必殺ワザスキル文言、ワンポイント文言へのFBは以下に記載をお願いします（問題なければ「OK」だけ記載お願いします）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4,2720,3381,3026,3761,3352,3542,3651,3706,3706,3706,3706,3706,3706,4166,4403,4538,4606,4606,4606,4606,4606,4606
,必殺ワザで複数の相手をスタン状態にすることができるぞ!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,4,2762,3433,3068,3813,3399,3592,3703,3758,3758,3758,3758,3758,3758,4224,4465,4602,4671,4671,4671,4671,4671,4671
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,4,2804,3486,3110,3866,3446,3642,3754,3811,3811,3811,3811,3811,3811,4284,4528,4667,4737,4737,4737,4737,4737,4737
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,4,2847,3538,3153,3918,3494,3693,3807,3864,3864,3864,3864,3864,3864,4342,4590,4731,4802,4802,4802,4802,4802,4802
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,4,2889,3590,3195,3970,3541,3743,3859,3917,3917,3917,3917,3917,3917,4400,4652,4795,4867,4867,4867,4867,4867,4867
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4,2931,3643,3237,4023,3588,3793,3911,3969,3969,3969,3969,3969,3969,4460,4715,4860,4933,4933,4933,4933,4933,4933
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,4,2973,3696,3279,4076,3635,3843,3962,4022,4022,4022,4022,4022,4022,4519,4778,4926,5000,5000,5000,5000,5000,5000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,5,2973,3696,3418,4250,3774,3982,4101,4161,4161,4161,4161,4161,4161,4693,4952,5100,5174,5174,5174,5174,5174,5174
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,5,3016,3748,3461,4302,3822,4034,4154,4215,4215,4215,4215,4215,4215,4751,5014,5164,5239,5239,5239,5239,5239,5239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,5,3058,3801,3503,4355,3869,4084,4206,4267,4267,4267,4267,4267,4267,4811,5077,5229,5305,5305,5305,5305,5305,5305
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,5,3101,3854,3546,4408,3918,4135,4259,4321,4321,4321,4321,4321,4321,4870,5140,5294,5371,5371,5371,5371,5371,5371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,5,3144,3907,3589,4461,3966,4186,4312,4375,4375,4375,4375,4375,4375,4929,5203,5359,5437,5437,5437,5437,5437,5437
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,5,3186,3960,3631,4514,4013,4236,4363,4427,4427,4427,4427,4427,4427,4989,5266,5424,5504,5504,5504,5504,5504,5504
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,5,3229,4013,3674,4567,4061,4287,4416,4481,4481,4481,4481,4481,4481,5048,5329,5489,5570,5570,5570,5570,5570,5570
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,5,3272,4067,3717,4621,4109,4338,4469,4535,4535,4535,4535,4535,4535,5109,5393,5556,5637,5637,5637,5637,5637,5637
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,5,3315,4120,3760,4674,4157,4389,4522,4588,4588,4588,4588,4588,4588,5168,5456,5621,5704,5704,5704,5704,5704,5704
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,5,3358,4173,3803,4727,4205,4441,4575,4642,4642,4642,4642,4642,4642,5227,5519,5686,5770,5770,5770,5770,5770,5770
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,3401,4227,3846,4781,4254,4492,4628,4696,4696,4696,4696,4696,4696,5288,5584,5753,5837,5837,5837,5837,5837,5837
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,6,3401,4227,3945,4903,4353,4591,4727,4795,4795,4795,4795,4795,4795,5410,5706,5875,5959,5959,5959,5959,5959,5959
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,6,3444,4280,3988,4956,4401,4642,4780,4849,4849,4849,4849,4849,4849,5469,5769,5940,6026,6026,6026,6026,6026,6026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,6,3487,4334,4031,5010,4449,4693,4833,4902,4902,4902,4902,4902,4902,5530,5833,6006,6093,6093,6093,6093,6093,6093
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,6,3530,4388,4074,5064,4497,4744,4885,4956,4956,4956,4956,4956,4956,5590,5897,6073,6161,6161,6161,6161,6161,6161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,6,3574,4442,4118,5118,4546,4797,4940,5011,5011,5011,5011,5011,5011,5651,5961,6139,6228,6228,6228,6228,6228,6228
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,6,3617,4495,4161,5171,4595,4848,4992,5065,5065,5065,5065,5065,5065,5710,6025,6204,6294,6294,6294,6294,6294,6294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,6,3660,4549,4204,5225,4643,4899,5045,5119,5119,5119,5119,5119,5119,5770,6089,6271,6362,6362,6362,6362,6362,6362
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,6,3704,4603,4248,5279,4692,4951,5099,5174,5174,5174,5174,5174,5174,5831,6153,6337,6429,6429,6429,6429,6429,6429
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,6,3747,4657,4291,5333,4740,5002,5152,5227,5227,5227,5227,5227,5227,5891,6217,6404,6497,6497,6497,6497,6497,6497
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,6,3791,4712,4335,5388,4789,5055,5206,5282,5282,5282,5282,5282,5282,5953,6283,6471,6566,6566,6566,6566,6566,6566
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,6,3834,4766,4378,5442,4838,5106,5259,5336,5336,5336,5336,5336,5336,6013,6347,6538,6633,6633,6633,6633,6633,6633
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,7,3834,4766,4485,5576,4945,5213,5366,5443,5443,5443,5443,5443,5443,6147,6481,6672,6767,6767,6767,6767,6767,6767
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,7,3878,4820,4529,5630,4994,5265,5420,5498,5498,5498,5498,5498,5498,6208,6545,6738,6835,6835,6835,6835,6835,6835
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,7,3922,4874,4573,5684,5043,5318,5475,5553,5553,5553,5553,5553,5553,6268,6610,6805,6902,6902,6902,6902,6902,6902
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,7,3966,4929,4617,5739,5092,5370,5529,5608,5608,5608,5608,5608,5608,6330,6675,6872,6971,6971,6971,6971,6971,6971
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,7,4009,4983,4660,5793,5141,5421,5582,5662,5662,5662,5662,5662,5662,6390,6739,6939,7038,7038,7038,7038,7038,7038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,7,4053,5038,4704,5848,5190,5474,5636,5717,5717,5717,5717,5717,5717,6452,6805,7006,7107,7107,7107,7107,7107,7107
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,7,4097,5092,4748,5902,5239,5526,5690,5772,5772,5772,5772,5772,5772,6513,6869,7073,7175,7175,7175,7175,7175,7175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,7,4141,5147,4792,5957,5288,5578,5744,5827,5827,5827,5827,5827,5827,6574,6934,7140,7243,7243,7243,7243,7243,7243
