ENABLE,release_key,id,mst_unit_id,unit_grade,attack_kind,killer_colors,killer_percentage,action_frames,attack_delay,next_attack_interval,asset_key
e,202512020,c_osh_00001_general_osh_h_Normal_Blue_Special_00001,c_osh_00001_general_osh_h_Normal_Blue,0,Special,,,162,92,0,
e,202512020,c_osh_00001_general_osh_h_Boss_Red_Normal_00000,c_osh_00001_general_osh_h_Boss_Red,0,Normal,,,80,22,50,
e,202512020,c_osh_00001_general_osh_h_Boss_Red_Appearance_00001,c_osh_00001_general_osh_h_Boss_Red,0,Appearance,,,50,0,0,
e,202512020,c_osh_00001_general_osh_h_Boss_Red_Special_00002,c_osh_00001_general_osh_h_Boss_Red,0,Special,,,162,92,0,
e,202512020,e_glo_00001_general_osh_h_Normal_Colorless_Normal_00000,e_glo_00001_general_osh_h_Normal_Colorless,0,Normal,,,50,25,100,
e,202512020,e_glo_00001_general_osh_h_Boss_Blue_Normal_00000,e_glo_00001_general_osh_h_Boss_Blue,0,Normal,,,50,25,100,
e,202512020,e_glo_00001_general_osh_h_Boss_Blue_Appearance_00001,e_glo_00001_general_osh_h_Boss_Blue,0,Appearance,,,50,0,0,
e,202512020,e_glo_00001_general_osh_h_Normal_Blue_Normal_00000,e_glo_00001_general_osh_h_Normal_Blue,0,Normal,,,50,25,100,
e,202512020,c_osh_00001_general_osh_vh_Normal_Green_Normal_00000,c_osh_00001_general_osh_vh_Normal_Green,0,Normal,,,80,22,50,
e,202512020,c_osh_00001_general_osh_vh_Normal_Green_Special_00001,c_osh_00001_general_osh_vh_Normal_Green,0,Special,,,162,92,0,
e,202512020,c_osh_00001_general_osh_vh_Boss_Colorless_Normal_00000,c_osh_00001_general_osh_vh_Boss_Colorless,0,Normal,,,80,22,50,
e,202512020,c_osh_00001_general_osh_vh_Boss_Colorless_Appearance_00001,c_osh_00001_general_osh_vh_Boss_Colorless,0,Appearance,,,50,0,0,
e,202512020,c_osh_00001_general_osh_vh_Boss_Colorless_Special_00002,c_osh_00001_general_osh_vh_Boss_Colorless,0,Special,,,162,92,0,
e,202512020,c_osh_00001_general_osh_vh_Boss_Red_Normal_00000,c_osh_00001_general_osh_vh_Boss_Red,0,Normal,,,80,22,50,
e,202512020,c_osh_00001_general_osh_vh_Boss_Red_Appearance_00001,c_osh_00001_general_osh_vh_Boss_Red,0,Appearance,,,50,0,0,
e,202512020,c_osh_00001_general_osh_vh_Boss_Red_Special_00002,c_osh_00001_general_osh_vh_Boss_Red,0,Special,,,162,92,0,
e,202512020,e_glo_00001_general_osh_vh_Boss_Blue_Normal_00000,e_glo_00001_general_osh_vh_Boss_Blue,0,Normal,,,50,25,100,
e,202512020,e_glo_00001_general_osh_vh_Boss_Blue_Appearance_00001,e_glo_00001_general_osh_vh_Boss_Blue,0,Appearance,,,50,0,0,
e,202512020,e_glo_00002_general_osh_vh_Normal_Red_Normal_00000,e_glo_00002_general_osh_vh_Normal_Red,0,Normal,,,71,30,0,
e,202512020,e_glo_00002_general_osh_vh_Normal_Colorless_Normal_00000,e_glo_00002_general_osh_vh_Normal_Colorless,0,Normal,,,71,30,50,
e,202512020,e_glo_00002_general_osh_vh_Normal_Blue_Normal_00000,e_glo_00002_general_osh_vh_Normal_Blue,0,Normal,,,71,30,0,
e,202512020,e_glo_00002_osh1_1d1c_Normal_Colorless_Normal_00000,e_glo_00002_osh1_1d1c_Normal_Colorless,0,Normal,,,59,30,100,
e,202512020,c_osh_00601_osh1_boot_tan_Normal_Colorless_Normal_00000,c_osh_00601_osh1_boot_tan_Normal_Colorless,0,Normal,,,55,0,80,
e,202512020,c_osh_00601_osh1_boot_huku_Boss_Colorless_Normal_00000,c_osh_00601_osh1_boot_huku_Boss_Colorless,0,Normal,,,55,0,60,
e,202512020,c_osh_00601_osh1_boot_huku_Boss_Colorless_Special_00001,c_osh_00601_osh1_boot_huku_Boss_Colorless,0,Special,,,95,20,0,
e,202512020,c_osh_00601_osh1_boot_huku_Boss_Colorless_Appearance_00002,c_osh_00601_osh1_boot_huku_Boss_Colorless,0,Appearance,,,50,0,0,
e,202512020,e_glo_00001_osh1_boot_Normal_Colorless_Normal_00000,e_glo_00001_osh1_boot_Normal_Colorless,0,Normal,,,50,25,100,
e,202512020,c_osh_00001_charaget_repeat_Boss_Colorless_Normal_00000,c_osh_00001_charaget_repeat_Boss_Colorless,0,Normal,,,80,22,50,
e,202512020,c_osh_00001_charaget_repeat_Boss_Colorless_Special_00001,c_osh_00001_charaget_repeat_Boss_Colorless,0,Special,,,162,92,0,
e,202512020,c_osh_00001_charaget_repeat_Boss_Colorless_Appearance_00002,c_osh_00001_charaget_repeat_Boss_Colorless,0,Appearance,,,50,0,0,
e,202512020,e_glo_00002_charaget_repeat_Normal_Colorless_Normal_00000,e_glo_00002_charaget_repeat_Normal_Colorless,0,Normal,,,59,30,80,
e,202512020,c_osh_00201_charaget_repeat_Boss_Colorless_Normal_00000,c_osh_00201_charaget_repeat_Boss_Colorless,0,Normal,,,69,0,75,
e,202512020,c_osh_00201_charaget_repeat_Boss_Colorless_Special_00001,c_osh_00201_charaget_repeat_Boss_Colorless,0,Special,,,150,83,0,
e,202512020,c_osh_00201_charaget_repeat_Boss_Colorless_Appearance_00002,c_osh_00201_charaget_repeat_Boss_Colorless,0,Appearance,,,50,0,0,
e,202512020,c_osh_00401_charaget_repeat_Boss_Colorless_Normal_00000,c_osh_00401_charaget_repeat_Boss_Colorless,0,Normal,,,59,25,50,
e,202512020,c_osh_00401_charaget_repeat_Boss_Colorless_Special_00002,c_osh_00401_charaget_repeat_Boss_Colorless,0,Special,,,124,50,0,
e,202512020,c_osh_00401_charaget_repeat_Boss_Colorless_Appearance_00002,c_osh_00401_charaget_repeat_Boss_Colorless,0,Appearance,,,50,0,0,
e,202512020,c_osh_00501_charaget_repeat_Boss_Yellow_Normal_00000,c_osh_00501_charaget_repeat_Boss_Yellow,0,Normal,,,53,15,50,
e,202512020,c_osh_00501_charaget_repeat_Boss_Yellow_Special_00001,c_osh_00501_charaget_repeat_Boss_Yellow,0,Special,,,134,89,0,
e,202512020,c_osh_00501_charaget_repeat_Boss_Yellow_Appearance_00002,c_osh_00501_charaget_repeat_Boss_Yellow,0,Appearance,,,50,0,0,
e,202512020,c_osh_00301_charaget_repeat_Boss_Yellow_Normal_00000,c_osh_00301_charaget_repeat_Boss_Yellow,0,Normal,,,57,0,80,
e,202512020,c_osh_00301_charaget_repeat_Boss_Yellow_Special_00001,c_osh_00301_charaget_repeat_Boss_Yellow,0,Special,,,167,89,0,
e,202512020,c_osh_00301_charaget_repeat_Boss_Yellow_Appearance_00002,c_osh_00301_charaget_repeat_Boss_Yellow,0,Appearance,,,50,0,0,
e,202512020,c_osh_00001_challenge_Boss_Red_Normal_00000,c_osh_00001_challenge_Boss_Red,0,Normal,,,80,22,50,
e,202512020,c_osh_00001_challenge_Boss_Red_Special_00001,c_osh_00001_challenge_Boss_Red,0,Special,,,162,92,0,
e,202512020,c_osh_00001_challenge_Boss_Red_Appearance_00002,c_osh_00001_challenge_Boss_Red,0,Appearance,,,50,0,0,
e,202512020,e_glo_00002_challenge_Normal_Red_Normal_00000,e_glo_00002_challenge_Normal_Red,0,Normal,,,59,30,75,
e,202512020,c_osh_00301_challenge_Boss_Yellow_Normal_00000,c_osh_00301_challenge_Boss_Yellow,0,Normal,,,57,0,80,
e,202512020,c_osh_00301_challenge_Boss_Yellow_Special_00001,c_osh_00301_challenge_Boss_Yellow,0,Special,,,167,89,0,
e,202512020,c_osh_00301_challenge_Boss_Yellow_Appearance_00002,c_osh_00301_challenge_Boss_Yellow,0,Appearance,,,50,0,0,
e,202512020,c_osh_00201_challenge_Boss_Red_Normal_00000,c_osh_00201_challenge_Boss_Red,0,Normal,,,69,0,75,
e,202512020,c_osh_00201_challenge_Boss_Red_Special_00001,c_osh_00201_challenge_Boss_Red,0,Special,,,150,83,0,
e,202512020,c_osh_00201_challenge_Boss_Red_Appearance_00002,c_osh_00201_challenge_Boss_Red,0,Appearance,,,50,0,0,
e,202512020,c_osh_00401_challenge_Boss_Green_Normal_00000,c_osh_00401_challenge_Boss_Green,0,Normal,,,59,25,50,
e,202512020,c_osh_00401_challenge_Boss_Green_Special_00001,c_osh_00401_challenge_Boss_Green,0,Special,,,124,50,0,
e,202512020,c_osh_00401_challenge_Boss_Green_Appearance_00002,c_osh_00401_challenge_Boss_Green,0,Appearance,,,50,0,0,
e,202512020,e_glo_00001_newyear_2026_1d1c_Normal_Colorless_Normal_00000,e_glo_00001_newyear_2026_1d1c_Normal_Colorless,0,Normal,,,50,25,100,
e,202512020,e_glo_00002_osh1_advent_Normal_Colorless_Normal_00000,e_glo_00002_osh1_advent_Normal_Colorless,0,Normal,,,71,30,0,
e,202512020,e_glo_00002_osh1_advent_Normal_Green_Normal_00000,e_glo_00002_osh1_advent_Normal_Green,0,Normal,,,71,30,0,
e,202512020,e_glo_00002_osh1_advent_Boss_Green_Normal_00000,e_glo_00002_osh1_advent_Boss_Green,0,Normal,,,71,30,0,
e,202512020,e_glo_00002_osh1_advent_Boss_Green_Appearance_00001,e_glo_00002_osh1_advent_Boss_Green,0,Appearance,,,50,0,0,
e,202512020,c_osh_00201_osh1_advent_Normal_Red_Normal_00000,c_osh_00201_osh1_advent_Normal_Red,0,Normal,,,69,0,50,
e,202512020,c_osh_00201_osh1_advent_Normal_Red_Special_00001,c_osh_00201_osh1_advent_Normal_Red,0,Special,,,150,70,0,
e,202512020,c_osh_00201_osh1_advent_Boss_Red_Normal_00000,c_osh_00201_osh1_advent_Boss_Red,0,Normal,,,69,0,50,
e,202512020,c_osh_00201_osh1_advent_Boss_Red_Appearance_00001,c_osh_00201_osh1_advent_Boss_Red,0,Appearance,,,50,0,0,
e,202512020,c_osh_00201_osh1_advent_Boss_Red_Special_00002,c_osh_00201_osh1_advent_Boss_Red,0,Special,,,150,70,0,
e,202512020,c_osh_00301_osh1_advent_Normal_Yellow_Normal_00000,c_osh_00301_osh1_advent_Normal_Yellow,0,Normal,,,57,0,75,
e,202512020,c_osh_00301_osh1_advent_Normal_Yellow_Special_00001,c_osh_00301_osh1_advent_Normal_Yellow,0,Special,,,167,89,0,
e,202512020,c_osh_00301_osh1_advent_Boss_Yellow_Normal_00000,c_osh_00301_osh1_advent_Boss_Yellow,0,Normal,,,57,0,75,
e,202512020,c_osh_00301_osh1_advent_Boss_Yellow_Appearance_00001,c_osh_00301_osh1_advent_Boss_Yellow,0,Appearance,,,50,0,0,
e,202512020,c_osh_00301_osh1_advent_Boss_Yellow_Special_00002,c_osh_00301_osh1_advent_Boss_Yellow,0,Special,,,167,89,0,
e,202512020,c_osh_00401_osh1_advent_Normal_Colorless_Normal_00000,c_osh_00401_osh1_advent_Normal_Colorless,0,Normal,,,59,25,50,
e,202512020,c_osh_00401_osh1_advent_Normal_Colorless_Special_00001,c_osh_00401_osh1_advent_Normal_Colorless,0,Special,,,124,50,0,
e,202512020,c_osh_00401_osh1_advent_Boss_Colorless_Normal_00000,c_osh_00401_osh1_advent_Boss_Colorless,0,Normal,,,59,25,50,
e,202512020,c_osh_00401_osh1_advent_Boss_Colorless_Appearance_00001,c_osh_00401_osh1_advent_Boss_Colorless,0,Appearance,,,50,0,0,
e,202512020,c_osh_00401_osh1_advent_Boss_Colorless_Special_00002,c_osh_00401_osh1_advent_Boss_Colorless,0,Special,,,124,50,0,
e,202512020,e_glo_00002_osh1savage02_Normal_Blue_Normal_00000,e_glo_00002_osh1savage02_Normal_Blue,0,Normal,,,59,30,65,
e,202512020,e_glo_00002_osh1savage01_Normal_Yellow_Normal_00000,e_glo_00002_osh1savage01_Normal_Yellow,0,Normal,,,59,30,65,
e,202512020,e_glo_00002_osh1savage03b_Normal_Green_Normal_00000,e_glo_00002_osh1savage03b_Normal_Green,0,Normal,,,59,30,65,
e,202512020,e_glo_00002_osh1savage01_Normal_Colorless_Normal_00000,e_glo_00002_osh1savage01_Normal_Colorless,0,Normal,,,59,30,80,
e,202512020,e_glo_00002_osh1savage03a_Normal_Green_Normal_00000,e_glo_00002_osh1savage03a_Normal_Green,0,Normal,,,59,30,50,
e,202512020,c_osh_00201_osh1savage02_Normal_Blue_Normal_00000,c_osh_00201_osh1savage02_Normal_Blue,0,Normal,,,69,0,75,
e,202512020,c_osh_00201_osh1savage02_Normal_Blue_Special_00001,c_osh_00201_osh1savage02_Normal_Blue,0,Special,,,150,83,0,
e,202512020,c_osh_00201_osh1savage03_Normal_Green_Normal_00000,c_osh_00201_osh1savage03_Normal_Green,0,Normal,,,69,0,75,
e,202512020,c_osh_00201_osh1savage03_Normal_Green_Special_00001,c_osh_00201_osh1savage03_Normal_Green,0,Special,,,150,83,0,
e,202512020,c_osh_00301_osh1savage02_Normal_Blue_Normal_00000,c_osh_00301_osh1savage02_Normal_Blue,0,Normal,,,57,0,80,
e,202512020,c_osh_00301_osh1savage02_Normal_Blue_Special_00001,c_osh_00301_osh1savage02_Normal_Blue,0,Special,,,167,89,0,
e,202512020,c_osh_00301_osh1savage01_Normal_Yellow_Normal_00000,c_osh_00301_osh1savage01_Normal_Yellow,0,Normal,,,57,0,80,
e,202512020,c_osh_00301_osh1savage01_Normal_Yellow_Special_00001,c_osh_00301_osh1savage01_Normal_Yellow,0,Special,,,167,89,0,
e,202512020,c_osh_00301_osh1savage03_Normal_Green_Normal_00000,c_osh_00301_osh1savage03_Normal_Green,0,Normal,,,57,0,80,
e,202512020,c_osh_00301_osh1savage03_Normal_Green_Special_00001,c_osh_00301_osh1savage03_Normal_Green,0,Special,,,167,89,0,
e,202512020,c_osh_00401_osh1savage02_Normal_Blue_Normal_00000,c_osh_00401_osh1savage02_Normal_Blue,0,Normal,,,59,25,60,
e,202512020,c_osh_00401_osh1savage02_Normal_Blue_Special_00001,c_osh_00401_osh1savage02_Normal_Blue,0,Special,,,124,50,0,
e,202512020,c_osh_00401_osh1savage01_Normal_Yellow_Normal_00000,c_osh_00401_osh1savage01_Normal_Yellow,0,Normal,,,59,25,60,
e,202512020,c_osh_00401_osh1savage01_Normal_Yellow_Special_00001,c_osh_00401_osh1savage01_Normal_Yellow,0,Special,,,124,50,0,
e,202512020,c_osh_00401_osh1savage03_Normal_Green_Normal_00000,c_osh_00401_osh1savage03_Normal_Green,0,Normal,,,59,25,60,
e,202512020,c_osh_00401_osh1savage03_Normal_Green_Special_00001,c_osh_00401_osh1savage03_Normal_Green,0,Special,,,124,50,0,
e,202512020,c_osh_00501_osh1savage01_Boss_Yellow_Normal_00000,c_osh_00501_osh1savage01_Boss_Yellow,0,Normal,,,53,15,50,
e,202512020,c_osh_00501_osh1savage01_Boss_Yellow_Special_00001,c_osh_00501_osh1savage01_Boss_Yellow,0,Special,,,134,89,0,
e,202512020,c_osh_00501_osh1savage01_Boss_Yellow_Appearance_00002,c_osh_00501_osh1savage01_Boss_Yellow,0,Appearance,,,50,0,0,
e,202512020,c_osh_00001_osh1savage02_Boss_Blue_Normal_00000,c_osh_00001_osh1savage02_Boss_Blue,0,Normal,,,80,22,30,
e,202512020,c_osh_00001_osh1savage02_Boss_Blue_Special_00001,c_osh_00001_osh1savage02_Boss_Blue,0,Special,,,162,92,0,
e,202512020,c_osh_00001_osh1savage02_Boss_Blue_Appearance_00002,c_osh_00001_osh1savage02_Boss_Blue,0,Appearance,,,50,0,0,
e,202512020,c_osh_00001_osh1savage03_Boss_Green_Normal_00000,c_osh_00001_osh1savage03_Boss_Green,0,Normal,,,80,22,30,
e,202512020,c_osh_00001_osh1savage03_Boss_Green_Special_00001,c_osh_00001_osh1savage03_Boss_Green,0,Special,,,162,92,0,
e,202512020,c_osh_00001_osh1savage03_Boss_Green_Appearance_00002,c_osh_00001_osh1savage03_Boss_Green,0,Appearance,,,50,0,0,
