ENABLE,release_key,id,mst_mission_event_id,language,description
e,202512020,event_osh_00001_27_ja,event_osh_00001_27,ja,ステージを600回クリアしよう
e,202512020,event_osh_00001_28_ja,event_osh_00001_28,ja,賀正ガシャ2026を10回引こう
e,202512020,event_osh_00001_29_ja,event_osh_00001_29,ja,賀正ガシャ2026を20回引こう
e,202512020,event_osh_00001_30_ja,event_osh_00001_30,ja,賀正ガシャ2026を30回引こう
e,202512020,event_osh_00001_31_ja,event_osh_00001_31,ja,賀正ガシャ2026を40回引こう
e,202512020,event_osh_00001_32_ja,event_osh_00001_32,ja,賀正ガシャ2026を50回引こう
e,202512020,event_osh_00001_33_ja,event_osh_00001_33,ja,【汗が輝いてるよ!】ぴえヨンを編成に入れて「ファンと推し合戦！」を1回クリア
e,202512020,event_osh_00001_34_ja,event_osh_00001_34,ja,【バルクきてるよ!】ぴえヨンを編成に入れて「ファンと推し合戦！」を3回クリア
e,202512020,event_osh_00001_35_ja,event_osh_00001_35,ja,【仕上がってるよ!】ぴえヨンを編成に入れて「ファンと推し合戦！」を5回クリア
e,202512020,event_osh_00001_36_ja,event_osh_00001_36,ja,【胸筋の登山始まってるよ!】収集クエスト「芸能界へ！」をクリアしよう
e,202512020,event_osh_00001_37_ja,event_osh_00001_37,ja,【ナイスバルク!】ぴえヨンを編成に入れて「芸能界へ！」3話を5回クリア
e,202512020,event_osh_00001_38_ja,event_osh_00001_38,ja,【背中QRコードか!】ぴえヨンを編成に入れて「芸能界へ！」3話を10回クリア
e,202512020,event_osh_00001_39_ja,event_osh_00001_39,ja,【いい血管出てるよ!】ぴえヨンを編成に入れて「芸能界へ！」3話を30回クリア
e,202512020,event_osh_00001_40_ja,event_osh_00001_40,ja,【手羽先の完全究極体!】ぴえヨンを編成に入れて「芸能界へ！」3話を50回クリア
e,202512020,event_osh_00001_41_ja,event_osh_00001_41,ja,【新年号は筋肉です】ぴえヨンを編成に入れて「芸能界へ！」3話を100回クリア
e,202512020,event_osh_00001_42_ja,event_osh_00001_42,ja,【背中に羽がある!】強化クエスト「ぴえヨンのブートクエスト」をクリアしよう
e,202512020,event_osh_00001_43_ja,event_osh_00001_43,ja,【板チョコのようだ!】ぴえヨンを編成に入れて「ぴえヨンのブートクエスト」3話を3回クリア
e,202512020,event_osh_00001_44_ja,event_osh_00001_44,ja,【見てるこっちが筋肉痛!】ぴえヨンを編成に入れて「ぴえヨンのブートクエスト」3話を5回クリア
e,202512020,event_osh_00001_45_ja,event_osh_00001_45,ja,【マッチョの枯山水!】ぴえヨンを編成に入れて「ぴえヨンのブートクエスト」3話を10回クリア
e,202512020,event_osh_00001_46_ja,event_osh_00001_46,ja,【筋肉国宝!】ぴえヨンを編成に入れて「ぴえヨンのブートクエスト」3話を20回クリア
e,202512020,event_osh_00001_47_ja,event_osh_00001_47,ja,【上腕二頭筋ナイス!】ぴえヨンを編成に入れて「推しの子になってやる」1話を1回挑戦
e,202512020,event_osh_00001_48_ja,event_osh_00001_48,ja,【腹筋6LDK!】ぴえヨンを編成に入れて「推しの子になってやる」2話を1回挑戦
e,202512020,event_osh_00001_49_ja,event_osh_00001_49,ja,【カニカマの千倍!】ぴえヨンを編成に入れて「推しの子になってやる」3話を1回挑戦
e,202512020,event_osh_00001_50_ja,event_osh_00001_50,ja,【もはや説明不要!】ぴえヨンを編成に入れて「推しの子になってやる」4話を1回挑戦
e,202512020,event_osh_00001_51_ja,event_osh_00001_51,ja,【背筋が立ってる!】ぴえヨンを編成に入れて「芸能界には才能が集まる」1話を1回挑戦
e,202512020,event_osh_00001_52_ja,event_osh_00001_52,ja,【眠れない夜もあっただろ!】ぴえヨンを編成に入れて「芸能界には才能が集まる」2話を1回挑戦
e,202512020,event_osh_00001_53_ja,event_osh_00001_53,ja,【よ!阿修羅像!】ぴえヨンを編成に入れて「芸能界には才能が集まる」3話を1回挑戦
e,202512020,event_glo_00001_1_ja,event_glo_00001_1,ja,デイリークエスト「開運!ジャンブル運試し」を1回クリアしよう
e,202512020,event_glo_00001_2_ja,event_glo_00001_2,ja,デイリークエスト「開運!ジャンブル運試し」を2回クリアしよう
e,202512020,event_glo_00001_3_ja,event_glo_00001_3,ja,デイリークエスト「開運!ジャンブル運試し」を3回クリアしよう
