シート名,id,sequence_set_id,sequence_group_id,sequence_element_id,priority_sequence_element_id,condition_type,condition_value,action_type,action_value,action_value2,summon_count,summon_interval,summon_animation_type,summon_position,move_start_condition_type,move_start_condition_value,move_stop_condition_type,move_stop_condition_value,move_restart_condition_type,move_restart_condition_value,move_loop_count,is_summon_unit_outpost_damage_invalidation,last_boss_trigger,aura_type,death_type,enemy_hp_coef,enemy_attack_coef,enemy_speed_coef,override_drop_battle_point,defeated_score,action_delay,deactivation_condition_type,deactivation_condition_value,release_key
Sequence,,raid_you1_00001,w3,15,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_you_00001_you1_advent_Normal_Green,,2,50,Fall,1.5,None,,None,,None,,,FALSE,,Default,Normal,50,5,1,40,30,,None,,202602010
Sequence,,raid_you1_00001,w3,16,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_you_00001_you1_advent_Normal_Green,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,50,5,1,40,10,,None,,202602010
Sequence,,raid_you1_00001,w3,17,,FriendUnitDead,16,SummonEnemy,e_you_00001_you1_advent_Normal_Green,,4,500,None,,None,,None,,None,,,FALSE,,Default,Normal,50,5,1,40,10,150,None,,202602010
Sequence,,raid_you1_00001,w3,18,,EnterTargetKomaIndex,1,SummonEnemy,e_you_00001_you1_advent_Normal_Green,,2,500,Fall,2.5,None,,None,,None,,,FALSE,,Default,Normal,50,5,1,40,30,,None,,202602010
Sequence,,raid_you1_00001,w3,groupchange_4,,FriendUnitDead,14,SwitchSequenceGroup,w4,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,,,1,,,50,None,,202602010
Sequence,,raid_you1_00001,w4,19,,ElapsedTimeSinceSequenceGroupActivated,150,SummonEnemy,e_you_00101_you1_advent_Boss_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,AdventBoss2,Normal,50,15,1,150,200,,None,,202602010
Sequence,,raid_you1_00001,w4,20,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_you_00001_you1_advent_Normal_Green,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,80,8,1,40,10,,None,,202602010
Sequence,,raid_you1_00001,w4,21,,ElapsedTimeSinceSequenceGroupActivated,500,SummonEnemy,e_you_00001_you1_advent_Normal_Green,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,80,8,1,40,10,,None,,202602010
Sequence,,raid_you1_00001,w4,22,,ElapsedTimeSinceSequenceGroupActivated,50,SummonEnemy,e_you_00101_you1_advent_Normal_Green,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,60,12,1,50,10,,None,,202602010
Sequence,,raid_you1_00001,w4,23,,ElapsedTimeSinceSequenceGroupActivated,800,SummonEnemy,e_you_00101_you1_advent_Normal_Green,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,60,12,1,50,10,,None,,202602010
Sequence,,raid_you1_00001,w4,24,,FriendUnitDead,19,SummonEnemy,e_you_00101_you1_advent_Normal_Green,,2,250,None,,None,,None,,None,,,FALSE,,Default,Normal,60,12,1,50,10,,None,,202602010
Sequence,,raid_you1_00001,w4,25,,FriendUnitDead,19,SummonEnemy,e_you_00101_you1_advent_Boss_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,AdventBoss3,Normal,50,15,1,150,100,50,None,,202602010
Sequence,,raid_you1_00001,w4,groupchange_5,,ElapsedTimeSinceSequenceGroupActivated,1000,SwitchSequenceGroup,w5,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,,,1,,,,None,,202602010
Sequence,,raid_you1_00001,w5,26,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,c_you_00001_you1_advent_Boss_Green,,1,0,None,,None,,None,,None,,,FALSE,,AdventBoss3,Normal,70,22,1,150,500,,None,,202602010
Sequence,,raid_you1_00001,w5,27,,ElapsedTimeSinceSequenceGroupActivated,250,SummonEnemy,c_you_00201_you1_advent_Normal_Green,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,400,15,1,50,10,,None,,202602010
Sequence,,raid_you1_00001,w5,28,,FriendUnitDead,27,SummonEnemy,c_you_00201_you1_advent_Normal_Green,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,400,15,1,50,10,100,None,,202602010
Sequence,,raid_you1_00001,w5,29,,ElapsedTimeSinceSequenceGroupActivated,350,SummonEnemy,c_you_00301_you1_advent_Normal_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,350,18,1,50,10,,None,,202602010
Sequence,,raid_you1_00001,w5,30,,FriendUnitDead,29,SummonEnemy,c_you_00301_you1_advent_Normal_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,350,18,1,50,10,100,None,,202602010
Sequence,,raid_you1_00001,w5,31,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_you_00001_you1_advent_Normal_Green,,3,250,Fall,2.2,None,,None,,None,,,FALSE,,Default,Normal,100,10,1,40,30,,None,,202602010
Sequence,,raid_you1_00001,w5,32,,ElapsedTimeSinceSequenceGroupActivated,400,SummonEnemy,e_you_00001_you1_advent_Normal_Green,,3,50,None,,None,,None,,None,,,FALSE,,Default,Normal,100,10,1,40,10,,None,,202602010
Sequence,,raid_you1_00001,w5,33,,ElapsedTimeSinceSequenceGroupActivated,1250,SummonEnemy,e_you_00001_you1_advent_Normal_Green,,5,250,None,,None,,None,,None,,,FALSE,,Default,Normal,100,10,1,40,10,,None,,202602010
Sequence,,raid_you1_00001,w5,groupchange_6,,FriendUnitDead,26,SwitchSequenceGroup,w6,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,,,1,,,50,None,,202602010
Sequence,,raid_you1_00001,w6,34,,ElapsedTimeSinceSequenceGroupActivated,500,SummonEnemy,e_you_00001_you1_advent_Boss_Colorless,,1,0,Fall,2.5,None,,None,,None,,,FALSE,,AdventBoss3,Normal,80,15,1,100,200,,None,,202602010
Sequence,,raid_you1_00001,w6,35,,FriendUnitDead,34,SummonEnemy,e_you_00001_you1_advent_Boss_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,AdventBoss3,Normal,80,15,1,50,200,50,None,,202602010
Sequence,,raid_you1_00001,w6,36,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_you_00101_you1_advent_Boss_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,AdventBoss3,Normal,50,30,1,100,200,,None,,202602010
Sequence,,raid_you1_00001,w6,37,,FriendUnitDead,36,SummonEnemy,e_you_00101_you1_advent_Boss_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,AdventBoss3,Normal,50,30,1,50,200,50,None,,202602010
Sequence,,raid_you1_00001,w6,38,,ElapsedTimeSinceSequenceGroupActivated,250,SummonEnemy,e_you_00001_you1_advent_Normal_Green,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,100,10,1,25,10,,None,,202602010
Sequence,,raid_you1_00001,w6,39,,ElapsedTimeSinceSequenceGroupActivated,500,SummonEnemy,e_you_00001_you1_advent_Normal_Green,,2,200,None,,None,,None,,None,,,FALSE,,Default,Normal,100,10,1,25,10,,None,,202602010
Sequence,,raid_you1_00001,w6,40,,FriendUnitDead,39,SummonEnemy,e_you_00001_you1_advent_Normal_Green,,10,500,None,,None,,None,,None,,,FALSE,,Default,Normal,100,10,1,25,10,,None,,202602010
Sequence,,raid_you1_00001,w6,41,,ElapsedTimeSinceSequenceGroupActivated,400,SummonEnemy,e_you_00101_you1_advent_Normal_Green,,3,100,None,,None,,None,,None,,,FALSE,,Default,Normal,80,15,1,25,10,,None,,202602010
Sequence,,raid_you1_00001,w6,42,,FriendUnitDead,41,SummonEnemy,e_you_00101_you1_advent_Normal_Green,,10,500,None,,None,,None,,None,,,FALSE,,Default,Normal,80,15,1,25,10,,None,,202602010
Sequence,,raid_you1_00001,w6,43,,ElapsedTimeSinceSequenceGroupActivated,500,SummonEnemy,e_you_00101_you1_advent_Normal_Green,,2,50,Fall,2.5,None,,None,,None,,,FALSE,,Default,Normal,80,15,1,25,30,,None,,202602010
Sequence,,raid_you1_00001,w6,groupchange_7,,FriendUnitDead,35,SwitchSequenceGroup,w1,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,,,1,,,50,None,,202602010
