ENABLE,release_key,id,mst_attack_id,language,description,grade_description
e,202512020,chara_osh_00301_Special_00003_ja,chara_osh_00301_Special_00003,ja,自身と同じコマと一つ先までのコマにいる黄属性の味方と自身への被ダメージを10.4秒間、9%カット,"ステータスUP + 必殺ワザ性能UP"
e,202512020,chara_osh_00301_Special_00004_ja,chara_osh_00301_Special_00004,ja,自身と同じコマと一つ先までのコマにいる黄属性の味方と自身への被ダメージを10.8秒間、11%カット,"ステータスUP + 必殺ワザ性能UP"
e,202512020,chara_osh_00301_Special_00005_ja,chara_osh_00301_Special_00005,ja,自身と同じコマと一つ先までのコマにいる黄属性の味方と自身への被ダメージを11秒間、13%カット,"ステータスUP + 必殺ワザ性能UP"
e,202512020,chara_osh_00401_Normal_00000_ja,chara_osh_00401_Normal_00000,ja,表示場所なし,
e,202512020,chara_osh_00401_Special_00001_ja,chara_osh_00401_Special_00001,ja,"敵複数体に自身の攻撃ステータスの85%のダメージ + 攻撃がヒットした場合、敵を1秒間、スタン状態にする",
e,202512020,chara_osh_00401_Special_00002_ja,chara_osh_00401_Special_00002,ja,"敵複数体に自身の攻撃ステータスの97%のダメージ + 攻撃がヒットした場合、敵を1.4秒間、スタン状態にする","ステータスUP + 必殺ワザ性能UP"
e,202512020,chara_osh_00401_Special_00003_ja,chara_osh_00401_Special_00003,ja,"敵複数体に自身の攻撃ステータスの106%のダメージ + 攻撃がヒットした場合、敵を1.7秒間、スタン状態にする","ステータスUP + 必殺ワザ性能UP"
e,202512020,chara_osh_00401_Special_00004_ja,chara_osh_00401_Special_00004,ja,"敵複数体に自身の攻撃ステータスの113%のダメージ + 攻撃がヒットした場合、敵を2.1秒間、スタン状態にする","ステータスUP + 必殺ワザ性能UP"
e,202512020,chara_osh_00401_Special_00005_ja,chara_osh_00401_Special_00005,ja,"敵複数体に自身の攻撃ステータスの117%のダメージ + 攻撃がヒットした場合、敵を2.3秒間、スタン状態にする","ステータスUP + 必殺ワザ性能UP"
e,202512020,chara_osh_00501_Normal_00000_ja,chara_osh_00501_Normal_00000,ja,表示場所なし,
e,202512020,chara_osh_00501_Special_00001_ja,chara_osh_00501_Special_00001,ja,"敵複数体に自身の攻撃ステータスの85%のダメージ + 攻撃がヒットした場合、敵の攻撃を12秒間、5%DOWN",
e,202512020,chara_osh_00501_Special_00002_ja,chara_osh_00501_Special_00002,ja,"敵複数体に自身の攻撃ステータスの97%のダメージ + 攻撃がヒットした場合、敵の攻撃を13秒間、7%DOWN","ステータスUP + 必殺ワザ性能UP"
e,202512020,chara_osh_00501_Special_00003_ja,chara_osh_00501_Special_00003,ja,"敵複数体に自身の攻撃ステータスの106%のダメージ + 攻撃がヒットした場合、敵の攻撃を14秒間、8%DOWN","ステータスUP + 必殺ワザ性能UP"
e,202512020,chara_osh_00501_Special_00004_ja,chara_osh_00501_Special_00004,ja,"敵複数体に自身の攻撃ステータスの113%のダメージ + 攻撃がヒットした場合、敵の攻撃を15秒間、9%DOWN","ステータスUP + 必殺ワザ性能UP"
e,202512020,chara_osh_00501_Special_00005_ja,chara_osh_00501_Special_00005,ja,"敵複数体に自身の攻撃ステータスの120%のダメージ + 攻撃がヒットした場合、敵の攻撃を15秒間、10%DOWN","ステータスUP + 必殺ワザ性能UP"
e,202512020,chara_osh_00601_Normal_00000_ja,chara_osh_00601_Normal_00000,ja,表示場所なし,
e,202512020,chara_osh_00601_Special_00001_ja,chara_osh_00601_Special_00001,ja,"敵単体に最大4回の連続攻撃(自身の攻撃ステータスの最大125%ダメージ) + 4回目の攻撃がヒットした場合、敵を小ノックバック",
e,202512020,chara_osh_00601_Special_00002_ja,chara_osh_00601_Special_00002,ja,"敵単体に最大4回の連続攻撃(自身の攻撃ステータスの最大144%ダメージ) + 4回目の攻撃がヒットした場合、敵を小ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202512020,chara_osh_00601_Special_00003_ja,chara_osh_00601_Special_00003,ja,"敵単体に最大4回の連続攻撃(自身の攻撃ステータスの最大157%ダメージ) + 4回目の攻撃がヒットした場合、敵を小ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202512020,chara_osh_00601_Special_00004_ja,chara_osh_00601_Special_00004,ja,"敵単体に最大4回の連続攻撃(自身の攻撃ステータスの最大166%ダメージ) + 4回目の攻撃がヒットした場合、敵を小ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202512020,chara_osh_00601_Special_00005_ja,chara_osh_00601_Special_00005,ja,"敵単体に最大4回の連続攻撃(自身の攻撃ステータスの最大173%ダメージ) + 4回目の攻撃がヒットした場合、敵を小ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202512020,e_glo_00001_general_osh_n_Normal_Yellow_Normal_00000_ja,e_glo_00001_general_osh_n_Normal_Yellow_Normal_00000,ja,,
e,202512020,e_glo_00001_general_osh_n_Normal_Green_Normal_00000_ja,e_glo_00001_general_osh_n_Normal_Green_Normal_00000,ja,,
e,202512020,e_glo_00001_general_osh_n_Boss_Yellow_Normal_00000_ja,e_glo_00001_general_osh_n_Boss_Yellow_Normal_00000,ja,,
e,202512020,e_glo_00001_general_osh_n_Boss_Yellow_Appearance_00001_ja,e_glo_00001_general_osh_n_Boss_Yellow_Appearance_00001,ja,,
e,202512020,e_glo_00002_general_osh_n_Normal_Green_Normal_00000_ja,e_glo_00002_general_osh_n_Normal_Green_Normal_00000,ja,,
e,202512020,e_glo_00002_general_osh_n_Normal_Colorless_Normal_00000_ja,e_glo_00002_general_osh_n_Normal_Colorless_Normal_00000,ja,,
e,202512020,c_osh_00001_general_osh_n_Normal_Colorless_Normal_00000_ja,c_osh_00001_general_osh_n_Normal_Colorless_Normal_00000,ja,,
e,202512020,c_osh_00001_general_osh_n_Normal_Colorless_Special_00001_ja,c_osh_00001_general_osh_n_Normal_Colorless_Special_00001,ja,,
e,202512020,c_osh_00001_general_osh_n_Boss_Colorless_Normal_00000_ja,c_osh_00001_general_osh_n_Boss_Colorless_Normal_00000,ja,,
e,202512020,c_osh_00001_general_osh_n_Boss_Colorless_Appearance_00001_ja,c_osh_00001_general_osh_n_Boss_Colorless_Appearance_00001,ja,,
e,202512020,c_osh_00001_general_osh_n_Boss_Colorless_Special_00002_ja,c_osh_00001_general_osh_n_Boss_Colorless_Special_00002,ja,,
e,202512020,c_osh_00001_general_osh_n_Boss_Green_Normal_00000_ja,c_osh_00001_general_osh_n_Boss_Green_Normal_00000,ja,,
e,202512020,c_osh_00001_general_osh_n_Boss_Green_Appearance_00001_ja,c_osh_00001_general_osh_n_Boss_Green_Appearance_00001,ja,,
e,202512020,c_osh_00001_general_osh_n_Boss_Green_Special_00002_ja,c_osh_00001_general_osh_n_Boss_Green_Special_00002,ja,,
e,202512020,e_glo_00002_general_osh_h_Normal_Colorless_Normal_00000_ja,e_glo_00002_general_osh_h_Normal_Colorless_Normal_00000,ja,,
e,202512020,e_glo_00002_general_osh_h_Normal_Red_Normal_00000_ja,e_glo_00002_general_osh_h_Normal_Red_Normal_00000,ja,,
e,202512020,c_osh_00001_general_osh_h_Normal_Blue_Normal_00000_ja,c_osh_00001_general_osh_h_Normal_Blue_Normal_00000,ja,,
e,202512020,c_osh_00001_general_osh_h_Normal_Blue_Special_00001_ja,c_osh_00001_general_osh_h_Normal_Blue_Special_00001,ja,,
e,202512020,c_osh_00001_general_osh_h_Boss_Red_Normal_00000_ja,c_osh_00001_general_osh_h_Boss_Red_Normal_00000,ja,,
e,202512020,c_osh_00001_general_osh_h_Boss_Red_Appearance_00001_ja,c_osh_00001_general_osh_h_Boss_Red_Appearance_00001,ja,,
e,202512020,c_osh_00001_general_osh_h_Boss_Red_Special_00002_ja,c_osh_00001_general_osh_h_Boss_Red_Special_00002,ja,,
e,202512020,e_glo_00001_general_osh_h_Normal_Colorless_Normal_00000_ja,e_glo_00001_general_osh_h_Normal_Colorless_Normal_00000,ja,,
e,202512020,e_glo_00001_general_osh_h_Boss_Blue_Normal_00000_ja,e_glo_00001_general_osh_h_Boss_Blue_Normal_00000,ja,,
e,202512020,e_glo_00001_general_osh_h_Boss_Blue_Appearance_00001_ja,e_glo_00001_general_osh_h_Boss_Blue_Appearance_00001,ja,,
e,202512020,e_glo_00001_general_osh_h_Normal_Blue_Normal_00000_ja,e_glo_00001_general_osh_h_Normal_Blue_Normal_00000,ja,,
e,202512020,c_osh_00001_general_osh_vh_Normal_Green_Normal_00000_ja,c_osh_00001_general_osh_vh_Normal_Green_Normal_00000,ja,,
e,202512020,c_osh_00001_general_osh_vh_Normal_Green_Special_00001_ja,c_osh_00001_general_osh_vh_Normal_Green_Special_00001,ja,,
e,202512020,c_osh_00001_general_osh_vh_Boss_Colorless_Normal_00000_ja,c_osh_00001_general_osh_vh_Boss_Colorless_Normal_00000,ja,,
e,202512020,c_osh_00001_general_osh_vh_Boss_Colorless_Appearance_00001_ja,c_osh_00001_general_osh_vh_Boss_Colorless_Appearance_00001,ja,,
e,202512020,c_osh_00001_general_osh_vh_Boss_Colorless_Special_00002_ja,c_osh_00001_general_osh_vh_Boss_Colorless_Special_00002,ja,,
e,202512020,c_osh_00001_general_osh_vh_Boss_Red_Normal_00000_ja,c_osh_00001_general_osh_vh_Boss_Red_Normal_00000,ja,,
e,202512020,c_osh_00001_general_osh_vh_Boss_Red_Appearance_00001_ja,c_osh_00001_general_osh_vh_Boss_Red_Appearance_00001,ja,,
e,202512020,c_osh_00001_general_osh_vh_Boss_Red_Special_00002_ja,c_osh_00001_general_osh_vh_Boss_Red_Special_00002,ja,,
e,202512020,e_glo_00001_general_osh_vh_Boss_Blue_Normal_00000_ja,e_glo_00001_general_osh_vh_Boss_Blue_Normal_00000,ja,,
e,202512020,e_glo_00001_general_osh_vh_Boss_Blue_Appearance_00001_ja,e_glo_00001_general_osh_vh_Boss_Blue_Appearance_00001,ja,,
e,202512020,e_glo_00002_general_osh_vh_Normal_Red_Normal_00000_ja,e_glo_00002_general_osh_vh_Normal_Red_Normal_00000,ja,,
e,202512020,e_glo_00002_general_osh_vh_Normal_Colorless_Normal_00000_ja,e_glo_00002_general_osh_vh_Normal_Colorless_Normal_00000,ja,,
e,202512020,e_glo_00002_general_osh_vh_Normal_Blue_Normal_00000_ja,e_glo_00002_general_osh_vh_Normal_Blue_Normal_00000,ja,,
e,202512020,e_glo_00002_osh1_1d1c_Normal_Colorless_Normal_00000_ja,e_glo_00002_osh1_1d1c_Normal_Colorless_Normal_00000,ja,,
e,202512020,c_osh_00601_osh1_boot_tan_Normal_Colorless_Normal_00000_ja,c_osh_00601_osh1_boot_tan_Normal_Colorless_Normal_00000,ja,,
e,202512020,c_osh_00601_osh1_boot_huku_Boss_Colorless_Normal_00000_ja,c_osh_00601_osh1_boot_huku_Boss_Colorless_Normal_00000,ja,,
e,202512020,c_osh_00601_osh1_boot_huku_Boss_Colorless_Special_00001_ja,c_osh_00601_osh1_boot_huku_Boss_Colorless_Special_00001,ja,,
e,202512020,c_osh_00601_osh1_boot_huku_Boss_Colorless_Appearance_00002_ja,c_osh_00601_osh1_boot_huku_Boss_Colorless_Appearance_00002,ja,,
e,202512020,e_glo_00001_osh1_boot_Normal_Colorless_Normal_00000_ja,e_glo_00001_osh1_boot_Normal_Colorless_Normal_00000,ja,,
e,202512020,c_osh_00001_charaget_repeat_Boss_Colorless_Normal_00000_ja,c_osh_00001_charaget_repeat_Boss_Colorless_Normal_00000,ja,,
e,202512020,c_osh_00001_charaget_repeat_Boss_Colorless_Special_00001_ja,c_osh_00001_charaget_repeat_Boss_Colorless_Special_00001,ja,,
e,202512020,c_osh_00001_charaget_repeat_Boss_Colorless_Appearance_00002_ja,c_osh_00001_charaget_repeat_Boss_Colorless_Appearance_00002,ja,,
e,202512020,e_glo_00002_charaget_repeat_Normal_Colorless_Normal_00000_ja,e_glo_00002_charaget_repeat_Normal_Colorless_Normal_00000,ja,,
e,202512020,c_osh_00201_charaget_repeat_Boss_Colorless_Normal_00000_ja,c_osh_00201_charaget_repeat_Boss_Colorless_Normal_00000,ja,,
e,202512020,c_osh_00201_charaget_repeat_Boss_Colorless_Special_00001_ja,c_osh_00201_charaget_repeat_Boss_Colorless_Special_00001,ja,,
e,202512020,c_osh_00201_charaget_repeat_Boss_Colorless_Appearance_00002_ja,c_osh_00201_charaget_repeat_Boss_Colorless_Appearance_00002,ja,,
e,202512020,c_osh_00401_charaget_repeat_Boss_Colorless_Normal_00000_ja,c_osh_00401_charaget_repeat_Boss_Colorless_Normal_00000,ja,,
e,202512020,c_osh_00401_charaget_repeat_Boss_Colorless_Special_00002_ja,c_osh_00401_charaget_repeat_Boss_Colorless_Special_00002,ja,,
e,202512020,c_osh_00401_charaget_repeat_Boss_Colorless_Appearance_00002_ja,c_osh_00401_charaget_repeat_Boss_Colorless_Appearance_00002,ja,,
e,202512020,c_osh_00501_charaget_repeat_Boss_Yellow_Normal_00000_ja,c_osh_00501_charaget_repeat_Boss_Yellow_Normal_00000,ja,,
e,202512020,c_osh_00501_charaget_repeat_Boss_Yellow_Special_00001_ja,c_osh_00501_charaget_repeat_Boss_Yellow_Special_00001,ja,,
e,202512020,c_osh_00501_charaget_repeat_Boss_Yellow_Appearance_00002_ja,c_osh_00501_charaget_repeat_Boss_Yellow_Appearance_00002,ja,,
e,202512020,c_osh_00301_charaget_repeat_Boss_Yellow_Normal_00000_ja,c_osh_00301_charaget_repeat_Boss_Yellow_Normal_00000,ja,,
e,202512020,c_osh_00301_charaget_repeat_Boss_Yellow_Special_00001_ja,c_osh_00301_charaget_repeat_Boss_Yellow_Special_00001,ja,,
e,202512020,c_osh_00301_charaget_repeat_Boss_Yellow_Appearance_00002_ja,c_osh_00301_charaget_repeat_Boss_Yellow_Appearance_00002,ja,,
e,202512020,c_osh_00001_challenge_Boss_Red_Normal_00000_ja,c_osh_00001_challenge_Boss_Red_Normal_00000,ja,,
e,202512020,c_osh_00001_challenge_Boss_Red_Special_00001_ja,c_osh_00001_challenge_Boss_Red_Special_00001,ja,,
e,202512020,c_osh_00001_challenge_Boss_Red_Appearance_00002_ja,c_osh_00001_challenge_Boss_Red_Appearance_00002,ja,,
e,202512020,e_glo_00002_challenge_Normal_Red_Normal_00000_ja,e_glo_00002_challenge_Normal_Red_Normal_00000,ja,,
e,202512020,c_osh_00301_challenge_Boss_Yellow_Normal_00000_ja,c_osh_00301_challenge_Boss_Yellow_Normal_00000,ja,,
e,202512020,c_osh_00301_challenge_Boss_Yellow_Special_00001_ja,c_osh_00301_challenge_Boss_Yellow_Special_00001,ja,,
e,202512020,c_osh_00301_challenge_Boss_Yellow_Appearance_00002_ja,c_osh_00301_challenge_Boss_Yellow_Appearance_00002,ja,,
e,202512020,c_osh_00201_challenge_Boss_Red_Normal_00000_ja,c_osh_00201_challenge_Boss_Red_Normal_00000,ja,,
e,202512020,c_osh_00201_challenge_Boss_Red_Special_00001_ja,c_osh_00201_challenge_Boss_Red_Special_00001,ja,,
e,202512020,c_osh_00201_challenge_Boss_Red_Appearance_00002_ja,c_osh_00201_challenge_Boss_Red_Appearance_00002,ja,,
e,202512020,c_osh_00401_challenge_Boss_Green_Normal_00000_ja,c_osh_00401_challenge_Boss_Green_Normal_00000,ja,,
e,202512020,c_osh_00401_challenge_Boss_Green_Special_00001_ja,c_osh_00401_challenge_Boss_Green_Special_00001,ja,,
e,202512020,c_osh_00401_challenge_Boss_Green_Appearance_00002_ja,c_osh_00401_challenge_Boss_Green_Appearance_00002,ja,,
e,202512020,e_glo_00001_newyear_2026_1d1c_Normal_Colorless_Normal_00000_ja,e_glo_00001_newyear_2026_1d1c_Normal_Colorless_Normal_00000,ja,,
e,202512020,e_glo_00002_osh1_advent_Normal_Colorless_Normal_00000_ja,e_glo_00002_osh1_advent_Normal_Colorless_Normal_00000,ja,,
e,202512020,e_glo_00002_osh1_advent_Normal_Green_Normal_00000_ja,e_glo_00002_osh1_advent_Normal_Green_Normal_00000,ja,,
e,202512020,e_glo_00002_osh1_advent_Boss_Green_Normal_00000_ja,e_glo_00002_osh1_advent_Boss_Green_Normal_00000,ja,,
e,202512020,e_glo_00002_osh1_advent_Boss_Green_Appearance_00001_ja,e_glo_00002_osh1_advent_Boss_Green_Appearance_00001,ja,,
e,202512020,c_osh_00201_osh1_advent_Normal_Red_Normal_00000_ja,c_osh_00201_osh1_advent_Normal_Red_Normal_00000,ja,,
e,202512020,c_osh_00201_osh1_advent_Normal_Red_Special_00001_ja,c_osh_00201_osh1_advent_Normal_Red_Special_00001,ja,,
e,202512020,c_osh_00201_osh1_advent_Boss_Red_Normal_00000_ja,c_osh_00201_osh1_advent_Boss_Red_Normal_00000,ja,,
e,202512020,c_osh_00201_osh1_advent_Boss_Red_Appearance_00001_ja,c_osh_00201_osh1_advent_Boss_Red_Appearance_00001,ja,,
e,202512020,c_osh_00201_osh1_advent_Boss_Red_Special_00002_ja,c_osh_00201_osh1_advent_Boss_Red_Special_00002,ja,,
e,202512020,c_osh_00301_osh1_advent_Normal_Yellow_Normal_00000_ja,c_osh_00301_osh1_advent_Normal_Yellow_Normal_00000,ja,,
e,202512020,c_osh_00301_osh1_advent_Normal_Yellow_Special_00001_ja,c_osh_00301_osh1_advent_Normal_Yellow_Special_00001,ja,,
e,202512020,c_osh_00301_osh1_advent_Boss_Yellow_Normal_00000_ja,c_osh_00301_osh1_advent_Boss_Yellow_Normal_00000,ja,,
e,202512020,c_osh_00301_osh1_advent_Boss_Yellow_Appearance_00001_ja,c_osh_00301_osh1_advent_Boss_Yellow_Appearance_00001,ja,,
e,202512020,c_osh_00301_osh1_advent_Boss_Yellow_Special_00002_ja,c_osh_00301_osh1_advent_Boss_Yellow_Special_00002,ja,,
e,202512020,c_osh_00401_osh1_advent_Normal_Colorless_Normal_00000_ja,c_osh_00401_osh1_advent_Normal_Colorless_Normal_00000,ja,,
e,202512020,c_osh_00401_osh1_advent_Normal_Colorless_Special_00001_ja,c_osh_00401_osh1_advent_Normal_Colorless_Special_00001,ja,,
e,202512020,c_osh_00401_osh1_advent_Boss_Colorless_Normal_00000_ja,c_osh_00401_osh1_advent_Boss_Colorless_Normal_00000,ja,,
e,202512020,c_osh_00401_osh1_advent_Boss_Colorless_Appearance_00001_ja,c_osh_00401_osh1_advent_Boss_Colorless_Appearance_00001,ja,,
e,202512020,c_osh_00401_osh1_advent_Boss_Colorless_Special_00002_ja,c_osh_00401_osh1_advent_Boss_Colorless_Special_00002,ja,,
e,202512020,e_glo_00002_osh1savage02_Normal_Blue_Normal_00000_ja,e_glo_00002_osh1savage02_Normal_Blue_Normal_00000,ja,,
e,202512020,e_glo_00002_osh1savage01_Normal_Yellow_Normal_00000_ja,e_glo_00002_osh1savage01_Normal_Yellow_Normal_00000,ja,,
e,202512020,e_glo_00002_osh1savage03b_Normal_Green_Normal_00000_ja,e_glo_00002_osh1savage03b_Normal_Green_Normal_00000,ja,,
e,202512020,e_glo_00002_osh1savage01_Normal_Colorless_Normal_00000_ja,e_glo_00002_osh1savage01_Normal_Colorless_Normal_00000,ja,,
e,202512020,e_glo_00002_osh1savage03a_Normal_Green_Normal_00000_ja,e_glo_00002_osh1savage03a_Normal_Green_Normal_00000,ja,,
e,202512020,c_osh_00201_osh1savage02_Normal_Blue_Normal_00000_ja,c_osh_00201_osh1savage02_Normal_Blue_Normal_00000,ja,,
e,202512020,c_osh_00201_osh1savage02_Normal_Blue_Special_00001_ja,c_osh_00201_osh1savage02_Normal_Blue_Special_00001,ja,,
e,202512020,c_osh_00201_osh1savage03_Normal_Green_Normal_00000_ja,c_osh_00201_osh1savage03_Normal_Green_Normal_00000,ja,,
e,202512020,c_osh_00201_osh1savage03_Normal_Green_Special_00001_ja,c_osh_00201_osh1savage03_Normal_Green_Special_00001,ja,,
e,202512020,c_osh_00301_osh1savage02_Normal_Blue_Normal_00000_ja,c_osh_00301_osh1savage02_Normal_Blue_Normal_00000,ja,,
e,202512020,c_osh_00301_osh1savage02_Normal_Blue_Special_00001_ja,c_osh_00301_osh1savage02_Normal_Blue_Special_00001,ja,,
e,202512020,c_osh_00301_osh1savage01_Normal_Yellow_Normal_00000_ja,c_osh_00301_osh1savage01_Normal_Yellow_Normal_00000,ja,,
e,202512020,c_osh_00301_osh1savage01_Normal_Yellow_Special_00001_ja,c_osh_00301_osh1savage01_Normal_Yellow_Special_00001,ja,,
e,202512020,c_osh_00301_osh1savage03_Normal_Green_Normal_00000_ja,c_osh_00301_osh1savage03_Normal_Green_Normal_00000,ja,,
e,202512020,c_osh_00301_osh1savage03_Normal_Green_Special_00001_ja,c_osh_00301_osh1savage03_Normal_Green_Special_00001,ja,,
e,202512020,c_osh_00401_osh1savage02_Normal_Blue_Normal_00000_ja,c_osh_00401_osh1savage02_Normal_Blue_Normal_00000,ja,,
e,202512020,c_osh_00401_osh1savage02_Normal_Blue_Special_00001_ja,c_osh_00401_osh1savage02_Normal_Blue_Special_00001,ja,,
e,202512020,c_osh_00401_osh1savage01_Normal_Yellow_Normal_00000_ja,c_osh_00401_osh1savage01_Normal_Yellow_Normal_00000,ja,,
e,202512020,c_osh_00401_osh1savage01_Normal_Yellow_Special_00001_ja,c_osh_00401_osh1savage01_Normal_Yellow_Special_00001,ja,,
e,202512020,c_osh_00401_osh1savage03_Normal_Green_Normal_00000_ja,c_osh_00401_osh1savage03_Normal_Green_Normal_00000,ja,,
e,202512020,c_osh_00401_osh1savage03_Normal_Green_Special_00001_ja,c_osh_00401_osh1savage03_Normal_Green_Special_00001,ja,,
e,202512020,c_osh_00501_osh1savage01_Boss_Yellow_Normal_00000_ja,c_osh_00501_osh1savage01_Boss_Yellow_Normal_00000,ja,,
e,202512020,c_osh_00501_osh1savage01_Boss_Yellow_Special_00001_ja,c_osh_00501_osh1savage01_Boss_Yellow_Special_00001,ja,,
e,202512020,c_osh_00501_osh1savage01_Boss_Yellow_Appearance_00002_ja,c_osh_00501_osh1savage01_Boss_Yellow_Appearance_00002,ja,,
e,202512020,c_osh_00001_osh1savage02_Boss_Blue_Normal_00000_ja,c_osh_00001_osh1savage02_Boss_Blue_Normal_00000,ja,,
e,202512020,c_osh_00001_osh1savage02_Boss_Blue_Special_00001_ja,c_osh_00001_osh1savage02_Boss_Blue_Special_00001,ja,,
e,202512020,c_osh_00001_osh1savage02_Boss_Blue_Appearance_00002_ja,c_osh_00001_osh1savage02_Boss_Blue_Appearance_00002,ja,,
e,202512020,c_osh_00001_osh1savage03_Boss_Green_Normal_00000_ja,c_osh_00001_osh1savage03_Boss_Green_Normal_00000,ja,,
e,202512020,c_osh_00001_osh1savage03_Boss_Green_Special_00001_ja,c_osh_00001_osh1savage03_Boss_Green_Special_00001,ja,,
