ENABLE,release_key,id,mst_artwork_fragment_id,language,name
e,202512020,artwork_fragment_event_osh_00103_ja,artwork_fragment_event_osh_00103,ja,原画のかけら10
e,202512020,artwork_fragment_event_osh_00104_ja,artwork_fragment_event_osh_00104,ja,原画のかけら3
e,202512020,artwork_fragment_event_osh_00105_ja,artwork_fragment_event_osh_00105,ja,原画のかけら6
e,202512020,artwork_fragment_event_osh_00106_ja,artwork_fragment_event_osh_00106,ja,原画のかけら12
e,202512020,artwork_fragment_event_osh_00107_ja,artwork_fragment_event_osh_00107,ja,原画のかけら8
e,202512020,artwork_fragment_event_osh_00108_ja,artwork_fragment_event_osh_00108,ja,原画のかけら16
e,202512020,artwork_fragment_event_osh_00109_ja,artwork_fragment_event_osh_00109,ja,原画のかけら4
e,202512020,artwork_fragment_event_osh_00110_ja,artwork_fragment_event_osh_00110,ja,原画のかけら2
e,202512020,artwork_fragment_event_osh_00111_ja,artwork_fragment_event_osh_00111,ja,原画のかけら14
e,202512020,artwork_fragment_event_osh_00112_ja,artwork_fragment_event_osh_00112,ja,原画のかけら13
e,202512020,artwork_fragment_event_osh_00113_ja,artwork_fragment_event_osh_00113,ja,原画のかけら1
e,202512020,artwork_fragment_event_osh_00114_ja,artwork_fragment_event_osh_00114,ja,原画のかけら5
e,202512020,artwork_fragment_event_osh_00115_ja,artwork_fragment_event_osh_00115,ja,原画のかけら11
e,202512020,artwork_fragment_event_osh_00116_ja,artwork_fragment_event_osh_00116,ja,原画のかけら7
