ENABLE,id,content_type,target_id,rule_type,rule_value,start_at,end_at,release_key
e,normal_osh_00003,Stage,normal_osh_00003,SpeedAttack,1000,"2026-01-01 00:00:00","2037-12-31 23:59:59",202512020
e,hard_osh_00001,Stage,hard_osh_00001,SpeedAttack,1000,"2026-01-01 00:00:00","2037-12-31 23:59:59",202512020
e,hard_osh_00002,Stage,hard_osh_00002,SpeedAttack,1000,"2026-01-01 00:00:00","2037-12-31 23:59:59",202512020
e,hard_osh_00003,Stage,hard_osh_00003,SpeedAttack,1000,"2026-01-01 00:00:00","2037-12-31 23:59:59",202512020
e,veryhard_osh_00001,Stage,veryhard_osh_00001,SpeedAttack,1000,"2026-01-01 00:00:00","2037-12-31 23:59:59",202512020
e,veryhard_osh_00002,Stage,veryhard_osh_00002,SpeedAttack,1000,"2026-01-01 00:00:00","2037-12-31 23:59:59",202512020
e,veryhard_osh_00003,Stage,veryhard_osh_00003,SpeedAttack,1000,"2026-01-01 00:00:00","2037-12-31 23:59:59",202512020
e,event_osh1_challenge01_00001_1,Stage,event_osh1_challenge01_00001,SpeedAttack,1000,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_challenge01_00001_2,Stage,event_osh1_challenge01_00001,NoContinue,1,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_challenge01_00002_1,Stage,event_osh1_challenge01_00002,SpeedAttack,1000,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_challenge01_00002_2,Stage,event_osh1_challenge01_00002,NoContinue,1,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_challenge01_00003_1,Stage,event_osh1_challenge01_00003,SpeedAttack,1000,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_challenge01_00003_2,Stage,event_osh1_challenge01_00003,NoContinue,1,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_challenge01_00004_1,Stage,event_osh1_challenge01_00004,SpeedAttack,1000,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_challenge01_00004_2,Stage,event_osh1_challenge01_00004,NoContinue,1,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_savage_00001_1,Stage,event_osh1_savage_00001,SpeedAttack,1000,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_savage_00001_2,Stage,event_osh1_savage_00001,NoContinue,1,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_savage_00002_1,Stage,event_osh1_savage_00002,SpeedAttack,1000,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_savage_00002_2,Stage,event_osh1_savage_00002,NoContinue,1,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_savage_00003_1,Stage,event_osh1_savage_00003,SpeedAttack,1000,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_savage_00003_2,Stage,event_osh1_savage_00003,NoContinue,1,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_savage_00003_3,Stage,event_osh1_savage_00003,PartySeries,osh,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_savage_00003_4,Stage,event_osh1_savage_00003,PartySeries,sur,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_savage_00003_5,Stage,event_osh1_savage_00003,PartySeries,gom,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_savage_00003_6,Stage,event_osh1_savage_00003,PartySeries,yuw,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_savage_00003_7,Stage,event_osh1_savage_00003,PartySeries,rik,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_savage_00003_8,Stage,event_osh1_savage_00003,PartySeries,bat,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,event_osh1_savage_00003_9,Stage,event_osh1_savage_00003,PartySeries,dan,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020
e,pvp_osh_specialrule_001,Pvp,2026002,UnitStatus,pvp_Xmas_specialrule_001_1,"2025-12-01 12:00:00","2026-01-31 23:59:59",202512020
e,pvp_osh_specialrule_002,Pvp,2026003,UnitStatus,pvp_Xmas_specialrule_001_1,"2025-12-01 12:00:00","2026-01-31 23:59:59",202512020
