ENABLE,release_key,id,mst_attack_id,sort_order,attack_delay,attack_type,range_start_type,range_start_parameter,range_end_type,range_end_parameter,max_target_count,target,target_type,target_colors,target_roles,damage_type,hit_type,hit_parameter1,hit_parameter2,hit_effect_id,is_hit_stop,probability,power_parameter_type,power_parameter,effect_type,effective_count,effective_duration,effect_parameter
e,202512020,chara_osh_00301_Special_00003b,chara_osh_00301_Special_00003,2,0,Direct,Koma,0,Koma,1,100,Friend,Character,Yellow,All,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,520,9
e,202512020,chara_osh_00301_Special_00004a,chara_osh_00301_Special_00004,1,0,Direct,Distance,0,Distance,0.28,1,Foe,All,All,All,None,Normal,0,0,,,100,Percentage,0,None,0,0,0
e,202512020,chara_osh_00301_Special_00004b,chara_osh_00301_Special_00004,2,0,Direct,Koma,0,Koma,1,100,Friend,Character,Yellow,All,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,540,11
e,202512020,chara_osh_00301_Special_00005a,chara_osh_00301_Special_00005,1,0,Direct,Distance,0,Distance,0.28,1,Foe,All,All,All,None,Normal,0,0,,,100,Percentage,0,None,0,0,0
e,202512020,chara_osh_00301_Special_00005b,chara_osh_00301_Special_00005,2,0,Direct,Koma,0,Koma,1,100,Friend,Character,Yellow,All,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,550,13
e,202512020,chara_osh_00401_Normal_00000,chara_osh_00401_Normal_00000,1,0,Direct,Distance,0,Distance,0.33,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,100,None,0,0,0
e,202512020,chara_osh_00401_Special_00001,chara_osh_00401_Special_00001,1,0,Direct,Distance,0,Distance,0.53,100,Foe,All,All,All,Damage,Stun,50,100,dageki_2,,100,Percentage,85,None,0,0,0
e,202512020,chara_osh_00401_Special_00002,chara_osh_00401_Special_00002,1,0,Direct,Distance,0,Distance,0.53,100,Foe,All,All,All,Damage,Stun,70,100,dageki_2,,100,Percentage,97,None,0,0,0
e,202512020,chara_osh_00401_Special_00003,chara_osh_00401_Special_00003,1,0,Direct,Distance,0,Distance,0.53,100,Foe,All,All,All,Damage,Stun,85,100,dageki_2,,100,Percentage,106,None,0,0,0
e,202512020,chara_osh_00401_Special_00004,chara_osh_00401_Special_00004,1,0,Direct,Distance,0,Distance,0.53,100,Foe,All,All,All,Damage,Stun,105,100,dageki_2,,100,Percentage,113,None,0,0,0
e,202512020,chara_osh_00401_Special_00005,chara_osh_00401_Special_00005,1,0,Direct,Distance,0,Distance,0.53,100,Foe,All,All,All,Damage,Stun,115,100,dageki_2,,100,Percentage,117,None,0,0,0
e,202512020,chara_osh_00501_Normal_00000,chara_osh_00501_Normal_00000,1,0,Direct,Distance,0,Distance,0.32,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,chara_osh_00501_Special_00001,chara_osh_00501_Special_00001,1,0,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,85,AttackPowerDown,-1,600,5
e,202512020,chara_osh_00501_Special_00002,chara_osh_00501_Special_00002,1,0,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,97,AttackPowerDown,-1,650,7
e,202512020,chara_osh_00501_Special_00003,chara_osh_00501_Special_00003,1,0,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,106,AttackPowerDown,-1,700,8
e,202512020,chara_osh_00501_Special_00004,chara_osh_00501_Special_00004,1,0,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,113,AttackPowerDown,-1,750,9
e,202512020,chara_osh_00501_Special_00005,chara_osh_00501_Special_00005,1,0,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,120,AttackPowerDown,-1,750,10
e,202512020,chara_osh_00601_Normal_00000_01,chara_osh_00601_Normal_00000,1,14,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,50,None,0,0,0
e,202512020,chara_osh_00601_Normal_00000_02,chara_osh_00601_Normal_00000,2,35,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,50,None,0,0,0
e,202512020,chara_osh_00601_Special_00001_01,chara_osh_00601_Special_00001,1,25,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,31,None,0,0,0
e,202512020,chara_osh_00601_Special_00001_02,chara_osh_00601_Special_00001,2,42,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,31,None,0,0,0
e,202512020,chara_osh_00601_Special_00001_03,chara_osh_00601_Special_00001,3,58,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,31,None,0,0,0
e,202512020,chara_osh_00601_Special_00001_04,chara_osh_00601_Special_00001,4,75,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,KnockBack1,0,0,dageki_2,1,100,Percentage,32,None,0,0,0
e,202512020,chara_osh_00601_Special_00002_01,chara_osh_00601_Special_00002,1,25,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,36,None,0,0,0
e,202512020,chara_osh_00601_Special_00002_02,chara_osh_00601_Special_00002,2,42,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,36,None,0,0,0
e,202512020,chara_osh_00601_Special_00002_03,chara_osh_00601_Special_00002,3,58,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,36,None,0,0,0
e,202512020,chara_osh_00601_Special_00002_04,chara_osh_00601_Special_00002,4,75,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,KnockBack1,0,0,dageki_2,1,100,Percentage,36,None,0,0,0
e,202512020,chara_osh_00601_Special_00003_01,chara_osh_00601_Special_00003,1,25,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,39,None,0,0,0
e,202512020,chara_osh_00601_Special_00003_02,chara_osh_00601_Special_00003,2,42,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,39,None,0,0,0
e,202512020,chara_osh_00601_Special_00003_03,chara_osh_00601_Special_00003,3,58,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,39,None,0,0,0
e,202512020,chara_osh_00601_Special_00003_04,chara_osh_00601_Special_00003,4,75,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,KnockBack1,0,0,dageki_2,1,100,Percentage,40,None,0,0,0
e,202512020,chara_osh_00601_Special_00004_01,chara_osh_00601_Special_00004,1,25,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,41,None,0,0,0
e,202512020,chara_osh_00601_Special_00004_02,chara_osh_00601_Special_00004,2,42,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,41,None,0,0,0
e,202512020,chara_osh_00601_Special_00004_03,chara_osh_00601_Special_00004,3,58,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,41,None,0,0,0
e,202512020,chara_osh_00601_Special_00004_04,chara_osh_00601_Special_00004,4,75,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,KnockBack1,0,0,dageki_2,1,100,Percentage,43,None,0,0,0
e,202512020,chara_osh_00601_Special_00005_01,chara_osh_00601_Special_00005,1,25,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,43,None,0,0,0
e,202512020,chara_osh_00601_Special_00005_02,chara_osh_00601_Special_00005,2,42,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,43,None,0,0,0
e,202512020,chara_osh_00601_Special_00005_03,chara_osh_00601_Special_00005,3,58,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,43,None,0,0,0
e,202512020,chara_osh_00601_Special_00005_04,chara_osh_00601_Special_00005,4,75,Direct,Distance,0,Distance,0.18,1,Foe,All,All,All,Damage,KnockBack1,0,0,dageki_2,1,100,Percentage,44,None,0,0,0
e,202512020,e_glo_00001_general_osh_n_Normal_Yellow_Normal_00000_1,e_glo_00001_general_osh_n_Normal_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.23,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,e_glo_00001_general_osh_n_Normal_Green_Normal_00000_1,e_glo_00001_general_osh_n_Normal_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.23,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,e_glo_00001_general_osh_n_Boss_Yellow_Normal_00000_1,e_glo_00001_general_osh_n_Boss_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.23,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,e_glo_00001_general_osh_n_Boss_Yellow_Appearance_00001_1,e_glo_00001_general_osh_n_Boss_Yellow_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202512020,e_glo_00002_general_osh_n_Normal_Green_Normal_00000_1,e_glo_00002_general_osh_n_Normal_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,e_glo_00002_general_osh_n_Normal_Green_Normal_00000_2,e_glo_00002_general_osh_n_Normal_Green_Normal_00000,2,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,None,KnockBack1,0,0,dageki_1,1,30,Percentage,0,None,0,0,0
e,202512020,e_glo_00002_general_osh_n_Normal_Colorless_Normal_00000_1,e_glo_00002_general_osh_n_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_general_osh_n_Normal_Colorless_Normal_00000_1,c_osh_00001_general_osh_n_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.31,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_general_osh_n_Normal_Colorless_Special_00001_1,c_osh_00001_general_osh_n_Normal_Colorless_Special_00001,1,0,Direct,Distance,0,Distance,0.31,100,Self,All,All,All,None,Normal,0,0,dageki_1,,100,Percentage,0,AttackPowerUp,-1,1000,100
e,202512020,c_osh_00001_general_osh_n_Boss_Colorless_Normal_00000_1,c_osh_00001_general_osh_n_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.31,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_general_osh_n_Boss_Colorless_Appearance_00001_1,c_osh_00001_general_osh_n_Boss_Colorless_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_general_osh_n_Boss_Colorless_Special_00002_1,c_osh_00001_general_osh_n_Boss_Colorless_Special_00002,1,0,Direct,Koma,0,Koma,1,100,Foe,All,All,All,Damage,Stun,150,100,dageki_1,,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_general_osh_n_Boss_Green_Normal_00000_1,c_osh_00001_general_osh_n_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.31,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_general_osh_n_Boss_Green_Appearance_00001_1,c_osh_00001_general_osh_n_Boss_Green_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_general_osh_n_Boss_Green_Special_00002_1,c_osh_00001_general_osh_n_Boss_Green_Special_00002,1,0,Direct,Koma,0,Koma,1,100,Foe,All,All,All,Damage,Stun,150,100,dageki_1,,100,Percentage,100,None,0,0,0
e,202512020,e_glo_00002_general_osh_h_Normal_Colorless_Normal_00000_1,e_glo_00002_general_osh_h_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,e_glo_00002_general_osh_h_Normal_Red_Normal_00000_1,e_glo_00002_general_osh_h_Normal_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,Damage,KnockBack1,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_general_osh_h_Normal_Blue_Normal_00000_1,c_osh_00001_general_osh_h_Normal_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.31,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_general_osh_h_Normal_Blue_Special_00001_1,c_osh_00001_general_osh_h_Normal_Blue_Special_00001,1,0,Direct,Koma,0,Koma,1,100,Foe,All,All,All,Damage,Normal,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_general_osh_h_Boss_Red_Normal_00000_1,c_osh_00001_general_osh_h_Boss_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.31,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_general_osh_h_Boss_Red_Appearance_00001_1,c_osh_00001_general_osh_h_Boss_Red_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_general_osh_h_Boss_Red_Special_00002_1,c_osh_00001_general_osh_h_Boss_Red_Special_00002,1,0,Direct,Koma,0,Koma,1,100,Foe,All,All,All,Damage,Stun,150,100,dageki_1,,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_general_osh_h_Boss_Red_Special_00002_2,c_osh_00001_general_osh_h_Boss_Red_Special_00002,2,0,Direct,Page,0,Page,50,100,Friend,Character,All,All,None,Normal,0,0,dageki_1,,100,Percentage,0,AttackPowerUp,-1,500,100
e,202512020,e_glo_00001_general_osh_h_Normal_Colorless_Normal_00000_1,e_glo_00001_general_osh_h_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.23,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,e_glo_00001_general_osh_h_Boss_Blue_Normal_00000_1,e_glo_00001_general_osh_h_Boss_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.23,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,e_glo_00001_general_osh_h_Boss_Blue_Normal_00000_2,e_glo_00001_general_osh_h_Boss_Blue_Normal_00000,2,0,Direct,Distance,0,Distance,0.23,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,25,Poison,-1,500,5
e,202512020,e_glo_00001_general_osh_h_Boss_Blue_Appearance_00001_1,e_glo_00001_general_osh_h_Boss_Blue_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202512020,e_glo_00001_general_osh_h_Normal_Blue_Normal_00000_1,e_glo_00001_general_osh_h_Normal_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.23,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_general_osh_vh_Normal_Green_Normal_00000_1,c_osh_00001_general_osh_vh_Normal_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.31,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_general_osh_vh_Normal_Green_Special_00001_1,c_osh_00001_general_osh_vh_Normal_Green_Special_00001,1,0,Direct,Koma,0,Koma,1,100,Self,All,All,All,None,Normal,0,0,dageki_1,,100,Percentage,0,AttackPowerUp,-1,500,200
e,202512020,c_osh_00001_general_osh_vh_Boss_Colorless_Normal_00000_1,c_osh_00001_general_osh_vh_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.31,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_general_osh_vh_Boss_Colorless_Appearance_00001_1,c_osh_00001_general_osh_vh_Boss_Colorless_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
