ENABLE,release_key,id,mst_unit_id,unit_grade,attack_kind,killer_colors,killer_percentage,action_frames,attack_delay,next_attack_interval,asset_key
e,202601010,e_jig_00001_jig1_advent_Normal_Green_Normal_00000,e_jig_00001_jig1_advent_Normal_Green,0,Normal,,,92,42,40,
e,202601010,c_jig_00601_jig1_charaget02_Boss_Red_Normal_00000,c_jig_00601_jig1_charaget02_Boss_Red,0,Normal,,,83,25,60,
e,202601010,c_jig_00601_jig1_charaget02_Boss_Red_Appearance_00001,c_jig_00601_jig1_charaget02_Boss_Red,0,Appearance,,,50,0,0,
e,202601010,c_jig_00601_jig1_charaget02_Boss_Red_Special_00002,c_jig_00601_jig1_charaget02_Boss_Red,0,Special,,,115,0,0,
e,202601010,e_jig_00402_jig1_charaget02_Normal_Colorless_Normal_00000,e_jig_00402_jig1_charaget02_Normal_Colorless,0,Normal,,,105,30,85,
e,202601010,e_jig_00301_jig1_charaget02_Normal_Red_Normal_00000,e_jig_00301_jig1_charaget02_Normal_Red,0,Normal,,,90,25,85,
e,202601010,c_jig_00401_jig1_charaget02_Boss_Red_Normal_00000,c_jig_00401_jig1_charaget02_Boss_Red,0,Normal,,,83,25,50,
e,202601010,c_jig_00401_jig1_charaget02_Boss_Red_Appearance_00001,c_jig_00401_jig1_charaget02_Boss_Red,0,Appearance,,,50,0,0,
e,202601010,c_jig_00401_jig1_charaget02_Boss_Red_Special_00002,c_jig_00401_jig1_charaget02_Boss_Red,0,Special,,,134,0,0,
e,202601010,c_jig_00501_jig1_charaget02_Normal_Red_Normal_00000,c_jig_00501_jig1_charaget02_Normal_Red,0,Normal,,,83,20,60,
e,202601010,c_jig_00001_jig1_charaget02_Boss_Red_Normal_00000,c_jig_00001_jig1_charaget02_Boss_Red,0,Normal,,,59,10,60,
e,202601010,c_jig_00001_jig1_charaget02_Boss_Red_Appearance_00001,c_jig_00001_jig1_charaget02_Boss_Red,0,Appearance,,,50,0,0,
e,202601010,c_jig_00001_jig1_charaget02_Boss_Red_Special_00002,c_jig_00001_jig1_charaget02_Boss_Red,0,Special,,,115,0,0,
e,202601010,e_jig_00401_jig1_charaget01_Normal_Green_Normal_00000,e_jig_00401_jig1_charaget01_Normal_Green,0,Normal,,,65,33,75,
e,202601010,e_jig_00402_jig1_charaget01_Normal_Colorless_Normal_00000,e_jig_00402_jig1_charaget01_Normal_Colorless,0,Normal,,,105,30,75,
e,202601010,e_jig_00001_jig1_charaget01_Normal_Colorless_Normal_00000,e_jig_00001_jig1_charaget01_Normal_Colorless,0,Normal,,,92,42,100,
e,202601010,e_jig_00301_jig1_charaget01_Normal_Green_Normal_00000,e_jig_00301_jig1_charaget01_Normal_Green,0,Normal,,,75,33,50,
e,202601010,c_jig_00201_jig1_charaget01_Boss_Green_Normal_00000,c_jig_00201_jig1_charaget01_Boss_Green,0,Normal,,,84,50,75,
e,202601010,c_jig_00201_jig1_charaget01_Boss_Green_Appearance_00001,c_jig_00201_jig1_charaget01_Boss_Green,0,Appearance,,,50,0,0,
e,202601010,c_jig_00201_jig1_charaget01_Boss_Green_Special_00002,c_jig_00201_jig1_charaget01_Boss_Green,0,Special,,,128,83,0,
e,202601010,c_jig_00101_jig1_charaget01_Boss_Yellow_Normal_00000,c_jig_00101_jig1_charaget01_Boss_Yellow,0,Normal,,,75,25,75,
e,202601010,c_jig_00101_jig1_charaget01_Boss_Yellow_Appearance_00001,c_jig_00101_jig1_charaget01_Boss_Yellow,0,Appearance,,,50,0,0,
e,202601010,c_jig_00101_jig1_charaget01_Boss_Yellow_Special_00002,c_jig_00101_jig1_charaget01_Boss_Yellow,0,Special,,,125,60,0,
e,202601010,e_jig_00501_jig1_charaget01_Boss_Colorless_Normal_00000,e_jig_00501_jig1_charaget01_Boss_Colorless,0,Normal,,,72,33,100,
e,202601010,e_jig_00501_jig1_charaget01_Boss_Colorless_Appearance_00001,e_jig_00501_jig1_charaget01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202601010,c_jig_00001_jig1_charaget01_Boss_Yellow_Normal_00000,c_jig_00001_jig1_charaget01_Boss_Yellow,0,Normal,,,59,10,75,
e,202601010,c_jig_00001_jig1_charaget01_Boss_Yellow_Appearance_00001,c_jig_00001_jig1_charaget01_Boss_Yellow,0,Appearance,,,50,0,0,
e,202601010,c_jig_00001_jig1_charaget01_Boss_Yellow_Special_00002,c_jig_00001_jig1_charaget01_Boss_Yellow,0,Special,,,115,0,0,
e,202601010,c_jig_00301_jig1_charaget01_Boss_Colorless_Normal_00000,c_jig_00301_jig1_charaget01_Boss_Colorless,0,Normal,,,90,25,75,
e,202601010,c_jig_00301_jig1_charaget01_Boss_Colorless_Appearance_00001,c_jig_00301_jig1_charaget01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202601010,c_jig_00301_jig1_charaget01_Boss_Colorless_Special_00002,c_jig_00301_jig1_charaget01_Boss_Colorless,0,Special,,,108,0,0,
e,202601010,e_jig_00601_jig1_charaget01_Boss_Colorless_Normal_00000,e_jig_00601_jig1_charaget01_Boss_Colorless,0,Normal,,,75,38,50,
e,202601010,e_jig_00601_jig1_charaget01_Boss_Colorless_Appearance_00001,e_jig_00601_jig1_charaget01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202601010,e_jig_00501_jig1_challenge_Boss_Colorless_Normal_00000,e_jig_00501_jig1_challenge_Boss_Colorless,0,Normal,,,72,33,75,
e,202601010,e_jig_00501_jig1_challenge_Boss_Colorless_Appearance_00001,e_jig_00501_jig1_challenge_Boss_Colorless,0,Appearance,,,50,0,0,
e,202601010,c_jig_00201_jig1_challenge_Boss_Green_Normal_00000,c_jig_00201_jig1_challenge_Boss_Green,0,Normal,,,84,50,75,
e,202601010,c_jig_00201_jig1_challenge_Boss_Green_Appearance_00001,c_jig_00201_jig1_challenge_Boss_Green,0,Appearance,,,50,0,0,
e,202601010,c_jig_00201_jig1_challenge_Boss_Green_Special_00002,c_jig_00201_jig1_challenge_Boss_Green,0,Special,,,128,83,0,
e,202601010,c_jig_00301_jig1_challenge_Boss_Green_Normal_00000,c_jig_00301_jig1_challenge_Boss_Green,0,Normal,,,90,25,75,
e,202601010,c_jig_00301_jig1_challenge_Boss_Green_Appearance_00001,c_jig_00301_jig1_challenge_Boss_Green,0,Appearance,,,50,0,0,
e,202601010,c_jig_00301_jig1_challenge_Boss_Green_Special_00002,c_jig_00301_jig1_challenge_Boss_Green,0,Special,,,108,0,0,
e,202601010,c_jig_00401_jig1_challenge_Boss_Colorless_Normal_00000,c_jig_00401_jig1_challenge_Boss_Colorless,0,Normal,,,83,25,50,
e,202601010,c_jig_00401_jig1_challenge_Boss_Colorless_Appearance_00001,c_jig_00401_jig1_challenge_Boss_Colorless,0,Appearance,,,50,0,0,
e,202601010,c_jig_00401_jig1_challenge_Boss_Colorless_Special_00002,c_jig_00401_jig1_challenge_Boss_Colorless,0,Special,,,134,0,0,
e,202601010,c_jig_00501_jig1_challenge_Boss_Green_Normal_00000,c_jig_00501_jig1_challenge_Boss_Green,0,Normal,,,83,20,75,
e,202601010,c_jig_00501_jig1_challenge_Boss_Green_Appearance_00001,c_jig_00501_jig1_challenge_Boss_Green,0,Appearance,,,50,0,0,
e,202601010,c_jig_00501_jig1_challenge_Boss_Green_Special_00002,c_jig_00501_jig1_challenge_Boss_Green,0,Special,,,167,85,0,
e,202601010,c_jig_00001_jig1_challenge_Boss_Red_Normal_00000,c_jig_00001_jig1_challenge_Boss_Red,0,Normal,,,59,10,75,
e,202601010,c_jig_00001_jig1_challenge_Boss_Red_Appearance_00001,c_jig_00001_jig1_challenge_Boss_Red,0,Appearance,,,50,0,0,
e,202601010,c_jig_00001_jig1_challenge_Boss_Red_Special_00002,c_jig_00001_jig1_challenge_Boss_Red,0,Special,,,115,0,0,
e,202601010,c_jig_00101_jig1_challenge_Boss_Red_Normal_00000,c_jig_00101_jig1_challenge_Boss_Red,0,Normal,,,75,25,75,
e,202601010,c_jig_00101_jig1_challenge_Boss_Red_Appearance_00001,c_jig_00101_jig1_challenge_Boss_Red,0,Appearance,,,50,0,0,
e,202601010,c_jig_00101_jig1_challenge_Boss_Red_Special_00002,c_jig_00101_jig1_challenge_Boss_Red,0,Special,,,125,60,0,
e,202601010,e_jig_00301_jig1_challenge_Normal_Red_Normal_00000,e_jig_00301_jig1_challenge_Normal_Red,0,Normal,,,75,33,75,
e,202601010,e_jig_00301_jig1_challenge_Normal_Yellow_Normal_00000,e_jig_00301_jig1_challenge_Normal_Yellow,0,Normal,,,75,33,75,
e,202601010,e_jig_00401_jig1_challenge01_Normal_Red_Normal_00000,e_jig_00401_jig1_challenge01_Normal_Red,0,Normal,,,65,33,60,
e,202601010,e_jig_00401_jig1_challenge02_Normal_Red_Normal_00000,e_jig_00401_jig1_challenge02_Normal_Red,0,Normal,,,65,33,60,
e,202601010,e_jig_00401_jig1_challenge_Normal_Yellow_Normal_00000,e_jig_00401_jig1_challenge_Normal_Yellow,0,Normal,,,65,33,60,
e,202601010,e_jig_00401_jig1_challenge_Normal_Colorless_Normal_00000,e_jig_00401_jig1_challenge_Normal_Colorless,0,Normal,,,65,33,80,
e,202601010,e_jig_00001_jig1_challenge_Normal_Red_Normal_00000,e_jig_00001_jig1_challenge_Normal_Red,0,Normal,,,92,42,75,
e,202601010,e_jig_00001_jig1_challenge_Normal_Colorless_Normal_00000,e_jig_00001_jig1_challenge_Normal_Colorless,0,Normal,,,92,42,75,
e,202601010,c_jig_00501_jig1_savage_Boss_Yellow_Normal_00000,c_jig_00501_jig1_savage_Boss_Yellow,0,Normal,,,83,20,75,
e,202601010,c_jig_00501_jig1_savage_Boss_Yellow_Appearance_00001,c_jig_00501_jig1_savage_Boss_Yellow,0,Appearance,,,50,0,0,
e,202601010,c_jig_00501_jig1_savage_Boss_Yellow_Special_00002,c_jig_00501_jig1_savage_Boss_Yellow,0,Special,,,167,85,0,
e,202601010,c_jig_00101_jig1_savage_Boss_Colorless_Normal_00000,c_jig_00101_jig1_savage_Boss_Colorless,0,Normal,,,75,25,125,
e,202601010,c_jig_00101_jig1_savage_Boss_Colorless_Appearance_00001,c_jig_00101_jig1_savage_Boss_Colorless,0,Appearance,,,50,0,0,
e,202601010,c_jig_00101_jig1_savage_Boss_Colorless_Special_00002,c_jig_00101_jig1_savage_Boss_Colorless,0,Special,,,125,60,0,
e,202601010,c_jig_00001_jig1_savage_Boss_Colorless_Normal_00000,c_jig_00001_jig1_savage_Boss_Colorless,0,Normal,,,59,10,80,
e,202601010,c_jig_00001_jig1_savage_Boss_Colorless_Appearance_00001,c_jig_00001_jig1_savage_Boss_Colorless,0,Appearance,,,50,0,0,
e,202601010,c_jig_00001_jig1_savage_Boss_Colorless_Special_00002,c_jig_00001_jig1_savage_Boss_Colorless,0,Special,,,115,0,0,
e,202601010,c_jig_00401_jig1_savage_Normal_Colorless_Normal_00000,c_jig_00401_jig1_savage_Normal_Colorless,0,Normal,,,84,25,50,
e,202601010,c_jig_00401_jig1_savage_Normal_Colorless_Special_00001,c_jig_00401_jig1_savage_Normal_Colorless,1,Special,,,134,79,0,
e,202601010,c_jig_00001_jig1_savage_Normal_Yellow_Normal_00000,c_jig_00001_jig1_savage_Normal_Yellow,0,Normal,,,59,10,50,
e,202601010,c_jig_00001_jig1_savage_Normal_Yellow_Special_00001,c_jig_00001_jig1_savage_Normal_Yellow,0,Special,,,115,0,0,
e,202601010,e_jig_00601_jig1_savage_Normal_Yellow_Normal_00000,e_jig_00601_jig1_savage_Normal_Yellow,0,Normal,,,75,38,60,
e,202601010,e_jig_00001_jig1_savage_Normal_Colorless_Normal_00000,e_jig_00001_jig1_savage_Normal_Colorless,0,Normal,,,92,42,100,
e,202601010,e_jig_00001_jig1_savage_Normal_Yellow_Normal_00000,e_jig_00001_jig1_savage_Normal_Yellow,0,Normal,,,92,42,100,
