ENABLE,id,release_key,group_id,resource_type,resource_id,resource_amount,sort_order,備考
e,mission_reward_jig_00001_event_reward_20_1,202601010,jig_00001_event_reward_20,Item,piece_jig_00601,30,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_21_1,202601010,jig_00001_event_reward_21,Item,memoryfragment_glo_00003,1,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_22_1,202601010,jig_00001_event_reward_22,FreeDiamond,"",50,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_23_1,202601010,jig_00001_event_reward_23,Coin,"",12500,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_24_1,202601010,jig_00001_event_reward_24,Coin,"",12500,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_25_1,202601010,jig_00001_event_reward_25,Item,ticket_glo_00002,3,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_26_1,202601010,jig_00001_event_reward_26,Item,ticket_glo_00003,1,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_27_1,202601010,jig_00001_event_reward_27,Item,memoryfragment_glo_00001,5,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_28_1,202601010,jig_00001_event_reward_28,Item,memoryfragment_glo_00001,5,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_29_1,202601010,jig_00001_event_reward_29,Item,memoryfragment_glo_00001,5,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_30_1,202601010,jig_00001_event_reward_30,Item,memoryfragment_glo_00001,5,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_31_1,202601010,jig_00001_event_reward_31,Item,memoryfragment_glo_00001,10,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_32_1,202601010,jig_00001_event_reward_32,Item,memoryfragment_glo_00002,5,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_33_1,202601010,jig_00001_event_reward_33,Item,memoryfragment_glo_00002,5,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_34_1,202601010,jig_00001_event_reward_34,Item,memoryfragment_glo_00002,5,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_35_1,202601010,jig_00001_event_reward_35,Item,memoryfragment_glo_00002,5,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_36_1,202601010,jig_00001_event_reward_36,Item,memoryfragment_glo_00003,1,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_37_1,202601010,jig_00001_event_reward_37,Item,memoryfragment_glo_00003,1,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_38_1,202601010,jig_00001_event_reward_38,Item,memoryfragment_glo_00003,1,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_39_1,202601010,jig_00001_event_reward_39,Item,ticket_glo_00003,1,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_40_1,202601010,jig_00001_event_reward_40,Item,ticket_glo_00003,1,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_41_1,202601010,jig_00001_event_reward_41,Item,piece_jig_00001,5,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_42_1,202601010,jig_00001_event_reward_42,Item,piece_jig_00001,15,1,地獄楽いいジャン祭
e,mission_reward_jig_00001_event_reward_43_1,202601010,jig_00001_event_reward_43,Item,piece_jig_00001,20,1,地獄楽いいジャン祭
