ENABLE,id,release_key,mst_event_id,criterion_type,criterion_value,criterion_count,unlock_criterion_type,unlock_criterion_value,unlock_criterion_count,group_key,mst_mission_reward_group_id,sort_order,destination_scene
e,event_jig_00001_15,202601010,event_jig_00001,SpecificUnitGradeUpCount,chara_jig_00601,5,,"",0,"",jig_00001_event_reward_15,15,UnitList
e,event_jig_00001_16,202601010,event_jig_00001,SpecificUnitLevel,chara_jig_00601,20,,"",0,"",jig_00001_event_reward_16,16,UnitList
e,event_jig_00001_17,202601010,event_jig_00001,SpecificUnitLevel,chara_jig_00601,30,,"",0,"",jig_00001_event_reward_17,17,UnitList
e,event_jig_00001_18,202601010,event_jig_00001,SpecificUnitLevel,chara_jig_00601,40,,"",0,"",jig_00001_event_reward_18,18,UnitList
e,event_jig_00001_19,202601010,event_jig_00001,SpecificUnitLevel,chara_jig_00601,50,,"",0,"",jig_00001_event_reward_19,19,UnitList
e,event_jig_00001_20,202601010,event_jig_00001,SpecificUnitLevel,chara_jig_00601,60,,"",0,"",jig_00001_event_reward_20,20,UnitList
e,event_jig_00001_21,202601010,event_jig_00001,SpecificUnitLevel,chara_jig_00601,70,,"",0,"",jig_00001_event_reward_21,21,UnitList
e,event_jig_00001_22,202601010,event_jig_00001,SpecificUnitLevel,chara_jig_00601,80,,"",0,"",jig_00001_event_reward_22,22,UnitList
e,event_jig_00001_23,202601010,event_jig_00001,SpecificQuestClear,quest_event_jig1_charaget01,1,,"",0,"",jig_00001_event_reward_23,23,Event
e,event_jig_00001_24,202601010,event_jig_00001,SpecificQuestClear,quest_event_jig1_charaget02,1,,"",0,"",jig_00001_event_reward_24,24,Event
e,event_jig_00001_25,202601010,event_jig_00001,SpecificQuestClear,quest_event_jig1_challenge01,1,,"",0,"",jig_00001_event_reward_25,25,Event
e,event_jig_00001_26,202601010,event_jig_00001,SpecificQuestClear,quest_event_jig1_savage,1,,"",0,"",jig_00001_event_reward_26,26,Event
e,event_jig_00001_27,202601010,event_jig_00001,DefeatEnemyCount,"",10,,"",0,"",jig_00001_event_reward_27,27,Event
e,event_jig_00001_28,202601010,event_jig_00001,DefeatEnemyCount,"",20,,"",0,"",jig_00001_event_reward_28,28,Event
e,event_jig_00001_29,202601010,event_jig_00001,DefeatEnemyCount,"",30,,"",0,"",jig_00001_event_reward_29,29,Event
e,event_jig_00001_30,202601010,event_jig_00001,DefeatEnemyCount,"",40,,"",0,"",jig_00001_event_reward_30,30,Event
e,event_jig_00001_31,202601010,event_jig_00001,DefeatEnemyCount,"",50,,"",0,"",jig_00001_event_reward_31,31,Event
e,event_jig_00001_32,202601010,event_jig_00001,DefeatEnemyCount,"",60,,"",0,"",jig_00001_event_reward_32,32,Event
e,event_jig_00001_33,202601010,event_jig_00001,DefeatEnemyCount,"",70,,"",0,"",jig_00001_event_reward_33,33,Event
e,event_jig_00001_34,202601010,event_jig_00001,DefeatEnemyCount,"",80,,"",0,"",jig_00001_event_reward_34,34,Event
e,event_jig_00001_35,202601010,event_jig_00001,DefeatEnemyCount,"",90,,"",0,"",jig_00001_event_reward_35,35,Event
e,event_jig_00001_36,202601010,event_jig_00001,DefeatEnemyCount,"",100,,"",0,"",jig_00001_event_reward_36,36,Event
e,event_jig_00001_37,202601010,event_jig_00001,DefeatEnemyCount,"",150,,"",0,"",jig_00001_event_reward_37,37,Event
e,event_jig_00001_38,202601010,event_jig_00001,DefeatEnemyCount,"",200,,"",0,"",jig_00001_event_reward_38,38,Event
e,event_jig_00001_39,202601010,event_jig_00001,DefeatEnemyCount,"",300,,"",0,"",jig_00001_event_reward_39,39,Event
e,event_jig_00001_40,202601010,event_jig_00001,DefeatEnemyCount,"",400,,"",0,"",jig_00001_event_reward_40,40,Event
e,event_jig_00001_41,202601010,event_jig_00001,DefeatEnemyCount,"",500,,"",0,"",jig_00001_event_reward_41,41,Event
e,event_jig_00001_42,202601010,event_jig_00001,DefeatEnemyCount,"",750,,"",0,"",jig_00001_event_reward_42,42,Event
e,event_jig_00001_43,202601010,event_jig_00001,DefeatEnemyCount,"",1000,,"",0,"",jig_00001_event_reward_43,43,Event
