ENABLE,id,content_type,target_id,rule_type,rule_value,start_at,end_at,release_key
e,veryhard_spy_00006_04,Stage,veryhard_spy_00006,PartySeries,bat,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_spy_00006_05,Stage,veryhard_spy_00006,PartySeries,chi,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_spy_00006_06,Stage,veryhard_spy_00006,PartyUnitNum,7,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_spy_00006_07,Stage,veryhard_spy_00006,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00001_01,Stage,veryhard_gom_00001,PartyRoleType,Attack,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00001_02,Stage,veryhard_gom_00001,PartyRoleType,Technical,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00001_03,Stage,veryhard_gom_00001,PartyRoleType,Defense,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00001_04,Stage,veryhard_gom_00001,PartyRoleType,Special,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00001_05,Stage,veryhard_gom_00001,PartyUnitNum,6,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00001_06,Stage,veryhard_gom_00001,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00002_01,Stage,veryhard_gom_00002,PartyRoleType,Attack,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00002_02,Stage,veryhard_gom_00002,PartyRoleType,Technical,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00002_03,Stage,veryhard_gom_00002,PartyRoleType,Defense,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00002_04,Stage,veryhard_gom_00002,PartyRoleType,Special,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00002_05,Stage,veryhard_gom_00002,PartyUnitNum,6,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00002_06,Stage,veryhard_gom_00002,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00003_01,Stage,veryhard_gom_00003,PartyRoleType,Attack,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00003_02,Stage,veryhard_gom_00003,PartyRoleType,Technical,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00003_03,Stage,veryhard_gom_00003,PartyRoleType,Defense,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00003_04,Stage,veryhard_gom_00003,PartyRoleType,Special,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00003_05,Stage,veryhard_gom_00003,PartyUnitNum,6,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00003_06,Stage,veryhard_gom_00003,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00004_01,Stage,veryhard_gom_00004,PartyRoleType,Attack,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00004_02,Stage,veryhard_gom_00004,PartyRoleType,Technical,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00004_03,Stage,veryhard_gom_00004,PartyRoleType,Defense,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00004_04,Stage,veryhard_gom_00004,PartyRoleType,Special,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00004_05,Stage,veryhard_gom_00004,PartyUnitNum,6,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00004_06,Stage,veryhard_gom_00004,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00005_01,Stage,veryhard_gom_00005,PartySeries,gom,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00005_02,Stage,veryhard_gom_00005,PartySeries,sur,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00005_03,Stage,veryhard_gom_00005,PartySeries,chi,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00005_04,Stage,veryhard_gom_00005,PartySeries,kai,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00005_05,Stage,veryhard_gom_00005,PartyUnitNum,6,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00005_06,Stage,veryhard_gom_00005,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00006_01,Stage,veryhard_gom_00006,PartySeries,gom,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00006_02,Stage,veryhard_gom_00006,PartySeries,sur,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00006_03,Stage,veryhard_gom_00006,PartySeries,chi,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00006_04,Stage,veryhard_gom_00006,PartySeries,kai,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00006_05,Stage,veryhard_gom_00006,PartyUnitNum,6,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_gom_00006_06,Stage,veryhard_gom_00006,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00001_01,Stage,veryhard_aka_00001,PartyRoleType,Attack,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00001_02,Stage,veryhard_aka_00001,PartyRoleType,Technical,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00001_03,Stage,veryhard_aka_00001,PartyRoleType,Defense,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00001_04,Stage,veryhard_aka_00001,PartyRoleType,Support,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00001_05,Stage,veryhard_aka_00001,PartyUnitNum,6,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00001_06,Stage,veryhard_aka_00001,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00002_01,Stage,veryhard_aka_00002,PartyRoleType,Attack,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00002_02,Stage,veryhard_aka_00002,PartyRoleType,Technical,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00002_03,Stage,veryhard_aka_00002,PartyRoleType,Defense,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00002_04,Stage,veryhard_aka_00002,PartyRoleType,Support,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00002_05,Stage,veryhard_aka_00002,PartyUnitNum,6,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00002_06,Stage,veryhard_aka_00002,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00003_01,Stage,veryhard_aka_00003,PartySeries,aka,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00003_02,Stage,veryhard_aka_00003,PartySeries,dos,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00003_03,Stage,veryhard_aka_00003,PartySeries,yuw,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00003_04,Stage,veryhard_aka_00003,PartySeries,aha,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00003_05,Stage,veryhard_aka_00003,PartySeries,sum,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00003_06,Stage,veryhard_aka_00003,PartyUnitNum,6,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_aka_00003_07,Stage,veryhard_aka_00003,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_glo1_00001_01,Stage,veryhard_glo1_00001,PartyUnitNum,5,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_glo1_00001_02,Stage,veryhard_glo1_00001,PartyRarity,R,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_glo1_00001_03,Stage,veryhard_glo1_00001,PartyRarity,SR,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_glo1_00001_04,Stage,veryhard_glo1_00001,PartyRarity,UR,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_glo1_00001_05,Stage,veryhard_glo1_00001,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_glo1_00002_01,Stage,veryhard_glo1_00002,PartyUnitNum,5,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_glo1_00002_02,Stage,veryhard_glo1_00002,PartyRarity,SR,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_glo1_00002_03,Stage,veryhard_glo1_00002,PartyRarity,SSR,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_glo1_00002_04,Stage,veryhard_glo1_00002,PartyRarity,UR,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_glo1_00002_05,Stage,veryhard_glo1_00002,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_glo1_00003_01,Stage,veryhard_glo1_00003,PartyUnitNum,5,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_glo1_00003_02,Stage,veryhard_glo1_00003,PartyRarity,R,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_glo1_00003_03,Stage,veryhard_glo1_00003,PartyRarity,SR,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_glo1_00003_04,Stage,veryhard_glo1_00003,PartyRarity,SSR,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_glo1_00003_05,Stage,veryhard_glo1_00003,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00001_01,Stage,veryhard_dan_00001,PartyRoleType,Attack,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00001_02,Stage,veryhard_dan_00001,PartyRoleType,Defense,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00001_03,Stage,veryhard_dan_00001,PartyRoleType,Support,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00001_04,Stage,veryhard_dan_00001,PartyRoleType,Special,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00001_05,Stage,veryhard_dan_00001,PartyUnitNum,7,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00001_06,Stage,veryhard_dan_00001,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00002_01,Stage,veryhard_dan_00002,PartyRoleType,Attack,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00002_02,Stage,veryhard_dan_00002,PartyRoleType,Defense,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00002_03,Stage,veryhard_dan_00002,PartyRoleType,Support,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00002_04,Stage,veryhard_dan_00002,PartyRoleType,Special,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00002_05,Stage,veryhard_dan_00002,PartyUnitNum,7,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00002_06,Stage,veryhard_dan_00002,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00003_01,Stage,veryhard_dan_00003,PartyRoleType,Attack,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00003_02,Stage,veryhard_dan_00003,PartyRoleType,Defense,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00003_03,Stage,veryhard_dan_00003,PartyRoleType,Support,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00003_04,Stage,veryhard_dan_00003,PartyRoleType,Special,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00003_05,Stage,veryhard_dan_00003,PartyUnitNum,7,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00003_06,Stage,veryhard_dan_00003,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00004_01,Stage,veryhard_dan_00004,PartyRoleType,Attack,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00004_02,Stage,veryhard_dan_00004,PartyRoleType,Defense,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00004_03,Stage,veryhard_dan_00004,PartyRoleType,Support,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00004_04,Stage,veryhard_dan_00004,PartyRoleType,Special,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00004_05,Stage,veryhard_dan_00004,PartyUnitNum,7,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00004_06,Stage,veryhard_dan_00004,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00005_01,Stage,veryhard_dan_00005,PartySeries,dan,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00005_02,Stage,veryhard_dan_00005,PartySeries,chi,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00005_03,Stage,veryhard_dan_00005,PartySeries,tak,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00005_04,Stage,veryhard_dan_00005,PartySeries,dos,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00005_05,Stage,veryhard_dan_00005,PartyUnitNum,7,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00005_06,Stage,veryhard_dan_00005,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00006_01,Stage,veryhard_dan_00006,PartySeries,dan,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00006_02,Stage,veryhard_dan_00006,PartySeries,chi,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00006_03,Stage,veryhard_dan_00006,PartySeries,tak,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00006_04,Stage,veryhard_dan_00006,PartySeries,dos,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00006_05,Stage,veryhard_dan_00006,PartyUnitNum,7,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_dan_00006_06,Stage,veryhard_dan_00006,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00001_01,Stage,veryhard_jig_00001,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00001_02,Stage,veryhard_jig_00001,PartySeries,spy,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00001_03,Stage,veryhard_jig_00001,PartySeries,aka,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00001_04,Stage,veryhard_jig_00001,PartySeries,rik,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00001_05,Stage,veryhard_jig_00001,PartySeries,bat,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00001_06,Stage,veryhard_jig_00001,PartySeries,kai,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00001_07,Stage,veryhard_jig_00001,PartyUnitNum,7,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00002_01,Stage,veryhard_jig_00002,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00002_02,Stage,veryhard_jig_00002,PartySeries,spy,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00002_03,Stage,veryhard_jig_00002,PartySeries,aka,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00002_04,Stage,veryhard_jig_00002,PartySeries,rik,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00002_05,Stage,veryhard_jig_00002,PartySeries,bat,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00002_06,Stage,veryhard_jig_00002,PartySeries,kai,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00002_07,Stage,veryhard_jig_00002,PartyUnitNum,7,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00003_01,Stage,veryhard_jig_00003,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00003_02,Stage,veryhard_jig_00003,PartySeries,spy,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00003_03,Stage,veryhard_jig_00003,PartySeries,aka,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00003_04,Stage,veryhard_jig_00003,PartySeries,rik,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00003_05,Stage,veryhard_jig_00003,PartySeries,bat,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00003_06,Stage,veryhard_jig_00003,PartySeries,jig,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00003_07,Stage,veryhard_jig_00003,PartyUnitNum,7,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00004_01,Stage,veryhard_jig_00004,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00004_02,Stage,veryhard_jig_00004,PartySeries,spy,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00004_03,Stage,veryhard_jig_00004,PartySeries,aka,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00004_04,Stage,veryhard_jig_00004,PartySeries,rik,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00004_05,Stage,veryhard_jig_00004,PartySeries,bat,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00004_06,Stage,veryhard_jig_00004,PartySeries,jig,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00004_07,Stage,veryhard_jig_00004,PartyUnitNum,7,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00005_01,Stage,veryhard_jig_00005,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00005_02,Stage,veryhard_jig_00005,PartySeries,spy,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00005_03,Stage,veryhard_jig_00005,PartySeries,rik,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00005_04,Stage,veryhard_jig_00005,PartySeries,bat,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00005_05,Stage,veryhard_jig_00005,PartySeries,mag,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00005_06,Stage,veryhard_jig_00005,PartySeries,dos,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00005_07,Stage,veryhard_jig_00005,PartyUnitNum,6,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00006_01,Stage,veryhard_jig_00006,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00006_02,Stage,veryhard_jig_00006,PartySeries,spy,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00006_03,Stage,veryhard_jig_00006,PartySeries,rik,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00006_04,Stage,veryhard_jig_00006,PartySeries,bat,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00006_05,Stage,veryhard_jig_00006,PartySeries,mag,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00006_06,Stage,veryhard_jig_00006,PartySeries,dos,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_jig_00006_07,Stage,veryhard_jig_00006,PartyUnitNum,6,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_tak_00001_01,Stage,veryhard_tak_00001,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_tak_00001_02,Stage,veryhard_tak_00001,PartySeries,tak,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_tak_00001_03,Stage,veryhard_tak_00001,PartySeries,yuw,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_tak_00001_04,Stage,veryhard_tak_00001,PartySeries,sur,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_tak_00001_05,Stage,veryhard_tak_00001,PartySeries,aha,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_tak_00001_06,Stage,veryhard_tak_00001,PartySeries,gom,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_tak_00001_07,Stage,veryhard_tak_00001,PartyUnitNum,5,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_tak_00002_01,Stage,veryhard_tak_00002,NoContinue,1,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_tak_00002_02,Stage,veryhard_tak_00002,PartySeries,tak,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_tak_00002_03,Stage,veryhard_tak_00002,PartySeries,yuw,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_tak_00002_04,Stage,veryhard_tak_00002,PartySeries,kai,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
e,veryhard_tak_00002_05,Stage,veryhard_tak_00002,PartySeries,aha,2025-05-01 12:00:00,2037-12-31 23:59:59,202509010
