ENABLE,release_key,id,mst_artwork_fragment_id,position
e,202509010,artwork_fragment_jig_00203,artwork_fragment_jig_00203,8
e,202509010,artwork_fragment_jig_00204,artwork_fragment_jig_00204,7
e,202509010,artwork_fragment_jig_00205,artwork_fragment_jig_00205,2
e,202509010,artwork_fragment_jig_00206,artwork_fragment_jig_00206,12
e,202509010,artwork_fragment_jig_00207,artwork_fragment_jig_00207,1
e,202509010,artwork_fragment_jig_00208,artwork_fragment_jig_00208,9
e,202509010,artwork_fragment_jig_00209,artwork_fragment_jig_00209,10
e,202509010,artwork_fragment_jig_00210,artwork_fragment_jig_00210,4
e,202509010,artwork_fragment_jig_00211,artwork_fragment_jig_00211,11
e,202509010,artwork_fragment_jig_00212,artwork_fragment_jig_00212,6
e,202509010,artwork_fragment_jig_00213,artwork_fragment_jig_00213,14
e,202509010,artwork_fragment_jig_00214,artwork_fragment_jig_00214,15
e,202509010,artwork_fragment_jig_00215,artwork_fragment_jig_00215,13
e,202509010,artwork_fragment_jig_00216,artwork_fragment_jig_00216,3
e,202509010,artwork_fragment_jig_00301,artwork_fragment_jig_00301,1
e,202509010,artwork_fragment_jig_00302,artwork_fragment_jig_00302,6
e,202509010,artwork_fragment_jig_00303,artwork_fragment_jig_00303,16
e,202509010,artwork_fragment_jig_00304,artwork_fragment_jig_00304,2
e,202509010,artwork_fragment_jig_00305,artwork_fragment_jig_00305,14
e,202509010,artwork_fragment_jig_00306,artwork_fragment_jig_00306,7
e,202509010,artwork_fragment_jig_00307,artwork_fragment_jig_00307,4
e,202509010,artwork_fragment_jig_00308,artwork_fragment_jig_00308,3
e,202509010,artwork_fragment_jig_00309,artwork_fragment_jig_00309,9
e,202509010,artwork_fragment_jig_00310,artwork_fragment_jig_00310,11
e,202509010,artwork_fragment_jig_00311,artwork_fragment_jig_00311,13
e,202509010,artwork_fragment_jig_00312,artwork_fragment_jig_00312,10
e,202509010,artwork_fragment_jig_00313,artwork_fragment_jig_00313,15
e,202509010,artwork_fragment_jig_00314,artwork_fragment_jig_00314,12
e,202509010,artwork_fragment_jig_00315,artwork_fragment_jig_00315,5
e,202509010,artwork_fragment_jig_00316,artwork_fragment_jig_00316,8
e,202509010,artwork_fragment_jig_00401,artwork_fragment_jig_00401,14
e,202509010,artwork_fragment_jig_00402,artwork_fragment_jig_00402,2
e,202509010,artwork_fragment_jig_00403,artwork_fragment_jig_00403,13
e,202509010,artwork_fragment_jig_00404,artwork_fragment_jig_00404,4
e,202509010,artwork_fragment_jig_00405,artwork_fragment_jig_00405,3
e,202509010,artwork_fragment_jig_00406,artwork_fragment_jig_00406,5
e,202509010,artwork_fragment_jig_00407,artwork_fragment_jig_00407,9
e,202509010,artwork_fragment_jig_00408,artwork_fragment_jig_00408,7
e,202509010,artwork_fragment_jig_00409,artwork_fragment_jig_00409,6
e,202509010,artwork_fragment_jig_00410,artwork_fragment_jig_00410,10
e,202509010,artwork_fragment_jig_00411,artwork_fragment_jig_00411,8
e,202509010,artwork_fragment_jig_00412,artwork_fragment_jig_00412,12
e,202509010,artwork_fragment_jig_00413,artwork_fragment_jig_00413,1
e,202509010,artwork_fragment_jig_00414,artwork_fragment_jig_00414,16
e,202509010,artwork_fragment_jig_00415,artwork_fragment_jig_00415,11
e,202509010,artwork_fragment_jig_00416,artwork_fragment_jig_00416,15
e,202509010,artwork_fragment_aka_00101,artwork_fragment_aka_00101,16
e,202509010,artwork_fragment_aka_00102,artwork_fragment_aka_00102,11
e,202509010,artwork_fragment_aka_00103,artwork_fragment_aka_00103,8
e,202509010,artwork_fragment_aka_00104,artwork_fragment_aka_00104,15
e,202509010,artwork_fragment_aka_00105,artwork_fragment_aka_00105,7
e,202509010,artwork_fragment_aka_00106,artwork_fragment_aka_00106,2
e,202509010,artwork_fragment_aka_00107,artwork_fragment_aka_00107,3
e,202509010,artwork_fragment_aka_00108,artwork_fragment_aka_00108,6
e,202509010,artwork_fragment_aka_00109,artwork_fragment_aka_00109,4
e,202509010,artwork_fragment_aka_00110,artwork_fragment_aka_00110,5
e,202509010,artwork_fragment_aka_00111,artwork_fragment_aka_00111,14
e,202509010,artwork_fragment_aka_00112,artwork_fragment_aka_00112,1
e,202509010,artwork_fragment_aka_00113,artwork_fragment_aka_00113,10
e,202509010,artwork_fragment_aka_00114,artwork_fragment_aka_00114,12
e,202509010,artwork_fragment_aka_00115,artwork_fragment_aka_00115,9
e,202509010,artwork_fragment_aka_00116,artwork_fragment_aka_00116,13
e,202509010,artwork_fragment_aka_00201,artwork_fragment_aka_00201,15
e,202509010,artwork_fragment_aka_00202,artwork_fragment_aka_00202,7
e,202509010,artwork_fragment_aka_00203,artwork_fragment_aka_00203,11
e,202509010,artwork_fragment_aka_00204,artwork_fragment_aka_00204,6
e,202509010,artwork_fragment_aka_00205,artwork_fragment_aka_00205,2
e,202509010,artwork_fragment_aka_00206,artwork_fragment_aka_00206,13
e,202509010,artwork_fragment_aka_00207,artwork_fragment_aka_00207,10
e,202509010,artwork_fragment_aka_00208,artwork_fragment_aka_00208,3
e,202509010,artwork_fragment_aka_00209,artwork_fragment_aka_00209,1
e,202509010,artwork_fragment_aka_00210,artwork_fragment_aka_00210,16
e,202509010,artwork_fragment_aka_00211,artwork_fragment_aka_00211,5
e,202509010,artwork_fragment_aka_00212,artwork_fragment_aka_00212,12
e,202509010,artwork_fragment_aka_00213,artwork_fragment_aka_00213,14
e,202509010,artwork_fragment_aka_00214,artwork_fragment_aka_00214,4
e,202509010,artwork_fragment_aka_00215,artwork_fragment_aka_00215,8
e,202509010,artwork_fragment_aka_00216,artwork_fragment_aka_00216,9
e,202509010,artwork_fragment_aka_00301,artwork_fragment_aka_00301,5
e,202509010,artwork_fragment_aka_00302,artwork_fragment_aka_00302,15
e,202509010,artwork_fragment_aka_00303,artwork_fragment_aka_00303,6
e,202509010,artwork_fragment_aka_00304,artwork_fragment_aka_00304,8
e,202509010,artwork_fragment_aka_00305,artwork_fragment_aka_00305,14
e,202509010,artwork_fragment_aka_00306,artwork_fragment_aka_00306,3
e,202509010,artwork_fragment_aka_00307,artwork_fragment_aka_00307,4
e,202509010,artwork_fragment_aka_00308,artwork_fragment_aka_00308,13
e,202509010,artwork_fragment_aka_00309,artwork_fragment_aka_00309,16
e,202509010,artwork_fragment_aka_00310,artwork_fragment_aka_00310,12
e,202509010,artwork_fragment_aka_00311,artwork_fragment_aka_00311,1
e,202509010,artwork_fragment_aka_00312,artwork_fragment_aka_00312,11
e,202509010,artwork_fragment_aka_00313,artwork_fragment_aka_00313,2
e,202509010,artwork_fragment_aka_00314,artwork_fragment_aka_00314,9
e,202509010,artwork_fragment_aka_00315,artwork_fragment_aka_00315,7
e,202509010,artwork_fragment_aka_00316,artwork_fragment_aka_00316,10
e,202509010,artwork_fragment_tak_00101,artwork_fragment_tak_00101,16
e,202509010,artwork_fragment_tak_00102,artwork_fragment_tak_00102,11
e,202509010,artwork_fragment_tak_00103,artwork_fragment_tak_00103,8
e,202509010,artwork_fragment_tak_00104,artwork_fragment_tak_00104,15
e,202509010,artwork_fragment_tak_00105,artwork_fragment_tak_00105,7
e,202509010,artwork_fragment_tak_00106,artwork_fragment_tak_00106,2
e,202509010,artwork_fragment_tak_00107,artwork_fragment_tak_00107,3
e,202509010,artwork_fragment_tak_00108,artwork_fragment_tak_00108,6
e,202509010,artwork_fragment_tak_00109,artwork_fragment_tak_00109,4
e,202509010,artwork_fragment_tak_00110,artwork_fragment_tak_00110,5
e,202509010,artwork_fragment_tak_00111,artwork_fragment_tak_00111,14
e,202509010,artwork_fragment_tak_00112,artwork_fragment_tak_00112,1
e,202509010,artwork_fragment_tak_00113,artwork_fragment_tak_00113,10
e,202509010,artwork_fragment_tak_00114,artwork_fragment_tak_00114,12
e,202509010,artwork_fragment_tak_00115,artwork_fragment_tak_00115,9
e,202509010,artwork_fragment_tak_00116,artwork_fragment_tak_00116,13
e,202509010,artwork_fragment_tak_00201,artwork_fragment_tak_00201,15
e,202509010,artwork_fragment_tak_00202,artwork_fragment_tak_00202,7
e,202509010,artwork_fragment_tak_00203,artwork_fragment_tak_00203,11
e,202509010,artwork_fragment_tak_00204,artwork_fragment_tak_00204,6
e,202509010,artwork_fragment_tak_00205,artwork_fragment_tak_00205,2
e,202509010,artwork_fragment_tak_00206,artwork_fragment_tak_00206,13
e,202509010,artwork_fragment_tak_00207,artwork_fragment_tak_00207,10
e,202509010,artwork_fragment_tak_00208,artwork_fragment_tak_00208,3
e,202509010,artwork_fragment_tak_00209,artwork_fragment_tak_00209,1
e,202509010,artwork_fragment_tak_00210,artwork_fragment_tak_00210,16
e,202509010,artwork_fragment_tak_00211,artwork_fragment_tak_00211,5
e,202509010,artwork_fragment_tak_00212,artwork_fragment_tak_00212,12
e,202509010,artwork_fragment_tak_00213,artwork_fragment_tak_00213,14
e,202509010,artwork_fragment_tak_00214,artwork_fragment_tak_00214,4
e,202509010,artwork_fragment_tak_00215,artwork_fragment_tak_00215,8
e,202509010,artwork_fragment_tak_00216,artwork_fragment_tak_00216,9
e,202509010,artwork_fragment_tak_00301,artwork_fragment_tak_00301,5
e,202509010,artwork_fragment_tak_00302,artwork_fragment_tak_00302,15
e,202509010,artwork_fragment_tak_00303,artwork_fragment_tak_00303,6
e,202509010,artwork_fragment_tak_00304,artwork_fragment_tak_00304,8
e,202509010,artwork_fragment_tak_00305,artwork_fragment_tak_00305,14
e,202509010,artwork_fragment_tak_00306,artwork_fragment_tak_00306,3
e,202509010,artwork_fragment_tak_00307,artwork_fragment_tak_00307,4
e,202509010,artwork_fragment_tak_00308,artwork_fragment_tak_00308,13
e,202509010,artwork_fragment_tak_00309,artwork_fragment_tak_00309,16
e,202509010,artwork_fragment_tak_00310,artwork_fragment_tak_00310,12
e,202509010,artwork_fragment_tak_00311,artwork_fragment_tak_00311,1
e,202509010,artwork_fragment_tak_00312,artwork_fragment_tak_00312,11
e,202509010,artwork_fragment_tak_00313,artwork_fragment_tak_00313,2
e,202509010,artwork_fragment_tak_00314,artwork_fragment_tak_00314,9
e,202509010,artwork_fragment_tak_00315,artwork_fragment_tak_00315,7
e,202509010,artwork_fragment_tak_00316,artwork_fragment_tak_00316,10
e,202509010,artwork_fragment_spy_00101,artwork_fragment_spy_00101,8
e,202509010,artwork_fragment_spy_00102,artwork_fragment_spy_00102,2
e,202509010,artwork_fragment_spy_00103,artwork_fragment_spy_00103,7
e,202509010,artwork_fragment_spy_00104,artwork_fragment_spy_00104,1
e,202509010,artwork_fragment_spy_00105,artwork_fragment_spy_00105,4
e,202509010,artwork_fragment_spy_00106,artwork_fragment_spy_00106,10
e,202509010,artwork_fragment_spy_00107,artwork_fragment_spy_00107,11
e,202509010,artwork_fragment_spy_00108,artwork_fragment_spy_00108,12
e,202509010,artwork_fragment_spy_00109,artwork_fragment_spy_00109,9
e,202509010,artwork_fragment_spy_00110,artwork_fragment_spy_00110,5
e,202509010,artwork_fragment_spy_00111,artwork_fragment_spy_00111,3
e,202509010,artwork_fragment_spy_00112,artwork_fragment_spy_00112,6
e,202509010,artwork_fragment_spy_00201,artwork_fragment_spy_00201,8
e,202509010,artwork_fragment_spy_00202,artwork_fragment_spy_00202,2
e,202509010,artwork_fragment_spy_00203,artwork_fragment_spy_00203,7
e,202509010,artwork_fragment_spy_00204,artwork_fragment_spy_00204,1
e,202509010,artwork_fragment_spy_00205,artwork_fragment_spy_00205,4
e,202509010,artwork_fragment_spy_00206,artwork_fragment_spy_00206,10
e,202509010,artwork_fragment_spy_00207,artwork_fragment_spy_00207,11
e,202509010,artwork_fragment_spy_00208,artwork_fragment_spy_00208,12
e,202509010,artwork_fragment_spy_00209,artwork_fragment_spy_00209,9
e,202509010,artwork_fragment_spy_00210,artwork_fragment_spy_00210,5
e,202509010,artwork_fragment_spy_00211,artwork_fragment_spy_00211,3
e,202509010,artwork_fragment_spy_00212,artwork_fragment_spy_00212,6
e,202509010,artwork_fragment_spy_00301,artwork_fragment_spy_00301,8
e,202509010,artwork_fragment_spy_00302,artwork_fragment_spy_00302,2
e,202509010,artwork_fragment_spy_00303,artwork_fragment_spy_00303,7
e,202509010,artwork_fragment_spy_00304,artwork_fragment_spy_00304,1
e,202509010,artwork_fragment_spy_00305,artwork_fragment_spy_00305,4
e,202509010,artwork_fragment_spy_00306,artwork_fragment_spy_00306,10
e,202509010,artwork_fragment_spy_00307,artwork_fragment_spy_00307,11
e,202509010,artwork_fragment_spy_00308,artwork_fragment_spy_00308,12
e,202509010,artwork_fragment_spy_00309,artwork_fragment_spy_00309,9
e,202509010,artwork_fragment_spy_00310,artwork_fragment_spy_00310,5
e,202509010,artwork_fragment_spy_00311,artwork_fragment_spy_00311,3
e,202509010,artwork_fragment_spy_00312,artwork_fragment_spy_00312,6
e,202509010,artwork_fragment_chi_00101,artwork_fragment_chi_00101,14
e,202509010,artwork_fragment_chi_00102,artwork_fragment_chi_00102,16
e,202509010,artwork_fragment_chi_00103,artwork_fragment_chi_00103,1
e,202509010,artwork_fragment_chi_00104,artwork_fragment_chi_00104,11
e,202509010,artwork_fragment_chi_00105,artwork_fragment_chi_00105,5
e,202509010,artwork_fragment_chi_00106,artwork_fragment_chi_00106,4
e,202509010,artwork_fragment_chi_00107,artwork_fragment_chi_00107,6
e,202509010,artwork_fragment_chi_00108,artwork_fragment_chi_00108,3
e,202509010,artwork_fragment_chi_00109,artwork_fragment_chi_00109,7
e,202509010,artwork_fragment_chi_00110,artwork_fragment_chi_00110,9
e,202509010,artwork_fragment_chi_00111,artwork_fragment_chi_00111,2
e,202509010,artwork_fragment_chi_00112,artwork_fragment_chi_00112,8
e,202509010,artwork_fragment_chi_00113,artwork_fragment_chi_00113,13
e,202509010,artwork_fragment_chi_00114,artwork_fragment_chi_00114,10
e,202509010,artwork_fragment_chi_00115,artwork_fragment_chi_00115,12
e,202509010,artwork_fragment_chi_00116,artwork_fragment_chi_00116,15
e,202509010,artwork_fragment_chi_00201,artwork_fragment_chi_00201,13
e,202509010,artwork_fragment_chi_00202,artwork_fragment_chi_00202,5
e,202509010,artwork_fragment_chi_00203,artwork_fragment_chi_00203,11
e,202509010,artwork_fragment_chi_00204,artwork_fragment_chi_00204,12
e,202509010,artwork_fragment_chi_00205,artwork_fragment_chi_00205,15
e,202509010,artwork_fragment_chi_00206,artwork_fragment_chi_00206,10
e,202509010,artwork_fragment_chi_00207,artwork_fragment_chi_00207,16
e,202509010,artwork_fragment_chi_00208,artwork_fragment_chi_00208,1
e,202509010,artwork_fragment_chi_00209,artwork_fragment_chi_00209,4
e,202509010,artwork_fragment_chi_00210,artwork_fragment_chi_00210,14
e,202509010,artwork_fragment_chi_00211,artwork_fragment_chi_00211,9
e,202509010,artwork_fragment_chi_00212,artwork_fragment_chi_00212,6
e,202509010,artwork_fragment_chi_00213,artwork_fragment_chi_00213,7
e,202509010,artwork_fragment_chi_00214,artwork_fragment_chi_00214,8
e,202509010,artwork_fragment_chi_00215,artwork_fragment_chi_00215,2
e,202509010,artwork_fragment_chi_00216,artwork_fragment_chi_00216,3
e,202509010,artwork_fragment_chi_00301,artwork_fragment_chi_00301,4
e,202509010,artwork_fragment_chi_00302,artwork_fragment_chi_00302,8
e,202509010,artwork_fragment_chi_00303,artwork_fragment_chi_00303,9
e,202509010,artwork_fragment_chi_00304,artwork_fragment_chi_00304,11
e,202509010,artwork_fragment_chi_00305,artwork_fragment_chi_00305,5
e,202509010,artwork_fragment_chi_00306,artwork_fragment_chi_00306,12
e,202509010,artwork_fragment_chi_00307,artwork_fragment_chi_00307,2
e,202509010,artwork_fragment_chi_00308,artwork_fragment_chi_00308,15
e,202509010,artwork_fragment_chi_00309,artwork_fragment_chi_00309,6
e,202509010,artwork_fragment_chi_00310,artwork_fragment_chi_00310,1
e,202509010,artwork_fragment_chi_00311,artwork_fragment_chi_00311,10
e,202509010,artwork_fragment_chi_00312,artwork_fragment_chi_00312,7
e,202509010,artwork_fragment_chi_00313,artwork_fragment_chi_00313,14
e,202509010,artwork_fragment_chi_00314,artwork_fragment_chi_00314,16
e,202509010,artwork_fragment_chi_00315,artwork_fragment_chi_00315,13
e,202509010,artwork_fragment_chi_00316,artwork_fragment_chi_00316,3
e,202509010,artwork_fragment_kai_00101,artwork_fragment_kai_00101,5
e,202509010,artwork_fragment_kai_00102,artwork_fragment_kai_00102,14
e,202509010,artwork_fragment_kai_00103,artwork_fragment_kai_00103,11
e,202509010,artwork_fragment_kai_00104,artwork_fragment_kai_00104,7
e,202509010,artwork_fragment_kai_00105,artwork_fragment_kai_00105,15
e,202509010,artwork_fragment_kai_00106,artwork_fragment_kai_00106,2
e,202509010,artwork_fragment_kai_00107,artwork_fragment_kai_00107,10
e,202509010,artwork_fragment_kai_00108,artwork_fragment_kai_00108,8
e,202509010,artwork_fragment_kai_00109,artwork_fragment_kai_00109,13
e,202509010,artwork_fragment_kai_00110,artwork_fragment_kai_00110,12
e,202509010,artwork_fragment_kai_00111,artwork_fragment_kai_00111,6
e,202509010,artwork_fragment_kai_00112,artwork_fragment_kai_00112,16
e,202509010,artwork_fragment_kai_00113,artwork_fragment_kai_00113,1
e,202509010,artwork_fragment_kai_00114,artwork_fragment_kai_00114,4
e,202509010,artwork_fragment_kai_00115,artwork_fragment_kai_00115,3
e,202509010,artwork_fragment_kai_00116,artwork_fragment_kai_00116,9
e,202509010,artwork_fragment_kai_00201,artwork_fragment_kai_00201,11
e,202509010,artwork_fragment_kai_00202,artwork_fragment_kai_00202,9
e,202509010,artwork_fragment_kai_00203,artwork_fragment_kai_00203,3
e,202509010,artwork_fragment_kai_00204,artwork_fragment_kai_00204,16
e,202509010,artwork_fragment_kai_00205,artwork_fragment_kai_00205,2
e,202509010,artwork_fragment_kai_00206,artwork_fragment_kai_00206,13
e,202509010,artwork_fragment_kai_00207,artwork_fragment_kai_00207,8
e,202509010,artwork_fragment_kai_00208,artwork_fragment_kai_00208,14
e,202509010,artwork_fragment_kai_00209,artwork_fragment_kai_00209,6
e,202509010,artwork_fragment_kai_00210,artwork_fragment_kai_00210,12
e,202509010,artwork_fragment_kai_00211,artwork_fragment_kai_00211,15
e,202509010,artwork_fragment_kai_00212,artwork_fragment_kai_00212,7
e,202509010,artwork_fragment_kai_00213,artwork_fragment_kai_00213,5
e,202509010,artwork_fragment_kai_00214,artwork_fragment_kai_00214,4
e,202509010,artwork_fragment_kai_00215,artwork_fragment_kai_00215,10
e,202509010,artwork_fragment_kai_00216,artwork_fragment_kai_00216,1
e,202509010,artwork_fragment_kai_00301,artwork_fragment_kai_00301,15
e,202509010,artwork_fragment_kai_00302,artwork_fragment_kai_00302,3
e,202509010,artwork_fragment_kai_00303,artwork_fragment_kai_00303,16
e,202509010,artwork_fragment_kai_00304,artwork_fragment_kai_00304,7
e,202509010,artwork_fragment_kai_00305,artwork_fragment_kai_00305,13
e,202509010,artwork_fragment_kai_00306,artwork_fragment_kai_00306,11
e,202509010,artwork_fragment_kai_00307,artwork_fragment_kai_00307,8
e,202509010,artwork_fragment_kai_00308,artwork_fragment_kai_00308,9
e,202509010,artwork_fragment_kai_00309,artwork_fragment_kai_00309,4
e,202509010,artwork_fragment_kai_00310,artwork_fragment_kai_00310,6
e,202509010,artwork_fragment_kai_00311,artwork_fragment_kai_00311,14
e,202509010,artwork_fragment_kai_00312,artwork_fragment_kai_00312,5
e,202509010,artwork_fragment_kai_00313,artwork_fragment_kai_00313,2
e,202509010,artwork_fragment_kai_00314,artwork_fragment_kai_00314,12
e,202509010,artwork_fragment_kai_00315,artwork_fragment_kai_00315,1
