ENABLE,id,mst_page_id,row,height,koma_line_layout_asset_key,koma1_asset_key,koma1_width,koma1_back_ground_offset,koma1_effect_type,koma1_effect_parameter1,koma1_effect_parameter2,koma1_effect_target_side,koma1_effect_target_colors,koma1_effect_target_roles,koma2_asset_key,koma2_width,koma2_back_ground_offset,koma2_effect_type,koma2_effect_parameter1,koma2_effect_parameter2,koma2_effect_target_side,koma2_effect_target_colors,koma2_effect_target_roles,koma3_asset_key,koma3_width,koma3_back_ground_offset,koma3_effect_type,koma3_effect_parameter1,koma3_effect_parameter2,koma3_effect_target_side,koma3_effect_target_colors,koma3_effect_target_roles,koma4_asset_key,koma4_width,koma4_back_ground_offset,koma4_effect_type,koma4_effect_parameter1,koma4_effect_parameter2,koma4_effect_target_side,koma4_effect_target_colors,koma4_effect_target_roles,release_key
e,veryhard_osh_00002_4,veryhard_osh_00002,4,0.55,10,osh_00001,0.25,1,Poison,300,20,Player,All,All,osh_00001,0.25,1,None,0,0,All,All,All,osh_00001,0.5,1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,veryhard_osh_00003_1,veryhard_osh_00003,1,0.55,7,osh_00001,0.33,-1,None,0,0,All,All,All,osh_00001,0.34,-1,Poison,400,8,Player,All,All,osh_00001,0.33,-1,Gust,500,0.3,Player,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,veryhard_osh_00003_2,veryhard_osh_00003,2,0.55,1,osh_00001,1,-0.5,None,0,0,All,All,All,,,__NULL__,None,,,All,All,All,,,__NULL__,None,,,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,veryhard_osh_00003_3,veryhard_osh_00003,3,0.55,10,osh_00001,0.25,1,None,0,0,All,All,All,osh_00001,0.25,1,None,0,0,All,All,All,osh_00001,0.5,1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_1day_00001_1,event_osh1_1day_00001,1,0.55,1,osh_00001,1,0.25,None,0,0,All,All,All,,,__NULL__,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_1day_00001_2,event_osh1_1day_00001,2,0.55,3,osh_00001,0.4,0.8,None,0,0,All,All,All,osh_00001,0.6,0.45,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_charaget02_00001_1,event_osh1_charaget02_00001,1,0.55,2,osh_00002,0.6,-0.25,None,0,0,All,All,All,osh_00002,0.4,0.25,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_charaget02_00001_2,event_osh1_charaget02_00001,2,0.55,10,osh_00002,0.25,0.67,None,0,0,All,All,All,osh_00002,0.25,0.4,None,0,0,All,All,All,osh_00002,0.5,1.2,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_charaget02_00002_1,event_osh1_charaget02_00002,1,0.55,2,osh_00002,0.6,-0.25,None,0,0,All,All,All,osh_00002,0.4,0.25,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_charaget02_00002_2,event_osh1_charaget02_00002,2,0.55,10,osh_00002,0.25,0.67,None,0,0,All,All,All,osh_00002,0.25,0.4,None,0,0,All,All,All,osh_00002,0.5,1.2,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_charaget02_00003_1,event_osh1_charaget02_00003,1,0.55,2,osh_00002,0.6,-0.25,None,0,0,All,All,All,osh_00002,0.4,0.25,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_charaget02_00003_2,event_osh1_charaget02_00003,2,0.55,10,osh_00002,0.25,0.67,None,0,0,All,All,All,osh_00002,0.25,0.4,None,0,0,All,All,All,osh_00002,0.5,1.2,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_charaget01_00001_1,event_osh1_charaget01_00001,1,0.55,5,osh_00001,0.25,0.3,None,0,0,All,All,All,osh_00001,0.75,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_charaget01_00001_2,event_osh1_charaget01_00001,2,0.55,6,osh_00001,0.5,-0.6,None,0,0,All,All,All,osh_00001,0.5,-0.6,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_charaget01_00002_1,event_osh1_charaget01_00002,1,0.55,8,osh_00001,0.5,-1,None,0,0,All,All,All,osh_00001,0.25,-1,None,0,0,All,All,All,osh_00001,0.25,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_charaget01_00002_2,event_osh1_charaget01_00002,2,0.55,4,osh_00001,0.75,-1,None,0,0,All,All,All,osh_00001,0.25,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_charaget01_00003_1,event_osh1_charaget01_00003,1,0.55,5,osh_00001,0.25,-1,None,0,0,All,All,All,osh_00001,0.75,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_charaget01_00003_2,event_osh1_charaget01_00003,2,0.55,10,osh_00001,0.25,0.3,None,0,0,All,All,All,osh_00001,0.25,0.3,None,0,0,All,All,All,osh_00001,0.5,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_challenge01_00001_1,event_osh1_challenge01_00001,1,0.55,8,osh_00001,0.5,-1,None,0,0,All,All,All,osh_00001,0.25,-1,None,0,0,All,All,All,osh_00001,0.25,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_challenge01_00001_2,event_osh1_challenge01_00001,2,0.55,7,osh_00001,0.33,-1,None,0,0,All,All,All,osh_00001,0.34,-1,None,0,0,All,All,All,osh_00001,0.33,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_challenge01_00002_1,event_osh1_challenge01_00002,1,0.55,6,osh_00001,0.5,-0.6,None,0,0,All,All,All,osh_00001,0.5,-0.6,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_challenge01_00002_2,event_osh1_challenge01_00002,2,0.55,9,osh_00001,0.25,-1,None,0,0,All,All,All,osh_00001,0.5,-1,None,0,0,All,All,All,osh_00001,0.25,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_challenge01_00003_1,event_osh1_challenge01_00003,1,0.55,3,osh_00001,0.4,0.8,None,0,0,All,All,All,osh_00001,0.6,0.45,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_challenge01_00003_2,event_osh1_challenge01_00003,2,0.55,10,osh_00001,0.25,0.3,None,0,0,All,All,All,osh_00001,0.25,0.3,None,0,0,All,All,All,osh_00001,0.5,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_challenge01_00003_3,event_osh1_challenge01_00003,3,0.55,5,osh_00001,0.25,0.7,None,0,0,All,All,All,osh_00001,0.75,0.7,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_challenge01_00004_1,event_osh1_challenge01_00004,1,0.55,5,osh_00001,0.25,0.7,None,0,0,All,All,All,osh_00001,0.75,0.7,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_challenge01_00004_2,event_osh1_challenge01_00004,2,0.55,8,osh_00001,0.5,-1,None,0,0,All,All,All,osh_00001,0.25,-1,Burn,300,1000,Player,All,All,osh_00001,0.25,-1,Burn,300,1000,Player,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_challenge01_00004_3,event_osh1_challenge01_00004,3,0.55,4,osh_00001,0.75,-1,Burn,300,1000,Player,All,All,osh_00001,0.25,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_glo1_1day_00001_1,event_glo1_1day_00001,1,0.55,5,glo_00036,0.25,0.3,None,0,0,All,All,All,glo_00036,0.75,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_glo1_1day_00001_2,event_glo1_1day_00001,2,0.55,7,glo_00036,0.33,-1,None,0,0,All,All,All,glo_00036,0.34,-1,None,0,0,All,All,All,glo_00036,0.33,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_savage_00001_1,event_osh1_savage_00001,1,0.55,5,osh_00001,0.25,-1,None,0,0,All,All,All,osh_00001,0.75,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_savage_00001_2,event_osh1_savage_00001,2,0.55,1,osh_00001,1,0.3,Burn,100,1000,Player,All,All,,,__NULL__,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_savage_00001_3,event_osh1_savage_00001,3,0.55,10,osh_00001,0.25,0.7,Burn,100,1000,Player,All,All,osh_00001,0.25,0.7,Burn,100,1000,Player,All,All,osh_00001,0.5,0.7,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_savage_00001_4,event_osh1_savage_00001,4,0.55,11,osh_00001,0.4,-0.6,Burn,100,1000,Player,All,All,osh_00001,0.2,-0.6,None,0,0,All,All,All,osh_00001,0.4,-0.6,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_savage_00002_1,event_osh1_savage_00002,1,0.55,3,osh_00001,0.4,-1,None,0,0,All,All,All,osh_00001,0.6,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_savage_00002_2,event_osh1_savage_00002,2,0.55,4,osh_00001,0.75,0.3,SlipDamage,800,0,Player,All,All,osh_00001,0.25,0.3,SlipDamage,800,0,Player,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_savage_00002_3,event_osh1_savage_00002,3,0.55,1,osh_00001,1,0.7,SlipDamage,800,0,Player,All,All,,,__NULL__,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_savage_00002_4,event_osh1_savage_00002,4,0.55,6,osh_00001,0.5,-0.6,None,0,0,All,All,All,osh_00001,0.5,-0.6,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_savage_00003_1,event_osh1_savage_00003,1,0.55,7,osh_00001,0.33,-1,None,0,0,All,All,All,osh_00001,0.34,-1,SlipDamage,350,0,Player,All,All,osh_00001,0.33,-1,SlipDamage,350,0,Player,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,event_osh1_savage_00003_2,event_osh1_savage_00003,2,0.55,12,osh_00001,0.25,0.3,SlipDamage,350,0,Player,All,All,osh_00001,0.25,0.3,SlipDamage,350,0,Player,All,All,osh_00001,0.25,0.3,SlipDamage,350,0,Player,All,All,osh_00001,0.25,0.6,SlipDamage,350,0,Player,All,All,202512020
e,event_osh1_savage_00003_3,event_osh1_savage_00003,3,0.55,11,osh_00001,0.4,0.7,None,0,0,All,All,All,osh_00001,0.2,0.7,None,0,0,All,All,All,osh_00001,0.4,0.7,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,raid_osh1_00001_1,raid_osh1_00001,1,0.55,9,osh_00001,0.25,-1,None,0,0,All,All,All,osh_00001,0.5,-1,None,0,0,All,All,All,osh_00001,0.25,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,raid_osh1_00001_2,raid_osh1_00001,2,0.55,6,osh_00001,0.5,-0.6,None,0,0,All,All,All,osh_00001,0.5,-0.6,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,raid_osh1_00001_3,raid_osh1_00001,3,0.55,1,osh_00001,1,0.7,None,0,0,All,All,All,,,__NULL__,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,raid_osh1_00001_4,raid_osh1_00001,4,0.55,10,osh_00001,0.25,0.7,Burn,3000,1000,Player,All,All,osh_00001,0.25,0.7,Poison,3000,10,Player,All,All,osh_00001,0.5,0.7,SlipDamage,1500,0,Player,All,All,,,__NULL__,None,,,__NULL__,,,202512020
