ENABLE,id,group_id,resource_type,resource_id,resource_amount,weight,pickup,release_key
e,fixd_Fest_osh_001_2,fixd_Fest_osh_001,Unit,chara_spy_00101,1,405,0,202512020
e,fixd_Fest_osh_001_3,fixd_Fest_osh_001,Unit,chara_spy_00201,1,405,0,202512020
e,fixd_Fest_osh_001_4,fixd_Fest_osh_001,Unit,chara_spy_00001,1,405,0,202512020
e,fixd_Fest_osh_001_5,fixd_Fest_osh_001,Unit,chara_dan_00002,1,405,0,202512020
e,fixd_Fest_osh_001_6,fixd_Fest_osh_001,Unit,chara_gom_00001,1,405,0,202512020
e,fixd_Fest_osh_001_7,fixd_Fest_osh_001,Unit,chara_chi_00002,1,405,0,202512020
e,fixd_Fest_osh_001_8,fixd_Fest_osh_001,Unit,chara_kai_00002,1,405,0,202512020
e,fixd_Fest_osh_001_9,fixd_Fest_osh_001,Unit,chara_yuw_00001,1,405,0,202512020
e,fixd_Fest_osh_001_10,fixd_Fest_osh_001,Unit,chara_yuw_00101,1,405,0,202512020
e,fixd_Fest_osh_001_11,fixd_Fest_osh_001,Unit,chara_sur_00101,1,405,0,202512020
e,fixd_Fest_osh_001_12,fixd_Fest_osh_001,Unit,chara_jig_00001,1,405,0,202512020
e,fixd_Fest_osh_001_13,fixd_Fest_osh_001,Unit,chara_mag_00001,1,405,0,202512020
e,fixd_Fest_osh_001_14,fixd_Fest_osh_001,Unit,chara_sum_00101,1,405,0,202512020
e,fixd_Fest_osh_001_15,fixd_Fest_osh_001,Unit,chara_dan_00101,1,25220,0,202512020
e,fixd_Fest_osh_001_16,fixd_Fest_osh_001,Unit,chara_chi_00201,1,25220,0,202512020
e,fixd_Fest_osh_001_17,fixd_Fest_osh_001,Unit,chara_chi_00301,1,25220,0,202512020
e,fixd_Fest_osh_001_18,fixd_Fest_osh_001,Unit,chara_kai_00301,1,25220,0,202512020
e,fixd_Fest_osh_001_19,fixd_Fest_osh_001,Unit,chara_ron_00001,1,25220,0,202512020
e,fixd_Fest_osh_001_20,fixd_Fest_osh_001,Unit,chara_aha_00101,1,25220,0,202512020
e,fixd_Fest_osh_001_21,fixd_Fest_osh_001,Unit,chara_jig_00101,1,25220,0,202512020
e,fixd_Fest_osh_001_22,fixd_Fest_osh_001,Unit,chara_dos_00001,1,25220,0,202512020
e,fixd_Fest_osh_001_23,fixd_Fest_osh_001,Unit,chara_dos_00101,1,25220,0,202512020
e,Pickup_osh_001_1,Pickup_osh_001,Unit,chara_osh_00101,1,351,1,202512020
e,Pickup_osh_001_2,Pickup_osh_001,Unit,chara_spy_00101,1,81,0,202512020
e,Pickup_osh_001_3,Pickup_osh_001,Unit,chara_spy_00201,1,81,0,202512020
e,Pickup_osh_001_4,Pickup_osh_001,Unit,chara_spy_00001,1,81,0,202512020
e,Pickup_osh_001_5,Pickup_osh_001,Unit,chara_dan_00002,1,81,0,202512020
e,Pickup_osh_001_6,Pickup_osh_001,Unit,chara_gom_00001,1,81,0,202512020
e,Pickup_osh_001_7,Pickup_osh_001,Unit,chara_chi_00002,1,81,0,202512020
e,Pickup_osh_001_8,Pickup_osh_001,Unit,chara_kai_00002,1,81,0,202512020
e,Pickup_osh_001_9,Pickup_osh_001,Unit,chara_yuw_00001,1,81,0,202512020
e,Pickup_osh_001_10,Pickup_osh_001,Unit,chara_yuw_00101,1,81,0,202512020
e,Pickup_osh_001_11,Pickup_osh_001,Unit,chara_sur_00101,1,81,0,202512020
e,Pickup_osh_001_12,Pickup_osh_001,Unit,chara_jig_00001,1,81,0,202512020
e,Pickup_osh_001_13,Pickup_osh_001,Unit,chara_mag_00001,1,81,0,202512020
e,Pickup_osh_001_14,Pickup_osh_001,Unit,chara_sum_00101,1,81,0,202512020
e,Pickup_osh_001_15,Pickup_osh_001,Unit,chara_osh_00201,1,702,1,202512020
e,Pickup_osh_001_16,Pickup_osh_001,Unit,chara_osh_00301,1,702,1,202512020
e,Pickup_osh_001_17,Pickup_osh_001,Unit,chara_osh_00401,1,702,1,202512020
e,Pickup_osh_001_18,Pickup_osh_001,Unit,chara_osh_00501,1,702,1,202512020
e,Pickup_osh_001_19,Pickup_osh_001,Unit,chara_dan_00101,1,208,0,202512020
e,Pickup_osh_001_20,Pickup_osh_001,Unit,chara_chi_00201,1,208,0,202512020
e,Pickup_osh_001_21,Pickup_osh_001,Unit,chara_chi_00301,1,208,0,202512020
e,Pickup_osh_001_22,Pickup_osh_001,Unit,chara_kai_00301,1,208,0,202512020
e,Pickup_osh_001_23,Pickup_osh_001,Unit,chara_ron_00001,1,208,0,202512020
e,Pickup_osh_001_24,Pickup_osh_001,Unit,chara_aha_00101,1,208,0,202512020
e,Pickup_osh_001_25,Pickup_osh_001,Unit,chara_jig_00101,1,208,0,202512020
e,Pickup_osh_001_26,Pickup_osh_001,Unit,chara_dos_00001,1,208,0,202512020
e,Pickup_osh_001_27,Pickup_osh_001,Unit,chara_dos_00101,1,208,0,202512020
e,Pickup_osh_001_28,Pickup_osh_001,Unit,chara_gom_00101,1,1638,0,202512020
e,Pickup_osh_001_29,Pickup_osh_001,Unit,chara_bat_00001,1,1638,0,202512020
e,Pickup_osh_001_30,Pickup_osh_001,Unit,chara_bat_00101,1,1638,0,202512020
e,Pickup_osh_001_31,Pickup_osh_001,Unit,chara_kai_00101,1,1638,0,202512020
e,Pickup_osh_001_32,Pickup_osh_001,Unit,chara_sur_00201,1,1638,0,202512020
e,Pickup_osh_001_33,Pickup_osh_001,Unit,chara_sur_00301,1,1638,0,202512020
e,Pickup_osh_001_34,Pickup_osh_001,Unit,chara_aha_00001,1,1638,0,202512020
e,Pickup_osh_001_35,Pickup_osh_001,Unit,chara_jig_00301,1,1638,0,202512020
e,Pickup_osh_001_36,Pickup_osh_001,Unit,chara_mag_00101,1,1638,0,202512020
e,Pickup_osh_001_37,Pickup_osh_001,Unit,chara_sum_00201,1,1638,0,202512020
e,Pickup_osh_001_38,Pickup_osh_001,Unit,chara_aka_00001,1,2704,0,202512020
e,Pickup_osh_001_39,Pickup_osh_001,Unit,chara_aka_00101,1,2704,0,202512020
e,Pickup_osh_001_40,Pickup_osh_001,Unit,chara_rik_00001,1,2704,0,202512020
e,Pickup_osh_001_41,Pickup_osh_001,Unit,chara_ron_00101,1,2704,0,202512020
e,Pickup_osh_001_42,Pickup_osh_001,Unit,chara_dan_00001,1,2704,0,202512020
e,Pickup_osh_001_43,Pickup_osh_001,Unit,chara_chi_00001,1,2704,0,202512020
e,Pickup_osh_001_44,Pickup_osh_001,Unit,chara_kai_00001,1,2704,0,202512020
e,Pickup_osh_001_45,Pickup_osh_001,Unit,chara_sur_00001,1,2704,0,202512020
e,Pickup_osh_001_46,Pickup_osh_001,Unit,chara_sum_00001,1,2704,0,202512020
e,fixd_Pickup_osh_001_1,fixd_Pickup_osh_001,Unit,chara_osh_00101,1,8775,1,202512020
e,fixd_Pickup_osh_001_2,fixd_Pickup_osh_001,Unit,chara_spy_00101,1,2025,0,202512020
e,fixd_Pickup_osh_001_3,fixd_Pickup_osh_001,Unit,chara_spy_00201,1,2025,0,202512020
e,fixd_Pickup_osh_001_4,fixd_Pickup_osh_001,Unit,chara_spy_00001,1,2025,0,202512020
e,fixd_Pickup_osh_001_5,fixd_Pickup_osh_001,Unit,chara_dan_00002,1,2025,0,202512020
e,fixd_Pickup_osh_001_6,fixd_Pickup_osh_001,Unit,chara_gom_00001,1,2025,0,202512020
e,fixd_Pickup_osh_001_7,fixd_Pickup_osh_001,Unit,chara_chi_00002,1,2025,0,202512020
e,fixd_Pickup_osh_001_8,fixd_Pickup_osh_001,Unit,chara_kai_00002,1,2025,0,202512020
e,fixd_Pickup_osh_001_9,fixd_Pickup_osh_001,Unit,chara_yuw_00001,1,2025,0,202512020
e,fixd_Pickup_osh_001_10,fixd_Pickup_osh_001,Unit,chara_yuw_00101,1,2025,0,202512020
e,fixd_Pickup_osh_001_11,fixd_Pickup_osh_001,Unit,chara_sur_00101,1,2025,0,202512020
e,fixd_Pickup_osh_001_12,fixd_Pickup_osh_001,Unit,chara_jig_00001,1,2025,0,202512020
e,fixd_Pickup_osh_001_13,fixd_Pickup_osh_001,Unit,chara_mag_00001,1,2025,0,202512020
e,fixd_Pickup_osh_001_14,fixd_Pickup_osh_001,Unit,chara_sum_00101,1,2025,0,202512020
e,fixd_Pickup_osh_001_15,fixd_Pickup_osh_001,Unit,chara_osh_00201,1,17550,1,202512020
e,fixd_Pickup_osh_001_16,fixd_Pickup_osh_001,Unit,chara_osh_00301,1,17550,1,202512020
e,fixd_Pickup_osh_001_17,fixd_Pickup_osh_001,Unit,chara_osh_00401,1,17550,1,202512020
e,fixd_Pickup_osh_001_18,fixd_Pickup_osh_001,Unit,chara_osh_00501,1,17550,1,202512020
e,fixd_Pickup_osh_001_19,fixd_Pickup_osh_001,Unit,chara_dan_00101,1,5200,0,202512020
e,fixd_Pickup_osh_001_20,fixd_Pickup_osh_001,Unit,chara_chi_00201,1,5200,0,202512020
e,fixd_Pickup_osh_001_21,fixd_Pickup_osh_001,Unit,chara_chi_00301,1,5200,0,202512020
e,fixd_Pickup_osh_001_22,fixd_Pickup_osh_001,Unit,chara_kai_00301,1,5200,0,202512020
e,fixd_Pickup_osh_001_23,fixd_Pickup_osh_001,Unit,chara_ron_00001,1,5200,0,202512020
e,fixd_Pickup_osh_001_24,fixd_Pickup_osh_001,Unit,chara_aha_00101,1,5200,0,202512020
e,fixd_Pickup_osh_001_25,fixd_Pickup_osh_001,Unit,chara_jig_00101,1,5200,0,202512020
e,fixd_Pickup_osh_001_26,fixd_Pickup_osh_001,Unit,chara_dos_00001,1,5200,0,202512020
e,fixd_Pickup_osh_001_27,fixd_Pickup_osh_001,Unit,chara_dos_00101,1,5200,0,202512020
e,fixd_Pickup_osh_001_28,fixd_Pickup_osh_001,Unit,chara_gom_00101,1,101790,0,202512020
e,fixd_Pickup_osh_001_29,fixd_Pickup_osh_001,Unit,chara_bat_00001,1,101790,0,202512020
e,fixd_Pickup_osh_001_30,fixd_Pickup_osh_001,Unit,chara_bat_00101,1,101790,0,202512020
e,fixd_Pickup_osh_001_31,fixd_Pickup_osh_001,Unit,chara_kai_00101,1,101790,0,202512020
e,fixd_Pickup_osh_001_32,fixd_Pickup_osh_001,Unit,chara_sur_00201,1,101790,0,202512020
e,fixd_Pickup_osh_001_33,fixd_Pickup_osh_001,Unit,chara_sur_00301,1,101790,0,202512020
e,fixd_Pickup_osh_001_34,fixd_Pickup_osh_001,Unit,chara_aha_00001,1,101790,0,202512020
e,fixd_Pickup_osh_001_35,fixd_Pickup_osh_001,Unit,chara_jig_00301,1,101790,0,202512020
e,fixd_Pickup_osh_001_36,fixd_Pickup_osh_001,Unit,chara_mag_00101,1,101790,0,202512020
e,fixd_Pickup_osh_001_37,fixd_Pickup_osh_001,Unit,chara_sum_00201,1,101790,0,202512020
e,SSRticket_osh_001_1,SSRticket_osh_001,Unit,chara_osh_00201,1,25,0,202512020
e,SSRticket_osh_001_2,SSRticket_osh_001,Unit,chara_osh_00301,1,25,0,202512020
e,SSRticket_osh_001_3,SSRticket_osh_001,Unit,chara_osh_00401,1,25,0,202512020
e,SSRticket_osh_001_4,SSRticket_osh_001,Unit,chara_osh_00501,1,25,0,202512020
e,UR_newyear_001_1,UR_newyear_001,Unit,chara_spy_00101,1,270,0,202512020
e,UR_newyear_001_2,UR_newyear_001,Unit,chara_spy_00201,1,270,0,202512020
e,UR_newyear_001_3,UR_newyear_001,Unit,chara_spy_00001,1,270,0,202512020
e,UR_newyear_001_4,UR_newyear_001,Unit,chara_dan_00002,1,270,0,202512020
e,UR_newyear_001_5,UR_newyear_001,Unit,chara_gom_00001,1,270,0,202512020
e,UR_newyear_001_6,UR_newyear_001,Unit,chara_chi_00002,1,270,0,202512020
e,UR_newyear_001_7,UR_newyear_001,Unit,chara_kai_00002,1,270,0,202512020
e,UR_newyear_001_8,UR_newyear_001,Unit,chara_yuw_00001,1,270,0,202512020
e,UR_newyear_001_9,UR_newyear_001,Unit,chara_yuw_00101,1,270,0,202512020
e,UR_newyear_001_10,UR_newyear_001,Unit,chara_sur_00101,1,270,0,202512020
e,UR_newyear_001_11,UR_newyear_001,Unit,chara_jig_00001,1,270,0,202512020
e,UR_newyear_001_12,UR_newyear_001,Unit,chara_mag_00001,1,270,0,202512020
e,UR_newyear_001_13,UR_newyear_001,Unit,chara_sum_00101,1,270,0,202512020
e,UR_newyear_001_14,UR_newyear_001,Unit,chara_dan_00101,1,1300,0,202512020
e,UR_newyear_001_15,UR_newyear_001,Unit,chara_chi_00201,1,1300,0,202512020
e,UR_newyear_001_16,UR_newyear_001,Unit,chara_chi_00301,1,1300,0,202512020
e,UR_newyear_001_17,UR_newyear_001,Unit,chara_kai_00301,1,1300,0,202512020
e,UR_newyear_001_18,UR_newyear_001,Unit,chara_ron_00001,1,1300,0,202512020
e,UR_newyear_001_19,UR_newyear_001,Unit,chara_aha_00101,1,1300,0,202512020
e,UR_newyear_001_20,UR_newyear_001,Unit,chara_jig_00101,1,1300,0,202512020
e,UR_newyear_001_21,UR_newyear_001,Unit,chara_dos_00001,1,1300,0,202512020
e,UR_newyear_001_22,UR_newyear_001,Unit,chara_dos_00101,1,1300,0,202512020
e,UR_newyear_001_23,UR_newyear_001,Unit,chara_gom_00101,1,4095,0,202512020
e,UR_newyear_001_24,UR_newyear_001,Unit,chara_bat_00001,1,4095,0,202512020
e,UR_newyear_001_25,UR_newyear_001,Unit,chara_bat_00101,1,4095,0,202512020
e,UR_newyear_001_26,UR_newyear_001,Unit,chara_kai_00101,1,4095,0,202512020
e,UR_newyear_001_27,UR_newyear_001,Unit,chara_sur_00201,1,4095,0,202512020
e,UR_newyear_001_28,UR_newyear_001,Unit,chara_sur_00301,1,4095,0,202512020
e,UR_newyear_001_29,UR_newyear_001,Unit,chara_aha_00001,1,4095,0,202512020
e,UR_newyear_001_30,UR_newyear_001,Unit,chara_jig_00301,1,4095,0,202512020
e,UR_newyear_001_31,UR_newyear_001,Unit,chara_mag_00101,1,4095,0,202512020
e,UR_newyear_001_32,UR_newyear_001,Unit,chara_sum_00201,1,4095,0,202512020
e,UR_newyear_001_33,UR_newyear_001,Unit,chara_aka_00001,1,6760,0,202512020
e,UR_newyear_001_34,UR_newyear_001,Unit,chara_aka_00101,1,6760,0,202512020
e,UR_newyear_001_35,UR_newyear_001,Unit,chara_rik_00001,1,6760,0,202512020
e,UR_newyear_001_36,UR_newyear_001,Unit,chara_ron_00101,1,6760,0,202512020
e,UR_newyear_001_37,UR_newyear_001,Unit,chara_dan_00001,1,6760,0,202512020
e,UR_newyear_001_38,UR_newyear_001,Unit,chara_chi_00001,1,6760,0,202512020
e,UR_newyear_001_39,UR_newyear_001,Unit,chara_kai_00001,1,6760,0,202512020
e,UR_newyear_001_40,UR_newyear_001,Unit,chara_sur_00001,1,6760,0,202512020
e,UR_newyear_001_41,UR_newyear_001,Unit,chara_sum_00001,1,6760,0,202512020
e,fixd_UR_newyear_001_01,fixd_UR_newyear_001,Unit,chara_spy_00101,1,1,0,202512020
e,fixd_UR_newyear_001_02,fixd_UR_newyear_001,Unit,chara_spy_00201,1,1,0,202512020
e,fixd_UR_newyear_001_03,fixd_UR_newyear_001,Unit,chara_spy_00001,1,1,0,202512020
e,fixd_UR_newyear_001_04,fixd_UR_newyear_001,Unit,chara_dan_00002,1,1,0,202512020
e,fixd_UR_newyear_001_05,fixd_UR_newyear_001,Unit,chara_gom_00001,1,1,0,202512020
e,fixd_UR_newyear_001_06,fixd_UR_newyear_001,Unit,chara_chi_00002,1,1,0,202512020
e,fixd_UR_newyear_001_07,fixd_UR_newyear_001,Unit,chara_kai_00002,1,1,0,202512020
e,fixd_UR_newyear_001_08,fixd_UR_newyear_001,Unit,chara_yuw_00001,1,1,0,202512020
e,fixd_UR_newyear_001_09,fixd_UR_newyear_001,Unit,chara_yuw_00101,1,1,0,202512020
e,fixd_UR_newyear_001_10,fixd_UR_newyear_001,Unit,chara_sur_00101,1,1,0,202512020
e,fixd_UR_newyear_001_11,fixd_UR_newyear_001,Unit,chara_jig_00001,1,1,0,202512020
e,fixd_UR_newyear_001_12,fixd_UR_newyear_001,Unit,chara_mag_00001,1,1,0,202512020
e,fixd_UR_newyear_001_13,fixd_UR_newyear_001,Unit,chara_sum_00101,1,1,0,202512020
e,gasho_001_01,gasho_001,Unit,chara_chi_00002,1,135,0,202512020
e,gasho_001_02,gasho_001,Unit,chara_dan_00002,1,135,0,202512020
e,gasho_001_03,gasho_001,Unit,chara_gom_00001,1,135,0,202512020
e,gasho_001_04,gasho_001,Unit,chara_jig_00001,1,135,0,202512020
e,gasho_001_05,gasho_001,Unit,chara_kai_00002,1,135,0,202512020
e,gasho_001_06,gasho_001,Unit,chara_mag_00001,1,135,0,202512020
e,gasho_001_07,gasho_001,Unit,chara_spy_00001,1,135,0,202512020
e,gasho_001_08,gasho_001,Unit,chara_spy_00101,1,135,0,202512020
e,gasho_001_09,gasho_001,Unit,chara_spy_00201,1,135,0,202512020
e,gasho_001_10,gasho_001,Unit,chara_sum_00101,1,135,0,202512020
e,gasho_001_11,gasho_001,Unit,chara_sur_00101,1,135,0,202512020
e,gasho_001_12,gasho_001,Unit,chara_yuw_00001,1,135,0,202512020
e,gasho_001_13,gasho_001,Unit,chara_yuw_00101,1,135,0,202512020
e,gasho_001_14,gasho_001,Unit,chara_aha_00101,1,1300,0,202512020
e,gasho_001_15,gasho_001,Unit,chara_chi_00201,1,1300,0,202512020
e,gasho_001_16,gasho_001,Unit,chara_chi_00301,1,1300,0,202512020
e,gasho_001_17,gasho_001,Unit,chara_dan_00101,1,1300,0,202512020
e,gasho_001_18,gasho_001,Unit,chara_dos_00001,1,1300,0,202512020
e,gasho_001_19,gasho_001,Unit,chara_dos_00101,1,1300,0,202512020
e,gasho_001_20,gasho_001,Unit,chara_jig_00101,1,1300,0,202512020
e,gasho_001_21,gasho_001,Unit,chara_kai_00301,1,1300,0,202512020
e,gasho_001_22,gasho_001,Unit,chara_ron_00001,1,1300,0,202512020
e,gasho_001_23,gasho_001,Unit,chara_aha_00001,1,4095,0,202512020
e,gasho_001_24,gasho_001,Unit,chara_bat_00001,1,4095,0,202512020
e,gasho_001_25,gasho_001,Unit,chara_bat_00101,1,4095,0,202512020
e,gasho_001_26,gasho_001,Unit,chara_gom_00101,1,4095,0,202512020
e,gasho_001_27,gasho_001,Unit,chara_jig_00301,1,4095,0,202512020
e,gasho_001_28,gasho_001,Unit,chara_kai_00101,1,4095,0,202512020
e,gasho_001_29,gasho_001,Unit,chara_mag_00101,1,4095,0,202512020
e,gasho_001_30,gasho_001,Unit,chara_sum_00201,1,4095,0,202512020
e,gasho_001_31,gasho_001,Unit,chara_sur_00201,1,4095,0,202512020
e,gasho_001_32,gasho_001,Unit,chara_sur_00301,1,4095,0,202512020
e,gasho_001_33,gasho_001,Unit,chara_aka_00001,1,6955,0,202512020
e,gasho_001_34,gasho_001,Unit,chara_aka_00101,1,6955,0,202512020
e,gasho_001_35,gasho_001,Unit,chara_chi_00001,1,6955,0,202512020
e,gasho_001_36,gasho_001,Unit,chara_dan_00001,1,6955,0,202512020
e,gasho_001_37,gasho_001,Unit,chara_kai_00001,1,6955,0,202512020
e,gasho_001_38,gasho_001,Unit,chara_rik_00001,1,6955,0,202512020
e,gasho_001_39,gasho_001,Unit,chara_ron_00101,1,6955,0,202512020
e,gasho_001_40,gasho_001,Unit,chara_sum_00001,1,6955,0,202512020
e,gasho_001_41,gasho_001,Unit,chara_sur_00001,1,6955,0,202512020
