ENABLE,id,group_id,resource_type,resource_id,resource_amount,weight,pickup,release_key
e,fixd_jig_001_010,fixd_Pickup_jig_001,Unit,chara_yuw_00101,1,43875,0,202601010
e,fixd_jig_001_011,fixd_Pickup_jig_001,Unit,chara_sur_00101,1,43875,0,202601010
e,fixd_jig_001_012,fixd_Pickup_jig_001,Unit,chara_mag_00001,1,43875,0,202601010
e,fixd_jig_001_013,fixd_Pickup_jig_001,Unit,chara_sum_00101,1,43875,0,202601010
e,fixd_jig_001_014,fixd_Pickup_jig_001,Unit,chara_jig_00501,1,351000,1,202601010
e,fixd_jig_001_015,fixd_Pickup_jig_001,Unit,chara_dan_00101,1,221000,0,202601010
e,fixd_jig_001_016,fixd_Pickup_jig_001,Unit,chara_chi_00201,1,221000,0,202601010
e,fixd_jig_001_017,fixd_Pickup_jig_001,Unit,chara_chi_00301,1,221000,0,202601010
e,fixd_jig_001_018,fixd_Pickup_jig_001,Unit,chara_kai_00301,1,221000,0,202601010
e,fixd_jig_001_019,fixd_Pickup_jig_001,Unit,chara_ron_00001,1,221000,0,202601010
e,fixd_jig_001_020,fixd_Pickup_jig_001,Unit,chara_aha_00101,1,221000,0,202601010
e,fixd_jig_001_021,fixd_Pickup_jig_001,Unit,chara_jig_00101,1,221000,0,202601010
e,fixd_jig_001_022,fixd_Pickup_jig_001,Unit,chara_dos_00001,1,221000,0,202601010
e,fixd_jig_001_023,fixd_Pickup_jig_001,Unit,chara_dos_00101,1,221000,0,202601010
e,fixd_jig_001_024,fixd_Pickup_jig_001,Unit,chara_gom_00101,1,2035800,0,202601010
e,fixd_jig_001_025,fixd_Pickup_jig_001,Unit,chara_bat_00001,1,2035800,0,202601010
e,fixd_jig_001_026,fixd_Pickup_jig_001,Unit,chara_bat_00101,1,2035800,0,202601010
e,fixd_jig_001_027,fixd_Pickup_jig_001,Unit,chara_kai_00101,1,2035800,0,202601010
e,fixd_jig_001_028,fixd_Pickup_jig_001,Unit,chara_sur_00201,1,2035800,0,202601010
e,fixd_jig_001_029,fixd_Pickup_jig_001,Unit,chara_sur_00301,1,2035800,0,202601010
e,fixd_jig_001_030,fixd_Pickup_jig_001,Unit,chara_aha_00001,1,2035800,0,202601010
e,fixd_jig_001_031,fixd_Pickup_jig_001,Unit,chara_jig_00301,1,2035800,0,202601010
e,fixd_jig_001_032,fixd_Pickup_jig_001,Unit,chara_mag_00101,1,2035800,0,202601010
e,fixd_jig_001_033,fixd_Pickup_jig_001,Unit,chara_sum_00201,1,2035800,0,202601010
e,jig_002_001,Pickup_jig_002,Unit,chara_jig_00001,1,7020,1,202601010
e,jig_002_002,Pickup_jig_002,Unit,chara_spy_00101,1,1755,0,202601010
e,jig_002_003,Pickup_jig_002,Unit,chara_spy_00201,1,1755,0,202601010
e,jig_002_004,Pickup_jig_002,Unit,chara_spy_00001,1,1755,0,202601010
e,jig_002_005,Pickup_jig_002,Unit,chara_dan_00002,1,1755,0,202601010
e,jig_002_006,Pickup_jig_002,Unit,chara_gom_00001,1,1755,0,202601010
e,jig_002_007,Pickup_jig_002,Unit,chara_chi_00002,1,1755,0,202601010
e,jig_002_008,Pickup_jig_002,Unit,chara_kai_00002,1,1755,0,202601010
e,jig_002_009,Pickup_jig_002,Unit,chara_yuw_00001,1,1755,0,202601010
e,jig_002_010,Pickup_jig_002,Unit,chara_yuw_00101,1,1755,0,202601010
e,jig_002_011,Pickup_jig_002,Unit,chara_sur_00101,1,1755,0,202601010
e,jig_002_012,Pickup_jig_002,Unit,chara_mag_00001,1,1755,0,202601010
e,jig_002_013,Pickup_jig_002,Unit,chara_sum_00101,1,1755,0,202601010
e,jig_002_014,Pickup_jig_002,Unit,chara_jig_00501,1,14040,1,202601010
e,jig_002_015,Pickup_jig_002,Unit,chara_dan_00101,1,8840,0,202601010
e,jig_002_016,Pickup_jig_002,Unit,chara_chi_00201,1,8840,0,202601010
e,jig_002_017,Pickup_jig_002,Unit,chara_chi_00301,1,8840,0,202601010
e,jig_002_018,Pickup_jig_002,Unit,chara_kai_00301,1,8840,0,202601010
e,jig_002_019,Pickup_jig_002,Unit,chara_ron_00001,1,8840,0,202601010
e,jig_002_020,Pickup_jig_002,Unit,chara_aha_00101,1,8840,0,202601010
e,jig_002_021,Pickup_jig_002,Unit,chara_jig_00101,1,8840,0,202601010
e,jig_002_022,Pickup_jig_002,Unit,chara_dos_00001,1,8840,0,202601010
e,jig_002_023,Pickup_jig_002,Unit,chara_dos_00101,1,8840,0,202601010
e,jig_002_024,Pickup_jig_002,Unit,chara_gom_00101,1,32760,0,202601010
e,jig_002_025,Pickup_jig_002,Unit,chara_bat_00001,1,32760,0,202601010
e,jig_002_026,Pickup_jig_002,Unit,chara_bat_00101,1,32760,0,202601010
e,jig_002_027,Pickup_jig_002,Unit,chara_kai_00101,1,32760,0,202601010
e,jig_002_028,Pickup_jig_002,Unit,chara_sur_00201,1,32760,0,202601010
e,jig_002_029,Pickup_jig_002,Unit,chara_sur_00301,1,32760,0,202601010
e,jig_002_030,Pickup_jig_002,Unit,chara_aha_00001,1,32760,0,202601010
e,jig_002_031,Pickup_jig_002,Unit,chara_jig_00301,1,32760,0,202601010
e,jig_002_032,Pickup_jig_002,Unit,chara_mag_00101,1,32760,0,202601010
e,jig_002_033,Pickup_jig_002,Unit,chara_sum_00201,1,32760,0,202601010
e,jig_002_034,Pickup_jig_002,Unit,chara_aka_00001,1,54080,0,202601010
e,jig_002_035,Pickup_jig_002,Unit,chara_aka_00101,1,54080,0,202601010
e,jig_002_036,Pickup_jig_002,Unit,chara_rik_00001,1,54080,0,202601010
e,jig_002_037,Pickup_jig_002,Unit,chara_ron_00101,1,54080,0,202601010
e,jig_002_038,Pickup_jig_002,Unit,chara_dan_00001,1,54080,0,202601010
e,jig_002_039,Pickup_jig_002,Unit,chara_chi_00001,1,54080,0,202601010
e,jig_002_040,Pickup_jig_002,Unit,chara_kai_00001,1,54080,0,202601010
e,jig_002_041,Pickup_jig_002,Unit,chara_sur_00001,1,54080,0,202601010
e,jig_002_042,Pickup_jig_002,Unit,chara_sum_00001,1,54080,0,202601010
e,fixd_jig_002_001,fixd_Pickup_jig_002,Unit,chara_jig_00001,1,175500,1,202601010
e,fixd_jig_002_002,fixd_Pickup_jig_002,Unit,chara_spy_00101,1,43875,0,202601010
e,fixd_jig_002_003,fixd_Pickup_jig_002,Unit,chara_spy_00201,1,43875,0,202601010
e,fixd_jig_002_004,fixd_Pickup_jig_002,Unit,chara_spy_00001,1,43875,0,202601010
e,fixd_jig_002_005,fixd_Pickup_jig_002,Unit,chara_dan_00002,1,43875,0,202601010
e,fixd_jig_002_006,fixd_Pickup_jig_002,Unit,chara_gom_00001,1,43875,0,202601010
e,fixd_jig_002_007,fixd_Pickup_jig_002,Unit,chara_chi_00002,1,43875,0,202601010
e,fixd_jig_002_008,fixd_Pickup_jig_002,Unit,chara_kai_00002,1,43875,0,202601010
e,fixd_jig_002_009,fixd_Pickup_jig_002,Unit,chara_yuw_00001,1,43875,0,202601010
e,fixd_jig_002_010,fixd_Pickup_jig_002,Unit,chara_yuw_00101,1,43875,0,202601010
e,fixd_jig_002_011,fixd_Pickup_jig_002,Unit,chara_sur_00101,1,43875,0,202601010
e,fixd_jig_002_012,fixd_Pickup_jig_002,Unit,chara_mag_00001,1,43875,0,202601010
e,fixd_jig_002_013,fixd_Pickup_jig_002,Unit,chara_sum_00101,1,43875,0,202601010
e,fixd_jig_002_014,fixd_Pickup_jig_002,Unit,chara_jig_00501,1,351000,1,202601010
e,fixd_jig_002_015,fixd_Pickup_jig_002,Unit,chara_dan_00101,1,221000,0,202601010
e,fixd_jig_002_016,fixd_Pickup_jig_002,Unit,chara_chi_00201,1,221000,0,202601010
e,fixd_jig_002_017,fixd_Pickup_jig_002,Unit,chara_chi_00301,1,221000,0,202601010
e,fixd_jig_002_018,fixd_Pickup_jig_002,Unit,chara_kai_00301,1,221000,0,202601010
e,fixd_jig_002_019,fixd_Pickup_jig_002,Unit,chara_ron_00001,1,221000,0,202601010
e,fixd_jig_002_020,fixd_Pickup_jig_002,Unit,chara_aha_00101,1,221000,0,202601010
e,fixd_jig_002_021,fixd_Pickup_jig_002,Unit,chara_jig_00101,1,221000,0,202601010
e,fixd_jig_002_022,fixd_Pickup_jig_002,Unit,chara_dos_00001,1,221000,0,202601010
e,fixd_jig_002_023,fixd_Pickup_jig_002,Unit,chara_dos_00101,1,221000,0,202601010
e,fixd_jig_002_024,fixd_Pickup_jig_002,Unit,chara_gom_00101,1,2035800,0,202601010
e,fixd_jig_002_025,fixd_Pickup_jig_002,Unit,chara_bat_00001,1,2035800,0,202601010
e,fixd_jig_002_026,fixd_Pickup_jig_002,Unit,chara_bat_00101,1,2035800,0,202601010
e,fixd_jig_002_027,fixd_Pickup_jig_002,Unit,chara_kai_00101,1,2035800,0,202601010
e,fixd_jig_002_028,fixd_Pickup_jig_002,Unit,chara_sur_00201,1,2035800,0,202601010
e,fixd_jig_002_029,fixd_Pickup_jig_002,Unit,chara_sur_00301,1,2035800,0,202601010
e,fixd_jig_002_030,fixd_Pickup_jig_002,Unit,chara_aha_00001,1,2035800,0,202601010
e,fixd_jig_002_031,fixd_Pickup_jig_002,Unit,chara_jig_00301,1,2035800,0,202601010
e,fixd_jig_002_032,fixd_Pickup_jig_002,Unit,chara_mag_00101,1,2035800,0,202601010
e,fixd_jig_002_033,fixd_Pickup_jig_002,Unit,chara_sum_00201,1,2035800,0,202601010
