ENABLE,release_key,id,mst_unit_id,unit_grade,attack_kind,killer_colors,killer_percentage,action_frames,attack_delay,next_attack_interval,asset_key
e,202511010,c_mag_00301_siget_Boss_Yellow_Normal_00000,c_mag_00301_siget_Boss_Yellow,0,Normal,,,80,30,60,
e,202511010,c_mag_00301_siget_Boss_Yellow_Special_00001,c_mag_00301_siget_Boss_Yellow,0,Special,,,125,50,0,
e,202511010,c_mag_00301_siget_Boss_Yellow_Appearance_00002,c_mag_00301_siget_Boss_Yellow,0,Appearance,,,50,0,0,
e,202511010,e_mag_00401_siget_Boss_Yellow_Normal_00000,e_mag_00401_siget_Boss_Yellow,0,Normal,,,84,42,25,
e,202511010,e_mag_00401_siget_Boss_Yellow_Appearance_00001,e_mag_00401_siget_Boss_Yellow,0,Appearance,,,50,0,0,
e,202511010,e_mag_00301_aknget_Normal_Green_Normal_00000,e_mag_00301_aknget_Normal_Green,0,Normal,,,75,37,50,
e,202511010,e_mag_00201_aknget_Boss_Green_Normal_00000,e_mag_00201_aknget_Boss_Green,0,Normal,,,75,37,100,
e,202511010,e_mag_00201_aknget_Boss_Green_Appearance_00001,e_mag_00201_aknget_Boss_Green,0,Appearance,,,50,0,0,
e,202511010,c_mag_00401_aknget_Boss_Green_Normal_00000,c_mag_00401_aknget_Boss_Green,0,Normal,,,66,30,50,
e,202511010,c_mag_00401_aknget_Boss_Green_Special_00001,c_mag_00401_aknget_Boss_Green,0,Special,,,94,31,0,
e,202511010,c_mag_00401_aknget_Boss_Green_Appearance_00002,c_mag_00401_aknget_Boss_Green,0,Appearance,,,50,0,0,
e,202511010,c_mag_00001_challange_Boss_Yellow_Normal_00000,c_mag_00001_challange_Boss_Yellow,0,Normal,,,89,46,80,
e,202511010,c_mag_00001_challange_Boss_Yellow_Special_00001,c_mag_00001_challange_Boss_Yellow,0,Special,,,117,0,0,
e,202511010,c_mag_00001_challange_Boss_Yellow_Appearance_00002,c_mag_00001_challange_Boss_Yellow,0,Appearance,,,50,0,0,
e,202511010,c_mag_00201_challange_Boss_Green_Normal_00000,c_mag_00201_challange_Boss_Green,0,Normal,,,59,21,50,
e,202511010,c_mag_00201_challange_Boss_Green_Special_00001,c_mag_00201_challange_Boss_Green,0,Special,,,136,0,0,
e,202511010,c_mag_00201_challange_Boss_Green_Appearance_00002,c_mag_00201_challange_Boss_Green,0,Appearance,,,50,0,0,
e,202511010,c_mag_00301_challange_Boss_Red_Normal_00000,c_mag_00301_challange_Boss_Red,0,Normal,,,80,30,50,
e,202511010,c_mag_00301_challange_Boss_Red_Special_00001,c_mag_00301_challange_Boss_Red,0,Special,,,125,50,0,
e,202511010,c_mag_00301_challange_Boss_Red_Appearance_00002,c_mag_00301_challange_Boss_Red,0,Appearance,,,50,0,0,
e,202511010,c_mag_00401_challange_Boss_Blue_Normal_00000,c_mag_00401_challange_Boss_Blue,0,Normal,,,66,30,100,
e,202511010,c_mag_00401_challange_Boss_Blue_Special_00001,c_mag_00401_challange_Boss_Blue,0,Special,,,94,31,0,
e,202511010,c_mag_00401_challange_Boss_Blue_Appearance_00002,c_mag_00401_challange_Boss_Blue,0,Appearance,,,50,0,0,
e,202511010,e_mag_00001_challange_Normal_Yellow_Normal_00000,e_mag_00001_challange_Normal_Yellow,0,Normal,,,75,40,200,
e,202511010,e_mag_00101_challange_Normal_Blue_Normal_00000,e_mag_00101_challange_Normal_Blue,0,Normal,,,18,10,0,
e,202511010,e_mag_00201_challange_Normal_Green_Normal_00000,e_mag_00201_challange_Normal_Green,0,Normal,,,75,37,100,
e,202511010,e_mag_00301_challange_Normal_Red_Normal_00000,e_mag_00301_challange_Normal_Red,0,Normal,,,75,37,75,
e,202511010,e_mag_00201_savage_Boss_Yellow_Normal_00000,e_mag_00201_savage_Boss_Yellow,0,Normal,,,75,37,80,
e,202511010,e_mag_00201_savage_Boss_Yellow_Appearance_00001,e_mag_00201_savage_Boss_Yellow,0,Appearance,,,50,0,0,
e,202511010,e_mag_00401_savage_Boss_Green_Normal_00000,e_mag_00401_savage_Boss_Green,0,Normal,,,84,42,20,
e,202511010,e_mag_00401_savage_Boss_Green_Appearance_00001,e_mag_00401_savage_Boss_Green,0,Appearance,,,50,0,0,
e,202511010,e_mag_00101_mag1_advent_Normal_Colorless_Normal_00000,e_mag_00101_mag1_advent_Normal_Colorless,0,Normal,,,18,10,50,
e,202511010,e_mag_00101_mag1_advent_Normal_Red_Normal_00000,e_mag_00101_mag1_advent_Normal_Red,0,Normal,,,18,10,50,
e,202511010,e_mag_00101_mag1_advent_Normal_Blue_Normal_00000,e_mag_00101_mag1_advent_Normal_Blue,0,Normal,,,18,10,50,
e,202511010,e_mag_00101_mag1_advent_Normal_Yellow_Normal_00000,e_mag_00101_mag1_advent_Normal_Yellow,0,Normal,,,18,10,50,
e,202511010,e_mag_00101_mag1_advent_Normal_Green_Normal_00000,e_mag_00101_mag1_advent_Normal_Green,0,Normal,,,18,10,50,
e,202511010,e_mag_00301_mag1_advent_Normal_Blue_Normal_00000,e_mag_00301_mag1_advent_Normal_Blue,0,Normal,,,75,37,75,
e,202511010,e_mag_00201_mag1_advent_Boss_Blue_Normal_00000,e_mag_00201_mag1_advent_Boss_Blue,0,Normal,,,75,37,80,
e,202511010,e_mag_00201_mag1_advent_Boss_Blue_Appearance_00001,e_mag_00201_mag1_advent_Boss_Blue,0,Appearance,,,50,0,0,
e,202511010,e_mag_00201_mag1_advent_Boss_Yellow_Normal_00000,e_mag_00201_mag1_advent_Boss_Yellow,0,Normal,,,75,37,80,
e,202511010,e_mag_00201_mag1_advent_Boss_Yellow_Appearance_00001,e_mag_00201_mag1_advent_Boss_Yellow,0,Appearance,,,50,0,0,
e,202511010,e_mag_00201_mag1_advent_Boss_Red_Normal_00000,e_mag_00201_mag1_advent_Boss_Red,0,Normal,,,75,37,60,
e,202511010,e_mag_00201_mag1_advent_Boss_Red_Appearance_00001,e_mag_00201_mag1_advent_Boss_Red,0,Appearance,,,50,0,0,
e,202511010,e_mag_00401_mag1_advent_Boss_Colorless_Normal_00000,e_mag_00401_mag1_advent_Boss_Colorless,0,Normal,,,84,42,50,
e,202511010,e_mag_00401_mag1_advent_Boss_Colorless_Appearance_00001,e_mag_00401_mag1_advent_Boss_Colorless,0,Appearance,,,50,0,0,
e,202511010,e_mag_00401_mag1_advent_Boss_Green_Normal_00000,e_mag_00401_mag1_advent_Boss_Green,0,Normal,,,84,42,50,
e,202511010,e_mag_00401_mag1_advent_Boss_Green_Appearance_00001,e_mag_00401_mag1_advent_Boss_Green,0,Appearance,,,50,0,0,
e,202511010,e_mag_00001_mag1_advent_Boss_Green_Normal_00000,e_mag_00001_mag1_advent_Boss_Green,0,Normal,,,75,40,200,
e,202511010,e_mag_00001_mag1_advent_Boss_Green_Appearance_00001,e_mag_00001_mag1_advent_Boss_Green,0,Appearance,,,50,0,0,
