ENABLE,id,release_key,mst_event_id,criterion_type,criterion_value,criterion_count,unlock_criterion_type,unlock_criterion_value,unlock_criterion_count,group_key,mst_mission_reward_group_id,sort_order,destination_scene
e,event_you_00001_33,202602015,event_you_00001,DefeatEnemyCount,,60,__NULL__,,0,,you_00001_event_reward_33,33,Event
e,event_you_00001_34,202602015,event_you_00001,DefeatEnemyCount,,70,__NULL__,,0,,you_00001_event_reward_34,34,Event
e,event_you_00001_35,202602015,event_you_00001,DefeatEnemyCount,,80,__NULL__,,0,,you_00001_event_reward_35,35,Event
e,event_you_00001_36,202602015,event_you_00001,DefeatEnemyCount,,90,__NULL__,,0,,you_00001_event_reward_36,36,Event
e,event_you_00001_37,202602015,event_you_00001,DefeatEnemyCount,,100,__NULL__,,0,,you_00001_event_reward_37,37,Event
e,event_you_00001_38,202602015,event_you_00001,DefeatEnemyCount,,150,__NULL__,,0,,you_00001_event_reward_38,38,Event
e,event_you_00001_39,202602015,event_you_00001,DefeatEnemyCount,,200,__NULL__,,0,,you_00001_event_reward_39,39,Event
e,event_you_00001_40,202602015,event_you_00001,DefeatEnemyCount,,300,__NULL__,,0,,you_00001_event_reward_40,40,Event
e,event_you_00001_41,202602015,event_you_00001,StageClearCount,,10,__NULL__,,0,,you_00001_event_reward_41,41,Event
e,event_you_00001_42,202602015,event_you_00001,StageClearCount,,15,__NULL__,,0,,you_00001_event_reward_42,42,Event
e,event_you_00001_43,202602015,event_you_00001,StageClearCount,,20,__NULL__,,0,,you_00001_event_reward_43,43,Event
e,event_you_00001_44,202602015,event_you_00001,StageClearCount,,30,__NULL__,,0,,you_00001_event_reward_44,44,Event
e,event_you_00001_45,202602015,event_you_00001,StageClearCount,,50,__NULL__,,0,,you_00001_event_reward_45,45,Event
