ENABLE,release_key,id,mst_attack_id,sort_order,attack_delay,attack_type,range_start_type,range_start_parameter,range_end_type,range_end_parameter,max_target_count,target,target_type,target_colors,target_roles,target_mst_series_ids,target_mst_character_ids,damage_type,hit_type,hit_parameter1,hit_parameter2,hit_effect_id,is_hit_stop,probability,power_parameter_type,power_parameter,effect_type,effective_count,effective_duration,effect_parameter,effect_value
e,202602015,chara_you_00201_Special_00001_01,chara_you_00201_Special_00001,1,50,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,23,AttackPowerDown,-1,300,10,
e,202602015,chara_you_00201_Special_00001_02,chara_you_00201_Special_00001,2,63,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,23,None,0,0,0,
e,202602015,chara_you_00201_Special_00001_03,chara_you_00201_Special_00001,3,75,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,23,None,0,0,0,
e,202602015,chara_you_00201_Special_00001_04,chara_you_00201_Special_00001,4,85,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,25,None,0,0,0,
e,202602015,chara_you_00201_Special_00002_01,chara_you_00201_Special_00002,1,50,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,27,AttackPowerDown,-1,315,11,
e,202602015,chara_you_00201_Special_00002_02,chara_you_00201_Special_00002,2,63,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,27,None,0,0,0,
e,202602015,chara_you_00201_Special_00002_03,chara_you_00201_Special_00002,3,75,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,27,None,0,0,0,
e,202602015,chara_you_00201_Special_00002_04,chara_you_00201_Special_00002,4,85,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,27,None,0,0,0,
e,202602015,chara_you_00201_Special_00003_01,chara_you_00201_Special_00003,1,50,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,29,AttackPowerDown,-1,325,12,
e,202602015,chara_you_00201_Special_00003_02,chara_you_00201_Special_00003,2,63,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,29,None,0,0,0,
e,202602015,chara_you_00201_Special_00003_03,chara_you_00201_Special_00003,3,75,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,29,None,0,0,0,
e,202602015,chara_you_00201_Special_00003_04,chara_you_00201_Special_00003,4,85,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,30,None,0,0,0,
e,202602015,chara_you_00201_Special_00004_01,chara_you_00201_Special_00004,1,50,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,31,AttackPowerDown,-1,330,13,
e,202602015,chara_you_00201_Special_00004_02,chara_you_00201_Special_00004,2,63,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,31,None,0,0,0,
e,202602015,chara_you_00201_Special_00004_03,chara_you_00201_Special_00004,3,75,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,31,None,0,0,0,
e,202602015,chara_you_00201_Special_00004_04,chara_you_00201_Special_00004,4,85,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,32,None,0,0,0,
e,202602015,chara_you_00201_Special_00005_01,chara_you_00201_Special_00005,1,50,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,32,AttackPowerDown,-1,335,13,
e,202602015,chara_you_00201_Special_00005_02,chara_you_00201_Special_00005,2,63,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,32,None,0,0,0,
e,202602015,chara_you_00201_Special_00005_03,chara_you_00201_Special_00005,3,75,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,32,None,0,0,0,
e,202602015,chara_you_00201_Special_00005_04,chara_you_00201_Special_00005,4,85,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,33,None,0,0,0,
e,202602015,chara_you_00301_Normal_00000,chara_you_00301_Normal_00000,1,0,Direct,Distance,0,Distance,0.3,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,chara_you_00301_Special_00001,chara_you_00301_Special_00001,1,0,Direct,Distance,0,Distance,0.5,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,49,None,0,0,0,
e,202602015,chara_you_00301_Special_00002,chara_you_00301_Special_00002,1,0,Direct,Distance,0,Distance,0.5,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,53,None,0,0,0,
e,202602015,chara_you_00301_Special_00003,chara_you_00301_Special_00003,1,0,Direct,Distance,0,Distance,0.5,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,61,None,0,0,0,
e,202602015,chara_you_00301_Special_00004,chara_you_00301_Special_00004,1,0,Direct,Distance,0,Distance,0.5,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,64,None,0,0,0,
e,202602015,chara_you_00301_Special_00005,chara_you_00301_Special_00005,1,0,Direct,Distance,0,Distance,0.5,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,68,None,0,0,0,
e,202602015,c_you_00001_you1_1d1c_Normal_Colorless_Normal_00000_1,c_you_00001_you1_1d1c_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_1d1c_Normal_Colorless_Special_00001_1,c_you_00001_you1_1d1c_Normal_Colorless_Special_00001,1,36,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_1d1c_Normal_Colorless_Special_00001_2,c_you_00001_you1_1d1c_Normal_Colorless_Special_00001,2,44,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_1d1c_Normal_Colorless_Special_00001_3,c_you_00001_you1_1d1c_Normal_Colorless_Special_00001,3,56,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_charaget02_Boss_Red_Normal_00000_1,c_you_00001_you1_charaget02_Boss_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.22,1,Foe,All,All,All,,,Damage,KnockBack1,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_charaget02_Boss_Red_Special_00001_1,c_you_00001_you1_charaget02_Boss_Red_Special_00001,1,36,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_charaget02_Boss_Red_Special_00001_2,c_you_00001_you1_charaget02_Boss_Red_Special_00001,2,44,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_charaget02_Boss_Red_Special_00001_3,c_you_00001_you1_charaget02_Boss_Red_Special_00001,3,57,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,KnockBack1,0,0,shageki_1,1,100,Percentage,400,None,0,0,0,
e,202602015,c_you_00001_you1_charaget02_Boss_Red_Appearance_00002_1,c_you_00001_you1_charaget02_Boss_Red_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00201_you1_charaget02_Boss_Red_Normal_00000_1,c_you_00201_you1_charaget02_Boss_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.62,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00201_you1_charaget02_Boss_Red_Special_00001_1,c_you_00201_you1_charaget02_Boss_Red_Special_00001,1,50,Direct,Distance,0,Distance,0.62,3,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00201_you1_charaget02_Boss_Red_Special_00001_2,c_you_00201_you1_charaget02_Boss_Red_Special_00001,2,53,Direct,Distance,0,Distance,0.62,3,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00201_you1_charaget02_Boss_Red_Special_00001_3,c_you_00201_you1_charaget02_Boss_Red_Special_00001,3,75,Direct,Distance,0,Distance,0.62,3,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00201_you1_charaget02_Boss_Red_Special_00001_4,c_you_00201_you1_charaget02_Boss_Red_Special_00001,4,85,Direct,Distance,0,Distance,0.62,3,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00201_you1_charaget02_Boss_Red_Appearance_00002_1,c_you_00201_you1_charaget02_Boss_Red_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00301_you1_charaget02_Boss_Red_Normal_00000_1,c_you_00301_you1_charaget02_Boss_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.3,3,Foe,All,All,All,,,Damage,Stun,70,60,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00301_you1_charaget02_Boss_Red_Special_00001_1,c_you_00301_you1_charaget02_Boss_Red_Special_00001,1,0,Direct,Distance,0,Distance,0.5,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,1000,None,0,0,0,
e,202602015,c_you_00301_you1_charaget02_Boss_Red_Appearance_00002_1,c_you_00301_you1_charaget02_Boss_Red_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00301_you1_charaget02_Normal_Red_Normal_00000_1,c_you_00301_you1_charaget02_Normal_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.28,3,Foe,All,All,All,,,Damage,Stun,70,60,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,e_you_00001_you1_charaget02_Normal_Red_Normal_00000_1,e_you_00001_you1_charaget02_Normal_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.22,1,Foe,All,All,All,,,Damage,Normal,0,0,zangeki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,e_you_00101_you1_charaget02_Normal_Red_Normal_00000_1,e_you_00101_you1_charaget02_Normal_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.62,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_charaget01_Boss_Colorless_Normal_00000_1,c_you_00001_you1_charaget01_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_charaget01_Boss_Colorless_Special_00001_1,c_you_00001_you1_charaget01_Boss_Colorless_Special_00001,1,36,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_charaget01_Boss_Colorless_Special_00001_2,c_you_00001_you1_charaget01_Boss_Colorless_Special_00001,2,44,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_charaget01_Boss_Colorless_Special_00001_3,c_you_00001_you1_charaget01_Boss_Colorless_Special_00001,3,57,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_charaget01_Boss_Colorless_Appearance_00002_1,c_you_00001_you1_charaget01_Boss_Colorless_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00201_you1_charaget01_Boss_Yellow_Normal_00000_1,c_you_00201_you1_charaget01_Boss_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.39,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00201_you1_charaget01_Boss_Yellow_Special_00001_1,c_you_00201_you1_charaget01_Boss_Yellow_Special_00001,1,50,Direct,Distance,0,Distance,0.47,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,50,None,0,0,0,
e,202602015,c_you_00201_you1_charaget01_Boss_Yellow_Special_00001_2,c_you_00201_you1_charaget01_Boss_Yellow_Special_00001,2,60,Direct,Distance,0,Distance,0.47,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,50,None,0,0,0,
e,202602015,c_you_00201_you1_charaget01_Boss_Yellow_Special_00001_3,c_you_00201_you1_charaget01_Boss_Yellow_Special_00001,3,75,Direct,Distance,0,Distance,0.47,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,50,None,0,0,0,
e,202602015,c_you_00201_you1_charaget01_Boss_Yellow_Special_00001_4,c_you_00201_you1_charaget01_Boss_Yellow_Special_00001,4,80,Direct,Distance,0,Distance,0.47,1,Foe,All,All,All,,,Damage,Stun,100,70,shageki_1,1,100,Percentage,50,None,0,0,0,
e,202602015,c_you_00201_you1_charaget01_Boss_Yellow_Appearance_00002_1,c_you_00201_you1_charaget01_Boss_Yellow_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,e_you_00001_you1_charaget01_Normal_Colorless_Normal_00000_1,e_you_00001_you1_charaget01_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,,,Damage,Normal,0,0,zangeki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,e_you_00101_you1_charaget01_Normal_Yellow_Normal_00000_1,e_you_00101_you1_charaget01_Normal_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00201_you1_challenge_Boss_Green_Normal_00000_1,c_you_00201_you1_challenge_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00201_you1_challenge_Boss_Green_Special_00001_1,c_you_00201_you1_challenge_Boss_Green_Special_00001,1,50,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,85,None,0,0,0,
e,202602015,c_you_00201_you1_challenge_Boss_Green_Special_00001_2,c_you_00201_you1_challenge_Boss_Green_Special_00001,2,53,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,85,None,0,0,0,
e,202602015,c_you_00201_you1_challenge_Boss_Green_Special_00001_3,c_you_00201_you1_challenge_Boss_Green_Special_00001,3,75,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,85,None,0,0,0,
e,202602015,c_you_00201_you1_challenge_Boss_Green_Special_00001_4,c_you_00201_you1_challenge_Boss_Green_Special_00001,4,85,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,85,None,0,0,0,
e,202602015,c_you_00201_you1_challenge_Boss_Green_Appearance_00002_1,c_you_00201_you1_challenge_Boss_Green_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,Normal,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00301_you1_challenge_Boss_Green_Normal_00000_1,c_you_00301_you1_challenge_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.3,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00301_you1_challenge_Boss_Green_Special_00001_1,c_you_00301_you1_challenge_Boss_Green_Special_00001,1,0,Direct,Distance,0,Distance,0.4,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,300,None,0,0,0,
