ENABLE,id,release_key,group_id,resource_type,resource_id,resource_amount,sort_order,備考
e,event_kim_00001_27_reward,202602020,kim_00001_mission_reward_27,Item,memoryfragment_glo_00001,5,1,100カノいいジャン祭_ミッション_敵10体撃破
e,event_kim_00001_28_reward,202602020,kim_00001_mission_reward_28,Item,memoryfragment_glo_00001,5,1,100カノいいジャン祭_ミッション_敵20体撃破
e,event_kim_00001_29_reward,202602020,kim_00001_mission_reward_29,Item,memoryfragment_glo_00001,5,1,100カノいいジャン祭_ミッション_敵30体撃破
e,event_kim_00001_30_reward,202602020,kim_00001_mission_reward_30,Item,memoryfragment_glo_00001,5,1,100カノいいジャン祭_ミッション_敵40体撃破
e,event_kim_00001_31_reward,202602020,kim_00001_mission_reward_31,Item,memoryfragment_glo_00001,10,1,100カノいいジャン祭_ミッション_敵50体撃破
e,event_kim_00001_32_reward,202602020,kim_00001_mission_reward_32,Item,memoryfragment_glo_00002,5,1,100カノいいジャン祭_ミッション_敵60体撃破
e,event_kim_00001_33_reward,202602020,kim_00001_mission_reward_33,Item,memoryfragment_glo_00002,5,1,100カノいいジャン祭_ミッション_敵70体撃破
e,event_kim_00001_34_reward,202602020,kim_00001_mission_reward_34,Item,memoryfragment_glo_00002,5,1,100カノいいジャン祭_ミッション_敵80体撃破
e,event_kim_00001_35_reward,202602020,kim_00001_mission_reward_35,Item,memoryfragment_glo_00002,5,1,100カノいいジャン祭_ミッション_敵90体撃破
e,event_kim_00001_36_reward,202602020,kim_00001_mission_reward_36,Item,memoryfragment_glo_00003,1,1,100カノいいジャン祭_ミッション_敵100体撃破
e,event_kim_00001_37_reward,202602020,kim_00001_mission_reward_37,Item,memoryfragment_glo_00003,1,1,100カノいいジャン祭_ミッション_敵150体撃破
e,event_kim_00001_38_reward,202602020,kim_00001_mission_reward_38,Item,memoryfragment_glo_00003,1,1,100カノいいジャン祭_ミッション_敵200体撃破
e,event_kim_00001_39_reward,202602020,kim_00001_mission_reward_39,Item,ticket_glo_00003,1,1,100カノいいジャン祭_ミッション_敵300体撃破
