,,"ランダム報酬
ドロップ率（%）",0,0,50,40,30,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定（その他）,,,,,,,,,,,,
,クエストのリセット,1日1回リセット,,,,,,,,,,,
,クエストTOP画面表示キャラ,,,,,,,,,,,,
,クエストTOP画面表示キャラセリフ,,,,,,,,,,,,
,特別ルール適用ステージ,ステージ1話,,,,,,,,,,,
,特別ルール内容,なし,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,◆収集クエスト,,,,,,,,,,,,
,,,,,,,,,,,,,
,項目,内容,,,,,,,,,,,
,クエスト名,弾き語り修行をする,,,,,,,,,,,
,開催期間,3/2 15:00,〜,4/3 10:59,,,,,,,,,
,基礎設計URL,,,,,,,,,,,,
,原画演出URL,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,1話,5,5,50,ギターピック,,,,,,,なし,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,ギターピック（青色）,コイン,原画のかけら,,,,,,,,
,1話,初回クリア,150,500,0,,,,,,,,
,,クリア,0,100,0,,,,,,,,
,,ランダム,0,0,2,,,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,100,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,2話,10,7,70,ギターピック,,,,,,,1話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,ギターピック（青色）,コイン,原画のかけら,,,,,,,,
,2話,初回クリア,200,500,0,,,,,,,,
,,クリア,0,100,2,,,,,,,,
,,ランダム,0,0,0,,,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,100,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,3話,20,10,100,ギターピック,,,,,,,２話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,ギターピック（青色）,コイン,原画のかけら,,,,,,,,
,3話,初回クリア,400,500,0,,,,,,,,
,,クリア,0,150,0,,,,,,,,
,,ランダム,0,0,2,,,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,100,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,4話,30,15,150,ギターピック,,,,,,,3話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,ギターピック（青色）,,,コイン,原画のかけら,,,,,,
,4話,初回クリア,800,,,500,0,,,,,,
,,クリア,0,,,150,2,,,,,,
,,ランダム,0,,,0,0,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,,,-,100,,,,,,
,,,,,,,,,,,,,
,設定（その他）,,,,,,,,,,,,
,クエストTOP画面表示キャラ,,,,,,,,,,,,
,クエストTOP画面表示キャラセリフ,,,,,,,,,,,,
,特別ルール適用ステージ,なし,,,,,,,,,,,
,特別ルール内容,なし,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,◆ストーリークエスト ,,,,,,,,,,,,
,,,,,,,,,,,,,
,項目,内容,,,,,,,,,,,
,クエスト名,弾き語り修行をする,,,,,,,,,,,
,開催期間,3/2 15:00,〜,4/3 10:59,,,,,,,,,
,基礎設計URL,,,,,,,,,,,,
,原画演出URL,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,1話,10,5,50,内田 桃のかけら,,,,,,,なし,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,ダグ,ダグのかけら,コイン,原画のかけら,,,,,,
,1話,初回クリア,40,1,0,500,0,,,,,,
,,クリア,0,0,0,100,0,,,,,,
,,ランダム,0,0,1,0,2,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,10,-,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,2話,15,5,50,内田 桃のかけら,,,,,,,1話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,ダグのメモリー,ダグのかけら,コイン,原画のかけら,,,,,,
,2話,初回クリア,40,200,0,500,0,,,,,,
,,クリア,0,,0,100,2,,,,,,
,,ランダム,0,,1,0,0,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,,20,-,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,3話,20,7,70,内田 桃のかけら,,,,,,,２話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,ダグのメモリー,ダグのかけら,コイン,原画のかけら,,,,,,
,3話,初回クリア,40,300,0,500,0,,,,,,
,,クリア,0,,0,150,0,,,,,,
,,ランダム,0,,3,0,2,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,,30,-,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,4話,20,7,70,藤井 彩目のかけら,,,,,,,3話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,ダグのメモリー,メモリーフラグメント・初級,ダグのかけら,コイン,原画のかけら,,,,,
,4話,初回クリア,40,300,15,0,500,0,,,,,
,,クリア,0,,,0,150,2,,,,,
,,ランダム,0,,,3,0,0,,,,,
,,"ランダム報酬
ドロップ率（%）",-,,,30,-,100,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,5話,25,10,100,藤井 彩目のかけら,,,,,,,4話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,ダグのメモリー,メモリーフラグメント・中級,ダグのかけら,コイン,原画のかけら,,,,,
,5話,初回クリア,40,300,10,0,500,0,,,,,
,,クリア,0,0,,0,200,0,,,,,
,,ランダム,0,0,,3,0,2,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,,45,-,100,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,6話,30,10,100,藤井 彩目のかけら,,,,,,,5話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,メモリーフラグメント・上級,ダグのかけら,コイン,原画のかけら,,,,,,
,6話,初回クリア,40,1,0,500,0,,,,,,
,,クリア,0,0,0,300,0,,,,,,
,,ランダム,0,0,5,0,2,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,60,-,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定（その他）,,,,,,,,,,,,
,クエストTOP画面表示キャラ,,-,,,,,,,,,,
,クエストTOP画面表示キャラセリフ,,-,,,,,,,,,,
,特別ルール適用ステージ,ステージ1話,ステージ2話,ステージ3話,ステージ4話,ステージ5話,ステージ6話,,,,,,
,特別ルール内容,なし,なし,なし,なし,なし,なし,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,◆チャレンジクエスト,,,,,,,,,,,,
,,,,,,,,,,,,,
,項目,内容,,,,,,,,,,,
,名称,文化祭が始まる,,,,,,,,,,,
,開催期間,3/2(月) 15:00,〜,4/3(金) 10:59,,,,,,,,,
,基礎設計URL,,,,,,,,,,,,
,原画演出URL,https://drive.google.com/file/d/1U1HQ6N3zK4v1up0oAn_5nFeJzdjEaTAn/view,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,背景名称,強敵出現演出,終了時原画演出,ステージ開放条件,
,1話,30,10,100,ピックアップガシャチケット,,,,,,,ストーリー「バンドを結成する」６話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,,,,
,ステージ,報酬カテゴリー,ピックアップガシャチケット,コイン,,,目標タイム,プリズム,,,,,
,1話,初回クリア,1,0,,,300秒,20,,,,,
,,クリア,0,150,,,200秒,20,,,,,
,,ランダム,0,0,,,140秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,背景名称,強敵出現演出,終了時原画演出,ステージ開放条件,
,2話,30,15,150,ピックアップガシャチケット,,,,,,,1話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,,,,
,ステージ,報酬カテゴリー,ピックアップガシャチケット,コイン,,目標タイム,プリズム,,,,,,
,2話,初回クリア,1,0,,300秒,20,,,,,,
,,クリア,0,225,,200秒,20,,,,,,
,,ランダム,0,0,,140秒,20,,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,,報酬合計数,60,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,背景名称,強敵出現演出,終了時原画演出,ステージ開放条件,
,3話,40,15,150,幸山 厘のかけら,,,,,,,２話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,,,,
,ステージ,報酬カテゴリー,幸山 厘のかけら,コイン,ピックアップガシャチケット,,目標タイム,プリズム,,,,,
,3話,初回クリア,50,0,1,,300秒,20,,,,,
,,クリア,0,225,0,,200秒,20,,,,,
,,ランダム,0,0,0,,140秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,0,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,背景名称,強敵出現演出,終了時原画演出,ステージ開放条件,
,4話,50,20,200,鳩野 ちひろのかけら,,,,,,,３話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,,,,
,ステージ,報酬カテゴリー,鳩野 ちひろのかけら,コイン,ピックアップガシャチケット,,目標タイム,プリズム,,,,,
,4話,初回クリア,50,0,1,,300秒,20,,,,,
,,クリア,0,300,0,,200秒,20,,,,,
,,ランダム,0,0,0,,140秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,0,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定（その他）,,,,,,,,,,,,
,クエストTOP画面表示キャラ,,,,,,,,,,,,
,クエストTOP画面表示キャラセリフ,,,,,,,,,,,,
,特別ルール適用ステージ,ステージ1話,ステージ2話,ステージ3話,ステージ4話,,,,,,,,
,特別ルール内容,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,◆高難度クエスト,,,,,,,,,,,,
,,,,,,,,,,,,,
,項目,内容,,,,,,,,,,,
,名称,ステージに立つ,,,,,,,,,,,
,開催期間,3/2(月) 15:00,〜,4/3(金) 10:59,,,,,,,,,
,基礎設計URL,,,,,,,,,,,,
,原画演出URL,https://drive.google.com/file/d/1rYTBPbEqz3AvfbK365CS8L5rKVlGYdS2/view,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,背景名称,強敵出現演出,終了時原画演出,ステージ開放条件,
,1話,70,25,700,エンブレム「機熟」,,,,,,,ストーリー「バンドを結成する」６話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,,,,
,ステージ,報酬カテゴリー,エンブレム「機熟」,プリズム,コイン,,目標タイム,プリズム,,,,,
,1話,初回クリア,1,100,5000,,300秒,20,,,,,
,,クリア,0,0,400,,200秒,20,,,,,
,,ランダム,0,0,0,,140秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,0,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,背景名称,強敵出現演出,終了時原画演出,ステージ開放条件,
,2話,70,25,700,エンブレム「神の写し絵」,,,,,,,１話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,,,,
,ステージ,報酬カテゴリー,エンブレム「神の写し絵」,プリズム,コイン,,目標タイム,プリズム,,,,,
,2話,初回クリア,1,100,5000,,300秒,20,,,,,
,,クリア,0,0,400,,200秒,20,,,,,
,,ランダム,0,0,0,,140秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,0,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,背景名称,強敵出現演出,終了時原画演出,ステージ開放条件,
,3話,80,50,1000,プリズム,,,,,,,２話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,,,,
,ステージ,報酬カテゴリー,プリズム,スペシャルガシャチケット,コイン,,目標タイム,プリズム,,,,,
,3話,初回クリア,100,1,0,,400秒,20,,,,,
,,クリア,0,0,750,,300秒,20,,,,,
,,ランダム,0,0,0,,240秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,,0,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定（その他）,,,,,,,,,,,,
,クエストTOP画面表示キャラ,,,,,,,,,,,,
,クエストTOP画面表示キャラセリフ,,,,,,,,,,,,
,特別ルール適用ステージ,ステージ1話,ステージ2話,ステージ3話,,,,,,,,,
,特別ルール内容,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,◆コイン獲得クエスト関連,,,,,,,,,,,,
,,,,,,,,,,,,,
,項目,内容,,,,,,,,,,,
,開催期間,2026/03/02 15:00,〜,2026/04/03 10:59,,,,,,,,,
,基礎設計URL,,,,,,,,,,,,
,,,,,,,,,,,,,
,ボーナス,,,,,,,,,,,,
,ボーナス（%）,対象キャラ,対象キャラID,,,ボーナス倍率の内訳,,,,,,,
,20%,ひたむきギタリスト 鳩野 ちひろ,chara_hut_00001,,,フェス限の新キャラ,30%,,,,,,
,10%,幸山 厘,chara_hut_00101,,,ピックアップURなどの新キャラ,20%,,,,,,
,10%,内田 桃,chara_hut_00201,,,恒常UR(新キャラではない),15%,,,,,,
,10%,藤井 彩目,chara_hut_00301,,,ピックアップSSRなどの新キャラ,10%,,,,,,
,,,,,,恒常SSR(新キャラではない),10%,,,,,,
,,,,,,イベントSRなどの新キャラ,10%,,,,,,
,,,,,,恒常SR(新キャラではない),5%,,,,,,
,,,,,,恒常SR(新キャラではない),5%,,,,,,
,,,,,,恒常R(新キャラではない),3%,,,,,,
,,,,,,,,,,,,,
,◆アウトゲーム関連,,,,,,,,,,,,
,,,,,,,,,,,,,
,▼ホーム画面,,,,,,,,,,,,
,"ホーム画面左上
バナー",,,,,,,,,,,,
,表示バナー,,destination_path,開始日,終了日,優先度(高5：低1),sort_oder,,,,,,
,ふつうの軽音部いいジャン祭バナー,,event_hut_00001,2026-03-02 15:00:00,,5,7,,,,,,
,ピックアップガシャA,,Pickup_hut_001,2026-03-02 15:00:00,,4,6,,,,,,
,ピックアップガシャB,,Pickup_hut_002,2026-03-02 15:00:00,,4,5,,,,,,
,アーニャパック（定常）,,hometop_shop_pack_00001,2025-09-22 11:00:00,2034-01-01 0:00:00,1,4,定常バナーは変更しない,,,,,
,スタートダッシュパック（定常）,,hometop_shop_pack_00002,2025-09-22 11:00:00,2034-01-01 0:00:00,1,3,,,,,,
,ランクマッチ（定常）,,hometop_pvp_00001,2024-01-01 0:00:00,2030-01-02 0:00:00,1,1,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,"いいジャン祭
アイコン",,,,,,,,,,,,
,アイコン名称,ふつうの軽音部 いいジャン祭,,,,,,,,,,,
,表示されるキャラ,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,▼イベントTOP画面,,,,,,,,,,,,
,"イベントTOP画面
バナー",,,,,,,,,,,,
,"イベントTOP画面
バナー",event_hut_00001_content_top,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,▼いいジャン祭TOP画面,,,,,,,,,,,,
,設定関連,,,,,,,,,,,,
,いいジャン祭TOP画面背景,,,,,,,,,,,,
,降臨バトルボタン,,,,,,,,,,,,
,イベントミッションボタン,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定関連,【デイリー】,"【ストーリー】
はーとぶれいくストーリー編",【収集クエスト】,【チャレンジ】,【高難易度】,,,,,,,
,画像,quest_event_hut1_1day,quest_event_hut1_charaget01,未決定,quest_event_hut1_challenge01,quest_event_hut1_savage,,,,,,,
,,,,,,,,,,,,,
,▼キャンペーン設定,,,,,,,,,,,,
,開催期間,,,,,,,,,,,,
,2026/03/02 15:00,〜,2026/04/03 10:59,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定関連,,,,,,,,,,,,
,設定項目,有無,詳細,,,,,,,,,,
,スタミナ消費量調整,なし,,,,,,,,,,,
,獲得リーダーEXP調整,なし,,,,,,,,,,,
,原画のかけらドロップ確率調整,なし,,,,,,,,,,,
,ドロップ量調整,なし,,,,,,,,,,,
,回数変更,なし,,,,,,,,,,,
