,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ラベル,,,ロール,,,属性,,,攻撃射程,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1571,2582,1571,2582,1759,1869,1932,1963,1963,1963,1963,1963,1963,2891,3072,3175,3227,3227,3227,3227,3227,3227
,PremiumSSR,,,テクニカル,,,黄,,,Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,消さないで,,,,,5,0,1635,2687,1635,2687,1831,1945,2011,2043,2043,2043,2043,2043,2043,3009,3197,3305,3358,3358,3358,3358,3358,3358
,※キャラクター名：Glow_ID_管理のFIX名称を参照。未記入の場合(仮)名称を参照。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,遠距離以外,,,,,6,0,1701,2794,1701,2794,1905,2024,2092,2126,2126,2126,2126,2126,2126,3129,3324,3436,3492,3492,3492,3492,3492,3492
,基本ステータス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,1767,2904,1767,2904,1979,2102,2173,2208,2208,2208,2208,2208,2208,3252,3455,3571,3630,3630,3630,3630,3630,3630
,召喚コスト,,再召喚時間F,,,well_distace,,,移動速度,,,KB回数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1835,3016,1835,3016,2055,2183,2257,2293,2293,2293,2293,2293,2293,3377,3589,3709,3770,3770,3770,3770,3770,3770
,750,,515,,,0.26,,,40,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,1904,3129,1904,3129,2132,2265,2341,2380,2380,2380,2380,2380,2380,3504,3723,3848,3911,3911,3911,3911,3911,3911
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1974,3244,1974,3244,2210,2349,2428,2467,2467,2467,2467,2467,2467,3633,3860,3990,4055,4055,4055,4055,4055,4055
,Lvステータス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1974,3244,1974,3244,2210,2349,2428,2467,2467,2467,2467,2467,2467,3633,3860,3990,4055,4055,4055,4055,4055,4055
,体力Lv1,,,体力Lv150,,,攻撃力Lv1,,,攻撃力Lv150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,2045,3360,2045,3360,2290,2433,2515,2556,2556,2556,2556,2556,2556,3763,3998,4132,4200,4200,4200,4200,4200,4200
,1400,,,14000,,,2300,,,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,2116,3477,2116,3477,2369,2518,2602,2645,2645,2645,2645,2645,2645,3894,4137,4276,4346,4346,4346,4346,4346,4346
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,2188,3595,2188,3595,2450,2603,2691,2735,2735,2735,2735,2735,2735,4026,4278,4421,4493,4493,4493,4493,4493,4493
,特性,,,,,,,効果値,,解放ランク,,解放レベル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,2261,3715,2261,3715,2532,2690,2781,2826,2826,2826,2826,2826,2826,4160,4420,4569,4643,4643,4643,4643,4643,4643
,1,攻撃DOWNコマ無効化,,,,,,-,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2334,3835,2334,3835,2614,2777,2870,2917,2917,2917,2917,2917,2917,4295,4563,4717,4793,4793,4793,4793,4793,4793
,2,-,,,,,,-,,-,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,2408,3956,2408,3956,2696,2865,2961,3010,3010,3010,3010,3010,3010,4430,4707,4865,4945,4945,4945,4945,4945,4945
,3,-,,,,,,-,,-,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,2482,4078,2482,4078,2779,2953,3052,3102,3102,3102,3102,3102,3102,4567,4852,5015,5097,5097,5097,5097,5097,5097
,,,,,,,,,,,,,,"※解放ランク1=Lv20,ランク2=Lv30。以降同様。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,2557,4200,2557,4200,2863,3042,3145,3196,3196,3196,3196,3196,3196,4704,4998,5166,5250,5250,5250,5250,5250,5250
,通常攻撃ステータス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,2632,4324,2632,4324,2947,3132,3237,3290,3290,3290,3290,3290,3290,4842,5145,5318,5405,5405,5405,5405,5405,5405
,オノマトペ,,,通常攻撃発生F,,,攻撃ヒットF,,,,攻撃CDF,,,攻撃距離,,,射程,,攻撃範囲,,,攻撃倍率,,,,,,,,,,,,,,,,,,,,,,,,20,0,2707,4448,2707,4448,3031,3221,3329,3383,3383,3383,3383,3383,3383,4981,5293,5471,5560,5560,5560,5560,5560,5560
,dageki_1,,,1.64,,,stop有:1回目 0.65,,,,65,,,近距離,,,0.27,,単体,,,1,,,,,,,,,,,,,,,,,,,,,,,,20,1,2707,4448,2869,4714,3193,3383,3491,3545,3545,3545,3545,3545,3545,5247,5559,5737,5826,5826,5826,5826,5826,5826
,range_start_type,,,range_start_parameter,,,,range_end_type,,,range_end_parameter,,,,対象,,対象属性,,,対象ロール,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,2783,4572,2945,4838,3278,3473,3585,3640,3640,3640,3640,3640,3640,5386,5706,5889,5981,5981,5981,5981,5981,5981
,Distance,,,0,,,,Distance,,,0.27,,,,敵,,All,,,All,,,,,48.5,,,,,,,,,,,,,,,,,,,,,22,1,2859,4698,3021,4964,3364,3564,3678,3735,3735,3735,3735,3735,3735,5527,5856,6044,6138,6138,6138,6138,6138,6138
,→,攻撃発生Fと攻撃ヒットFは各数値に *50。その他攻撃CDFは/50。,,,,,,,,,,,7,29.3,,杠　1235,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,2936,4824,3098,5090,3450,3655,3773,3832,3832,3832,3832,3832,3832,5668,6006,6199,6296,6296,6296,6296,6296,6296
,必殺ワザステータス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,※数式参照用,,,,,24,1,3013,4950,3175,5216,3536,3747,3867,3928,3928,3928,3928,3928,3928,5810,6156,6354,6453,6453,6453,6453,6453,6453
,"必殺攻撃_
オノマトペ",,,必殺攻撃F,,,必殺攻撃ヒットF,,,,初回必殺CDF,,,2回目以降必殺CDF,,,攻撃距離,,,,,,射程,,攻撃範囲,,,攻撃倍率,,,,,,,,,,,,,バフ・デバフ効果型,,,,,25,1,3090,5077,3252,5343,3622,3839,3962,4024,4024,4024,4024,4024,4024,5952,6307,6510,6612,6612,6612,6612,6612,6612
,shageki_1,,,3.57,,,"stop無:1回目 0.97
stop無:2回目 1.08
stop無:3回目 1.2
stop無:4回目 1.32
stop有:5回目 1.48",,,,350,,,1465,,,近距離,,,,,,0.47,,範囲(中),,,0.65,,,,,,,,,,,,,-,,,,,26,1,3168,5205,3330,5471,3710,3931,4058,4122,4122,4122,4122,4122,4122,6095,6459,6668,6772,6772,6772,6772,6772,6772
,range_start_type,,,range_start_parameter,,,,range_end_type,,,range_end_parameter,,,,対象,,対象属性,,,対象ロール,,バフ・デバフ効果型,,,,,,※攻撃系以外の必殺ワザは攻撃倍率「無」,,,,,,,,,,,,,,,,,,27,1,3246,5333,3408,5599,3797,4024,4154,4219,4219,4219,4219,4219,4219,6238,6612,6825,6932,6932,6932,6932,6932,6932
,Distance,,,0,,,,Distance,,,0.47,,,,敵,,All,,,All,,-,,,,,,,,,,,,,,,,,,,,,,,,28,1,3324,5462,3486,5728,3884,4117,4250,4317,4317,4317,4317,4317,4317,6383,6765,6984,7093,7093,7093,7093,7093,7093
,→,攻撃発生Fと攻撃ヒットFは各数値に *50。その他攻撃CDFは/50。,,,,,,,,,,,※「range_start_parameter」「range_end_parameter」：攻撃範囲がコマの場合は手動で記載が必要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1,3403,5591,3565,5857,3973,4211,4347,4415,4415,4415,4415,4415,4415,6527,6919,7142,7254,7254,7254,7254,7254,7254
,必殺ワザ詳細,,,必殺ワザ1,,,,,,,,,,,,必殺ワザ2,,,,,,,,,,,,必殺ワザ3,,,,,,,,,,,,,,,,,,30,1,3482,5720,3644,5986,4061,4305,4444,4514,4514,4514,4514,4514,4514,6672,7072,7301,7416,7416,7416,7416,7416,7416
,,,,連続攻撃,,,,,,,,,,,,毒,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,30,2,3482,5720,3795,6234,4212,4456,4595,4665,4665,4665,4665,4665,4665,6920,7320,7549,7664,7664,7664,7664,7664,7664
,,,,攻撃・特殊系効果,,,,,,バフ・デバフ系効果,,,,,,攻撃・特殊系効果,,,,,,バフ・デバフ系効果,,,,,,攻撃・特殊系効果,,,,,,バフ・デバフ系効果,,,,,,,,,,,,31,2,3561,5850,3874,6364,4301,4550,4693,4764,4764,4764,4764,4764,4764,7066,7475,7709,7826,7826,7826,7826,7826,7826
,グレード,,,効果値,,効果時間,,発動確率,,効果値,,効果時間,,発動確率,,効果値,,効果時間,,発動確率,,効果値,,効果時間,,発動確率,,効果値,,効果時間,,発動確率,,効果値,,効果時間,,発動確率,,,,,,,,32,2,3640,5980,3953,6494,4389,4644,4790,4863,4863,4863,4863,4863,4863,7211,7630,7869,7989,7989,7989,7989,7989,7989
19.6,1,,,98,,-,,-,,-,,-,,-,,1,,150,,100,,-,,-,,-,,-,,-,,-,,-,,-,,-,,,,,,,,33,2,3720,6111,4033,6625,4479,4739,4888,4963,4963,4963,4963,4963,4963,7358,7786,8030,8152,8152,8152,8152,8152,8152
22,2,,,110,,-,,-,,-,,-,,-,,1,,300,,100,,-,,-,,-,,-,,-,,-,,-,,-,,-,,,,,,,,34,2,3800,6243,4113,6757,4569,4835,4987,5063,5063,5063,5063,5063,5063,7506,7943,8192,8317,8317,8317,8317,8317,8317
23.8,3,,,119,,-,,-,,-,,-,,-,,2,,300,,100,,-,,-,,-,,-,,-,,-,,-,,-,,-,,,,,,,,35,2,3880,6374,4193,6888,4658,4930,5085,5163,5163,5163,5163,5163,5163,7652,8099,8354,8481,8481,8481,8481,8481,8481
25.2,4,,,126,,-,,-,,-,,-,,-,,2,,450,,100,,-,,-,,-,,-,,-,,-,,-,,-,,-,,,,,,,,36,2,3960,6506,4273,7020,4748,5025,5183,5263,5263,5263,5263,5263,5263,7800,8256,8516,8646,8646,8646,8646,8646,8646
26,5,,,130,,-,,-,,-,,-,,-,,2,,600,,100,,-,,-,,-,,-,,-,,-,,-,,-,,-,,,,,,,,37,2,4041,6639,4354,7153,4838,5121,5283,5364,5364,5364,5364,5364,5364,7949,8414,8679,8812,8812,8812,8812,8812,8812
,,,,※効果値：攻撃範囲がコマの場合は手動で記載が必要,,,,,,,,,,,,3秒毎にダメージが入る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,4121,6771,4434,7285,4928,5216,5381,5464,5464,5464,5464,5464,5464,8097,8571,8842,8977,8977,8977,8977,8977,8977
,→,連続攻撃は最大ダメージ。効果時間は/50。※発動確率は「-」の記載 = 「100%」。状態異常系「スタン、火傷、氷結、毒」のみ記載。←以外の必殺ワザで発動確率を記載する場合は、特殊な確率場合のみ。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,2,4203,6904,4516,7418,5020,5314,5482,5566,5566,5566,5566,5566,5566,8246,8729,9005,9144,9144,9144,9144,9144,9144
,必殺ワザ文言,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,※数式参照用,,,,,40,2,4284,7038,4597,7552,5111,5410,5582,5668,5668,5668,5668,5668,5668,8396,8889,9170,9311,9311,9311,9311,9311,9311
,グレード,,,必殺ワザ文言,,,,,,,,,,,,,,,,文字数,,必殺ワザ詳細文言,,,,,,文字数,,,,,,,,,,,,,chara_you_00101_Special_00001,,,,,40,3,4284,7038,4755,7812,5269,5568,5740,5826,5826,5826,5826,5826,5826,8656,9149,9430,9571,9571,9571,9571,9571,9571
,1,,,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大98%ダメージ) + 1回目の攻撃がヒットした場合、敵を3秒間、最大体力の1%ダメージの毒状態にする,,,,,,,,,,,,,,,,78,,-,,,,,,-,,,,,,,,,,,,,chara_you_00101_Special_00002,,,,,41,3,4365,7172,4836,7946,5359,5665,5839,5927,5927,5927,5927,5927,5927,8806,9308,9595,9739,9739,9739,9739,9739,9739
,2,,,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大110%ダメージ) + 1回目の攻撃がヒットした場合、敵を6秒間、最大体力の1%ダメージの毒状態にする,,,,,,,,,,,,,,,,79,,ステータスUP + 必殺ワザ性能UP,,,,,,18,,,,,,,,,,,,,chara_you_00101_Special_00002,,,,,42,3,4447,7306,4918,8080,5451,5762,5940,6029,6029,6029,6029,6029,6029,8956,9468,9760,9906,9906,9906,9906,9906,9906
,3,,,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大119%ダメージ) + 1回目の攻撃がヒットした場合、敵を6秒間、最大体力の2%ダメージの毒状態にする,,,,,,,,,,,,,,,,79,,ステータスUP + 必殺ワザ性能UP,,,,,,18,,,,,,,,,,,,,chara_you_00101_Special_00002,,,,,43,3,4529,7440,5000,8214,5543,5860,6041,6132,6132,6132,6132,6132,6132,9106,9627,9925,10074,10074,10074,10074,10074,10074
,4,,,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大126%ダメージ) + 1回目の攻撃がヒットした場合、敵を9秒間、最大体力の2%ダメージの毒状態にする,,,,,,,,,,,,,,,,79,,ステータスUP + 必殺ワザ性能UP,,,,,,18,,,,,,,,,,,,,chara_you_00101_Special_00002,,,,,44,3,4611,7575,5082,8349,5635,5958,6142,6234,6234,6234,6234,6234,6234,9258,9788,10091,10242,10242,10242,10242,10242,10242
,5,,,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大130%ダメージ) + 1回目の攻撃がヒットした場合、敵を12秒間、最大体力の2%ダメージの毒状態にする,,,,,,,,,,,,,,,,80,,ステータスUP + 必殺ワザ性能UP,,,,,,18,,,,,,,,,,,,,,,,,,45,3,4693,7710,5164,8484,5727,6055,6243,6337,6337,6337,6337,6337,6337,9409,9948,10257,10411,10411,10411,10411,10411,10411
,,,,,,,,,,,,,,,,,,,,,,,,,,,,※18字まで,,,,,,,,,,,,,,,,,,46,3,4775,7846,5246,8620,5819,6153,6344,6439,6439,6439,6439,6439,6439,9561,10110,10424,10581,10581,10581,10581,10581,10581
,ワンポイント文言,,,,,,,,,,,,,,,,,,,,,,,文字数,,,,,,,,,,,,,,,,,,,,,,47,3,4858,7981,5329,8755,5911,6252,6446,6543,6543,6543,6543,6543,6543,9712,10271,10590,10750,10750,10750,10750,10750,10750
,必殺ワザで複数体の相手にダメージを与え、相手を毒状態にするテクニカルキャラ!,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,48,3,4941,8117,5412,8891,6004,6350,6548,6647,6647,6647,6647,6647,6647,9865,10433,10757,10920,10920,10920,10920,10920,10920
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,5024,8254,5495,9028,6097,6449,6650,6751,6751,6751,6751,6751,6751,10018,10596,10926,11091,11091,11091,11091,11091,11091
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3,5107,8390,5578,9164,6190,6548,6752,6854,6854,6854,6854,6854,6854,10170,10758,11093,11261,11261,11261,11261,11261,11261
,,,,,,,,,,,,,,,,,,,,,,,,※100字まで,,,,,,,,,,,,,,,,,,,,,,50,4,5107,8390,5719,9396,6331,6689,6893,6995,6995,6995,6995,6995,6995,10402,10990,11325,11493,11493,11493,11493,11493,11493
,※その他キャラ文言関連に関しては↓を参照,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,4,5190,8527,5802,9533,6424,6788,6995,7099,7099,7099,7099,7099,7099,10556,11153,11494,11664,11664,11664,11664,11664,11664
,https://docs.google.com/spreadsheets/d/15MhqG2fCmYP60QZn_waTxDLL-LlRRkpIhKt6iaLyIzo/edit?gid=0#gid=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,4,5274,8664,5886,9670,6518,6888,7099,7204,7204,7204,7204,7204,7204,10709,11316,11662,11836,11836,11836,11836,11836,11836
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,4,5357,8802,5969,9808,6611,6986,7201,7308,7308,7308,7308,7308,7308,10864,11480,11832,12008,12008,12008,12008,12008,12008
,▼必殺ワザスキル文言、ワンポイント文言へのFBは以下に記載をお願いします（問題なければ「OK」だけ記載お願いします）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4,5441,8940,6053,9946,6705,7086,7304,7413,7413,7413,7413,7413,7413,11018,11644,12002,12181,12181,12181,12181,12181,12181
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,4,5525,9077,6137,10083,6800,7186,7407,7518,7518,7518,7518,7518,7518,11172,11807,12170,12352,12352,12352,12352,12352,12352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,4,5609,9216,6221,10222,6894,7286,7511,7623,7623,7623,7623,7623,7623,11327,11973,12341,12526,12526,12526,12526,12526,12526
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,4,5694,9354,6306,10360,6989,7387,7615,7729,7729,7729,7729,7729,7729,11482,12137,12511,12698,12698,12698,12698,12698,12698
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,4,5778,9493,6390,10499,7083,7487,7718,7834,7834,7834,7834,7834,7834,11638,12302,12682,12872,12872,12872,12872,12872,12872
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4,5863,9632,6475,10638,7178,7588,7823,7940,7940,7940,7940,7940,7940,11793,12468,12853,13046,13046,13046,13046,13046,13046
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,4,5947,9771,6559,10777,7272,7688,7926,8045,8045,8045,8045,8045,8045,11949,12633,13024,13219,13219,13219,13219,13219,13219
,,,,cost,HP,ATK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,5,5947,9771,6839,11236,7552,7968,8206,8325,8325,8325,8325,8325,8325,12408,13092,13483,13678,13678,13678,13678,13678,13678
,,,がらんの画眉丸,985,2760,2710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,5,6032,9910,6924,11375,7647,8070,8311,8432,8432,8432,8432,8432,8432,12564,13257,13654,13852,13852,13852,13852,13852,13852
,,,悪魔が恐れる悪魔 チェンソーマン,850,1530,1840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,5,6117,10050,7009,11515,7743,8171,8415,8538,8538,8538,8538,8538,8538,12721,13424,13826,14027,14027,14027,14027,14027,14027
,,,コスプレに託す乙女心 橘 美花莉,740,1550,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,5,6202,10190,7094,11655,7838,8272,8520,8644,8644,8644,8644,8644,8644,12877,13591,13998,14202,14202,14202,14202,14202,14202
,,,杠,685,1240,2270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,5,6288,10330,7180,11795,7934,8374,8626,8752,8752,8752,8752,8752,8752,13034,13757,14170,14377,14377,14377,14377,14377,14377
,,,トーチャー・トルチュール,325,690,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,5,6373,10470,7265,11935,8029,8475,8730,8858,8858,8858,8858,8858,8858,13191,13924,14343,14552,14552,14552,14552,14552,14552
,,,文蔵,325,690,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,5,6459,10611,7351,12076,8126,8578,8836,8965,8965,8965,8965,8965,8965,13349,14092,14516,14728,14728,14728,14728,14728,14728
,,,槇野 あかね,375,790,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,5,6544,10752,7436,12217,8221,8679,8941,9072,9072,9072,9072,9072,9072,13507,14259,14689,14905,14905,14905,14905,14905,14905
,,,空間を操る六番組組長 出雲 天花,665,1000,4380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,5,6630,10893,7522,12358,8317,8781,9046,9179,9179,9179,9179,9179,9179,13665,14427,14863,15081,15081,15081,15081,15081,15081
,,,東 八千穂,445,800,1470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,5,6716,11034,7608,12499,8413,8884,9152,9287,9287,9287,9287,9287,9287,13823,14595,15036,15257,15257,15257,15257,15257,15257
,,,B小町不動のセンター アイ,900,2160,3520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,6802,11175,7694,12640,8510,8986,9258,9394,9394,9394,9394,9394,9394,13981,14763,15210,15433,15433,15433,15433,15433,15433
,,,有馬 かな,370,700,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,6,6802,11175,7890,12963,8706,9182,9454,9590,9590,9590,9590,9590,9590,14304,15086,15533,15756,15756,15756,15756,15756,15756
,,,賊王 亜左 弔兵衛,1000,2100,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,6,6888,11317,7976,13105,8802,9284,9560,9698,9698,9698,9698,9698,9698,14463,15255,15707,15934,15934,15934,15934,15934,15934
,,,ルーク,750,1400,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,6,6975,11459,8063,13247,8900,9388,9667,9806,9806,9806,9806,9806,9806,14622,15424,15882,16111,16111,16111,16111,16111,16111
,,,ダグ,540,970,1790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,6,7061,11601,8149,13389,8996,9490,9773,9914,9914,9914,9914,9914,9914,14781,15593,16057,16289,16289,16289,16289,16289,16289
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,6,7148,11743,8236,13531,9093,9594,9880,10023,10023,10023,10023,10023,10023,14940,15762,16231,16466,16466,16466,16466,16466,16466
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,6,7234,11885,8322,13673,9190,9696,9985,10130,10130,10130,10130,10130,10130,15099,15931,16406,16644,16644,16644,16644,16644,16644
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,6,7321,12028,8409,13816,9287,9799,10092,10239,10239,10239,10239,10239,10239,15259,16101,16582,16823,16823,16823,16823,16823,16823
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,6,7408,12170,8496,13958,9384,9903,10199,10348,10348,10348,10348,10348,10348,15418,16270,16757,17000,17000,17000,17000,17000,17000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,6,7495,12313,8583,14101,9482,10007,10306,10456,10456,10456,10456,10456,10456,15578,16440,16932,17179,17179,17179,17179,17179,17179
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,6,7582,12457,8670,14245,9579,10110,10413,10565,10565,10565,10565,10565,10565,15739,16611,17110,17359,17359,17359,17359,17359,17359
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,6,7669,12600,8757,14388,9677,10214,10520,10674,10674,10674,10674,10674,10674,15900,16782,17286,17538,17538,17538,17538,17538,17538
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,7,7669,12600,8972,14742,9892,10429,10735,10889,10889,10889,10889,10889,10889,16254,17136,17640,17892,17892,17892,17892,17892,17892
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,7,7757,12743,9060,14885,9990,10533,10844,10999,10999,10999,10999,10999,10999,16414,17306,17815,18070,18070,18070,18070,18070,18070
