ENABLE,release_key,id,mst_attack_id,sort_order,attack_delay,attack_type,range_start_type,range_start_parameter,range_end_type,range_end_parameter,max_target_count,target,target_type,target_colors,target_roles,target_mst_series_ids,target_mst_character_ids,damage_type,hit_type,hit_parameter1,hit_parameter2,hit_effect_id,is_hit_stop,probability,power_parameter_type,power_parameter,effect_type,effective_count,effective_duration,effect_parameter,effect_value,effect_trigger_roles,effect_trigger_colors
e,202603025,chara_gom_00701_Special_00004,chara_gom_00701_Special_00004,1,0,Direct,Distance,0,Distance,0.27,1,Foe,All,All,All,,,Damage,Drain,12,100,dageki_1,1,100,Percentage,147,None,0,0,0,,,
e,202603025,chara_gom_00701_Special_00005,chara_gom_00701_Special_00005,1,0,Direct,Distance,0,Distance,0.27,1,Foe,All,All,All,,,Damage,Drain,13,100,dageki_1,1,100,Percentage,153,None,0,0,0,,,
e,202603025,chara_osh_00701_Normal_00000,chara_osh_00701_Normal_00000,1,0,Direct,Distance,0,Distance,0,1,Foe,All,All,All,,,Damage,Normal,0,0,,1,100,Percentage,100,None,0,0,0,,,
e,202603025,chara_osh_00701_Special_00001,chara_osh_00701_Special_00001,1,0,Direct,Koma,0,Koma,0,100,Friend,Character,All,Attack,,,None,Normal,0,0,,,100,Percentage,0,AttackPowerUp,-1,150,12.9,,,
e,202603025,chara_osh_00701_Special_00002,chara_osh_00701_Special_00002,1,0,Direct,Koma,0,Koma,0,100,Friend,Character,All,Attack,,,None,Normal,0,0,,,100,Percentage,0,AttackPowerUp,-1,205,18.1,,,
e,202603025,chara_osh_00701_Special_00003,chara_osh_00701_Special_00003,1,0,Direct,Koma,0,Koma,0,100,Friend,Character,All,Attack,,,None,Normal,0,0,,,100,Percentage,0,AttackPowerUp,-1,235,21.6,,,
e,202603025,chara_osh_00701_Special_00004,chara_osh_00701_Special_00004,1,0,Direct,Koma,0,Koma,0,100,Friend,Character,All,Attack,,,None,Normal,0,0,,,100,Percentage,0,AttackPowerUp,-1,255,23.8,,,
e,202603025,chara_osh_00701_Special_00005,chara_osh_00701_Special_00005,1,0,Direct,Koma,0,Koma,0,100,Friend,Character,All,Attack,,,None,Normal,0,0,,,100,Percentage,0,AttackPowerUp,-1,265,25.3,,,
e,202603025,c_kai_00701_glo2_1d1c_Normal_Colorless_Normal_00000_1,c_kai_00701_glo2_1d1c_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.22,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00701_glo2_1d1c_Normal_Colorless_Normal_00000_1,c_gom_00701_glo2_1d1c_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.2,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,e_glo_00001_glo2_1d1c_Normal_Colorless_Normal_00000_1,e_glo_00001_glo2_1d1c_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.22,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00201_l05anniv_advent_Normal_Blue_Normal_00000_1,c_gom_00201_l05anniv_advent_Normal_Blue_Normal_00000,1,20,Direct,Distance,0,Distance,0.62,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00201_l05anniv_advent_Normal_Blue_Normal_00000_2,c_gom_00201_l05anniv_advent_Normal_Blue_Normal_00000,2,30,Direct,Distance,0,Distance,0.62,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,25,None,0,0,0,,,
e,202603025,c_gom_00201_l05anniv_advent_Normal_Blue_Normal_00000_3,c_gom_00201_l05anniv_advent_Normal_Blue_Normal_00000,3,40,Direct,Distance,0,Distance,0.62,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,25,None,0,0,0,,,
e,202603025,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001_1,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001,1,105,Direct,Distance,0,Distance,0.65,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,15,None,0,0,0,,,
e,202603025,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001_2,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001,2,115,Direct,Distance,0,Distance,0.65,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,15,None,0,0,0,,,
e,202603025,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001_3,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001,3,125,Direct,Distance,0,Distance,0.65,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,15,None,0,0,0,,,
e,202603025,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001_4,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001,4,135,Direct,Distance,0,Distance,0.65,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,15,None,0,0,0,,,
e,202603025,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001_5,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001,5,145,Direct,Distance,0,Distance,0.65,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,15,None,0,0,0,,,
e,202603025,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001_6,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001,6,160,Direct,Distance,0,Distance,0.65,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,15,None,0,0,0,,,
e,202603025,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001_7,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001,7,170,Direct,Distance,0,Distance,0.65,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,15,None,0,0,0,,,
e,202603025,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001_8,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001,8,180,Direct,Distance,0,Distance,0.65,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,15,None,0,0,0,,,
e,202603025,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001_9,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001,9,190,Direct,Distance,0,Distance,0.65,100,Foe,All,All,All,,,Damage,KnockBack2,0,0,dageki_1,,100,Percentage,30,Weakening,-1,150,30,,,
e,202603025,c_kai_00401_l05anniv_advent_Normal_Blue_Normal_00000_1,c_kai_00401_l05anniv_advent_Normal_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,,,Damage,Normal,0,0,zangeki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,c_kai_00401_l05anniv_advent_Normal_Blue_Special_00001_1,c_kai_00401_l05anniv_advent_Normal_Blue_Special_00001,1,13,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,,,Damage,Normal,0,0,zangeki_1,,100,Percentage,20,None,0,0,0,,,
e,202603025,c_kai_00401_l05anniv_advent_Normal_Blue_Special_00001_2,c_kai_00401_l05anniv_advent_Normal_Blue_Special_00001,2,46,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,,,Damage,Normal,0,0,zangeki_1,,100,Percentage,20,None,0,0,0,,,
e,202603025,c_kai_00401_l05anniv_advent_Normal_Blue_Special_00001_3,c_kai_00401_l05anniv_advent_Normal_Blue_Special_00001,3,53,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,,,Damage,Normal,0,0,zangeki_1,,100,Percentage,20,None,0,0,0,,,
e,202603025,c_kai_00401_l05anniv_advent_Normal_Blue_Special_00001_4,c_kai_00401_l05anniv_advent_Normal_Blue_Special_00001,4,58,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,,,Damage,Normal,0,0,zangeki_1,,100,Percentage,20,None,0,0,0,,,
e,202603025,c_kai_00401_l05anniv_advent_Normal_Blue_Special_00001_5,c_kai_00401_l05anniv_advent_Normal_Blue_Special_00001,5,83,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,,,Damage,Freeze,150,50,zangeki_1,1,100,Percentage,120,None,0,0,0,,,
e,202603025,e_gom_00701_l05anniv_advent_Normal_Colorless_Normal_00000_1,e_gom_00701_l05anniv_advent_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.12,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,e_gom_00501_l05anniv_advent_Normal_Colorless_Normal_00000_1,e_gom_00501_l05anniv_advent_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.15,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,c_kai_00101_l05anniv_advent_Normal_Blue_Normal_00000_1,c_kai_00101_l05anniv_advent_Normal_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.31,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,c_kai_00101_l05anniv_advent_Normal_Blue_Special_00001_1,c_kai_00101_l05anniv_advent_Normal_Blue_Special_00001,1,53,Direct,Distance,0,Distance,0.31,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,25,Percentage,100,None,0,0,0,,,
e,202603025,c_kai_00101_l05anniv_advent_Normal_Blue_Special_00001_2,c_kai_00101_l05anniv_advent_Normal_Blue_Special_00001,2,67,Direct,Distance,0,Distance,0.31,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,25,Percentage,100,None,0,0,0,,,
e,202603025,c_kai_00101_l05anniv_advent_Normal_Blue_Special_00001_3,c_kai_00101_l05anniv_advent_Normal_Blue_Special_00001,3,88,Direct,Distance,0,Distance,0.31,100,Foe,All,All,All,,,Damage,Freeze,150,100,shageki_1,,50,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00701_l05anniv_advent_Boss_Blue_Normal_00000_1,c_gom_00701_l05anniv_advent_Boss_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.2,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00701_l05anniv_advent_Boss_Blue_Special_00001_1,c_gom_00701_l05anniv_advent_Boss_Blue_Special_00001,1,0,Direct,Distance,0,Distance,0.31,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,200,Percentage,100,Weakening,-1,250,30,,,
e,202603025,c_gom_00701_l05anniv_advent_Boss_Blue_Appearance_00002_1,c_gom_00701_l05anniv_advent_Boss_Blue_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,e_gom_00402_l05anniv_advent_Normal_Colorless_Normal_00000_1,e_gom_00402_l05anniv_advent_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.12,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,e_gom_00801_l05anniv_advent_Normal_Colorless_Normal_00000_1,e_gom_00801_l05anniv_advent_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.12,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,c_kai_00301_l05anniv_advent_Boss_Blue_Normal_00000_1,c_kai_00301_l05anniv_advent_Boss_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.27,100,Foe,All,All,All,,,Damage,Normal,0,0,zangeki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,c_kai_00301_l05anniv_advent_Boss_Blue_Special_00001_1,c_kai_00301_l05anniv_advent_Boss_Blue_Special_00001,1,0,Direct,Distance,0,Distance,0.32,100,Foe,All,All,All,,,Damage,Freeze,150,30,zangeki_1,1,100,Percentage,125,None,0,0,0,,,
e,202603025,c_kai_00301_l05anniv_advent_Boss_Blue_Appearance_00002_1,c_kai_00301_l05anniv_advent_Boss_Blue_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00101_l05anniv_advent_Boss_Colorless_Normal_00000_1,c_gom_00101_l05anniv_advent_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.4,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00101_l05anniv_advent_Boss_Colorless_Special_00001_1,c_gom_00101_l05anniv_advent_Boss_Colorless_Special_00001,1,0,Direct,Distance,0,Distance,0.6,100,Foe,All,All,All,,,None,KnockBack1,0,0,dageki_1,1,100,Percentage,100,Weakening,-1,250,20,,,
e,202603025,c_gom_00101_l05anniv_advent_Boss_Colorless_Appearance_00002_1,c_gom_00101_l05anniv_advent_Boss_Colorless_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,e_kai_00101_l05anniv_advent_Normal_Colorless_Normal_00000_1,e_kai_00101_l05anniv_advent_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,e_kai_00001_l05anniv_advent_Normal_Colorless_Normal_00000_1,e_kai_00001_l05anniv_advent_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00001_l05anniv_advent_Boss_Blue_Normal_00000_1,c_gom_00001_l05anniv_advent_Boss_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.17,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00001_l05anniv_advent_Boss_Blue_Special_00001_1,c_gom_00001_l05anniv_advent_Boss_Blue_Special_00001,1,0,Direct,Distance,0,Distance,0.17,1,Self,All,All,All,,,None,Normal,0,0,dageki_1,1,100,Percentage,100,DamageCut,-1,250,20,,,
e,202603025,c_gom_00001_l05anniv_advent_Boss_Blue_Appearance_00002_1,c_gom_00001_l05anniv_advent_Boss_Blue_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,c_kai_00002_l05anniv_advent_Boss_Colorless_Normal_00000_1,c_kai_00002_l05anniv_advent_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.22,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,c_kai_00002_l05anniv_advent_Boss_Colorless_Special_00001_1,c_kai_00002_l05anniv_advent_Boss_Colorless_Special_00001,1,50,Direct,Distance,0,Distance,0.22,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,50,None,0,0,0,,,
e,202603025,c_kai_00002_l05anniv_advent_Boss_Colorless_Special_00001_2,c_kai_00002_l05anniv_advent_Boss_Colorless_Special_00001,2,69,Direct,Distance,0,Distance,0.22,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,50,None,0,0,0,,,
e,202603025,c_kai_00002_l05anniv_advent_Boss_Colorless_Special_00001_3,c_kai_00002_l05anniv_advent_Boss_Colorless_Special_00001,3,77,Direct,Distance,0,Distance,0.22,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,50,None,0,0,0,,,
e,202603025,c_kai_00002_l05anniv_advent_Boss_Colorless_Special_00001_4,c_kai_00002_l05anniv_advent_Boss_Colorless_Special_00001,4,85,Direct,Distance,0,Distance,0.22,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,50,None,0,0,0,,,
e,202603025,c_kai_00002_l05anniv_advent_Boss_Colorless_Special_00001_5,c_kai_00002_l05anniv_advent_Boss_Colorless_Special_00001,5,94,Direct,Distance,0,Distance,0.22,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,50,None,0,0,0,,,
e,202603025,c_kai_00002_l05anniv_advent_Boss_Colorless_Special_00001_6,c_kai_00002_l05anniv_advent_Boss_Colorless_Special_00001,6,102,Direct,Distance,0,Distance,0.22,1,Foe,All,All,All,,,Damage,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,50,None,0,0,0,,,
e,202603025,c_kai_00002_l05anniv_advent_Boss_Colorless_Appearance_00002_1,c_kai_00002_l05anniv_advent_Boss_Colorless_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,c_kai_00701_l05anniv_advent_Boss_Blue_Normal_00000_1,c_kai_00701_l05anniv_advent_Boss_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.32,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,c_kai_00701_l05anniv_advent_Boss_Blue_Special_00001_1,c_kai_00701_l05anniv_advent_Boss_Blue_Special_00001,1,0,Direct,Distance,0,Distance,0.62,100,Foe,All,All,All,,,Damage,Freeze,150,50,zangeki_1,1,100,Percentage,250,None,0,0,0,,,
e,202603025,c_kai_00701_l05anniv_advent_Boss_Blue_Appearance_00002_1,c_kai_00701_l05anniv_advent_Boss_Blue_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,e_kai_00301_l05anniv_advent_Normal_Blue_Normal_00000_1,e_kai_00301_l05anniv_advent_Normal_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,e_kai_00201_l05anniv_advent_Boss_Blue_Normal_00000_1,e_kai_00201_l05anniv_advent_Boss_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,e_kai_00201_l05anniv_advent_Boss_Blue_Appearance_00001_1,e_kai_00201_l05anniv_advent_Boss_Blue_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,c_kai_00201_l05anniv_advent_Boss_Blue_Normal_00000_1,c_kai_00201_l05anniv_advent_Boss_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.6,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,c_kai_00201_l05anniv_advent_Boss_Blue_Special_00001_1,c_kai_00201_l05anniv_advent_Boss_Blue_Special_00001,1,71,Direct,Distance,0,Distance,0.8,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603025,c_kai_00201_l05anniv_advent_Boss_Blue_Special_00001_2,c_kai_00201_l05anniv_advent_Boss_Blue_Special_00001,2,93,Direct,Distance,0,Distance,0.8,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603025,c_kai_00201_l05anniv_advent_Boss_Blue_Special_00001_3,c_kai_00201_l05anniv_advent_Boss_Blue_Special_00001,3,115,Direct,Distance,0,Distance,0.8,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603025,c_kai_00201_l05anniv_advent_Boss_Blue_Special_00001_4,c_kai_00201_l05anniv_advent_Boss_Blue_Special_00001,4,114,Direct,Distance,0,Distance,0.8,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603025,c_kai_00201_l05anniv_advent_Boss_Blue_Special_00001_5,c_kai_00201_l05anniv_advent_Boss_Blue_Special_00001,5,159,Direct,Distance,0,Distance,0.8,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,60,Weakening,-1,250,20,,,
e,202603025,c_kai_00201_l05anniv_advent_Boss_Blue_Appearance_00002_1,c_kai_00201_l05anniv_advent_Boss_Blue_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00701_l05anniv_advent_Normal_Blue_Normal_00000_1,c_gom_00701_l05anniv_advent_Normal_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.2,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00701_l05anniv_advent_Normal_Blue_Special_00001_1,c_gom_00701_l05anniv_advent_Normal_Blue_Special_00001,1,0,Direct,Distance,0,Distance,0.31,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,200,Percentage,100,None,0,0,0,,,
e,202603025,c_osh_00001_l05anniv_charaget01_Boss_Blue_Normal_00000_1,c_osh_00001_l05anniv_charaget01_Boss_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.36,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,c_osh_00001_l05anniv_charaget01_Boss_Blue_Special_00001_1,c_osh_00001_l05anniv_charaget01_Boss_Blue_Special_00001,1,0,Direct,Distance,0,Distance,0.36,100,Friend,Character,Blue,All,,,Heal,Normal,0,0,,,100,MaxHpPercentage,5,None,0,0,0,,,
e,202603025,c_osh_00001_l05anniv_charaget01_Boss_Blue_Appearance_00002_1,c_osh_00001_l05anniv_charaget01_Boss_Blue_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,e_glo_00002_l05anniv_charaget01_Normal_Blue_Normal_00000_1,e_glo_00002_l05anniv_charaget01_Normal_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
