ENABLE,release_key,id,mst_attack_id,language,description,grade_description
e,202603025,chara_osh_00701_Special_00001_ja,chara_osh_00701_Special_00001,ja,選択したコマにいる味方アタックキャラの攻撃を3秒間、{chara_osh_00701_Special_00001_effect_parameter}%UP,
e,202603025,chara_osh_00701_Special_00002_ja,chara_osh_00701_Special_00002,ja,選択したコマにいる味方アタックキャラの攻撃を4.1秒間、{chara_osh_00701_Special_00002_effect_parameter}%UP,必殺ワザ性能UP
e,202603025,chara_osh_00701_Special_00003_ja,chara_osh_00701_Special_00003,ja,選択したコマにいる味方アタックキャラの攻撃を4.7秒間、{chara_osh_00701_Special_00003_effect_parameter}%UP,必殺ワザ性能UP
e,202603025,chara_osh_00701_Special_00004_ja,chara_osh_00701_Special_00004,ja,選択したコマにいる味方アタックキャラの攻撃を5.1秒間、{chara_osh_00701_Special_00004_effect_parameter}%UP,必殺ワザ性能UP
e,202603025,chara_osh_00701_Special_00005_ja,chara_osh_00701_Special_00005,ja,選択したコマにいる味方アタックキャラの攻撃を5.3秒間、{chara_osh_00701_Special_00005_effect_parameter}%UP,必殺ワザ性能UP
e,202603025,c_kai_00701_glo2_1d1c_Normal_Colorless_Normal_00000_ja,c_kai_00701_glo2_1d1c_Normal_Colorless_Normal_00000,ja,,
e,202603025,c_gom_00701_glo2_1d1c_Normal_Colorless_Normal_00000_ja,c_gom_00701_glo2_1d1c_Normal_Colorless_Normal_00000,ja,,
e,202603025,e_glo_00001_glo2_1d1c_Normal_Colorless_Normal_00000_ja,e_glo_00001_glo2_1d1c_Normal_Colorless_Normal_00000,ja,,
e,202603025,c_gom_00201_l05anniv_advent_Normal_Blue_Normal_00000_ja,c_gom_00201_l05anniv_advent_Normal_Blue_Normal_00000,ja,,
e,202603025,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001_ja,c_gom_00201_l05anniv_advent_Normal_Blue_Special_00001,ja,,
e,202603025,c_kai_00401_l05anniv_advent_Normal_Blue_Normal_00000_ja,c_kai_00401_l05anniv_advent_Normal_Blue_Normal_00000,ja,,
e,202603025,c_kai_00401_l05anniv_advent_Normal_Blue_Special_00001_ja,c_kai_00401_l05anniv_advent_Normal_Blue_Special_00001,ja,,
e,202603025,e_gom_00701_l05anniv_advent_Normal_Colorless_Normal_00000_ja,e_gom_00701_l05anniv_advent_Normal_Colorless_Normal_00000,ja,,
e,202603025,e_gom_00501_l05anniv_advent_Normal_Colorless_Normal_00000_ja,e_gom_00501_l05anniv_advent_Normal_Colorless_Normal_00000,ja,,
e,202603025,c_kai_00101_l05anniv_advent_Normal_Blue_Normal_00000_ja,c_kai_00101_l05anniv_advent_Normal_Blue_Normal_00000,ja,,
e,202603025,c_kai_00101_l05anniv_advent_Normal_Blue_Special_00001_ja,c_kai_00101_l05anniv_advent_Normal_Blue_Special_00001,ja,,
e,202603025,c_gom_00701_l05anniv_advent_Boss_Blue_Normal_00000_ja,c_gom_00701_l05anniv_advent_Boss_Blue_Normal_00000,ja,,
e,202603025,c_gom_00701_l05anniv_advent_Boss_Blue_Special_00001_ja,c_gom_00701_l05anniv_advent_Boss_Blue_Special_00001,ja,,
e,202603025,c_gom_00701_l05anniv_advent_Boss_Blue_Appearance_00002_ja,c_gom_00701_l05anniv_advent_Boss_Blue_Appearance_00002,ja,,
e,202603025,e_gom_00402_l05anniv_advent_Normal_Colorless_Normal_00000_ja,e_gom_00402_l05anniv_advent_Normal_Colorless_Normal_00000,ja,,
e,202603025,e_gom_00801_l05anniv_advent_Normal_Colorless_Normal_00000_ja,e_gom_00801_l05anniv_advent_Normal_Colorless_Normal_00000,ja,,
e,202603025,c_kai_00301_l05anniv_advent_Boss_Blue_Normal_00000_ja,c_kai_00301_l05anniv_advent_Boss_Blue_Normal_00000,ja,,
e,202603025,c_kai_00301_l05anniv_advent_Boss_Blue_Special_00001_ja,c_kai_00301_l05anniv_advent_Boss_Blue_Special_00001,ja,,
e,202603025,c_kai_00301_l05anniv_advent_Boss_Blue_Appearance_00002_ja,c_kai_00301_l05anniv_advent_Boss_Blue_Appearance_00002,ja,,
e,202603025,c_gom_00101_l05anniv_advent_Boss_Colorless_Normal_00000_ja,c_gom_00101_l05anniv_advent_Boss_Colorless_Normal_00000,ja,,
e,202603025,c_gom_00101_l05anniv_advent_Boss_Colorless_Special_00001_ja,c_gom_00101_l05anniv_advent_Boss_Colorless_Special_00001,ja,,
e,202603025,c_gom_00101_l05anniv_advent_Boss_Colorless_Appearance_00002_ja,c_gom_00101_l05anniv_advent_Boss_Colorless_Appearance_00002,ja,,
e,202603025,e_kai_00101_l05anniv_advent_Normal_Colorless_Normal_00000_ja,e_kai_00101_l05anniv_advent_Normal_Colorless_Normal_00000,ja,,
e,202603025,e_kai_00001_l05anniv_advent_Normal_Colorless_Normal_00000_ja,e_kai_00001_l05anniv_advent_Normal_Colorless_Normal_00000,ja,,
e,202603025,c_gom_00001_l05anniv_advent_Boss_Blue_Normal_00000_ja,c_gom_00001_l05anniv_advent_Boss_Blue_Normal_00000,ja,,
e,202603025,c_gom_00001_l05anniv_advent_Boss_Blue_Special_00001_ja,c_gom_00001_l05anniv_advent_Boss_Blue_Special_00001,ja,,
e,202603025,c_gom_00001_l05anniv_advent_Boss_Blue_Appearance_00002_ja,c_gom_00001_l05anniv_advent_Boss_Blue_Appearance_00002,ja,,
e,202603025,c_kai_00002_l05anniv_advent_Boss_Colorless_Normal_00000_ja,c_kai_00002_l05anniv_advent_Boss_Colorless_Normal_00000,ja,,
e,202603025,c_kai_00002_l05anniv_advent_Boss_Colorless_Special_00001_ja,c_kai_00002_l05anniv_advent_Boss_Colorless_Special_00001,ja,,
e,202603025,c_kai_00002_l05anniv_advent_Boss_Colorless_Appearance_00002_ja,c_kai_00002_l05anniv_advent_Boss_Colorless_Appearance_00002,ja,,
e,202603025,c_kai_00701_l05anniv_advent_Boss_Blue_Normal_00000_ja,c_kai_00701_l05anniv_advent_Boss_Blue_Normal_00000,ja,,
e,202603025,c_kai_00701_l05anniv_advent_Boss_Blue_Special_00001_ja,c_kai_00701_l05anniv_advent_Boss_Blue_Special_00001,ja,,
e,202603025,c_kai_00701_l05anniv_advent_Boss_Blue_Appearance_00002_ja,c_kai_00701_l05anniv_advent_Boss_Blue_Appearance_00002,ja,,
e,202603025,e_kai_00301_l05anniv_advent_Normal_Blue_Normal_00000_ja,e_kai_00301_l05anniv_advent_Normal_Blue_Normal_00000,ja,,
e,202603025,e_kai_00201_l05anniv_advent_Boss_Blue_Normal_00000_ja,e_kai_00201_l05anniv_advent_Boss_Blue_Normal_00000,ja,,
e,202603025,e_kai_00201_l05anniv_advent_Boss_Blue_Appearance_00001_ja,e_kai_00201_l05anniv_advent_Boss_Blue_Appearance_00001,ja,,
e,202603025,c_kai_00201_l05anniv_advent_Boss_Blue_Normal_00000_ja,c_kai_00201_l05anniv_advent_Boss_Blue_Normal_00000,ja,,
e,202603025,c_kai_00201_l05anniv_advent_Boss_Blue_Special_00001_ja,c_kai_00201_l05anniv_advent_Boss_Blue_Special_00001,ja,,
e,202603025,c_kai_00201_l05anniv_advent_Boss_Blue_Appearance_00002_ja,c_kai_00201_l05anniv_advent_Boss_Blue_Appearance_00002,ja,,
e,202603025,c_gom_00701_l05anniv_advent_Normal_Blue_Normal_00000_ja,c_gom_00701_l05anniv_advent_Normal_Blue_Normal_00000,ja,,
e,202603025,c_gom_00701_l05anniv_advent_Normal_Blue_Special_00001_ja,c_gom_00701_l05anniv_advent_Normal_Blue_Special_00001,ja,,
e,202603025,c_osh_00001_l05anniv_charaget01_Boss_Blue_Normal_00000_ja,c_osh_00001_l05anniv_charaget01_Boss_Blue_Normal_00000,ja,,
e,202603025,c_osh_00001_l05anniv_charaget01_Boss_Blue_Special_00001_ja,c_osh_00001_l05anniv_charaget01_Boss_Blue_Special_00001,ja,,
e,202603025,c_osh_00001_l05anniv_charaget01_Boss_Blue_Appearance_00002_ja,c_osh_00001_l05anniv_charaget01_Boss_Blue_Appearance_00002,ja,,
e,202603025,e_glo_00002_l05anniv_charaget01_Normal_Blue_Normal_00000_ja,e_glo_00002_l05anniv_charaget01_Normal_Blue_Normal_00000,ja,,
e,202603025,c_osh_00201_l05anniv_charaget01_Normal_Blue_Normal_00000_ja,c_osh_00201_l05anniv_charaget01_Normal_Blue_Normal_00000,ja,,
e,202603025,c_osh_00201_l05anniv_charaget01_Normal_Blue_Special_00001_ja,c_osh_00201_l05anniv_charaget01_Normal_Blue_Special_00001,ja,,
e,202603025,c_osh_00201_l05anniv_charaget01_Boss_Blue_Normal_00000_ja,c_osh_00201_l05anniv_charaget01_Boss_Blue_Normal_00000,ja,,
e,202603025,c_osh_00201_l05anniv_charaget01_Boss_Blue_Special_00001_ja,c_osh_00201_l05anniv_charaget01_Boss_Blue_Special_00001,ja,,
e,202603025,c_osh_00201_l05anniv_charaget01_Boss_Blue_Appearance_00002_ja,c_osh_00201_l05anniv_charaget01_Boss_Blue_Appearance_00002,ja,,
e,202603025,c_gom_00001_l05anniv_challenge01_Boss_Colorless_Normal_00000_ja,c_gom_00001_l05anniv_challenge01_Boss_Colorless_Normal_00000,ja,,
e,202603025,c_gom_00101_l05anniv_challenge01_Boss_Colorless_Normal_00000_ja,c_gom_00101_l05anniv_challenge01_Boss_Colorless_Normal_00000,ja,,
e,202603025,c_gom_00201_l05anniv_challenge01_Boss_Colorless_Normal_00000_ja,c_gom_00201_l05anniv_challenge01_Boss_Colorless_Normal_00000,ja,,
e,202603025,e_gom_00502_l05anniv_challenge01_Boss_Colorless_Normal_00000_ja,e_gom_00502_l05anniv_challenge01_Boss_Colorless_Normal_00000,ja,,
e,202603025,e_gom_01001_l05anniv_challenge01_Boss_Colorless_Normal_00000_ja,e_gom_01001_l05anniv_challenge01_Boss_Colorless_Normal_00000,ja,,
e,202603025,e_gom_00501_l05anniv_challenge01_Boss_Colorless_Normal_00000_ja,e_gom_00501_l05anniv_challenge01_Boss_Colorless_Normal_00000,ja,,
e,202603025,e_gom_01002_l05anniv_challenge01_Boss_Colorless_Normal_00000_ja,e_gom_01002_l05anniv_challenge01_Boss_Colorless_Normal_00000,ja,,
e,202603025,e_gom_00701_l05anniv_challenge01_Boss_Colorless_Normal_00000_ja,e_gom_00701_l05anniv_challenge01_Boss_Colorless_Normal_00000,ja,,
e,202603025,e_gom_00901_l05anniv_challenge01_Boss_Colorless_Normal_00000_ja,e_gom_00901_l05anniv_challenge01_Boss_Colorless_Normal_00000,ja,,
e,202603025,e_gom_00402_l05anniv_challenge01_Boss_Colorless_Normal_00000_ja,e_gom_00402_l05anniv_challenge01_Boss_Colorless_Normal_00000,ja,,
e,202603025,e_glo_00001_l05anniv_challenge01_Normal_Colorless_Normal_00000_ja,e_glo_00001_l05anniv_challenge01_Normal_Colorless_Normal_00000,ja,,
e,202603025,c_gom_00001_l05anniv_challenge01_Boss_Colorless_Appearance_00001_ja,c_gom_00001_l05anniv_challenge01_Boss_Colorless_Appearance_00001,ja,,
e,202603025,c_gom_00101_l05anniv_challenge01_Boss_Colorless_Appearance_00001_ja,c_gom_00101_l05anniv_challenge01_Boss_Colorless_Appearance_00001,ja,,
e,202603025,c_gom_00201_l05anniv_challenge01_Boss_Colorless_Appearance_00001_ja,c_gom_00201_l05anniv_challenge01_Boss_Colorless_Appearance_00001,ja,,
e,202603025,e_gom_00502_l05anniv_challenge01_Boss_Colorless_Appearance_00001_ja,e_gom_00502_l05anniv_challenge01_Boss_Colorless_Appearance_00001,ja,,
e,202603025,e_gom_01001_l05anniv_challenge01_Boss_Colorless_Appearance_00001_ja,e_gom_01001_l05anniv_challenge01_Boss_Colorless_Appearance_00001,ja,,
e,202603025,e_gom_00501_l05anniv_challenge01_Boss_Colorless_Appearance_00001_ja,e_gom_00501_l05anniv_challenge01_Boss_Colorless_Appearance_00001,ja,,
e,202603025,e_gom_01002_l05anniv_challenge01_Boss_Colorless_Appearance_00001_ja,e_gom_01002_l05anniv_challenge01_Boss_Colorless_Appearance_00001,ja,,
e,202603025,e_gom_00901_l05anniv_challenge01_Boss_Colorless_Appearance_00001_ja,e_gom_00901_l05anniv_challenge01_Boss_Colorless_Appearance_00001,ja,,
