ENABLE,id,sequence_set_id,sequence_group_id,sequence_element_id,priority_sequence_element_id,condition_type,condition_value,action_type,action_value,action_value2,summon_count,summon_interval,summon_animation_type,summon_position,move_start_condition_type,move_start_condition_value,move_stop_condition_type,move_stop_condition_value,move_restart_condition_type,move_restart_condition_value,move_loop_count,is_summon_unit_outpost_damage_invalidation,last_boss_trigger,aura_type,death_type,enemy_hp_coef,enemy_attack_coef,enemy_speed_coef,override_drop_battle_point,defeated_score,action_delay,deactivation_condition_type,deactivation_condition_value,release_key
e,event_l05anniv_challenge01_00003_1,event_l05anniv_challenge01_00003,,1,,InitialSummon,0,SummonEnemy,e_gom_00402_l05anniv_challenge01_Boss_Colorless,,1,0,None,0.85,Damage,1,None,,None,,,,,Boss,Normal,16,6.7,1,500,0,,None,,202603025
e,event_l05anniv_challenge01_00003_2,event_l05anniv_challenge01_00003,,2,,InitialSummon,0,SummonEnemy,e_gom_00701_l05anniv_challenge01_Boss_Colorless,,1,0,None,1.4,EnterTargetKoma,1,None,,None,,,,,Boss,Normal,16,8.3,1,500,0,,None,,202603025
e,event_l05anniv_challenge01_00003_3,event_l05anniv_challenge01_00003,,3,,FriendUnitDead,2,SummonEnemy,e_gom_00901_l05anniv_challenge01_Boss_Colorless,,1,0,None,,None,,None,,None,,,,,Boss,Normal,22,9.8,1,,0,,None,,202603025
e,event_l05anniv_challenge01_00003_4,event_l05anniv_challenge01_00003,,4,,FriendUnitSummoned,3,SummonEnemy,e_glo_00001_l05anniv_challenge01_Normal_Colorless,,4,10,Fall0,2.3,None,,None,,None,,,,,Default,Normal,18,5.3,1,150,0,,None,,202603025
e,event_l05anniv_challenge01_00003_5,event_l05anniv_challenge01_00003,,5,,ElapsedTime,0,SummonEnemy,e_glo_00001_l05anniv_challenge01_Normal_Colorless,,75,200,None,,None,,None,,None,,,,,Default,Normal,15,4.9,1,110,0,,None,,202603025
e,event_l05anniv_challenge01_00004_1,event_l05anniv_challenge01_00004,,1,,ElapsedTime,1000,SummonEnemy,c_gom_00101_l05anniv_challenge01_Boss_Colorless,,1,0,None,,None,,None,,None,,,,,Boss,Normal,24,7.7,1,,0,,None,,202603025
e,event_l05anniv_challenge01_00004_2,event_l05anniv_challenge01_00004,,2,,ElapsedTime,1500,SummonEnemy,c_gom_00201_l05anniv_challenge01_Boss_Colorless,,1,0,None,,None,,None,,None,,,,,Boss,Normal,18,11,1,,0,,None,,202603025
e,event_l05anniv_challenge01_00004_3,event_l05anniv_challenge01_00004,,3,,InitialSummon,0,SummonEnemy,e_glo_00001_l05anniv_challenge01_Normal_Colorless,,1,0,None,0.6,ElapsedTime,500,None,,None,,,,,Default,Normal,22,5.8,1,150,0,,None,,202603025
e,event_l05anniv_challenge01_00004_4,event_l05anniv_challenge01_00004,,4,,InitialSummon,0,SummonEnemy,e_glo_00001_l05anniv_challenge01_Normal_Colorless,,1,0,None,0.7,ElapsedTime,500,None,,None,,,,,Default,Normal,19,5.8,1,150,0,,None,,202603025
e,event_l05anniv_challenge01_00004_5,event_l05anniv_challenge01_00004,,5,,InitialSummon,0,SummonEnemy,e_glo_00001_l05anniv_challenge01_Normal_Colorless,,1,0,None,0.8,ElapsedTime,500,None,,None,,,,,Default,Normal,19,5.8,1,150,0,,None,,202603025
e,event_l05anniv_challenge01_00004_6,event_l05anniv_challenge01_00004,,6,,ElapsedTime,700,SummonEnemy,e_glo_00001_l05anniv_challenge01_Normal_Colorless,,2,50,Fall0,1.7,None,,None,,None,,,,,Default,Normal,19,5.8,1,150,0,,None,,202603025
e,event_l05anniv_challenge01_00004_7,event_l05anniv_challenge01_00004,,7,,ElapsedTime,1700,SummonEnemy,e_glo_00001_l05anniv_challenge01_Normal_Colorless,,10,370,None,,None,,None,,None,,,,,Default,Normal,19,5.8,1,150,0,,None,,202603025
e,event_l05anniv_challenge01_00004_8,event_l05anniv_challenge01_00004,,groupchange_1,,OutpostHpPercentage,70,SwitchSequenceGroup,w1,,,,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,0,,None,,202603025
e,event_l05anniv_challenge01_00004_9,event_l05anniv_challenge01_00004,w1,101,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,c_gom_00001_l05anniv_challenge01_Boss_Colorless,,1,0,None,,None,,None,,None,,,,,Boss,Normal,40,18,1,,0,,None,,202603025
e,event_l05anniv_challenge01_00004_10,event_l05anniv_challenge01_00004,,groupchange_2,,FriendUnitDead,101,SwitchSequenceGroup,w2,,,,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,0,,None,,202603025
e,event_l05anniv_challenge01_00004_11,event_l05anniv_challenge01_00004,w2,201,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00001_l05anniv_challenge01_Normal_Colorless,,99,1500,None,,None,,None,,None,,,,,Default,Normal,19,5.8,1,,0,,None,,202603025
e,event_l05anniv_challenge01_00004_12,event_l05anniv_challenge01_00004,w2,202,,ElapsedTimeSinceSequenceGroupActivated,100,SummonEnemy,e_glo_00001_l05anniv_challenge01_Normal_Colorless,,4,1500,None,,None,,None,,None,,,,,Default,Normal,19,5.8,1,,0,,None,,202603025
e,event_l05anniv_challenge01_00004_13,event_l05anniv_challenge01_00004,w2,203,,ElapsedTimeSinceSequenceGroupActivated,250,SummonEnemy,e_glo_00001_l05anniv_challenge01_Normal_Colorless,,4,1500,None,,None,,None,,None,,,,,Default,Normal,19,5.8,1,,0,,None,,202603025
