ENABLE,release_key,id,mst_unit_id,unit_grade,attack_kind,killer_colors,killer_percentage,action_frames,attack_delay,next_attack_interval,asset_key
e,202603025,c_kai_00301_l05anniv_advent_Boss_Blue_Normal_00000,c_kai_00301_l05anniv_advent_Boss_Blue,0,Normal,,,120,35,100,
e,202603025,c_kai_00301_l05anniv_advent_Boss_Blue_Special_00001,c_kai_00301_l05anniv_advent_Boss_Blue,0,Special,,,167,54,0,
e,202603025,c_kai_00301_l05anniv_advent_Boss_Blue_Appearance_00002,c_kai_00301_l05anniv_advent_Boss_Blue,0,Appearance,,,50,0,0,
e,202603025,c_gom_00101_l05anniv_advent_Boss_Colorless_Normal_00000,c_gom_00101_l05anniv_advent_Boss_Colorless,0,Normal,,,145,75,100,
e,202603025,c_gom_00101_l05anniv_advent_Boss_Colorless_Special_00001,c_gom_00101_l05anniv_advent_Boss_Colorless,0,Special,,,230,150,0,
e,202603025,c_gom_00101_l05anniv_advent_Boss_Colorless_Appearance_00002,c_gom_00101_l05anniv_advent_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603025,e_kai_00101_l05anniv_advent_Normal_Colorless_Normal_00000,e_kai_00101_l05anniv_advent_Normal_Colorless,0,Normal,,,70,46,130,
e,202603025,e_kai_00001_l05anniv_advent_Normal_Colorless_Normal_00000,e_kai_00001_l05anniv_advent_Normal_Colorless,0,Normal,,,92,50,100,
e,202603025,c_gom_00001_l05anniv_advent_Boss_Blue_Normal_00000,c_gom_00001_l05anniv_advent_Boss_Blue,0,Normal,,,65,25,100,
e,202603025,c_gom_00001_l05anniv_advent_Boss_Blue_Special_00001,c_gom_00001_l05anniv_advent_Boss_Blue,0,Special,,,200,115,0,
e,202603025,c_gom_00001_l05anniv_advent_Boss_Blue_Appearance_00002,c_gom_00001_l05anniv_advent_Boss_Blue,0,Appearance,,,50,0,0,
e,202603025,c_kai_00002_l05anniv_advent_Boss_Colorless_Normal_00000,c_kai_00002_l05anniv_advent_Boss_Colorless,0,Normal,,,75,27,100,
e,202603025,c_kai_00002_l05anniv_advent_Boss_Colorless_Special_00001,c_kai_00002_l05anniv_advent_Boss_Colorless,0,Special,,,120,0,0,
e,202603025,c_kai_00002_l05anniv_advent_Boss_Colorless_Appearance_00002,c_kai_00002_l05anniv_advent_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603025,c_kai_00701_l05anniv_advent_Boss_Blue_Normal_00000,c_kai_00701_l05anniv_advent_Boss_Blue,0,Normal,,,65,7,60,
e,202603025,c_kai_00701_l05anniv_advent_Boss_Blue_Special_00001,c_kai_00701_l05anniv_advent_Boss_Blue,0,Special,,,144,60,0,
e,202603025,c_kai_00701_l05anniv_advent_Boss_Blue_Appearance_00002,c_kai_00701_l05anniv_advent_Boss_Blue,0,Appearance,,,50,0,0,
e,202603025,e_kai_00301_l05anniv_advent_Normal_Blue_Normal_00000,e_kai_00301_l05anniv_advent_Normal_Blue,0,Normal,,,120,35,100,
e,202603025,e_kai_00201_l05anniv_advent_Boss_Blue_Normal_00000,e_kai_00201_l05anniv_advent_Boss_Blue,0,Normal,,,124,63,125,
e,202603025,e_kai_00201_l05anniv_advent_Boss_Blue_Appearance_00001,e_kai_00201_l05anniv_advent_Boss_Blue,0,Appearance,,,50,0,0,
e,202603025,c_kai_00201_l05anniv_advent_Boss_Blue_Normal_00000,c_kai_00201_l05anniv_advent_Boss_Blue,0,Normal,,,75,38,100,
e,202603025,c_kai_00201_l05anniv_advent_Boss_Blue_Special_00001,c_kai_00201_l05anniv_advent_Boss_Blue,0,Special,,,221,0,0,
e,202603025,c_kai_00201_l05anniv_advent_Boss_Blue_Appearance_00002,c_kai_00201_l05anniv_advent_Boss_Blue,0,Appearance,,,50,0,0,
e,202603025,c_gom_00701_l05anniv_advent_Normal_Blue_Normal_00000,c_gom_00701_l05anniv_advent_Normal_Blue,0,Normal,,,79,21,70,
e,202603025,c_gom_00701_l05anniv_advent_Normal_Blue_Special_00001,c_gom_00701_l05anniv_advent_Normal_Blue,0,Special,,,114,46,0,
e,202603025,c_osh_00001_l05anniv_charaget01_Boss_Blue_Normal_00000,c_osh_00001_l05anniv_charaget01_Boss_Blue,0,Normal,,,80,22,30,
e,202603025,c_osh_00001_l05anniv_charaget01_Boss_Blue_Special_00001,c_osh_00001_l05anniv_charaget01_Boss_Blue,0,Special,,,162,92,0,
e,202603025,c_osh_00001_l05anniv_charaget01_Boss_Blue_Appearance_00002,c_osh_00001_l05anniv_charaget01_Boss_Blue,0,Appearance,,,50,0,0,
e,202603025,e_glo_00002_l05anniv_charaget01_Normal_Blue_Normal_00000,e_glo_00002_l05anniv_charaget01_Normal_Blue,0,Normal,,,71,30,50,
e,202603025,c_osh_00201_l05anniv_charaget01_Normal_Blue_Normal_00000,c_osh_00201_l05anniv_charaget01_Normal_Blue,0,Normal,,,69,0,75,
e,202603025,c_osh_00201_l05anniv_charaget01_Normal_Blue_Special_00001,c_osh_00201_l05anniv_charaget01_Normal_Blue,0,Special,,,150,83,0,
e,202603025,c_osh_00201_l05anniv_charaget01_Boss_Blue_Normal_00000,c_osh_00201_l05anniv_charaget01_Boss_Blue,0,Normal,,,69,0,75,
e,202603025,c_osh_00201_l05anniv_charaget01_Boss_Blue_Special_00001,c_osh_00201_l05anniv_charaget01_Boss_Blue,0,Special,,,150,83,0,
e,202603025,c_osh_00201_l05anniv_charaget01_Boss_Blue_Appearance_00002,c_osh_00201_l05anniv_charaget01_Boss_Blue,0,Appearance,,,50,0,0,
e,202603025,c_gom_00001_l05anniv_challenge01_Boss_Colorless_Normal_00000,c_gom_00001_l05anniv_challenge01_Boss_Colorless,0,Normal,,,65,25,40,
e,202603025,c_gom_00101_l05anniv_challenge01_Boss_Colorless_Normal_00000,c_gom_00101_l05anniv_challenge01_Boss_Colorless,0,Normal,,,67,22,15,
e,202603025,c_gom_00201_l05anniv_challenge01_Boss_Colorless_Normal_00000,c_gom_00201_l05anniv_challenge01_Boss_Colorless,0,Normal,,,72,0,100,
e,202603025,e_gom_00502_l05anniv_challenge01_Boss_Colorless_Normal_00000,e_gom_00502_l05anniv_challenge01_Boss_Colorless,0,Normal,,,50,42,100,
e,202603025,e_gom_01001_l05anniv_challenge01_Boss_Colorless_Normal_00000,e_gom_01001_l05anniv_challenge01_Boss_Colorless,0,Normal,,,50,42,100,
e,202603025,e_gom_00501_l05anniv_challenge01_Boss_Colorless_Normal_00000,e_gom_00501_l05anniv_challenge01_Boss_Colorless,0,Normal,,,50,42,80,
e,202603025,e_gom_01002_l05anniv_challenge01_Boss_Colorless_Normal_00000,e_gom_01002_l05anniv_challenge01_Boss_Colorless,0,Normal,,,50,42,80,
e,202603025,e_gom_00701_l05anniv_challenge01_Boss_Colorless_Normal_00000,e_gom_00701_l05anniv_challenge01_Boss_Colorless,0,Normal,,,50,42,15,
e,202603025,e_gom_00901_l05anniv_challenge01_Boss_Colorless_Normal_00000,e_gom_00901_l05anniv_challenge01_Boss_Colorless,0,Normal,,,50,42,15,
e,202603025,e_gom_00402_l05anniv_challenge01_Boss_Colorless_Normal_00000,e_gom_00402_l05anniv_challenge01_Boss_Colorless,0,Normal,,,50,42,15,
e,202603025,e_glo_00001_l05anniv_challenge01_Normal_Colorless_Normal_00000,e_glo_00001_l05anniv_challenge01_Normal_Colorless,0,Normal,,,50,25,70,
e,202603025,c_gom_00001_l05anniv_challenge01_Boss_Colorless_Appearance_00001,c_gom_00001_l05anniv_challenge01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603025,c_gom_00101_l05anniv_challenge01_Boss_Colorless_Appearance_00001,c_gom_00101_l05anniv_challenge01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603025,c_gom_00201_l05anniv_challenge01_Boss_Colorless_Appearance_00001,c_gom_00201_l05anniv_challenge01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603025,e_gom_00502_l05anniv_challenge01_Boss_Colorless_Appearance_00001,e_gom_00502_l05anniv_challenge01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603025,e_gom_01001_l05anniv_challenge01_Boss_Colorless_Appearance_00001,e_gom_01001_l05anniv_challenge01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603025,e_gom_00501_l05anniv_challenge01_Boss_Colorless_Appearance_00001,e_gom_00501_l05anniv_challenge01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603025,e_gom_01002_l05anniv_challenge01_Boss_Colorless_Appearance_00001,e_gom_01002_l05anniv_challenge01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603025,e_gom_00901_l05anniv_challenge01_Boss_Colorless_Appearance_00001,e_gom_00901_l05anniv_challenge01_Boss_Colorless,0,Appearance,,,50,0,0,
