ENABLE,id,mst_advent_battle_reward_group_id,resource_type,resource_id,resource_amount,release_key
e,quest_raid_jig1_reward_00001_38_02,quest_raid_jig1_reward_group_00001_38,Coin,,1000,202601010
e,quest_raid_jig1_reward_00001_38_03,quest_raid_jig1_reward_group_00001_38,Item,memoryfragment_glo_00001,1,202601010
e,quest_raid_jig1_reward_00001_39_01,quest_raid_jig1_reward_group_00001_39,FreeDiamond,prism_glo_00001,10,202601010
e,quest_raid_jig1_reward_00001_39_02,quest_raid_jig1_reward_group_00001_39,Coin,,1000,202601010
e,quest_raid_jig1_reward_00001_39_03,quest_raid_jig1_reward_group_00001_39,Item,memoryfragment_glo_00001,1,202601010
e,quest_raid_jig1_reward_00001_40_01,quest_raid_jig1_reward_group_00001_40,FreeDiamond,prism_glo_00001,10,202601010
e,quest_raid_jig1_reward_00001_40_02,quest_raid_jig1_reward_group_00001_40,Coin,,1000,202601010
e,quest_raid_jig1_reward_00001_40_03,quest_raid_jig1_reward_group_00001_40,Item,memoryfragment_glo_00001,1,202601010
e,quest_raid_jig1_reward_00001_41_01,quest_raid_jig1_reward_group_00001_41,FreeDiamond,prism_glo_00001,20,202601010
e,quest_raid_jig1_reward_00001_41_02,quest_raid_jig1_reward_group_00001_41,Coin,,2000,202601010
e,quest_raid_jig1_reward_00001_41_03,quest_raid_jig1_reward_group_00001_41,Item,memoryfragment_glo_00001,1,202601010
e,quest_raid_jig1_reward_00001_42_01,quest_raid_jig1_reward_group_00001_42,FreeDiamond,prism_glo_00001,20,202601010
e,quest_raid_jig1_reward_00001_42_02,quest_raid_jig1_reward_group_00001_42,Coin,,2000,202601010
e,quest_raid_jig1_reward_00001_42_03,quest_raid_jig1_reward_group_00001_42,Item,memoryfragment_glo_00001,1,202601010
e,quest_raid_jig1_reward_00001_43_01,quest_raid_jig1_reward_group_00001_43,FreeDiamond,prism_glo_00001,20,202601010
e,quest_raid_jig1_reward_00001_43_02,quest_raid_jig1_reward_group_00001_43,Coin,,2000,202601010
e,quest_raid_jig1_reward_00001_43_03,quest_raid_jig1_reward_group_00001_43,Item,memoryfragment_glo_00001,2,202601010
e,quest_raid_jig1_reward_00001_44_01,quest_raid_jig1_reward_group_00001_44,FreeDiamond,prism_glo_00001,20,202601010
e,quest_raid_jig1_reward_00001_44_02,quest_raid_jig1_reward_group_00001_44,Coin,,2000,202601010
e,quest_raid_jig1_reward_00001_44_03,quest_raid_jig1_reward_group_00001_44,Item,memoryfragment_glo_00001,2,202601010
e,quest_raid_jig1_reward_00001_45_01,quest_raid_jig1_reward_group_00001_45,FreeDiamond,prism_glo_00001,30,202601010
e,quest_raid_jig1_reward_00001_45_02,quest_raid_jig1_reward_group_00001_45,Coin,,3000,202601010
e,quest_raid_jig1_reward_00001_45_03,quest_raid_jig1_reward_group_00001_45,Item,memoryfragment_glo_00001,2,202601010
e,quest_raid_jig1_reward_00001_45_04,quest_raid_jig1_reward_group_00001_45,Item,memoryfragment_glo_00002,1,202601010
e,quest_raid_jig1_reward_00001_46_01,quest_raid_jig1_reward_group_00001_46,FreeDiamond,prism_glo_00001,30,202601010
e,quest_raid_jig1_reward_00001_46_02,quest_raid_jig1_reward_group_00001_46,Coin,,3000,202601010
e,quest_raid_jig1_reward_00001_46_03,quest_raid_jig1_reward_group_00001_46,Item,memoryfragment_glo_00001,2,202601010
e,quest_raid_jig1_reward_00001_46_04,quest_raid_jig1_reward_group_00001_46,Item,memoryfragment_glo_00002,2,202601010
e,quest_raid_jig1_reward_00001_47_01,quest_raid_jig1_reward_group_00001_47,FreeDiamond,prism_glo_00001,30,202601010
e,quest_raid_jig1_reward_00001_47_02,quest_raid_jig1_reward_group_00001_47,Coin,,3000,202601010
e,quest_raid_jig1_reward_00001_47_03,quest_raid_jig1_reward_group_00001_47,Item,memoryfragment_glo_00001,2,202601010
e,quest_raid_jig1_reward_00001_47_04,quest_raid_jig1_reward_group_00001_47,Item,memoryfragment_glo_00002,2,202601010
e,quest_raid_jig1_reward_00001_48_01,quest_raid_jig1_reward_group_00001_48,FreeDiamond,prism_glo_00001,30,202601010
e,quest_raid_jig1_reward_00001_48_02,quest_raid_jig1_reward_group_00001_48,Coin,,3000,202601010
e,quest_raid_jig1_reward_00001_48_03,quest_raid_jig1_reward_group_00001_48,Item,memoryfragment_glo_00001,2,202601010
e,quest_raid_jig1_reward_00001_48_04,quest_raid_jig1_reward_group_00001_48,Item,memoryfragment_glo_00002,2,202601010
e,quest_raid_jig1_reward_00001_49_01,quest_raid_jig1_reward_group_00001_49,FreeDiamond,prism_glo_00001,40,202601010
e,quest_raid_jig1_reward_00001_49_02,quest_raid_jig1_reward_group_00001_49,Coin,,4000,202601010
e,quest_raid_jig1_reward_00001_49_03,quest_raid_jig1_reward_group_00001_49,Item,memoryfragment_glo_00001,3,202601010
e,quest_raid_jig1_reward_00001_49_04,quest_raid_jig1_reward_group_00001_49,Item,memoryfragment_glo_00002,2,202601010
e,quest_raid_jig1_reward_00001_50_01,quest_raid_jig1_reward_group_00001_50,FreeDiamond,prism_glo_00001,40,202601010
e,quest_raid_jig1_reward_00001_50_02,quest_raid_jig1_reward_group_00001_50,Coin,,4000,202601010
e,quest_raid_jig1_reward_00001_50_03,quest_raid_jig1_reward_group_00001_50,Item,memoryfragment_glo_00001,3,202601010
e,quest_raid_jig1_reward_00001_50_04,quest_raid_jig1_reward_group_00001_50,Item,memoryfragment_glo_00002,2,202601010
e,quest_raid_jig1_reward_00001_51_01,quest_raid_jig1_reward_group_00001_51,FreeDiamond,prism_glo_00001,40,202601010
e,quest_raid_jig1_reward_00001_51_02,quest_raid_jig1_reward_group_00001_51,Coin,,4000,202601010
e,quest_raid_jig1_reward_00001_51_03,quest_raid_jig1_reward_group_00001_51,Item,memoryfragment_glo_00001,3,202601010
e,quest_raid_jig1_reward_00001_51_04,quest_raid_jig1_reward_group_00001_51,Item,memoryfragment_glo_00002,2,202601010
e,quest_raid_jig1_reward_00001_52_01,quest_raid_jig1_reward_group_00001_52,FreeDiamond,prism_glo_00001,40,202601010
e,quest_raid_jig1_reward_00001_52_02,quest_raid_jig1_reward_group_00001_52,Coin,,4000,202601010
e,quest_raid_jig1_reward_00001_52_03,quest_raid_jig1_reward_group_00001_52,Item,memoryfragment_glo_00001,3,202601010
e,quest_raid_jig1_reward_00001_52_04,quest_raid_jig1_reward_group_00001_52,Item,memoryfragment_glo_00002,2,202601010
e,quest_raid_jig1_reward_00001_52_05,quest_raid_jig1_reward_group_00001_52,Item,memoryfragment_glo_00003,1,202601010
e,quest_raid_jig1_reward_00001_53_01,quest_raid_jig1_reward_group_00001_53,Emblem,emblem_glo_00001,1,202601010
e,quest_raid_jig1_reward_00001_53_02,quest_raid_jig1_reward_group_00001_53,FreeDiamond,prism_glo_00001,1000,202601010
e,quest_raid_jig1_reward_00001_53_03,quest_raid_jig1_reward_group_00001_53,Coin,,100000,202601010
e,quest_raid_jig1_reward_00001_53_04,quest_raid_jig1_reward_group_00001_53,GachaTicket,gacha_ticket_spec_glo_00001,5,202601010
e,quest_raid_jig1_reward_00001_54_01,quest_raid_jig1_reward_group_00001_54,Emblem,emblem_glo_00001,1,202601010
e,quest_raid_jig1_reward_00001_54_02,quest_raid_jig1_reward_group_00001_54,FreeDiamond,prism_glo_00001,750,202601010
e,quest_raid_jig1_reward_00001_54_03,quest_raid_jig1_reward_group_00001_54,Coin,,75000,202601010
e,quest_raid_jig1_reward_00001_54_04,quest_raid_jig1_reward_group_00001_54,GachaTicket,gacha_ticket_spec_glo_00001,5,202601010
e,quest_raid_jig1_reward_00001_55_01,quest_raid_jig1_reward_group_00001_55,Emblem,emblem_glo_00001,1,202601010
e,quest_raid_jig1_reward_00001_55_02,quest_raid_jig1_reward_group_00001_55,FreeDiamond,prism_glo_00001,500,202601010
e,quest_raid_jig1_reward_00001_55_03,quest_raid_jig1_reward_group_00001_55,Coin,,50000,202601010
e,quest_raid_jig1_reward_00001_55_04,quest_raid_jig1_reward_group_00001_55,GachaTicket,gacha_ticket_spec_glo_00001,5,202601010
e,quest_raid_jig1_reward_00001_56_01,quest_raid_jig1_reward_group_00001_56,Emblem,emblem_glo_00001,1,202601010
e,quest_raid_jig1_reward_00001_56_02,quest_raid_jig1_reward_group_00001_56,FreeDiamond,prism_glo_00001,300,202601010
e,quest_raid_jig1_reward_00001_56_03,quest_raid_jig1_reward_group_00001_56,Coin,,30000,202601010
e,quest_raid_jig1_reward_00001_56_04,quest_raid_jig1_reward_group_00001_56,GachaTicket,gacha_ticket_spec_glo_00001,4,202601010
e,quest_raid_jig1_reward_00001_57_01,quest_raid_jig1_reward_group_00001_57,Emblem,emblem_glo_00001,1,202601010
e,quest_raid_jig1_reward_00001_57_02,quest_raid_jig1_reward_group_00001_57,FreeDiamond,prism_glo_00001,200,202601010
e,quest_raid_jig1_reward_00001_57_03,quest_raid_jig1_reward_group_00001_57,Coin,,20000,202601010
e,quest_raid_jig1_reward_00001_57_04,quest_raid_jig1_reward_group_00001_57,GachaTicket,gacha_ticket_spec_glo_00001,3,202601010
e,quest_raid_jig1_reward_00001_58_01,quest_raid_jig1_reward_group_00001_58,Emblem,emblem_glo_00001,1,202601010
e,quest_raid_jig1_reward_00001_58_02,quest_raid_jig1_reward_group_00001_58,FreeDiamond,prism_glo_00001,150,202601010
e,quest_raid_jig1_reward_00001_58_03,quest_raid_jig1_reward_group_00001_58,Coin,,15000,202601010
e,quest_raid_jig1_reward_00001_58_04,quest_raid_jig1_reward_group_00001_58,GachaTicket,gacha_ticket_spec_glo_00001,3,202601010
e,quest_raid_jig1_reward_00001_59_01,quest_raid_jig1_reward_group_00001_59,FreeDiamond,prism_glo_00001,100,202601010
e,quest_raid_jig1_reward_00001_59_02,quest_raid_jig1_reward_group_00001_59,Coin,,10000,202601010
e,quest_raid_jig1_reward_00001_59_03,quest_raid_jig1_reward_group_00001_59,GachaTicket,gacha_ticket_spec_glo_00001,2,202601010
e,quest_raid_jig1_reward_00001_60_01,quest_raid_jig1_reward_group_00001_60,FreeDiamond,prism_glo_00001,50,202601010
e,quest_raid_jig1_reward_00001_60_02,quest_raid_jig1_reward_group_00001_60,Coin,,5000,202601010
e,quest_raid_jig1_reward_00001_60_03,quest_raid_jig1_reward_group_00001_60,GachaTicket,gacha_ticket_spec_glo_00001,2,202601010
e,quest_raid_jig1_reward_00001_61_01,quest_raid_jig1_reward_group_00001_61,FreeDiamond,prism_glo_00001,20,202601010
e,quest_raid_jig1_reward_00001_61_02,quest_raid_jig1_reward_group_00001_61,Coin,,2000,202601010
e,quest_raid_jig1_reward_00001_61_03,quest_raid_jig1_reward_group_00001_61,GachaTicket,gacha_ticket_spec_glo_00001,1,202601010
