シート名,id,sequence_set_id,sequence_group_id,sequence_element_id,priority_sequence_element_id,condition_type,condition_value,action_type,action_value,action_value2,summon_count,summon_interval,summon_animation_type,summon_position,move_start_condition_type,move_start_condition_value,move_stop_condition_type,move_stop_condition_value,move_restart_condition_type,move_restart_condition_value,move_loop_count,is_summon_unit_outpost_damage_invalidation,last_boss_trigger,aura_type,death_type,enemy_hp_coef,enemy_attack_coef,enemy_speed_coef,override_drop_battle_point,defeated_score,action_delay,deactivation_condition_type,deactivation_condition_value,release_key
Sequence,,raid_osh1_00001,w1,12,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00002_osh1_advent_Normal_Colorless,,1,0,Fall0,2.8,None,,None,,None,,,FALSE,,Default,Normal,10,0.5,1,10,20,,None,,202512020
Sequence,,raid_osh1_00001,w1,13,,FriendUnitDead,12,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,8,2.5,1,50,30,50,None,,202512020
Sequence,,raid_osh1_00001,w1,14,,FriendUnitDead,12,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,5,250,Fall0,2.5,None,,None,,None,,,FALSE,,Default,Normal,8,2.5,1,50,30,250,None,,202512020
Sequence,,raid_osh1_00001,w1,groupchange_2,,FriendUnitDead,9,SwitchSequenceGroup,w2,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,,,1,,,50,None,,202512020
Sequence,,raid_osh1_00001,w2,15,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,c_osh_00301_osh1_advent_Boss_Yellow,,1,0,Fall0,2.5,None,,None,,None,,,FALSE,,AdventBoss1,Normal,10,4,1,300,100,,None,,202512020
Sequence,,raid_osh1_00001,w2,16,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,3,50,None,,None,,None,,None,,,FALSE,,Default,Normal,20,3,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w2,17,,ElapsedTimeSinceSequenceGroupActivated,500,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,5,500,None,,None,,None,,None,,,FALSE,,Default,Normal,20,3,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w2,18,,FriendUnitDead,19,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,5,250,None,,None,,None,,None,,,FALSE,,Default,Normal,20,3,1,50,30,50,None,,202512020
Sequence,,raid_osh1_00001,w2,19,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,2,50,Fall0,2.2,None,,None,,None,,,FALSE,,Default,Normal,20,3,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w2,20,,ElapsedTimeSinceSequenceGroupActivated,750,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,2,50,Fall0,1.7,None,,None,,None,,,FALSE,,Default,Normal,20,3,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w2,groupchange_3,,FriendUnitDead,15,SwitchSequenceGroup,w3,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,,,1,,,50,None,,202512020
Sequence,,raid_osh1_00001,w3,21,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,c_osh_00201_osh1_advent_Boss_Red,,1,0,Fall0,2.5,None,,None,,None,,,FALSE,,AdventBoss2,Normal,15,8,1,300,100,,None,,202512020
Sequence,,raid_osh1_00001,w3,22,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,2,50,Fall0,2.2,None,,None,,None,,,FALSE,,Default,Normal,30,6,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w3,23,,ElapsedTimeSinceSequenceGroupActivated,500,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,5,250,Fall0,2.8,None,,None,,None,,,FALSE,,Default,Normal,30,6,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w3,24,,ElapsedTimeSinceSequenceGroupActivated,1000,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,4,50,None,,None,,None,,None,,,FALSE,,Default,Normal,30,6,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w3,25,,FriendUnitDead,23,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,2,50,Fall0,3.2,None,,None,,None,,,FALSE,,Default,Normal,30,6,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w3,26,,FriendUnitDead,24,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,3,500,None,,None,,None,,None,,,FALSE,,Default,Normal,30,6,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w3,27,,FriendUnitDead,22,SummonEnemy,e_glo_00002_osh1_advent_Normal_Colorless,,1,0,Fall0,2.5,None,,None,,None,,,FALSE,,Default,Normal,20,1,1,10,20,50,None,,202512020
Sequence,,raid_osh1_00001,w3,28,,FriendUnitDead,27,SummonEnemy,e_glo_00002_osh1_advent_Normal_Colorless,,10,50,None,,None,,None,,None,,,FALSE,,Default,Normal,20,1,1,10,30,50,None,,202512020
Sequence,,raid_osh1_00001,w3,groupchange_4,,FriendUnitDead,21,SwitchSequenceGroup,w4,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,,,1,,,100,None,,202512020
Sequence,,raid_osh1_00001,w4,29,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00002_osh1_advent_Boss_Green,,1,0,Fall0,2.5,None,,None,,None,,,FALSE,,AdventBoss2,Normal,20,9,1,300,50,,None,,202512020
Sequence,,raid_osh1_00001,w4,30,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,2,50,Fall0,1.8,None,,None,,None,,,FALSE,,Default,Normal,50,7,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w4,31,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,3,350,Fall0,2.9,None,,None,,None,,,FALSE,,Default,Normal,50,7,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w4,32,,ElapsedTimeSinceSequenceGroupActivated,250,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,10,500,None,,None,,None,,None,,,FALSE,,Default,Normal,50,7,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w4,33,,ElapsedTimeSinceSequenceGroupActivated,1000,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,3,300,None,,None,,None,,None,,,FALSE,,Default,Normal,50,7,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w4,34,,FriendUnitDead,31,SummonEnemy,e_glo_00002_osh1_advent_Normal_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,20,2,1,10,20,50,None,,202512020
Sequence,,raid_osh1_00001,w4,35,,FriendUnitDead,34,SummonEnemy,e_glo_00002_osh1_advent_Normal_Colorless,,10,50,None,,None,,None,,None,,,FALSE,,Default,Normal,20,2,1,10,30,50,None,,202512020
Sequence,,raid_osh1_00001,w4,groupchange_5,,FriendUnitDead,29,SwitchSequenceGroup,w5,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,,,1,,,50,None,,202512020
Sequence,,raid_osh1_00001,w5,36,,ElapsedTimeSinceSequenceGroupActivated,250,SummonEnemy,c_osh_00301_osh1_advent_Normal_Yellow,,1,0,Fall0,2.3,ElapsedTime,250,None,,None,,,FALSE,,Default,Normal,300,10,1,250,50,,None,,202512020
Sequence,,raid_osh1_00001,w5,37,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,c_osh_00401_osh1_advent_Boss_Colorless,,1,0,Fall0,2.5,ElapsedTime,500,None,,None,,,FALSE,,AdventBoss3,Normal,50,12,1,300,300,,None,,202512020
Sequence,,raid_osh1_00001,w5,38,,ElapsedTimeSinceSequenceGroupActivated,250,SummonEnemy,c_osh_00201_osh1_advent_Normal_Red,,1,0,Fall0,2.7,ElapsedTime,250,None,,None,,,FALSE,,Default,Normal,350,15,1,150,50,,None,,202512020
Sequence,,raid_osh1_00001,w5,39,,ElapsedTimeSinceSequenceGroupActivated,500,SummonEnemy,e_glo_00002_osh1_advent_Normal_Colorless,,1,0,Fall0,2.1,None,,None,,None,,,FALSE,,Default,Normal,20,3,1,10,20,,None,,202512020
Sequence,,raid_osh1_00001,w5,40,,ElapsedTimeSinceSequenceGroupActivated,500,SummonEnemy,e_glo_00002_osh1_advent_Normal_Colorless,,1,0,Fall0,2.9,None,,None,,None,,,FALSE,,Default,Normal,20,3,1,10,20,,None,,202512020
Sequence,,raid_osh1_00001,w5,41,,ElapsedTimeSinceSequenceGroupActivated,750,SummonEnemy,e_glo_00002_osh1_advent_Normal_Colorless,,1,0,None,3.4,None,,None,,None,,,FALSE,,Default,Normal,20,3,1,10,20,,None,,202512020
Sequence,,raid_osh1_00001,w5,42,,FriendUnitDead,41,SummonEnemy,e_glo_00002_osh1_advent_Normal_Colorless,,10,50,None,,None,,None,,None,,,FALSE,,Default,Normal,20,3,1,10,20,100,None,,202512020
Sequence,,raid_osh1_00001,w5,43,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,3,250,None,,None,,None,,None,,,FALSE,,Default,Normal,60,10,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w5,44,,ElapsedTimeSinceSequenceGroupActivated,1000,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,4,50,None,,None,,None,,None,,,FALSE,,Default,Normal,60,10,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w5,45,,ElapsedTimeSinceSequenceGroupActivated,250,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,2,50,Fall0,1.8,None,,None,,None,,,FALSE,,Default,Normal,60,10,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w5,groupchange_6,,FriendUnitDead,37,SwitchSequenceGroup,w6,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,,,1,,,50,None,,202512020
Sequence,,raid_osh1_00001,w6,46,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,c_osh_00401_osh1_advent_Boss_Colorless,,1,0,Fall0,2.5,None,,None,,None,,,FALSE,,AdventBoss3,Normal,60,15,1,250,300,,None,,202512020
Sequence,,raid_osh1_00001,w6,47,,ElapsedTimeSinceSequenceGroupActivated,250,SummonEnemy,e_glo_00002_osh1_advent_Boss_Green,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,70,20,1,250,50,,None,,202512020
Sequence,,raid_osh1_00001,w6,48,,ElapsedTimeSinceSequenceGroupActivated,500,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,3,50,Fall0,2.2,None,,None,,None,,,FALSE,,Default,Normal,70,12,1,50,10,,None,,202512020
Sequence,,raid_osh1_00001,w6,49,,FriendUnitDead,48,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,10,250,None,,None,,None,,None,,,FALSE,,Default,Normal,70,12,1,50,10,300,None,,202512020
Sequence,,raid_osh1_00001,w6,50,,FriendUnitDead,46,SummonEnemy,e_glo_00002_osh1_advent_Normal_Green,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,70,12,1,50,10,50,None,,202512020
Sequence,,raid_osh1_00001,w6,groupchange_7,,FriendUnitDead,47,SwitchSequenceGroup,w1,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,,,1,,,,None,,202512020
