シート名,id,sequence_set_id,sequence_group_id,sequence_element_id,priority_sequence_element_id,condition_type,condition_value,action_type,action_value,action_value2,summon_count,summon_interval,summon_animation_type,summon_position,move_start_condition_type,move_start_condition_value,move_stop_condition_type,move_stop_condition_value,move_restart_condition_type,move_restart_condition_value,move_loop_count,is_summon_unit_outpost_damage_invalidation,last_boss_trigger,aura_type,death_type,enemy_hp_coef,enemy_attack_coef,enemy_speed_coef,override_drop_battle_point,defeated_score,action_delay,deactivation_condition_type,deactivation_condition_value,release_key
2話,,event_jig1_savage_00002,,4,,FriendUnitDead,3,SummonEnemy,c_jig_00001_jig1_savage_Normal_Yellow,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,130,7,1,100,0,500,None,,202601010
2話,,event_jig1_savage_00002,,5,,FriendUnitDead,4,SummonEnemy,c_jig_00001_jig1_savage_Normal_Yellow,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,150,7,1,100,0,500,None,,202601010
2話,,event_jig1_savage_00002,,6,,ElapsedTime,400,SummonEnemy,e_jig_00001_jig1_savage_Normal_Yellow,,3,2000,None,,None,,None,,None,,,FALSE,,Default,Normal,150,5,1,50,0,,None,,202601010
2話,,event_jig1_savage_00002,,7,,FriendUnitDead,6,SummonEnemy,e_jig_00001_jig1_savage_Normal_Yellow,,2,500,None,,None,,None,,None,,,FALSE,,Default,Normal,200,5,1,50,0,50,None,,202601010
2話,,event_jig1_savage_00002,,8,,FriendUnitDead,7,SummonEnemy,e_jig_00001_jig1_savage_Normal_Yellow,,3,50,None,,None,,None,,None,,,FALSE,,Default,Normal,250,5,1,50,0,1000,None,,202601010
1話,,event_jig1_savage_00001,,1,,ElapsedTime,600,SummonEnemy,c_jig_00501_jig1_savage_Boss_Yellow,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,80,12,1,300,0,,None,,202601010
1話,,event_jig1_savage_00001,,2,,ElapsedTime,450,SummonEnemy,c_jig_00401_jig1_savage_Normal_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,70,7,1,100,0,,None,,202601010
1話,,event_jig1_savage_00001,,3,,ElapsedTime,100,SummonEnemy,e_jig_00001_jig1_savage_Normal_Yellow,,2,750,None,,None,,None,,None,,,FALSE,,Default,Normal,50,6,1,100,0,,None,,202601010
1話,,event_jig1_savage_00001,,4,,ElapsedTime,0,SummonEnemy,e_jig_00001_jig1_savage_Normal_Colorless,,2,1000,None,,None,,None,,None,,,FALSE,,Default,Normal,100,20,1,100,0,,None,,202601010
1話,,event_jig1_savage_00001,,groupchange_6,,FriendUnitDead,1,SwitchSequenceGroup,w5,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,50,None,,202601010
1話,,event_jig1_savage_00001,,groupchange_1,,FriendUnitDead,2,SwitchSequenceGroup,w1,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,50,None,,202601010
1話,,event_jig1_savage_00001,w1,5,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,c_jig_00401_jig1_savage_Normal_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,80,7,1,100,0,,None,,202601010
1話,,event_jig1_savage_00001,w1,6,,ElapsedTimeSinceSequenceGroupActivated,300,SummonEnemy,e_jig_00001_jig1_savage_Normal_Yellow,,3,750,None,,None,,None,,None,,,FALSE,,Default,Normal,110,6,1,75,0,,None,,202601010
1話,,event_jig1_savage_00001,w1,7,,ElapsedTimeSinceSequenceGroupActivated,500,SummonEnemy,e_jig_00001_jig1_savage_Normal_Colorless,,3,750,None,,None,,None,,None,,,FALSE,,Default,Normal,60,20,1,75,0,,None,,202601010
1話,,event_jig1_savage_00001,w1,8,,EnterTargetKomaIndex,2,SummonEnemy,e_jig_00001_jig1_savage_Normal_Colorless,,2,50,Fall0,0.8,None,,None,,None,,,FALSE,,Default,Normal,60,20,1,75,0,50,None,,202601010
1話,,event_jig1_savage_00001,w1,groupchange_6,,FriendUnitDead,1,SwitchSequenceGroup,w5,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,50,None,,202601010
1話,,event_jig1_savage_00001,w1,groupchange_2,,FriendUnitDead,5,SwitchSequenceGroup,w2,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,50,None,,202601010
1話,,event_jig1_savage_00001,w2,9,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,c_jig_00401_jig1_savage_Normal_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,90,7,1,100,0,,None,,202601010
1話,,event_jig1_savage_00001,w2,10,,ElapsedTimeSinceSequenceGroupActivated,300,SummonEnemy,e_jig_00001_jig1_savage_Normal_Yellow,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,120,6,1,50,0,,None,,202601010
1話,,event_jig1_savage_00001,w2,11,,ElapsedTimeSinceSequenceGroupActivated,1500,SummonEnemy,e_jig_00001_jig1_savage_Normal_Yellow,,3,1200,None,,None,,None,,None,,,FALSE,,Default,Normal,120,6,1,50,0,,None,,202601010
1話,,event_jig1_savage_00001,w2,12,,ElapsedTimeSinceSequenceGroupActivated,600,SummonEnemy,e_jig_00001_jig1_savage_Normal_Colorless,,3,1800,None,,None,,None,,None,,,FALSE,,Default,Normal,65,20,1,50,0,,None,,202601010
1話,,event_jig1_savage_00001,w2,groupchange_6,,FriendUnitDead,1,SwitchSequenceGroup,w5,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,50,None,,202601010
1話,,event_jig1_savage_00001,w2,groupchange_3,,FriendUnitDead,9,SwitchSequenceGroup,w3,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,500,None,,202601010
1話,,event_jig1_savage_00001,w3,13,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,c_jig_00401_jig1_savage_Normal_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,100,7,1,200,0,,None,,202601010
1話,,event_jig1_savage_00001,w3,14,,ElapsedTimeSinceSequenceGroupActivated,300,SummonEnemy,e_jig_00001_jig1_savage_Normal_Yellow,,3,750,None,,None,,None,,None,,,FALSE,,Default,Normal,90,6,1,50,0,,None,,202601010
1話,,event_jig1_savage_00001,w3,15,,ElapsedTimeSinceSequenceGroupActivated,500,SummonEnemy,e_jig_00001_jig1_savage_Normal_Colorless,,3,750,None,,None,,None,,None,,,FALSE,,Default,Normal,130,20,1,50,0,,None,,202601010
1話,,event_jig1_savage_00001,w3,16,,EnterTargetKomaIndex,3,SummonEnemy,e_jig_00001_jig1_savage_Normal_Colorless,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,130,20,1,50,0,,None,,202601010
1話,,event_jig1_savage_00001,w3,groupchange_6,,FriendUnitDead,1,SwitchSequenceGroup,w5,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,50,None,,202601010
1話,,event_jig1_savage_00001,w3,groupchange_4,,FriendUnitDead,13,SwitchSequenceGroup,w4,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,50,None,,202601010
1話,,event_jig1_savage_00001,w4,17,,ElapsedTimeSinceSequenceGroupActivated,500,SummonEnemy,e_jig_00001_jig1_savage_Normal_Yellow,,2,150,None,,None,,None,,None,,,FALSE,,Default,Normal,90,6,1,50,0,,None,,202601010
1話,,event_jig1_savage_00001,w4,18,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_jig_00001_jig1_savage_Normal_Colorless,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,140,20,1,50,0,,None,,202601010
1話,,event_jig1_savage_00001,w4,groupchange_6,,FriendUnitDead,1,SwitchSequenceGroup,w5,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,50,None,,202601010
1話,,event_jig1_savage_00001,w4,groupchange_5,,ElapsedTimeSinceSequenceGroupActivated,2000,SwitchSequenceGroup,w1,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,,202601010
1話,,event_jig1_savage_00001,w5,19,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_jig_00001_jig1_savage_Normal_Colorless,,3,500,None,,None,,None,,None,,,FALSE,,Default,Normal,90,20,1,50,0,,None,,202601010
1話,,event_jig1_savage_00001,w5,20,,EnterTargetKomaIndex,5,SummonEnemy,e_jig_00001_jig1_savage_Normal_Colorless,,3,50,Fall0,0.8,None,,None,,None,,,FALSE,,Default,Normal,90,20,1,50,0,50,None,,202601010
1話,,event_jig1_savage_00001,w5,21,,OutpostHpPercentage,70,SummonEnemy,e_jig_00001_jig1_savage_Normal_Yellow,,3,50,None,,None,,None,,None,,,FALSE,,Default,Normal,150,6,1,50,0,,None,,202601010
1話,,event_jig1_savage_00001,w5,22,,OutpostHpPercentage,70,SummonEnemy,e_jig_00001_jig1_savage_Normal_Colorless,,3,50,None,,None,,None,,None,,,FALSE,,Default,Normal,90,20,1,50,0,,None,,202601010
