ENABLE,id,release_key
e,event_kai1_challenge01_00004,202509010
e,event_spy1_1day_00001,202510010
e,event_spy1_charaget01_00001,202510010
e,event_spy1_charaget01_00002,202510010
e,event_spy1_charaget01_00003,202510010
e,event_spy1_charaget01_00004,202510010
e,event_spy1_charaget01_00005,202510010
e,event_spy1_charaget01_00006,202510010
e,event_spy1_charaget01_00007,202510010
e,event_spy1_charaget01_00008,202510010
e,event_spy1_charaget02_00001,202510010
e,event_spy1_charaget02_00002,202510010
e,event_spy1_charaget02_00003,202510010
e,event_spy1_charaget02_00005,202510010
e,event_spy1_charaget02_00006,202510010
e,event_spy1_charaget02_00007,202510010
e,event_spy1_charaget02_00008,202510010
e,event_spy1_challenge01_00001,202510010
e,event_spy1_challenge01_00002,202510010
e,event_spy1_challenge01_00003,202510010
e,event_spy1_challenge01_00004,202510010
e,event_spy1_savage_00001,202510010
e,event_spy1_savage_00002,202510010
e,raid_spy1_00001,202510010
e,event_dan1_1day_00001,202510020
e,event_dan1_charaget01_00001,202510020
e,event_dan1_charaget01_00002,202510020
e,event_dan1_charaget01_00003,202510020
e,event_dan1_charaget01_00004,202510020
e,event_dan1_charaget01_00005,202510020
e,event_dan1_charaget01_00006,202510020
e,event_dan1_charaget01_00007,202510020
e,event_dan1_charaget01_00008,202510020
e,event_dan1_charaget02_00001,202510020
e,event_dan1_charaget02_00002,202510020
e,event_dan1_charaget02_00003,202510020
e,event_dan1_charaget02_00004,202510020
e,event_dan1_charaget02_00005,202510020
e,event_dan1_charaget02_00007,202510020
e,event_dan1_charaget02_00008,202510020
e,event_dan1_challenge01_00001,202510020
e,event_dan1_challenge01_00002,202510020
e,event_dan1_challenge01_00003,202510020
e,event_dan1_challenge01_00004,202510020
e,event_dan1_savage_00001,202510020
e,event_dan1_savage_00002,202510020
e,raid_dan1_00001,202510020
e,event_mag1_1day_00001,202511010
e,event_mag1_charaget01_00001,202511010
e,event_mag1_charaget01_00002,202511010
e,event_mag1_charaget01_00003,202511010
e,event_mag1_charaget01_00004,202511010
e,event_mag1_charaget01_00005,202511010
e,event_mag1_charaget01_00006,202511010
e,event_mag1_charaget01_00007,202511010
e,event_mag1_charaget01_00008,202511010
e,event_mag1_charaget02_00001,202511010
e,event_mag1_charaget02_00002,202511010
e,event_mag1_charaget02_00003,202511010
e,event_mag1_charaget02_00004,202511010
e,event_mag1_charaget02_00005,202511010
e,event_mag1_charaget02_00006,202511010
e,event_mag1_charaget02_00007,202511010
e,event_mag1_charaget02_00008,202511010
e,event_mag1_challenge01_00001,202511010
e,event_mag1_challenge01_00002,202511010
e,event_mag1_challenge01_00003,202511010
e,event_mag1_challenge01_00004,202511010
e,event_mag1_savage_00001,202511010
e,event_mag1_savage_00002,202511010
e,raid_mag1_00001,202511010
e,event_yuw1_1day_00001,202511020
e,event_yuw1_charaget01_00001,202511020
e,event_yuw1_charaget01_00002,202511020
e,event_yuw1_charaget01_00003,202511020
e,event_yuw1_charaget01_00004,202511020
e,event_yuw1_charaget01_00005,202511020
e,event_yuw1_charaget01_00006,202511020
e,event_yuw1_charaget01_00007,202511020
e,event_yuw1_charaget01_00008,202511020
e,event_yuw1_charaget02_00001,202511020
e,event_yuw1_charaget02_00002,202511020
e,event_yuw1_charaget02_00003,202511020
e,event_yuw1_charaget02_00004,202511020
e,event_yuw1_charaget02_00005,202511020
e,event_yuw1_charaget02_00006,202511020
e,event_yuw1_charaget02_00007,202511020
e,event_yuw1_charaget02_00008,202511020
e,event_yuw1_challenge01_00001,202511020
e,event_yuw1_challenge01_00002,202511020
e,event_yuw1_challenge01_00003,202511020
e,event_yuw1_challenge01_00004,202511020
e,event_yuw1_savage_00001,202511020
e,event_yuw1_savage_00002,202511020
e,event_yuw1_savage_00003,202511020
e,raid_yuw1_00001,202511020
e,event_yuw1_savage02_00001,202512015
e,event_yuw1_savage02_00002,202512015
e,event_sur1_1day_00001,202512010
e,event_sur1_charaget01_00001,202512010
e,event_sur1_charaget01_00002,202512010
e,event_sur1_charaget01_00003,202512010
e,event_sur1_charaget01_00004,202512010
e,event_sur1_charaget01_00005,202512010
e,event_sur1_charaget01_00006,202512010
e,event_sur1_charaget01_00007,202512010
e,event_sur1_charaget01_00008,202512010
e,event_sur1_challenge01_00001,202512010
e,event_sur1_challenge01_00002,202512010
e,event_sur1_challenge01_00003,202512010
e,event_sur1_challenge01_00004,202512010
e,raid_sur1_00001,202512010
e,event_sur1_savage_00001,202512010
e,event_sur1_savage_00002,202512010
e,event_sur1_savage_00003,202512010
e,event_sur1_charaget02_00001,202512010
e,event_sur1_charaget02_00002,202512010
e,event_sur1_charaget02_00003,202512010
e,event_sur1_charaget02_00004,202512010
e,event_sur1_charaget02_00005,202512010
e,event_sur1_charaget02_00006,202512010
e,event_sur1_charaget02_00007,202512010
e,event_sur1_charaget02_00008,202512010
