,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ0,bronze_0_user3,リーダー0003,同格（Same）,橘 美花莉,なし,chara_yuw_00101,コスプレに託す乙女心 橘 美花莉,2,0,1,,#N/A,
,,,,,,,chara_kai_00101,市川 レノ,1,0,1,,#N/A,
,,,,,,,chara_bat_00001,清峰 葉流火,1,0,1,,#N/A,
,,,,,,,chara_gom_00101,トーチャー・トルチュール,1,0,1,,#N/A,
,,,,,,,chara_sur_00301,駿河 朱々,1,0,1,,#N/A,
,,,,,,,chara_sum_00201,小舟 澪,1,0,1,,#N/A,
,,,,,,,chara_ron_00101,一色 都々丸,1,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,1,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ0,bronze_0_user4,リーダー0004,同格（Same）,影のウシオ 小舟 潮,なし,chara_sum_00101,影のウシオ 小舟 潮,2,0,1,,#N/A,
,,,,,,,chara_sur_00201,東 日万凛,1,0,1,,#N/A,
,,,,,,,chara_sur_00301,駿河 朱々,1,0,1,,#N/A,
,,,,,,,chara_aka_00101,文蔵,1,0,1,,#N/A,
,,,,,,,chara_ron_00101,一色 都々丸,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ0,bronze_0_user5,リーダー0005,格上（Upper）,隠された英雄の姿 怪獣8号,なし,chara_kai_00002,隠された英雄の姿 怪獣８号,2,0,1,,#N/A,
,,,,,,,chara_bat_00101,要 圭,1,0,1,,#N/A,
,,,,,,,chara_gom_00101,トーチャー・トルチュール,1,0,1,,#N/A,
,,,,,,,chara_sur_00301,駿河 朱々,1,0,1,,#N/A,
,,,,,,,chara_aha_00001,ライドウ,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ0,bronze_0_user6,リーダー0006,格上（Upper）,悪魔が恐れる悪魔 チェンソーマン,なし,chara_chi_00002,悪魔が恐れる悪魔 チェンソーマン,2,0,1,,#N/A,
,,,,,,,chara_jig_00001,がらんの画眉丸,1,0,1,,#N/A,
,,,,,,,chara_kai_00301,四ノ宮 キコル,1,0,1,,#N/A,
,,,,,,,chara_gom_00101,トーチャー・トルチュール,1,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,1,0,1,,#N/A,
,,,,,,,chara_aka_00101,文蔵,1,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ1,bronze_1_user1,リーダー0007,格下（Lower）,橘 美花莉,なし,chara_yuw_00101,コスプレに託す乙女心 橘 美花莉,2,0,1,,#N/A,
,,,,,,,chara_aha_00101,阿波連 れいな,1,0,1,,#N/A,
,,,,,,,chara_gom_00101,トーチャー・トルチュール,1,0,1,,#N/A,
,,,,,,,chara_jig_00301,山田浅ェ門 仙汰,1,0,1,,#N/A,
,,,,,,,chara_sum_00201,小舟 澪,1,0,1,,#N/A,
,,,,,,,chara_sur_00301,駿河 朱々,1,0,1,,#N/A,
,,,,,,,chara_mag_00101,越谷 仁美,1,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,1,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ1,bronze_1_user2,リーダー0008,格下（Lower）,<いばら姫> ヨル,なし,chara_spy_00201,<いばら姫> ヨル,2,0,1,,#N/A,
,,,,,,,chara_bat_00101,要 圭,1,0,1,,#N/A,
,,,,,,,chara_sur_00201,東 日万凛,1,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,1,0,1,,#N/A,
,,,,,,,chara_aka_00101,文蔵,1,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,1,0,1,,#N/A,
,,,,,,,chara_ron_00101,一色 都々丸,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ1,bronze_1_user3,リーダー0009,同格（Same）,がらんの画眉丸,なし,chara_jig_00001,がらんの画眉丸,2,0,1,,#N/A,
,,,,,,,chara_chi_00201,早川 アキ,1,0,1,,#N/A,
,,,,,,,chara_chi_00301,パワー,1,0,1,,#N/A,
,,,,,,,chara_gom_00101,トーチャー・トルチュール,1,0,1,,#N/A,
,,,,,,,chara_sur_00201,東 日万凛,1,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,1,0,1,,#N/A,
,,,,,,,chara_aka_00101,文蔵,1,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ1,bronze_1_user4,リーダー0010,同格（Same）,影のウシオ 小舟 潮,なし,chara_sum_00101,影のウシオ 小舟 潮,2,0,1,,#N/A,
,,,,,,,chara_bat_00101,要 圭,1,0,1,,#N/A,
,,,,,,,chara_kai_00101,市川 レノ,1,0,1,,#N/A,
,,,,,,,chara_aha_00001,ライドウ,1,0,1,,#N/A,
,,,,,,,chara_sum_00201,小舟 澪,1,0,1,,#N/A,
,,,,,,,chara_jig_00001,がらんの画眉丸,1,0,1,,#N/A,
,,,,,,,chara_mag_00101,越谷 仁美,1,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,1,0,1,,#N/A,
,,,,,,,chara_aka_00101,文蔵,1,0,1,,#N/A,
,,,,,,,chara_ron_00101,一色 都々丸,1,0,1,,#N/A,
,ブロンズ1,bronze_1_user5,リーダー0011,格上（Upper）,羽前 京香,なし,chara_sur_00101,誇り高き魔都の剣姫 羽前 京香,2,0,1,,#N/A,
,,,,,,,chara_chi_00201,早川 アキ,1,0,1,,#N/A,
,,,,,,,chara_dos_00001,冬木 美波,1,0,1,,#N/A,
,,,,,,,chara_aha_00001,ライドウ,1,0,1,,#N/A,
,,,,,,,chara_bat_00001,清峰 葉流火,1,0,1,,#N/A,
,,,,,,,chara_jig_00301,山田浅ェ門 仙汰,1,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,1,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,1,0,1,,#N/A,
,,,,,,,chara_ron_00101,一色 都々丸,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ1,bronze_1_user6,リーダー0012,格上（Upper）,がらんの画眉丸,なし,chara_jig_00001,がらんの画眉丸,2,0,1,,#N/A,
,,,,,,,chara_gom_00101,トーチャー・トルチュール,1,0,1,,#N/A,
,,,,,,,chara_sur_00201,東 日万凛,1,0,1,,#N/A,
,,,,,,,chara_sur_00301,駿河 朱々,1,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,1,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,1,0,1,,#N/A,
,,,,,,,chara_ron_00101,一色 都々丸,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ2,bronze_2_user1,リーダー0013,格下（Lower）,<黄昏> ロイド,なし,chara_spy_00101,<黄昏> ロイド,2,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_sum_00201,小舟 澪,1,0,1,,#N/A,
,,,,,,,chara_sur_00301,駿河 朱々,1,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,1,0,1,,#N/A,
,,,,,,,chara_aka_00101,文蔵,1,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,1,0,1,,#N/A,
,,,,,,,chara_ron_00101,一色 都々丸,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ2,bronze_2_user2,リーダー0014,格下（Lower）,悪魔が恐れる悪魔 チェンソーマン,なし,chara_chi_00002,悪魔が恐れる悪魔 チェンソーマン,2,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_mag_00001,新人魔法少女 桜木 カナ,1,0,1,,#N/A,
,,,,,,,chara_aha_00101,阿波連 れいな,1,0,1,,#N/A,
,,,,,,,chara_kai_00101,市川 レノ,1,0,1,,#N/A,
,,,,,,,chara_jig_00301,山田浅ェ門 仙汰,1,0,1,,#N/A,
,,,,,,,chara_sum_00201,小舟 澪,1,0,1,,#N/A,
,,,,,,,chara_sur_00301,駿河 朱々,1,0,1,,#N/A,
,,,,,,,chara_mag_00101,越谷 仁美,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ2,bronze_2_user3,リーダー0015,同格（Same）,がらんの画眉丸,なし,chara_jig_00001,がらんの画眉丸,2,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_jig_00101,山田浅ェ門 佐切,1,0,1,,#N/A,
,,,,,,,chara_sur_00201,東 日万凛,1,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,1,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,1,0,1,,#N/A,
,,,,,,,chara_ron_00101,一色 都々丸,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ2,bronze_2_user4,リーダー0016,同格（Same）,天乃 リリサ,なし,chara_yuw_00001,リリエルに捧ぐ愛 天乃 リリサ,2,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_dan_00101,モモ,1,0,1,,#N/A,
,,,,,,,chara_bat_00001,清峰 葉流火,1,0,1,,#N/A,
,,,,,,,chara_sur_00201,東 日万凛,1,0,1,,#N/A,
,,,,,,,chara_sum_00201,小舟 澪,1,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,1,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,1,0,1,,#N/A,
,,,,,,,chara_aka_00101,文蔵,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ2,bronze_2_user5,リーダー0017,格上（Upper）,<黄昏> ロイド,なし,chara_spy_00101,<黄昏> ロイド,2,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_dan_00101,モモ,1,0,1,,#N/A,
,,,,,,,chara_bat_00001,清峰 葉流火,1,0,1,,#N/A,
,,,,,,,chara_sur_00201,東 日万凛,1,0,1,,#N/A,
,,,,,,,chara_sum_00201,小舟 澪,1,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,1,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ2,bronze_2_user6,リーダー0018,格上（Upper）,<黄昏> ロイド,なし,chara_spy_00101,<黄昏> ロイド,2,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_aha_00101,阿波連 れいな,1,0,1,,#N/A,
,,,,,,,chara_kai_00101,市川 レノ,1,0,1,,#N/A,
,,,,,,,chara_gom_00101,トーチャー・トルチュール,1,0,1,,#N/A,
,,,,,,,chara_jig_00301,山田浅ェ門 仙汰,1,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,1,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,1,0,1,,#N/A,
,,,,,,,chara_ron_00101,一色 都々丸,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ3,bronze_3_user1,リーダー0019,格下（Lower）,影のウシオ 小舟 潮,なし,chara_sum_00101,影のウシオ 小舟 潮,5,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_dos_00001,冬木 美波,5,0,1,,#N/A,
,,,,,,,chara_aha_00001,ライドウ,5,0,1,,#N/A,
,,,,,,,chara_gom_00101,トーチャー・トルチュール,5,0,1,,#N/A,
,,,,,,,chara_sur_00301,駿河 朱々,5,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,5,0,1,,#N/A,
,,,,,,,chara_aka_00101,文蔵,5,0,1,,#N/A,
,,,,,,,chara_ron_00101,一色 都々丸,5,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ3,bronze_3_user2,リーダー0020,格下（Lower）,隠された英雄の姿 怪獣8号,なし,chara_kai_00002,隠された英雄の姿 怪獣８号,5,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_ron_00001,鴨乃橋 ロン,5,0,1,,#N/A,
,,,,,,,chara_gom_00101,トーチャー・トルチュール,5,0,1,,#N/A,
,,,,,,,chara_mag_00101,越谷 仁美,5,0,1,,#N/A,
,,,,,,,chara_aka_00101,文蔵,5,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,5,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ3,bronze_3_user3,リーダー0021,同格（Same）,<いばら姫> ヨル,なし,chara_spy_00201,<いばら姫> ヨル,5,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_sur_00201,東 日万凛,5,0,1,,#N/A,
,,,,,,,chara_mag_00101,越谷 仁美,5,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,5,0,1,,#N/A,
,,,,,,,chara_aka_00101,文蔵,5,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,5,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ3,bronze_3_user4,リーダー0022,同格（Same）,橘 みかり,なし,chara_yuw_00101,コスプレに託す乙女心 橘 美花莉,5,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_jig_00301,山田浅ェ門 仙汰,5,0,1,,#N/A,
,,,,,,,chara_sum_00201,小舟 澪,5,0,1,,#N/A,
,,,,,,,chara_sur_00201,東 日万凛,5,0,1,,#N/A,
,,,,,,,chara_mag_00101,越谷 仁美,5,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,5,0,1,,#N/A,
,,,,,,,chara_ron_00101,一色 都々丸,5,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ3,bronze_3_user5,リーダー0023,格上（Upper）,悪魔が恐れる悪魔 チェンソーマン,なし,chara_chi_00002,悪魔が恐れる悪魔 チェンソーマン,5,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_jig_00101,山田浅ェ門 佐切,5,0,1,,#N/A,
,,,,,,,chara_aha_00001,ライドウ,5,0,1,,#N/A,
,,,,,,,chara_sur_00201,東 日万凛,5,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,5,0,1,,#N/A,
,,,,,,,chara_aka_00101,文蔵,5,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,5,0,1,,#N/A,
,,,,,,,chara_ron_00101,一色 都々丸,5,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ3,bronze_3_user6,リーダー0024,格上（Upper）,がらんの画眉丸,なし,chara_jig_00001,がらんの画眉丸,5,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_dos_00001,冬木 美波,5,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,5,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,5,0,1,,#N/A,
,,,,,,,chara_ron_00101,一色 都々丸,5,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ4,bronze_4_user1,リーダー0025,格下（Lower）,ターボババアの霊力 オカルン,なし,chara_dan_00002,ターボババアの霊力 オカルン,10,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_bat_00001,清峰 葉流火,10,0,1,,#N/A,
,,,,,,,chara_bat_00101,要 圭,10,0,1,,#N/A,
,,,,,,,chara_kai_00101,市川 レノ,10,0,1,,#N/A,
,,,,,,,chara_aha_00001,ライドウ,10,0,1,,#N/A,
,,,,,,,chara_jig_00301,山田浅ェ門 仙汰,10,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,10,0,1,,#N/A,
,,,,,,,chara_aka_00101,文蔵,10,0,1,,#N/A,
,,,,,,,chara_ron_00101,一色 都々丸,10,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ4,bronze_4_user2,リーダー0026,格下（Lower）,<いばら姫> ヨル,なし,chara_spy_00201,<いばら姫> ヨル,10,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_gom_00001,囚われの王女 姫様,10,0,1,,#N/A,
,,,,,,,chara_bat_00101,要 圭,10,0,1,,#N/A,
,,,,,,,chara_kai_00101,市川 レノ,10,0,1,,#N/A,
,,,,,,,chara_mag_00101,越谷 仁美,10,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,10,0,1,,#N/A,
,,,,,,,chara_aka_00101,文蔵,10,0,1,,#N/A,
,,,,,,,chara_ron_00101,一色 都々丸,10,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,,,,,,,,#N/A,1,0,1,,#N/A,
,ブロンズ4,bronze_4_user3,リーダー0027,同格（Same）,囚われの王女 姫様,なし,chara_gom_00001,囚われの王女 姫様,10,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_chi_00301,パワー,10,0,1,,#N/A,
,,,,,,,chara_dos_00001,冬木 美波,10,0,1,,#N/A,
,,,,,,,chara_bat_00101,要 圭,10,0,1,,#N/A,
,,,,,,,chara_kai_00101,市川 レノ,10,0,1,,#N/A,
,,,,,,,chara_mag_00101,越谷 仁美,10,0,1,,#N/A,
,,,,,,,chara_dan_00101,モモ,10,0,1,,#N/A,
,,,,,,,chara_spy_00101,<黄昏> ロイド,10,0,1,,#N/A,
,,,,,,,chara_sum_00201,小舟 澪,10,0,1,,#N/A,
,,,,,,,chara_jig_00101,山田浅ェ門 佐切,10,0,1,,#N/A,
,ブロンズ4,bronze_4_user4,リーダー0028,同格（Same）,四ノ宮 キコル,なし,chara_spy_00101,<黄昏> ロイド,10,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_spy_00001,わくわく アーニャ,10,0,1,,#N/A,
,,,,,,,chara_dan_00101,モモ,10,0,1,,#N/A,
,,,,,,,chara_jig_00101,山田浅ェ門 佐切,10,0,1,,#N/A,
,,,,,,,chara_kai_00101,市川 レノ,10,0,1,,#N/A,
,,,,,,,chara_kai_00301,四ノ宮 キコル,10,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,10,0,1,,#N/A,
,,,,,,,chara_chi_00001,デンジ,10,0,1,,#N/A,
,,,,,,,chara_mag_00001,新人魔法少女 桜木 カナ,10,0,1,,#N/A,
,,,,,,,chara_kai_00001,日比野 カフカ,10,0,1,,#N/A,
,ブロンズ4,bronze_4_user5,リーダー0029,格上（Upper）,隠された英雄の姿 怪獣8号,なし,chara_dan_00001,オカルン,10,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_jig_00301,山田浅ェ門 仙汰,10,0,1,,#N/A,
,,,,,,,chara_jig_00101,山田浅ェ門 佐切,10,0,1,,#N/A,
,,,,,,,chara_chi_00301,パワー,10,0,1,,#N/A,
,,,,,,,chara_dos_00101,秋野 沙友理,10,0,1,,#N/A,
,,,,,,,chara_kai_00301,四ノ宮 キコル,10,0,1,,#N/A,
,,,,,,,chara_gom_00001,囚われの王女 姫様,10,0,1,,#N/A,
,,,,,,,chara_jig_00001,がらんの画眉丸,10,0,1,,#N/A,
,,,,,,,chara_kai_00002,隠された英雄の姿 怪獣８号,10,0,1,,#N/A,
,,,,,,,chara_spy_00101,<黄昏> ロイド,10,0,1,,#N/A,
,ブロンズ4,bronze_4_user6,リーダー0030,格上（Upper）,わくわく アーニャ,なし,chara_spy_00001,わくわく アーニャ,10,0,1,ゲートHP,enhance_1_5,3
,,,,,,,chara_spy_00201,<いばら姫> ヨル,10,0,1,,#N/A,
,,,,,,,chara_sur_00101,誇り高き魔都の剣姫 羽前 京香,10,0,1,,#N/A,
,,,,,,,chara_gom_00201,クロル,10,0,1,,#N/A,
,,,,,,,chara_sur_00301,駿河 朱々,10,0,1,,#N/A,
,,,,,,,chara_sum_00101,影のウシオ 小舟 潮,10,0,1,,#N/A,
,,,,,,,chara_kai_00301,四ノ宮 キコル,10,0,1,,#N/A,
,,,,,,,chara_dan_00101,モモ,10,0,1,,#N/A,
,,,,,,,chara_jig_00101,山田浅ェ門 佐切,10,0,1,,#N/A,
,,,,,,,chara_dos_00001,冬木 美波,10,0,1,,#N/A,
,シルバー1,Silver_1_user1,リーダー0031,格下（Lower）,<黄昏> ロイド,なし,chara_spy_00101,<黄昏> ロイド,15,0,1,ゲートHP,enhance_1_5,4
,,,,,,,chara_kai_00101,市川 レノ,15,0,1,,#N/A,
,,,,,,,chara_bat_00001,清峰 葉流火,15,0,1,,#N/A,
,,,,,,,chara_sur_00201,東 日万凛,15,0,1,,#N/A,
,,,,,,,chara_bat_00101,要 圭,15,0,1,,#N/A,
,,,,,,,chara_kai_00001,日比野 カフカ,10,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,10,0,1,,#N/A,
,,,,,,,chara_dan_00001,オカルン,10,0,1,,#N/A,
,,,,,,,chara_chi_00001,デンジ,10,0,1,,#N/A,
,,,,,,,,#N/A,10,0,1,,#N/A,
,シルバー1,Silver_1_user2,リーダー0032,格下（Lower）,がらんの画眉丸,なし,chara_jig_00001,がらんの画眉丸,15,0,1,ゲートHP,enhance_1_5,4
,,,,,,,chara_ron_00101,一色 都々丸,15,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,15,0,1,,#N/A,
,,,,,,,chara_sur_00301,駿河 朱々,15,0,1,,#N/A,
,,,,,,,chara_dan_00001,オカルン,15,0,1,,#N/A,
,,,,,,,chara_rik_00001,リコピン,10,0,1,,#N/A,
,,,,,,,chara_aka_00101,文蔵,10,0,1,,#N/A,
,,,,,,,,#N/A,10,0,1,,#N/A,
,,,,,,,,#N/A,10,0,1,,#N/A,
,,,,,,,,#N/A,10,0,1,,#N/A,
,シルバー1,Silver_1_user3,リーダー0033,同格（Same）,リコピン,なし,chara_chi_00002,悪魔が恐れる悪魔 チェンソーマン,15,0,1,ゲートHP,enhance_1_5,4
,,,,,,,chara_rik_00001,リコピン,15,0,1,,#N/A,
,,,,,,,chara_aka_00101,文蔵,15,0,1,,#N/A,
,,,,,,,chara_chi_00001,デンジ,15,0,1,,#N/A,
,,,,,,,chara_sum_00001,網代 慎平,15,0,1,,#N/A,
,,,,,,,chara_sum_00201,小舟 澪,10,0,1,,#N/A,
,,,,,,,chara_sur_00001,和倉 優希,10,0,1,,#N/A,
,,,,,,,chara_mag_00101,越谷 仁美,10,0,1,,#N/A,
,,,,,,,,#N/A,10,0,1,,#N/A,
,,,,,,,,#N/A,10,0,1,,#N/A,
,シルバー1,Silver_1_user4,リーダー0034,同格（Same）,ターボババアの霊力 オカルン,なし,chara_jig_00001,がらんの画眉丸,15,0,1,ゲートHP,enhance_1_5,4
,,,,,,,chara_dan_00001,オカルン,15,0,1,,#N/A,
,,,,,,,chara_chi_00001,デンジ,15,0,1,,#N/A,
,,,,,,,chara_aha_00001,ライドウ,15,0,1,,#N/A,
,,,,,,,chara_sur_00001,和倉 優希,15,0,1,,#N/A,
,,,,,,,chara_aka_00001,佐々木,10,0,1,,#N/A,
,,,,,,,chara_bat_00101,要 圭,10,0,1,,#N/A,
,,,,,,,chara_gom_00101,トーチャー・トルチュール,10,0,1,,#N/A,
,,,,,,,chara_dan_00002,ターボババアの霊力 オカルン,10,0,1,,#N/A,
,,,,,,,,#N/A,10,0,1,,#N/A,
