ENABLE,release_key,id,mst_attack_id,sort_order,attack_delay,attack_type,range_start_type,range_start_parameter,range_end_type,range_end_parameter,max_target_count,target,target_type,target_colors,target_roles,damage_type,hit_type,hit_parameter1,hit_parameter2,hit_effect_id,is_hit_stop,probability,power_parameter_type,power_parameter,effect_type,effective_count,effective_duration,effect_parameter
e,202511010,chara_mag_00301_Normal_00000,chara_mag_00301_Normal_00000,1,0,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,chara_mag_00301_Special_00001,chara_mag_00301_Special_00001,1,0,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,None,Normal,0,0,,,100,Percentage,0,None,0,0,0
e,202511010,chara_mag_00301_Special_00001a,chara_mag_00301_Special_00001,2,0,Direct,Distance,0,Distance,0,1,Self,All,All,All,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,150,25
e,202511010,chara_mag_00301_Special_00002,chara_mag_00301_Special_00002,1,0,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,None,Normal,0,0,,,100,Percentage,0,None,0,0,0
e,202511010,chara_mag_00301_Special_00002a,chara_mag_00301_Special_00002,2,0,Direct,Distance,0,Distance,0,1,Self,All,All,All,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,180,27
e,202511010,chara_mag_00301_Special_00003,chara_mag_00301_Special_00003,1,0,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,None,Normal,0,0,,,100,Percentage,0,None,0,0,0
e,202511010,chara_mag_00301_Special_00003a,chara_mag_00301_Special_00003,2,0,Direct,Distance,0,Distance,0,1,Self,All,All,All,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,200,28
e,202511010,chara_mag_00301_Special_00004,chara_mag_00301_Special_00004,1,0,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,None,Normal,0,0,,,100,Percentage,0,None,0,0,0
e,202511010,chara_mag_00301_Special_00004a,chara_mag_00301_Special_00004,2,0,Direct,Distance,0,Distance,0,1,Self,All,All,All,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,215,29
e,202511010,chara_mag_00301_Special_00005,chara_mag_00301_Special_00005,1,0,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,None,Normal,0,0,,,100,Percentage,0,None,0,0,0
e,202511010,chara_mag_00301_Special_00005a,chara_mag_00301_Special_00005,2,0,Direct,Distance,0,Distance,0,1,Self,All,All,All,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,225,30
e,202511010,chara_mag_00401_Normal_00000,chara_mag_00401_Normal_00000,1,0,Direct,Distance,0,Distance,0.27,1,Foe,All,All,All,Damage,Normal,0,0,zangeki_1,1,100,Percentage,100,None,0,0,0
e,202511010,chara_mag_00401_Special_00001,chara_mag_00401_Special_00001,1,0,Direct,Distance,0,Distance,0.27,1,Foe,All,All,All,Damage,Normal,0,0,zangeki_1,1,100,Percentage,109,AttackPowerDown,-1,450,5
e,202511010,chara_mag_00401_Special_00002,chara_mag_00401_Special_00002,1,0,Direct,Distance,0,Distance,0.27,1,Foe,All,All,All,Damage,Normal,0,0,zangeki_1,1,100,Percentage,126,AttackPowerDown,-1,465,6
e,202511010,chara_mag_00401_Special_00003,chara_mag_00401_Special_00003,1,0,Direct,Distance,0,Distance,0.27,1,Foe,All,All,All,Damage,Normal,0,0,zangeki_1,1,100,Percentage,138,AttackPowerDown,-1,475,7
e,202511010,chara_mag_00401_Special_00004,chara_mag_00401_Special_00004,1,0,Direct,Distance,0,Distance,0.27,1,Foe,All,All,All,Damage,Normal,0,0,zangeki_1,1,100,Percentage,147,AttackPowerDown,-1,480,8
e,202511010,chara_mag_00401_Special_00005,chara_mag_00401_Special_00005,1,0,Direct,Distance,0,Distance,0.27,1,Foe,All,All,All,Damage,Normal,0,0,zangeki_1,1,100,Percentage,153,AttackPowerDown,-1,485,8
e,202511010,chara_mag_00501_Normal_00000,chara_mag_00501_Normal_00000,1,0,Direct,Distance,0,Distance,0,1,Foe,All,All,All,Damage,Normal,0,0,,1,100,Percentage,100,None,0,0,0
e,202511010,chara_mag_00501_Special_00001,chara_mag_00501_Special_00001,1,0,Direct,Koma,0,Koma,0,100,Friend,Character,All,Attack,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,150,3.5
e,202511010,chara_mag_00501_Special_00002,chara_mag_00501_Special_00002,1,0,Direct,Koma,0,Koma,0,100,Friend,Character,All,Attack,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,205,6.9
e,202511010,chara_mag_00501_Special_00003,chara_mag_00501_Special_00003,1,0,Direct,Koma,0,Koma,0,100,Friend,Character,All,Attack,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,235,9.1
e,202511010,chara_mag_00501_Special_00004,chara_mag_00501_Special_00004,1,0,Direct,Koma,0,Koma,0,100,Friend,Character,All,Attack,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,255,10.6
e,202511010,chara_mag_00501_Special_00005,chara_mag_00501_Special_00005,1,0,Direct,Koma,0,Koma,0,100,Friend,Character,All,Attack,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,265,11.6
e,202511010,e_mag_00301_1d1c_Normal_Colorless_Normal_00000_1,e_mag_00301_1d1c_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00301_siget_Normal_Colorless_Normal_00000_1,e_mag_00301_siget_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00301_siget_Normal_Yellow_Normal_00000_1,e_mag_00301_siget_Normal_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00201_siget_Boss_Colorless_Normal_00000_1,e_mag_00201_siget_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.3,100,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00201_siget_Boss_Colorless_Appearance_00001_1,e_mag_00201_siget_Boss_Colorless_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202511010,c_mag_00301_siget_Boss_Yellow_Normal_00000_1,c_mag_00301_siget_Boss_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.31,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,c_mag_00301_siget_Boss_Yellow_Special_00001_1,c_mag_00301_siget_Boss_Yellow_Special_00001,1,0,Direct,Distance,0,Distance,0.31,1,Self,All,All,All,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,1000,20
e,202511010,c_mag_00301_siget_Boss_Yellow_Appearance_00002_1,c_mag_00301_siget_Boss_Yellow_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00401_siget_Boss_Yellow_Normal_00000_1,e_mag_00401_siget_Boss_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.19,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00401_siget_Boss_Yellow_Appearance_00001_1,e_mag_00401_siget_Boss_Yellow_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00301_aknget_Normal_Green_Normal_00000_1,e_mag_00301_aknget_Normal_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00201_aknget_Boss_Green_Normal_00000_1,e_mag_00201_aknget_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.3,100,Foe,All,All,All,Damage,Stun,40,100,dageki_2,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00201_aknget_Boss_Green_Appearance_00001_1,e_mag_00201_aknget_Boss_Green_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202511010,c_mag_00401_aknget_Boss_Green_Normal_00000_1,c_mag_00401_aknget_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,Damage,Normal,0,0,zangeki_1,1,100,Percentage,100,None,0,0,0
e,202511010,c_mag_00401_aknget_Boss_Green_Special_00001_1,c_mag_00401_aknget_Boss_Green_Special_00001,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,Damage,KnockBack1,0,0,zangeki_1,1,100,Percentage,200,None,0,0,0
e,202511010,c_mag_00401_aknget_Boss_Green_Appearance_00002_1,c_mag_00401_aknget_Boss_Green_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202511010,c_mag_00001_challange_Boss_Yellow_Normal_00000_1,c_mag_00001_challange_Boss_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.3,1,Foe,All,All,All,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,c_mag_00001_challange_Boss_Yellow_Special_00001_1,c_mag_00001_challange_Boss_Yellow_Special_00001,1,38,Direct,Distance,0,Distance,0.3,100,Foe,All,All,All,Damage,Normal,0,0,shageki_1,,100,Percentage,66,None,0,0,0
e,202511010,c_mag_00001_challange_Boss_Yellow_Special_00001_2,c_mag_00001_challange_Boss_Yellow_Special_00001,2,46,Direct,Distance,0,Distance,0.3,100,Foe,All,All,All,Damage,Normal,0,0,shageki_1,,100,Percentage,66,None,0,0,0
e,202511010,c_mag_00001_challange_Boss_Yellow_Special_00001_3,c_mag_00001_challange_Boss_Yellow_Special_00001,3,54,Direct,Distance,0,Distance,0.3,100,Foe,All,All,All,Damage,Normal,0,0,shageki_1,,100,Percentage,66,None,0,0,0
e,202511010,c_mag_00001_challange_Boss_Yellow_Special_00001_4,c_mag_00001_challange_Boss_Yellow_Special_00001,4,63,Direct,Distance,0,Distance,0.3,100,Foe,All,All,All,Damage,Normal,0,0,shageki_1,,100,Percentage,66,None,0,0,0
e,202511010,c_mag_00001_challange_Boss_Yellow_Special_00001_5,c_mag_00001_challange_Boss_Yellow_Special_00001,5,71,Direct,Distance,0,Distance,0.3,100,Foe,All,All,All,Damage,Normal,0,0,shageki_1,,100,Percentage,66,None,0,0,0
e,202511010,c_mag_00001_challange_Boss_Yellow_Special_00001_6,c_mag_00001_challange_Boss_Yellow_Special_00001,6,79,Direct,Distance,0,Distance,0.3,100,Foe,All,All,All,Damage,Normal,0,0,shageki_1,,100,Percentage,70,None,0,0,0
e,202511010,c_mag_00001_challange_Boss_Yellow_Appearance_00002_1,c_mag_00001_challange_Boss_Yellow_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202511010,c_mag_00201_challange_Boss_Green_Normal_00000_1,c_mag_00201_challange_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.3,1,Foe,All,All,All,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,c_mag_00201_challange_Boss_Green_Special_00001_1,c_mag_00201_challange_Boss_Green_Special_00001,1,19,Direct,Distance,0,Distance,0.3,100,Foe,All,All,All,Damage,Normal,0,0,shageki_1,,100,Percentage,62,None,0,0,0
e,202511010,c_mag_00201_challange_Boss_Green_Special_00001_2,c_mag_00201_challange_Boss_Green_Special_00001,2,78,Direct,Distance,0,Distance,0.3,100,Foe,All,All,All,Damage,Normal,0,0,shageki_1,,100,Percentage,62,None,0,0,0
e,202511010,c_mag_00201_challange_Boss_Green_Special_00001_3,c_mag_00201_challange_Boss_Green_Special_00001,3,90,Direct,Distance,0,Distance,0.3,100,Foe,All,All,All,Damage,Normal,0,0,shageki_1,,100,Percentage,62,None,0,0,0
e,202511010,c_mag_00201_challange_Boss_Green_Special_00001_4,c_mag_00201_challange_Boss_Green_Special_00001,4,105,Direct,Distance,0,Distance,0.3,100,Foe,All,All,All,Damage,Normal,0,0,shageki_1,,100,Percentage,64,None,0,0,0
e,202511010,c_mag_00201_challange_Boss_Green_Special_00001_5,c_mag_00201_challange_Boss_Green_Special_00001,5,105,Direct,Distance,0,Distance,0.3,1,Self,All,All,All,None,Normal,0,0,,,100,Percentage,0,AttackPowerUp,1,500,30
e,202511010,c_mag_00201_challange_Boss_Green_Appearance_00002_1,c_mag_00201_challange_Boss_Green_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202511010,c_mag_00301_challange_Boss_Red_Normal_00000_1,c_mag_00301_challange_Boss_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.23,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,c_mag_00301_challange_Boss_Red_Special_00001_1,c_mag_00301_challange_Boss_Red_Special_00001,1,0,Direct,Distance,0,Distance,0.23,1,Self,All,All,All,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,1000,30
e,202511010,c_mag_00301_challange_Boss_Red_Appearance_00002_1,c_mag_00301_challange_Boss_Red_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202511010,c_mag_00401_challange_Boss_Blue_Normal_00000_1,c_mag_00401_challange_Boss_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.26,1,Foe,All,All,All,Damage,Normal,0,0,zangeki_1,1,100,Percentage,100,None,0,0,0
e,202511010,c_mag_00401_challange_Boss_Blue_Special_00001_1,c_mag_00401_challange_Boss_Blue_Special_00001,1,0,Direct,Distance,0,Distance,0.26,1,Foe,All,All,All,Damage,KnockBack1,0,0,zangeki_1,1,100,Percentage,300,None,0,0,0
e,202511010,c_mag_00401_challange_Boss_Blue_Appearance_00002_1,c_mag_00401_challange_Boss_Blue_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00001_challange_Normal_Yellow_Normal_00000_1,e_mag_00001_challange_Normal_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,Damage,Freeze,150,80,shageki_1,,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00101_challange_Normal_Blue_Normal_00000_1,e_mag_00101_challange_Normal_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,Damage,Normal,0,0,zangeki_1,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00101_challange_Normal_Blue_Normal_00000_2,e_mag_00101_challange_Normal_Blue_Normal_00000,2,0,Direct,Distance,0,Distance,0.25,1,Self,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,999999,None,0,0,0
e,202511010,e_mag_00101_challange_Normal_Blue_Normal_00000_3,e_mag_00101_challange_Normal_Blue_Normal_00000,3,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,Damage,Freeze,100,100,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00201_challange_Normal_Green_Normal_00000_1,e_mag_00201_challange_Normal_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.27,100,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00301_challange_Normal_Red_Normal_00000_1,e_mag_00301_challange_Normal_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00201_savage_Boss_Yellow_Normal_00000_1,e_mag_00201_savage_Boss_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.22,100,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00201_savage_Boss_Yellow_Appearance_00001_1,e_mag_00201_savage_Boss_Yellow_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00401_savage_Boss_Green_Normal_00000_1,e_mag_00401_savage_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.2,100,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00401_savage_Boss_Green_Appearance_00001_1,e_mag_00401_savage_Boss_Green_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00101_mag1_advent_Normal_Colorless_Normal_00000_1,e_mag_00101_mag1_advent_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,Damage,KnockBack1,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00101_mag1_advent_Normal_Colorless_Normal_00000_2,e_mag_00101_mag1_advent_Normal_Colorless_Normal_00000,2,0,Direct,Distance,0,Distance,0.25,1,Self,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,999999,None,0,0,0
e,202511010,e_mag_00101_mag1_advent_Normal_Red_Normal_00000_2,e_mag_00101_mag1_advent_Normal_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,Damage,Freeze,100,100,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00101_mag1_advent_Normal_Red_Normal_00000_2,e_mag_00101_mag1_advent_Normal_Red_Normal_00000,2,0,Direct,Distance,0,Distance,0.25,1,Self,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,999999,None,0,0,0
e,202511010,e_mag_00101_mag1_advent_Normal_Blue_Normal_00000_1,e_mag_00101_mag1_advent_Normal_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,Damage,KnockBack1,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00101_mag1_advent_Normal_Blue_Normal_00000_2,e_mag_00101_mag1_advent_Normal_Blue_Normal_00000,2,0,Direct,Distance,0,Distance,0.25,1,Self,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,999999,None,0,0,0
e,202511010,e_mag_00101_mag1_advent_Normal_Yellow_Normal_00000_1,e_mag_00101_mag1_advent_Normal_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,Damage,Freeze,100,100,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00101_mag1_advent_Normal_Yellow_Normal_00000_2,e_mag_00101_mag1_advent_Normal_Yellow_Normal_00000,2,0,Direct,Distance,0,Distance,0.25,1,Self,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,999999,None,0,0,0
e,202511010,e_mag_00101_mag1_advent_Normal_Green_Normal_00000_1,e_mag_00101_mag1_advent_Normal_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,Damage,Freeze,100,100,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00101_mag1_advent_Normal_Green_Normal_00000_2,e_mag_00101_mag1_advent_Normal_Green_Normal_00000,2,0,Direct,Distance,0,Distance,0.25,1,Self,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,999999,None,0,0,0
e,202511010,e_mag_00301_mag1_advent_Normal_Blue_Normal_00000_1,e_mag_00301_mag1_advent_Normal_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00201_mag1_advent_Boss_Blue_Normal_00000_1,e_mag_00201_mag1_advent_Boss_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.22,100,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00201_mag1_advent_Boss_Blue_Appearance_00001_1,e_mag_00201_mag1_advent_Boss_Blue_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00201_mag1_advent_Boss_Yellow_Normal_00000_1,e_mag_00201_mag1_advent_Boss_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.23,100,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00201_mag1_advent_Boss_Yellow_Appearance_00001_1,e_mag_00201_mag1_advent_Boss_Yellow_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00201_mag1_advent_Boss_Red_Normal_00000_1,e_mag_00201_mag1_advent_Boss_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.3,100,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00201_mag1_advent_Boss_Red_Appearance_00001_1,e_mag_00201_mag1_advent_Boss_Red_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00401_mag1_advent_Boss_Colorless_Normal_00000_1,e_mag_00401_mag1_advent_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.19,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202511010,e_mag_00401_mag1_advent_Boss_Colorless_Appearance_00001_1,e_mag_00401_mag1_advent_Boss_Colorless_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
