ENABLE,release_key,id,mst_in_game_id,language,result_tips,description
e,202511010,event_mag1_charaget02_00003_ja,event_mag1_charaget02_00003,ja,赤属性のキャラを編成してみよう!,"【属性情報】\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ!"
e,202511010,event_mag1_charaget02_00004_ja,event_mag1_charaget02_00004,ja,赤属性のキャラを編成してみよう!,"【属性情報】\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!"
e,202511010,event_mag1_charaget02_00005_ja,event_mag1_charaget02_00005,ja,スタン攻撃無効化を持っているキャラを強化して編成してみよう!,"【属性情報】\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\nスタン攻撃をしてくる敵が登場するぞ!\n特性でスタン攻撃無効化を持っているキャラを編成しよう!"
e,202511010,event_mag1_charaget02_00006_ja,event_mag1_charaget02_00006,ja,ノックバック無効化を持っているキャラを強化して編成してみよう!,"【属性情報】\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ!\n\n【ギミック情報】\nノックバック攻撃をしてくる敵が登場するぞ!\n特性でノックバック無効化を持っているキャラを編成しよう!"
e,202511010,event_mag1_charaget02_00007_ja,event_mag1_charaget02_00007,ja,攻撃DOWNコマ無効を持っているキャラを強化して編成してみよう!,"【属性情報】\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!"
e,202511010,event_mag1_charaget02_00008_ja,event_mag1_charaget02_00008,ja,スタン攻撃無効化を持っているキャラを強化して編成してみよう!,"【属性情報】\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\nスタン攻撃をしてくる敵が登場するぞ!\n特性でスタン攻撃無効化を持っているキャラを編成しよう!"
e,202511010,event_mag1_challenge01_00001_ja,event_mag1_challenge01_00001,ja,氷結攻撃をしてくる敵が登場するぞ!氷結攻撃無効のキャラを編成してみよう!,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\n氷結攻撃をしてくる敵が登場するぞ!\n特性で氷結無効化を持っているキャラを編成しよう!\n\nまた、このステージではスピードアタックルールがあるぞ!\n早くクリアすると報酬ゲット!"
e,202511010,event_mag1_challenge01_00002_ja,event_mag1_challenge01_00002,ja,青属性のキャラを編成してみよう!,"【属性情報】\n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\n\n【コマ効果情報】\n攻撃DOWNコマが登場するぞ!\n特性で攻撃DOWNコマ無効化を持っているキャラを編成しよう!\n\nまた、このステージではスピードアタックルールがあるぞ!\n早くクリアすると報酬ゲット!"
e,202511010,event_mag1_challenge01_00003_ja,event_mag1_challenge01_00003,ja,氷結攻撃をしてくる敵が登場するぞ!氷結攻撃無効のキャラを編成してみよう!,"【属性情報】\n黄属性の敵が登場するので緑属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\n氷結攻撃をしてくる敵が登場するぞ!\n特性で氷結無効化を持っているキャラを編成しよう!\n\nまた、このステージではスピードアタックルールがあるぞ!\n早くクリアすると報酬ゲット!"
e,202511010,event_mag1_challenge01_00004_ja,event_mag1_challenge01_00004,ja,赤属性のキャラを編成してみよう!,"【属性情報】\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!\n\n【コマ効果情報】\n攻撃DOWNコマが登場するぞ!\n特性で攻撃DOWNコマ無効化を持っているキャラを編成しよう!\n\n【ギミック情報】\nこのステージで登場する『建造物寄生型の怪異（大）』はノックバック無効化の特性を持っているぞ!\n\nまた、このステージではスピードアタックルールがあるぞ!\n早くクリアすると報酬ゲット!"
e,202511010,event_mag1_savage_00001_ja,event_mag1_savage_00001,ja,青属性のアタックキャラと緑属性のディフェンスキャラを編成してみよう!,"【属性情報】\n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\n黄属性の敵が登場するので緑属性のキャラは有利に戦うこともできるぞ!\n\n【コマ効果情報】\nダメージコマが登場するぞ!\n特性でダメージコマ無効化を持っているキャラを編成しよう!\n\n【ギミック情報】\nこのステージで登場する『建造物寄生型の怪異（大）』はノックバック無効化の特性を持っているぞ!\n\nまた、このステージではスピードアタックルールがあるぞ!\n早くクリアすると報酬ゲット!"
e,202511010,event_mag1_savage_00002_ja,event_mag1_savage_00002,ja,赤属性のアタックキャラと緑属性のディフェンスキャラを編成してみよう!,"【属性情報】\n黄属性の敵が登場するので緑属性のキャラは有利に戦うこともできるぞ!\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\nこのステージは、マンホールから『建造物寄生型の怪異』が登場するぞ!\n盤面全体に注意して戦おう!\n\nまた、このステージではスピードアタックルールがあるぞ!\n早くクリアすると報酬ゲット!"
e,202511010,event_mag1_savage_00003_ja,event_mag1_savage_00003,ja,キャラを出すタイミングを見極めてみよう!,"【属性情報】\n黄属性の敵が登場するので緑属性のキャラは有利に戦うこともできるぞ!\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\nこのステージは、マンホールから『建造物寄生型の怪異』が登場するぞ!\n盤面全体に注意して戦おう!\n\nまた、このステージでは特別ルールがあるぞ!"
e,202511010,raid_mag1_00001_ja,raid_mag1_00001,ja,,"このステージは、4段で構成されているぞ!\n\n【ギミック情報】\nノックバック攻撃、氷結攻撃をしてくる敵が登場するぞ!\n特性でノックバック無効化や、氷結攻撃無効化を持っているキャラを編成しよう!\n\n無、青属性の『つらら』はノックバック攻撃を、\n赤、黄、緑属性の『つらら』は氷結攻撃をしてくるぞ!\n\n敵を多く倒して、スコアを稼ごう!"
