ENABLE,release_key,id,mst_enemy_character_id,character_unit_kind,role_type,color,sort_order,hp,damage_knock_back_count,move_speed,well_distance,attack_power,attack_combo_cycle,mst_unit_ability_id1,drop_battle_point,mstTransformationEnemyStageParameterId,transformationConditionType,transformationConditionValue
e,202511020,c_yuw_00301_okumuraget_Boss_Blue,chara_yuw_00301,Boss,Technical,Blue,18,50000,3,29,0.23,300,4,,500,,None,
e,202511020,c_yuw_00301_challenge_Normal_Green,chara_yuw_00301,Normal,Technical,Green,19,50000,3,29,0.26,300,4,,500,,None,
e,202511020,c_yuw_00301raid_00001_Boss_Red,chara_yuw_00301,Boss,Technical,Red,19,10000,3,29,0.26,100,4,,100,,None,
e,202511020,c_yuw_00401_okumuraget_Normal_Blue,chara_yuw_00401,Normal,Defense,Blue,20,50000,2,30,0.17,300,6,,100,,None,
e,202511020,c_yuw_00401_okumuraget_Boss_Blue,chara_yuw_00401,Boss,Defense,Blue,21,50000,2,30,0.17,300,6,,100,,None,
e,202511020,c_yuw_00401_challenge_Normal_Green,chara_yuw_00401,Normal,Defense,Green,22,50000,2,30,0.17,300,6,,100,,None,
e,202511020,c_yuw_00401_challenge_Boss_Green,chara_yuw_00401,Boss,Defense,Green,23,50000,2,30,0.17,300,6,,100,,None,
e,202511020,c_yuw_00401raid_00001_Boss_Red,chara_yuw_00401,Boss,Defense,Red,23,10000,2,30,0.17,100,6,,100,,None,
e,202511020,c_yuw_00501_savage_Boss_Red,chara_yuw_00501,Boss,Attack,Red,24,100000,2,28,0.3,500,4,,50,,None,
e,202511020,c_yuw_00501_753get_Boss_Green,chara_yuw_00501,Boss,Attack,Green,25,50000,3,26,0.3,300,4,,100,,None,
e,202511020,c_yuw_00501raid_00001_Boss_Green,chara_yuw_00501,Boss,Attack,Green,25,10000,2,28,0.3,100,4,,100,,None,
e,202511020,c_yuw_00601_1d1c_Normal_Colorless,chara_yuw_00601,Normal,Defense,Colorless,26,10000,3,25,0.19,300,4,,1000,,None,
e,202511020,c_yuw_00601_753get_Boss_Colorless,chara_yuw_00601,Boss,Defense,Colorless,27,50000,2,25,0.19,300,4,,500,,None,
e,202511020,c_yuw_00601_okumuraget_Normal_Blue,chara_yuw_00601,Normal,Defense,Blue,28,50000,2,25,0.19,300,4,,500,,None,
e,202511020,c_yuw_00601_okumuraget_Boss_Blue,chara_yuw_00601,Boss,Defense,Blue,29,50000,2,25,0.19,300,4,,500,,None,
e,202511020,c_yuw_00601raid_00001_Normal_Colorless,chara_yuw_00601,Normal,Defense,Colorless,30,10000,3,25,0.19,100,4,,100,,None,
e,202511020,c_yuw_00601raid_00001_Boss_Colorless,chara_yuw_00601,Boss,Defense,Colorless,31,50000,2,25,0.19,100,5,enemy_ability_knockback_block,100,,None,
e,202511020,e_glo_00001raid_00001_Normal_Red,enemy_glo_00001,Normal,Attack,Red,99,1000,1,40,0.22,100,1,,50,,None,
e,202511020,e_glo_00001raid_00001_Normal_Colorless,enemy_glo_00001,Normal,Attack,Colorless,99,1000,1,40,0.22,100,1,,50,,None,
