ENABLE,release_key,id,mst_in_game_id,language,result_tips,description
e,202511020,event_yuw1_charaget01_00008_ja,event_yuw1_charaget01_00008,ja,ダメージコマ無効キャラを編成してみよう!,"【属性情報】\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!\n\n【コマ効果情報】\nダメージコマが登場するぞ!\n特性でダメージコマ無効化を持っているキャラを編成しよう!"
e,202511020,event_yuw1_charaget02_00001_ja,event_yuw1_charaget02_00001,ja,キャラを強化してみよう!,"【属性情報】\n無属性の『勇気を纏うコスプレ 乃愛』が登場するぞ!"
e,202511020,event_yuw1_charaget02_00002_ja,event_yuw1_charaget02_00002,ja,黄属性のキャラを編成してみよう!,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!"
e,202511020,event_yuw1_charaget02_00003_ja,event_yuw1_charaget02_00003,ja,黄属性のキャラを編成してみよう!,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!"
e,202511020,event_yuw1_charaget02_00004_ja,event_yuw1_charaget02_00004,ja,黄属性のキャラを編成してみよう!,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!"
e,202511020,event_yuw1_charaget02_00005_ja,event_yuw1_charaget02_00005,ja,黄属性のキャラを編成してみよう!,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!"
e,202511020,event_yuw1_charaget02_00006_ja,event_yuw1_charaget02_00006,ja,攻撃DOWNコマ無効を持っているキャラを強化して編成してみよう!,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!\n\n【コマ効果情報】\n攻撃DOWNコマが登場するぞ!\n特性で攻撃DOWNコマ無効化を持っているキャラを編成しよう!"
e,202511020,event_yuw1_charaget02_00007_ja,event_yuw1_charaget02_00007,ja,黄属性のキャラを編成してみよう!,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!"
e,202511020,event_yuw1_charaget02_00008_ja,event_yuw1_charaget02_00008,ja,ダメージコマ無効を持っているキャラを強化して編成してみよう!,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!\n\n【コマ効果情報】\nダメージコマが登場するぞ!\n特性でダメージコマ無効化を持っているキャラを編成しよう!"
e,202511020,event_yuw1_challenge01_00001_ja,event_yuw1_challenge01_00001,ja,黄属性のキャラを編成してみよう!,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!\n\nまた、このステージではスピードアタックルールがあるぞ!\n早くクリアすると報酬ゲット!"
e,202511020,event_yuw1_challenge01_00002_ja,event_yuw1_challenge01_00002,ja,ノックバック無効キャラを編成してみよう!,"【属性情報】\n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\nノックバック攻撃をしてくる敵が登場するぞ!\n特性でノックバック無効化を持っているキャラを編成しよう!\n\nまた、このステージではスピードアタックルールがあるぞ!\n早くクリアすると報酬ゲット!"
e,202511020,event_yuw1_challenge01_00003_ja,event_yuw1_challenge01_00003,ja,火傷ダメージ軽減キャラを編成してみよう!,"【属性情報】\n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\n火傷攻撃をしてくる敵が登場するぞ!\n特性で火傷ダメージ軽減を持っているキャラを編成しよう!\n\nこのステージでは、『コスプレに託す乙女心 橘 美花莉』が登場している時は、\nファントムゲートHPは削れないぞ!\n\nまた、このステージではスピードアタックルールがあるぞ!\n早くクリアすると報酬ゲット!"
e,202511020,event_yuw1_challenge01_00004_ja,event_yuw1_challenge01_00004,ja,赤属性のキャラを編成してみよう!,"【属性情報】\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!\n\nこのステージでは、敵が登場している時は、\nファントムゲートHPは削れないぞ!\n\nまた、このステージではスピードアタックルールがあるぞ!\n早くクリアすると報酬ゲット!"
e,202511020,event_yuw1_savage_00001_ja,event_yuw1_savage_00001,ja,火傷ダメージ軽減キャラを編成してみよう!,"【属性情報】 \n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ! \n\n【ギミック情報】 \n火傷攻撃をしてくる敵が登場するぞ!\n特性で火傷ダメージ軽減を持っているキャラを編成しよう! \n\nまた、このステージではスピードアタックルールがあるぞ! \n早くクリアすると報酬ゲット!"
e,202511020,event_yuw1_savage_00002_ja,event_yuw1_savage_00002,ja,攻撃DOWNコマ無効キャラを編成してみよう!,"【属性情報】\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!\n\n【コマ効果情報】\n攻撃DOWNコマが登場するぞ!\n特性で攻撃DOWNコマ無効化を持っているキャラを編成しよう!\n\nまた、このステージではスピードアタックルールがあるぞ!\n早くクリアすると報酬ゲット!"
e,202511020,event_yuw1_savage_00003_ja,event_yuw1_savage_00003,ja,各種ゲートLvを強化してみよう!,"【属性情報】\n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ! \n\n【コマ効果情報】\n攻撃DOWNコマが登場するぞ!\n特性で攻撃DOWNコマ無効化を持っているキャラを編成しよう!\n\n【ギミック情報】 \n火傷攻撃をしてくる敵が登場するぞ!\n特性で火傷ダメージ軽減を持っているキャラを編成しよう! \n\nまた、このステージではスピードアタックルールがあるぞ!\n早くクリアすると報酬ゲット!"
e,202511020,raid_yuw1_00001_ja,raid_yuw1_00001,ja,,"このステージは、4段で構成されているぞ!\n\n【ギミック情報】\n火傷攻撃をしてくる敵や敵自身の攻撃UPをしてくる敵、\n敵自身に被ダメージカットを付与する敵や\nノックバック無効化の特性を持つ敵が登場するぞ!\n特性で火傷ダメージ軽減を持っているキャラを編成しよう!\n\n無、赤属性の『ファントム』と、\n赤属性の『勇気を纏うコスプレ 乃愛』は\n火傷攻撃をしてくるぞ!\n\n敵を多く倒して、スコアを稼ごう!"
