ENABLE,id,group_id,resource_type,resource_id,resource_amount,weight,pickup,release_key
e,fixd_Pickup_yuw_001_12,fixd_Pickup_yuw_001,Unit,chara_mag_00001,1,1350,0,202511020
e,fixd_Pickup_yuw_001_13,fixd_Pickup_yuw_001,Unit,chara_sum_00101,1,1350,0,202511020
e,fixd_Pickup_yuw_001_14,fixd_Pickup_yuw_001,Unit,chara_yuw_00201,1,14850,1,202511020
e,fixd_Pickup_yuw_001_15,fixd_Pickup_yuw_001,Unit,chara_dan_00101,1,9350,0,202511020
e,fixd_Pickup_yuw_001_16,fixd_Pickup_yuw_001,Unit,chara_chi_00201,1,9350,0,202511020
e,fixd_Pickup_yuw_001_17,fixd_Pickup_yuw_001,Unit,chara_chi_00301,1,9350,0,202511020
e,fixd_Pickup_yuw_001_18,fixd_Pickup_yuw_001,Unit,chara_kai_00301,1,9350,0,202511020
e,fixd_Pickup_yuw_001_19,fixd_Pickup_yuw_001,Unit,chara_ron_00001,1,9350,0,202511020
e,fixd_Pickup_yuw_001_20,fixd_Pickup_yuw_001,Unit,chara_aha_00101,1,9350,0,202511020
e,fixd_Pickup_yuw_001_21,fixd_Pickup_yuw_001,Unit,chara_jig_00101,1,9350,0,202511020
e,fixd_Pickup_yuw_001_22,fixd_Pickup_yuw_001,Unit,chara_dos_00001,1,9350,0,202511020
e,fixd_Pickup_yuw_001_23,fixd_Pickup_yuw_001,Unit,chara_dos_00101,1,9350,0,202511020
e,fixd_Pickup_yuw_001_24,fixd_Pickup_yuw_001,Unit,chara_gom_00101,1,86130,0,202511020
e,fixd_Pickup_yuw_001_25,fixd_Pickup_yuw_001,Unit,chara_bat_00001,1,86130,0,202511020
e,fixd_Pickup_yuw_001_26,fixd_Pickup_yuw_001,Unit,chara_bat_00101,1,86130,0,202511020
e,fixd_Pickup_yuw_001_27,fixd_Pickup_yuw_001,Unit,chara_kai_00101,1,86130,0,202511020
e,fixd_Pickup_yuw_001_28,fixd_Pickup_yuw_001,Unit,chara_sur_00201,1,86130,0,202511020
e,fixd_Pickup_yuw_001_29,fixd_Pickup_yuw_001,Unit,chara_sur_00301,1,86130,0,202511020
e,fixd_Pickup_yuw_001_30,fixd_Pickup_yuw_001,Unit,chara_aha_00001,1,86130,0,202511020
e,fixd_Pickup_yuw_001_31,fixd_Pickup_yuw_001,Unit,chara_jig_00301,1,86130,0,202511020
e,fixd_Pickup_yuw_001_32,fixd_Pickup_yuw_001,Unit,chara_mag_00101,1,86130,0,202511020
e,fixd_Pickup_yuw_001_33,fixd_Pickup_yuw_001,Unit,chara_sum_00201,1,86130,0,202511020
e,Pickup_yuw_002_1,Pickup_yuw_002,Unit,chara_yuw_00001,1,7425,1,202511020
e,Pickup_yuw_002_2,Pickup_yuw_002,Unit,chara_yuw_00101,1,7425,1,202511020
e,Pickup_yuw_002_3,Pickup_yuw_002,Unit,chara_spy_00101,1,1350,0,202511020
e,Pickup_yuw_002_4,Pickup_yuw_002,Unit,chara_spy_00201,1,1350,0,202511020
e,Pickup_yuw_002_5,Pickup_yuw_002,Unit,chara_spy_00001,1,1350,0,202511020
e,Pickup_yuw_002_6,Pickup_yuw_002,Unit,chara_dan_00002,1,1350,0,202511020
e,Pickup_yuw_002_7,Pickup_yuw_002,Unit,chara_gom_00001,1,1350,0,202511020
e,Pickup_yuw_002_8,Pickup_yuw_002,Unit,chara_chi_00002,1,1350,0,202511020
e,Pickup_yuw_002_9,Pickup_yuw_002,Unit,chara_kai_00002,1,1350,0,202511020
e,Pickup_yuw_002_10,Pickup_yuw_002,Unit,chara_sur_00101,1,1350,0,202511020
e,Pickup_yuw_002_11,Pickup_yuw_002,Unit,chara_jig_00001,1,1350,0,202511020
e,Pickup_yuw_002_12,Pickup_yuw_002,Unit,chara_mag_00001,1,1350,0,202511020
e,Pickup_yuw_002_13,Pickup_yuw_002,Unit,chara_sum_00101,1,1350,0,202511020
e,Pickup_yuw_002_14,Pickup_yuw_002,Unit,chara_yuw_00201,1,14850,1,202511020
e,Pickup_yuw_002_15,Pickup_yuw_002,Unit,chara_dan_00101,1,9350,0,202511020
e,Pickup_yuw_002_16,Pickup_yuw_002,Unit,chara_chi_00201,1,9350,0,202511020
e,Pickup_yuw_002_17,Pickup_yuw_002,Unit,chara_chi_00301,1,9350,0,202511020
e,Pickup_yuw_002_18,Pickup_yuw_002,Unit,chara_kai_00301,1,9350,0,202511020
e,Pickup_yuw_002_19,Pickup_yuw_002,Unit,chara_ron_00001,1,9350,0,202511020
e,Pickup_yuw_002_20,Pickup_yuw_002,Unit,chara_aha_00101,1,9350,0,202511020
e,Pickup_yuw_002_21,Pickup_yuw_002,Unit,chara_jig_00101,1,9350,0,202511020
e,Pickup_yuw_002_22,Pickup_yuw_002,Unit,chara_dos_00001,1,9350,0,202511020
e,Pickup_yuw_002_23,Pickup_yuw_002,Unit,chara_dos_00101,1,9350,0,202511020
e,Pickup_yuw_002_24,Pickup_yuw_002,Unit,chara_gom_00101,1,34650,0,202511020
e,Pickup_yuw_002_25,Pickup_yuw_002,Unit,chara_bat_00001,1,34650,0,202511020
e,Pickup_yuw_002_26,Pickup_yuw_002,Unit,chara_bat_00101,1,34650,0,202511020
e,Pickup_yuw_002_27,Pickup_yuw_002,Unit,chara_kai_00101,1,34650,0,202511020
e,Pickup_yuw_002_28,Pickup_yuw_002,Unit,chara_sur_00201,1,34650,0,202511020
e,Pickup_yuw_002_29,Pickup_yuw_002,Unit,chara_sur_00301,1,34650,0,202511020
e,Pickup_yuw_002_30,Pickup_yuw_002,Unit,chara_aha_00001,1,34650,0,202511020
e,Pickup_yuw_002_31,Pickup_yuw_002,Unit,chara_jig_00301,1,34650,0,202511020
e,Pickup_yuw_002_32,Pickup_yuw_002,Unit,chara_mag_00101,1,34650,0,202511020
e,Pickup_yuw_002_33,Pickup_yuw_002,Unit,chara_sum_00201,1,34650,0,202511020
e,Pickup_yuw_002_34,Pickup_yuw_002,Unit,chara_aka_00001,1,57200,0,202511020
e,Pickup_yuw_002_35,Pickup_yuw_002,Unit,chara_aka_00101,1,57200,0,202511020
e,Pickup_yuw_002_36,Pickup_yuw_002,Unit,chara_rik_00001,1,57200,0,202511020
e,Pickup_yuw_002_37,Pickup_yuw_002,Unit,chara_ron_00101,1,57200,0,202511020
e,Pickup_yuw_002_38,Pickup_yuw_002,Unit,chara_dan_00001,1,57200,0,202511020
e,Pickup_yuw_002_39,Pickup_yuw_002,Unit,chara_chi_00001,1,57200,0,202511020
e,Pickup_yuw_002_40,Pickup_yuw_002,Unit,chara_kai_00001,1,57200,0,202511020
e,Pickup_yuw_002_41,Pickup_yuw_002,Unit,chara_sur_00001,1,57200,0,202511020
e,Pickup_yuw_002_42,Pickup_yuw_002,Unit,chara_sum_00001,1,57200,0,202511020
e,fixd_Pickup_yuw_002_1,fixd_Pickup_yuw_002,Unit,chara_yuw_00001,1,7425,1,202511020
e,fixd_Pickup_yuw_002_2,fixd_Pickup_yuw_002,Unit,chara_yuw_00101,1,7425,1,202511020
e,fixd_Pickup_yuw_002_3,fixd_Pickup_yuw_002,Unit,chara_spy_00101,1,1350,0,202511020
e,fixd_Pickup_yuw_002_4,fixd_Pickup_yuw_002,Unit,chara_spy_00201,1,1350,0,202511020
e,fixd_Pickup_yuw_002_5,fixd_Pickup_yuw_002,Unit,chara_spy_00001,1,1350,0,202511020
e,fixd_Pickup_yuw_002_6,fixd_Pickup_yuw_002,Unit,chara_dan_00002,1,1350,0,202511020
e,fixd_Pickup_yuw_002_7,fixd_Pickup_yuw_002,Unit,chara_gom_00001,1,1350,0,202511020
e,fixd_Pickup_yuw_002_8,fixd_Pickup_yuw_002,Unit,chara_chi_00002,1,1350,0,202511020
e,fixd_Pickup_yuw_002_9,fixd_Pickup_yuw_002,Unit,chara_kai_00002,1,1350,0,202511020
e,fixd_Pickup_yuw_002_10,fixd_Pickup_yuw_002,Unit,chara_sur_00101,1,1350,0,202511020
e,fixd_Pickup_yuw_002_11,fixd_Pickup_yuw_002,Unit,chara_jig_00001,1,1350,0,202511020
e,fixd_Pickup_yuw_002_12,fixd_Pickup_yuw_002,Unit,chara_mag_00001,1,1350,0,202511020
e,fixd_Pickup_yuw_002_13,fixd_Pickup_yuw_002,Unit,chara_sum_00101,1,1350,0,202511020
e,fixd_Pickup_yuw_002_14,fixd_Pickup_yuw_002,Unit,chara_yuw_00201,1,14850,1,202511020
e,fixd_Pickup_yuw_002_15,fixd_Pickup_yuw_002,Unit,chara_dan_00101,1,9350,0,202511020
e,fixd_Pickup_yuw_002_16,fixd_Pickup_yuw_002,Unit,chara_chi_00201,1,9350,0,202511020
e,fixd_Pickup_yuw_002_17,fixd_Pickup_yuw_002,Unit,chara_chi_00301,1,9350,0,202511020
e,fixd_Pickup_yuw_002_18,fixd_Pickup_yuw_002,Unit,chara_kai_00301,1,9350,0,202511020
e,fixd_Pickup_yuw_002_19,fixd_Pickup_yuw_002,Unit,chara_ron_00001,1,9350,0,202511020
e,fixd_Pickup_yuw_002_20,fixd_Pickup_yuw_002,Unit,chara_aha_00101,1,9350,0,202511020
e,fixd_Pickup_yuw_002_21,fixd_Pickup_yuw_002,Unit,chara_jig_00101,1,9350,0,202511020
e,fixd_Pickup_yuw_002_22,fixd_Pickup_yuw_002,Unit,chara_dos_00001,1,9350,0,202511020
e,fixd_Pickup_yuw_002_23,fixd_Pickup_yuw_002,Unit,chara_dos_00101,1,9350,0,202511020
e,fixd_Pickup_yuw_002_24,fixd_Pickup_yuw_002,Unit,chara_gom_00101,1,86130,0,202511020
e,fixd_Pickup_yuw_002_25,fixd_Pickup_yuw_002,Unit,chara_bat_00001,1,86130,0,202511020
e,fixd_Pickup_yuw_002_26,fixd_Pickup_yuw_002,Unit,chara_bat_00101,1,86130,0,202511020
e,fixd_Pickup_yuw_002_27,fixd_Pickup_yuw_002,Unit,chara_kai_00101,1,86130,0,202511020
e,fixd_Pickup_yuw_002_28,fixd_Pickup_yuw_002,Unit,chara_sur_00201,1,86130,0,202511020
e,fixd_Pickup_yuw_002_29,fixd_Pickup_yuw_002,Unit,chara_sur_00301,1,86130,0,202511020
e,fixd_Pickup_yuw_002_30,fixd_Pickup_yuw_002,Unit,chara_aha_00001,1,86130,0,202511020
e,fixd_Pickup_yuw_002_31,fixd_Pickup_yuw_002,Unit,chara_jig_00301,1,86130,0,202511020
e,fixd_Pickup_yuw_002_32,fixd_Pickup_yuw_002,Unit,chara_mag_00101,1,86130,0,202511020
e,fixd_Pickup_yuw_002_33,fixd_Pickup_yuw_002,Unit,chara_sum_00201,1,86130,0,202511020
