,ステージ報酬,,,,,,,,,,期間中全日プレイで獲得できるプリズム,,
,ステージ,報酬カテゴリー,プリズム,コイン,コイン,コイン,プリズム,,,,,,
,1話,初回クリア,20,0,0,0,0,,,,,,
,,クリア,0,1500,0,0,0,,,,28500,,
,,ランダム,0,0,2000,4000,30,,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,50,40,30,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定（その他）,,,,,,,,,,,,
,クエストのリセット,1日1回リセット,,,,,,,,,,,
,クエストTOP画面表示キャラ,リタ,,,,,,,,,,,
,クエストTOP画面表示キャラセリフ,彼女…いますか？,,,,,,,,,,,
,特別ルール適用ステージ,ステージ1話,,,,,,,,,,,
,特別ルール内容,なし,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,◆ストーリークエスト ,,,,,,,,,,,,
,,,,,,,,,,,,,
,項目,内容,,,,,,,,,,,
,クエスト名,先輩は敬いたまえ,,,,,,,,,,,
,開催期間,2/2 15:00,〜,3/2 10:59,,,,,,,,,
,基礎設計URL,,,,,,,,,,,,
,原画演出URL,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,1話,10,5,50,ダグ,作品雑魚,ダグ,koma_background_you_00004,ブラック幼稚園_園舎,1巻080P,なし,なし,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,ダグ,ダグのかけら,コイン,原画のかけら,,,,,,
,1話,初回クリア,40,1,0,500,0,,,,,,
,,クリア,0,0,0,100,0,,,,,,
,,ランダム,0,0,1,0,2,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,10,-,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,2話,15,5,50,プリズム,作品雑魚、リタ,ダグ,koma_background_you_00004,ブラック幼稚園_園舎,1巻082~084P,1巻085~087P,1話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,ダグのメモリー,ダグのかけら,コイン,原画のかけら,,,,,,
,2話,初回クリア,40,200,0,500,0,,,,,,
,,クリア,0,,0,100,0,,,,,,
,,ランダム,0,,1,0,2,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,,20,-,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,3話,20,7,70,プリズム,作品雑魚,ダグ,koma_background_you_00002,ブラック幼稚園_正門前,1巻091P~093P,1巻094~095P,２話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,ダグのメモリー,ダグのかけら,コイン,原画のかけら,,,,,,
,3話,初回クリア,40,300,0,500,0,,,,,,
,,クリア,0,,0,150,0,,,,,,
,,ランダム,0,,2,0,3,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,,30,-,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,4話,20,7,70,プリズム,作品雑魚、ダグ,リタ,koma_background_glo_00016,汎用_倉庫,1巻096~098P,1巻099P~102P,3話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,ダグのメモリー,メモリーフラグメント・初級,ダグのかけら,コイン,原画のかけら,,,,,
,4話,初回クリア,40,300,15,0,500,0,,,,,
,,クリア,0,,,0,150,0,,,,,
,,ランダム,0,,,2,0,3,,,,,
,,"ランダム報酬
ドロップ率（%）",-,,,35,-,100,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,5話,25,10,100,ダグのメモリー,作品雑魚,ダグ、リタ,koma_background_glo_00016,汎用_倉庫,1巻103~109P,1巻110~111P,4話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,ダグのメモリー,メモリーフラグメント・中級,ダグのかけら,コイン,原画のかけら,,,,,
,5話,初回クリア,40,300,10,0,500,0,,,,,
,,クリア,0,0,,0,200,0,,,,,
,,ランダム,0,0,,3,0,3,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,,45,-,100,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,6話,30,10,100,メモリーフラグメント・上級,作品雑魚,ダグ、リタ,koma_background_you_00004,ブラック幼稚園_園舎,1巻114~115P,1巻124P~131P,5話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,メモリーフラグメント・上級,ダグのかけら,コイン,原画のかけら,,,,,,
,6話,初回クリア,40,1,0,500,0,,,,,,
,,クリア,0,0,0,300,0,,,,,,
,,ランダム,0,0,5,0,3,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,60,-,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定（その他）,,,,,,,,,,,,
,クエストTOP画面表示キャラ,ダグ,-,,,,,,,,,,
,クエストTOP画面表示キャラセリフ,先輩は敬いたまえ,-,,,,,,,,,,
,特別ルール適用ステージ,ステージ1話,ステージ2話,ステージ3話,ステージ4話,ステージ5話,ステージ6話,,,,,,
,特別ルール内容,なし,なし,なし,なし,なし,なし,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,◆ストーリークエスト,,,,,,,,,,,,
,,,,,,,,,,,,,
,項目,内容,,,,,,,,,,,
,クエスト名,兄を助けてくれないか？,,,,,,,,,,,
,開催期間,2/6(金) 15:00,〜,3/2(月) 10:59,,,,,,,,,
,基礎設計URL,【ストーリー】兄を助けてくれないか?,,,,,,,,,,,
,原画演出URL,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,1話,10,5,50,ハナ,ハナ,なし,koma_background_you_00002,ブラック幼稚園_正門前,６〜１０話,,2/6 15:00開始,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,ハナ,ハナのかけら,コイン,原画のかけら,,,,,,
,1話,初回クリア,40,1,0,500,0,,,,,,
,,クリア,0,0,0,100,0,,,,,,
,,ランダム,0,0,1,0,2,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,10,-,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,2話,15,5,50,プリズム,作品雑魚,なし,koma_background_you_00004,ブラック幼稚園_園舎,６〜１０話,,1話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,ハナのメモリー,ハナのかけら,コイン,原画のかけら,,,,,,
,2話,初回クリア,40,200,0,500,0,,,,,,
,,クリア,0,,0,100,0,,,,,,
,,ランダム,0,,1,0,2,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,,20,-,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,3話,20,7,70,プリズム,作品雑魚,なし,koma_background_you_00002,ブラック幼稚園_正門前,６〜１０話,,２話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,ハナのメモリー,ハナのかけら,コイン,原画のかけら,,,,,,
,3話,初回クリア,40,300,0,500,0,,,,,,
,,クリア,0,,0,150,0,,,,,,
,,ランダム,0,,2,0,3,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,,30,-,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,4話,20,7,70,プリズム,作品雑魚,ハナ,koma_background_sum_00004,海辺の街_堤防,６〜１０話,,3話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,ハナのメモリー,メモリーフラグメント・初級,ハナのかけら,コイン,原画のかけら,,,,,
,4話,初回クリア,40,300,15,0,500,0,,,,,
,,クリア,0,,,0,150,0,,,,,
,,ランダム,0,,,2,0,3,,,,,
,,"ランダム報酬
ドロップ率（%）",-,,,35,-,100,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,5話,25,10,100,ハナのメモリー,作品雑魚、ハナ,リタ,koma_background_sum_00004,海辺の街_堤防,６〜１０話,,4話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,ハナのメモリー,メモリーフラグメント・中級,ハナのかけら,コイン,原画のかけら,,,,,
,5話,初回クリア,40,300,10,0,500,0,,,,,
,,クリア,0,0,,0,200,0,,,,,
,,ランダム,0,0,,3,0,3,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,,45,-,100,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ背景名称,開始時原画演出,終了時原画演出,ステージ開放条件,
,6話,30,10,100,メモリーフラグメント・上級,作品雑魚、ハナ,リタ、ダグ,koma_background_sum_00004,海辺の街_堤防,６〜１０話,,5話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,,,,
,ステージ,報酬カテゴリー,プリズム,メモリーフラグメント・上級,ハナのかけら,コイン,原画のかけら,,,,,,
,6話,初回クリア,40,1,0,500,0,,,,,,
,,クリア,0,0,0,300,0,,,,,,
,,ランダム,0,0,5,0,3,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,60,-,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定（その他）,,,,,,,,,,,,
,クエストTOP画面表示キャラ,ハナ,-,,,,,,,,,,
,クエストTOP画面表示キャラセリフ,具合でも悪いのか？,-,,,,,,,,,,
,特別ルール適用ステージ,ステージ1話,ステージ2話,ステージ3話,ステージ4話,ステージ5話,ステージ6話,,,,,,
,特別ルール内容,なし,なし,なし,なし,なし,なし,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,◆チャレンジクエスト,,,,,,,,,,,,
,,,,,,,,,,,,,
,項目,内容,,,,,,,,,,,
,名称,世界一安全な幼稚園,,,,,,,,,,,
,開催期間,2/2(月) 15:00,〜,3/2(月) 10:59,,,,,,,,,
,基礎設計URL,【チャレンジ_幼稚園】世界一安全な幼稚園,,,,,,,,,,,
,原画演出URL,https://drive.google.com/file/d/1U1HQ6N3zK4v1up0oAn_5nFeJzdjEaTAn/view,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,背景名称,強敵出現演出,終了時原画演出,ステージ開放条件,
,1話,30,10,100,ピックアップガシャチケット,作品雑魚,ダグ,koma_background_you_00003,ブラック幼稚園_園内,ダグの一枚絵,なし,ストーリー「先輩は敬いたまえ」６話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,,,,
,ステージ,報酬カテゴリー,ピックアップガシャチケット,コイン,,,目標タイム,プリズム,,,,,
,1話,初回クリア,1,0,,,300秒,20,,,,,
,,クリア,0,150,,,200秒,20,,,,,
,,ランダム,0,0,,,140秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,背景名称,強敵出現演出,終了時原画演出,ステージ開放条件,
,2話,30,15,150,ピックアップガシャチケット,作品雑魚,ダグ、ハナ,koma_background_you_00003,ブラック幼稚園_園内,ハナの一枚絵,なし,1話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,,,,
,ステージ,報酬カテゴリー,ピックアップガシャチケット,コイン,,目標タイム,プリズム,,,,,,
,2話,初回クリア,1,0,,300秒,20,,,,,,
,,クリア,0,225,,200秒,20,,,,,,
,,ランダム,0,0,,140秒,20,,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,,報酬合計数,60,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,背景名称,強敵出現演出,終了時原画演出,ステージ開放条件,
,3話,40,15,150,ルークのかけら,作品雑魚,ルーク,koma_background_you_00003,ブラック幼稚園_園内,ルークの一枚絵,なし,２話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,,,,
,ステージ,報酬カテゴリー,ルークのかけら,コイン,ピックアップガシャチケット,,目標タイム,プリズム,,,,,
,3話,初回クリア,50,0,1,,300秒,20,,,,,
,,クリア,0,225,0,,200秒,20,,,,,
,,ランダム,0,0,0,,140秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,0,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,背景名称,強敵出現演出,終了時原画演出,ステージ開放条件,
,4話,50,20,200,元殺し屋の新人教諭 リタのかけら,作品雑魚,リタ、ダグ、ハナ,koma_background_you_00003,ブラック幼稚園_園内,リタの一枚絵,なし,３話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,,,,
,ステージ,報酬カテゴリー,元殺し屋の新人教諭 リタのかけら,コイン,ピックアップガシャチケット,,目標タイム,プリズム,,,,,
,4話,初回クリア,50,0,1,,300秒,20,,,,,
,,クリア,0,300,0,,200秒,20,,,,,
,,ランダム,0,0,0,,140秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,0,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定（その他）,,,,,,,,,,,,
,クエストTOP画面表示キャラ,ルーク,,,,,,,,,,,
,クエストTOP画面表示キャラセリフ,気を引き締めるように,,,,,,,,,,,
,特別ルール適用ステージ,ステージ1話,ステージ2話,ステージ3話,ステージ4話,,,,,,,,
,特別ルール内容,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,◆高難度クエスト,,,,,,,,,,,,
,,,,,,,,,,,,,
,項目,内容,,,,,,,,,,,
,名称,正義だけじゃ何も守れない,,,,,,,,,,,
,開催期間,2/2(月) 15:00,〜,3/2(月) 10:59,,,,,,,,,
,基礎設計URL,https://docs.google.com/spreadsheets/d/1AWlGc3pMJGbRWGSxAH0v3OKgJPl8qNDnZ1yCiBx5-1Y/edit?gid=0#gid=0,,,,,,,,,,,
,原画演出URL,https://drive.google.com/file/d/1rYTBPbEqz3AvfbK365CS8L5rKVlGYdS2/view,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,背景名称,強敵出現演出,終了時原画演出,ステージ開放条件,
,1話,70,25,700,プリズム,作品雑魚,ダグ、ハナ,koma_background_you_00002,ブラック幼稚園_正門前,ダグとハナの一枚絵,なし,ストーリー「先輩は敬いたまえ」６話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,,,,
,ステージ,報酬カテゴリー,プリズム,スペシャルガシャチケット,コイン,,目標タイム,プリズム,,,,,
,1話,初回クリア,100,1,0,,300秒,20,,,,,
,,クリア,0,0,375,,200秒,20,,,,,
,,ランダム,0,0,0,,140秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,0,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,背景名称,強敵出現演出,終了時原画演出,ステージ開放条件,
,2話,70,25,700,プリズム,作品雑魚,リタ、ルーク,koma_background_you_00004,ブラック幼稚園_園舎,リタとルークの一枚絵,なし,１話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,,,,
,ステージ,報酬カテゴリー,プリズム,スペシャルガシャチケット,コイン,,目標タイム,プリズム,,,,,
,2話,初回クリア,100,1,0,,300秒,20,,,,,
,,クリア,0,0,375,,200秒,20,,,,,
,,ランダム,0,0,0,,140秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,0,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,背景名称,強敵出現演出,終了時原画演出,ステージ開放条件,
,3話,80,50,1000,エンブレム「ブラック幼稚園園章」,作品雑魚,リタ、ダグ、ハナ、ルーク,koma_background_you_00003,ブラック幼稚園_園内,ハナの一枚絵,なし,２話クリア,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,,,,
,ステージ,報酬カテゴリー,エンブレム「ブラック幼稚園園章」,プリズム,コイン,,目標タイム,プリズム,,,,,
,3話,初回クリア,1,100,5000,,400秒,20,,,,,
,,クリア,0,0,400,,300秒,20,,,,,
,,ランダム,0,0,0,,240秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,,0,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定（その他）,,,,,,,,,,,,
,クエストTOP画面表示キャラ,リタ,,,,,,,,,,,
,クエストTOP画面表示キャラセリフ,彼女…いますか？,,,,,,,,,,,
,特別ルール適用ステージ,ステージ1話,ステージ2話,ステージ3話,,,,,,,,,
,特別ルール内容,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,◆コイン獲得クエスト関連,,,,,,,,,,,,
,,,,,,,,,,,,,
,項目,内容,,,,,,,,,,,
,開催期間,2026/02/02 15:00,〜,2026/03/02 10:59,,,,,,,,,
,基礎設計URL,,,,,,,,,,,,
,,,,,,,,,,,,,
,ボーナス,,,,,,,,,,,,
,ボーナス（%）,対象キャラ,対象キャラID,,,ボーナス倍率の内訳,,,,,,,
,20%,リタ,chara_you_00001,,,フェス限の新キャラ,30%,,,,,,
,10%,ルーク,chara_you_00101,,,ピックアップURなどの新キャラ,20%,,,,,,
,10%,ダグ,chara_you_00201,,,恒常UR(新キャラではない),15%,,,,,,
,10%,ハナ,chara_you_00301,,,ピックアップSSRなどの新キャラ,10%,,,,,,
,,,,,,恒常SSR(新キャラではない),10%,,,,,,
,,,,,,イベントSRなどの新キャラ,10%,,,,,,
,,,,,,恒常SR(新キャラではない),5%,,,,,,
,,,,,,恒常SR(新キャラではない),5%,,,,,,
,,,,,,恒常R(新キャラではない),3%,,,,,,
,,,,,,,,,,,,,
,◆アウトゲーム関連,,,,,,,,,,,,
,,,,,,,,,,,,,
,▼ホーム画面,,,,,,,,,,,,
,"ホーム画面左上
バナー",,,,,,,,,,,,
,表示バナー,,destination_path,開始日,終了日,優先度(高5：低1),sort_oder,,,,,,
,幼稚園WARSいいジャン祭バナー,,event_you_00001,2026-02-02 15:00:00,2026-02-16 14:59:59,5,7,,,,,,
,ピックアップガシャ,,Pickup_you_001,2026-02-02 15:00:00,2026-02-16 14:59:59,4,6,,,,,,
,バレンタインガシャ,,Pickup_Valentine_001,2026-02-10 15:00:00,2026-03-02 10:59:59,4,5,,,,,,
,バレンタイン お得なパック登場,,hometop_shop_pack_00021,2026-02-10 15:00:00,2026-03-02 10:59:59,4,5,,,,,,
,アーニャパック（定常）,,hometop_shop_pack_00001,2025-09-22 11:00:00,2034-01-01 0:00:00,1,4,定常バナーは変更しない,,,,,
,スタートダッシュパック（定常）,,hometop_shop_pack_00002,2025-09-22 11:00:00,2034-01-01 0:00:00,1,3,,,,,,
,ランクマッチ（定常）,,hometop_pvp_00001,2024-01-01 0:00:00,2030-01-02 0:00:00,1,1,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,"いいジャン祭
アイコン",,,,,,,,,,,,
,アイコン名称,幼稚園WARS いいジャン祭,,,,,,,,,,,
,表示されるキャラ,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,▼イベントTOP画面,,,,,,,,,,,,
,"イベントTOP画面
バナー",,,,,,,,,,,,
,"イベントTOP画面
バナー",event_you_00001_content_top,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,▼いいジャン祭TOP画面,,,,,,,,,,,,
,設定関連,,,,,,,,,,,,
,いいジャン祭TOP画面背景,,,,,,,,,,,,
,降臨バトルボタン,,,,,,,,,,,,
,イベントミッションボタン,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定関連,【デイリー】,【ストーリー】ダグ編,"【ストーリー】
ハナ 編",【チャレンジ】,【高難易度】,,,,,,,
,画像,quest_event_you1_1day,quest_event_you1_charaget01,quest_event_you1_charaget02,quest_event_you1_challenge01,quest_event_you1_savage,,,,,,,
,,,,,,,,,,,,,
,▼キャンペーン設定,,,,,,,,,,,,
,開催期間,,,,,,,,,,,,
,2026/02/02 15:00,〜,2026/03/02 10:59,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定関連,,,,,,,,,,,,
