,1話,初回クリア,20,0,,,,,,,,,
,,クリア,0,1000,,19000,,,,,,,
,,ランダム,0,0,,,,,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定（その他）,,,,,,,,,,,,
,クエストのリセット,1日1回リセット,,,,,,,,,,,
,クエストTOP画面表示キャラ,誇り高き魔都の剣姫 羽前 京香,和倉 優希,,,,,,,,,,
,クエストTOP画面表示キャラセリフ,屈服の時間だ,ヒーローになりたいです！,,,,,,,,,,
,特別ルール適用ステージ,ステージ1話,,,,,,,,,,,
,特別ルール内容,なし,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,◆ストーリークエスト ,,,,,,,,,,,,
,,,,,,,,,,,,,
,項目,内容,,,,,,,,,,,
,クエスト名,クリスマスパック,,,,,,,,,,,
,開催期間,12/22 15:00,〜,12/31 23:59,,,,,,,,,
,基礎設計URL,,,,,,,,,,,,
,原画演出URL,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,開始時原画演出,終了時原画演出,ステージ開放条件,,
,1話,10,5,50,無窮の鎖 和倉 優希,"醜鬼
和倉 優希",誇り高き魔都の剣姫 羽前 京香,koma_background_sur_00001,1巻16-24P,なし,なし,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,ステージ背景ID,ステージ背景名称,,,,
,ステージ,報酬カテゴリー,プリズム,無窮の鎖 和倉 優希,無窮の鎖 和倉 優希のかけら,コイン,原画のかけら,koma_background_sur_00001,魔都,,,,
,1話,初回クリア,30,1,0,250,0,,,,,,
,,クリア,0,0,0,75,0,,,,,,
,,ランダム,0,0,3,0,2,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,10,-,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,開始時原画演出,終了時原画演出,ステージ開放条件,,
,2話,10,5,50,プリズム,"醜鬼
誇り高き魔都の剣姫 羽前 京香",無窮の鎖 和倉 優希,koma_background_sur_00001,1巻28-36P,1巻38-48P,1話クリア,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,ステージ背景名称,,,,
,ステージ,報酬カテゴリー,プリズム,無窮の鎖 和倉 優希のかけら,コイン,原画のかけら,,,魔都,,,,
,2話,初回クリア,30,0,250,0,,,,,,,
,,クリア,0,0,75,2,,,,,,,
,,ランダム,0,3,0,0,,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,15,-,100,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,開始時原画演出,終了時原画演出,ステージ開放条件,,
,3話,15,5,50,プリズム,"醜鬼
和倉 優希",駿河 朱々,koma_background_sur_00003,1巻128-130P,1巻146-149P,2話クリア,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,ステージ背景名称,,,,
,ステージ,報酬カテゴリー,プリズム,無窮の鎖 和倉 優希のかけら,コイン,原画のかけら,,,魔都_防御シールド差分,,,,
,3話,初回クリア,30,0,250,0,,,,,,,
,,クリア,0,0,75,0,,,,,,,
,,ランダム,0,3,0,2,,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,20,-,100,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,開始時原画演出,終了時原画演出,ステージ開放条件,,
,4話,15,7,70,プリズム,"醜鬼
駿河 朱々",無窮の鎖 和倉 優希,koma_background_sur_00003,1巻154-156P,1巻163-167P,3話クリア,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,ステージ背景名称,,,,
,ステージ,報酬カテゴリー,プリズム,無窮の鎖 和倉 優希のかけら,コイン,原画のかけら,,,魔都_防御シールド差分,,,,
,4話,初回クリア,30,0,350,0,,,,,,,
,,クリア,0,0,105,2,,,,,,,
,,ランダム,0,5,0,0,,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,25,-,100,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,開始時原画演出,終了時原画演出,ステージ開放条件,,
,5話,20,7,70,無窮の鎖 和倉 優希のメモリー,"醜鬼
和倉 優希",東 日万凛,koma_background_sur_00001,2巻78-89P,なし,4話クリア,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,ステージ背景名称,,,,
,ステージ,報酬カテゴリー,プリズム,無窮の鎖 和倉 優希のメモリー,無窮の鎖 和倉 優希のかけら,コイン,原画のかけら,,魔都,,,,
,5話,初回クリア,30,200,0,350,0,,,,,,
,,クリア,0,0,0,105,0,,,,,,
,,ランダム,0,0,5,0,2,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,30,-,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,開始時原画演出,終了時原画演出,ステージ開放条件,,
,6話,20,7,70,メモリーフラグメント・初級,"醜鬼
東 日万凛",無窮の鎖 和倉 優希,koma_background_sur_00001,2巻94-99P,2巻101-107P,5話クリア,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,ステージ背景名称,,,
,ステージ,報酬カテゴリー,プリズム,メモリーフラグメント・初級,無窮の鎖 和倉 優希のメモリー,無窮の鎖 和倉 優希のかけら,コイン,原画のかけら,,魔都,,,
,6話,初回クリア,30,15,250,0,350,0,,,,,
,,クリア,0,0,0,0,105,0,,,,,
,,ランダム,0,0,0,5,0,2,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,-,40,-,100,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,開始時原画演出,終了時原画演出,ステージ開放条件,,
,7話,20,10,100,メモリーフラグメント・中級,"醜鬼
和倉 優希",空間を操る六番組組長　出雲 天花,koma_background_sur_00003,３巻182-184P,なし,6話クリア,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,ステージ背景名称,,,
,ステージ,報酬カテゴリー,プリズム,メモリーフラグメント・中級,無窮の鎖 和倉 優希のメモリー,無窮の鎖 和倉 優希のかけら,コイン,原画のかけら,,魔都_防御シールド差分,,,
,7話,初回クリア,30,10,300,0,500,0,,,,,
,,クリア,0,0,0,0,150,0,,,,,
,,ランダム,0,0,0,10,0,2,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,-,45,-,100,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,開始時原画演出,終了時原画演出,ステージ開放条件,,
,8話,30,10,100,メモリーフラグメント・上級,"醜鬼
空間を操る六番組組長　出雲 天花",無窮の鎖 和倉 優希,koma_background_sur_00003,４巻14-17P,４巻18-25P,7話クリア,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,ステージ背景名称,,,
,ステージ,報酬カテゴリー,プリズム,メモリーフラグメント・上級,無窮の鎖 和倉 優希のメモリー,無窮の鎖 和倉 優希のかけら,コイン,原画のかけら,,魔都_防御シールド差分,,,
,8話,初回クリア,30,1,350,0,500,0,,,,,
,,クリア,0,0,0,0,150,0,,,,,
,,ランダム,0,0,0,10,0,2,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,-,60,-,100,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定（その他）,,,,,,,,,,,,
,クエストTOP画面表示キャラ,無窮の鎖 和倉 優希,-,,,,,,,,,,
,クエストTOP画面表示キャラセリフ,よし！絶好調だぜ,-,,,,,,,,,,
,特別ルール適用ステージ,ステージ1話,ステージ2話,ステージ3話,ステージ4話,ステージ5話,ステージ6話,ステージ7話,,,,,
,特別ルール内容,なし,なし,なし,なし,なし,なし,なし,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,◆ストーリークエスト,,,,,,,,,,,,
,,,,,,,,,,,,,
,項目,内容,,,,,,,,,,,
,クエスト名,クリスマスバトル!!,,,,,,,,,,,
,開催期間,12/22(月) 15:00,〜,12/31(水) 23:59,,,,,,,,,
,基礎設計URL,,,,,,,,,,,,
,原画演出URL,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,開始時原画演出,終了時原画演出,ステージ開放条件,,
,1話,10,5,50,和倉 青羽,醜鬼,なし,koma_background_glo_00025,5巻24-27P,なし,12/15 15:00から開放,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,ステージ背景名称,,,,
,ステージ,報酬カテゴリー,プリズム,和倉 青羽,和倉 青羽のかけら,コイン,原画のかけら,,汎用_洞窟,,,,
,1話,初回クリア,30,1,0,250,0,,,,,,
,,クリア,0,0,0,75,0,,,,,,
,,ランダム,0,0,3,0,2,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,10,-,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,開始時原画演出,終了時原画演出,ステージ開放条件,,
,2話,10,5,50,プリズム,醜鬼,駿河 朱々,koma_background_sur_00002,5巻28P,5巻62-64P,1話クリア,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,ステージ背景名称,,,,
,ステージ,報酬カテゴリー,プリズム,和倉 青羽のかけら,コイン,原画のかけら,,,魔都_空差分,,,,
,2話,初回クリア,30,0,250,0,,,,,,,
,,クリア,0,0,75,2,,,,,,,
,,ランダム,0,3,0,0,,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,15,-,100,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,開始時原画演出,終了時原画演出,ステージ開放条件,,
,3話,15,5,50,プリズム,醜鬼,東 日万凛,koma_background_glo_00026,5巻27-32P,5巻98-107P,2話クリア,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,ステージ背景名称,,,,
,ステージ,報酬カテゴリー,プリズム,和倉 青羽のかけら,コイン,原画のかけら,,,汎用_洞窟_滝差分,,,,
,3話,初回クリア,30,0,250,0,,,,,,,
,,クリア,0,0,75,0,,,,,,,
,,ランダム,0,3,0,2,,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,20,-,100,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,開始時原画演出,終了時原画演出,ステージ開放条件,,
,4話,15,7,70,プリズム,"醜鬼
東 日万凛",東 八千穂,koma_background_glo_00026,5巻113-117P,5巻119-122P,３話クリア,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,ステージ背景名称,,,,
,ステージ,報酬カテゴリー,プリズム,和倉 青羽のかけら,コイン,原画のかけら,,,汎用_洞窟_滝差分,,,,
,4話,初回クリア,30,0,350,0,,,,,,,
,,クリア,0,0,105,2,,,,,,,
,,ランダム,0,5,0,0,,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,25,-,100,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,開始時原画演出,終了時原画演出,ステージ開放条件,,
,5話,20,7,70,和倉 青羽のカラーメモリー,醜鬼,和倉 青羽,koma_background_glo_00025,5巻42-47P,なし,４話クリア,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,ステージ背景名称,,,,
,ステージ,報酬カテゴリー,プリズム,和倉 青羽のカラーメモリー,和倉 青羽のかけら,コイン,原画のかけら,,汎用_洞窟,,,,
,5話,初回クリア,30,200,0,350,0,,,,,,
,,20,0,0,0,105,0,,,,,,
,,ランダム,0,0,5,0,2,,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,30,-,100,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,開始時原画演出,終了時原画演出,ステージ開放条件,,
,6話,20,7,70,メモリーフラグメント・初級,"醜鬼
和倉 青羽",誇り高き魔都の剣姫 羽前 京香,koma_background_glo_00025,5巻136-142P,なし,５話クリア,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,ステージ背景名称,,,
,ステージ,報酬カテゴリー,プリズム,メモリーフラグメント・初級,和倉 青羽のカラーメモリー,和倉 青羽のかけら,コイン,原画のかけら,,汎用_洞窟,,,
,6話,初回クリア,30,15,250,0,350,0,,,,,
,,クリア,0,0,0,0,105,0,,,,,
,,ランダム,0,0,0,5,0,2,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,-,40,-,100,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,開始時原画演出,終了時原画演出,ステージ開放条件,,
,7話,20,10,100,メモリーフラグメント・中級,"醜鬼
和倉 青羽",空間を操る六番組組長 出雲 天花,koma_background_glo_00025,5巻137-151P,なし,６話クリア,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,ステージ背景名称,,,
,ステージ,報酬カテゴリー,プリズム,メモリーフラグメント・中級,和倉 青羽のカラーメモリー,和倉 青羽のかけら,コイン,原画のかけら,,汎用_洞窟,,,
,7話,初回クリア,30,10,300,0,500,0,,,,,
,,クリア,0,0,0,0,150,0,,,,,
,,ランダム,0,0,0,10,0,2,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,-,45,-,100,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,開始時原画演出,終了時原画演出,ステージ開放条件,,
,8話,30,10,100,メモリーフラグメント・上級,"醜鬼
和倉 青羽","誇り高き魔都の剣姫 羽前 京香
空間を操る六番組組長 出雲 天花",koma_background_glo_00025,５巻163-174P,５巻176-189P,７話クリア,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,,ステージ背景名称,,,
,ステージ,報酬カテゴリー,プリズム,メモリーフラグメント・上級,和倉 青羽のカラーメモリー,和倉 青羽のかけら,コイン,原画のかけら,,汎用_洞窟,,,
,8話,初回クリア,30,1,350,0,500,0,,,,,
,,クリア,0,0,0,0,150,0,,,,,
,,ランダム,0,0,0,10,0,2,,,,,
,,"ランダム報酬
ドロップ率（%）",-,-,-,60,-,100,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定（その他）,,,,,,,,,,,,
,クエストTOP画面表示キャラ,和倉 青羽,-,,,,,,,,,,
,クエストTOP画面表示キャラセリフ,優希はここで私と暮らすのよ,-,,,,,,,,,,
,特別ルール適用ステージ,ステージ1話,ステージ2話,ステージ3話,ステージ4話,ステージ5話,ステージ6話,ステージ7話,,,,,
,特別ルール内容,なし,なし,なし,なし,なし,なし,なし,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,◆チャレンジクエスト,,,,,,,,,,,,
,,,,,,,,,,,,,
,項目,内容,,,,,,,,,,,
,名称,,,,,,,,,,,,
,開催期間,,〜,,,,,,,,,,
,基礎設計URL,,,,,,,,,,,,
,原画演出URL,https://drive.google.com/file/d/1U1HQ6N3zK4v1up0oAn_5nFeJzdjEaTAn/view,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,強敵出現演出,終了時原画演出,ステージ開放条件,,
,1話,30,10,100,ピックアップガシャチケット,"醜鬼
和倉 優希",駿河 朱々,koma_background_sur_00001,2巻59P,,,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,ステージ背景名称,,,
,ステージ,報酬カテゴリー,ピックアップガシャチケット,コイン,,,目標タイム,プリズム,,魔都,,,
,1話,初回クリア,1,0,,,300秒,20,,,,,
,,クリア,0,150,,,200秒,20,,,,,
,,ランダム,0,0,,,140秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,強敵出現演出,終了時原画演出,ステージ開放条件,,
,2話,30,15,150,東 八千穂のかけら,"醜鬼
無窮の鎖 和倉 優希","東 日万凛
東 八千穂",koma_background_sur_00001,5巻113P,,,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,ステージ背景名称,,,
,ステージ,報酬カテゴリー,東 八千穂のかけら,コイン,ピックアップガシャチケット,,目標タイム,プリズム,,魔都,,,
,2話,初回クリア,50,0,1,,300秒,20,,,,,
,,クリア,0,225,0,,200秒,20,,,,,
,,ランダム,0,0,0,,140秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,0,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,強敵出現演出,終了時原画演出,ステージ開放条件,,
,3話,40,15,150,誇り高き魔都の剣姫 羽前 京香,"醜鬼
無窮の鎖 和倉 優希",誇り高き魔都の剣姫 羽前 京香,koma_background_sur_00001,1巻37P,,,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,ステージ背景名称,,,
,ステージ,報酬カテゴリー,誇り高き魔都の剣姫 羽前 京香,コイン,ピックアップガシャチケット,,目標タイム,プリズム,,魔都,,,
,3話,初回クリア,50,0,1,,300秒,20,,,,,
,,クリア,0,225,0,,200秒,20,,,,,
,,ランダム,0,0,0,,140秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,0,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,強敵アリア④出現演出,終了時原画演出,ステージ開放条件,,
,4話,50,20,200,空間を操る六番組組長 出雲 天花,"醜鬼
無窮の鎖 和倉 優希",空間を操る六番組組長 出雲 天花,koma_background_sur_00001,3巻130P,,,,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,,ステージ背景名称,,,
,ステージ,報酬カテゴリー,空間を操る六番組組長 出雲 天花,コイン,ピックアップガシャチケット,,目標タイム,プリズム,,魔都,,,
,4話,初回クリア,50,0,1,,300秒,20,,,,,
,,クリア,0,300,0,,200秒,20,,,,,
,,ランダム,0,0,0,,140秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,0,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定（その他）,,,,,,,,,,,,
,クエストTOP画面表示キャラ,東 日万凛,東 八千穂,,,,,,,,,,
,クエストTOP画面表示キャラセリフ,ありがたく協力しなさい！,姉の偉大さ思い知れい,,,,,,,,,,
,特別ルール適用ステージ,ステージ1話,ステージ2話,ステージ3話,ステージ4話,,,,,,,,
,特別ルール内容,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,◆クリスマス限定高難度クエスト,,,,,,,,,,,,
,,,,,,,,,,,,,
,項目,内容,,,,,,,,,,,
,名称,クリスマスバトル!!,,,,,,,,,,,
,開催期間,12/22(月) 15:00,〜,12/31(水) 23:59,,,,,,,,,
,基礎設計URL,https://docs.google.com/spreadsheets/d/19I_dED35lOdccIdY1rIgM0hkh0-kFy0_3t_rFdJFt9w/edit?gid=856977995#gid=856977995,,,,,,,,,,,
,原画演出URL,原画演出はなし,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ段数,強敵出現演出,終了時原画演出,ステージ開放条件,
,1話,70,25,700,エンブレム「イコラ」,ファントム,753♡,koma_background_glo_00024,,4巻085P,なし,コスプレをしに来たんだよステージ8クリアで解放,
,,,,,,,,,,z,,,
,ステージ報酬,,,,,,クリアタイム報酬,,ステージ背景ID,,ステージ背景名称,,
,ステージ,報酬カテゴリー,エンブレム「イコラ」,プリズム,コイン,,目標タイム,プリズム,koma_background_glo_00024,,汎用_都会の公園_広場,,
,1話,初回クリア,1,100,0,,300秒,20,,,,,
,,クリア,0,0,375,,200秒,20,,,,,
,,ランダム,0,0,0,,140秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,0,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ段数,強敵出現演出,終了時原画演出,ステージ開放条件,
,2話,70,25,700,エンブレム「ラスタロッテ」,ファントム,羽生 まゆり,koma_background_glo_00024,,4巻085P,なし,コスプレをしに来たんだよステージ8クリアで解放,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,クリアタイム報酬,,ステージ背景ID,,ステージ背景名称,,
,ステージ,報酬カテゴリー,エンブレム「ラスタロッテ」,プリズム,コイン,,目標タイム,プリズム,koma_background_glo_00024,,汎用_都会の公園_広場,,
,2話,初回クリア,1,100,0,,300秒,20,,,,,
,,クリア,0,0,375,,200秒,20,,,,,
,,ランダム,0,0,0,,140秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,0,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ段数,強敵出現演出,終了時原画演出,ステージ開放条件,
,3話,80,50,1000,プリズム,ファントム,羽生 まゆり/753♡,koma_background_glo_00024,,なし,なし,コスプレをしに来たんだよステージ8クリアで解放,
,,,,,,,,,,,,,
