ENABLE,id,mst_advent_battle_id,reward_category,condition_value,release_key
e,quest_raid_kai_reward_group_00001_33,quest_raid_kai_00001,RaidTotalScore,130000,202509010
e,quest_raid_kai_reward_group_00001_34,quest_raid_kai_00001,RaidTotalScore,140000,202509010
e,quest_raid_kai_reward_group_00001_35,quest_raid_kai_00001,RaidTotalScore,150000,202509010
e,quest_raid_kai_reward_group_00001_36,quest_raid_kai_00001,RaidTotalScore,160000,202509010
e,quest_raid_kai_reward_group_00001_37,quest_raid_kai_00001,Rank,quest_raid_kai_00001_rank_01,202509010
e,quest_raid_kai_reward_group_00001_38,quest_raid_kai_00001,Rank,quest_raid_kai_00001_rank_02,202509010
e,quest_raid_kai_reward_group_00001_39,quest_raid_kai_00001,Rank,quest_raid_kai_00001_rank_03,202509010
e,quest_raid_kai_reward_group_00001_40,quest_raid_kai_00001,Rank,quest_raid_kai_00001_rank_04,202509010
e,quest_raid_kai_reward_group_00001_41,quest_raid_kai_00001,Rank,quest_raid_kai_00001_rank_05,202509010
e,quest_raid_kai_reward_group_00001_42,quest_raid_kai_00001,Rank,quest_raid_kai_00001_rank_06,202509010
e,quest_raid_kai_reward_group_00001_43,quest_raid_kai_00001,Rank,quest_raid_kai_00001_rank_07,202509010
e,quest_raid_kai_reward_group_00001_44,quest_raid_kai_00001,Rank,quest_raid_kai_00001_rank_08,202509010
e,quest_raid_kai_reward_group_00001_45,quest_raid_kai_00001,Rank,quest_raid_kai_00001_rank_09,202509010
e,quest_raid_kai_reward_group_00001_46,quest_raid_kai_00001,Rank,quest_raid_kai_00001_rank_10,202509010
e,quest_raid_kai_reward_group_00001_47,quest_raid_kai_00001,Rank,quest_raid_kai_00001_rank_11,202509010
e,quest_raid_kai_reward_group_00001_48,quest_raid_kai_00001,Rank,quest_raid_kai_00001_rank_12,202509010
e,quest_raid_kai_reward_group_00001_49,quest_raid_kai_00001,Rank,quest_raid_kai_00001_rank_13,202509010
e,quest_raid_kai_reward_group_00001_50,quest_raid_kai_00001,Rank,quest_raid_kai_00001_rank_14,202509010
e,quest_raid_kai_reward_group_00001_51,quest_raid_kai_00001,Rank,quest_raid_kai_00001_rank_15,202509010
e,quest_raid_kai_reward_group_00001_52,quest_raid_kai_00001,Rank,quest_raid_kai_00001_rank_16,202509010
e,quest_raid_kai_reward_group_00001_53,quest_raid_kai_00001,Ranking,1,202509010
e,quest_raid_kai_reward_group_00001_54,quest_raid_kai_00001,Ranking,2,202509010
e,quest_raid_kai_reward_group_00001_55,quest_raid_kai_00001,Ranking,3,202509010
e,quest_raid_kai_reward_group_00001_56,quest_raid_kai_00001,Ranking,50,202509010
e,quest_raid_kai_reward_group_00001_57,quest_raid_kai_00001,Ranking,300,202509010
e,quest_raid_kai_reward_group_00001_58,quest_raid_kai_00001,Ranking,1000,202509010
e,quest_raid_kai_reward_group_00001_59,quest_raid_kai_00001,Ranking,5000,202509010
e,quest_raid_kai_reward_group_00001_60,quest_raid_kai_00001,Ranking,10000,202509010
e,quest_raid_kai_reward_group_00001_61,quest_raid_kai_00001,Ranking,Participation,202509010
e,quest_raid_spy1_reward_group_00001_01,quest_raid_spy1_00001,MaxScore,5000,202510010
e,quest_raid_spy1_reward_group_00001_02,quest_raid_spy1_00001,MaxScore,7500,202510010
e,quest_raid_spy1_reward_group_00001_03,quest_raid_spy1_00001,MaxScore,10000,202510010
e,quest_raid_spy1_reward_group_00001_04,quest_raid_spy1_00001,MaxScore,15000,202510010
e,quest_raid_spy1_reward_group_00001_05,quest_raid_spy1_00001,MaxScore,30000,202510010
e,quest_raid_spy1_reward_group_00001_06,quest_raid_spy1_00001,MaxScore,45000,202510010
e,quest_raid_spy1_reward_group_00001_07,quest_raid_spy1_00001,MaxScore,60000,202510010
e,quest_raid_spy1_reward_group_00001_08,quest_raid_spy1_00001,MaxScore,75000,202510010
e,quest_raid_spy1_reward_group_00001_09,quest_raid_spy1_00001,MaxScore,100000,202510010
e,quest_raid_spy1_reward_group_00001_10,quest_raid_spy1_00001,RaidTotalScore,500,202510010
e,quest_raid_spy1_reward_group_00001_11,quest_raid_spy1_00001,RaidTotalScore,5000,202510010
e,quest_raid_spy1_reward_group_00001_12,quest_raid_spy1_00001,RaidTotalScore,15000,202510010
e,quest_raid_spy1_reward_group_00001_13,quest_raid_spy1_00001,RaidTotalScore,20000,202510010
e,quest_raid_spy1_reward_group_00001_14,quest_raid_spy1_00001,RaidTotalScore,30000,202510010
e,quest_raid_spy1_reward_group_00001_15,quest_raid_spy1_00001,RaidTotalScore,40000,202510010
e,quest_raid_spy1_reward_group_00001_16,quest_raid_spy1_00001,RaidTotalScore,50000,202510010
e,quest_raid_spy1_reward_group_00001_17,quest_raid_spy1_00001,RaidTotalScore,60000,202510010
e,quest_raid_spy1_reward_group_00001_18,quest_raid_spy1_00001,RaidTotalScore,70000,202510010
e,quest_raid_spy1_reward_group_00001_19,quest_raid_spy1_00001,RaidTotalScore,80000,202510010
e,quest_raid_spy1_reward_group_00001_20,quest_raid_spy1_00001,RaidTotalScore,90000,202510010
e,quest_raid_spy1_reward_group_00001_21,quest_raid_spy1_00001,RaidTotalScore,100000,202510010
e,quest_raid_spy1_reward_group_00001_22,quest_raid_spy1_00001,RaidTotalScore,110000,202510010
e,quest_raid_spy1_reward_group_00001_23,quest_raid_spy1_00001,RaidTotalScore,120000,202510010
e,quest_raid_spy1_reward_group_00001_24,quest_raid_spy1_00001,RaidTotalScore,130000,202510010
e,quest_raid_spy1_reward_group_00001_25,quest_raid_spy1_00001,RaidTotalScore,140000,202510010
e,quest_raid_spy1_reward_group_00001_26,quest_raid_spy1_00001,RaidTotalScore,150000,202510010
e,quest_raid_spy1_reward_group_00001_27,quest_raid_spy1_00001,RaidTotalScore,160000,202510010
e,quest_raid_spy1_reward_group_00001_28,quest_raid_spy1_00001,Rank,quest_raid_spy1_00001_rank_01,202510010
e,quest_raid_spy1_reward_group_00001_29,quest_raid_spy1_00001,Rank,quest_raid_spy1_00001_rank_02,202510010
e,quest_raid_spy1_reward_group_00001_30,quest_raid_spy1_00001,Rank,quest_raid_spy1_00001_rank_03,202510010
e,quest_raid_spy1_reward_group_00001_31,quest_raid_spy1_00001,Rank,quest_raid_spy1_00001_rank_04,202510010
e,quest_raid_spy1_reward_group_00001_32,quest_raid_spy1_00001,Rank,quest_raid_spy1_00001_rank_05,202510010
e,quest_raid_spy1_reward_group_00001_33,quest_raid_spy1_00001,Rank,quest_raid_spy1_00001_rank_06,202510010
e,quest_raid_spy1_reward_group_00001_34,quest_raid_spy1_00001,Rank,quest_raid_spy1_00001_rank_07,202510010
e,quest_raid_spy1_reward_group_00001_35,quest_raid_spy1_00001,Rank,quest_raid_spy1_00001_rank_08,202510010
e,quest_raid_spy1_reward_group_00001_36,quest_raid_spy1_00001,Rank,quest_raid_spy1_00001_rank_09,202510010
e,quest_raid_spy1_reward_group_00001_37,quest_raid_spy1_00001,Rank,quest_raid_spy1_00001_rank_10,202510010
e,quest_raid_spy1_reward_group_00001_38,quest_raid_spy1_00001,Rank,quest_raid_spy1_00001_rank_11,202510010
e,quest_raid_spy1_reward_group_00001_39,quest_raid_spy1_00001,Rank,quest_raid_spy1_00001_rank_12,202510010
e,quest_raid_spy1_reward_group_00001_40,quest_raid_spy1_00001,Rank,quest_raid_spy1_00001_rank_13,202510010
e,quest_raid_spy1_reward_group_00001_41,quest_raid_spy1_00001,Rank,quest_raid_spy1_00001_rank_14,202510010
e,quest_raid_spy1_reward_group_00001_42,quest_raid_spy1_00001,Rank,quest_raid_spy1_00001_rank_15,202510010
e,quest_raid_spy1_reward_group_00001_43,quest_raid_spy1_00001,Rank,quest_raid_spy1_00001_rank_16,202510010
e,quest_raid_spy1_reward_group_00001_44,quest_raid_spy1_00001,Ranking,1,202510010
e,quest_raid_spy1_reward_group_00001_45,quest_raid_spy1_00001,Ranking,2,202510010
e,quest_raid_spy1_reward_group_00001_46,quest_raid_spy1_00001,Ranking,3,202510010
e,quest_raid_spy1_reward_group_00001_47,quest_raid_spy1_00001,Ranking,50,202510010
e,quest_raid_spy1_reward_group_00001_48,quest_raid_spy1_00001,Ranking,300,202510010
e,quest_raid_spy1_reward_group_00001_49,quest_raid_spy1_00001,Ranking,1000,202510010
e,quest_raid_spy1_reward_group_00001_50,quest_raid_spy1_00001,Ranking,5000,202510010
e,quest_raid_spy1_reward_group_00001_51,quest_raid_spy1_00001,Ranking,10000,202510010
e,quest_raid_spy1_reward_group_00001_52,quest_raid_spy1_00001,Ranking,Participation,202510010
e,quest_raid_dan1_reward_group_00001_01,quest_raid_dan1_00001,MaxScore,5000,202510020
e,quest_raid_dan1_reward_group_00001_02,quest_raid_dan1_00001,MaxScore,7500,202510020
e,quest_raid_dan1_reward_group_00001_03,quest_raid_dan1_00001,MaxScore,10000,202510020
e,quest_raid_dan1_reward_group_00001_04,quest_raid_dan1_00001,MaxScore,15000,202510020
e,quest_raid_dan1_reward_group_00001_05,quest_raid_dan1_00001,MaxScore,30000,202510020
e,quest_raid_dan1_reward_group_00001_06,quest_raid_dan1_00001,MaxScore,45000,202510020
e,quest_raid_dan1_reward_group_00001_07,quest_raid_dan1_00001,MaxScore,60000,202510020
e,quest_raid_dan1_reward_group_00001_08,quest_raid_dan1_00001,MaxScore,75000,202510020
e,quest_raid_dan1_reward_group_00001_09,quest_raid_dan1_00001,MaxScore,100000,202510020
e,quest_raid_dan1_reward_group_00001_10,quest_raid_dan1_00001,RaidTotalScore,500,202510020
e,quest_raid_dan1_reward_group_00001_11,quest_raid_dan1_00001,RaidTotalScore,5000,202510020
e,quest_raid_dan1_reward_group_00001_12,quest_raid_dan1_00001,RaidTotalScore,15000,202510020
e,quest_raid_dan1_reward_group_00001_13,quest_raid_dan1_00001,RaidTotalScore,20000,202510020
e,quest_raid_dan1_reward_group_00001_14,quest_raid_dan1_00001,RaidTotalScore,30000,202510020
e,quest_raid_dan1_reward_group_00001_15,quest_raid_dan1_00001,RaidTotalScore,40000,202510020
e,quest_raid_dan1_reward_group_00001_16,quest_raid_dan1_00001,RaidTotalScore,50000,202510020
e,quest_raid_dan1_reward_group_00001_17,quest_raid_dan1_00001,RaidTotalScore,60000,202510020
e,quest_raid_dan1_reward_group_00001_18,quest_raid_dan1_00001,RaidTotalScore,70000,202510020
e,quest_raid_dan1_reward_group_00001_19,quest_raid_dan1_00001,RaidTotalScore,80000,202510020
e,quest_raid_dan1_reward_group_00001_20,quest_raid_dan1_00001,RaidTotalScore,90000,202510020
e,quest_raid_dan1_reward_group_00001_21,quest_raid_dan1_00001,RaidTotalScore,100000,202510020
e,quest_raid_dan1_reward_group_00001_22,quest_raid_dan1_00001,RaidTotalScore,110000,202510020
e,quest_raid_dan1_reward_group_00001_23,quest_raid_dan1_00001,RaidTotalScore,120000,202510020
e,quest_raid_dan1_reward_group_00001_24,quest_raid_dan1_00001,RaidTotalScore,130000,202510020
e,quest_raid_dan1_reward_group_00001_25,quest_raid_dan1_00001,RaidTotalScore,140000,202510020
e,quest_raid_dan1_reward_group_00001_26,quest_raid_dan1_00001,RaidTotalScore,150000,202510020
e,quest_raid_dan1_reward_group_00001_27,quest_raid_dan1_00001,RaidTotalScore,160000,202510020
e,quest_raid_dan1_reward_group_00001_28,quest_raid_dan1_00001,Rank,quest_raid_dan1_00001_rank_01,202510020
e,quest_raid_dan1_reward_group_00001_29,quest_raid_dan1_00001,Rank,quest_raid_dan1_00001_rank_02,202510020
e,quest_raid_dan1_reward_group_00001_30,quest_raid_dan1_00001,Rank,quest_raid_dan1_00001_rank_03,202510020
e,quest_raid_dan1_reward_group_00001_31,quest_raid_dan1_00001,Rank,quest_raid_dan1_00001_rank_04,202510020
e,quest_raid_dan1_reward_group_00001_32,quest_raid_dan1_00001,Rank,quest_raid_dan1_00001_rank_05,202510020
e,quest_raid_dan1_reward_group_00001_33,quest_raid_dan1_00001,Rank,quest_raid_dan1_00001_rank_06,202510020
e,quest_raid_dan1_reward_group_00001_34,quest_raid_dan1_00001,Rank,quest_raid_dan1_00001_rank_07,202510020
e,quest_raid_dan1_reward_group_00001_35,quest_raid_dan1_00001,Rank,quest_raid_dan1_00001_rank_08,202510020
e,quest_raid_dan1_reward_group_00001_36,quest_raid_dan1_00001,Rank,quest_raid_dan1_00001_rank_09,202510020
e,quest_raid_dan1_reward_group_00001_37,quest_raid_dan1_00001,Rank,quest_raid_dan1_00001_rank_10,202510020
e,quest_raid_dan1_reward_group_00001_38,quest_raid_dan1_00001,Rank,quest_raid_dan1_00001_rank_11,202510020
e,quest_raid_dan1_reward_group_00001_39,quest_raid_dan1_00001,Rank,quest_raid_dan1_00001_rank_12,202510020
e,quest_raid_dan1_reward_group_00001_40,quest_raid_dan1_00001,Rank,quest_raid_dan1_00001_rank_13,202510020
e,quest_raid_dan1_reward_group_00001_41,quest_raid_dan1_00001,Rank,quest_raid_dan1_00001_rank_14,202510020
e,quest_raid_dan1_reward_group_00001_42,quest_raid_dan1_00001,Rank,quest_raid_dan1_00001_rank_15,202510020
e,quest_raid_dan1_reward_group_00001_43,quest_raid_dan1_00001,Rank,quest_raid_dan1_00001_rank_16,202510020
e,quest_raid_dan1_reward_group_00001_44,quest_raid_dan1_00001,Ranking,1,202510020
e,quest_raid_dan1_reward_group_00001_45,quest_raid_dan1_00001,Ranking,2,202510020
e,quest_raid_dan1_reward_group_00001_46,quest_raid_dan1_00001,Ranking,3,202510020
e,quest_raid_dan1_reward_group_00001_47,quest_raid_dan1_00001,Ranking,50,202510020
e,quest_raid_dan1_reward_group_00001_48,quest_raid_dan1_00001,Ranking,300,202510020
e,quest_raid_dan1_reward_group_00001_49,quest_raid_dan1_00001,Ranking,1000,202510020
e,quest_raid_dan1_reward_group_00001_50,quest_raid_dan1_00001,Ranking,5000,202510020
e,quest_raid_dan1_reward_group_00001_51,quest_raid_dan1_00001,Ranking,10000,202510020
e,quest_raid_dan1_reward_group_00001_52,quest_raid_dan1_00001,Ranking,Participation,202510020
e,quest_raid_mag1_reward_group_00001_01,quest_raid_mag1_00001,MaxScore,5000,202511010
e,quest_raid_mag1_reward_group_00001_02,quest_raid_mag1_00001,MaxScore,7500,202511010
e,quest_raid_mag1_reward_group_00001_03,quest_raid_mag1_00001,MaxScore,10000,202511010
e,quest_raid_mag1_reward_group_00001_04,quest_raid_mag1_00001,MaxScore,15000,202511010
e,quest_raid_mag1_reward_group_00001_05,quest_raid_mag1_00001,MaxScore,30000,202511010
e,quest_raid_mag1_reward_group_00001_06,quest_raid_mag1_00001,MaxScore,45000,202511010
e,quest_raid_mag1_reward_group_00001_07,quest_raid_mag1_00001,MaxScore,60000,202511010
e,quest_raid_mag1_reward_group_00001_08,quest_raid_mag1_00001,MaxScore,75000,202511010
e,quest_raid_mag1_reward_group_00001_09,quest_raid_mag1_00001,MaxScore,100000,202511010
e,quest_raid_mag1_reward_group_00001_53,quest_raid_mag1_00001,MaxScore,150000,202511010
e,quest_raid_mag1_reward_group_00001_10,quest_raid_mag1_00001,RaidTotalScore,500,202511010
e,quest_raid_mag1_reward_group_00001_11,quest_raid_mag1_00001,RaidTotalScore,5000,202511010
e,quest_raid_mag1_reward_group_00001_12,quest_raid_mag1_00001,RaidTotalScore,15000,202511010
e,quest_raid_mag1_reward_group_00001_13,quest_raid_mag1_00001,RaidTotalScore,20000,202511010
e,quest_raid_mag1_reward_group_00001_14,quest_raid_mag1_00001,RaidTotalScore,30000,202511010
e,quest_raid_mag1_reward_group_00001_15,quest_raid_mag1_00001,RaidTotalScore,40000,202511010
e,quest_raid_mag1_reward_group_00001_16,quest_raid_mag1_00001,RaidTotalScore,50000,202511010
e,quest_raid_mag1_reward_group_00001_17,quest_raid_mag1_00001,RaidTotalScore,60000,202511010
e,quest_raid_mag1_reward_group_00001_18,quest_raid_mag1_00001,RaidTotalScore,70000,202511010
e,quest_raid_mag1_reward_group_00001_19,quest_raid_mag1_00001,RaidTotalScore,80000,202511010
e,quest_raid_mag1_reward_group_00001_20,quest_raid_mag1_00001,RaidTotalScore,90000,202511010
e,quest_raid_mag1_reward_group_00001_21,quest_raid_mag1_00001,RaidTotalScore,100000,202511010
e,quest_raid_mag1_reward_group_00001_22,quest_raid_mag1_00001,RaidTotalScore,110000,202511010
e,quest_raid_mag1_reward_group_00001_23,quest_raid_mag1_00001,RaidTotalScore,120000,202511010
e,quest_raid_mag1_reward_group_00001_24,quest_raid_mag1_00001,RaidTotalScore,130000,202511010
e,quest_raid_mag1_reward_group_00001_25,quest_raid_mag1_00001,RaidTotalScore,140000,202511010
e,quest_raid_mag1_reward_group_00001_26,quest_raid_mag1_00001,RaidTotalScore,150000,202511010
e,quest_raid_mag1_reward_group_00001_27,quest_raid_mag1_00001,RaidTotalScore,160000,202511010
e,quest_raid_mag1_reward_group_00001_28,quest_raid_mag1_00001,Rank,quest_raid_mag1_00001_rank_01,202511010
e,quest_raid_mag1_reward_group_00001_29,quest_raid_mag1_00001,Rank,quest_raid_mag1_00001_rank_02,202511010
e,quest_raid_mag1_reward_group_00001_30,quest_raid_mag1_00001,Rank,quest_raid_mag1_00001_rank_03,202511010
e,quest_raid_mag1_reward_group_00001_31,quest_raid_mag1_00001,Rank,quest_raid_mag1_00001_rank_04,202511010
e,quest_raid_mag1_reward_group_00001_32,quest_raid_mag1_00001,Rank,quest_raid_mag1_00001_rank_05,202511010
e,quest_raid_mag1_reward_group_00001_33,quest_raid_mag1_00001,Rank,quest_raid_mag1_00001_rank_06,202511010
e,quest_raid_mag1_reward_group_00001_34,quest_raid_mag1_00001,Rank,quest_raid_mag1_00001_rank_07,202511010
e,quest_raid_mag1_reward_group_00001_35,quest_raid_mag1_00001,Rank,quest_raid_mag1_00001_rank_08,202511010
e,quest_raid_mag1_reward_group_00001_36,quest_raid_mag1_00001,Rank,quest_raid_mag1_00001_rank_09,202511010
e,quest_raid_mag1_reward_group_00001_37,quest_raid_mag1_00001,Rank,quest_raid_mag1_00001_rank_10,202511010
e,quest_raid_mag1_reward_group_00001_38,quest_raid_mag1_00001,Rank,quest_raid_mag1_00001_rank_11,202511010
e,quest_raid_mag1_reward_group_00001_39,quest_raid_mag1_00001,Rank,quest_raid_mag1_00001_rank_12,202511010
e,quest_raid_mag1_reward_group_00001_40,quest_raid_mag1_00001,Rank,quest_raid_mag1_00001_rank_13,202511010
e,quest_raid_mag1_reward_group_00001_41,quest_raid_mag1_00001,Rank,quest_raid_mag1_00001_rank_14,202511010
e,quest_raid_mag1_reward_group_00001_42,quest_raid_mag1_00001,Rank,quest_raid_mag1_00001_rank_15,202511010
e,quest_raid_mag1_reward_group_00001_43,quest_raid_mag1_00001,Rank,quest_raid_mag1_00001_rank_16,202511010
e,quest_raid_mag1_reward_group_00001_44,quest_raid_mag1_00001,Ranking,1,202511010
e,quest_raid_mag1_reward_group_00001_45,quest_raid_mag1_00001,Ranking,2,202511010
e,quest_raid_mag1_reward_group_00001_46,quest_raid_mag1_00001,Ranking,3,202511010
e,quest_raid_mag1_reward_group_00001_47,quest_raid_mag1_00001,Ranking,50,202511010
e,quest_raid_mag1_reward_group_00001_48,quest_raid_mag1_00001,Ranking,300,202511010
e,quest_raid_mag1_reward_group_00001_49,quest_raid_mag1_00001,Ranking,1000,202511010
e,quest_raid_mag1_reward_group_00001_50,quest_raid_mag1_00001,Ranking,5000,202511010
e,quest_raid_mag1_reward_group_00001_51,quest_raid_mag1_00001,Ranking,10000,202511010
e,quest_raid_mag1_reward_group_00001_52,quest_raid_mag1_00001,Ranking,Participation,202511010
e,quest_raid_kai_reward_group_00002_01,quest_raid_kai_00002,MaxScore,5000,202511010
e,quest_raid_kai_reward_group_00002_02,quest_raid_kai_00002,MaxScore,7500,202511010
e,quest_raid_kai_reward_group_00002_03,quest_raid_kai_00002,MaxScore,10000,202511010
e,quest_raid_kai_reward_group_00002_04,quest_raid_kai_00002,MaxScore,15000,202511010
e,quest_raid_kai_reward_group_00002_05,quest_raid_kai_00002,MaxScore,30000,202511010
e,quest_raid_kai_reward_group_00002_06,quest_raid_kai_00002,MaxScore,45000,202511010
e,quest_raid_kai_reward_group_00002_07,quest_raid_kai_00002,MaxScore,60000,202511010
e,quest_raid_kai_reward_group_00002_08,quest_raid_kai_00002,MaxScore,75000,202511010
e,quest_raid_kai_reward_group_00002_09,quest_raid_kai_00002,MaxScore,100000,202511010
e,quest_raid_kai_reward_group_00002_53,quest_raid_kai_00002,MaxScore,150000,202511010
e,quest_raid_kai_reward_group_00002_10,quest_raid_kai_00002,RaidTotalScore,500,202511010
e,quest_raid_kai_reward_group_00002_11,quest_raid_kai_00002,RaidTotalScore,5000,202511010
e,quest_raid_kai_reward_group_00002_12,quest_raid_kai_00002,RaidTotalScore,15000,202511010
e,quest_raid_kai_reward_group_00002_13,quest_raid_kai_00002,RaidTotalScore,20000,202511010
e,quest_raid_kai_reward_group_00002_14,quest_raid_kai_00002,RaidTotalScore,30000,202511010
e,quest_raid_kai_reward_group_00002_15,quest_raid_kai_00002,RaidTotalScore,40000,202511010
e,quest_raid_kai_reward_group_00002_16,quest_raid_kai_00002,RaidTotalScore,50000,202511010
e,quest_raid_kai_reward_group_00002_17,quest_raid_kai_00002,RaidTotalScore,60000,202511010
e,quest_raid_kai_reward_group_00002_18,quest_raid_kai_00002,RaidTotalScore,70000,202511010
e,quest_raid_kai_reward_group_00002_19,quest_raid_kai_00002,RaidTotalScore,80000,202511010
e,quest_raid_kai_reward_group_00002_20,quest_raid_kai_00002,RaidTotalScore,90000,202511010
e,quest_raid_kai_reward_group_00002_21,quest_raid_kai_00002,RaidTotalScore,100000,202511010
e,quest_raid_kai_reward_group_00002_22,quest_raid_kai_00002,RaidTotalScore,110000,202511010
e,quest_raid_kai_reward_group_00002_23,quest_raid_kai_00002,RaidTotalScore,120000,202511010
e,quest_raid_kai_reward_group_00002_24,quest_raid_kai_00002,RaidTotalScore,130000,202511010
e,quest_raid_kai_reward_group_00002_25,quest_raid_kai_00002,RaidTotalScore,140000,202511010
e,quest_raid_kai_reward_group_00002_26,quest_raid_kai_00002,RaidTotalScore,150000,202511010
e,quest_raid_kai_reward_group_00002_27,quest_raid_kai_00002,RaidTotalScore,160000,202511010
e,quest_raid_kai_reward_group_00002_28,quest_raid_kai_00002,Rank,quest_raid_kai_00002_rank_01,202511010
e,quest_raid_kai_reward_group_00002_29,quest_raid_kai_00002,Rank,quest_raid_kai_00002_rank_02,202511010
e,quest_raid_kai_reward_group_00002_30,quest_raid_kai_00002,Rank,quest_raid_kai_00002_rank_03,202511010
e,quest_raid_kai_reward_group_00002_31,quest_raid_kai_00002,Rank,quest_raid_kai_00002_rank_04,202511010
e,quest_raid_kai_reward_group_00002_32,quest_raid_kai_00002,Rank,quest_raid_kai_00002_rank_05,202511010
e,quest_raid_kai_reward_group_00002_33,quest_raid_kai_00002,Rank,quest_raid_kai_00002_rank_06,202511010
e,quest_raid_kai_reward_group_00002_34,quest_raid_kai_00002,Rank,quest_raid_kai_00002_rank_07,202511010
e,quest_raid_kai_reward_group_00002_35,quest_raid_kai_00002,Rank,quest_raid_kai_00002_rank_08,202511010
e,quest_raid_kai_reward_group_00002_36,quest_raid_kai_00002,Rank,quest_raid_kai_00002_rank_09,202511010
e,quest_raid_kai_reward_group_00002_37,quest_raid_kai_00002,Rank,quest_raid_kai_00002_rank_10,202511010
e,quest_raid_kai_reward_group_00002_38,quest_raid_kai_00002,Rank,quest_raid_kai_00002_rank_11,202511010
e,quest_raid_kai_reward_group_00002_39,quest_raid_kai_00002,Rank,quest_raid_kai_00002_rank_12,202511010
e,quest_raid_kai_reward_group_00002_40,quest_raid_kai_00002,Rank,quest_raid_kai_00002_rank_13,202511010
e,quest_raid_kai_reward_group_00002_41,quest_raid_kai_00002,Rank,quest_raid_kai_00002_rank_14,202511010
e,quest_raid_kai_reward_group_00002_42,quest_raid_kai_00002,Rank,quest_raid_kai_00002_rank_15,202511010
e,quest_raid_kai_reward_group_00002_43,quest_raid_kai_00002,Rank,quest_raid_kai_00002_rank_16,202511010
e,quest_raid_kai_reward_group_00002_44,quest_raid_kai_00002,Ranking,1,202511010
e,quest_raid_kai_reward_group_00002_45,quest_raid_kai_00002,Ranking,2,202511010
e,quest_raid_kai_reward_group_00002_46,quest_raid_kai_00002,Ranking,3,202511010
e,quest_raid_kai_reward_group_00002_47,quest_raid_kai_00002,Ranking,50,202511010
e,quest_raid_kai_reward_group_00002_48,quest_raid_kai_00002,Ranking,300,202511010
e,quest_raid_kai_reward_group_00002_49,quest_raid_kai_00002,Ranking,1000,202511010
e,quest_raid_kai_reward_group_00002_50,quest_raid_kai_00002,Ranking,5000,202511010
e,quest_raid_kai_reward_group_00002_51,quest_raid_kai_00002,Ranking,10000,202511010
e,quest_raid_kai_reward_group_00002_52,quest_raid_kai_00002,Ranking,Participation,202511010
e,quest_raid_yuw1_reward_group_00001_01,quest_raid_yuw1_00001,MaxScore,5000,202511020
e,quest_raid_yuw1_reward_group_00001_02,quest_raid_yuw1_00001,MaxScore,7500,202511020
e,quest_raid_yuw1_reward_group_00001_03,quest_raid_yuw1_00001,MaxScore,10000,202511020
e,quest_raid_yuw1_reward_group_00001_04,quest_raid_yuw1_00001,MaxScore,15000,202511020
e,quest_raid_yuw1_reward_group_00001_05,quest_raid_yuw1_00001,MaxScore,30000,202511020
e,quest_raid_yuw1_reward_group_00001_06,quest_raid_yuw1_00001,MaxScore,45000,202511020
e,quest_raid_yuw1_reward_group_00001_07,quest_raid_yuw1_00001,MaxScore,60000,202511020
