ENABLE,release_key,id,mst_mission_event_id,language,description
e,202511010,event_mag_00001_24_ja,event_mag_00001_24,ja,敵を100体撃破しよう
e,202511020,event_yuw_00001_1_ja,event_yuw_00001_1,ja,753♡ をグレード2まで強化しよう
e,202511020,event_yuw_00001_2_ja,event_yuw_00001_2,ja,753♡ をグレード3まで強化しよう
e,202511020,event_yuw_00001_3_ja,event_yuw_00001_3,ja,753♡ をグレード4まで強化しよう
e,202511020,event_yuw_00001_4_ja,event_yuw_00001_4,ja,753♡ をグレード5まで強化しよう
e,202511020,event_yuw_00001_5_ja,event_yuw_00001_5,ja,753♡ をLv.20まで強化しよう
e,202511020,event_yuw_00001_6_ja,event_yuw_00001_6,ja,753♡ をLv.30まで強化しよう
e,202511020,event_yuw_00001_7_ja,event_yuw_00001_7,ja,753♡ をLv.40まで強化しよう
e,202511020,event_yuw_00001_8_ja,event_yuw_00001_8,ja,753♡ をLv.50まで強化しよう
e,202511020,event_yuw_00001_9_ja,event_yuw_00001_9,ja,753♡ をLv.60まで強化しよう
e,202511020,event_yuw_00001_10_ja,event_yuw_00001_10,ja,753♡ をLv.70まで強化しよう
e,202511020,event_yuw_00001_11_ja,event_yuw_00001_11,ja,753♡ をLv.80まで強化しよう
e,202511020,event_yuw_00001_12_ja,event_yuw_00001_12,ja,奥村 正宗 をグレード2まで強化しよう
e,202511020,event_yuw_00001_13_ja,event_yuw_00001_13,ja,奥村 正宗 をグレード3まで強化しよう
e,202511020,event_yuw_00001_14_ja,event_yuw_00001_14,ja,奥村 正宗 をグレード4まで強化しよう
e,202511020,event_yuw_00001_15_ja,event_yuw_00001_15,ja,奥村 正宗 をグレード5まで強化しよう
e,202511020,event_yuw_00001_16_ja,event_yuw_00001_16,ja,奥村 正宗 をLv.20まで強化しよう
e,202511020,event_yuw_00001_17_ja,event_yuw_00001_17,ja,奥村 正宗 をLv.30まで強化しよう
e,202511020,event_yuw_00001_18_ja,event_yuw_00001_18,ja,奥村 正宗 をLv.40まで強化しよう
e,202511020,event_yuw_00001_19_ja,event_yuw_00001_19,ja,奥村 正宗 をLv.50まで強化しよう
e,202511020,event_yuw_00001_20_ja,event_yuw_00001_20,ja,奥村 正宗 をLv.60まで強化しよう
e,202511020,event_yuw_00001_21_ja,event_yuw_00001_21,ja,奥村 正宗 をLv.70まで強化しよう
e,202511020,event_yuw_00001_22_ja,event_yuw_00001_22,ja,奥村 正宗 をLv.80まで強化しよう
e,202511020,event_yuw_00001_23_ja,event_yuw_00001_23,ja,ストーリークエスト「コスプレをしに来たんだよ」をクリアしよう
e,202511020,event_yuw_00001_24_ja,event_yuw_00001_24,ja,ストーリークエスト「俺はずっとオタクなだけです」をクリアしよう
e,202511020,event_yuw_00001_25_ja,event_yuw_00001_25,ja,チャレンジクエスト「幸せです…」をクリアしよう
e,202511020,event_yuw_00001_26_ja,event_yuw_00001_26,ja,高難易度「これがこの世界の頂上」をクリアしよう
e,202511020,event_yuw_00001_27_ja,event_yuw_00001_27,ja,敵を10体撃破しよう
e,202511020,event_yuw_00001_28_ja,event_yuw_00001_28,ja,敵を20体撃破しよう
e,202511020,event_yuw_00001_29_ja,event_yuw_00001_29,ja,敵を30体撃破しよう
e,202511020,event_yuw_00001_30_ja,event_yuw_00001_30,ja,敵を40体撃破しよう
e,202511020,event_yuw_00001_31_ja,event_yuw_00001_31,ja,敵を50体撃破しよう
e,202511020,event_yuw_00001_32_ja,event_yuw_00001_32,ja,敵を60体撃破しよう
e,202511020,event_yuw_00001_33_ja,event_yuw_00001_33,ja,敵を70体撃破しよう
e,202511020,event_yuw_00001_34_ja,event_yuw_00001_34,ja,敵を80体撃破しよう
e,202511020,event_yuw_00001_35_ja,event_yuw_00001_35,ja,敵を90体撃破しよう
e,202511020,event_yuw_00001_36_ja,event_yuw_00001_36,ja,敵を100体撃破しよう
e,202511020,event_yuw_00001_37_ja,event_yuw_00001_37,ja,敵を150体撃破しよう
e,202511020,event_yuw_00001_38_ja,event_yuw_00001_38,ja,敵を200体撃破しよう
e,202511020,event_yuw_00001_39_ja,event_yuw_00001_39,ja,敵を300体撃破しよう
e,202512010,event_sur_00001_1_ja,event_sur_00001_1,ja,無窮の鎖 和倉 優希 をグレード2まで強化しよう
e,202512010,event_sur_00001_2_ja,event_sur_00001_2,ja,無窮の鎖 和倉 優希 をグレード3まで強化しよう
e,202512010,event_sur_00001_3_ja,event_sur_00001_3,ja,無窮の鎖 和倉 優希 をグレード4まで強化しよう
e,202512010,event_sur_00001_4_ja,event_sur_00001_4,ja,無窮の鎖 和倉 優希 をグレード5まで強化しよう
e,202512010,event_sur_00001_5_ja,event_sur_00001_5,ja,無窮の鎖 和倉 優希 をLv.20まで強化しよう
e,202512010,event_sur_00001_6_ja,event_sur_00001_6,ja,無窮の鎖 和倉 優希 をLv.30まで強化しよう
e,202512010,event_sur_00001_7_ja,event_sur_00001_7,ja,無窮の鎖 和倉 優希 をLv.40まで強化しよう
e,202512010,event_sur_00001_8_ja,event_sur_00001_8,ja,無窮の鎖 和倉 優希 をLv.50まで強化しよう
e,202512010,event_sur_00001_9_ja,event_sur_00001_9,ja,無窮の鎖 和倉 優希 をLv.60まで強化しよう
e,202512010,event_sur_00001_10_ja,event_sur_00001_10,ja,無窮の鎖 和倉 優希 をLv.70まで強化しよう
e,202512010,event_sur_00001_11_ja,event_sur_00001_11,ja,無窮の鎖 和倉 優希 をLv.80まで強化しよう
e,202512010,event_sur_00001_12_ja,event_sur_00001_12,ja,和倉 青羽 をグレード2まで強化しよう
e,202512010,event_sur_00001_13_ja,event_sur_00001_13,ja,和倉 青羽 をグレード3まで強化しよう
e,202512010,event_sur_00001_14_ja,event_sur_00001_14,ja,和倉 青羽 をグレード4まで強化しよう
e,202512010,event_sur_00001_15_ja,event_sur_00001_15,ja,和倉 青羽 をグレード5まで強化しよう
e,202512010,event_sur_00001_16_ja,event_sur_00001_16,ja,和倉 青羽 をLv.20まで強化しよう
e,202512010,event_sur_00001_17_ja,event_sur_00001_17,ja,和倉 青羽 をLv.30まで強化しよう
e,202512010,event_sur_00001_18_ja,event_sur_00001_18,ja,和倉 青羽 をLv.40まで強化しよう
e,202512010,event_sur_00001_19_ja,event_sur_00001_19,ja,和倉 青羽 をLv.50まで強化しよう
e,202512010,event_sur_00001_20_ja,event_sur_00001_20,ja,和倉 青羽 をLv.60まで強化しよう
e,202512010,event_sur_00001_21_ja,event_sur_00001_21,ja,和倉 青羽 をLv.70まで強化しよう
e,202512010,event_sur_00001_22_ja,event_sur_00001_22,ja,和倉 青羽 をLv.80まで強化しよう
e,202512010,event_sur_00001_23_ja,event_sur_00001_23,ja,ストーリークエスト「スレイブの誕生」をクリアしよう
e,202512010,event_sur_00001_24_ja,event_sur_00001_24,ja,ストーリークエスト「隠れ里の戦い」をクリアしよう
e,202512010,event_sur_00001_25_ja,event_sur_00001_25,ja,チャレンジクエスト「魔都防衛隊」をクリアしよう
e,202512010,event_sur_00001_26_ja,event_sur_00001_26,ja,高難易度「スレイブと組長」をクリアしよう
e,202512010,event_sur_00001_27_ja,event_sur_00001_27,ja,敵を10体撃破しよう
e,202512010,event_sur_00001_28_ja,event_sur_00001_28,ja,敵を20体撃破しよう
e,202512010,event_sur_00001_29_ja,event_sur_00001_29,ja,敵を30体撃破しよう
e,202512010,event_sur_00001_30_ja,event_sur_00001_30,ja,敵を40体撃破しよう
e,202512010,event_sur_00001_31_ja,event_sur_00001_31,ja,敵を50体撃破しよう
e,202512010,event_sur_00001_32_ja,event_sur_00001_32,ja,敵を60体撃破しよう
e,202512010,event_sur_00001_33_ja,event_sur_00001_33,ja,敵を70体撃破しよう
e,202512010,event_sur_00001_34_ja,event_sur_00001_34,ja,敵を80体撃破しよう
e,202512010,event_sur_00001_35_ja,event_sur_00001_35,ja,敵を90体撃破しよう
e,202512010,event_sur_00001_36_ja,event_sur_00001_36,ja,敵を100体撃破しよう
e,202512010,event_sur_00001_37_ja,event_sur_00001_37,ja,敵を150体撃破しよう
e,202512010,event_sur_00001_38_ja,event_sur_00001_38,ja,敵を200体撃破しよう
e,202512010,event_sur_00001_39_ja,event_sur_00001_39,ja,敵を300体撃破しよう
e,202512020,event_osh_00001_1_ja,event_osh_00001_1,ja,ステージを5回クリアしよう
e,202512020,event_osh_00001_2_ja,event_osh_00001_2,ja,ステージを10回クリアしよう
e,202512020,event_osh_00001_3_ja,event_osh_00001_3,ja,ステージを15回クリアしよう
e,202512020,event_osh_00001_4_ja,event_osh_00001_4,ja,ステージを20回クリアしよう
e,202512020,event_osh_00001_5_ja,event_osh_00001_5,ja,ステージを30回クリアしよう
e,202512020,event_osh_00001_6_ja,event_osh_00001_6,ja,ステージを40回クリアしよう
e,202512020,event_osh_00001_7_ja,event_osh_00001_7,ja,ステージを50回クリアしよう
e,202512020,event_osh_00001_8_ja,event_osh_00001_8,ja,ステージを60回クリアしよう
e,202512020,event_osh_00001_9_ja,event_osh_00001_9,ja,ステージを70回クリアしよう
e,202512020,event_osh_00001_10_ja,event_osh_00001_10,ja,ステージを80回クリアしよう
e,202512020,event_osh_00001_11_ja,event_osh_00001_11,ja,ステージを90回クリアしよう
e,202512020,event_osh_00001_12_ja,event_osh_00001_12,ja,ステージを100回クリアしよう
e,202512020,event_osh_00001_13_ja,event_osh_00001_13,ja,ステージを110回クリアしよう
e,202512020,event_osh_00001_14_ja,event_osh_00001_14,ja,ステージを120回クリアしよう
e,202512020,event_osh_00001_15_ja,event_osh_00001_15,ja,ステージを150回クリアしよう
e,202512020,event_osh_00001_16_ja,event_osh_00001_16,ja,ステージを180回クリアしよう
e,202512020,event_osh_00001_17_ja,event_osh_00001_17,ja,ステージを190回クリアしよう
e,202512020,event_osh_00001_18_ja,event_osh_00001_18,ja,ステージを200回クリアしよう
e,202512020,event_osh_00001_19_ja,event_osh_00001_19,ja,ステージを210回クリアしよう
e,202512020,event_osh_00001_20_ja,event_osh_00001_20,ja,ステージを250回クリアしよう
e,202512020,event_osh_00001_21_ja,event_osh_00001_21,ja,ステージを300回クリアしよう
e,202512020,event_osh_00001_22_ja,event_osh_00001_22,ja,ステージを350回クリアしよう
e,202512020,event_osh_00001_23_ja,event_osh_00001_23,ja,ステージを400回クリアしよう
e,202512020,event_osh_00001_24_ja,event_osh_00001_24,ja,ステージを450回クリアしよう
e,202512020,event_osh_00001_25_ja,event_osh_00001_25,ja,ステージを500回クリアしよう
e,202512020,event_osh_00001_26_ja,event_osh_00001_26,ja,ステージを550回クリアしよう
e,202512020,event_osh_00001_27_ja,event_osh_00001_27,ja,ステージを600回クリアしよう
e,202512020,event_osh_00001_28_ja,event_osh_00001_28,ja,賀正ガシャ2026を10回引こう
e,202512020,event_osh_00001_29_ja,event_osh_00001_29,ja,賀正ガシャ2026を20回引こう
e,202512020,event_osh_00001_30_ja,event_osh_00001_30,ja,賀正ガシャ2026を30回引こう
e,202512020,event_osh_00001_31_ja,event_osh_00001_31,ja,賀正ガシャ2026を40回引こう
e,202512020,event_osh_00001_32_ja,event_osh_00001_32,ja,賀正ガシャ2026を50回引こう
e,202512020,event_osh_00001_33_ja,event_osh_00001_33,ja,【汗が輝いてるよ!】ぴえヨンを編成に入れて「ファンと推し合戦！」を1回クリア
e,202512020,event_osh_00001_34_ja,event_osh_00001_34,ja,【バルクきてるよ!】ぴえヨンを編成に入れて「ファンと推し合戦！」を3回クリア
e,202512020,event_osh_00001_35_ja,event_osh_00001_35,ja,【仕上がってるよ!】ぴえヨンを編成に入れて「ファンと推し合戦！」を5回クリア
e,202512020,event_osh_00001_36_ja,event_osh_00001_36,ja,【胸筋の登山始まってるよ!】収集クエスト「芸能界へ！」をクリアしよう
e,202512020,event_osh_00001_37_ja,event_osh_00001_37,ja,【ナイスバルク!】ぴえヨンを編成に入れて「芸能界へ！」3話を5回クリア
e,202512020,event_osh_00001_38_ja,event_osh_00001_38,ja,【背中QRコードか!】ぴえヨンを編成に入れて「芸能界へ！」3話を10回クリア
e,202512020,event_osh_00001_39_ja,event_osh_00001_39,ja,【いい血管出てるよ!】ぴえヨンを編成に入れて「芸能界へ！」3話を30回クリア
e,202512020,event_osh_00001_40_ja,event_osh_00001_40,ja,【手羽先の完全究極体!】ぴえヨンを編成に入れて「芸能界へ！」3話を50回クリア
e,202512020,event_osh_00001_41_ja,event_osh_00001_41,ja,【新年号は筋肉です】ぴえヨンを編成に入れて「芸能界へ！」3話を100回クリア
e,202512020,event_osh_00001_42_ja,event_osh_00001_42,ja,【背中に羽がある!】強化クエスト「ぴえヨンのブートクエスト」をクリアしよう
e,202512020,event_osh_00001_43_ja,event_osh_00001_43,ja,【板チョコのようだ!】ぴえヨンを編成に入れて「ぴえヨンのブートクエスト」3話を3回クリア
e,202512020,event_osh_00001_44_ja,event_osh_00001_44,ja,【見てるこっちが筋肉痛!】ぴえヨンを編成に入れて「ぴえヨンのブートクエスト」3話を5回クリア
e,202512020,event_osh_00001_45_ja,event_osh_00001_45,ja,【マッチョの枯山水!】ぴえヨンを編成に入れて「ぴえヨンのブートクエスト」3話を10回クリア
e,202512020,event_osh_00001_46_ja,event_osh_00001_46,ja,【筋肉国宝!】ぴえヨンを編成に入れて「ぴえヨンのブートクエスト」3話を20回クリア
e,202512020,event_osh_00001_47_ja,event_osh_00001_47,ja,【上腕二頭筋ナイス!】ぴえヨンを編成に入れて「推しの子になってやる」1話を1回挑戦
e,202512020,event_osh_00001_48_ja,event_osh_00001_48,ja,【腹筋6LDK!】ぴえヨンを編成に入れて「推しの子になってやる」2話を1回挑戦
e,202512020,event_osh_00001_49_ja,event_osh_00001_49,ja,【カニカマの千倍!】ぴえヨンを編成に入れて「推しの子になってやる」3話を1回挑戦
e,202512020,event_osh_00001_50_ja,event_osh_00001_50,ja,【もはや説明不要!】ぴえヨンを編成に入れて「推しの子になってやる」4話を1回挑戦
e,202512020,event_osh_00001_51_ja,event_osh_00001_51,ja,【背筋が立ってる!】ぴえヨンを編成に入れて「芸能界には才能が集まる」1話を1回挑戦
e,202512020,event_osh_00001_52_ja,event_osh_00001_52,ja,【眠れない夜もあっただろ!】ぴえヨンを編成に入れて「芸能界には才能が集まる」2話を1回挑戦
e,202512020,event_osh_00001_53_ja,event_osh_00001_53,ja,【よ!阿修羅像!】ぴえヨンを編成に入れて「芸能界には才能が集まる」3話を1回挑戦
e,202512020,event_glo_00001_1_ja,event_glo_00001_1,ja,デイリークエスト「開運!ジャンブル運試し」を1回クリアしよう
e,202512020,event_glo_00001_2_ja,event_glo_00001_2,ja,デイリークエスト「開運!ジャンブル運試し」を2回クリアしよう
e,202512020,event_glo_00001_3_ja,event_glo_00001_3,ja,デイリークエスト「開運!ジャンブル運試し」を3回クリアしよう
