ENABLE,id,release_key,mst_event_id,criterion_type,criterion_value,criterion_count,unlock_criterion_type,unlock_criterion_value,unlock_criterion_count,group_key,mst_mission_reward_group_id,sort_order,destination_scene
e,event_mag_00001_9,202511010,event_mag_00001,SpecificUnitGradeUpCount,chara_mag_00401,3,,"",0,"",mag_00001_event_reward_09,9,UnitList
e,event_mag_00001_10,202511010,event_mag_00001,SpecificUnitGradeUpCount,chara_mag_00401,4,,"",0,"",mag_00001_event_reward_10,10,UnitList
e,event_mag_00001_11,202511010,event_mag_00001,SpecificUnitGradeUpCount,chara_mag_00401,5,,"",0,"",mag_00001_event_reward_11,11,UnitList
e,event_mag_00001_12,202511010,event_mag_00001,SpecificUnitLevel,chara_mag_00401,20,,"",0,"",mag_00001_event_reward_12,12,UnitList
e,event_mag_00001_13,202511010,event_mag_00001,SpecificUnitLevel,chara_mag_00401,30,,"",0,"",mag_00001_event_reward_13,13,UnitList
e,event_mag_00001_14,202511010,event_mag_00001,SpecificUnitLevel,chara_mag_00401,40,,"",0,"",mag_00001_event_reward_14,14,UnitList
e,event_mag_00001_15,202511010,event_mag_00001,SpecificQuestClear,quest_event_mag1_charaget01,1,,"",0,"",mag_00001_event_reward_15,15,Event
e,event_mag_00001_16,202511010,event_mag_00001,SpecificQuestClear,quest_event_mag1_charaget02,1,,"",0,"",mag_00001_event_reward_16,16,Event
e,event_mag_00001_17,202511010,event_mag_00001,SpecificQuestClear,quest_event_mag1_challenge01,1,,"",0,"",mag_00001_event_reward_17,17,Event
e,event_mag_00001_18,202511010,event_mag_00001,SpecificQuestClear,quest_event_mag1_savage,1,,"",0,"",mag_00001_event_reward_18,18,Event
e,event_mag_00001_19,202511010,event_mag_00001,DefeatEnemyCount,"",10,,"",0,"",mag_00001_event_reward_19,19,Event
e,event_mag_00001_20,202511010,event_mag_00001,DefeatEnemyCount,"",20,,"",0,"",mag_00001_event_reward_20,20,Event
e,event_mag_00001_21,202511010,event_mag_00001,DefeatEnemyCount,"",30,,"",0,"",mag_00001_event_reward_21,21,Event
e,event_mag_00001_22,202511010,event_mag_00001,DefeatEnemyCount,"",40,,"",0,"",mag_00001_event_reward_22,22,Event
e,event_mag_00001_23,202511010,event_mag_00001,DefeatEnemyCount,"",50,,"",0,"",mag_00001_event_reward_23,23,Event
e,event_mag_00001_24,202511010,event_mag_00001,DefeatEnemyCount,"",100,,"",0,"",mag_00001_event_reward_24,24,Event
e,event_yuw_00001_1,202511020,event_yuw_00001,SpecificUnitGradeUpCount,chara_yuw_00501,2,,"",0,"",yuw_00001_event_reward_01,1,UnitList
e,event_yuw_00001_2,202511020,event_yuw_00001,SpecificUnitGradeUpCount,chara_yuw_00501,3,,"",0,"",yuw_00001_event_reward_02,2,UnitList
e,event_yuw_00001_3,202511020,event_yuw_00001,SpecificUnitGradeUpCount,chara_yuw_00501,4,,"",0,"",yuw_00001_event_reward_03,3,UnitList
e,event_yuw_00001_4,202511020,event_yuw_00001,SpecificUnitGradeUpCount,chara_yuw_00501,5,,"",0,"",yuw_00001_event_reward_04,4,UnitList
e,event_yuw_00001_5,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00501,20,,"",0,"",yuw_00001_event_reward_05,5,UnitList
e,event_yuw_00001_6,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00501,30,,"",0,"",yuw_00001_event_reward_06,6,UnitList
e,event_yuw_00001_7,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00501,40,,"",0,"",yuw_00001_event_reward_07,7,UnitList
e,event_yuw_00001_8,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00501,50,,"",0,"",yuw_00001_event_reward_08,8,UnitList
e,event_yuw_00001_9,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00501,60,,"",0,"",yuw_00001_event_reward_09,9,UnitList
e,event_yuw_00001_10,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00501,70,,"",0,"",yuw_00001_event_reward_10,10,UnitList
e,event_yuw_00001_11,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00501,80,,"",0,"",yuw_00001_event_reward_11,11,UnitList
e,event_yuw_00001_12,202511020,event_yuw_00001,SpecificUnitGradeUpCount,chara_yuw_00601,2,,"",0,"",yuw_00001_event_reward_12,12,UnitList
e,event_yuw_00001_13,202511020,event_yuw_00001,SpecificUnitGradeUpCount,chara_yuw_00601,3,,"",0,"",yuw_00001_event_reward_13,13,UnitList
e,event_yuw_00001_14,202511020,event_yuw_00001,SpecificUnitGradeUpCount,chara_yuw_00601,4,,"",0,"",yuw_00001_event_reward_14,14,UnitList
e,event_yuw_00001_15,202511020,event_yuw_00001,SpecificUnitGradeUpCount,chara_yuw_00601,5,,"",0,"",yuw_00001_event_reward_15,15,UnitList
e,event_yuw_00001_16,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00601,20,,"",0,"",yuw_00001_event_reward_16,16,UnitList
e,event_yuw_00001_17,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00601,30,,"",0,"",yuw_00001_event_reward_17,17,UnitList
e,event_yuw_00001_18,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00601,40,,"",0,"",yuw_00001_event_reward_18,18,UnitList
e,event_yuw_00001_19,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00601,50,,"",0,"",yuw_00001_event_reward_19,19,UnitList
e,event_yuw_00001_20,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00601,60,,"",0,"",yuw_00001_event_reward_20,20,UnitList
e,event_yuw_00001_21,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00601,70,,"",0,"",yuw_00001_event_reward_21,21,UnitList
e,event_yuw_00001_22,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00601,80,,"",0,"",yuw_00001_event_reward_22,22,UnitList
e,event_yuw_00001_23,202511020,event_yuw_00001,SpecificQuestClear,quest_event_yuw1_charaget01,1,,"",0,"",yuw_00001_event_reward_23,23,Event
e,event_yuw_00001_24,202511020,event_yuw_00001,SpecificQuestClear,quest_event_yuw1_charaget02,1,,"",0,"",yuw_00001_event_reward_24,24,Event
e,event_yuw_00001_25,202511020,event_yuw_00001,SpecificQuestClear,quest_event_yuw1_challenge01,1,,"",0,"",yuw_00001_event_reward_25,25,Event
e,event_yuw_00001_26,202511020,event_yuw_00001,SpecificQuestClear,quest_event_yuw1_savage,1,,"",0,"",yuw_00001_event_reward_26,26,Event
e,event_yuw_00001_27,202511020,event_yuw_00001,DefeatEnemyCount,"",10,,"",0,"",yuw_00001_event_reward_27,27,Event
e,event_yuw_00001_28,202511020,event_yuw_00001,DefeatEnemyCount,"",20,,"",0,"",yuw_00001_event_reward_28,28,Event
e,event_yuw_00001_29,202511020,event_yuw_00001,DefeatEnemyCount,"",30,,"",0,"",yuw_00001_event_reward_29,29,Event
e,event_yuw_00001_30,202511020,event_yuw_00001,DefeatEnemyCount,"",40,,"",0,"",yuw_00001_event_reward_30,30,Event
e,event_yuw_00001_31,202511020,event_yuw_00001,DefeatEnemyCount,"",50,,"",0,"",yuw_00001_event_reward_31,31,Event
e,event_yuw_00001_32,202511020,event_yuw_00001,DefeatEnemyCount,"",60,,"",0,"",yuw_00001_event_reward_32,32,Event
e,event_yuw_00001_33,202511020,event_yuw_00001,DefeatEnemyCount,"",70,,"",0,"",yuw_00001_event_reward_33,33,Event
e,event_yuw_00001_34,202511020,event_yuw_00001,DefeatEnemyCount,"",80,,"",0,"",yuw_00001_event_reward_34,34,Event
e,event_yuw_00001_35,202511020,event_yuw_00001,DefeatEnemyCount,"",90,,"",0,"",yuw_00001_event_reward_35,35,Event
e,event_yuw_00001_36,202511020,event_yuw_00001,DefeatEnemyCount,"",100,,"",0,"",yuw_00001_event_reward_36,36,Event
e,event_yuw_00001_37,202511020,event_yuw_00001,DefeatEnemyCount,"",150,,"",0,"",yuw_00001_event_reward_37,37,Event
e,event_yuw_00001_38,202511020,event_yuw_00001,DefeatEnemyCount,"",200,,"",0,"",yuw_00001_event_reward_38,38,Event
e,event_yuw_00001_39,202511020,event_yuw_00001,DefeatEnemyCount,"",300,,"",0,"",yuw_00001_event_reward_39,39,Event
e,event_sur_00001_1,202512010,event_sur_00001,SpecificUnitGradeUpCount,chara_sur_00801,2,,"",0,"",sur_00001_event_reward_01,1,UnitList
e,event_sur_00001_2,202512010,event_sur_00001,SpecificUnitGradeUpCount,chara_sur_00801,3,,"",0,"",sur_00001_event_reward_02,2,UnitList
e,event_sur_00001_3,202512010,event_sur_00001,SpecificUnitGradeUpCount,chara_sur_00801,4,,"",0,"",sur_00001_event_reward_03,3,UnitList
e,event_sur_00001_4,202512010,event_sur_00001,SpecificUnitGradeUpCount,chara_sur_00801,5,,"",0,"",sur_00001_event_reward_04,4,UnitList
e,event_sur_00001_5,202512010,event_sur_00001,SpecificUnitLevel,chara_sur_00801,20,,"",0,"",sur_00001_event_reward_05,5,UnitList
e,event_sur_00001_6,202512010,event_sur_00001,SpecificUnitLevel,chara_sur_00801,30,,"",0,"",sur_00001_event_reward_06,6,UnitList
e,event_sur_00001_7,202512010,event_sur_00001,SpecificUnitLevel,chara_sur_00801,40,,"",0,"",sur_00001_event_reward_07,7,UnitList
e,event_sur_00001_8,202512010,event_sur_00001,SpecificUnitLevel,chara_sur_00801,50,,"",0,"",sur_00001_event_reward_08,8,UnitList
e,event_sur_00001_9,202512010,event_sur_00001,SpecificUnitLevel,chara_sur_00801,60,,"",0,"",sur_00001_event_reward_09,9,UnitList
e,event_sur_00001_10,202512010,event_sur_00001,SpecificUnitLevel,chara_sur_00801,70,,"",0,"",sur_00001_event_reward_10,10,UnitList
e,event_sur_00001_11,202512010,event_sur_00001,SpecificUnitLevel,chara_sur_00801,80,,"",0,"",sur_00001_event_reward_11,11,UnitList
e,event_sur_00001_12,202512010,event_sur_00001,SpecificUnitGradeUpCount,chara_sur_00701,2,,"",0,"",sur_00001_event_reward_12,12,UnitList
e,event_sur_00001_13,202512010,event_sur_00001,SpecificUnitGradeUpCount,chara_sur_00701,3,,"",0,"",sur_00001_event_reward_13,13,UnitList
e,event_sur_00001_14,202512010,event_sur_00001,SpecificUnitGradeUpCount,chara_sur_00701,4,,"",0,"",sur_00001_event_reward_14,14,UnitList
e,event_sur_00001_15,202512010,event_sur_00001,SpecificUnitGradeUpCount,chara_sur_00701,5,,"",0,"",sur_00001_event_reward_15,15,UnitList
e,event_sur_00001_16,202512010,event_sur_00001,SpecificUnitLevel,chara_sur_00701,20,,"",0,"",sur_00001_event_reward_16,16,UnitList
e,event_sur_00001_17,202512010,event_sur_00001,SpecificUnitLevel,chara_sur_00701,30,,"",0,"",sur_00001_event_reward_17,17,UnitList
e,event_sur_00001_18,202512010,event_sur_00001,SpecificUnitLevel,chara_sur_00701,40,,"",0,"",sur_00001_event_reward_18,18,UnitList
e,event_sur_00001_19,202512010,event_sur_00001,SpecificUnitLevel,chara_sur_00701,50,,"",0,"",sur_00001_event_reward_19,19,UnitList
e,event_sur_00001_20,202512010,event_sur_00001,SpecificUnitLevel,chara_sur_00701,60,,"",0,"",sur_00001_event_reward_20,20,UnitList
e,event_sur_00001_21,202512010,event_sur_00001,SpecificUnitLevel,chara_sur_00701,70,,"",0,"",sur_00001_event_reward_21,21,UnitList
e,event_sur_00001_22,202512010,event_sur_00001,SpecificUnitLevel,chara_sur_00701,80,,"",0,"",sur_00001_event_reward_22,22,UnitList
e,event_sur_00001_23,202512010,event_sur_00001,SpecificQuestClear,quest_event_sur1_charaget01,1,,"",0,"",sur_00001_event_reward_23,23,Event
e,event_sur_00001_24,202512010,event_sur_00001,SpecificQuestClear,quest_event_sur1_charaget02,1,,"",0,"",sur_00001_event_reward_24,24,Event
e,event_sur_00001_25,202512010,event_sur_00001,SpecificQuestClear,quest_event_sur1_challenge01,1,,"",0,"",sur_00001_event_reward_25,25,Event
e,event_sur_00001_26,202512010,event_sur_00001,SpecificQuestClear,quest_event_sur1_savage,1,,"",0,"",sur_00001_event_reward_26,26,Event
e,event_sur_00001_27,202512010,event_sur_00001,DefeatEnemyCount,"",10,,"",0,"",sur_00001_event_reward_27,27,Event
e,event_sur_00001_28,202512010,event_sur_00001,DefeatEnemyCount,"",20,,"",0,"",sur_00001_event_reward_28,28,Event
e,event_sur_00001_29,202512010,event_sur_00001,DefeatEnemyCount,"",30,,"",0,"",sur_00001_event_reward_29,29,Event
e,event_sur_00001_30,202512010,event_sur_00001,DefeatEnemyCount,"",40,,"",0,"",sur_00001_event_reward_30,30,Event
e,event_sur_00001_31,202512010,event_sur_00001,DefeatEnemyCount,"",50,,"",0,"",sur_00001_event_reward_31,31,Event
e,event_sur_00001_32,202512010,event_sur_00001,DefeatEnemyCount,"",60,,"",0,"",sur_00001_event_reward_32,32,Event
e,event_sur_00001_33,202512010,event_sur_00001,DefeatEnemyCount,"",70,,"",0,"",sur_00001_event_reward_33,33,Event
e,event_sur_00001_34,202512010,event_sur_00001,DefeatEnemyCount,"",80,,"",0,"",sur_00001_event_reward_34,34,Event
e,event_sur_00001_35,202512010,event_sur_00001,DefeatEnemyCount,"",90,,"",0,"",sur_00001_event_reward_35,35,Event
e,event_sur_00001_36,202512010,event_sur_00001,DefeatEnemyCount,"",100,,"",0,"",sur_00001_event_reward_36,36,Event
e,event_sur_00001_37,202512010,event_sur_00001,DefeatEnemyCount,"",150,,"",0,"",sur_00001_event_reward_37,37,Event
e,event_sur_00001_38,202512010,event_sur_00001,DefeatEnemyCount,"",200,,"",0,"",sur_00001_event_reward_38,38,Event
e,event_sur_00001_39,202512010,event_sur_00001,DefeatEnemyCount,"",300,,"",0,"",sur_00001_event_reward_39,39,Event
e,event_osh_00001_1,202512020,event_osh_00001,StageClearCount,"",5,,"",0,"",osh_00001_event_reward_1,1,Event
e,event_osh_00001_2,202512020,event_osh_00001,StageClearCount,"",10,,"",0,"",osh_00001_event_reward_2,2,Event
e,event_osh_00001_3,202512020,event_osh_00001,StageClearCount,"",15,,"",0,"",osh_00001_event_reward_3,3,Event
e,event_osh_00001_4,202512020,event_osh_00001,StageClearCount,"",20,,"",0,"",osh_00001_event_reward_4,4,Event
e,event_osh_00001_5,202512020,event_osh_00001,StageClearCount,"",30,,"",0,"",osh_00001_event_reward_5,5,Event
e,event_osh_00001_6,202512020,event_osh_00001,StageClearCount,"",40,,"",0,"",osh_00001_event_reward_6,6,Event
e,event_osh_00001_7,202512020,event_osh_00001,StageClearCount,"",50,,"",0,"",osh_00001_event_reward_7,7,Event
e,event_osh_00001_8,202512020,event_osh_00001,StageClearCount,"",60,,"",0,"",osh_00001_event_reward_8,8,Event
e,event_osh_00001_9,202512020,event_osh_00001,StageClearCount,"",70,,"",0,"",osh_00001_event_reward_9,9,Event
e,event_osh_00001_10,202512020,event_osh_00001,StageClearCount,"",80,,"",0,"",osh_00001_event_reward_10,10,Event
e,event_osh_00001_11,202512020,event_osh_00001,StageClearCount,"",90,,"",0,"",osh_00001_event_reward_11,11,Event
e,event_osh_00001_12,202512020,event_osh_00001,StageClearCount,"",100,,"",0,"",osh_00001_event_reward_12,12,Event
e,event_osh_00001_13,202512020,event_osh_00001,StageClearCount,"",110,,"",0,"",osh_00001_event_reward_13,13,Event
e,event_osh_00001_14,202512020,event_osh_00001,StageClearCount,"",120,,"",0,"",osh_00001_event_reward_14,14,Event
e,event_osh_00001_15,202512020,event_osh_00001,StageClearCount,"",150,,"",0,"",osh_00001_event_reward_15,15,Event
e,event_osh_00001_16,202512020,event_osh_00001,StageClearCount,"",180,,"",0,"",osh_00001_event_reward_16,16,Event
e,event_osh_00001_17,202512020,event_osh_00001,StageClearCount,"",190,,"",0,"",osh_00001_event_reward_17,17,Event
e,event_osh_00001_18,202512020,event_osh_00001,StageClearCount,"",200,,"",0,"",osh_00001_event_reward_18,18,Event
e,event_osh_00001_19,202512020,event_osh_00001,StageClearCount,"",210,,"",0,"",osh_00001_event_reward_19,19,Event
