ENABLE,id,release_key,group_id,resource_type,resource_id,resource_amount,sort_order,備考
e,mission_reward_27,202509010,kai_00001_event_reward_18,Item,ticket_glo_00003,1,1,怪獣８号いいジャン祭
e,mission_reward_28,202509010,kai_00001_event_reward_19,Item,memoryfragment_glo_00001,5,1,怪獣８号いいジャン祭
e,mission_reward_29,202509010,kai_00001_event_reward_20,Item,memory_glo_00003,150,1,怪獣８号いいジャン祭
e,mission_reward_30,202509010,kai_00001_event_reward_21,Item,memoryfragment_glo_00002,5,1,怪獣８号いいジャン祭
e,mission_reward_31,202509010,kai_00001_event_reward_22,Item,memory_glo_00003,250,1,怪獣８号いいジャン祭
e,mission_reward_32,202509010,kai_00001_event_reward_23,Item,memoryfragment_glo_00003,2,1,怪獣８号いいジャン祭
e,mission_reward_33,202509010,kai_00001_event_reward_24,Emblem,emblem_event_kai_00002,1,1,怪獣８号いいジャン祭
e,mission_reward_34,202509010,event_kai_00001_daily_bonus_1,Item,ticket_glo_00003,1,1,怪獣８号いいジャン祭_ログボ
e,mission_reward_35,202509010,event_kai_00001_daily_bonus_2,Coin,"",2500,1,怪獣８号いいジャン祭_ログボ
e,mission_reward_36,202509010,event_kai_00001_daily_bonus_3,FreeDiamond,"",30,1,怪獣８号いいジャン祭_ログボ
e,mission_reward_37,202509010,event_kai_00001_daily_bonus_4,Item,memory_glo_00003,100,1,怪獣８号いいジャン祭_ログボ
e,mission_reward_38,202509010,event_kai_00001_daily_bonus_5,Item,memoryfragment_glo_00001,5,1,怪獣８号いいジャン祭_ログボ
e,mission_reward_39,202509010,event_kai_00001_daily_bonus_6,Item,memory_glo_00003,100,1,怪獣８号いいジャン祭_ログボ
e,mission_reward_40,202509010,event_kai_00001_daily_bonus_7,Item,memoryfragment_glo_00002,3,1,怪獣８号いいジャン祭_ログボ
e,mission_reward_41,202509010,event_kai_00001_daily_bonus_8,Coin,"",2500,1,怪獣８号いいジャン祭_ログボ
e,mission_reward_42,202509010,event_kai_00001_daily_bonus_9,Item,memory_glo_00003,100,1,怪獣８号いいジャン祭_ログボ
e,mission_reward_43,202509010,event_kai_00001_daily_bonus_10,FreeDiamond,"",30,1,怪獣８号いいジャン祭_ログボ
e,mission_reward_44,202509010,event_kai_00001_daily_bonus_11,Item,memory_glo_00003,200,1,怪獣８号いいジャン祭_ログボ
e,mission_reward_45,202509010,event_kai_00001_daily_bonus_12,Item,ticket_glo_00003,1,1,怪獣８号いいジャン祭_ログボ
e,mission_reward_46,202509010,mission_reward_beginner_bonus_2_1,FreeDiamond,"",200,1,初心者ミッションボーナス1
e,mission_reward_47,202509010,mission_reward_beginner_bonus_2_2,FreeDiamond,"",150,1,初心者ミッションボーナス2
e,mission_reward_48,202509010,mission_reward_beginner_bonus_2_2,Coin,"",50000,1,初心者ミッションボーナス2
e,mission_reward_49,202509010,mission_reward_beginner_bonus_2_2,Item,ticket_glo_00002,1,1,初心者ミッションボーナス2
e,mission_reward_50,202509010,mission_reward_beginner_bonus_2_3,Item,memory_glo_00002,500,1,初心者ミッションボーナス3
e,mission_reward_51,202509010,mission_reward_beginner_bonus_2_3,Item,memory_glo_00004,500,1,初心者ミッションボーナス3
e,mission_reward_52,202509010,mission_reward_beginner_bonus_2_3,Item,memory_glo_00001,250,1,初心者ミッションボーナス3
e,mission_reward_53,202509010,mission_reward_beginner_bonus_2_4,Item,memory_glo_00003,500,1,初心者ミッションボーナス4
e,mission_reward_54,202509010,mission_reward_beginner_bonus_2_4,Item,memory_glo_00005,500,1,初心者ミッションボーナス4
e,mission_reward_55,202509010,mission_reward_beginner_bonus_2_4,Item,memory_glo_00001,250,1,初心者ミッションボーナス4
e,mission_reward_56,202509010,mission_reward_beginner_bonus_2_5,FreeDiamond,"",150,1,初心者ミッションボーナス5
e,mission_reward_57,202509010,mission_reward_beginner_bonus_2_5,Coin,"",50000,1,初心者ミッションボーナス5
e,mission_reward_58,202509010,mission_reward_beginner_bonus_2_5,Item,ticket_glo_00002,1,1,初心者ミッションボーナス5
e,mission_reward_59,202509010,mission_reward_beginner_bonus_2_6,Item,memoryfragment_glo_00001,40,1,初心者ミッションボーナス6
e,mission_reward_60,202509010,mission_reward_beginner_bonus_2_6,Item,memoryfragment_glo_00002,30,1,初心者ミッションボーナス6
e,mission_reward_61,202509010,mission_reward_beginner_bonus_2_6,Item,memoryfragment_glo_00003,5,1,初心者ミッションボーナス6
e,mission_reward_62,202509010,mission_reward_beginner_bonus_2_7,Coin,"",100000,1,初心者ミッションボーナス7
e,mission_reward_63,202509010,mission_reward_beginner_bonus_2_7,Item,ticket_glo_00002,3,1,初心者ミッションボーナス7
e,mission_reward_64,202509010,mission_reward_beginner_bonus_2_8,FreeDiamond,"",1000,1,初心者ミッションボーナス8
e,mission_reward_65,202509010,mission_reward_beginner_bonus_2_8,Item,ticket_glo_00203,1,1,初心者ミッションボーナス8
e,mission_reward_66,202509010,daily_reward_2_1,FreeDiamond,"",10,1,デイリーミッション
e,mission_reward_67,202509010,daily_reward_2_2,Coin,"",1500,1,デイリーミッション
e,mission_reward_68,202509010,daily_reward_2_3,FreeDiamond,"",10,1,デイリーミッション
e,mission_reward_69,202509010,daily_reward_2_4,Coin,"",1500,1,デイリーミッション
e,mission_reward_70,202509010,daily_reward_2_5,FreeDiamond,"",30,1,デイリーミッション
e,mission_reward_71,202509010,weekly_reward_2_1,FreeDiamond,"",20,1,ウィークリーミッション
e,mission_reward_72,202509010,weekly_reward_2_2,Coin,"",5000,1,ウィークリーミッション
e,mission_reward_73,202509010,weekly_reward_2_3,FreeDiamond,"",30,1,ウィークリーミッション
e,mission_reward_74,202509010,weekly_reward_2_4,Coin,"",5000,1,ウィークリーミッション
e,mission_reward_75,202509010,weekly_reward_2_5,FreeDiamond,"",50,1,ウィークリーミッション
e,mission_reward_76,202509010,achievement_2_1,FreeDiamond,"",100,1,アチーブメントミッション
e,mission_reward_77,202509010,achievement_2_2,FreeDiamond,"",1500,1,アチーブメントミッション
e,mission_reward_78,202509010,achievement_2_3,FreeDiamond,"",500,1,アチーブメントミッション
e,mission_reward_79,202509010,achievement_2_4,FreeDiamond,"",100,1,アチーブメントミッション
e,mission_reward_80,202509010,achievement_2_5,FreeDiamond,"",100,1,アチーブメントミッション
e,mission_reward_81,202509010,achievement_2_6,FreeDiamond,"",100,1,アチーブメントミッション
e,mission_reward_82,202509010,achievement_2_7,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_83,202509010,achievement_2_8,FreeDiamond,"",300,1,アチーブメントミッション
e,mission_reward_84,202509010,achievement_2_9,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_85,202509010,achievement_2_10,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_86,202509010,achievement_2_11,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_87,202509010,achievement_2_12,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_88,202509010,achievement_2_13,FreeDiamond,"",300,1,アチーブメントミッション
e,mission_reward_89,202509010,achievement_2_14,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_90,202509010,achievement_2_15,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_91,202509010,achievement_2_16,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_92,202509010,achievement_2_17,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_93,202509010,achievement_2_18,FreeDiamond,"",300,1,アチーブメントミッション
e,mission_reward_94,202509010,achievement_2_19,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_95,202509010,achievement_2_20,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_96,202509010,achievement_2_21,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_97,202509010,achievement_2_22,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_98,202509010,achievement_2_23,FreeDiamond,"",300,1,アチーブメントミッション
e,mission_reward_99,202509010,achievement_2_24,FreeDiamond,"",300,1,アチーブメントミッション
e,mission_reward_100,202509010,achievement_2_25,FreeDiamond,"",300,1,アチーブメントミッション
e,mission_reward_101,202509010,achievement_2_26,Item,box_glo_00002,20,1,アチーブメントミッション
e,mission_reward_102,202509010,achievement_2_27,Item,box_glo_00003,10,1,アチーブメントミッション
e,mission_reward_103,202509010,achievement_2_28,Item,box_glo_00004,10,1,アチーブメントミッション
e,mission_reward_104,202509010,achievement_2_29,Item,memoryfragment_glo_00001,40,1,アチーブメントミッション
e,mission_reward_105,202509010,achievement_2_30,Item,memoryfragment_glo_00002,30,1,アチーブメントミッション
e,mission_reward_106,202509010,achievement_2_31,Item,memoryfragment_glo_00003,5,1,アチーブメントミッション
e,mission_reward_107,202509010,achievement_2_32,Item,memoryfragment_glo_00001,75,1,アチーブメントミッション
e,mission_reward_108,202509010,achievement_2_33,Item,memoryfragment_glo_00002,50,1,アチーブメントミッション
e,mission_reward_109,202509010,achievement_2_34,Item,memoryfragment_glo_00003,8,1,アチーブメントミッション
e,mission_reward_110,202509010,achievement_2_35,Item,ticket_glo_00002,10,1,アチーブメントミッション
e,mission_reward_111,202509010,achievement_2_36,Item,memoryfragment_glo_00001,40,1,アチーブメントミッション
e,mission_reward_112,202509010,achievement_2_37,Item,memoryfragment_glo_00002,30,1,アチーブメントミッション
e,mission_reward_113,202509010,achievement_2_38,Item,memoryfragment_glo_00003,5,1,アチーブメントミッション
e,mission_reward_114,202509010,achievement_2_39,Item,box_glo_00002,30,1,アチーブメントミッション
e,mission_reward_115,202509010,achievement_2_40,Item,box_glo_00003,15,1,アチーブメントミッション
e,mission_reward_116,202509010,achievement_2_41,Item,box_glo_00004,15,1,アチーブメントミッション
e,mission_reward_117,202509010,achievement_2_42,Item,box_glo_00003,25,1,アチーブメントミッション
e,mission_reward_118,202509010,achievement_2_43,Item,box_glo_00004,25,1,アチーブメントミッション
e,mission_reward_119,202509010,achievement_2_44,Item,memoryfragment_glo_00001,30,1,アチーブメントミッション
e,mission_reward_120,202509010,achievement_2_45,Item,memoryfragment_glo_00001,40,1,アチーブメントミッション
e,mission_reward_121,202509010,achievement_2_46,Item,memoryfragment_glo_00002,40,1,アチーブメントミッション
e,mission_reward_122,202509010,achievement_2_47,Item,memoryfragment_glo_00003,6,1,アチーブメントミッション
e,mission_reward_123,202509010,achievement_2_48,FreeDiamond,"",10,1,アチーブメントミッション
e,mission_reward_124,202509010,achievement_2_49,FreeDiamond,"",10,1,アチーブメントミッション
e,mission_reward_125,202509010,achievement_2_50,FreeDiamond,"",10,1,アチーブメントミッション
e,mission_reward_126,202509010,achievement_2_51,FreeDiamond,"",10,1,アチーブメントミッション
e,mission_reward_127,202509010,achievement_2_52,FreeDiamond,"",10,1,アチーブメントミッション
e,mission_reward_128,202509010,achievement_2_53,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_129,202509010,achievement_2_54,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_130,202509010,achievement_2_55,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_131,202509010,achievement_2_56,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_132,202509010,achievement_2_57,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_133,202509010,achievement_2_58,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_134,202509010,achievement_2_59,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_135,202509010,achievement_2_60,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_136,202509010,achievement_2_61,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_137,202509010,achievement_2_62,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_138,202509010,achievement_2_63,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_139,202509010,achievement_2_64,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_140,202509010,achievement_2_65,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_141,202509010,achievement_2_66,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_142,202509010,achievement_2_67,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_143,202509010,achievement_2_68,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_144,202509010,achievement_2_69,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_145,202509010,achievement_2_70,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_146,202509010,achievement_2_71,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_147,202509010,achievement_2_72,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_148,202509010,achievement_2_73,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_149,202509010,achievement_2_74,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_150,202509010,achievement_2_75,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_151,202509010,achievement_2_76,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_152,202509010,achievement_2_77,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_153,202509010,achievement_2_78,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_154,202509010,achievement_2_79,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_155,202509010,achievement_2_80,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_156,202509010,achievement_2_81,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_157,202509010,achievement_2_82,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_158,202509010,achievement_2_83,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_159,202509010,achievement_2_84,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_160,202509010,achievement_2_85,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_161,202509010,achievement_2_86,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_162,202509010,achievement_2_87,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_163,202509010,achievement_2_88,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_164,202509010,achievement_2_89,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_165,202509010,achievement_2_90,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_166,202509010,achievement_2_91,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_167,202509010,achievement_2_92,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_168,202509010,achievement_2_93,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_169,202509010,achievement_2_94,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_170,202509010,achievement_2_95,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_171,202509010,achievement_2_96,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_172,202509010,achievement_2_97,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_173,202509010,achievement_2_98,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_174,202509010,achievement_2_99,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_175,202509010,achievement_2_100,FreeDiamond,"",50,1,アチーブメントミッション
e,mission_reward_176,202509010,kai_00001_limited_term_1,Coin,"",2000,1,降臨バトル「怪獣退治の時間︎」
e,mission_reward_177,202509010,kai_00001_limited_term_2,FreeDiamond,"",20,1,降臨バトル「怪獣退治の時間︎」
e,mission_reward_178,202509010,kai_00001_limited_term_3,Coin,"",3000,1,降臨バトル「怪獣退治の時間︎」
e,mission_reward_179,202509010,kai_00001_limited_term_4,FreeDiamond,"",30,1,降臨バトル「怪獣退治の時間︎」
e,mission_reward_180,202510010,event_spy_00001_daily_bonus_1,Item,ticket_glo_00003,1,1,spyいいジャン祭_ログボ
e,mission_reward_181,202510010,event_spy_00001_daily_bonus_2,Coin,"",2500,1,spyいいジャン祭_ログボ
e,mission_reward_182,202510010,event_spy_00001_daily_bonus_3,Item,memory_glo_00003,200,1,spyいいジャン祭_ログボ
e,mission_reward_183,202510010,event_spy_00001_daily_bonus_4,Item,ticket_glo_00002,1,1,spyいいジャン祭_ログボ
e,mission_reward_184,202510010,event_spy_00001_daily_bonus_5,Item,memoryfragment_glo_00001,2,1,spyいいジャン祭_ログボ
e,mission_reward_185,202510010,event_spy_00001_daily_bonus_6,Item,memoryfragment_glo_00002,2,1,spyいいジャン祭_ログボ
e,mission_reward_186,202510010,event_spy_00001_daily_bonus_7,Item,memory_glo_00004,200,1,spyいいジャン祭_ログボ
e,mission_reward_187,202510010,event_spy_00001_daily_bonus_8,FreeDiamond,"",30,1,spyいいジャン祭_ログボ
e,mission_reward_188,202510010,event_spy_00001_daily_bonus_9,Item,ticket_glo_00003,1,1,spyいいジャン祭_ログボ
e,mission_reward_189,202510010,event_spy_00001_daily_bonus_10,Coin,"",2500,1,spyいいジャン祭_ログボ
e,mission_reward_190,202510010,event_spy_00001_daily_bonus_11,Item,memory_glo_00002,200,1,spyいいジャン祭_ログボ
e,mission_reward_191,202510010,event_spy_00001_daily_bonus_12,Item,ticket_glo_00002,1,1,spyいいジャン祭_ログボ
e,mission_reward_192,202510010,event_spy_00001_daily_bonus_13,Item,memoryfragment_glo_00001,3,1,spyいいジャン祭_ログボ
e,mission_reward_193,202510010,event_spy_00001_daily_bonus_14,Item,memoryfragment_glo_00002,3,1,spyいいジャン祭_ログボ
e,mission_reward_194,202510010,event_spy_00001_daily_bonus_15,FreeDiamond,"",30,1,spyいいジャン祭_ログボ
e,mission_reward_195,202510010,event_spy_00001_daily_bonus_16,Item,memoryfragment_glo_00003,1,1,spyいいジャン祭_ログボ
e,mission_reward_196,202510010,spy_00001_limited_term_1,Coin,"",2000,1,降臨バトル「すべてはよりよき世界のために…!!」
e,mission_reward_197,202510010,spy_00001_limited_term_2,FreeDiamond,"",20,1,降臨バトル「すべてはよりよき世界のために…!!」
e,mission_reward_198,202510010,spy_00001_limited_term_3,Coin,"",3000,1,降臨バトル「すべてはよりよき世界のために…!!」
e,mission_reward_199,202510010,spy_00001_limited_term_4,FreeDiamond,"",30,1,降臨バトル「すべてはよりよき世界のために…!!」
e,mission_reward_200,202510010,spy_00001_event_reward_01,Item,memory_chara_spy_00401,200,1,spyいいジャン祭_ミッション
e,mission_reward_201,202510010,spy_00001_event_reward_02,Item,memory_chara_spy_00401,300,1,spyいいジャン祭_ミッション
e,mission_reward_202,202510010,spy_00001_event_reward_03,Item,memory_chara_spy_00401,350,1,spyいいジャン祭_ミッション
e,mission_reward_203,202510010,spy_00001_event_reward_04,Item,ticket_glo_00003,1,1,spyいいジャン祭_ミッション
e,mission_reward_204,202510010,spy_00001_event_reward_05,Item,piece_spy_00401,75,1,spyいいジャン祭_ミッション
e,mission_reward_205,202510010,spy_00001_event_reward_06,Item,piece_spy_00401,100,1,spyいいジャン祭_ミッション
e,mission_reward_206,202510010,spy_00001_event_reward_07,FreeDiamond,"",50,1,spyいいジャン祭_ミッション
e,mission_reward_207,202510010,spy_00001_event_reward_08,Item,memory_chara_spy_00301,200,1,spyいいジャン祭_ミッション
e,mission_reward_208,202510010,spy_00001_event_reward_09,Item,memory_chara_spy_00301,300,1,spyいいジャン祭_ミッション
e,mission_reward_209,202510010,spy_00001_event_reward_10,Item,memory_chara_spy_00301,350,1,spyいいジャン祭_ミッション
e,mission_reward_210,202510010,spy_00001_event_reward_11,Item,ticket_glo_00003,1,1,spyいいジャン祭_ミッション
e,mission_reward_211,202510010,spy_00001_event_reward_12,Item,piece_spy_00301,75,1,spyいいジャン祭_ミッション
e,mission_reward_212,202510010,spy_00001_event_reward_13,Item,piece_spy_00301,100,1,spyいいジャン祭_ミッション
e,mission_reward_213,202510010,spy_00001_event_reward_14,FreeDiamond,"",50,1,spyいいジャン祭_ミッション
e,mission_reward_214,202510010,spy_00001_event_reward_15,Coin,"",12500,1,spyいいジャン祭_ミッション
e,mission_reward_215,202510010,spy_00001_event_reward_16,Coin,"",12500,1,spyいいジャン祭_ミッション
e,mission_reward_216,202510010,spy_00001_event_reward_17,Item,ticket_glo_00002,3,1,spyいいジャン祭_ミッション
e,mission_reward_217,202510010,spy_00001_event_reward_18,Item,ticket_glo_00003,1,1,spyいいジャン祭_ミッション
e,mission_reward_218,202510010,spy_00001_event_reward_19,Item,memoryfragment_glo_00001,5,1,spyいいジャン祭_ミッション
e,mission_reward_219,202510010,spy_00001_event_reward_20,Item,memory_glo_00003,150,1,spyいいジャン祭_ミッション
e,mission_reward_220,202510010,spy_00001_event_reward_21,Item,memoryfragment_glo_00002,5,1,spyいいジャン祭_ミッション
e,mission_reward_221,202510010,spy_00001_event_reward_22,Item,memory_glo_00003,250,1,spyいいジャン祭_ミッション
e,mission_reward_222,202510010,spy_00001_event_reward_23,Item,memoryfragment_glo_00002,10,1,spyいいジャン祭_ミッション
e,mission_reward_223,202510010,spy_00001_event_reward_24,Item,memoryfragment_glo_00003,2,1,spyいいジャン祭_ミッション
e,mission_reward_224,202510020,event_dan_00001_daily_bonus_1,Item,ticket_glo_00003,1,1,danいいジャン祭_ログボ
e,mission_reward_225,202510020,event_dan_00001_daily_bonus_2,Coin,"",2500,1,ダンダダンいいジャン祭_ログボ
e,mission_reward_226,202510020,event_dan_00001_daily_bonus_3,Item,memory_glo_00005,100,1,ダンダダンいいジャン祭_ログボ
e,mission_reward_227,202510020,event_dan_00001_daily_bonus_4,Item,ticket_glo_00002,1,1,ダンダダンいいジャン祭_ログボ
e,mission_reward_228,202510020,event_dan_00001_daily_bonus_5,Item,memoryfragment_glo_00001,2,1,ダンダダンいいジャン祭_ログボ
e,mission_reward_229,202510020,event_dan_00001_daily_bonus_6,Item,memoryfragment_glo_00002,2,1,ダンダダンいいジャン祭_ログボ
e,mission_reward_230,202510020,event_dan_00001_daily_bonus_7,Item,memory_glo_00005,100,1,ダンダダンいいジャン祭_ログボ
e,mission_reward_231,202510020,event_dan_00001_daily_bonus_8,FreeDiamond,"",30,1,ダンダダンいいジャン祭_ログボ
e,mission_reward_232,202510020,event_dan_00001_daily_bonus_9,Item,ticket_glo_00003,1,1,ダンダダンいいジャン祭_ログボ
e,mission_reward_233,202510020,event_dan_00001_daily_bonus_10,Coin,"",2500,1,ダンダダンいいジャン祭_ログボ
e,mission_reward_234,202510020,event_dan_00001_daily_bonus_11,Item,ticket_glo_00002,1,1,ダンダダンいいジャン祭_ログボ
e,mission_reward_235,202510020,event_dan_00001_daily_bonus_12,Item,memoryfragment_glo_00001,3,1,ダンダダンいいジャン祭_ログボ
e,mission_reward_236,202510020,event_dan_00001_daily_bonus_13,Item,memoryfragment_glo_00002,3,1,ダンダダンいいジャン祭_ログボ
e,mission_reward_237,202510020,event_dan_00001_daily_bonus_14,FreeDiamond,"",30,1,ダンダダンいいジャン祭_ログボ
e,mission_reward_238,202510020,event_dan_00001_daily_bonus_15,Item,memoryfragment_glo_00003,1,1,ダンダダンいいジャン祭_ログボ
e,mission_reward_239,202510020,dan_00001_limited_term_1,Coin,"",2000,1,降臨バトル「ダンダダン」に5回挑戦しよう！
e,mission_reward_240,202510020,dan_00001_limited_term_2,FreeDiamond,"",20,1,降臨バトル「ダンダダン」に10回挑戦しよう！
e,mission_reward_241,202510020,dan_00001_limited_term_3,Coin,"",3000,1,降臨バトル「ダンダダン」に20回挑戦しよう！
e,mission_reward_242,202510020,dan_00001_limited_term_4,FreeDiamond,"",30,1,降臨バトル「ダンダダン」に30回挑戦しよう！
e,mission_reward_243,202510020,dan_00001_event_reward_01,Item,memory_chara_dan_00301,200,1,danいいジャン祭_ミッション
e,mission_reward_244,202510020,dan_00001_event_reward_02,Item,memory_chara_dan_00301,300,1,danいいジャン祭_ミッション
e,mission_reward_245,202510020,dan_00001_event_reward_03,Item,memory_chara_dan_00301,350,1,danいいジャン祭_ミッション
e,mission_reward_246,202510020,dan_00001_event_reward_04,Item,ticket_glo_00003,1,1,danいいジャン祭_ミッション
e,mission_reward_247,202510020,dan_00001_event_reward_05,Item,piece_dan_00301,75,1,danいいジャン祭_ミッション
e,mission_reward_248,202510020,dan_00001_event_reward_06,Item,piece_dan_00301,100,1,danいいジャン祭_ミッション
e,mission_reward_249,202510020,dan_00001_event_reward_07,Emblem,emblem_event_dan_00001,1,1,danいいジャン祭_ミッション
e,mission_reward_250,202510020,dan_00001_event_reward_08,Item,memory_chara_dan_00201,200,1,danいいジャン祭_ミッション
e,mission_reward_251,202510020,dan_00001_event_reward_09,Item,memory_chara_dan_00201,300,1,danいいジャン祭_ミッション
e,mission_reward_252,202510020,dan_00001_event_reward_10,Item,memory_chara_dan_00201,350,1,danいいジャン祭_ミッション
e,mission_reward_253,202510020,dan_00001_event_reward_11,Item,ticket_glo_00003,1,1,danいいジャン祭_ミッション
e,mission_reward_254,202510020,dan_00001_event_reward_12,Item,piece_dan_00201,75,1,danいいジャン祭_ミッション
e,mission_reward_255,202510020,dan_00001_event_reward_13,Item,piece_dan_00201,100,1,danいいジャン祭_ミッション
