シート名,id,sequence_set_id,sequence_group_id,sequence_element_id,priority_sequence_element_id,condition_type,condition_value,action_type,action_value,action_value2,summon_count,summon_interval,summon_animation_type,summon_position,move_start_condition_type,move_start_condition_value,move_stop_condition_type,move_stop_condition_value,move_restart_condition_type,move_restart_condition_value,move_loop_count,is_summon_unit_outpost_damage_invalidation,last_boss_trigger,aura_type,death_type,enemy_hp_coef,enemy_attack_coef,enemy_speed_coef,override_drop_battle_point,defeated_score,action_delay,deactivation_condition_type,deactivation_condition_value,release_key
3話_Ex,,veryhard_osh_00003,,19,,FriendUnitDead,9,SummonEnemy,e_glo_00002_general_osh_h_Normal_Colorless,,4,250,Fall0,2.7,EnterTargetKoma,,None,,None,,,FALSE,,Default,Normal,70,13,1,40,0,,None,,202512020
3話_Ex,,veryhard_osh_00003,,20,,FriendUnitDead,10,SummonEnemy,e_glo_00002_general_osh_vh_Normal_Blue,,2,250,None,,None,,None,,None,,,FALSE,,Default,Normal,55,5,1,40,0,250,None,,202512020
3話_Ex,,veryhard_osh_00003,,21,,FriendUnitDead,10,SummonEnemy,e_glo_00002_general_osh_vh_Normal_Blue,,4,250,None,,None,,None,,None,,,FALSE,,Default,Normal,55,5,1,40,0,1000,None,,202512020
3話_Ex,,veryhard_osh_00003,,22,,FriendUnitDead,10,SummonEnemy,e_glo_00002_general_osh_h_Normal_Colorless,,4,50,None,,None,,None,,None,,,FALSE,,Default,Normal,70,13,1,40,0,550,None,,202512020
3話_Ex,,veryhard_osh_00003,,23,,FriendUnitDead,10,SummonEnemy,e_glo_00002_general_osh_h_Normal_Colorless,,4,250,None,,None,,None,,None,,,FALSE,,Default,Normal,70,13,1,40,0,1050,None,,202512020
3話_Ex,,veryhard_osh_00003,,24,,FriendUnitDead,10,SummonEnemy,e_glo_00002_general_osh_h_Normal_Colorless,,4,50,Fall0,2.5,None,,None,,None,,,FALSE,,Default,Normal,70,13,1,40,0,2000,None,,202512020
2話_Ex,,veryhard_osh_00002,,1,,ElapsedTime,400,SummonEnemy,c_osh_00001_general_osh_vh_Boss_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,150,10,1,250,0,,None,,202512020
2話_Ex,,veryhard_osh_00002,,2,,EnterTargetKomaIndex,0,SummonEnemy,e_glo_00002_general_osh_vh_Normal_Red,,2,100,Fall,1.1,None,,None,,None,,,FALSE,,Default,Normal,65,13,1,50,0,100,None,,202512020
2話_Ex,,veryhard_osh_00002,,3,,EnterTargetKomaIndex,1,SummonEnemy,e_glo_00002_general_osh_vh_Normal_Colorless,,3,150,Fall,1.5,None,,None,,None,,,FALSE,,Default,Normal,50,10,1,50,0,,None,,202512020
2話_Ex,,veryhard_osh_00002,,4,,EnterTargetKomaIndex,2,SummonEnemy,e_glo_00002_general_osh_vh_Normal_Red,,2,250,Fall,3.3,None,,None,,None,,,FALSE,,Default,Normal,65,13,1,50,0,,None,,202512020
2話_Ex,,veryhard_osh_00002,,5,,EnterTargetKomaIndex,3,SummonEnemy,e_glo_00002_general_osh_vh_Normal_Colorless,,3,50,Fall,3.5,None,,None,,None,,,FALSE,,Default,Normal,50,10,1,50,0,,None,,202512020
2話_Ex,,veryhard_osh_00002,,6,,EnterTargetKomaIndex,4,SummonEnemy,e_glo_00002_general_osh_vh_Normal_Red,,3,500,Fall,3.7,None,,None,,None,,,FALSE,,Default,Normal,65,13,1,50,0,,None,,202512020
2話_Ex,,veryhard_osh_00002,,7,,EnterTargetKomaIndex,5,SummonEnemy,e_glo_00002_general_osh_vh_Normal_Red,,5,150,None,,None,,None,,None,,,FALSE,,Default,Normal,65,13,1,50,0,,None,,202512020
2話_Ex,,veryhard_osh_00002,,8,,EnterTargetKomaIndex,5,SummonEnemy,e_glo_00002_general_osh_vh_Normal_Red,,3,50,Fall,0.8,None,,None,,None,,,FALSE,,Default,Normal,65,13,1,50,0,50,None,,202512020
2話_Ex,,veryhard_osh_00002,,9,,FriendUnitDead,1,SummonEnemy,c_osh_00001_general_osh_vh_Normal_Green,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,300,20,1,200,0,4500,None,,202512020
2話_Ex,,veryhard_osh_00002,,10,,FriendUnitDead,9,SummonEnemy,e_glo_00001_general_osh_n_Normal_Green,,15,50,Fall,0.3,None,,None,,None,,,FALSE,,Default,Normal,70,25,1,50,0,50,None,,202512020
2話_Ex,,veryhard_osh_00002,,11,,FriendUnitDead,1,SummonEnemy,e_glo_00002_general_osh_vh_Normal_Red,,4,250,None,,None,,None,,None,,,FALSE,,Default,Normal,65,13,1,50,0,500,None,,202512020
2話_Ex,,veryhard_osh_00002,,12,,FriendUnitDead,1,SummonEnemy,e_glo_00002_general_osh_vh_Normal_Red,,4,50,None,,None,,None,,None,,,FALSE,,Default,Normal,65,13,1,50,0,,None,,202512020
2話_Ex,,veryhard_osh_00002,,13,,FriendUnitDead,1,SummonEnemy,e_glo_00002_general_osh_vh_Normal_Red,,2,100,Fall,2.8,None,,None,,None,,,FALSE,,Default,Normal,65,13,1,50,0,,None,,202512020
2話_Ex,,veryhard_osh_00002,,14,,FriendUnitDead,1,SummonEnemy,e_glo_00002_general_osh_vh_Normal_Red,,3,50,None,,None,,None,,None,,,FALSE,,Default,Normal,65,13,1,50,0,2000,None,,202512020
2話_Ex,,veryhard_osh_00002,,15,,FriendUnitDead,9,SummonEnemy,e_glo_00001_general_osh_n_Normal_Green,,15,50,None,,None,,None,,None,,,FALSE,,Default,Normal,70,25,1,50,0,50,None,,202512020
2話_Ex,,veryhard_osh_00002,,16,,ElapsedTime,4000,SummonEnemy,e_glo_00001_general_osh_n_Normal_Green,,3,500,None,,None,,None,,None,,,FALSE,,Default,Normal,70,25,1,100,0,,None,,202512020
2話_Ex,,veryhard_osh_00002,,17,,ElapsedTime,500,SummonEnemy,e_glo_00002_general_osh_vh_Normal_Colorless,,2,100,None,,None,,None,,None,,,FALSE,,Default,Normal,50,10,1,50,0,,None,,202512020
2話_Ex,,veryhard_osh_00002,,18,,ElapsedTime,2000,SummonEnemy,e_glo_00002_general_osh_vh_Normal_Colorless,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,50,10,1,50,0,,None,,202512020
1話_Ex,,veryhard_osh_00001,,1,,ElapsedTime,100,SummonEnemy,c_osh_00001_general_osh_vh_Normal_Green,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,300,20,1,100,0,,None,,202512020
1話_Ex,,veryhard_osh_00001,,2,,FriendUnitDead,1,SummonEnemy,c_osh_00001_general_osh_vh_Normal_Green,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,300,20,1,100,0,1000,None,,202512020
1話_Ex,,veryhard_osh_00001,,3,,FriendUnitDead,2,SummonEnemy,c_osh_00001_general_osh_vh_Normal_Green,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,300,20,1,100,0,1000,None,,202512020
1話_Ex,,veryhard_osh_00001,,4,,EnterTargetKomaIndex,3,SummonEnemy,e_glo_00001_general_osh_n_Normal_Green,,1,0,Fall,1.8,None,,None,,None,,,FALSE,,Default,Normal,80,25,1,50,0,,None,,202512020
1話_Ex,,veryhard_osh_00001,,5,,FriendUnitDead,2,SummonEnemy,e_glo_00001_general_osh_vh_Boss_Blue,,1,0,Fall,2.7,None,,None,,None,,,FALSE,,Default,Normal,800,30,1,100,0,250,None,,202512020
1話_Ex,,veryhard_osh_00001,,6,,FriendUnitDead,1,SummonEnemy,e_glo_00001_general_osh_h_Normal_Colorless,,2,500,None,,None,,None,,None,,,FALSE,,Default,Normal,150,10,1,50,0,900,None,,202512020
1話_Ex,,veryhard_osh_00001,,7,,FriendUnitDead,2,SummonEnemy,e_glo_00001_general_osh_h_Normal_Colorless,,2,500,None,,None,,None,,None,,,FALSE,,Default,Normal,150,10,1,50,0,900,None,,202512020
1話_Ex,,veryhard_osh_00001,,8,,OutpostHpPercentage,99,SummonEnemy,e_glo_00001_general_osh_n_Normal_Green,,20,50,None,,None,,None,,None,,,FALSE,,Default,Normal,80,25,1,10,0,,None,,202512020
1話_Ex,,veryhard_osh_00001,,9,,OutpostHpPercentage,99,SummonEnemy,e_glo_00001_general_osh_n_Normal_Green,,20,50,Fall,0.8,None,,None,,None,,,FALSE,,Default,Normal,80,25,1,10,0,250,None,,202512020
1話_Ex,,veryhard_osh_00001,,groupchange_1,,FriendUnitDead,5,SwitchSequenceGroup,w1,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,,202512020
1話_Ex,,veryhard_osh_00001,w1,10,,ElapsedTimeSinceSequenceGroupActivated,50,SummonEnemy,e_glo_00001_general_osh_h_Normal_Colorless,,3,100,None,,None,,None,,None,,,FALSE,,Default,Normal,150,10,1,50,0,,None,,202512020
1話_Ex,,veryhard_osh_00001,w1,11,,ElapsedTimeSinceSequenceGroupActivated,2000,SummonEnemy,e_glo_00001_general_osh_n_Normal_Green,,4,100,Fall,1.5,None,,None,,None,,,FALSE,,Default,Normal,70,25,1,50,0,,None,,202512020
1話_Ex,,veryhard_osh_00001,w1,12,,ElapsedTimeSinceSequenceGroupActivated,3000,SummonEnemy,e_glo_00001_general_osh_n_Normal_Green,,3,50,Fall,0.7,None,,None,,None,,,FALSE,,Default,Normal,70,25,1,50,0,,None,,202512020
1話_Ex,,veryhard_osh_00001,w1,13,,ElapsedTimeSinceSequenceGroupActivated,500,SummonEnemy,e_glo_00001_general_osh_n_Normal_Green,,3,50,None,,None,,None,,None,,,FALSE,,Default,Normal,70,25,1,50,0,,None,,202512020
1話_Ex,,veryhard_osh_00001,w1,14,,ElapsedTimeSinceSequenceGroupActivated,1000,SummonEnemy,e_glo_00001_general_osh_h_Normal_Colorless,,10,250,None,,None,,None,,None,,,FALSE,,Default,Normal,150,10,1,50,0,,None,,202512020
1話_Ex,,veryhard_osh_00001,w1,15,,ElapsedTimeSinceSequenceGroupActivated,4500,SummonEnemy,e_glo_00001_general_osh_n_Normal_Green,,3,50,Fall,0.7,None,,None,,None,,,FALSE,,Default,Normal,70,25,1,50,0,,None,,202512020
1話_Ex,,veryhard_osh_00001,w1,16,,OutpostHpPercentage,99,SummonEnemy,e_glo_00001_general_osh_h_Normal_Colorless,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,150,10,1,50,0,,None,,202512020
3話_h,,hard_osh_00003,,1,,ElapsedTime,100,SummonEnemy,c_osh_00001_general_osh_h_Normal_Blue,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,200,20,1,100,0,,None,,202512020
3話_h,,hard_osh_00003,,2,,EnterTargetKomaIndex,3,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,1,0,Fall,1.8,None,,None,,None,,,FALSE,,Default,Normal,60,22,1,50,0,,None,,202512020
3話_h,,hard_osh_00003,,3,,FriendUnitDead,2,SummonEnemy,e_glo_00001_general_osh_h_Boss_Blue,,1,0,Fall,2.7,None,,None,,None,,,FALSE,,Default,Normal,1000,22,1,100,0,300,None,,202512020
3話_h,,hard_osh_00003,,3,,FriendUnitDead,2,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,2,250,None,,None,,None,,None,,,FALSE,,Default,Normal,60,22,1,50,0,350,None,,202512020
3話_h,,hard_osh_00003,,4,,OutpostHpPercentage,99,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,20,50,None,,None,,None,,None,,,FALSE,,Default,Normal,60,22,1,50,0,500,None,,202512020
3話_h,,hard_osh_00003,,5,,OutpostHpPercentage,99,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,2,250,None,,None,,None,,None,,,FALSE,,Default,Normal,60,22,1,50,0,50,None,,202512020
3話_h,,hard_osh_00003,,11,,ElapsedTime,500,SummonEnemy,e_glo_00001_general_osh_h_Normal_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,200,5,1,50,0,,None,,202512020
3話_h,,hard_osh_00003,,12,,FriendUnitDead,11,SummonEnemy,e_glo_00001_general_osh_h_Normal_Colorless,,3,1000,None,,None,,None,,None,,,FALSE,,Default,Normal,200,5,1,50,0,50,None,,202512020
3話_h,,hard_osh_00003,,groupchange_1,,FriendUnitDead,3,SwitchSequenceGroup,w1,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,,202512020
3話_h,,hard_osh_00003,w1,6,,ElapsedTimeSinceSequenceGroupActivated,50,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,3,100,None,,None,,None,,None,,,FALSE,,Default,Normal,60,22,1,50,0,,None,,202512020
3話_h,,hard_osh_00003,w1,7,,ElapsedTimeSinceSequenceGroupActivated,2000,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,4,100,Fall,1.5,None,,None,,None,,,FALSE,,Default,Normal,60,22,1,50,0,,None,,202512020
3話_h,,hard_osh_00003,w1,8,,ElapsedTimeSinceSequenceGroupActivated,3000,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,3,50,Fall,0.7,None,,None,,None,,,FALSE,,Default,Normal,60,22,1,50,0,,None,,202512020
3話_h,,hard_osh_00003,w1,9,,ElapsedTimeSinceSequenceGroupActivated,500,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,3,50,None,,None,,None,,None,,,FALSE,,Default,Normal,60,22,1,50,0,,None,,202512020
3話_h,,hard_osh_00003,w1,10,,ElapsedTimeSinceSequenceGroupActivated,1000,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,10,250,None,,None,,None,,None,,,FALSE,,Default,Normal,60,22,1,50,0,,None,,202512020
3話_h,,hard_osh_00003,w1,13,,ElapsedTimeSinceSequenceGroupActivated,4500,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,3,50,Fall,0.7,None,,None,,None,,,FALSE,,Default,Normal,60,22,1,50,0,,None,,202512020
2話_h,,hard_osh_00002,,1,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_h_Normal_Colorless,,1,0,None,0.5,ElapsedTime,600,None,,None,,,FALSE,,Default,Normal,50,15,1,100,0,,None,,202512020
2話_h,,hard_osh_00002,,2,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_h_Normal_Colorless,,1,0,None,0.8,EnterTargetKoma,2,None,,None,,,FALSE,,Default,Normal,50,15,1,100,0,,None,,202512020
2話_h,,hard_osh_00002,,3,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,1,0,None,1.2,EnterTargetKoma,2,None,,None,,,FALSE,,Default,Normal,55,5,1,100,0,,None,,202512020
2話_h,,hard_osh_00002,,4,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,1,0,None,1.3,EnterTargetKoma,2,None,,None,,,FALSE,,Default,Normal,55,5,1,100,0,,None,,202512020
2話_h,,hard_osh_00002,,5,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,1,0,None,1.7,EnterTargetKoma,2,None,,None,,,FALSE,,Default,Normal,55,5,1,100,0,,None,,202512020
2話_h,,hard_osh_00002,,6,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,1,0,None,1.8,EnterTargetKoma,2,None,,None,,,FALSE,,Default,Normal,55,5,1,100,0,,None,,202512020
2話_h,,hard_osh_00002,,7,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,1,0,None,2.1,EnterTargetKoma,3,None,,None,,,FALSE,,Default,Normal,55,5,1,100,0,,None,,202512020
2話_h,,hard_osh_00002,,8,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,1,0,None,2.3,EnterTargetKoma,3,None,,None,,,FALSE,,Default,Normal,55,5,1,100,0,,None,,202512020
2話_h,,hard_osh_00002,,9,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,1,0,None,2.7,EnterTargetKoma,4,None,,None,,,FALSE,,Default,Normal,55,5,1,100,0,,None,,202512020
2話_h,,hard_osh_00002,,10,,EnterTargetKomaIndex,0,SummonEnemy,c_osh_00001_general_osh_n_Boss_Colorless,,1,0,Fall0,1.5,None,,None,,None,,,FALSE,,Default,Normal,1000,13,1,200,0,,None,,202512020
2話_h,,hard_osh_00002,,11,,FriendUnitDead,1,SummonEnemy,e_glo_00002_general_osh_h_Normal_Colorless,,10,500,None,,None,,None,,None,,,FALSE,,Default,Normal,50,15,1,25,0,,None,,202512020
2話_h,,hard_osh_00002,,12,,FriendUnitDead,2,SummonEnemy,e_glo_00002_general_osh_h_Normal_Colorless,,3,250,None,,None,,None,,None,,,FALSE,,Default,Normal,50,15,1,25,0,,None,,202512020
2話_h,,hard_osh_00002,,13,,FriendUnitDead,3,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,5,500,None,,None,,None,,None,,,FALSE,,Default,Normal,55,5,1,25,0,,None,,202512020
2話_h,,hard_osh_00002,,14,,FriendUnitDead,4,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,3,250,None,,None,,None,,None,,,FALSE,,Default,Normal,55,5,1,25,0,,None,,202512020
2話_h,,hard_osh_00002,,15,,FriendUnitDead,5,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,3,250,Fall0,1.7,EnterTargetKoma,,None,,None,,,FALSE,,Default,Normal,55,5,1,25,0,,None,,202512020
2話_h,,hard_osh_00002,,16,,FriendUnitDead,6,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,3,250,Fall0,1.8,EnterTargetKoma,,None,,None,,,FALSE,,Default,Normal,55,5,1,25,0,,None,,202512020
2話_h,,hard_osh_00002,,17,,FriendUnitDead,7,SummonEnemy,e_glo_00002_general_osh_h_Normal_Colorless,,4,250,Fall0,2.1,EnterTargetKoma,,None,,None,,,FALSE,,Default,Normal,50,15,1,25,0,,None,,202512020
2話_h,,hard_osh_00002,,18,,FriendUnitDead,8,SummonEnemy,e_glo_00002_general_osh_h_Normal_Colorless,,4,250,Fall0,2.3,EnterTargetKoma,,None,,None,,,FALSE,,Default,Normal,50,15,1,25,0,,None,,202512020
2話_h,,hard_osh_00002,,19,,FriendUnitDead,9,SummonEnemy,e_glo_00002_general_osh_h_Normal_Colorless,,4,250,Fall0,2.7,EnterTargetKoma,,None,,None,,,FALSE,,Default,Normal,50,15,1,25,0,,None,,202512020
2話_h,,hard_osh_00002,,20,,FriendUnitDead,10,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,2,250,None,,None,,None,,None,,,FALSE,,Default,Normal,55,5,1,25,0,250,None,,202512020
2話_h,,hard_osh_00002,,21,,FriendUnitDead,10,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,4,250,None,,None,,None,,None,,,FALSE,,Default,Normal,55,5,1,25,0,1000,None,,202512020
2話_h,,hard_osh_00002,,22,,FriendUnitDead,10,SummonEnemy,e_glo_00002_general_osh_h_Normal_Colorless,,4,50,None,,None,,None,,None,,,FALSE,,Default,Normal,50,15,1,25,0,550,None,,202512020
2話_h,,hard_osh_00002,,23,,FriendUnitDead,10,SummonEnemy,e_glo_00002_general_osh_h_Normal_Colorless,,4,250,None,,None,,None,,None,,,FALSE,,Default,Normal,50,15,1,25,0,1050,None,,202512020
2話_h,,hard_osh_00002,,24,,FriendUnitDead,10,SummonEnemy,e_glo_00002_general_osh_h_Normal_Colorless,,4,50,Fall0,2.5,None,,None,,None,,,FALSE,,Default,Normal,50,15,1,25,0,2000,None,,202512020
1話_h,,hard_osh_00001,,1,,ElapsedTime,250,SummonEnemy,c_osh_00001_general_osh_h_Boss_Red,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,1200,13,1,200,0,,None,,202512020
1話_h,,hard_osh_00001,,2,,EnterTargetKomaIndex,0,SummonEnemy,e_glo_00001_general_osh_h_Normal_Blue,,2,100,Fall,1.1,None,,None,,None,,,FALSE,,Default,Normal,50,11,1,100,0,100,None,,202512020
1話_h,,hard_osh_00001,,3,,EnterTargetKomaIndex,1,SummonEnemy,e_glo_00001_general_osh_h_Normal_Blue,,3,150,Fall,1.5,None,,None,,None,,,FALSE,,Default,Normal,50,11,1,100,0,,None,,202512020
1話_h,,hard_osh_00001,,4,,EnterTargetKomaIndex,2,SummonEnemy,e_glo_00001_general_osh_h_Normal_Blue,,2,250,Fall,3.3,None,,None,,None,,,FALSE,,Default,Normal,50,11,1,50,0,,None,,202512020
1話_h,,hard_osh_00001,,5,,EnterTargetKomaIndex,3,SummonEnemy,e_glo_00001_general_osh_h_Normal_Blue,,3,50,Fall,3.5,None,,None,,None,,,FALSE,,Default,Normal,50,11,1,50,0,,None,,202512020
1話_h,,hard_osh_00001,,6,,EnterTargetKomaIndex,4,SummonEnemy,e_glo_00001_general_osh_h_Normal_Blue,,3,500,Fall,3.7,None,,None,,None,,,FALSE,,Default,Normal,50,11,1,50,0,,None,,202512020
1話_h,,hard_osh_00001,,7,,EnterTargetKomaIndex,5,SummonEnemy,e_glo_00001_general_osh_h_Normal_Blue,,5,150,None,,None,,None,,None,,,FALSE,,Default,Normal,50,11,1,50,0,,None,,202512020
1話_h,,hard_osh_00001,,8,,EnterTargetKomaIndex,5,SummonEnemy,e_glo_00001_general_osh_h_Normal_Blue,,3,50,Fall,0.8,None,,None,,None,,,FALSE,,Default,Normal,50,11,1,50,0,,None,,202512020
1話_h,,hard_osh_00001,,9,,FriendUnitDead,1,SummonEnemy,c_osh_00001_general_osh_h_Normal_Blue,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,150,15,1,200,0,4500,None,,202512020
1話_h,,hard_osh_00001,,10,,FriendUnitDead,9,SummonEnemy,e_glo_00001_general_osh_h_Normal_Blue,,15,50,Fall,0.3,None,,None,,None,,,FALSE,,Default,Normal,50,11,1,50,0,50,None,,202512020
1話_h,,hard_osh_00001,,11,,FriendUnitDead,1,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,4,250,None,,None,,None,,None,,,FALSE,,Default,Normal,45,5,1,50,0,500,None,,202512020
1話_h,,hard_osh_00001,,12,,FriendUnitDead,1,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,4,50,None,,None,,None,,None,,,FALSE,,Default,Normal,45,5,1,50,0,,None,,202512020
1話_h,,hard_osh_00001,,13,,FriendUnitDead,1,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,2,100,Fall,2.8,None,,None,,None,,,FALSE,,Default,Normal,45,5,1,50,0,,None,,202512020
1話_h,,hard_osh_00001,,14,,FriendUnitDead,1,SummonEnemy,e_glo_00002_general_osh_h_Normal_Red,,3,50,None,,None,,None,,None,,,FALSE,,Default,Normal,45,5,1,50,0,2000,None,,202512020
1話_h,,hard_osh_00001,,15,,FriendUnitDead,9,SummonEnemy,e_glo_00001_general_osh_h_Normal_Blue,,15,50,None,,None,,None,,None,,,FALSE,,Default,Normal,50,11,1,50,0,50,None,,202512020
