ENABLE,release_key,id,mst_attack_id,language,description,grade_description
e,202511020,chara_yuw_00401_Special_00002_ja,chara_yuw_00401_Special_00002,ja,"敵単体に自身の攻撃ステータスの{chara_yuw_00401_Special_00002_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を小ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00401_Special_00003_ja,chara_yuw_00401_Special_00003,ja,"敵単体に自身の攻撃ステータスの{chara_yuw_00401_Special_00003_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を中ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00401_Special_00004_ja,chara_yuw_00401_Special_00004,ja,"敵単体に自身の攻撃ステータスの{chara_yuw_00401_Special_00004_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を大ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00401_Special_00005_ja,chara_yuw_00401_Special_00005,ja,"敵単体に自身の攻撃ステータスの{chara_yuw_00401_Special_00005_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を大ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00501_Normal_00000_ja,chara_yuw_00501_Normal_00000,ja,表示場所なし,
e,202511020,chara_yuw_00501_Special_00001_ja,chara_yuw_00501_Special_00001,ja,自身と同じコマにいる赤属性の味方と自身への被ダメージを{chara_yuw_00501_Special_00001a_effective_duration}秒間、{chara_yuw_00501_Special_00001a_effect_parameter}%カット,
e,202511020,chara_yuw_00501_Special_00002_ja,chara_yuw_00501_Special_00002,ja,自身と同じコマにいる赤属性の味方と自身への被ダメージを{chara_yuw_00501_Special_00002a_effective_duration}秒間、{chara_yuw_00501_Special_00002a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00501_Special_00003_ja,chara_yuw_00501_Special_00003,ja,自身と同じコマにいる赤属性の味方と自身への被ダメージを{chara_yuw_00501_Special_00003a_effective_duration}秒間、{chara_yuw_00501_Special_00003a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00501_Special_00004_ja,chara_yuw_00501_Special_00004,ja,自身と同じコマにいる赤属性の味方と自身への被ダメージを{chara_yuw_00501_Special_00004a_effective_duration}秒間、{chara_yuw_00501_Special_00004a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00501_Special_00005_ja,chara_yuw_00501_Special_00005,ja,自身と同じコマにいる赤属性の味方と自身への被ダメージを{chara_yuw_00501_Special_00005a_effective_duration}秒間、{chara_yuw_00501_Special_00005a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00601_Normal_00000_ja,chara_yuw_00601_Normal_00000,ja,表示場所なし,
e,202511020,chara_yuw_00601_Special_00001_ja,chara_yuw_00601_Special_00001,ja,自身への被ダメージを{chara_yuw_00601_Special_00001a_effective_duration}秒間、{chara_yuw_00601_Special_00001a_effect_parameter}%カット,
e,202511020,chara_yuw_00601_Special_00002_ja,chara_yuw_00601_Special_00002,ja,自身への被ダメージを{chara_yuw_00601_Special_00002a_effective_duration}秒間、{chara_yuw_00601_Special_00002a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00601_Special_00003_ja,chara_yuw_00601_Special_00003,ja,自身への被ダメージを{chara_yuw_00601_Special_00003a_effective_duration}秒間、{chara_yuw_00601_Special_00003a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00601_Special_00004_ja,chara_yuw_00601_Special_00004,ja,自身への被ダメージを{chara_yuw_00601_Special_00004a_effective_duration}秒間、{chara_yuw_00601_Special_00004a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00601_Special_00005_ja,chara_yuw_00601_Special_00005,ja,自身への被ダメージを{chara_yuw_00601_Special_00005a_effective_duration}秒間、{chara_yuw_00601_Special_00005a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511020,c_yuw_00001_753get_Normal_Green_Normal_00000_ja,c_yuw_00001_753get_Normal_Green_Normal_00000,ja,,
e,202511020,c_yuw_00001_753get_Normal_Green_Special_00001_ja,c_yuw_00001_753get_Normal_Green_Special_00001,ja,,
e,202511020,c_yuw_00001_753get_Boss_Green_Normal_00000_ja,c_yuw_00001_753get_Boss_Green_Normal_00000,ja,,
e,202511020,c_yuw_00001_753get_Boss_Green_Appearance_00001_ja,c_yuw_00001_753get_Boss_Green_Appearance_00001,ja,,
e,202511020,c_yuw_00001_753get_Boss_Green_Special_00002_ja,c_yuw_00001_753get_Boss_Green_Special_00002,ja,,
e,202511020,c_yuw_00101_753get_Normal_Green_Normal_00000_ja,c_yuw_00101_753get_Normal_Green_Normal_00000,ja,,
e,202511020,c_yuw_00101_753get_Normal_Green_Special_00001_ja,c_yuw_00101_753get_Normal_Green_Special_00001,ja,,
e,202511020,c_yuw_00201_753get_Normal_Green_Normal_00000_ja,c_yuw_00201_753get_Normal_Green_Normal_00000,ja,,
e,202511020,c_yuw_00201_753get_Normal_Green_Special_00001_ja,c_yuw_00201_753get_Normal_Green_Special_00001,ja,,
e,202511020,c_yuw_00501_753get_Boss_Green_Normal_00000_ja,c_yuw_00501_753get_Boss_Green_Normal_00000,ja,,
e,202511020,c_yuw_00501_753get_Boss_Green_Appearance_00001_ja,c_yuw_00501_753get_Boss_Green_Appearance_00001,ja,,
e,202511020,c_yuw_00501_753get_Boss_Green_Special_00002_ja,c_yuw_00501_753get_Boss_Green_Special_00002,ja,,
e,202511020,c_yuw_00601_753get_Boss_Colorless_Normal_00000_ja,c_yuw_00601_753get_Boss_Colorless_Normal_00000,ja,,
e,202511020,c_yuw_00601_753get_Boss_Colorless_Appearance_00001_ja,c_yuw_00601_753get_Boss_Colorless_Appearance_00001,ja,,
e,202511020,c_yuw_00601_753get_Boss_Colorless_Special_00002_ja,c_yuw_00601_753get_Boss_Colorless_Special_00002,ja,,
e,202511020,c_yuw_00001_okumuraget_Normal_Blue_Normal_00000_ja,c_yuw_00001_okumuraget_Normal_Blue_Normal_00000,ja,,
e,202511020,c_yuw_00001_okumuraget_Normal_Blue_Special_00001_ja,c_yuw_00001_okumuraget_Normal_Blue_Special_00001,ja,,
e,202511020,c_yuw_00001_okumuraget_Boss_Blue_Normal_00000_ja,c_yuw_00001_okumuraget_Boss_Blue_Normal_00000,ja,,
e,202511020,c_yuw_00001_okumuraget_Boss_Blue_Appearance_00001_ja,c_yuw_00001_okumuraget_Boss_Blue_Appearance_00001,ja,,
e,202511020,c_yuw_00001_okumuraget_Boss_Blue_Special_00002_ja,c_yuw_00001_okumuraget_Boss_Blue_Special_00002,ja,,
e,202511020,c_yuw_00101_okumuraget_Boss_Blue_Normal_00000_ja,c_yuw_00101_okumuraget_Boss_Blue_Normal_00000,ja,,
e,202511020,c_yuw_00101_okumuraget_Boss_Blue_Appearance_00001_ja,c_yuw_00101_okumuraget_Boss_Blue_Appearance_00001,ja,,
e,202511020,c_yuw_00101_okumuraget_Boss_Blue_Special_00002_ja,c_yuw_00101_okumuraget_Boss_Blue_Special_00002,ja,,
e,202511020,c_yuw_00301_okumuraget_Normal_Colorless_Normal_00000_ja,c_yuw_00301_okumuraget_Normal_Colorless_Normal_00000,ja,,
e,202511020,c_yuw_00301_okumuraget_Normal_Colorless_Special_00001_ja,c_yuw_00301_okumuraget_Normal_Colorless_Special_00001,ja,,
e,202511020,c_yuw_00301_okumuraget_Boss_Blue_Normal_00000_ja,c_yuw_00301_okumuraget_Boss_Blue_Normal_00000,ja,,
e,202511020,c_yuw_00301_okumuraget_Boss_Blue_Appearance_00001_ja,c_yuw_00301_okumuraget_Boss_Blue_Appearance_00001,ja,,
e,202511020,c_yuw_00301_okumuraget_Boss_Blue_Special_00002_ja,c_yuw_00301_okumuraget_Boss_Blue_Special_00002,ja,,
e,202511020,c_yuw_00401_okumuraget_Normal_Blue_Normal_00000_ja,c_yuw_00401_okumuraget_Normal_Blue_Normal_00000,ja,,
e,202511020,c_yuw_00401_okumuraget_Normal_Blue_Special_00001_ja,c_yuw_00401_okumuraget_Normal_Blue_Special_00001,ja,,
e,202511020,c_yuw_00401_okumuraget_Boss_Blue_Normal_00000_ja,c_yuw_00401_okumuraget_Boss_Blue_Normal_00000,ja,,
e,202511020,c_yuw_00401_okumuraget_Boss_Blue_Appearance_00001_ja,c_yuw_00401_okumuraget_Boss_Blue_Appearance_00001,ja,,
e,202511020,c_yuw_00401_okumuraget_Boss_Blue_Special_00002_ja,c_yuw_00401_okumuraget_Boss_Blue_Special_00002,ja,,
e,202511020,c_yuw_00601_okumuraget_Normal_Blue_Normal_00000_ja,c_yuw_00601_okumuraget_Normal_Blue_Normal_00000,ja,,
e,202511020,c_yuw_00601_okumuraget_Normal_Blue_Special_00001_ja,c_yuw_00601_okumuraget_Normal_Blue_Special_00001,ja,,
e,202511020,c_yuw_00601_okumuraget_Boss_Blue_Normal_00000_ja,c_yuw_00601_okumuraget_Boss_Blue_Normal_00000,ja,,
e,202511020,c_yuw_00601_okumuraget_Boss_Blue_Appearance_00001_ja,c_yuw_00601_okumuraget_Boss_Blue_Appearance_00001,ja,,
e,202511020,c_yuw_00601_okumuraget_Boss_Blue_Special_00002_ja,c_yuw_00601_okumuraget_Boss_Blue_Special_00002,ja,,
e,202511020,c_yuw_00101_challenge_Normal_Red_Normal_00000_ja,c_yuw_00101_challenge_Normal_Red_Normal_00000,ja,,
e,202511020,c_yuw_00101_challenge_Normal_Red_Special_00001_ja,c_yuw_00101_challenge_Normal_Red_Special_00001,ja,,
e,202511020,c_yuw_00101_challengekb_Boss_Red_Normal_00000_ja,c_yuw_00101_challengekb_Boss_Red_Normal_00000,ja,,
e,202511020,c_yuw_00101_challengekb_Boss_Red_Appearance_00001_ja,c_yuw_00101_challengekb_Boss_Red_Appearance_00001,ja,,
e,202511020,c_yuw_00101_challengekb_Boss_Red_Special_00002_ja,c_yuw_00101_challengekb_Boss_Red_Special_00002,ja,,
e,202511020,c_yuw_00001_challenge_Normal_Red_Normal_00000_ja,c_yuw_00001_challenge_Normal_Red_Normal_00000,ja,,
e,202511020,c_yuw_00001_challenge_Normal_Red_Special_00001_ja,c_yuw_00001_challenge_Normal_Red_Special_00001,ja,,
e,202511020,c_yuw_00301_challengeburn_Boss_Red_Normal_00000_ja,c_yuw_00301_challengeburn_Boss_Red_Normal_00000,ja,,
e,202511020,c_yuw_00301_challengeburn_Boss_Red_Appearance_00001_ja,c_yuw_00301_challengeburn_Boss_Red_Appearance_00001,ja,,
e,202511020,c_yuw_00301_challengeburn_Boss_Red_Special_00002_ja,c_yuw_00301_challengeburn_Boss_Red_Special_00002,ja,,
e,202511020,c_yuw_00001_challenge_Normal_Green_Normal_00000_ja,c_yuw_00001_challenge_Normal_Green_Normal_00000,ja,,
e,202511020,c_yuw_00001_challenge_Normal_Green_Special_00001_ja,c_yuw_00001_challenge_Normal_Green_Special_00001,ja,,
e,202511020,c_yuw_00001_challenge_Boss_Green_Normal_00000_ja,c_yuw_00001_challenge_Boss_Green_Normal_00000,ja,,
e,202511020,c_yuw_00001_challenge_Boss_Green_Appearance_00001_ja,c_yuw_00001_challenge_Boss_Green_Appearance_00001,ja,,
e,202511020,c_yuw_00001_challenge_Boss_Green_Special_00002_ja,c_yuw_00001_challenge_Boss_Green_Special_00002,ja,,
e,202511020,c_yuw_00101_challenge_Normal_Green_Normal_00000_ja,c_yuw_00101_challenge_Normal_Green_Normal_00000,ja,,
e,202511020,c_yuw_00101_challenge_Normal_Green_Special_00001_ja,c_yuw_00101_challenge_Normal_Green_Special_00001,ja,,
e,202511020,c_yuw_00301_challenge_Normal_Green_Normal_00000_ja,c_yuw_00301_challenge_Normal_Green_Normal_00000,ja,,
e,202511020,c_yuw_00301_challenge_Normal_Green_Special_00001_ja,c_yuw_00301_challenge_Normal_Green_Special_00001,ja,,
e,202511020,c_yuw_00401_challenge_Normal_Green_Normal_00000_ja,c_yuw_00401_challenge_Normal_Green_Normal_00000,ja,,
e,202511020,c_yuw_00401_challenge_Normal_Green_Special_00001_ja,c_yuw_00401_challenge_Normal_Green_Special_00001,ja,,
e,202511020,c_yuw_00401_challenge_Boss_Green_Normal_00000_ja,c_yuw_00401_challenge_Boss_Green_Normal_00000,ja,,
e,202511020,c_yuw_00401_challenge_Boss_Green_Appearance_00001_ja,c_yuw_00401_challenge_Boss_Green_Appearance_00001,ja,,
e,202511020,c_yuw_00401_challenge_Boss_Green_Special_00002_ja,c_yuw_00401_challenge_Boss_Green_Special_00002,ja,,
e,202511020,c_yuw_00601_1d1c_Normal_Colorless_Normal_00000_ja,c_yuw_00601_1d1c_Normal_Colorless_Normal_00000,ja,,
e,202511020,c_yuw_00601_1d1c_Normal_Colorless_Special_00001_ja,c_yuw_00601_1d1c_Normal_Colorless_Special_00001,ja,,
e,202511020,c_yuw_00001_1d1c_Normal_Colorless_Normal_00000_ja,c_yuw_00001_1d1c_Normal_Colorless_Normal_00000,ja,,
e,202511020,c_yuw_00001_1d1c_Normal_Colorless_Special_00001_ja,c_yuw_00001_1d1c_Normal_Colorless_Special_00001,ja,,
e,202511020,e_glo_00001_savagetank_Normal_Colorless_Normal_00000_ja,e_glo_00001_savagetank_Normal_Colorless_Normal_00000,ja,,
e,202511020,e_glo_00001_savage_Normal_Green_Normal_00000_ja,e_glo_00001_savage_Normal_Green_Normal_00000,ja,,
e,202511020,e_glo_00001_savageyuwburn_Normal_Red_Normal_00000_ja,e_glo_00001_savageyuwburn_Normal_Red_Normal_00000,ja,,
e,202511020,c_yuw_00501_savage_Boss_Red_Normal_00000_ja,c_yuw_00501_savage_Boss_Red_Normal_00000,ja,,
e,202511020,c_yuw_00501_savage_Boss_Red_Appearance_00001_ja,c_yuw_00501_savage_Boss_Red_Appearance_00001,ja,,
e,202511020,c_yuw_00501_savage_Boss_Red_Special_00002_ja,c_yuw_00501_savage_Boss_Red_Special_00002,ja,,
e,202511020,c_yuw_00201_savage_Boss_Green_Normal_00000_ja,c_yuw_00201_savage_Boss_Green_Normal_00000,ja,,
e,202511020,c_yuw_00201_savage_Boss_Green_Appearance_00001_ja,c_yuw_00201_savage_Boss_Green_Appearance_00001,ja,,
e,202511020,c_yuw_00201_savage_Boss_Green_Special_00002_ja,c_yuw_00201_savage_Boss_Green_Special_00002,ja,,
e,202511020,c_yuw_00001raid_00001_Boss_Green_Normal_00000_ja,c_yuw_00001raid_00001_Boss_Green_Normal_00000,ja,,
e,202511020,c_yuw_00001raid_00001_Boss_Green_Appearance_00001_ja,c_yuw_00001raid_00001_Boss_Green_Appearance_00001,ja,,
e,202511020,c_yuw_00001raid_00001_Boss_Green_Special_00002_ja,c_yuw_00001raid_00001_Boss_Green_Special_00002,ja,,
e,202511020,c_yuw_00001raid_00001_Normal_Green_Normal_00000_ja,c_yuw_00001raid_00001_Normal_Green_Normal_00000,ja,,
e,202511020,c_yuw_00001raid_00001_Normal_Green_Special_00001_ja,c_yuw_00001raid_00001_Normal_Green_Special_00001,ja,,
e,202511020,c_yuw_00101raid_00001_Boss_Green_Normal_00000_ja,c_yuw_00101raid_00001_Boss_Green_Normal_00000,ja,,
e,202511020,c_yuw_00101raid_00001_Boss_Green_Appearance_00001_ja,c_yuw_00101raid_00001_Boss_Green_Appearance_00001,ja,,
e,202511020,c_yuw_00101raid_00001_Boss_Green_Special_00002_ja,c_yuw_00101raid_00001_Boss_Green_Special_00002,ja,,
e,202511020,c_yuw_00101raid_00001_Normal_Green_Normal_00000_ja,c_yuw_00101raid_00001_Normal_Green_Normal_00000,ja,,
e,202511020,c_yuw_00101raid_00001_Normal_Green_Special_00001_ja,c_yuw_00101raid_00001_Normal_Green_Special_00001,ja,,
e,202511020,c_yuw_00201raid_00001_Normal_Green_Normal_00000_ja,c_yuw_00201raid_00001_Normal_Green_Normal_00000,ja,,
e,202511020,c_yuw_00201raid_00001_Normal_Green_Special_00001_ja,c_yuw_00201raid_00001_Normal_Green_Special_00001,ja,,
e,202511020,c_yuw_00301raid_00001_Boss_Red_Normal_00000_ja,c_yuw_00301raid_00001_Boss_Red_Normal_00000,ja,,
e,202511020,c_yuw_00301raid_00001_Boss_Red_Appearance_00001_ja,c_yuw_00301raid_00001_Boss_Red_Appearance_00001,ja,,
e,202511020,c_yuw_00301raid_00001_Boss_Red_Special_00002_ja,c_yuw_00301raid_00001_Boss_Red_Special_00002,ja,,
e,202511020,c_yuw_00401raid_00001_Boss_Red_Normal_00000_ja,c_yuw_00401raid_00001_Boss_Red_Normal_00000,ja,,
e,202511020,c_yuw_00401raid_00001_Boss_Red_Appearance_00001_ja,c_yuw_00401raid_00001_Boss_Red_Appearance_00001,ja,,
e,202511020,c_yuw_00401raid_00001_Boss_Red_Special_00002_ja,c_yuw_00401raid_00001_Boss_Red_Special_00002,ja,,
e,202511020,c_yuw_00501raid_00001_Boss_Green_Normal_00000_ja,c_yuw_00501raid_00001_Boss_Green_Normal_00000,ja,,
e,202511020,c_yuw_00501raid_00001_Boss_Green_Appearance_00001_ja,c_yuw_00501raid_00001_Boss_Green_Appearance_00001,ja,,
e,202511020,c_yuw_00501raid_00001_Boss_Green_Special_00002_ja,c_yuw_00501raid_00001_Boss_Green_Special_00002,ja,,
e,202511020,c_yuw_00601raid_00001_Normal_Colorless_Normal_00000_ja,c_yuw_00601raid_00001_Normal_Colorless_Normal_00000,ja,,
e,202511020,c_yuw_00601raid_00001_Normal_Colorless_Special_00001_ja,c_yuw_00601raid_00001_Normal_Colorless_Special_00001,ja,,
e,202511020,c_yuw_00601raid_00001_Boss_Colorless_Normal_00000_ja,c_yuw_00601raid_00001_Boss_Colorless_Normal_00000,ja,,
e,202511020,c_yuw_00601raid_00001_Boss_Colorless_Appearance_00001_ja,c_yuw_00601raid_00001_Boss_Colorless_Appearance_00001,ja,,
e,202511020,c_yuw_00601raid_00001_Boss_Colorless_Special_00002_ja,c_yuw_00601raid_00001_Boss_Colorless_Special_00002,ja,,
e,202511020,e_glo_00001raid_00001_Normal_Red_Normal_00000_ja,e_glo_00001raid_00001_Normal_Red_Normal_00000,ja,,
e,202511020,e_glo_00001raid_00001_Normal_Colorless_Normal_00000_ja,e_glo_00001raid_00001_Normal_Colorless_Normal_00000,ja,,
