ENABLE,id,mst_advent_battle_reward_group_id,resource_type,resource_id,resource_amount,release_key
e,quest_raid_jig1_reward_group_00001_rank_04_03,quest_raid_jig1_reward_group_00001_rank_04,Item,memoryfragment_glo_00001,1,202601010
e,quest_raid_jig1_reward_group_00001_rank_05_01,quest_raid_jig1_reward_group_00001_rank_05,FreeDiamond,prism_glo_00001,20,202601010
e,quest_raid_jig1_reward_group_00001_rank_05_02,quest_raid_jig1_reward_group_00001_rank_05,Coin,,2000,202601010
e,quest_raid_jig1_reward_group_00001_rank_05_03,quest_raid_jig1_reward_group_00001_rank_05,Item,memoryfragment_glo_00001,1,202601010
e,quest_raid_jig1_reward_group_00001_rank_06_01,quest_raid_jig1_reward_group_00001_rank_06,FreeDiamond,prism_glo_00001,20,202601010
e,quest_raid_jig1_reward_group_00001_rank_06_02,quest_raid_jig1_reward_group_00001_rank_06,Coin,,2000,202601010
e,quest_raid_jig1_reward_group_00001_rank_06_03,quest_raid_jig1_reward_group_00001_rank_06,Item,memoryfragment_glo_00001,1,202601010
e,quest_raid_jig1_reward_group_00001_rank_07_01,quest_raid_jig1_reward_group_00001_rank_07,FreeDiamond,prism_glo_00001,20,202601010
e,quest_raid_jig1_reward_group_00001_rank_07_02,quest_raid_jig1_reward_group_00001_rank_07,Coin,,2000,202601010
e,quest_raid_jig1_reward_group_00001_rank_07_03,quest_raid_jig1_reward_group_00001_rank_07,Item,memoryfragment_glo_00001,2,202601010
e,quest_raid_jig1_reward_group_00001_rank_08_01,quest_raid_jig1_reward_group_00001_rank_08,FreeDiamond,prism_glo_00001,20,202601010
e,quest_raid_jig1_reward_group_00001_rank_08_02,quest_raid_jig1_reward_group_00001_rank_08,Coin,,2000,202601010
e,quest_raid_jig1_reward_group_00001_rank_08_03,quest_raid_jig1_reward_group_00001_rank_08,Item,memoryfragment_glo_00001,2,202601010
e,quest_raid_jig1_reward_group_00001_rank_09_01,quest_raid_jig1_reward_group_00001_rank_09,FreeDiamond,prism_glo_00001,30,202601010
e,quest_raid_jig1_reward_group_00001_rank_09_02,quest_raid_jig1_reward_group_00001_rank_09,Coin,,3000,202601010
e,quest_raid_jig1_reward_group_00001_rank_09_03,quest_raid_jig1_reward_group_00001_rank_09,Item,memoryfragment_glo_00001,2,202601010
e,quest_raid_jig1_reward_group_00001_rank_09_04,quest_raid_jig1_reward_group_00001_rank_09,Item,memoryfragment_glo_00002,1,202601010
e,quest_raid_jig1_reward_group_00001_rank_10_01,quest_raid_jig1_reward_group_00001_rank_10,FreeDiamond,prism_glo_00001,30,202601010
e,quest_raid_jig1_reward_group_00001_rank_10_02,quest_raid_jig1_reward_group_00001_rank_10,Coin,,3000,202601010
e,quest_raid_jig1_reward_group_00001_rank_10_03,quest_raid_jig1_reward_group_00001_rank_10,Item,memoryfragment_glo_00001,2,202601010
e,quest_raid_jig1_reward_group_00001_rank_10_04,quest_raid_jig1_reward_group_00001_rank_10,Item,memoryfragment_glo_00002,2,202601010
e,quest_raid_jig1_reward_group_00001_rank_11_01,quest_raid_jig1_reward_group_00001_rank_11,FreeDiamond,prism_glo_00001,30,202601010
e,quest_raid_jig1_reward_group_00001_rank_11_02,quest_raid_jig1_reward_group_00001_rank_11,Coin,,3000,202601010
e,quest_raid_jig1_reward_group_00001_rank_11_03,quest_raid_jig1_reward_group_00001_rank_11,Item,memoryfragment_glo_00001,2,202601010
e,quest_raid_jig1_reward_group_00001_rank_11_04,quest_raid_jig1_reward_group_00001_rank_11,Item,memoryfragment_glo_00002,2,202601010
e,quest_raid_jig1_reward_group_00001_rank_12_01,quest_raid_jig1_reward_group_00001_rank_12,FreeDiamond,prism_glo_00001,30,202601010
e,quest_raid_jig1_reward_group_00001_rank_12_02,quest_raid_jig1_reward_group_00001_rank_12,Coin,,3000,202601010
e,quest_raid_jig1_reward_group_00001_rank_12_03,quest_raid_jig1_reward_group_00001_rank_12,Item,memoryfragment_glo_00001,2,202601010
e,quest_raid_jig1_reward_group_00001_rank_12_04,quest_raid_jig1_reward_group_00001_rank_12,Item,memoryfragment_glo_00002,2,202601010
e,quest_raid_jig1_reward_group_00001_rank_13_01,quest_raid_jig1_reward_group_00001_rank_13,FreeDiamond,prism_glo_00001,40,202601010
e,quest_raid_jig1_reward_group_00001_rank_13_02,quest_raid_jig1_reward_group_00001_rank_13,Coin,,4000,202601010
e,quest_raid_jig1_reward_group_00001_rank_13_03,quest_raid_jig1_reward_group_00001_rank_13,Item,memoryfragment_glo_00001,3,202601010
e,quest_raid_jig1_reward_group_00001_rank_13_04,quest_raid_jig1_reward_group_00001_rank_13,Item,memoryfragment_glo_00002,2,202601010
e,quest_raid_jig1_reward_group_00001_rank_14_01,quest_raid_jig1_reward_group_00001_rank_14,FreeDiamond,prism_glo_00001,40,202601010
e,quest_raid_jig1_reward_group_00001_rank_14_02,quest_raid_jig1_reward_group_00001_rank_14,Coin,,4000,202601010
e,quest_raid_jig1_reward_group_00001_rank_14_03,quest_raid_jig1_reward_group_00001_rank_14,Item,memoryfragment_glo_00001,3,202601010
e,quest_raid_jig1_reward_group_00001_rank_14_04,quest_raid_jig1_reward_group_00001_rank_14,Item,memoryfragment_glo_00002,2,202601010
e,quest_raid_jig1_reward_group_00001_rank_15_01,quest_raid_jig1_reward_group_00001_rank_15,FreeDiamond,prism_glo_00001,40,202601010
e,quest_raid_jig1_reward_group_00001_rank_15_02,quest_raid_jig1_reward_group_00001_rank_15,Coin,,4000,202601010
e,quest_raid_jig1_reward_group_00001_rank_15_03,quest_raid_jig1_reward_group_00001_rank_15,Item,memoryfragment_glo_00001,3,202601010
e,quest_raid_jig1_reward_group_00001_rank_15_04,quest_raid_jig1_reward_group_00001_rank_15,Item,memoryfragment_glo_00002,2,202601010
e,quest_raid_jig1_reward_group_00001_rank_16_01,quest_raid_jig1_reward_group_00001_rank_16,FreeDiamond,prism_glo_00001,40,202601010
e,quest_raid_jig1_reward_group_00001_rank_16_02,quest_raid_jig1_reward_group_00001_rank_16,Coin,,4000,202601010
e,quest_raid_jig1_reward_group_00001_rank_16_03,quest_raid_jig1_reward_group_00001_rank_16,Item,memoryfragment_glo_00001,3,202601010
e,quest_raid_jig1_reward_group_00001_rank_16_04,quest_raid_jig1_reward_group_00001_rank_16,Item,memoryfragment_glo_00002,2,202601010
e,quest_raid_jig1_reward_group_00001_rank_16_05,quest_raid_jig1_reward_group_00001_rank_16,Item,memoryfragment_glo_00003,1,202601010
e,quest_raid_jig1_reward_group_00001_ranking_01_01,quest_raid_jig1_reward_group_00001_ranking_01,Emblem,emblem_adventbattle_jig_season01_00001,1,202601010
e,quest_raid_jig1_reward_group_00001_ranking_01_02,quest_raid_jig1_reward_group_00001_ranking_01,FreeDiamond,prism_glo_00001,1000,202601010
e,quest_raid_jig1_reward_group_00001_ranking_01_03,quest_raid_jig1_reward_group_00001_ranking_01,Coin,,100000,202601010
e,quest_raid_jig1_reward_group_00001_ranking_01_04,quest_raid_jig1_reward_group_00001_ranking_01,Item,ticket_glo_00002,5,202601010
e,quest_raid_jig1_reward_group_00001_ranking_02_01,quest_raid_jig1_reward_group_00001_ranking_02,Emblem,emblem_adventbattle_jig_season01_00002,1,202601010
e,quest_raid_jig1_reward_group_00001_ranking_02_02,quest_raid_jig1_reward_group_00001_ranking_02,FreeDiamond,prism_glo_00001,750,202601010
e,quest_raid_jig1_reward_group_00001_ranking_02_03,quest_raid_jig1_reward_group_00001_ranking_02,Coin,,75000,202601010
e,quest_raid_jig1_reward_group_00001_ranking_02_04,quest_raid_jig1_reward_group_00001_ranking_02,Item,ticket_glo_00002,5,202601010
e,quest_raid_jig1_reward_group_00001_ranking_03_01,quest_raid_jig1_reward_group_00001_ranking_03,Emblem,emblem_adventbattle_jig_season01_00003,1,202601010
e,quest_raid_jig1_reward_group_00001_ranking_03_02,quest_raid_jig1_reward_group_00001_ranking_03,FreeDiamond,prism_glo_00001,500,202601010
e,quest_raid_jig1_reward_group_00001_ranking_03_03,quest_raid_jig1_reward_group_00001_ranking_03,Coin,,50000,202601010
e,quest_raid_jig1_reward_group_00001_ranking_03_04,quest_raid_jig1_reward_group_00001_ranking_03,Item,ticket_glo_00002,5,202601010
e,quest_raid_jig1_reward_group_00001_ranking_04_01,quest_raid_jig1_reward_group_00001_ranking_04,Emblem,emblem_adventbattle_jig_season01_00004,1,202601010
e,quest_raid_jig1_reward_group_00001_ranking_04_02,quest_raid_jig1_reward_group_00001_ranking_04,FreeDiamond,prism_glo_00001,300,202601010
e,quest_raid_jig1_reward_group_00001_ranking_04_03,quest_raid_jig1_reward_group_00001_ranking_04,Coin,,30000,202601010
e,quest_raid_jig1_reward_group_00001_ranking_04_04,quest_raid_jig1_reward_group_00001_ranking_04,Item,ticket_glo_00002,4,202601010
e,quest_raid_jig1_reward_group_00001_ranking_05_01,quest_raid_jig1_reward_group_00001_ranking_05,Emblem,emblem_adventbattle_jig_season01_00005,1,202601010
e,quest_raid_jig1_reward_group_00001_ranking_05_02,quest_raid_jig1_reward_group_00001_ranking_05,FreeDiamond,prism_glo_00001,200,202601010
e,quest_raid_jig1_reward_group_00001_ranking_05_03,quest_raid_jig1_reward_group_00001_ranking_05,Coin,,20000,202601010
e,quest_raid_jig1_reward_group_00001_ranking_05_04,quest_raid_jig1_reward_group_00001_ranking_05,Item,ticket_glo_00002,3,202601010
e,quest_raid_jig1_reward_group_00001_ranking_06_01,quest_raid_jig1_reward_group_00001_ranking_06,Emblem,emblem_adventbattle_jig_season01_00006,1,202601010
e,quest_raid_jig1_reward_group_00001_ranking_06_02,quest_raid_jig1_reward_group_00001_ranking_06,FreeDiamond,prism_glo_00001,150,202601010
e,quest_raid_jig1_reward_group_00001_ranking_06_03,quest_raid_jig1_reward_group_00001_ranking_06,Coin,,15000,202601010
e,quest_raid_jig1_reward_group_00001_ranking_06_04,quest_raid_jig1_reward_group_00001_ranking_06,Item,ticket_glo_00002,3,202601010
e,quest_raid_jig1_reward_group_00001_ranking_07_01,quest_raid_jig1_reward_group_00001_ranking_07,FreeDiamond,prism_glo_00001,100,202601010
e,quest_raid_jig1_reward_group_00001_ranking_07_02,quest_raid_jig1_reward_group_00001_ranking_07,Coin,,10000,202601010
e,quest_raid_jig1_reward_group_00001_ranking_07_03,quest_raid_jig1_reward_group_00001_ranking_07,Item,ticket_glo_00002,2,202601010
e,quest_raid_jig1_reward_group_00001_ranking_08_01,quest_raid_jig1_reward_group_00001_ranking_08,FreeDiamond,prism_glo_00001,50,202601010
e,quest_raid_jig1_reward_group_00001_ranking_08_02,quest_raid_jig1_reward_group_00001_ranking_08,Coin,,5000,202601010
e,quest_raid_jig1_reward_group_00001_ranking_08_03,quest_raid_jig1_reward_group_00001_ranking_08,Item,ticket_glo_00002,2,202601010
e,quest_raid_jig1_reward_group_00001_ranking_09_01,quest_raid_jig1_reward_group_00001_ranking_09,FreeDiamond,prism_glo_00001,20,202601010
e,quest_raid_jig1_reward_group_00001_ranking_09_02,quest_raid_jig1_reward_group_00001_ranking_09,Coin,,2000,202601010
e,quest_raid_jig1_reward_group_00001_ranking_09_03,quest_raid_jig1_reward_group_00001_ranking_09,Item,ticket_glo_00002,1,202601010
