ENABLE,release_key,id,mst_unit_id,unit_grade,attack_kind,killer_colors,killer_percentage,action_frames,attack_delay,next_attack_interval,asset_key
e,202602020,c_kim_00201_kim1_savage02_Boss_Yellow_Normal_00000,c_kim_00201_kim1_savage02_Boss_Yellow,0,Normal,,,69,10,80,
e,202602020,c_kim_00201_kim1_savage02_Boss_Yellow_Special_00001,c_kim_00201_kim1_savage02_Boss_Yellow,0,Special,,,120,60,0,
e,202602020,c_kim_00301_kim1_savage02_Boss_Yellow_Normal_00000,c_kim_00301_kim1_savage02_Boss_Yellow,0,Normal,,,88,39,75,
e,202602020,c_kim_00301_kim1_savage02_Boss_Yellow_Special_00001,c_kim_00301_kim1_savage02_Boss_Yellow,0,Special,,,180,60,0,
e,202602020,e_glo_00001_kim1_savage_Normal_Red_Normal_00000,e_glo_00001_kim1_savage_Normal_Red,0,Normal,,,50,25,30,
e,202602020,c_kim_00101_kim1_savage03_Boss_Red_Normal_00000,c_kim_00101_kim1_savage03_Boss_Red,0,Normal,,,62,13,60,
e,202602020,c_kim_00101_kim1_savage03_Boss_Red_Special_00001,c_kim_00101_kim1_savage03_Boss_Red,0,Special,,,175,0,0,
e,202602020,c_kim_00201_kim1_savage03_Boss_Red_Normal_00000,c_kim_00201_kim1_savage03_Boss_Red,0,Normal,,,69,10,80,
e,202602020,c_kim_00201_kim1_savage03_Boss_Red_Special_00001,c_kim_00201_kim1_savage03_Boss_Red,0,Special,,,120,60,0,
e,202602020,c_kim_00301_kim1_savage03_Boss_Red_Normal_00000,c_kim_00301_kim1_savage03_Boss_Red,0,Normal,,,88,39,75,
e,202602020,c_kim_00301_kim1_savage03_Boss_Red_Special_00001,c_kim_00301_kim1_savage03_Boss_Red,0,Special,,,180,60,0,
e,202602020,c_kim_00001_kim1_savage03_Boss_Red_Normal_00000,c_kim_00001_kim1_savage03_Boss_Red,0,Normal,,,65,34,50,
e,202602020,c_kim_00001_kim1_savage03_Boss_Red_Special_00001,c_kim_00001_kim1_savage03_Boss_Red,0,Special,,,125,0,0,
e,202602020,c_kim_00001_kim1_savage03_Boss_Red_Appearance_00002,c_kim_00001_kim1_savage03_Boss_Red,0,Appearance,,,50,0,0,
e,202602020,c_kim_00001_kim1_challenge_Boss_Red_Normal_00000,c_kim_00001_kim1_challenge_Boss_Red,0,Normal,,,65,34,50,
e,202602020,c_kim_00001_kim1_challenge_Boss_Red_Special_00001,c_kim_00001_kim1_challenge_Boss_Red,0,Special,,,125,0,0,
e,202602020,c_kim_00001_kim1_challenge_Boss_Red_Appearance_00002,c_kim_00001_kim1_challenge_Boss_Red,0,Appearance,,,50,0,0,
e,202602020,c_kim_00101_kim1_challenge_Boss_Green_Normal_00000,c_kim_00101_kim1_challenge_Boss_Green,0,Normal,,,62,13,60,
e,202602020,c_kim_00101_kim1_challenge_Boss_Green_Special_00001,c_kim_00101_kim1_challenge_Boss_Green,0,Special,,,175,0,0,
e,202602020,c_kim_00101_kim1_challenge_Boss_Green_Appearance_00002,c_kim_00101_kim1_challenge_Boss_Green,0,Appearance,,,50,0,0,
e,202602020,c_kim_00201_kim1_challenge_Boss_Red_Normal_00000,c_kim_00201_kim1_challenge_Boss_Red,0,Normal,,,69,10,70,
e,202602020,c_kim_00201_kim1_challenge_Boss_Red_Special_00001,c_kim_00201_kim1_challenge_Boss_Red,0,Special,,,120,60,0,
e,202602020,c_kim_00201_kim1_challenge_Boss_Red_Appearance_00002,c_kim_00201_kim1_challenge_Boss_Red,0,Appearance,,,50,0,0,
e,202602020,c_kim_00301_kim1_challenge_Boss_Yellow_Normal_00000,c_kim_00301_kim1_challenge_Boss_Yellow,0,Normal,,,88,39,75,
e,202602020,c_kim_00301_kim1_challenge_Boss_Yellow_Special_00001,c_kim_00301_kim1_challenge_Boss_Yellow,0,Special,,,180,60,0,
e,202602020,c_kim_00301_kim1_challenge_Boss_Yellow_Appearance_00002,c_kim_00301_kim1_challenge_Boss_Yellow,0,Appearance,,,50,0,0,
e,202602020,c_kim_00101_kim1_challenge_Normal_Green_Normal_00000,c_kim_00101_kim1_challenge_Normal_Green,0,Normal,,,62,13,60,
e,202602020,c_kim_00101_kim1_challenge_Normal_Green_Special_00001,c_kim_00101_kim1_challenge_Normal_Green,0,Special,,,175,0,0,
e,202602020,c_kim_00201_kim1_challenge_Normal_Red_Normal_00000,c_kim_00201_kim1_challenge_Normal_Red,0,Normal,,,69,10,70,
e,202602020,c_kim_00201_kim1_challenge_Normal_Red_Special_00001,c_kim_00201_kim1_challenge_Normal_Red,0,Special,,,120,60,0,
e,202602020,e_glo_00001_kim1_challenge_Normal_Red_Normal_00000,e_glo_00001_kim1_challenge_Normal_Red,0,Normal,,,50,25,50,
e,202602020,e_glo_00001_kim1_challenge_Normal_Colorless_Normal_00000,e_glo_00001_kim1_challenge_Normal_Colorless,0,Normal,,,50,25,50,
e,202602020,e_glo_00001_kim1_advent_Normal_Yellow_Normal_00000,e_glo_00001_kim1_advent_Normal_Yellow,0,Normal,,,50,25,25,
e,202602020,c_kim_00101_kim1_advent_Normal_Red_Normal_00000,c_kim_00101_kim1_advent_Normal_Red,0,Normal,,,62,13,50,
e,202602020,c_kim_00101_kim1_advent_Normal_Red_Special_00001,c_kim_00101_kim1_advent_Normal_Red,0,Special,,,175,0,0,
e,202602020,c_kim_00301_kim1_advent_Normal_Yellow_Normal_00000,c_kim_00301_kim1_advent_Normal_Yellow,0,Normal,,,88,39,100,
e,202602020,c_kim_00301_kim1_advent_Normal_Yellow_Special_00001,c_kim_00301_kim1_advent_Normal_Yellow,0,Special,,,180,60,0,
e,202602020,e_glo_00001_kim1_advent_Boss_Red_Normal_00000,e_glo_00001_kim1_advent_Boss_Red,0,Normal,,,50,25,50,
e,202602020,e_glo_00001_kim1_advent_Boss_Red_Appearance_00001,e_glo_00001_kim1_advent_Boss_Red,0,Appearance,,,50,0,0,
e,202602020,c_kim_00001_kim1_advent_Boss_Red_Normal_00000,c_kim_00001_kim1_advent_Boss_Red,0,Normal,,,65,34,50,
e,202602020,c_kim_00001_kim1_advent_Boss_Red_Special_00001,c_kim_00001_kim1_advent_Boss_Red,0,Special,,,125,0,0,
e,202602020,c_kim_00001_kim1_advent_Boss_Red_Appearance_00002,c_kim_00001_kim1_advent_Boss_Red,0,Appearance,,,50,0,0,
e,202602020,c_kim_00101_kim1_advent_Boss_Red_Normal_00000,c_kim_00101_kim1_advent_Boss_Red,0,Normal,,,62,13,50,
e,202602020,c_kim_00101_kim1_advent_Boss_Red_Special_00001,c_kim_00101_kim1_advent_Boss_Red,0,Special,,,175,0,0,
e,202602020,c_kim_00101_kim1_advent_Boss_Red_Appearance_00002,c_kim_00101_kim1_advent_Boss_Red,0,Appearance,,,50,0,0,
e,202602020,c_kim_00201_kim1_advent_Boss_Red_Normal_00000,c_kim_00201_kim1_advent_Boss_Red,0,Normal,,,69,10,50,
e,202602020,c_kim_00201_kim1_advent_Boss_Red_Special_00001,c_kim_00201_kim1_advent_Boss_Red,0,Special,,,120,60,0,
e,202602020,c_kim_00201_kim1_advent_Boss_Red_Appearance_00002,c_kim_00201_kim1_advent_Boss_Red,0,Appearance,,,50,0,0,
e,202602020,c_kim_00301_kim1_advent_Boss_Yellow_Normal_00000,c_kim_00301_kim1_advent_Boss_Yellow,0,Normal,,,88,39,100,
e,202602020,c_kim_00301_kim1_advent_Boss_Yellow_Special_00001,c_kim_00301_kim1_advent_Boss_Yellow,0,Special,,,180,60,0,
e,202602020,c_kim_00301_kim1_advent_Boss_Yellow_Appearance_00002,c_kim_00301_kim1_advent_Boss_Yellow,0,Appearance,,,50,0,0,
e,202602020,c_kim_00101_kim1_1d1c_Normal_Colorless_Normal_00000,c_kim_00101_kim1_1d1c_Normal_Colorless,0,Normal,,,62,13,50,
e,202602020,c_kim_00101_kim1_1d1c_Normal_Colorless_Special_00001,c_kim_00101_kim1_1d1c_Normal_Colorless,0,Special,,,175,0,0,
e,202602020,c_kim_00201_kim1_1d1c_Normal_Colorless_Normal_00000,c_kim_00201_kim1_1d1c_Normal_Colorless,0,Normal,,,69,10,25,
e,202602020,c_kim_00201_kim1_1d1c_Normal_Colorless_Special_00001,c_kim_00201_kim1_1d1c_Normal_Colorless,0,Special,,,120,0,0,
e,202602020,c_kim_00101_kim1_charaget01_Boss_Colorless_Normal_00000,c_kim_00101_kim1_charaget01_Boss_Colorless,0,Normal,,,62,13,50,
e,202602020,c_kim_00101_kim1_charaget01_Boss_Colorless_Special_00001,c_kim_00101_kim1_charaget01_Boss_Colorless,0,Special,,,175,0,0,
e,202602020,c_kim_00101_kim1_charaget01_Boss_Colorless_Appearance_00002,c_kim_00101_kim1_charaget01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202602020,c_kim_00201_kim1_charaget01_Boss_Colorless_Normal_00000,c_kim_00201_kim1_charaget01_Boss_Colorless,0,Normal,,,69,10,25,
e,202602020,c_kim_00201_kim1_charaget01_Boss_Colorless_Special_00001,c_kim_00201_kim1_charaget01_Boss_Colorless,0,Special,,,120,60,0,
e,202602020,c_kim_00201_kim1_charaget01_Boss_Colorless_Appearance_00002,c_kim_00201_kim1_charaget01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202602020,c_kim_00101_kim1_charaget01_Normal_Colorless_Normal_00000,c_kim_00101_kim1_charaget01_Normal_Colorless,0,Normal,,,62,13,50,
e,202602020,c_kim_00101_kim1_charaget01_Normal_Colorless_Special_00001,c_kim_00101_kim1_charaget01_Normal_Colorless,0,Special,,,175,0,0,
e,202602020,c_kim_00201_kim1_charaget01_Normal_Colorless_Normal_00000,c_kim_00201_kim1_charaget01_Normal_Colorless,0,Normal,,,69,10,25,
e,202602020,c_kim_00201_kim1_charaget01_Normal_Colorless_Special_00001,c_kim_00201_kim1_charaget01_Normal_Colorless,0,Special,,,120,60,0,
e,202602020,c_kim_00301_kim1_charaget01_Boss_Colorless_Normal_00000,c_kim_00301_kim1_charaget01_Boss_Colorless,0,Normal,,,88,39,60,
e,202602020,c_kim_00301_kim1_charaget01_Boss_Colorless_Special_00001,c_kim_00301_kim1_charaget01_Boss_Colorless,0,Special,,,180,60,0,
e,202602020,c_kim_00301_kim1_charaget01_Boss_Colorless_Appearance_00002,c_kim_00301_kim1_charaget01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202602020,e_glo_00001_kim1_charaget01_Normal_Colorless_Normal_00000,e_glo_00001_kim1_charaget01_Normal_Colorless,0,Normal,,,50,25,25,
e,202602020,c_kim_00101_kim1_charaget02_Boss_Red_Normal_00000,c_kim_00101_kim1_charaget02_Boss_Red,0,Normal,,,62,13,50,
e,202602020,c_kim_00101_kim1_charaget02_Boss_Red_Special_00001,c_kim_00101_kim1_charaget02_Boss_Red,0,Special,,,175,0,0,
e,202602020,c_kim_00101_kim1_charaget02_Boss_Red_Appearance_00002,c_kim_00101_kim1_charaget02_Boss_Red,0,Appearance,,,50,0,0,
e,202602020,c_kim_00201_kim1_charaget02_Boss_Red_Normal_00000,c_kim_00201_kim1_charaget02_Boss_Red,0,Normal,,,69,10,25,
e,202602020,c_kim_00201_kim1_charaget02_Boss_Red_Special_00001,c_kim_00201_kim1_charaget02_Boss_Red,0,Special,,,120,60,0,
e,202602020,c_kim_00201_kim1_charaget02_Boss_Red_Appearance_00002,c_kim_00201_kim1_charaget02_Boss_Red,0,Appearance,,,50,0,0,
e,202602020,c_kim_00301_kim1_charaget02_Boss_Red_Normal_00000,c_kim_00301_kim1_charaget02_Boss_Red,0,Normal,,,88,39,60,
e,202602020,c_kim_00301_kim1_charaget02_Boss_Red_Special_00001,c_kim_00301_kim1_charaget02_Boss_Red,0,Special,,,180,60,0,
e,202602020,c_kim_00301_kim1_charaget02_Boss_Red_Appearance_00002,c_kim_00301_kim1_charaget02_Boss_Red,0,Appearance,,,50,0,0,
e,202602020,e_glo_00001_kim1_charaget02_Normal_Colorless_Normal_00000,e_glo_00001_kim1_charaget02_Normal_Colorless,0,Normal,,,50,25,25,
e,202602020,c_kim_00001_kim1_charaget02_Boss_Red_Normal_00000,c_kim_00001_kim1_charaget02_Boss_Red,0,Normal,,,65,34,60,
e,202602020,c_kim_00001_kim1_charaget02_Boss_Red_Special_00001,c_kim_00001_kim1_charaget02_Boss_Red,0,Special,,,125,0,0,
e,202602020,c_kim_00001_kim1_charaget02_Boss_Red_Appearance_00002,c_kim_00001_kim1_charaget02_Boss_Red,0,Appearance,,,50,0,0,
