ENABLE,release_key,id,mst_in_game_id,language,result_tips,description
e,202602020,event_kim1_charaget02_00001_ja,event_kim1_charaget02_00001,ja,キャラを強化してみよう!,"【属性情報】\n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\n時間経過で、強敵の『院田 唐音』が登場するぞ!\n味方の攻撃DOWNをしてくる敵が登場するぞ!"
e,202602020,event_kim1_charaget02_00002_ja,event_kim1_charaget02_00002,ja,キャラを強化してみよう!,"【属性情報】\n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\n時間経過で、強敵の『花園 羽香里』と『院田 唐音』が登場するぞ!\n味方の攻撃DOWNをしてくる敵が登場するぞ!"
e,202602020,event_kim1_charaget02_00003_ja,event_kim1_charaget02_00003,ja,赤属性のキャラを編成してみよう!,"【属性情報】\n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\n\n【コマ効果情報】\n突風コマが登場するぞ!\n特性で突風コマ無効化を持っているキャラを編成しよう!\n\n【ギミック情報】\n時間経過でファントムが大量に出現するぞ!\n敵全体の攻撃UPをしてくる敵が登場するぞ!"
e,202602020,event_kim1_charaget02_00004_ja,event_kim1_charaget02_00004,ja,赤属性のキャラを編成してみよう!,"【属性情報】\n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\n\n【コマ効果情報】\n突風コマが登場するぞ!\n特性で突風コマ無効化を持っているキャラを編成しよう!\n\n【ギミック情報】\n味方がコマに侵入すると、出現する敵もいるぞ!\n敵全体の攻撃UPをしてくる敵が登場するぞ!"
e,202602020,event_kim1_charaget02_00005_ja,event_kim1_charaget02_00005,ja,"『好本 静』が敵を攻撃UPしてくるぞ!範囲攻撃で『好本 静』を倒そう!","【属性情報】\n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\n\n【コマ効果情報】\n突風コマが登場するぞ!\n特性で突風コマ無効化を持っているキャラを編成しよう!\n\n【ギミック情報】\n時間経過で、強敵の『溢れる母性 花園 羽々里』が登場するぞ!\n味方がコマに侵入すると、出現する敵もいるぞ!\n敵全体の攻撃UPをしてくる敵が登場するぞ!"
e,202602020,event_kim1_charaget02_00006_ja,event_kim1_charaget02_00006,ja,"『好本 静』が敵を攻撃UPしてくるぞ!範囲攻撃で『好本 静』を倒そう!","【属性情報】\n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\n\n【コマ効果情報】\n突風コマが登場するぞ!\n特性で突風コマ無効化を持っているキャラを編成しよう!\n\n【ギミック情報】\n時間経過で、強敵の『溢れる母性 花園 羽々里』が登場するぞ!\n味方がコマに侵入すると、出現する敵もいるぞ!\n敵全体の攻撃UPをしてくる敵が登場するぞ!"
e,202602020,event_kim1_challenge_00001_ja,event_kim1_challenge_00001,ja,"キャラを強化してみよう!\n赤属性のキャラを編成してみよう!","【属性情報】\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\nダメージを受けると強敵の『花園 羽香里』が移動を開始するぞ!\n強敵の『花園 羽香里』はスタン攻撃をしてくるぞ!\n\nまた、このステージではスピードアタックルールがあるぞ!\n早くクリアすると報酬ゲット!"
e,202602020,event_kim1_challenge_00002_ja,event_kim1_challenge_00002,ja,"キャラを強化してみよう!\n青属性のキャラを編成してみよう!","【属性情報】\n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\n強敵の『院田 唐音』は味方の攻撃DOWNをしてくるぞ!\n時間経過で出撃する敵が多くなるぞ!\n\nまた、このステージではスピードアタックルールがあるぞ!\n早くクリアすると報酬ゲット!"
e,202602020,event_kim1_challenge_00003_ja,event_kim1_challenge_00003,ja,"キャラを強化してみよう!\n緑属性のキャラを編成してみよう!","【属性情報】\n黄属性の敵が登場するので緑属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\nダメージを受けると強敵の『好本 静』が移動を開始するぞ!\n強敵の『好本 静』は敵の体力を回復する攻撃をしてくるぞ!\n強敵の『好本 静』1度倒しても再度出現するぞ!\n\nこのステージでは、強敵の『好本 静』が登場している時は、\nファントムゲートHPは削れないぞ! \n\nまた、このステージではスピードアタックルールがあるぞ!\n早くクリアすると報酬ゲット!"
e,202602020,event_kim1_challenge_00004_ja,event_kim1_challenge_00004,ja,"キャラを強化してみよう!\n青属性のキャラを編成してみよう!","【属性情報】\n赤属性と緑属性の敵が登場するので、青属性と赤属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\n特定の敵を倒すと強敵の『溢れる母性 花園 羽々里』が出現するぞ!\n強敵の『溢れる母性 花園 羽々里』はスタン攻撃をしてくるぞ!\n特性でスタン攻撃無効化を持っているキャラを編成しよう!\n\nこのステージでは、強敵の『溢れる母性 花園 羽々里』が登場している時は、\nファントムゲートHPは削れないぞ! \n\nまた、このステージではスピードアタックルールがあるぞ!\n早くクリアすると報酬ゲット!"
e,202602020,raid_kim1_00001_ja,raid_kim1_00001,ja,,"このステージは、4段で構成されているぞ!\n\n【コマ効果情報】\nダメージコマ、毒コマ、突風コマが登場するぞ!\n特性で突風コマ無効化を持っているキャラを編成しよう!\n\n【ギミック情報】\nノックバック攻撃をしてくる敵や\nスタン攻撃をしてくる敵や\n敵自身の攻撃UPをしてくる敵や\n敵全体の攻撃UPをしてくる敵や\n敵全体に被ダメージカットを付与する敵や\n敵全体を回復してくる敵や\n味方の攻撃DOWNをしてくる敵が登場するぞ!\n\n敵を多く倒して、スコアを稼ごう!"
