ENABLE,id,mst_page_id,row,height,koma_line_layout_asset_key,koma1_asset_key,koma1_width,koma1_back_ground_offset,koma1_effect_type,koma1_effect_parameter1,koma1_effect_parameter2,koma1_effect_target_side,koma1_effect_target_colors,koma1_effect_target_roles,koma2_asset_key,koma2_width,koma2_back_ground_offset,koma2_effect_type,koma2_effect_parameter1,koma2_effect_parameter2,koma2_effect_target_side,koma2_effect_target_colors,koma2_effect_target_roles,koma3_asset_key,koma3_width,koma3_back_ground_offset,koma3_effect_type,koma3_effect_parameter1,koma3_effect_parameter2,koma3_effect_target_side,koma3_effect_target_colors,koma3_effect_target_roles,koma4_asset_key,koma4_width,koma4_back_ground_offset,koma4_effect_type,koma4_effect_parameter1,koma4_effect_parameter2,koma4_effect_target_side,koma4_effect_target_colors,koma4_effect_target_roles,release_key
e,event_kim1_challenge_00001_1,event_kim1_challenge_00001,1,0.55,5,glo_00011,0.25,0,None,0,0,All,All,All,glo_00011,0.75,0.7,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202602020
e,event_kim1_challenge_00001_2,event_kim1_challenge_00001,2,0.55,6,glo_00011,0.5,-1,None,0,0,All,All,All,glo_00011,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202602020
e,event_kim1_challenge_00001_3,event_kim1_challenge_00001,3,0.55,10,glo_00011,0.25,0.3,None,0,0,All,All,All,glo_00011,0.25,0.3,None,0,0,All,All,All,glo_00011,0.5,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202602020
e,event_kim1_challenge_00002_1,event_kim1_challenge_00002,1,0.55,8,glo_00011,0.5,0.3,None,0,0,All,All,All,glo_00011,0.25,0.3,None,0,0,All,All,All,glo_00011,0.25,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202602020
e,event_kim1_challenge_00002_2,event_kim1_challenge_00002,2,0.55,1,glo_00011,1,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202602020
e,event_kim1_challenge_00002_3,event_kim1_challenge_00002,3,0.55,2,glo_00011,0.6,0.5,None,0,0,All,All,All,glo_00011,0.4,0.5,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202602020
e,event_kim1_challenge_00003_1,event_kim1_challenge_00003,1,0.55,4,glo_00011,0.75,-1,None,0,0,All,All,All,glo_00011,0.25,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202602020
e,event_kim1_challenge_00003_2,event_kim1_challenge_00003,2,0.55,1,glo_00011,1,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202602020
e,event_kim1_challenge_00003_3,event_kim1_challenge_00003,3,0.55,3,glo_00011,0.4,0.3,None,0,0,All,All,All,glo_00011,0.6,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202602020
e,event_kim1_challenge_00004_1,event_kim1_challenge_00004,1,0.55,5,kim_00001,0.25,0.7,None,0,0,All,All,All,kim_00001,0.75,0.7,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202602020
e,event_kim1_challenge_00004_2,event_kim1_challenge_00004,2,0.55,1,kim_00001,1,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202602020
e,event_kim1_challenge_00004_3,event_kim1_challenge_00004,3,0.55,7,kim_00001,0.33,0.5,None,0,0,All,All,All,kim_00001,0.34,0.5,None,0,0,All,All,All,kim_00001,0.33,1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202602020
e,event_kim1_challenge_00004_4,event_kim1_challenge_00004,4,0.55,4,kim_00001,0.75,-1,None,0,0,All,All,All,kim_00001,0.25,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202602020
e,raid_kim1_00001_1,raid_kim1_00001,1,0.55,6,glo_00024,0.5,-1,None,0,0,All,All,All,glo_00024,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202602020
e,raid_kim1_00001_2,raid_kim1_00001,2,0.55,1,glo_00024,1,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202602020
e,raid_kim1_00001_3,raid_kim1_00001,3,0.55,5,glo_00024,0.25,0,None,0,0,All,All,All,glo_00024,0.75,0.7,Gust,500,0.3,Player,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202602020
e,raid_kim1_00001_4,raid_kim1_00001,4,0.55,7,glo_00024,0.33,0,Poison,3000,25,Player,All,All,glo_00024,0.34,0.5,Gust,500,0.3,Player,All,All,glo_00024,0.33,1,SlipDamage,2500,0,Player,All,All,,,__NULL__,None,,,__NULL__,,,202602020
