ENABLE,release_key,id,mst_attack_id,language,description,grade_description
e,202602020,chara_kim_00301_Special_00003_ja,chara_kim_00301_Special_00003,ja,自身と同じコマと一つ先までのコマにいる黄属性の味方と自身の攻撃を11.4秒間、9%UP,"ステータスUP + 必殺ワザ性能UP"
e,202602020,chara_kim_00301_Special_00004_ja,chara_kim_00301_Special_00004,ja,自身と同じコマと一つ先までのコマにいる黄属性の味方と自身の攻撃を11.8秒間、10%UP,"ステータスUP + 必殺ワザ性能UP"
e,202602020,chara_kim_00301_Special_00005_ja,chara_kim_00301_Special_00005,ja,自身と同じコマと一つ先までのコマにいる黄属性の味方と自身の攻撃を12秒間、12%UP,"ステータスUP + 必殺ワザ性能UP"
e,202602020,e_glo_00001_kim1_savage_Normal_Blue_Normal_00000_ja,e_glo_00001_kim1_savage_Normal_Blue_Normal_00000,ja,,
e,202602020,c_kim_00101_kim1_savage01_Boss_Blue_Normal_00000_ja,c_kim_00101_kim1_savage01_Boss_Blue_Normal_00000,ja,,
e,202602020,c_kim_00101_kim1_savage01_Boss_Blue_Special_00001_ja,c_kim_00101_kim1_savage01_Boss_Blue_Special_00001,ja,,
e,202602020,c_kim_00101_kim1_savage01_Boss_Blue_Appearance_00002_ja,c_kim_00101_kim1_savage01_Boss_Blue_Appearance_00002,ja,,
e,202602020,c_kim_00201_kim1_savage01_Boss_Blue_Normal_00000_ja,c_kim_00201_kim1_savage01_Boss_Blue_Normal_00000,ja,,
e,202602020,c_kim_00201_kim1_savage01_Boss_Blue_Special_00001_ja,c_kim_00201_kim1_savage01_Boss_Blue_Special_00001,ja,,
e,202602020,e_glo_00001_kim1_savage_Normal_Yellow_Normal_00000_ja,e_glo_00001_kim1_savage_Normal_Yellow_Normal_00000,ja,,
e,202602020,c_kim_00101_kim1_savage02_Boss_Yellow_Normal_00000_ja,c_kim_00101_kim1_savage02_Boss_Yellow_Normal_00000,ja,,
e,202602020,c_kim_00101_kim1_savage02_Boss_Yellow_Special_00001_ja,c_kim_00101_kim1_savage02_Boss_Yellow_Special_00001,ja,,
e,202602020,c_kim_00101_kim1_savage02_Boss_Yellow_Appearance_00002_ja,c_kim_00101_kim1_savage02_Boss_Yellow_Appearance_00002,ja,,
e,202602020,c_kim_00201_kim1_savage02_Boss_Yellow_Normal_00000_ja,c_kim_00201_kim1_savage02_Boss_Yellow_Normal_00000,ja,,
e,202602020,c_kim_00201_kim1_savage02_Boss_Yellow_Special_00001_ja,c_kim_00201_kim1_savage02_Boss_Yellow_Special_00001,ja,,
e,202602020,c_kim_00301_kim1_savage02_Boss_Yellow_Normal_00000_ja,c_kim_00301_kim1_savage02_Boss_Yellow_Normal_00000,ja,,
e,202602020,c_kim_00301_kim1_savage02_Boss_Yellow_Special_00001_ja,c_kim_00301_kim1_savage02_Boss_Yellow_Special_00001,ja,,
e,202602020,e_glo_00001_kim1_savage_Normal_Red_Normal_00000_ja,e_glo_00001_kim1_savage_Normal_Red_Normal_00000,ja,,
e,202602020,c_kim_00101_kim1_savage03_Boss_Red_Normal_00000_ja,c_kim_00101_kim1_savage03_Boss_Red_Normal_00000,ja,,
e,202602020,c_kim_00101_kim1_savage03_Boss_Red_Special_00001_ja,c_kim_00101_kim1_savage03_Boss_Red_Special_00001,ja,,
e,202602020,c_kim_00201_kim1_savage03_Boss_Red_Normal_00000_ja,c_kim_00201_kim1_savage03_Boss_Red_Normal_00000,ja,,
e,202602020,c_kim_00201_kim1_savage03_Boss_Red_Special_00001_ja,c_kim_00201_kim1_savage03_Boss_Red_Special_00001,ja,,
e,202602020,c_kim_00301_kim1_savage03_Boss_Red_Normal_00000_ja,c_kim_00301_kim1_savage03_Boss_Red_Normal_00000,ja,,
e,202602020,c_kim_00301_kim1_savage03_Boss_Red_Special_00001_ja,c_kim_00301_kim1_savage03_Boss_Red_Special_00001,ja,,
e,202602020,c_kim_00001_kim1_savage03_Boss_Red_Normal_00000_ja,c_kim_00001_kim1_savage03_Boss_Red_Normal_00000,ja,,
e,202602020,c_kim_00001_kim1_savage03_Boss_Red_Special_00001_ja,c_kim_00001_kim1_savage03_Boss_Red_Special_00001,ja,,
e,202602020,c_kim_00001_kim1_savage03_Boss_Red_Appearance_00002_ja,c_kim_00001_kim1_savage03_Boss_Red_Appearance_00002,ja,,
e,202602020,c_kim_00001_kim1_challenge_Boss_Red_Normal_00000_ja,c_kim_00001_kim1_challenge_Boss_Red_Normal_00000,ja,,
e,202602020,c_kim_00001_kim1_challenge_Boss_Red_Special_00001_ja,c_kim_00001_kim1_challenge_Boss_Red_Special_00001,ja,,
e,202602020,c_kim_00001_kim1_challenge_Boss_Red_Appearance_00002_ja,c_kim_00001_kim1_challenge_Boss_Red_Appearance_00002,ja,,
e,202602020,c_kim_00101_kim1_challenge_Boss_Green_Normal_00000_ja,c_kim_00101_kim1_challenge_Boss_Green_Normal_00000,ja,,
e,202602020,c_kim_00101_kim1_challenge_Boss_Green_Special_00001_ja,c_kim_00101_kim1_challenge_Boss_Green_Special_00001,ja,,
e,202602020,c_kim_00101_kim1_challenge_Boss_Green_Appearance_00002_ja,c_kim_00101_kim1_challenge_Boss_Green_Appearance_00002,ja,,
e,202602020,c_kim_00201_kim1_challenge_Boss_Red_Normal_00000_ja,c_kim_00201_kim1_challenge_Boss_Red_Normal_00000,ja,,
e,202602020,c_kim_00201_kim1_challenge_Boss_Red_Special_00001_ja,c_kim_00201_kim1_challenge_Boss_Red_Special_00001,ja,,
e,202602020,c_kim_00201_kim1_challenge_Boss_Red_Appearance_00002_ja,c_kim_00201_kim1_challenge_Boss_Red_Appearance_00002,ja,,
e,202602020,c_kim_00301_kim1_challenge_Boss_Yellow_Normal_00000_ja,c_kim_00301_kim1_challenge_Boss_Yellow_Normal_00000,ja,,
e,202602020,c_kim_00301_kim1_challenge_Boss_Yellow_Special_00001_ja,c_kim_00301_kim1_challenge_Boss_Yellow_Special_00001,ja,,
e,202602020,c_kim_00301_kim1_challenge_Boss_Yellow_Appearance_00002_ja,c_kim_00301_kim1_challenge_Boss_Yellow_Appearance_00002,ja,,
e,202602020,c_kim_00101_kim1_challenge_Normal_Green_Normal_00000_ja,c_kim_00101_kim1_challenge_Normal_Green_Normal_00000,ja,,
e,202602020,c_kim_00101_kim1_challenge_Normal_Green_Special_00001_ja,c_kim_00101_kim1_challenge_Normal_Green_Special_00001,ja,,
e,202602020,c_kim_00201_kim1_challenge_Normal_Red_Normal_00000_ja,c_kim_00201_kim1_challenge_Normal_Red_Normal_00000,ja,,
e,202602020,c_kim_00201_kim1_challenge_Normal_Red_Special_00001_ja,c_kim_00201_kim1_challenge_Normal_Red_Special_00001,ja,,
e,202602020,e_glo_00001_kim1_challenge_Normal_Red_Normal_00000_ja,e_glo_00001_kim1_challenge_Normal_Red_Normal_00000,ja,,
e,202602020,e_glo_00001_kim1_challenge_Normal_Colorless_Normal_00000_ja,e_glo_00001_kim1_challenge_Normal_Colorless_Normal_00000,ja,,
e,202602020,e_glo_00001_kim1_advent_Normal_Yellow_Normal_00000_ja,e_glo_00001_kim1_advent_Normal_Yellow_Normal_00000,ja,,
e,202602020,c_kim_00101_kim1_advent_Normal_Red_Normal_00000_ja,c_kim_00101_kim1_advent_Normal_Red_Normal_00000,ja,,
e,202602020,c_kim_00101_kim1_advent_Normal_Red_Special_00001_ja,c_kim_00101_kim1_advent_Normal_Red_Special_00001,ja,,
e,202602020,c_kim_00301_kim1_advent_Normal_Yellow_Normal_00000_ja,c_kim_00301_kim1_advent_Normal_Yellow_Normal_00000,ja,,
e,202602020,c_kim_00301_kim1_advent_Normal_Yellow_Special_00001_ja,c_kim_00301_kim1_advent_Normal_Yellow_Special_00001,ja,,
e,202602020,e_glo_00001_kim1_advent_Boss_Red_Normal_00000_ja,e_glo_00001_kim1_advent_Boss_Red_Normal_00000,ja,,
e,202602020,e_glo_00001_kim1_advent_Boss_Red_Appearance_00001_ja,e_glo_00001_kim1_advent_Boss_Red_Appearance_00001,ja,,
e,202602020,c_kim_00001_kim1_advent_Boss_Red_Normal_00000_ja,c_kim_00001_kim1_advent_Boss_Red_Normal_00000,ja,,
e,202602020,c_kim_00001_kim1_advent_Boss_Red_Special_00001_ja,c_kim_00001_kim1_advent_Boss_Red_Special_00001,ja,,
e,202602020,c_kim_00001_kim1_advent_Boss_Red_Appearance_00002_ja,c_kim_00001_kim1_advent_Boss_Red_Appearance_00002,ja,,
e,202602020,c_kim_00101_kim1_advent_Boss_Red_Normal_00000_ja,c_kim_00101_kim1_advent_Boss_Red_Normal_00000,ja,,
e,202602020,c_kim_00101_kim1_advent_Boss_Red_Special_00001_ja,c_kim_00101_kim1_advent_Boss_Red_Special_00001,ja,,
e,202602020,c_kim_00101_kim1_advent_Boss_Red_Appearance_00002_ja,c_kim_00101_kim1_advent_Boss_Red_Appearance_00002,ja,,
e,202602020,c_kim_00201_kim1_advent_Boss_Red_Normal_00000_ja,c_kim_00201_kim1_advent_Boss_Red_Normal_00000,ja,,
e,202602020,c_kim_00201_kim1_advent_Boss_Red_Special_00001_ja,c_kim_00201_kim1_advent_Boss_Red_Special_00001,ja,,
e,202602020,c_kim_00201_kim1_advent_Boss_Red_Appearance_00002_ja,c_kim_00201_kim1_advent_Boss_Red_Appearance_00002,ja,,
e,202602020,c_kim_00301_kim1_advent_Boss_Yellow_Normal_00000_ja,c_kim_00301_kim1_advent_Boss_Yellow_Normal_00000,ja,,
e,202602020,c_kim_00301_kim1_advent_Boss_Yellow_Special_00001_ja,c_kim_00301_kim1_advent_Boss_Yellow_Special_00001,ja,,
e,202602020,c_kim_00301_kim1_advent_Boss_Yellow_Appearance_00002_ja,c_kim_00301_kim1_advent_Boss_Yellow_Appearance_00002,ja,,
e,202602020,c_kim_00101_kim1_1d1c_Normal_Colorless_Normal_00000_ja,c_kim_00101_kim1_1d1c_Normal_Colorless_Normal_00000,ja,,
e,202602020,c_kim_00101_kim1_1d1c_Normal_Colorless_Special_00001_ja,c_kim_00101_kim1_1d1c_Normal_Colorless_Special_00001,ja,,
e,202602020,c_kim_00201_kim1_1d1c_Normal_Colorless_Normal_00000_ja,c_kim_00201_kim1_1d1c_Normal_Colorless_Normal_00000,ja,,
e,202602020,c_kim_00201_kim1_1d1c_Normal_Colorless_Special_00001_ja,c_kim_00201_kim1_1d1c_Normal_Colorless_Special_00001,ja,,
e,202602020,c_kim_00101_kim1_charaget01_Boss_Colorless_Normal_00000_ja,c_kim_00101_kim1_charaget01_Boss_Colorless_Normal_00000,ja,,
e,202602020,c_kim_00101_kim1_charaget01_Boss_Colorless_Special_00001_ja,c_kim_00101_kim1_charaget01_Boss_Colorless_Special_00001,ja,,
e,202602020,c_kim_00101_kim1_charaget01_Boss_Colorless_Appearance_00002_ja,c_kim_00101_kim1_charaget01_Boss_Colorless_Appearance_00002,ja,,
e,202602020,c_kim_00201_kim1_charaget01_Boss_Colorless_Normal_00000_ja,c_kim_00201_kim1_charaget01_Boss_Colorless_Normal_00000,ja,,
e,202602020,c_kim_00201_kim1_charaget01_Boss_Colorless_Special_00001_ja,c_kim_00201_kim1_charaget01_Boss_Colorless_Special_00001,ja,,
e,202602020,c_kim_00201_kim1_charaget01_Boss_Colorless_Appearance_00002_ja,c_kim_00201_kim1_charaget01_Boss_Colorless_Appearance_00002,ja,,
e,202602020,c_kim_00101_kim1_charaget01_Normal_Colorless_Normal_00000_ja,c_kim_00101_kim1_charaget01_Normal_Colorless_Normal_00000,ja,,
e,202602020,c_kim_00101_kim1_charaget01_Normal_Colorless_Special_00001_ja,c_kim_00101_kim1_charaget01_Normal_Colorless_Special_00001,ja,,
e,202602020,c_kim_00201_kim1_charaget01_Normal_Colorless_Normal_00000_ja,c_kim_00201_kim1_charaget01_Normal_Colorless_Normal_00000,ja,,
e,202602020,c_kim_00201_kim1_charaget01_Normal_Colorless_Special_00001_ja,c_kim_00201_kim1_charaget01_Normal_Colorless_Special_00001,ja,,
e,202602020,c_kim_00301_kim1_charaget01_Boss_Colorless_Normal_00000_ja,c_kim_00301_kim1_charaget01_Boss_Colorless_Normal_00000,ja,,
e,202602020,c_kim_00301_kim1_charaget01_Boss_Colorless_Special_00001_ja,c_kim_00301_kim1_charaget01_Boss_Colorless_Special_00001,ja,,
e,202602020,c_kim_00301_kim1_charaget01_Boss_Colorless_Appearance_00002_ja,c_kim_00301_kim1_charaget01_Boss_Colorless_Appearance_00002,ja,,
e,202602020,e_glo_00001_kim1_charaget01_Normal_Colorless_Normal_00000_ja,e_glo_00001_kim1_charaget01_Normal_Colorless_Normal_00000,ja,,
e,202602020,c_kim_00101_kim1_charaget02_Boss_Red_Normal_00000_ja,c_kim_00101_kim1_charaget02_Boss_Red_Normal_00000,ja,,
e,202602020,c_kim_00101_kim1_charaget02_Boss_Red_Special_00001_ja,c_kim_00101_kim1_charaget02_Boss_Red_Special_00001,ja,,
e,202602020,c_kim_00101_kim1_charaget02_Boss_Red_Appearance_00002_ja,c_kim_00101_kim1_charaget02_Boss_Red_Appearance_00002,ja,,
e,202602020,c_kim_00201_kim1_charaget02_Boss_Red_Normal_00000_ja,c_kim_00201_kim1_charaget02_Boss_Red_Normal_00000,ja,,
e,202602020,c_kim_00201_kim1_charaget02_Boss_Red_Special_00001_ja,c_kim_00201_kim1_charaget02_Boss_Red_Special_00001,ja,,
e,202602020,c_kim_00201_kim1_charaget02_Boss_Red_Appearance_00002_ja,c_kim_00201_kim1_charaget02_Boss_Red_Appearance_00002,ja,,
e,202602020,c_kim_00301_kim1_charaget02_Boss_Red_Normal_00000_ja,c_kim_00301_kim1_charaget02_Boss_Red_Normal_00000,ja,,
e,202602020,c_kim_00301_kim1_charaget02_Boss_Red_Special_00001_ja,c_kim_00301_kim1_charaget02_Boss_Red_Special_00001,ja,,
e,202602020,c_kim_00301_kim1_charaget02_Boss_Red_Appearance_00002_ja,c_kim_00301_kim1_charaget02_Boss_Red_Appearance_00002,ja,,
e,202602020,e_glo_00001_kim1_charaget02_Normal_Colorless_Normal_00000_ja,e_glo_00001_kim1_charaget02_Normal_Colorless_Normal_00000,ja,,
e,202602020,c_kim_00001_kim1_charaget02_Boss_Red_Normal_00000_ja,c_kim_00001_kim1_charaget02_Boss_Red_Normal_00000,ja,,
e,202602020,c_kim_00001_kim1_charaget02_Boss_Red_Special_00001_ja,c_kim_00001_kim1_charaget02_Boss_Red_Special_00001,ja,,
e,202602020,c_kim_00001_kim1_charaget02_Boss_Red_Appearance_00002_ja,c_kim_00001_kim1_charaget02_Boss_Red_Appearance_00002,ja,,
