ENABLE,release_key,id,mst_in_game_id,language,result_tips,description
e,202509010,dungeon_mag_01_ja,dungeon_mag_01,ja,,魔法の領域に敵が出現。無色属性が中心。
e,202509010,dungeon_mag_02_ja,dungeon_mag_02,ja,,青属性の魔法使いが現れる。高速の敵に注意。
e,202509010,dungeon_mag_03_ja,dungeon_mag_03,ja,,最強の魔法使いがボスとして待つ。青属性のボスに挑め。
e,202509010,dungeon_dos_01_ja,dungeon_dos_01,ja,,荒野に敵が出現。無色属性の雑兵が中心。
e,202509010,dungeon_dos_02_ja,dungeon_dos_02,ja,,赤属性の強敵が現れる。油断は禁物。
e,202509010,dungeon_dos_03_ja,dungeon_dos_03,ja,,最奥にボスが待ち構える。赤属性のボスに備えよ。
e,202509010,dungeon_bat_01_ja,dungeon_bat_01,ja,,球場に敵が現れた。無色属性の敵が押し寄せる。
e,202509010,dungeon_bat_02_ja,dungeon_bat_02,ja,,黄属性の強敵が出現。攻撃力に注意。
e,202509010,dungeon_bat_03_ja,dungeon_bat_03,ja,,最強の打者がボスとして待つ。黄属性のボスに挑め。
e,202509010,dungeon_kai_01_ja,dungeon_kai_01,ja,,怪獣が出現する街。無色属性の敵が中心。
e,202509010,dungeon_kai_02_ja,dungeon_kai_02,ja,,緑属性の怪獣が襲来。防衛態勢を固めよ。
e,202509010,dungeon_kai_03_ja,dungeon_kai_03,ja,,巨大怪獣がボスとして降臨。黄属性のボスに備えよ。
e,202511020,dungeon_yuw_01_ja,dungeon_yuw_01,ja,,幽霊たちが出没。無色属性の敵が中心。
e,202511020,dungeon_yuw_02_ja,dungeon_yuw_02,ja,,赤属性の強力な幽霊が出現。慎重に進め。
e,202511020,dungeon_yuw_03_ja,dungeon_yuw_03,ja,,最強の幽霊がボスとして待つ。緑属性のボスに挑め。
e,202509010,dungeon_sur_01_ja,dungeon_sur_01,ja,,魔都に敵が出現。無色属性の雑兵が群がる。
e,202509010,dungeon_sur_02_ja,dungeon_sur_02,ja,,青属性の精兵が立ちはだかる。守りを固めよ。
e,202509010,dungeon_sur_03_ja,dungeon_sur_03,ja,,魔都の支配者がボスとして君臨。緑属性のボスに備えよ。
e,202509010,dungeon_ron_01_ja,dungeon_ron_01,ja,,敵の群れが押し寄せる。無色属性が中心。
e,202509010,dungeon_ron_02_ja,dungeon_ron_02,ja,,青属性の強敵が現れる。攻撃に注意。
e,202509010,dungeon_ron_03_ja,dungeon_ron_03,ja,,最奥にボスが待ち構える。青属性のボスに挑め。
e,202509010,dungeon_aha_01_ja,dungeon_aha_01,ja,,敵が次々と出現。無色属性の敵が中心。
e,202509010,dungeon_aha_02_ja,dungeon_aha_02,ja,,緑属性の強敵が出現。防御を固めよ。
e,202509010,dungeon_aha_03_ja,dungeon_aha_03,ja,,最強の敵がボスとして降臨。緑属性のボスに備えよ。
e,202509010,dungeon_sum_01_ja,dungeon_sum_01,ja,,墨の世界に敵が出現。無色属性の雑兵が群がる。
e,202509010,dungeon_sum_02_ja,dungeon_sum_02,ja,,黄属性の強敵が現れる。攻撃力に注意せよ。
e,202509010,dungeon_sum_03_ja,dungeon_sum_03,ja,,墨の達人がボスとして待つ。青属性のボスに挑め。
e,202509010,dungeon_jig_01_ja,dungeon_jig_01,ja,,次元の裂け目に敵が出現。無色属性が中心。
e,202509010,dungeon_jig_02_ja,dungeon_jig_02,ja,,緑属性の精鋭が立ちはだかる。技巧で突破せよ。
e,202509010,dungeon_jig_03_ja,dungeon_jig_03,ja,,次元の支配者が最奥に。赤属性のボスに備えよ。
e,202509010,dungeon_tak_01_ja,dungeon_tak_01,ja,,竹林の奥に敵が潜む。赤属性の敵が多い。
e,202509010,dungeon_tak_02_ja,dungeon_tak_02,ja,,竹の精鋭が襲いかかる。防御を固めよ。
e,202509010,dungeon_tak_03_ja,dungeon_tak_03,ja,,竹の守護者がボスとして待つ。黄属性のボスに注意。
e,202512020,dungeon_osh_01_ja,dungeon_osh_01,ja,,推しの世界に敵が出現。無色属性の雑兵を倒せ。
e,202512020,dungeon_osh_02_ja,dungeon_osh_02,ja,,赤属性の強敵が現れる。慎重に進め。
e,202512020,dungeon_osh_03_ja,dungeon_osh_03,ja,,推しの頂点に立つボスが待つ。無色のボスに挑め。
e,202602015,dungeon_you_01_ja,dungeon_you_01,ja,,幽霊の館に敵が出現。無色属性が中心。
e,202602015,dungeon_you_02_ja,dungeon_you_02,ja,,赤属性の霊が襲いかかる。攻撃力に注意。
e,202602015,dungeon_you_03_ja,dungeon_you_03,ja,,館の主がボスとして君臨。赤属性のボスを倒せ。
e,202602020,dungeon_kim_01_ja,dungeon_kim_01,ja,,金の迷宮に敵が出現。無色属性の雑兵が群がる。
e,202602020,dungeon_kim_02_ja,dungeon_kim_02,ja,,赤属性の精鋭が立ちはだかる。防御を固めよ。
e,202602020,dungeon_kim_03_ja,dungeon_kim_03,ja,,金の支配者がボスとして待つ。赤属性のボスに挑め。
e,202603010,dungeon_hut_01_ja,dungeon_hut_01,ja,,筆の世界に敵が出現。無色属性が中心。
e,202603010,dungeon_hut_02_ja,dungeon_hut_02,ja,,黄属性の強敵が現れる。技巧で突破せよ。
e,202603010,dungeon_hut_03_ja,dungeon_hut_03,ja,,筆の達人がボスとして降臨。黄属性のボスに備えよ。
