ENABLE,id,mst_page_id,row,height,koma_line_layout_asset_key,koma1_asset_key,koma1_width,koma1_back_ground_offset,koma1_effect_type,koma1_effect_parameter1,koma1_effect_parameter2,koma1_effect_target_side,koma1_effect_target_colors,koma1_effect_target_roles,koma2_asset_key,koma2_width,koma2_back_ground_offset,koma2_effect_type,koma2_effect_parameter1,koma2_effect_parameter2,koma2_effect_target_side,koma2_effect_target_colors,koma2_effect_target_roles,koma3_asset_key,koma3_width,koma3_back_ground_offset,koma3_effect_type,koma3_effect_parameter1,koma3_effect_parameter2,koma3_effect_target_side,koma3_effect_target_colors,koma3_effect_target_roles,koma4_asset_key,koma4_width,koma4_back_ground_offset,koma4_effect_type,koma4_effect_parameter1,koma4_effect_parameter2,koma4_effect_target_side,koma4_effect_target_colors,koma4_effect_target_roles,release_key
e,dungeon_bat_01_2,dungeon_bat_01,2,1,4,bat_002,0.4,,None,,,,,,,bat_003,0.6,,None,,,,,,,,,,,,,,,,,,,,,,202509010,
e,dungeon_bat_02_1,dungeon_bat_02,1,1,2,bat_004,0.5,,None,,,,,,,bat_005,0.5,,Gust,3,,Ally,,,,,,,,,,,,,,,,,,,202509010,
e,dungeon_bat_02_2,dungeon_bat_02,2,1,1,bat_006,1,,AttackPowerUp,1.3,,Enemy,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,
e,dungeon_bat_02_3,dungeon_bat_02,3,1,7,bat_007,0.3,,None,,,,,,,bat_008,0.4,,None,,,,,,,bat_009,0.3,,Poison,400,4000,Enemy,,,,,,,,,,
e,dungeon_bat_03_1,dungeon_bat_03,1,1,1,bat_010,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_kai_01_1,dungeon_kai_01,1,1,3,kai_001,0.5,,None,,,,,,,kai_002,0.5,,None,,,,,,,,,,,,,,,,,,,,,,202509010,
e,dungeon_kai_01_2,dungeon_kai_01,2,1,1,kai_003,1,,AttackPowerUp,1.2,,Enemy,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,
e,dungeon_kai_01_3,dungeon_kai_01,3,1,7,kai_004,0.3,,None,,,,,,,kai_005,0.4,,None,,,,,,,kai_006,0.3,,None,,,,,,,,,,,,202509010,
e,dungeon_kai_02_1,dungeon_kai_02,1,1,1,kai_007,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_kai_02_2,dungeon_kai_02,2,1,2,kai_008,0.6,,Gust,3,,Ally,,,,,kai_009,0.4,,None,,,,,,,,,,,,,,,,,,,,,,202509010
e,dungeon_kai_03_1,dungeon_kai_03,1,1,1,kai_010,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_yuw_01_1,dungeon_yuw_01,1,1,1,yuw_001,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202511020,,,
e,dungeon_yuw_01_2,dungeon_yuw_01,2,1,4,yuw_002,0.4,,None,,,,,,,yuw_003,0.6,,AttackPowerUp,1.2,,Enemy,,,,,,,,,,,,,,,,,,,202511020,
e,dungeon_yuw_02_1,dungeon_yuw_02,1,1,7,yuw_004,0.3,,None,,,,,,,yuw_005,0.4,,Poison,400,4000,Enemy,,,yuw_006,0.3,,None,,,,,,,,,,,,202511020,,
e,dungeon_yuw_02_2,dungeon_yuw_02,2,1,1,yuw_007,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202511020,,,
e,dungeon_yuw_02_3,dungeon_yuw_02,3,1,2,yuw_008,0.5,,None,,,,,,,yuw_009,0.5,,Gust,3,,Ally,,,,,,,,,,,,,,,,,,,202511020,
e,dungeon_yuw_03_1,dungeon_yuw_03,1,1,1,yuw_010,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202511020,,,
e,dungeon_sur_01_1,dungeon_sur_01,1,1,2,sur_001,0.6,,None,,,,,,,sur_002,0.4,,None,,,,,,,,,,,,,,,,,,,,,,202509010,
e,dungeon_sur_01_2,dungeon_sur_01,2,1,1,sur_003,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_sur_02_1,dungeon_sur_02,1,1,1,sur_004,1,,AttackPowerUp,1.3,,Enemy,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,
e,dungeon_sur_02_2,dungeon_sur_02,2,1,7,sur_005,0.3,,None,,,,,,,sur_006,0.4,,Poison,500,5000,Enemy,,,sur_007,0.3,,None,,,,,,,,,,,,202509010,,
e,dungeon_sur_02_3,dungeon_sur_02,3,1,1,sur_008,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_sur_03_1,dungeon_sur_03,1,1,1,sur_009,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_ron_01_1,dungeon_ron_01,1,1,1,ron_001,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_ron_01_2,dungeon_ron_01,2,1,3,ron_002,0.5,,None,,,,,,,ron_003,0.5,,AttackPowerUp,1.2,,Enemy,,,,,,,,,,,,,,,,,,,202509010,
e,dungeon_ron_01_3,dungeon_ron_01,3,1,1,ron_004,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_ron_02_1,dungeon_ron_02,1,1,2,ron_005,0.5,,Gust,3,,Ally,,,,,ron_006,0.5,,None,,,,,,,,,,,,,,,,,,,,,,202509010
e,dungeon_ron_02_2,dungeon_ron_02,2,1,1,ron_007,1,,Poison,400,4000,Enemy,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,
e,dungeon_ron_03_1,dungeon_ron_03,1,1,1,ron_008,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_aha_01_1,dungeon_aha_01,1,1,4,aha_001,0.4,,None,,,,,,,aha_002,0.6,,None,,,,,,,,,,,,,,,,,,,,,,202509010,
e,dungeon_aha_01_2,dungeon_aha_01,2,1,1,aha_003,1,,AttackPowerUp,1.3,,Enemy,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,
e,dungeon_aha_02_1,dungeon_aha_02,1,1,7,aha_004,0.3,,None,,,,,,,aha_005,0.4,,Poison,500,5000,Enemy,,,aha_006,0.3,,None,,,,,,,,,,,,202509010,,
e,dungeon_aha_02_2,dungeon_aha_02,2,1,1,aha_007,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_aha_02_3,dungeon_aha_02,3,1,2,aha_008,0.5,,Gust,3,,Ally,,,,,aha_009,0.5,,None,,,,,,,,,,,,,,,,,,,,,,202509010
e,dungeon_aha_03_1,dungeon_aha_03,1,1,1,aha_010,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_sum_01_1,dungeon_sum_01,1,1,1,sum_001,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_sum_01_2,dungeon_sum_01,2,1,3,sum_002,1,,None,,,,,,,sum_003,1,,None,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_sum_02_1,dungeon_sum_02,1,1,2,sum_004,1,,None,,,,,,,sum_005,1,,None,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_sum_02_2,dungeon_sum_02,2,1,1,sum_006,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_sum_02_3,dungeon_sum_02,3,1,4,sum_007,1,,AttackPowerUp,10,,,,,sum_008,1,,None,,,,,,,,,,,,,,,,,,,,202509010,,,,
e,dungeon_sum_03_1,dungeon_sum_03,1,1,7,sum_009,1,,None,,,,,,,sum_010,1,,None,,,,,,,sum_011,1,,None,,,,,,,,,,,,202509010,
e,dungeon_jig_01_1,dungeon_jig_01,1,1,2,jig_001,1,,None,,,,,,,jig_002,1,,None,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_jig_01_2,dungeon_jig_01,2,1,1,jig_003,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_jig_02_1,dungeon_jig_02,1,1,1,jig_004,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_jig_02_2,dungeon_jig_02,2,1,3,jig_005,1,,None,,,,,,,jig_006,1,,Poison,5,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_jig_02_3,dungeon_jig_02,3,1,1,jig_007,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_jig_03_1,dungeon_jig_03,1,1,8,jig_008,1,,None,,,,,,,jig_009,1,,None,,,,,,,jig_010,1,,None,,,,,,,,,,,,202509010,
e,dungeon_tak_01_1,dungeon_tak_01,1,1,1,tak_001,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_tak_01_2,dungeon_tak_01,2,1,2,tak_002,1,,None,,,,,,,tak_003,1,,None,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_tak_02_1,dungeon_tak_02,1,1,3,tak_004,1,,None,,,,,,,tak_005,1,,None,,,,,,,,,,,,,,,,,,,,202509010,,,
e,dungeon_tak_02_2,dungeon_tak_02,2,1,1,tak_006,1,,AttackPowerUp,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,202509010,,,,
e,dungeon_tak_03_1,dungeon_tak_03,1,1,9,tak_007,1,,None,,,,,,,tak_008,1,,None,,,,,,,tak_009,1,,None,,,,,,,,,,,,202509010,
e,dungeon_osh_01_1,dungeon_osh_01,1,1,1,osh_001,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202512020,,,
e,dungeon_osh_01_2,dungeon_osh_01,2,1,4,osh_002,1,,None,,,,,,,osh_003,1,,None,,,,,,,,,,,,,,,,,,,,202512020,,,
e,dungeon_osh_01_3,dungeon_osh_01,3,1,1,osh_004,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202512020,,,
e,dungeon_osh_02_1,dungeon_osh_02,1,1,2,osh_005,1,,None,,,,,,,osh_006,1,,None,,,,,,,,,,,,,,,,,,,,202512020,,,
e,dungeon_osh_02_2,dungeon_osh_02,2,1,1,osh_007,1,,Gust,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,202512020,,,,
e,dungeon_osh_03_1,dungeon_osh_03,1,1,10,osh_008,1,,None,,,,,,,osh_009,1,,None,,,,,,,osh_010,1,,None,,,,,,,,,,,,202512020,
e,dungeon_you_01_1,dungeon_you_01,1,1,2,you_001,1,,None,,,,,,,you_002,1,,None,,,,,,,,,,,,,,,,,,,,202602015,,,
e,dungeon_you_01_2,dungeon_you_01,2,1,1,you_003,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202602015,,,
e,dungeon_you_02_1,dungeon_you_02,1,1,1,you_004,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202602015,,,
e,dungeon_you_02_2,dungeon_you_02,2,1,5,you_005,1,,None,,,,,,,you_006,1,,None,,,,,,,,,,,,,,,,,,,,202602015,,,
e,dungeon_you_02_3,dungeon_you_02,3,1,1,you_007,1,,Poison,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,202602015,,,,
e,dungeon_you_03_1,dungeon_you_03,1,1,11,you_008,1,,None,,,,,,,you_009,1,,None,,,,,,,you_010,1,,None,,,,,,,,,,,,202602015,
e,dungeon_kim_01_1,dungeon_kim_01,1,1,1,kim_001,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202602020,,,
e,dungeon_kim_01_2,dungeon_kim_01,2,1,6,kim_002,1,,None,,,,,,,kim_003,1,,None,,,,,,,,,,,,,,,,,,,,202602020,,,
e,dungeon_kim_02_1,dungeon_kim_02,1,1,3,kim_004,1,,None,,,,,,,kim_005,1,,AttackPowerUp,10,,,,,,,,,,,,,,,,,,,,202602020,,
e,dungeon_kim_02_2,dungeon_kim_02,2,1,1,kim_006,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202602020,,,
e,dungeon_kim_02_3,dungeon_kim_02,3,1,1,kim_007,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202602020,,,
e,dungeon_kim_03_1,dungeon_kim_03,1,1,7,kim_008,1,,None,,,,,,,kim_009,1,,None,,,,,,,kim_010,1,,None,,,,,,,,,,,,202602020,
e,dungeon_hut_01_1,dungeon_hut_01,1,1,2,hut_001,1,,None,,,,,,,hut_002,1,,None,,,,,,,,,,,,,,,,,,,,202603010,,,
e,dungeon_hut_01_2,dungeon_hut_01,2,1,1,hut_003,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202603010,,,
e,dungeon_hut_01_3,dungeon_hut_01,3,1,1,hut_004,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202603010,,,
e,dungeon_hut_02_1,dungeon_hut_02,1,1,4,hut_005,1,,None,,,,,,,hut_006,1,,Gust,5,,,,,,,,,,,,,,,,,,,,202603010,,
e,dungeon_hut_02_2,dungeon_hut_02,2,1,1,hut_007,1,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202603010,,,
e,dungeon_hut_03_1,dungeon_hut_03,1,1,8,hut_008,1,,None,,,,,,,hut_009,1,,None,,,,,,,hut_010,1,,None,,,,,,,,,,,,202603010,
