ENABLE,id,mst_auto_player_sequence_id,mst_auto_player_sequence_set_id,bgm_asset_key,boss_bgm_asset_key,loop_background_asset_key,player_outpost_asset_key,mst_page_id,mst_enemy_outpost_id,mst_defense_target_id,boss_mst_enemy_stage_parameter_id,boss_count,normal_enemy_hp_coef,normal_enemy_attack_coef,normal_enemy_speed_coef,boss_enemy_hp_coef,boss_enemy_attack_coef,boss_enemy_speed_coef,release_key
e,dungeon_ron_03,dungeon_ron_03,dungeon_ron_03,SSE_SBG_003_003,SSE_SBG_003_007,,,dungeon_ron_03,dungeon_ron_03,1,e_ron_00101_general_Boss_Blue,1,1,1,1,1,1,1,202509010
e,dungeon_aha_01,dungeon_aha_01,dungeon_aha_01,SSE_SBG_003_006,,,,dungeon_aha_01,dungeon_aha_01,1,,,1,1,1,1,1,1,202509010
e,dungeon_aha_02,dungeon_aha_02,dungeon_aha_02,SSE_SBG_003_006,,,,dungeon_aha_02,dungeon_aha_02,1,,,1,1,1,1,1,1,202509010
e,dungeon_aha_03,dungeon_aha_03,dungeon_aha_03,SSE_SBG_003_006,SSE_SBG_003_007,,,dungeon_aha_03,dungeon_aha_03,1,e_aha_00101_general_Boss_Green,1,1,1,1,1,1,1,202509010
e,dungeon_sum_01,dungeon_sum_01,dungeon_sum_01,SSE_SBG_003_003,,,,dungeon_sum_01,dungeon_sum_01,1,,,1,1,1,1,1,1,202509010
e,dungeon_sum_02,dungeon_sum_02,dungeon_sum_02,SSE_SBG_003_003,,,,dungeon_sum_02,dungeon_sum_02,1,,,1,1,1,1,1,1,202509010
e,dungeon_sum_03,dungeon_sum_03,dungeon_sum_03,SSE_SBG_003_003,SSE_SBG_003_007,,,dungeon_sum_03,dungeon_sum_03,1,c_sum_00201_general_Boss_Blue,1,1,1,1,1,1,1,202509010
e,dungeon_jig_01,dungeon_jig_01,dungeon_jig_01,SSE_SBG_003_003,,,,dungeon_jig_01,dungeon_jig_01,1,,,1,1,1,1,1,1,202509010
e,dungeon_jig_02,dungeon_jig_02,dungeon_jig_02,SSE_SBG_003_003,,,,dungeon_jig_02,dungeon_jig_02,1,,,1,1,1,1,1,1,202509010
e,dungeon_jig_03,dungeon_jig_03,dungeon_jig_03,SSE_SBG_003_003,SSE_SBG_003_007,,,dungeon_jig_03,dungeon_jig_03,1,c_jig_00001_mainquest_Boss_Red,1,1,1,1,1,1,1,202509010
e,dungeon_tak_01,dungeon_tak_01,dungeon_tak_01,SSE_SBG_003_002,,,,dungeon_tak_01,dungeon_tak_01,1,,,1,1,1,1,1,1,202509010
e,dungeon_tak_02,dungeon_tak_02,dungeon_tak_02,SSE_SBG_003_002,,,,dungeon_tak_02,dungeon_tak_02,1,,,1,1,1,1,1,1,202509010
e,dungeon_tak_03,dungeon_tak_03,dungeon_tak_03,SSE_SBG_003_002,SSE_SBG_003_007,,,dungeon_tak_03,dungeon_tak_03,1,c_tak_00001_mainquest_Boss_Yellow,1,1,1,1,1,1,1,202509010
e,dungeon_osh_01,dungeon_osh_01,dungeon_osh_01,SSE_SBG_003_002,,,,dungeon_osh_01,dungeon_osh_01,1,,,1,1,1,1,1,1,202512020
e,dungeon_osh_02,dungeon_osh_02,dungeon_osh_02,SSE_SBG_003_002,,,,dungeon_osh_02,dungeon_osh_02,1,,,1,1,1,1,1,1,202512020
e,dungeon_osh_03,dungeon_osh_03,dungeon_osh_03,SSE_SBG_003_002,SSE_SBG_003_007,,,dungeon_osh_03,dungeon_osh_03,1,c_osh_00001_general_osh_n_Boss_Colorless,1,1,1,1,1,1,1,202512020
e,dungeon_you_01,dungeon_you_01,dungeon_you_01,SSE_SBG_003_006,,,,dungeon_you_01,dungeon_you_01,1,,,1,1,1,1,1,1,202602015
e,dungeon_you_02,dungeon_you_02,dungeon_you_02,SSE_SBG_003_006,,,,dungeon_you_02,dungeon_you_02,1,,,1,1,1,1,1,1,202602015
e,dungeon_you_03,dungeon_you_03,dungeon_you_03,SSE_SBG_003_006,SSE_SBG_003_007,,,dungeon_you_03,dungeon_you_03,1,c_you_00001_you1_charaget02_Boss_Red,1,1,1,1,1,1,1,202602015
e,dungeon_kim_01,dungeon_kim_01,dungeon_kim_01,SSE_SBG_003_006,,,,dungeon_kim_01,dungeon_kim_01,1,,,1,1,1,1,1,1,202602020
e,dungeon_kim_02,dungeon_kim_02,dungeon_kim_02,SSE_SBG_003_006,,,,dungeon_kim_02,dungeon_kim_02,1,,,1,1,1,1,1,1,202602020
e,dungeon_kim_03,dungeon_kim_03,dungeon_kim_03,SSE_SBG_003_006,SSE_SBG_003_007,,,dungeon_kim_03,dungeon_kim_03,1,c_kim_00001_kim1_challenge_Boss_Red,1,1,1,1,1,1,1,202602020
e,dungeon_hut_01,dungeon_hut_01,dungeon_hut_01,SSE_SBG_003_003,,,,dungeon_hut_01,dungeon_hut_01,1,,,1,1,1,1,1,1,202603010
e,dungeon_hut_02,dungeon_hut_02,dungeon_hut_02,SSE_SBG_003_003,,,,dungeon_hut_02,dungeon_hut_02,1,,,1,1,1,1,1,1,202603010
e,dungeon_hut_03,dungeon_hut_03,dungeon_hut_03,SSE_SBG_003_003,SSE_SBG_003_007,,,dungeon_hut_03,dungeon_hut_03,1,c_hut_00001_hut1_charaget02_Boss_Yellow,1,1,1,1,1,1,1,202603010
