battle_se,SSE_051_011,,バトル,インゲーム ,インゲーム ,バトル（HP回復）,DELIGHT流用,×,https://audiostock.jp/audio/476674,α3（2024年6-8月）,P承認,,,,,,,,,
battle_se,-,,バトル,インゲーム ,インゲーム ,バトル（遠距離攻撃hit）,GLOW流用,,https://audiostock.jp/audio/1077177,マスター,D承認,,打撃音と同じ,,,¥600,Audiostock,,,
battle_se,SSE_051_013,audio_se_ingame_hit_002,バトル,インゲーム ,インゲーム ,バトル（打撃キラーhit）,新規,×,https://audiostock.jp/audio/830363,α3（2024年6-8月）,P承認,,,,¥660,¥600,Audiostock,,,
battle_se,SSE_051_014,,バトル,インゲーム ,インゲーム ,バトル（斬撃キラーhit）,DELIGHT流用,×,https://audiostock.jp/audio/131142,α3（2024年6-8月）,P承認,,,,,,,,,
battle_se,-,,バトル,インゲーム ,インゲーム ,バトル（遠距離攻撃キラーhit）,GLOW流用,×,https://audiostock.jp/audio/830363,マスター,D承認,,打撃音と同じ,,,¥600,Audiostock,,,
common_se,SSE_061_001,audio_se_mission_open_chest,汎用,ミッション,ミッション,ミッションクリア,新規,⚪︎,https://audiostock.jp/audio/399712,α3（2024年6-8月）,P承認,,宝箱の開封音,,¥660,¥600,Audiostock,,,
common_se,SSE_031_001,audio_se_outpost_enhance_start,汎用,キャラ・編成・強化,キャラ・編成・強化,ゲートレベルアップ1,新規,⚪︎,https://audiostock.jp/audio/870009,α3（2024年6-8月）,P承認,,,,¥660,¥600,Audiostock,,,
common_se,SSE_031_002,audio_se_outpost_enhance_window,汎用,キャラ・編成・強化,キャラ・編成・強化,ゲートレベルアップ2,新規,⚪︎,https://audiostock.jp/audio/1314322,α3（2024年6-8月）,P承認,,,,¥660,¥600,Audiostock,,,
common_se,SSE_031_003,audio_se_unit_level_up,汎用,キャラ・編成・強化,キャラ・編成・強化,キャラレベルアップ,新規,×,https://audiostock.jp/audio/1248248,α3（2024年6-8月）,P承認,,,,¥660,¥600,Audiostock,,,
common_se,SSE_031_004,audio_se_unit_grade_up,汎用,キャラ・編成・強化,キャラ・編成・強化,キャラ覚醒,DELIGHT流用,×,https://audiostock.jp/audio/105202,α3（2024年6-8月）,P承認,,,,,,,,,
common_se,SSE_031_005,audio_se_unit_rank_up,汎用,キャラ・編成・強化,キャラ・編成・強化,キャラレベル上限解放,新規,×,https://audiostock.jp/audio/1473895,α3（2024年6-8月）,P承認,,,,¥660,¥600,Audiostock,,,
#N/A,,,,,,ステージ/クエスト開放時,,,,,,,重複している,,,,,,,
common_se,-,,汎用,アイテムBOXリスト,アイテムBOXリスト,アイテム使用時,GLOW流用,×,https://audiostock.jp/audio/884512,α3（2024年6-8月）,P承認,,共通(決定音と同じ)SSE_000_001,,,,,,,
common_se,-,,汎用,アイテムBOXリスト,アイテムBOXリスト,かけらBOX開封時,GLOW流用,×,https://audiostock.jp/audio/399712,α3（2024年6-8月）,P承認,,共通(ミッションクリア音と同じ)SSE_061_001,,,,,,,
#N/A,,audio_se_get_item,,,,アイテム獲得時,DELIGHT流用,,https://audiostock.jp/audio/5658,α3（2024年6-8月）,P承認,,共通(報酬獲得音と同じ)SSE_000_004,,,,,,,
#N/A,,,,,,クエストリザルト,,,,,,,勝利/敗北音があるため不要,,,,,,,
common_se,SSE_051_016,audio_se_battle_boss_appear,汎用,インゲーム ,インゲーム ,強敵出現時1,新規,×,https://audiostock.jp/audio/801174,α3（2024年6-8月）,P承認,,,,¥660,¥600,Audiostock,,,
common_se,SSE_051_017,audio_se_battle_boss_summon,汎用,インゲーム ,インゲーム ,強敵出現時2,DELIGHT流用,△,https://audiostock.jp/audio/167276,α3（2024年6-8月）,P承認,,,,,,,,,
common_se,SSE_051_018,,汎用,インゲーム ,インゲーム ,Vビーム,新規,,https://audiostock.jp/audio/110589,,D承認,,,,,¥600,Audiostock,,,
common_se,SSE_051_019,,汎用,インゲーム ,インゲーム ,Vビーム,新規,,https://audiostock.jp/audio/935848,,D承認,,,,,¥600,Audiostock,,,
common_se,SSE_051_020,,汎用,インゲーム ,インゲーム ,Vビーム,新規,,https://audiostock.jp/audio/1215959,,D承認,,,,,¥600,Audiostock,,,
battle_se,SSE_051_021,,バトル,インゲーム ,インゲーム ,必殺ワザ共通1,新規,×,https://audiostock.jp/audio/190564,,D承認,必殺ワザカットインで使用,チャージ1,,,¥600,Audiostock,,,
battle_se,SSE_051_022,,バトル,インゲーム ,インゲーム ,必殺ワザ共通2,新規,×,https://audiostock.jp/audio/109845,,D承認,必殺ワザカットインで使用,チャージ2,,,¥600,Audiostock,,,
battle_se,SSE_051_023,,バトル,インゲーム ,インゲーム ,必殺ワザ共通3,新規,×,https://audiostock.jp/audio/1413400,,D承認,必殺ワザカットインで使用,カットイン(カキーン),,,¥600,Audiostock,,,
battle_se,SSE_051_024,,バトル,インゲーム ,インゲーム ,必殺ワザ共通4,新規,×,https://audiostock.jp/audio/372199,,D承認,必殺ワザカットインで使用,カットイン,,,¥600,Audiostock,,,
battle_se,SSE_051_025,,バトル,インゲーム ,インゲーム ,必殺ワザ共通5,新規,×,https://audiostock.jp/audio/1068964,,D承認,必殺ワザカットインで使用,,,,¥600,Audiostock,,,
battle_se,SSE_051_026,,バトル,インゲーム ,インゲーム ,毒,新規,×,https://audiostock.jp/audio/1531506,マスター,P承認,,,,¥660,¥600,Audiostock,2025/5/19,納品済み,
battle_se,SSE_051_027,,バトル,インゲーム ,インゲーム ,火傷,新規,×,https://audiostock.jp/audio/1460131,マスター,P承認,,,,¥660,¥600,Audiostock,2025/5/19,納品済み,
battle_se,SSE_051_028,,バトル,インゲーム ,インゲーム ,変身1,新規,,https://audiostock.jp/audio/78550,,P承認,変身前エフェクトの再生時,,,¥660,¥600,Audiostock,2025/4/4,納品済み,
battle_se,SSE_051_029,,バトル,インゲーム ,インゲーム ,HP回復攻撃が発動した時,新規,×,https://audiostock.jp/audio/1387397,,P承認,,,,¥660,¥600,Audiostock,2025/4/4,納品済み,
battle_se,SSE_051_030,,バトル,インゲーム ,インゲーム ,撤退時,新規,,https://audiostock.jp/audio/821628,マスター,P承認,,,,¥660,¥600,Audiostock,2025/5/19,納品済み,
battle_se,SSE_051_031,,バトル,インゲーム ,インゲーム ,氷結1,新規,×,https://audiostock.jp/audio/78446,,P承認,氷結状態になった時,,,¥660,¥600,Audiostock,2025/4/4,納品済み,
battle_se,SSE_051_032,,バトル,インゲーム ,インゲーム ,スタン,新規,×,https://audiostock.jp/audio/860121,,P承認,,,,¥660,¥600,Audiostock,2025/4/4,納品済み,
battle_se,SSE_051_033,,バトル,インゲーム ,インゲーム ,根性1,新規,×,https://audiostock.jp/audio/1139881,,P承認,,,,¥660,¥600,Audiostock,2025/4/4,納品済み,
battle_se,SSE_051_034,,バトル,インゲーム ,インゲーム ,総攻撃の威力アップ1,新規,△,https://audiostock.jp/audio/964454,,P承認,,,,¥660,¥600,Audiostock,2025/4/4,納品済み,
battle_se,SSE_051_035,,バトル,インゲーム ,インゲーム ,亡骸ファントム1,新規,×,https://audiostock.jp/audio/1295152,,P承認,,後半のカットが必要そう,,¥660,¥600,Audiostock,2025/4/4,納品済み,
common_se,SSE_011_001,,汎用,タイトル,タイトル,ゲームスタート時,DELIGHT流用,×,https://audiostock.jp/audio/151432,,D承認,DELIGHT：SSE_041_013,,,,,,,,
common_se,-,,汎用,ホーム,ホーム,ホームバナータップ,GLOW流用,×,,,D承認,,SSE_000_002と同じ,,,,,,,
common_se,-,,汎用,ホーム,ホーム,解放済みステージアイコンタップ時,GLOW流用,,,,D承認,,SSE_000_001と同じ,,,,,,,
common_se,-,,汎用,ホーム,ホーム,ロック中ステージアイコンタップ時,GLOW流用,×,,,D承認,,SSE_000_003と同じ,,,,,,,
common_se,SSE_031_006,,汎用,キャラ・編成・強化,キャラ・編成・強化,"編成SDキャラタップ時
※編成から外す",DELIGHT流用,⚪︎,https://audiostock.jp/audio/165559,,D承認,DELIGHT：SSE_052_30502,,,,,,,,
common_se,-,,汎用,キャラ・編成・強化,キャラ・編成・強化,"編成SDキャラを長押しした時
※キャラを掴んでいる状態",GLOW流用,,,,D承認,,,,,,,,,
common_se,-,,汎用,キャラ・編成・強化,キャラ・編成・強化,キャラのかけら隣の「＋」ボタンを押した時,GLOW流用,,,,D承認,,,,,,,,,
battle_se,SSE_051_036,,バトル,インゲーム ,インゲーム ,必殺ゲージMAX時,新規,×,https://audiostock.jp/audio/269387,,D承認,DELIGHT：SSE_052_30071リンクと違う音が格納されてた,,,,,,,,
battle_se,SSE_051_037,,バトル,インゲーム ,インゲーム ,召喚リキャストゲージMAX時,DELIGHT流用,×,https://audiostock.jp/audio/11732422,,D承認,DELIGHT：SSE_131_001,,,,,,,,
common_se,-,,汎用,ミッション,ミッション,ログボのスタンプ音,GLOW流用,,,,D承認,,SSE_053_015,,,,,,,
common_se,-,,汎用,ヘッダー / フッター,ヘッダー / フッター,"リーダーネーム編集ダイアログ
確定ボタン（グレーアウト）タップ時",GLOW流用,,,,D承認,,SSE_000_003と同じ,,,,,,,
common_se,-,,汎用,汎用,汎用,戻る,GLOW流用,,,,D承認,,SSE_000_002と同じ,,,,,,,
common_se,SSE_072_001,,汎用,ショップ（専用画面）,ショップ（専用画面）,開始時のアイコン表示(パーン/ぽよーん),新規,×,https://audiostock.jp/audio/1586071,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
common_se,SSE_072_002,,汎用,ショップ（専用画面）,ショップ（専用画面）,開始直後のプラスアイコン弾ける音(パーン),新規,×,https://audiostock.jp/audio/1196063,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,「演出スキップ」ボタンをタップした時,GLOW流用,,,,P承認,,SSE_000_002,,,,,,,
common_se,SSE_072_004,,汎用,ショップ（専用画面）,ショップ（専用画面）,最初からUR確定の時のキラキラ音,新規,△,https://audiostock.jp/audio/1505360,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
common_se,SSE_072_005,,汎用,ショップ（専用画面）,ショップ（専用画面）,タップでスタート直後に表示される十字の光の表示音,新規,×,https://audiostock.jp/audio/1309734,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
common_se,SSE_072_006,,汎用,ショップ（専用画面）,ショップ（専用画面）,原画コマ揺れ中のループ音(シュンシュン/ギュインギュイン),新規,△,https://audiostock.jp/audio/1036505,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
common_se,SSE_072_007,,汎用,ショップ（専用画面）,ショップ（専用画面）,原画コマ表示開始時の音(SSR以下),新規,×,https://audiostock.jp/audio/160611,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
common_se,SSE_072_008,,汎用,ショップ（専用画面）,ショップ（専用画面）,金色の輪っかが出現した時の音,新規,×,https://audiostock.jp/audio/1086563,,P承認,,SSE_072_008,,¥660,¥600,Audiostock,,納品済み,
common_se,SSE_072_009,,汎用,ショップ（専用画面）,ショップ（専用画面）,原画コマ表示が終わってAパート結果に移動する時の音(ブワーン),流用（音源違い）,×,https://audiostock.jp/audio/160611,,P承認,未実装,SSE_072_007の尺が短い版,,,,,,,
common_se,SSE_072_010,,汎用,ショップ（専用画面）,ショップ（専用画面）,虹色の輪っかが出現した時の音,新規,×,https://audiostock.jp/audio/1089190,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,原画コマ表示開始時の音(UR),GLOW流用,,https://audiostock.jp/audio/160611,,P承認,,SSE_072_009,,,,,,,
common_se,SSE_072_012,,汎用,ショップ（専用画面）,ショップ（専用画面）,URのプラスアイコンが表示された時の音(キラーン),新規,×,https://audiostock.jp/audio/1396458,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,URのプラスアイコンが弾けた（大きくなった）時の音,GLOW流用,,https://audiostock.jp/audio/1309734,,P承認,,SSE_072_005,,,,,,,
common_se,SSE_072_014,,汎用,ショップ（専用画面）,ショップ（専用画面）,プラスアイコンが表示された時の音(パンパン),新規,×,https://audiostock.jp/audio/1393141,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,？アイコンが表示された時の音(パンパン),GLOW流用,,https://audiostock.jp/audio/1393141,,P承認,,SSE_072_014,,,,,,,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,SSR以上のアイコンの後光のループ音(キラキラ),GLOW流用,△,https://audiostock.jp/audio/1505360,,P承認,,SSE_072_004,,,,,,,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,「タップして次へ」で画面をタップした時,GLOW流用,,,,P承認,,SSE_000_002,,,,,,,
common_se,SSE_072_018,,汎用,ショップ（専用画面）,ショップ（専用画面）,ガシャ演出UR確定ゴゴゴゴのテキスト表示音(ゴゴゴゴ),新規,△,https://audiostock.jp/audio/1496194,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
common_se,SSE_072_019,,汎用,ショップ（専用画面）,ショップ（専用画面）,ガシャ演出UR確定ドオォォォォンのテキスト表示音(ドーン),新規,×,https://audiostock.jp/audio/1609359,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,ガシャUR確定シュワシュワ音,GLOW流用,,https://audiostock.jp/audio/1089190,,P承認,,SSE_072_010,,,,,,,
common_se,SSE_072_021,,汎用,ショップ（専用画面）,ショップ（専用画面）,キャラが当たって光の柱が立つ音（ヒューン）,新規,⚪︎,https://audiostock.jp/audio/884446,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
common_se,SSE_072_022,,汎用,ショップ（専用画面）,ショップ（専用画面）,キャラ表示前の吹き出しやウィンドウが表示される時の音(シュ),新規,⚪︎,https://audiostock.jp/audio/1462423,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
common_se,SSE_072_023,,汎用,ショップ（専用画面）,ショップ（専用画面）,SSR以上のレアリティが光る音(キラーン),新規,⚪︎,https://audiostock.jp/audio/103206,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,SSR以上のSDキャラの後光のループ音（キラキラ）,GLOW流用,△,https://audiostock.jp/audio/1505360,,P承認,長いので実質使用不可,SSE_072_004,,,,,,,
common_se,SSE_072_025,,汎用,ショップ（専用画面）,ショップ（専用画面）,アイテムが当選し、画面左からスライドインする音,新規,⚪︎,https://audiostock.jp/audio/1462424,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,アイテムが当選し、アイテムアイコンが跳ねた時の音,GLOW流用,,https://audiostock.jp/audio/1462423,,P承認,,SSE_072_022,,,,,,,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,"獲得したアイテム・キャラの表示中に画面をタップした時
※次の当選アイテム表示に移行する",GLOW流用,,,,P承認,,SSE_000_002,,,,,,,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,獲得アイテムアイコンが表示される時,GLOW流用,,https://audiostock.jp/audio/1393141,,P承認,,SSE_072_014,,,,,,,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,獲得キャラがかけらに自動変換された時,GLOW流用,,,,P承認,,SSE_000_005,,,,,,,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,SSR以上の獲得アイコンの後光のループ音（キラキラ）,GLOW流用,△,https://audiostock.jp/audio/1505360,,P承認,長いので実質使用不可,SSE_072_004,,,,,,,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,獲得したアイテムアイコンをタップした時の音,GLOW流用,,,,P承認,,SSE_000_002,,,,,,,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,初回入手キャラがいて、「タップして次へ」が表示されている状態で画面をタップした時,GLOW流用,,,,P承認,,SSE_000_002,,,,,,,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,獲得した新規プレイヤーアイコンが表示される時,GLOW流用,,,,P承認,,SSE_000_004,,,,,,,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,戻るボタンをタップした時,GLOW流用,,,,未承認,,SSE_000_003,,,,,,,
common_se,-,,汎用,ショップ（専用画面）,ショップ（専用画面）,"もう一度引くボタンをタップした時
※ガシャ確認ダイアログが開く",GLOW流用,,,,未承認,,SSE_000_001,,,,,,,
common_se,SSE_072_036,,汎用,ショップ（専用画面）,ショップ（専用画面）,SR以上のキャラが出現する音,新規,×,https://audiostock.jp/audio/901624,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
battle_se,SSE_051_038,,バトル,インゲーム ,インゲーム ,総攻撃ゲージが溜まった時　Lv1,新規,×,https://audiostock.jp/audio/1510815,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
battle_se,SSE_051_039,,バトル,インゲーム ,インゲーム ,総攻撃ゲージが溜まった時　Lv2,新規,×,https://audiostock.jp/audio/1159408,,P承認,,,,¥660,¥600,Audiostock,2025/4/4,納品済み,
battle_se,SSE_051_040,,バトル,インゲーム ,インゲーム ,総攻撃ゲージが溜まった時　Lv3,新規,×,https://audiostock.jp/audio/179464,,P承認,,,,¥660,¥600,Audiostock,2025/4/4,納品済み,
battle_se,SSE_051_041,,バトル,インゲーム ,インゲーム ,ボタンタップ音(かっこいい発動音),新規,×,https://audiostock.jp/audio/819720,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
battle_se,SSE_051_042,,バトル,インゲーム ,インゲーム ,ボタンタップ音(ジャキーン),新規,×,https://audiostock.jp/audio/1181984,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
battle_se,-,,バトル,インゲーム ,インゲーム ,カットイン1(シュ/コマ),GLOW流用,,https://audiostock.jp/audio/1462424,,P承認,,SSE_072_025,,,,,,,
battle_se,-,,バトル,インゲーム ,インゲーム ,カットイン2(シュ/キャラ),GLOW流用,,https://audiostock.jp/audio/1462423,,P承認,,SSE_072_022,,,,,,,
battle_se,SSE_051_045,,バトル,インゲーム ,インゲーム ,カットイン3(バチバチ),新規,×,https://audiostock.jp/audio/254244,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
battle_se,SSE_051_046,,バトル,インゲーム ,インゲーム ,カットイン4(ドドドド/ゴゴゴゴ),新規,×,https://audiostock.jp/audio/105100,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
battle_se,SSE_051_047,,バトル,インゲーム ,インゲーム ,カットイン5(バチバチ/地面切り裂きそうな音),新規,△,https://audiostock.jp/audio/799387,,P承認,長いので実質使用不可,,,¥660,¥600,Audiostock,,納品済み,
battle_se,-,,バトル,インゲーム ,インゲーム ,スペシャルキャラカットイン(シャキーン)1,GLOW流用,,,,P承認,,SSE_072_025,,,,,,,
battle_se,SSE_051_049,,バトル,インゲーム ,インゲーム ,カットイン6(ドッカーン),新規,×,https://audiostock.jp/audio/813252,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
battle_se,SSE_051_050,,バトル,インゲーム ,インゲーム ,カットイン7(爆煙),新規,⚪︎,https://audiostock.jp/audio/1096779,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
battle_se,-,,バトル,インゲーム ,インゲーム ,カットイン8(殴る音),GLOW流用,,,,P承認,,SSE_051_004,,,,,,,
battle_se,-,,バトル,インゲーム ,インゲーム ,カットイン9(殴る音),GLOW流用,,,,P承認,,SSE_051_013,,,,,,,
battle_se,-,,バトル,バトルリザルト,バトルリザルト,大枠の入り込み,GLOW流用,,https://audiostock.jp/audio/1462424,,P承認,,SSE_072_025,,,,,,,
battle_se,-,,バトル,バトルリザルト,バトルリザルト,項目の入り込み,GLOW流用,,https://audiostock.jp/audio/1462423,,P承認,,SSE_072_022,,,,,,,
battle_se,SSE_053_008,,バトル,バトルリザルト,バトルリザルト,詳細スコアが上昇する時,新規,△,https://audiostock.jp/audio/126645,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
battle_se,SSE_053_009,,バトル,バトルリザルト,バトルリザルト,トータルスコアが上昇する時,流用（音源違い）,△,https://audiostock.jp/audio/126645,,P承認,,SSE_053_008の長い版,,,,,,,
battle_se,SSE_053_010,,バトル,バトルリザルト,バトルリザルト,NewRecordが表示された時,新規,×,https://audiostock.jp/audio/390295,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
battle_se,-,,バトル,バトルリザルト,バトルリザルト,現在のランクアイコンが表示された時,GLOW流用,,,,P承認,,SSE_012_003,,,,,,,
battle_se,SSE_053_012,,バトル,バトルリザルト,バトルリザルト,"小ランクが昇格する時
※ブロンズ1→ブロンズ2など",新規,×,https://audiostock.jp/audio/167358,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
battle_se,-,,バトル,バトルリザルト,バトルリザルト,"大ランクが昇格する時
※ブロンズ→シルバーなど",GLOW流用,,,,P承認,,実装済み（要確認）SSE_053_002,,,,,,,
battle_se,SSE_051_053,,バトル,インゲーム ,インゲーム ,スコア発生時(ダメージ),新規,×,https://audiostock.jp/audio/1072409,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
battle_se,SSE_051_054,,バトル,インゲーム ,インゲーム ,スコア発生時(撃破),新規,×,https://audiostock.jp/audio/827609,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
battle_se,SSE_051_055,,バトル,インゲーム ,インゲーム ,タイムのカウント音,新規,×,https://audiostock.jp/audio/828894,,P承認,,,,¥660,¥600,Audiostock,,納品済み,
battle_se,-,,バトル,バトルリザルト,バトルリザルト,クリアタイムの表示音,GLOW流用,×,https://audiostock.jp/audio/126645,,P承認,,SSE_053_009,,,,,,,
