,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,味方ゲートID,,,敵ゲートID,,,敵ゲートasset,,,敵ゲートHP,,,リリースキー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,default,,,event_jig1_charaget01_00001,,,event_jig_0001,,,30000,,,202601010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,■報酬設計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,クリアコイン,,,リーダーEXP,,,原画のかけら確率,,,原画のかけら種,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,100,,,50,,,100%,,,"5,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ドロップ区分,,,リソースtype,,アイテムID,,,アイテム名,,,,,,,,ドロップ数,,ドロップ率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FirstClear,,,Unit,,chara_jig_00701,,,メイ,,,,,,,,1,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FirstClear,,,FreeDiamond,,prism_glo_00001,,,プリズム,,,,,,,,40,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FirstClear,,,Item,,Coin,,,コイン,,,,,,,,500,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Random,,,Item,,piece_jig_00701,,,メイのかけら,,,,,,,,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Item,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Item,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,■コマ設計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,行数,,行パターンID,,コマ数,,コマ高さ,,コマ幅1,,コマ幅2,,コマ幅3,,コマ幅4,,コマ背景,,,コマ効果1,,,,,効果時間,,効果数値,,コマ効果2,,,,,効果時間,,効果数値,,コマ効果3,,,,,効果時間,,効果数値,,コマ効果4,,,,,効果時間,,効果数値,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1行目,,6,,2コマ,,0.55,,0.5,,0.5,,none,,none,,jig_00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2行目,,1,,1コマ,,0.55,,1,,none,,none,,none,,jig_00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3行目,,,, ,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4行目,,,, ,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5行目,,,, ,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,■Enemyシーケンス ,,,,※コピペして使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"sequence
_group_id",,"sequence_
element_id",,priority_sequence_element_id,,Enemy_ID,,,,ファントム名,,,,unit_kind,,属性,,ロール,,オーラタイプ,,死亡タイプ,,必殺ワザ有無,,体力,,体力係数,,攻撃力,,攻撃係数,,通常攻撃F,,通常攻撃CDF,,通常攻撃DPS,,通常攻撃備考,,,,必殺技内容,,,,,必殺発動回数,,必殺技F(秒),,特性,,移動速度,,well_distance,,start_range,,end_range,,攻撃範囲,,KB回数,,撃破p,,上書き撃破p,,変身先ID,,変身条件1,,変身条件2,,"出撃条件
condition_type",,,,"出撃開始値
condition_value",,"出撃感覚値
summon_interval",,"召喚回数
summon_count",,"アクション遅延
action_delay",,"出撃
アニメーション",,"召喚pos
summon_position",,"移動開始条件
move_start_condition_type",,,,"移動開始値
condition_value",,"移動停止条件
move_stop_condition_type",,,,移動停止値,,"移動再スタート条件
move_restart_condition_type",,,,移動再スタート値,,"再スタート回数
move_loop_count",,ゲート無敵化,,出現停止条件,,,,停止条件値,,備考,,,,,,,,sequence_group_id,sequence_element_id,priority_sequence_element_id,condition_type,condition_value,action_type,action_value,action_value2,summon_count,summon_interval,summon_animation_type,summon_position,move_start_condition_type,move_start_condition_value,move_stop_condition_type,move_stop_condition_value,move_restart_condition_type,move_restart_condition_value,move_loop_count,is_summon_unit_outpost_damage_invalidation,,aura_type,death_type,enemy_hp_coef,enemy_attack_coef,enemy_speed_coef,override_drop_battle_point,defeated_score,action_delay,deactivation_condition_type,deactivation_condition_value
,,,1,,,,e_jig_00402_jig1_charaget01_Normal_Colorless,,,,極楽蝶,,,,Normal,,Colorless,,Defense,,Default,,Normal,,,,1000,,1,,50,,0.5,,105,,200,,8.20,,,,,,,,,,,-,,none,,,,25,,0.22,,0,,0.23,,100,,2,,50,,75,,,,,,,,ElapsedTime,,,,300,,200,,3,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,1,,ElapsedTime,300,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,3,200,None,,None,,None,,None,,,FALSE,,Default,Normal,1,0.5,1,75,0,,None,
,,,2,,,,e_jig_00402_jig1_charaget01_Normal_Colorless,,,,極楽蝶,,,,Normal,,Colorless,,Defense,,Default,,Normal,,,,1000,,1,,50,,0.5,,105,,200,,8.20,,,,,,,,,,,-,,none,,,,25,,0.22,,0,,0.23,,100,,2,,50,,75,,,,,,,,FriendUnitDead,,,,1,,50,,2,,250,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,2,,FriendUnitDead,1,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,1,0.5,1,75,0,250,None,
,,,3,,,,e_jig_00402_jig1_charaget01_Normal_Colorless,,,,極楽蝶,,,,Normal,,Colorless,,Defense,,Default,,Normal,,,,1000,,1,,50,,0.5,,105,,200,,8.20,,,,,,,,,,,-,,none,,,,25,,0.22,,0,,0.23,,100,,2,,50,,75,,,,,,,,OutpostHpPercentage,,,,99,,50,,2,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,3,,OutpostHpPercentage,99,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,1,0.5,1,75,0,,None,
,,,4,,,,e_jig_00401_jig1_charaget01_Normal_Green,,,,極楽蝶,,,,Normal,,Green,,Technical,,Default,,Normal,,,,6000,,6,,200,,2,,65,,125,,52.63,,100%の確率で6秒間1%の毒にする,,,,,,,,,-,,none,,,,33,,0.24,,0,,0.25,,1,,2,,50,,100,,,,,,,,ElapsedTime,,,,350,,50,,2,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,4,,ElapsedTime,350,SummonEnemy,e_jig_00401_jig1_charaget01_Normal_Green,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,6,2,1,100,0,,None,
,,,5,,,,e_jig_00401_jig1_charaget01_Normal_Green,,,,極楽蝶,,,,Normal,,Green,,Technical,,Default,,Normal,,,,6000,,6,,200,,2,,65,,125,,52.63,,100%の確率で6秒間1%の毒にする,,,,,,,,,-,,none,,,,33,,0.24,,0,,0.25,,1,,2,,50,,100,,,,,,,,ElapsedTime,,,,99,,50,,1,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,5,,ElapsedTime,99,SummonEnemy,e_jig_00401_jig1_charaget01_Normal_Green,,1,50,None,,None,,None,,None,,,FALSE,,Default,Normal,6,2,1,100,0,,None,
,,,,,,,,,,,none,,,,none,,none,,none,,Default,,Normal,,,,none,,1,,none,,1,,none,,none,,攻撃力に数値を入力,,none,,,,none,,,,,none,,none,,none,,none,,none,,none,,none,,none,,none,,none,,,,,,,,,,未入力,,,,,,,,,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,,,未入力,,SummonEnemy,,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,
,,,,,,,,,,,none,,,,none,,none,,none,,Default,,Normal,,,,none,,1,,none,,1,,none,,none,,攻撃力に数値を入力,,none,,,,none,,,,,none,,none,,none,,none,,none,,none,,none,,none,,none,,none,,,,,,,,,,未入力,,,,,,,,,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,,,未入力,,SummonEnemy,,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,
,,,,,,,,,,,none,,,,none,,none,,none,,Default,,Normal,,,,none,,1,,none,,1,,none,,none,,攻撃力に数値を入力,,none,,,,none,,,,,none,,none,,none,,none,,none,,none,,none,,none,,none,,none,,,,,,,,,,未入力,,,,,,,,,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,,,未入力,,SummonEnemy,,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,
,,,,,,,,,,,none,,,,none,,none,,none,,Default,,Normal,,,,none,,1,,none,,1,,none,,none,,攻撃力に数値を入力,,none,,,,none,,,,,none,,none,,none,,none,,none,,none,,none,,none,,none,,none,,,,,,,,,,未入力,,,,,,,,,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,,,未入力,,SummonEnemy,,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,
,,,,,,,,,,,none,,,,none,,none,,none,,Default,,Normal,,,,none,,1,,none,,1,,none,,none,,攻撃力に数値を入力,,none,,,,none,,,,,none,,none,,none,,none,,none,,none,,none,,none,,none,,none,,,,,,,,,,未入力,,,,,,,,,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,,,未入力,,SummonEnemy,,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,
,,,,,,,,,,,none,,,,none,,none,,none,,Default,,Normal,,,,none,,1,,none,,1,,none,,none,,攻撃力に数値を入力,,none,,,,none,,,,,none,,none,,none,,none,,none,,none,,none,,none,,none,,none,,,,,,,,,,未入力,,,,,,,,,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,,,未入力,,SummonEnemy,,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,
,,,,,,,,,,,none,,,,none,,none,,none,,Default,,Normal,,,,none,,1,,none,,1,,none,,none,,攻撃力に数値を入力,,none,,,,none,,,,,none,,none,,none,,none,,none,,none,,none,,none,,none,,none,,,,,,,,,,未入力,,,,,,,,,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,,,未入力,,SummonEnemy,,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,
,,,,,,,,,,,none,,,,none,,none,,none,,Default,,Normal,,,,none,,1,,none,,1,,none,,none,,攻撃力に数値を入力,,none,,,,none,,,,,none,,none,,none,,none,,none,,none,,none,,none,,none,,none,,,,,,,,,,未入力,,,,,,,,,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,,,未入力,,SummonEnemy,,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,
,,,,,,,,,,,none,,,,none,,none,,none,,Default,,Normal,,,,none,,1,,none,,1,,none,,none,,攻撃力に数値を入力,,none,,,,none,,,,,none,,none,,none,,none,,none,,none,,none,,none,,none,,none,,,,,,,,,,未入力,,,,,,,,,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,,,未入力,,SummonEnemy,,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,
,,,,,,,,,,,none,,,,none,,none,,none,,Default,,Normal,,,,none,,1,,none,,1,,none,,none,,攻撃力に数値を入力,,none,,,,none,,,,,none,,none,,none,,none,,none,,none,,none,,none,,none,,none,,,,,,,,,,未入力,,,,,,,,,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,,,未入力,,SummonEnemy,,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,
,,,,,,,,,,,none,,,,none,,none,,none,,Default,,Normal,,,,none,,1,,none,,1,,none,,none,,攻撃力に数値を入力,,none,,,,none,,,,,none,,none,,none,,none,,none,,none,,none,,none,,none,,none,,,,,,,,,,未入力,,,,,,,,,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,,,未入力,,SummonEnemy,,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,
,,,,,,,,,,,none,,,,none,,none,,none,,Default,,Normal,,,,none,,1,,none,,1,,none,,none,,攻撃力に数値を入力,,none,,,,none,,,,,none,,none,,none,,none,,none,,none,,none,,none,,none,,none,,,,,,,,,,未入力,,,,,,,,,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,,,未入力,,SummonEnemy,,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,
,,,,,,,,,,,none,,,,none,,none,,none,,Default,,Normal,,,,none,,1,,none,,1,,none,,none,,攻撃力に数値を入力,,none,,,,none,,,,,none,,none,,none,,none,,none,,none,,none,,none,,none,,none,,,,,,,,,,未入力,,,,,,,,,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,,,未入力,,SummonEnemy,,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,
,,,,,,,,,,,none,,,,none,,none,,none,,Default,,Normal,,,,none,,1,,none,,1,,none,,none,,攻撃力に数値を入力,,none,,,,none,,,,,none,,none,,none,,none,,none,,none,,none,,none,,none,,none,,,,,,,,,,未入力,,,,,,,,,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,,,未入力,,SummonEnemy,,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,
,,,,,,,,,,,none,,,,none,,none,,none,,Default,,Normal,,,,none,,1,,none,,1,,none,,none,,攻撃力に数値を入力,,none,,,,none,,,,,none,,none,,none,,none,,none,,none,,none,,none,,none,,none,,,,,,,,,,未入力,,,,,,,,,,,,None,,,,None,,,,,,None,,,,,,None,,,,,,,,FALSE,,None,,,,,,,,,,,,,,,,,未入力,,SummonEnemy,,,,,None,,None,,None,,None,,,FALSE,,Default,Normal,1,1,1,,0,,None,
