シート名,id,sequence_set_id,sequence_group_id,sequence_element_id,priority_sequence_element_id,condition_type,condition_value,action_type,action_value,action_value2,summon_count,summon_interval,summon_animation_type,summon_position,move_start_condition_type,move_start_condition_value,move_stop_condition_type,move_stop_condition_value,move_restart_condition_type,move_restart_condition_value,move_loop_count,is_summon_unit_outpost_damage_invalidation,last_boss_trigger,aura_type,death_type,enemy_hp_coef,enemy_attack_coef,enemy_speed_coef,override_drop_battle_point,defeated_score,action_delay,deactivation_condition_type,deactivation_condition_value,release_key
5話,,event_jig1_charaget01_00005,,3,,FriendUnitDead,2,SummonEnemy,e_jig_00301_jig1_charaget01_Normal_Green,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,23,3,1,100,0,1750,None,,202601010
5話,,event_jig1_charaget01_00005,,4,,ElapsedTime,1200,SummonEnemy,e_jig_00401_jig1_charaget01_Normal_Green,,5,1500,None,,None,,None,,None,,,FALSE,,Default,Normal,10,2.5,1,100,0,,None,,202601010
5話,,event_jig1_charaget01_00005,,5,,ElapsedTime,800,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,5,800,None,,None,,None,,None,,,FALSE,,Default,Normal,32,1.5,1,100,0,,None,,202601010
5話,,event_jig1_charaget01_00005,,6,,OutpostHpPercentage,99,SummonEnemy,e_jig_00301_jig1_charaget01_Normal_Green,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,23,3,1,50,0,300,None,,202601010
5話,,event_jig1_charaget01_00005,,7,,OutpostHpPercentage,99,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,32,1.5,1,50,0,50,None,,202601010
4話,,event_jig1_charaget01_00004,,1,,ElapsedTime,550,SummonEnemy,c_jig_00201_jig1_charaget01_Boss_Green,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,6,4,1,200,0,,None,,202601010
4話,,event_jig1_charaget01_00004,,2,,ElapsedTime,200,SummonEnemy,c_jig_00301_jig1_charaget01_Boss_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,12,3,1,200,0,,None,,202601010
4話,,event_jig1_charaget01_00004,,3,,FriendUnitDead,1,SummonEnemy,e_jig_00301_jig1_charaget01_Normal_Green,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,15,4,1,100,0,50,None,,202601010
4話,,event_jig1_charaget01_00004,,4,,ElapsedTime,800,SummonEnemy,e_jig_00401_jig1_charaget01_Normal_Green,,4,250,None,,None,,None,,None,,,FALSE,,Default,Normal,1,2.5,1,50,0,,None,,202601010
4話,,event_jig1_charaget01_00004,,5,,FriendUnitDead,2,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,30,1.5,1,50,0,50,None,,202601010
3話,,event_jig1_charaget01_00003,,1,,EnterTargetKomaIndex,1,SummonEnemy,c_jig_00001_jig1_charaget01_Boss_Yellow,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,4,2,1,200,0,50,None,,202601010
3話,,event_jig1_charaget01_00003,,2,,EnterTargetKomaIndex,1,SummonEnemy,c_jig_00101_jig1_charaget01_Boss_Yellow,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,3,3,1,200,0,300,None,,202601010
3話,,event_jig1_charaget01_00003,,3,,InitialSummon,1,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,1,0,None,1.7,EnterTargetKoma,1,None,,None,,,FALSE,,Default,Normal,20,0.8,1,50,0,,None,,202601010
3話,,event_jig1_charaget01_00003,,4,,FriendUnitDead,3,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,20,0.8,1,50,0,,None,,202601010
3話,,event_jig1_charaget01_00003,,5,,ElapsedTime,1500,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,20,0.8,1,50,0,,None,,202601010
3話,,event_jig1_charaget01_00003,,6,,FriendUnitDead,2,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,3,1000,None,,None,,None,,None,,,FALSE,,Default,Normal,20,0.8,1,50,0,50,None,,202601010
2話,,event_jig1_charaget01_00002,,1,,FriendUnitDead,3,SummonEnemy,c_jig_00101_jig1_charaget01_Boss_Yellow,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,2.5,3,1,200,0,50,None,,202601010
2話,,event_jig1_charaget01_00002,,2,,InitialSummon,0,SummonEnemy,e_jig_00501_jig1_charaget01_Boss_Colorless,,1,0,None,1.4,EnterTargetKoma,1,None,,None,,,FALSE,,Default,Normal,9,0.8,1,200,0,,None,,202601010
2話,,event_jig1_charaget01_00002,,3,,ElapsedTime,250,SummonEnemy,e_jig_00401_jig1_charaget01_Normal_Green,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,5,0.5,1,75,0,,None,,202601010
2話,,event_jig1_charaget01_00002,,4,,ElapsedTime,1700,SummonEnemy,e_jig_00401_jig1_charaget01_Normal_Green,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,5,0.5,1,75,0,,None,,202601010
2話,,event_jig1_charaget01_00002,,5,,ElapsedTime,2200,SummonEnemy,e_jig_00301_jig1_charaget01_Normal_Green,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,8,1,1,75,0,,None,,202601010
1話,,event_jig1_charaget01_00001,,1,,ElapsedTime,300,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,3,200,None,,None,,None,,None,,,FALSE,,Default,Normal,1,0.5,1,75,0,,None,,202601010
1話,,event_jig1_charaget01_00001,,2,,FriendUnitDead,1,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,1,0.5,1,75,0,250,None,,202601010
1話,,event_jig1_charaget01_00001,,3,,OutpostHpPercentage,99,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,1,0.5,1,75,0,,None,,202601010
1話,,event_jig1_charaget01_00001,,4,,ElapsedTime,350,SummonEnemy,e_jig_00401_jig1_charaget01_Normal_Green,,2,50,None,,None,,None,,None,,,FALSE,,Default,Normal,6,2,1,100,0,,None,,202601010
1話,,event_jig1_charaget01_00001,,5,,ElapsedTime,99,SummonEnemy,e_jig_00401_jig1_charaget01_Normal_Green,,1,50,None,,None,,None,,None,,,FALSE,,Default,Normal,6,2,1,100,0,,None,,202601010
