ENABLE,release_key,id,mst_unit_id,unit_grade,attack_kind,killer_colors,killer_percentage,action_frames,attack_delay,next_attack_interval,asset_key
e,202603010,e_hut_00001_hut1_1d1c_Normal_Colorless_Normal_00000,e_hut_00001_hut1_1d1c_Normal_Colorless,0,Normal,,,69,26,70,
e,202603010,c_hut_00001_hut1_charaget01_Normal_Colorless_Normal_00000,c_hut_00001_hut1_charaget01_Normal_Colorless,0,Normal,,,74,8,60,
e,202603010,c_hut_00001_hut1_charaget01_Normal_Colorless_Special_00001,c_hut_00001_hut1_charaget01_Normal_Colorless,0,Special,,,140,0,0,
e,202603010,e_glo_00001_hut1_charaget01_Normal_Blue_Normal_00000,e_glo_00001_hut1_charaget01_Normal_Blue,0,Normal,,,50,25,30,
e,202603010,c_hut_00101_hut1_charaget01_Boss_Colorless_Normal_00000,c_hut_00101_hut1_charaget01_Boss_Colorless,0,Normal,,,79,38,60,
e,202603010,c_hut_00101_hut1_charaget01_Boss_Colorless_Special_00001,c_hut_00101_hut1_charaget01_Boss_Colorless,0,Special,,,129,0,0,
e,202603010,c_hut_00101_hut1_charaget01_Boss_Colorless_Appearance_00002,c_hut_00101_hut1_charaget01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603010,c_hut_00201_hut1_charaget01_Boss_Colorless_Normal_00000,c_hut_00201_hut1_charaget01_Boss_Colorless,0,Normal,,,60,17,60,
e,202603010,c_hut_00201_hut1_charaget01_Boss_Colorless_Special_00001,c_hut_00201_hut1_charaget01_Boss_Colorless,0,Special,,,142,0,0,
e,202603010,c_hut_00201_hut1_charaget01_Boss_Colorless_Appearance_00002,c_hut_00201_hut1_charaget01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603010,c_hut_00301_hut1_charaget01_Boss_Colorless_Normal_00000,c_hut_00301_hut1_charaget01_Boss_Colorless,0,Normal,,,67,17,60,
e,202603010,c_hut_00301_hut1_charaget01_Boss_Colorless_Special_00001,c_hut_00301_hut1_charaget01_Boss_Colorless,0,Special,,,121,0,0,
e,202603010,c_hut_00301_hut1_charaget01_Boss_Colorless_Appearance_00002,c_hut_00301_hut1_charaget01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603010,c_hut_00101_hut1_charaget02_Normal_Yellow_Normal_00000,c_hut_00101_hut1_charaget02_Normal_Yellow,0,Normal,,,79,38,60,
e,202603010,c_hut_00101_hut1_charaget02_Normal_Yellow_Special_00001,c_hut_00101_hut1_charaget02_Normal_Yellow,0,Special,,,129,0,0,
e,202603010,c_hut_00101_hut1_charaget02_Normal_Yellow_Appearance_00002,c_hut_00101_hut1_charaget02_Normal_Yellow,0,Appearance,,,50,0,0,
e,202603010,e_glo_00001_hut1_charaget02_Normal_Colorless_Normal_00000,e_glo_00001_hut1_charaget02_Normal_Colorless,0,Normal,,,50,25,30,
e,202603010,c_hut_00001_hut1_charaget02_Boss_Yellow_Normal_00000,c_hut_00001_hut1_charaget02_Boss_Yellow,0,Normal,,,74,8,60,
e,202603010,c_hut_00001_hut1_charaget02_Boss_Yellow_Special_00001,c_hut_00001_hut1_charaget02_Boss_Yellow,0,Special,,,140,0,0,
e,202603010,c_hut_00001_hut1_charaget02_Boss_Yellow_Appearance_00002,c_hut_00001_hut1_charaget02_Boss_Yellow,0,Appearance,,,50,0,0,
e,202603010,c_hut_00201_hut1_charaget02_Normal_Yellow_Normal_00000,c_hut_00201_hut1_charaget02_Normal_Yellow,0,Normal,,,60,17,60,
e,202603010,c_hut_00201_hut1_charaget02_Normal_Yellow_Special_00001,c_hut_00201_hut1_charaget02_Normal_Yellow,0,Special,,,142,0,0,
e,202603010,c_hut_00201_hut1_charaget02_Normal_Yellow_Appearance_00002,c_hut_00201_hut1_charaget02_Normal_Yellow,0,Appearance,,,50,0,0,
e,202603010,c_hut_00301_hut1_charaget02_Normal_Yellow_Normal_00000,c_hut_00301_hut1_charaget02_Normal_Yellow,0,Normal,,,67,17,60,
e,202603010,c_hut_00301_hut1_charaget02_Normal_Yellow_Special_00001,c_hut_00301_hut1_charaget02_Normal_Yellow,0,Special,,,121,0,0,
e,202603010,c_hut_00301_hut1_charaget02_Normal_Yellow_Appearance_00002,c_hut_00301_hut1_charaget02_Normal_Yellow,0,Appearance,,,50,0,0,
e,202603010,c_hut_00001_hut1_challenge1_Boss_Green_Normal_00000,c_hut_00001_hut1_challenge1_Boss_Green,0,Normal,,,74,8,60,
e,202603010,c_hut_00001_hut1_challenge1_Boss_Green_Special_00001,c_hut_00001_hut1_challenge1_Boss_Green,0,Special,,,140,0,0,
e,202603010,c_hut_00001_hut1_challenge1_Boss_Green_Appearance_00002,c_hut_00001_hut1_challenge1_Boss_Green,0,Appearance,,,50,0,0,
e,202603010,c_hut_00001_hut1_challenge2_Boss_Blue_Normal_00000,c_hut_00001_hut1_challenge2_Boss_Blue,0,Normal,,,74,8,60,
e,202603010,c_hut_00001_hut1_challenge2_Boss_Blue_Special_00001,c_hut_00001_hut1_challenge2_Boss_Blue,0,Special,,,140,0,0,
e,202603010,c_hut_00001_hut1_challenge2_Boss_Blue_Appearance_00002,c_hut_00001_hut1_challenge2_Boss_Blue,0,Appearance,,,50,0,0,
e,202603010,c_hut_00101_hut1_challenge2_Normal_Blue_Normal_00000,c_hut_00101_hut1_challenge2_Normal_Blue,0,Normal,,,79,38,60,
e,202603010,c_hut_00101_hut1_challenge2_Normal_Blue_Special_00001,c_hut_00101_hut1_challenge2_Normal_Blue,0,Special,,,129,0,0,
e,202603010,c_hut_00001_hut1_challeng3_Boss_Red_Normal_00000,c_hut_00001_hut1_challeng3_Boss_Red,0,Normal,,,74,8,60,
e,202603010,c_hut_00001_hut1_challeng3_Boss_Red_Special_00001,c_hut_00001_hut1_challeng3_Boss_Red,0,Special,,,140,0,0,
e,202603010,c_hut_00001_hut1_challeng3_Boss_Red_Appearance_00002,c_hut_00001_hut1_challeng3_Boss_Red,0,Appearance,,,50,0,0,
e,202603010,c_hut_00101_hut1_challeng3_Normal_Red_Normal_00000,c_hut_00101_hut1_challeng3_Normal_Red,0,Normal,,,79,38,60,
e,202603010,c_hut_00101_hut1_challeng3_Normal_Red_Special_00001,c_hut_00101_hut1_challeng3_Normal_Red,0,Special,,,129,0,0,
e,202603010,c_hut_00201_hut1_challeng3_Normal_Red_Normal_00000,c_hut_00201_hut1_challeng3_Normal_Red,0,Normal,,,60,17,60,
e,202603010,c_hut_00201_hut1_challeng3_Normal_Red_Special_00001,c_hut_00201_hut1_challeng3_Normal_Red,0,Special,,,142,0,0,
e,202603010,c_hut_00001_hut1_challenge4_Boss_Yellow_Normal_00000,c_hut_00001_hut1_challenge4_Boss_Yellow,0,Normal,,,74,8,60,
e,202603010,c_hut_00001_hut1_challenge4_Boss_Yellow_Special_00001,c_hut_00001_hut1_challenge4_Boss_Yellow,0,Special,,,140,0,0,
e,202603010,c_hut_00001_hut1_challenge4_Boss_Yellow_Appearance_00002,c_hut_00001_hut1_challenge4_Boss_Yellow,0,Appearance,,,50,0,0,
e,202603010,c_hut_00101_hut1_challenge4_Normal_Yellow_Normal_00000,c_hut_00101_hut1_challenge4_Normal_Yellow,0,Normal,,,79,38,60,
e,202603010,c_hut_00101_hut1_challenge4_Normal_Yellow_Special_00001,c_hut_00101_hut1_challenge4_Normal_Yellow,0,Special,,,129,0,0,
e,202603010,c_hut_00201_hut1_challenge4_Normal_Yellow_Normal_00000,c_hut_00201_hut1_challenge4_Normal_Yellow,0,Normal,,,60,17,60,
e,202603010,c_hut_00201_hut1_challenge4_Normal_Yellow_Special_00001,c_hut_00201_hut1_challenge4_Normal_Yellow,0,Special,,,142,0,0,
e,202603010,c_hut_00301_hut1_challenge4_Normal_Yellow_Normal_00000,c_hut_00301_hut1_challenge4_Normal_Yellow,0,Normal,,,67,17,60,
e,202603010,c_hut_00301_hut1_challenge4_Normal_Yellow_Special_00001,c_hut_00301_hut1_challenge4_Normal_Yellow,0,Special,,,121,0,0,
e,202603010,e_hut_00001_hut1_challenge_Normal_Colorless_Normal_00000,e_hut_00001_hut1_challenge_Normal_Colorless,0,Normal,,,69,26,70,
e,202603010,e_glo_00001_hut1_challenge_Normal_Colorless_Normal_00000,e_glo_00001_hut1_challenge_Normal_Colorless,0,Normal,,,50,25,30,
e,202603010,e_glo_00001_hut1_savage01_Normal_Colorless_Normal_00000,e_glo_00001_hut1_savage01_Normal_Colorless,0,Normal,,,50,25,40,
e,202603010,c_hut_00001_hut1_savage01_Boss_Colorless_Normal_00000,c_hut_00001_hut1_savage01_Boss_Colorless,0,Normal,,,74,8,50,
e,202603010,c_hut_00001_hut1_savage01_Boss_Colorless_Special_00001,c_hut_00001_hut1_savage01_Boss_Colorless,0,Special,,,140,44,0,
e,202603010,c_hut_00001_hut1_savage01_Boss_Colorless_Appearance_00002,c_hut_00001_hut1_savage01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603010,c_hut_00101_hut1_savage01_Boss_Colorless_Normal_00000,c_hut_00101_hut1_savage01_Boss_Colorless,0,Normal,,,79,38,70,
e,202603010,c_hut_00101_hut1_savage01_Boss_Colorless_Special_00001,c_hut_00101_hut1_savage01_Boss_Colorless,0,Special,,,129,0,0,
e,202603010,c_hut_00101_hut1_savage01_Boss_Colorless_Appearance_00002,c_hut_00101_hut1_savage01_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603010,e_glo_00001_hut1_savage02_poison_Normal_Red_Normal_00000,e_glo_00001_hut1_savage02_poison_Normal_Red,0,Normal,,,50,25,80,
e,202603010,c_hut_00001_hut1_savage02_Boss_Red_Normal_00000,c_hut_00001_hut1_savage02_Boss_Red,0,Normal,,,74,8,50,
e,202603010,c_hut_00001_hut1_savage02_Boss_Red_Special_00001,c_hut_00001_hut1_savage02_Boss_Red,0,Special,,,140,44,0,
e,202603010,c_hut_00001_hut1_savage02_Boss_Red_Appearance_00002,c_hut_00001_hut1_savage02_Boss_Red,0,Appearance,,,50,0,0,
e,202603010,c_hut_00101_hut1_savage02_Boss_Red_Normal_00000,c_hut_00101_hut1_savage02_Boss_Red,0,Normal,,,79,38,70,
e,202603010,c_hut_00101_hut1_savage02_Boss_Red_Special_00001,c_hut_00101_hut1_savage02_Boss_Red,0,Special,,,129,0,0,
e,202603010,c_hut_00101_hut1_savage02_Boss_Red_Appearance_00002,c_hut_00101_hut1_savage02_Boss_Red,0,Appearance,,,50,0,0,
e,202603010,c_hut_00201_hut1_savage02_Boss_Red_Normal_00000,c_hut_00201_hut1_savage02_Boss_Red,0,Normal,,,60,17,75,
e,202603010,c_hut_00201_hut1_savage02_Boss_Red_Special_00001,c_hut_00201_hut1_savage02_Boss_Red,0,Special,,,142,0,0,
e,202603010,c_hut_00201_hut1_savage02_Boss_Red_Appearance_00002,c_hut_00201_hut1_savage02_Boss_Red,0,Appearance,,,50,0,0,
e,202603010,e_glo_00001_hut1_savage03_Normal_Yellow_Normal_00000,e_glo_00001_hut1_savage03_Normal_Yellow,0,Normal,,,50,25,40,
e,202603010,e_glo_00001_hut1_savage03_tank_Normal_Yellow_Normal_00000,e_glo_00001_hut1_savage03_tank_Normal_Yellow,0,Normal,,,50,25,80,
e,202603010,c_hut_00001_hut1_savage03_Boss_Yellow_Normal_00000,c_hut_00001_hut1_savage03_Boss_Yellow,0,Normal,,,74,8,50,
e,202603010,c_hut_00001_hut1_savage03_Boss_Yellow_Special_00001,c_hut_00001_hut1_savage03_Boss_Yellow,0,Special,,,140,44,0,
e,202603010,c_hut_00001_hut1_savage03_Boss_Yellow_Appearance_00002,c_hut_00001_hut1_savage03_Boss_Yellow,0,Appearance,,,50,0,0,
e,202603010,c_hut_00101_hut1_savage03_Boss_Yellow_Normal_00000,c_hut_00101_hut1_savage03_Boss_Yellow,0,Normal,,,79,38,70,
e,202603010,c_hut_00101_hut1_savage03_Boss_Yellow_Special_00001,c_hut_00101_hut1_savage03_Boss_Yellow,0,Special,,,129,0,0,
e,202603010,c_hut_00101_hut1_savage03_Boss_Yellow_Appearance_00002,c_hut_00101_hut1_savage03_Boss_Yellow,0,Appearance,,,50,0,0,
e,202603010,c_hut_00201_hut1_savage03_Boss_Yellow_Normal_00000,c_hut_00201_hut1_savage03_Boss_Yellow,0,Normal,,,60,17,75,
e,202603010,c_hut_00201_hut1_savage03_Boss_Yellow_Special_00001,c_hut_00201_hut1_savage03_Boss_Yellow,0,Special,,,142,0,0,
e,202603010,c_hut_00201_hut1_savage03_Boss_Yellow_Appearance_00002,c_hut_00201_hut1_savage03_Boss_Yellow,0,Appearance,,,50,0,0,
e,202603010,c_hut_00301_hut1_savage03_Boss_Yellow_Normal_00000,c_hut_00301_hut1_savage03_Boss_Yellow,0,Normal,,,67,17,65,
e,202603010,c_hut_00301_hut1_savage03_Boss_Yellow_Special_00001,c_hut_00301_hut1_savage03_Boss_Yellow,0,Special,,,121,0,0,
e,202603010,c_hut_00301_hut1_savage03_Boss_Yellow_Appearance_00002,c_hut_00301_hut1_savage03_Boss_Yellow,0,Appearance,,,50,0,0,
e,202603010,e_glo_00001_hut1_advent_Normal_Yellow_Normal_00000,e_glo_00001_hut1_advent_Normal_Yellow,0,Normal,,,50,25,50,
e,202603010,e_glo_00001_hut1_advent_Normal_Colorless_Normal_00000,e_glo_00001_hut1_advent_Normal_Colorless,0,Normal,,,50,25,75,
e,202603010,e_hut_00001_hut1_advent_Normal_Yellow_Normal_00000,e_hut_00001_hut1_advent_Normal_Yellow,0,Normal,,,69,26,50,
e,202603010,c_hut_00001_hut1_advent_Normal_Colorless_Normal_00000,c_hut_00001_hut1_advent_Normal_Colorless,0,Normal,,,74,8,50,
e,202603010,c_hut_00001_hut1_advent_Normal_Colorless_Special_00001,c_hut_00001_hut1_advent_Normal_Colorless,0,Special,,,140,44,0,
e,202603010,c_hut_00101_hut1_advent_Normal_Colorless_Normal_00000,c_hut_00101_hut1_advent_Normal_Colorless,0,Normal,,,79,38,50,
e,202603010,c_hut_00101_hut1_advent_Normal_Colorless_Special_00001,c_hut_00101_hut1_advent_Normal_Colorless,0,Special,,,129,0,0,
e,202603010,c_hut_00201_hut1_advent_Normal_Colorless_Normal_00000,c_hut_00201_hut1_advent_Normal_Colorless,0,Normal,,,60,17,75,
e,202603010,c_hut_00201_hut1_advent_Normal_Colorless_Special_00001,c_hut_00201_hut1_advent_Normal_Colorless,0,Special,,,142,0,0,
e,202603010,c_hut_00301_hut1_advent_Normal_Yellow_Normal_00000,c_hut_00301_hut1_advent_Normal_Yellow,0,Normal,,,67,17,30,
e,202603010,c_hut_00301_hut1_advent_Normal_Yellow_Special_00001,c_hut_00301_hut1_advent_Normal_Yellow,0,Special,,,121,0,0,
e,202603010,e_glo_00001_hut1_advent_Boss_Yellow_Normal_00000,e_glo_00001_hut1_advent_Boss_Yellow,0,Normal,,,50,25,50,
e,202603010,e_glo_00001_hut1_advent_Boss_Yellow_Appearance_00001,e_glo_00001_hut1_advent_Boss_Yellow,0,Appearance,,,50,0,0,
e,202603010,e_glo_00001_hut1_advent_Boss_Colorless_Normal_00000,e_glo_00001_hut1_advent_Boss_Colorless,0,Normal,,,50,25,75,
e,202603010,e_glo_00001_hut1_advent_Boss_Colorless_Appearance_00001,e_glo_00001_hut1_advent_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603010,e_hut_00001_hut1_advent_Boss_Yellow_Normal_00000,e_hut_00001_hut1_advent_Boss_Yellow,0,Normal,,,69,26,50,
e,202603010,e_hut_00001_hut1_advent_Boss_Yellow_Appearance_00001,e_hut_00001_hut1_advent_Boss_Yellow,0,Appearance,,,50,0,0,
e,202603010,c_hut_00001_hut1_advent_Boss_Colorless_Normal_00000,c_hut_00001_hut1_advent_Boss_Colorless,0,Normal,,,74,8,50,
e,202603010,c_hut_00001_hut1_advent_Boss_Colorless_Special_00001,c_hut_00001_hut1_advent_Boss_Colorless,0,Special,,,140,44,0,
e,202603010,c_hut_00001_hut1_advent_Boss_Colorless_Appearance_00002,c_hut_00001_hut1_advent_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603010,c_hut_00101_hut1_advent_Boss_Yellow_Normal_00000,c_hut_00101_hut1_advent_Boss_Yellow,0,Normal,,,79,38,50,
e,202603010,c_hut_00101_hut1_advent_Boss_Yellow_Special_00001,c_hut_00101_hut1_advent_Boss_Yellow,0,Special,,,129,0,0,
e,202603010,c_hut_00101_hut1_advent_Boss_Yellow_Appearance_00002,c_hut_00101_hut1_advent_Boss_Yellow,0,Appearance,,,50,0,0,
e,202603010,c_hut_00201_hut1_advent_Boss_Colorless_Normal_00000,c_hut_00201_hut1_advent_Boss_Colorless,0,Normal,,,60,17,75,
e,202603010,c_hut_00201_hut1_advent_Boss_Colorless_Special_00001,c_hut_00201_hut1_advent_Boss_Colorless,0,Special,,,142,0,0,
e,202603010,c_hut_00201_hut1_advent_Boss_Colorless_Appearance_00002,c_hut_00201_hut1_advent_Boss_Colorless,0,Appearance,,,50,0,0,
e,202603010,c_hut_00301_hut1_advent_Boss_Yellow_Normal_00000,c_hut_00301_hut1_advent_Boss_Yellow,0,Normal,,,67,17,50,
e,202603010,c_hut_00301_hut1_advent_Boss_Yellow_Special_00001,c_hut_00301_hut1_advent_Boss_Yellow,0,Special,,,121,0,0,
e,202603010,c_hut_00301_hut1_advent_Boss_Yellow_Appearance_00002,c_hut_00301_hut1_advent_Boss_Yellow,0,Appearance,,,50,0,0,
