ENABLE,release_key,id,mst_enemy_character_id,character_unit_kind,role_type,color,sort_order,hp,damage_knock_back_count,move_speed,well_distance,attack_power,attack_combo_cycle,mst_unit_ability_id1,drop_battle_point,mstTransformationEnemyStageParameterId,transformationConditionType,transformationConditionValue
e,202603010,c_hut_00001_hut1_challenge4_Boss_Yellow,chara_hut_00001,Boss,Defense,Yellow,1,10000,1,35,0.21,100,5,,200,,None,
e,202603010,c_hut_00101_hut1_challenge4_Normal_Yellow,chara_hut_00101,Normal,Support,Yellow,2,10000,2,35,0.42,100,6,,200,,None,
e,202603010,c_hut_00201_hut1_challenge4_Normal_Yellow,chara_hut_00201,Normal,Technical,Yellow,3,10000,2,35,0.5,100,5,,200,,None,
e,202603010,c_hut_00301_hut1_challenge4_Normal_Yellow,chara_hut_00301,Normal,Technical,Yellow,4,10000,2,35,0.5,100,6,,200,,None,
e,202603010,e_hut_00001_hut1_challenge_Normal_Colorless,enemy_hut_00001,Normal,Attack,Colorless,5,1000,2,34,0.3,100,0,,30,,None,
e,202603010,e_glo_00001_hut1_challenge_Normal_Colorless,enemy_glo_00001,Normal,Attack,Colorless,5,1000,2,40,0.2,100,0,,30,,None,
e,202603010,e_glo_00001_hut1_savage01_Normal_Colorless,enemy_glo_00001,Normal,Attack,Colorless,1,10000,2,40,0.18,100,1,,50,,None,
e,202603010,c_hut_00001_hut1_savage01_Boss_Colorless,chara_hut_00001,Boss,Defense,Colorless,2,100000,1,35,0.15,500,7,,50,,None,
e,202603010,c_hut_00101_hut1_savage01_Boss_Colorless,chara_hut_00101,Boss,Attack,Colorless,3,100000,3,28,0.3,500,5,,50,,None,
e,202603010,e_glo_00001_hut1_savage02_poison_Normal_Red,enemy_glo_00001,Normal,Technical,Red,4,10000,2,40,0.2,100,1,,50,,None,
e,202603010,c_hut_00001_hut1_savage02_Boss_Red,chara_hut_00001,Boss,Defense,Red,5,100000,1,35,0.15,500,7,,50,,None,
e,202603010,c_hut_00101_hut1_savage02_Boss_Red,chara_hut_00101,Boss,Support,Red,6,100000,3,28,0.35,500,5,,50,,None,
e,202603010,c_hut_00201_hut1_savage02_Boss_Red,chara_hut_00201,Boss,Technical,Red,7,100000,2,24,0.5,500,6,,50,,None,
e,202603010,e_glo_00001_hut1_savage03_Normal_Yellow,enemy_glo_00001,Normal,Attack,Yellow,8,10000,2,40,0.18,100,1,,50,,None,
e,202603010,e_glo_00001_hut1_savage03_tank_Normal_Yellow,enemy_glo_00001,Normal,Defense,Yellow,9,100000,2,40,0.13,100,1,,50,,None,
e,202603010,c_hut_00001_hut1_savage03_Boss_Yellow,chara_hut_00001,Boss,Defense,Yellow,10,100000,1,35,0.15,500,7,enemy_ability_knockback_block,50,,None,
e,202603010,c_hut_00101_hut1_savage03_Boss_Yellow,chara_hut_00101,Boss,Support,Yellow,11,50000,3,28,0.35,500,5,,50,,None,
e,202603010,c_hut_00201_hut1_savage03_Boss_Yellow,chara_hut_00201,Boss,Technical,Yellow,12,50000,2,24,0.5,500,6,,50,,None,
e,202603010,c_hut_00301_hut1_savage03_Boss_Yellow,chara_hut_00301,Boss,Attack,Yellow,13,50000,3,30,0.38,500,7,,50,,None,
e,202603010,e_glo_00001_hut1_advent_Normal_Yellow,enemy_glo_00001,Normal,Attack,Yellow,1,1000,1,37,0.22,100,1,,50,,None,
e,202603010,e_glo_00001_hut1_advent_Normal_Colorless,enemy_glo_00001,Normal,Defense,Colorless,2,1000,1,40,0.21,100,1,,50,,None,
e,202603010,e_hut_00001_hut1_advent_Normal_Yellow,enemy_hut_00001,Normal,Attack,Yellow,3,1000,1,35,0.3,100,1,,50,,None,
e,202603010,c_hut_00001_hut1_advent_Normal_Colorless,chara_hut_00001,Normal,Defense,Colorless,4,1000,0,30,0.15,100,5,,50,,None,
e,202603010,c_hut_00101_hut1_advent_Normal_Colorless,chara_hut_00101,Normal,Support,Colorless,5,1000,1,35,0.35,100,3,,50,,None,
e,202603010,c_hut_00201_hut1_advent_Normal_Colorless,chara_hut_00201,Normal,Technical,Colorless,6,1000,3,35,0.5,100,6,,50,,None,
e,202603010,c_hut_00301_hut1_advent_Normal_Yellow,chara_hut_00301,Normal,Attack,Yellow,7,1000,1,35,0.38,100,4,,50,,None,
e,202603010,e_glo_00001_hut1_advent_Boss_Yellow,enemy_glo_00001,Boss,Attack,Yellow,8,10000,1,37,0.22,100,1,,100,,None,
e,202603010,e_glo_00001_hut1_advent_Boss_Colorless,enemy_glo_00001,Boss,Defense,Colorless,9,10000,1,40,0.21,100,1,enemy_ability_knockback_block,100,,None,
e,202603010,e_hut_00001_hut1_advent_Boss_Yellow,enemy_hut_00001,Boss,Attack,Yellow,10,10000,1,35,0.3,100,1,,100,,None,
e,202603010,c_hut_00001_hut1_advent_Boss_Colorless,chara_hut_00001,Boss,Defense,Colorless,11,10000,0,30,0.15,100,5,enemy_ability_knockback_block,100,,None,
e,202603010,c_hut_00101_hut1_advent_Boss_Yellow,chara_hut_00101,Boss,Attack,Yellow,12,10000,1,35,0.35,100,5,,100,,None,
e,202603010,c_hut_00201_hut1_advent_Boss_Colorless,chara_hut_00201,Boss,Technical,Colorless,13,10000,1,35,0.5,100,5,,100,,None,
e,202603010,c_hut_00301_hut1_advent_Boss_Yellow,chara_hut_00301,Boss,Attack,Yellow,14,10000,1,35,0.38,100,4,,100,,None,
