ENABLE,id,content_type,target_id,rule_type,rule_value,start_at,end_at,release_key
e,event_hut1_charaget02_00003_2,Stage,event_hut1_charaget02_00003,UnitStatus,quest_event_hut1_AttackPower,"2026-03-05 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_charaget02_00004_1,Stage,event_hut1_charaget02_00004,UnitStatus,quest_event_hut1_Hp,"2026-03-05 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_charaget02_00004_2,Stage,event_hut1_charaget02_00004,UnitStatus,quest_event_hut1_AttackPower,"2026-03-05 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_charaget02_00005_1,Stage,event_hut1_charaget02_00005,UnitStatus,quest_event_hut1_Hp,"2026-03-05 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_charaget02_00005_2,Stage,event_hut1_charaget02_00005,UnitStatus,quest_event_hut1_AttackPower,"2026-03-05 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_charaget02_00006_1,Stage,event_hut1_charaget02_00006,UnitStatus,quest_event_hut1_Hp,"2026-03-05 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_charaget02_00006_2,Stage,event_hut1_charaget02_00006,UnitStatus,quest_event_hut1_AttackPower,"2026-03-05 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00001_1,Stage,event_hut1_savage_00001,UnitStatus,quest_event_hut1_Hp_savage,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00001_2,Stage,event_hut1_savage_00001,UnitStatus,quest_event_hut1_AttackPower_savage,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00002_1,Stage,event_hut1_savage_00002,UnitStatus,quest_event_hut1_Hp_savage,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00002_2,Stage,event_hut1_savage_00002,UnitStatus,quest_event_hut1_AttackPower_savage,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00003_1,Stage,event_hut1_savage_00003,UnitStatus,quest_event_hut1_Hp_savage,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00003_2,Stage,event_hut1_savage_00003,UnitStatus,quest_event_hut1_AttackPower_savage,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00003_3,Stage,event_hut1_savage_00003,PartyColor,Blue,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00003_4,Stage,event_hut1_savage_00003,PartyColor,Green,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00003_5,Stage,event_hut1_savage_00003,PartyRoleType,Defense,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00003_6,Stage,event_hut1_savage_00003,PartyRoleType,Attack,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00003_7,Stage,event_hut1_savage_00003,PartyRoleType,Technical,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00003_8,Stage,event_hut1_savage_00003,PartyRoleType,Support,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00001_3,Stage,event_hut1_savage_00001,SpeedAttack,1000,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00001_4,Stage,event_hut1_savage_00001,NoContinue,1,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00002_3,Stage,event_hut1_savage_00002,SpeedAttack,1000,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00002_4,Stage,event_hut1_savage_00002,NoContinue,1,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00003_9,Stage,event_hut1_savage_00003,SpeedAttack,1000,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_savage_00003_10,Stage,event_hut1_savage_00003,NoContinue,1,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_challenge_00001_1,Stage,event_hut1_challenge_00001,SpeedAttack,1000,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_challenge_00001_2,Stage,event_hut1_challenge_00001,NoContinue,1,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_challenge_00002_1,Stage,event_hut1_challenge_00002,SpeedAttack,1000,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_challenge_00002_2,Stage,event_hut1_challenge_00002,NoContinue,1,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_challenge_00003_1,Stage,event_hut1_challenge_00003,SpeedAttack,1000,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_challenge_00003_2,Stage,event_hut1_challenge_00003,NoContinue,1,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_challenge_00004_1,Stage,event_hut1_challenge_00004,SpeedAttack,1000,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_challenge_00004_2,Stage,event_hut1_challenge_00004,NoContinue,1,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_challenge_00001_3,Stage,event_hut1_challenge_00001,UnitStatus,quest_event_hut1_Hp,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_challenge_00001_4,Stage,event_hut1_challenge_00001,UnitStatus,quest_event_hut1_AttackPower,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_challenge_00002_3,Stage,event_hut1_challenge_00002,UnitStatus,quest_event_hut1_Hp,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_challenge_00002_4,Stage,event_hut1_challenge_00002,UnitStatus,quest_event_hut1_AttackPower,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_challenge_00003_3,Stage,event_hut1_challenge_00003,UnitStatus,quest_event_hut1_Hp,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_challenge_00003_4,Stage,event_hut1_challenge_00003,UnitStatus,quest_event_hut1_AttackPower,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_challenge_00004_3,Stage,event_hut1_challenge_00004,UnitStatus,quest_event_hut1_Hp,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_challenge_00004_4,Stage,event_hut1_challenge_00004,UnitStatus,quest_event_hut1_AttackPower,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010
e,event_hut1_1day_00001_1,Stage,event_hut1_1day_00001,UnitStatus,quest_event_hut1_Hp,"2026-03-02 15:00:00","2026-03-16 03:59:59",202603010
e,event_hut1_1day_00001_2,Stage,event_hut1_1day_00001,UnitStatus,quest_event_hut1_AttackPower,"2026-03-02 15:00:00","2026-03-16 03:59:59",202603010
e,pvp_hut_specialrule_001,Pvp,2026010,UnitStatus,pvp_hut_specialrule_001_1,"2026-02-01 12:00:00","2026-03-31 23:59:59",202603010
e,pvp_hut_specialrule_002,Pvp,2026011,UnitStatus,pvp_hut_specialrule_001_1,"2026-02-01 12:00:00","2026-03-31 23:59:59",202603010
