ENABLE,release_key,id,mst_attack_id,language,description,grade_description
e,202603010,chara_hut_00201_Special_00004_ja,chara_hut_00201_Special_00004,ja,"敵複数体に最大3回の連続攻撃(自身の攻撃ステータスの最大83%ダメージ) + 1回目の攻撃がヒットした場合、敵を1秒間、スタン状態にする","ステータスUP + 必殺ワザ性能UP"
e,202603010,chara_hut_00201_Special_00005_ja,chara_hut_00201_Special_00005,ja,"敵複数体に最大3回の連続攻撃(自身の攻撃ステータスの最大86%ダメージ) + 1回目の攻撃がヒットした場合、敵を1秒間、スタン状態にする","ステータスUP + 必殺ワザ性能UP"
e,202603010,chara_hut_00301_Normal_00000_ja,chara_hut_00301_Normal_00000,ja,,
e,202603010,chara_hut_00301_Special_00001_ja,chara_hut_00301_Special_00001,ja,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大81%ダメージ),
e,202603010,chara_hut_00301_Special_00002_ja,chara_hut_00301_Special_00002,ja,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大94%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202603010,chara_hut_00301_Special_00003_ja,chara_hut_00301_Special_00003,ja,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大102%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202603010,chara_hut_00301_Special_00004_ja,chara_hut_00301_Special_00004,ja,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大108%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202603010,chara_hut_00301_Special_00005_ja,chara_hut_00301_Special_00005,ja,"敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大112%ダメージ) + 5回目の攻撃がヒットした場合、敵を小ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202603010,chara_hut_00101_Normal_00000_ja,chara_hut_00101_Normal_00000,ja,,
e,202603010,chara_hut_00101_Special_00001_ja,chara_hut_00101_Special_00001,ja,"敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大70%ダメージ) + 自身と同じコマと一つ先までのコマにいる青属性の味方と自身の攻撃を10秒間、5%UP + 召喚されている『ふつうの軽音部』作品の味方と自身の攻撃を6秒間、2%UP",
e,202603010,chara_hut_00101_Special_00002_ja,chara_hut_00101_Special_00002,ja,"敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大73%ダメージ) + 自身と同じコマと一つ先までのコマにいる青属性の味方と自身の攻撃を10.9秒間、6%UP + 召喚されている『ふつうの軽音部』作品の味方と自身の攻撃を6.9秒間、4%UP","ステータスUP + 必殺ワザ性能UP"
e,202603010,chara_hut_00101_Special_00003_ja,chara_hut_00101_Special_00003,ja,"敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大76%ダメージ) + 自身と同じコマと一つ先までのコマにいる青属性の味方と自身の攻撃を11.4秒間、7%UP + 召喚されている『ふつうの軽音部』作品の味方と自身の攻撃を7.4秒間、6%UP","ステータスUP + 必殺ワザ性能UP"
e,202603010,chara_hut_00101_Special_00004_ja,chara_hut_00101_Special_00004,ja,"敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大80%ダメージ) + 自身と同じコマと一つ先までのコマにいる青属性の味方と自身の攻撃を11.8秒間、8%UP + 召喚されている『ふつうの軽音部』作品の味方と自身の攻撃を7.8秒間、8%UP","ステータスUP + 必殺ワザ性能UP"
e,202603010,chara_hut_00101_Special_00005_ja,chara_hut_00101_Special_00005,ja,"敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大85%ダメージ) + 自身と同じコマと一つ先までのコマにいる青属性の味方と自身の攻撃を12秒間、10%UP + 召喚されている『ふつうの軽音部』作品の味方と自身の攻撃を8秒間、10%UP","ステータスUP + 必殺ワザ性能UP"
e,202603010,c_hut_00001_hut1_1d1c_Normal_Colorless_Normal_00000_ja,c_hut_00001_hut1_1d1c_Normal_Colorless_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_1d1c_Normal_Colorless_Special_00001_ja,c_hut_00001_hut1_1d1c_Normal_Colorless_Special_00001,ja,,
e,202603010,e_hut_00001_hut1_1d1c_Normal_Colorless_Normal_00000_ja,e_hut_00001_hut1_1d1c_Normal_Colorless_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_charaget01_Normal_Colorless_Normal_00000_ja,c_hut_00001_hut1_charaget01_Normal_Colorless_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_charaget01_Normal_Colorless_Special_00001_ja,c_hut_00001_hut1_charaget01_Normal_Colorless_Special_00001,ja,,
e,202603010,e_glo_00001_hut1_charaget01_Normal_Blue_Normal_00000_ja,e_glo_00001_hut1_charaget01_Normal_Blue_Normal_00000,ja,,
e,202603010,c_hut_00101_hut1_charaget01_Boss_Colorless_Normal_00000_ja,c_hut_00101_hut1_charaget01_Boss_Colorless_Normal_00000,ja,,
e,202603010,c_hut_00101_hut1_charaget01_Boss_Colorless_Special_00001_ja,c_hut_00101_hut1_charaget01_Boss_Colorless_Special_00001,ja,,
e,202603010,c_hut_00101_hut1_charaget01_Boss_Colorless_Appearance_00002_ja,c_hut_00101_hut1_charaget01_Boss_Colorless_Appearance_00002,ja,,
e,202603010,c_hut_00201_hut1_charaget01_Boss_Colorless_Normal_00000_ja,c_hut_00201_hut1_charaget01_Boss_Colorless_Normal_00000,ja,,
e,202603010,c_hut_00201_hut1_charaget01_Boss_Colorless_Special_00001_ja,c_hut_00201_hut1_charaget01_Boss_Colorless_Special_00001,ja,,
e,202603010,c_hut_00201_hut1_charaget01_Boss_Colorless_Appearance_00002_ja,c_hut_00201_hut1_charaget01_Boss_Colorless_Appearance_00002,ja,,
e,202603010,c_hut_00301_hut1_charaget01_Boss_Colorless_Normal_00000_ja,c_hut_00301_hut1_charaget01_Boss_Colorless_Normal_00000,ja,,
e,202603010,c_hut_00301_hut1_charaget01_Boss_Colorless_Special_00001_ja,c_hut_00301_hut1_charaget01_Boss_Colorless_Special_00001,ja,,
e,202603010,c_hut_00301_hut1_charaget01_Boss_Colorless_Appearance_00002_ja,c_hut_00301_hut1_charaget01_Boss_Colorless_Appearance_00002,ja,,
e,202603010,c_hut_00101_hut1_charaget02_Normal_Yellow_Normal_00000_ja,c_hut_00101_hut1_charaget02_Normal_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00101_hut1_charaget02_Normal_Yellow_Special_00001_ja,c_hut_00101_hut1_charaget02_Normal_Yellow_Special_00001,ja,,
e,202603010,c_hut_00101_hut1_charaget02_Normal_Yellow_Appearance_00002_ja,c_hut_00101_hut1_charaget02_Normal_Yellow_Appearance_00002,ja,,
e,202603010,e_glo_00001_hut1_charaget02_Normal_Colorless_Normal_00000_ja,e_glo_00001_hut1_charaget02_Normal_Colorless_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_charaget02_Boss_Yellow_Normal_00000_ja,c_hut_00001_hut1_charaget02_Boss_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_charaget02_Boss_Yellow_Special_00001_ja,c_hut_00001_hut1_charaget02_Boss_Yellow_Special_00001,ja,,
e,202603010,c_hut_00001_hut1_charaget02_Boss_Yellow_Appearance_00002_ja,c_hut_00001_hut1_charaget02_Boss_Yellow_Appearance_00002,ja,,
e,202603010,c_hut_00201_hut1_charaget02_Normal_Yellow_Normal_00000_ja,c_hut_00201_hut1_charaget02_Normal_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00201_hut1_charaget02_Normal_Yellow_Special_00001_ja,c_hut_00201_hut1_charaget02_Normal_Yellow_Special_00001,ja,,
e,202603010,c_hut_00201_hut1_charaget02_Normal_Yellow_Appearance_00002_ja,c_hut_00201_hut1_charaget02_Normal_Yellow_Appearance_00002,ja,,
e,202603010,c_hut_00301_hut1_charaget02_Normal_Yellow_Normal_00000_ja,c_hut_00301_hut1_charaget02_Normal_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00301_hut1_charaget02_Normal_Yellow_Special_00001_ja,c_hut_00301_hut1_charaget02_Normal_Yellow_Special_00001,ja,,
e,202603010,c_hut_00301_hut1_charaget02_Normal_Yellow_Appearance_00002_ja,c_hut_00301_hut1_charaget02_Normal_Yellow_Appearance_00002,ja,,
e,202603010,c_hut_00001_hut1_challenge1_Boss_Green_Normal_00000_ja,c_hut_00001_hut1_challenge1_Boss_Green_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_challenge1_Boss_Green_Special_00001_ja,c_hut_00001_hut1_challenge1_Boss_Green_Special_00001,ja,,
e,202603010,c_hut_00001_hut1_challenge1_Boss_Green_Appearance_00002_ja,c_hut_00001_hut1_challenge1_Boss_Green_Appearance_00002,ja,,
e,202603010,c_hut_00001_hut1_challenge2_Boss_Blue_Normal_00000_ja,c_hut_00001_hut1_challenge2_Boss_Blue_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_challenge2_Boss_Blue_Special_00001_ja,c_hut_00001_hut1_challenge2_Boss_Blue_Special_00001,ja,,
e,202603010,c_hut_00001_hut1_challenge2_Boss_Blue_Appearance_00002_ja,c_hut_00001_hut1_challenge2_Boss_Blue_Appearance_00002,ja,,
e,202603010,c_hut_00101_hut1_challenge2_Normal_Blue_Normal_00000_ja,c_hut_00101_hut1_challenge2_Normal_Blue_Normal_00000,ja,,
e,202603010,c_hut_00101_hut1_challenge2_Normal_Blue_Special_00001_ja,c_hut_00101_hut1_challenge2_Normal_Blue_Special_00001,ja,,
e,202603010,c_hut_00001_hut1_challeng3_Boss_Red_Normal_00000_ja,c_hut_00001_hut1_challeng3_Boss_Red_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_challeng3_Boss_Red_Special_00001_ja,c_hut_00001_hut1_challeng3_Boss_Red_Special_00001,ja,,
e,202603010,c_hut_00001_hut1_challeng3_Boss_Red_Appearance_00002_ja,c_hut_00001_hut1_challeng3_Boss_Red_Appearance_00002,ja,,
e,202603010,c_hut_00101_hut1_challeng3_Normal_Red_Normal_00000_ja,c_hut_00101_hut1_challeng3_Normal_Red_Normal_00000,ja,,
e,202603010,c_hut_00101_hut1_challeng3_Normal_Red_Special_00001_ja,c_hut_00101_hut1_challeng3_Normal_Red_Special_00001,ja,,
e,202603010,c_hut_00201_hut1_challeng3_Normal_Red_Normal_00000_ja,c_hut_00201_hut1_challeng3_Normal_Red_Normal_00000,ja,,
e,202603010,c_hut_00201_hut1_challeng3_Normal_Red_Special_00001_ja,c_hut_00201_hut1_challeng3_Normal_Red_Special_00001,ja,,
e,202603010,c_hut_00001_hut1_challenge4_Boss_Yellow_Normal_00000_ja,c_hut_00001_hut1_challenge4_Boss_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_challenge4_Boss_Yellow_Special_00001_ja,c_hut_00001_hut1_challenge4_Boss_Yellow_Special_00001,ja,,
e,202603010,c_hut_00001_hut1_challenge4_Boss_Yellow_Appearance_00002_ja,c_hut_00001_hut1_challenge4_Boss_Yellow_Appearance_00002,ja,,
e,202603010,c_hut_00101_hut1_challenge4_Normal_Yellow_Normal_00000_ja,c_hut_00101_hut1_challenge4_Normal_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00101_hut1_challenge4_Normal_Yellow_Special_00001_ja,c_hut_00101_hut1_challenge4_Normal_Yellow_Special_00001,ja,,
e,202603010,c_hut_00201_hut1_challenge4_Normal_Yellow_Normal_00000_ja,c_hut_00201_hut1_challenge4_Normal_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00201_hut1_challenge4_Normal_Yellow_Special_00001_ja,c_hut_00201_hut1_challenge4_Normal_Yellow_Special_00001,ja,,
e,202603010,c_hut_00301_hut1_challenge4_Normal_Yellow_Normal_00000_ja,c_hut_00301_hut1_challenge4_Normal_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00301_hut1_challenge4_Normal_Yellow_Special_00001_ja,c_hut_00301_hut1_challenge4_Normal_Yellow_Special_00001,ja,,
e,202603010,e_hut_00001_hut1_challenge_Normal_Colorless_Normal_00000_ja,e_hut_00001_hut1_challenge_Normal_Colorless_Normal_00000,ja,,
e,202603010,e_glo_00001_hut1_challenge_Normal_Colorless_Normal_00000_ja,e_glo_00001_hut1_challenge_Normal_Colorless_Normal_00000,ja,,
e,202603010,e_glo_00001_hut1_savage01_Normal_Colorless_Normal_00000_ja,e_glo_00001_hut1_savage01_Normal_Colorless_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_savage01_Boss_Colorless_Normal_00000_ja,c_hut_00001_hut1_savage01_Boss_Colorless_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_savage01_Boss_Colorless_Special_00001_ja,c_hut_00001_hut1_savage01_Boss_Colorless_Special_00001,ja,,
e,202603010,c_hut_00001_hut1_savage01_Boss_Colorless_Appearance_00002_ja,c_hut_00001_hut1_savage01_Boss_Colorless_Appearance_00002,ja,,
e,202603010,c_hut_00101_hut1_savage01_Boss_Colorless_Normal_00000_ja,c_hut_00101_hut1_savage01_Boss_Colorless_Normal_00000,ja,,
e,202603010,c_hut_00101_hut1_savage01_Boss_Colorless_Special_00001_ja,c_hut_00101_hut1_savage01_Boss_Colorless_Special_00001,ja,,
e,202603010,c_hut_00101_hut1_savage01_Boss_Colorless_Appearance_00002_ja,c_hut_00101_hut1_savage01_Boss_Colorless_Appearance_00002,ja,,
e,202603010,e_glo_00001_hut1_savage02_poison_Normal_Red_Normal_00000_ja,e_glo_00001_hut1_savage02_poison_Normal_Red_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_savage02_Boss_Red_Normal_00000_ja,c_hut_00001_hut1_savage02_Boss_Red_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_savage02_Boss_Red_Special_00001_ja,c_hut_00001_hut1_savage02_Boss_Red_Special_00001,ja,,
e,202603010,c_hut_00001_hut1_savage02_Boss_Red_Appearance_00002_ja,c_hut_00001_hut1_savage02_Boss_Red_Appearance_00002,ja,,
e,202603010,c_hut_00101_hut1_savage02_Boss_Red_Normal_00000_ja,c_hut_00101_hut1_savage02_Boss_Red_Normal_00000,ja,,
e,202603010,c_hut_00101_hut1_savage02_Boss_Red_Special_00001_ja,c_hut_00101_hut1_savage02_Boss_Red_Special_00001,ja,,
e,202603010,c_hut_00101_hut1_savage02_Boss_Red_Appearance_00002_ja,c_hut_00101_hut1_savage02_Boss_Red_Appearance_00002,ja,,
e,202603010,c_hut_00201_hut1_savage02_Boss_Red_Normal_00000_ja,c_hut_00201_hut1_savage02_Boss_Red_Normal_00000,ja,,
e,202603010,c_hut_00201_hut1_savage02_Boss_Red_Special_00001_ja,c_hut_00201_hut1_savage02_Boss_Red_Special_00001,ja,,
e,202603010,c_hut_00201_hut1_savage02_Boss_Red_Appearance_00002_ja,c_hut_00201_hut1_savage02_Boss_Red_Appearance_00002,ja,,
e,202603010,e_glo_00001_hut1_savage03_Normal_Yellow_Normal_00000_ja,e_glo_00001_hut1_savage03_Normal_Yellow_Normal_00000,ja,,
e,202603010,e_glo_00001_hut1_savage03_tank_Normal_Yellow_Normal_00000_ja,e_glo_00001_hut1_savage03_tank_Normal_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_savage03_Boss_Yellow_Normal_00000_ja,c_hut_00001_hut1_savage03_Boss_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_savage03_Boss_Yellow_Special_00001_ja,c_hut_00001_hut1_savage03_Boss_Yellow_Special_00001,ja,,
e,202603010,c_hut_00001_hut1_savage03_Boss_Yellow_Appearance_00002_ja,c_hut_00001_hut1_savage03_Boss_Yellow_Appearance_00002,ja,,
e,202603010,c_hut_00101_hut1_savage03_Boss_Yellow_Normal_00000_ja,c_hut_00101_hut1_savage03_Boss_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00101_hut1_savage03_Boss_Yellow_Special_00001_ja,c_hut_00101_hut1_savage03_Boss_Yellow_Special_00001,ja,,
e,202603010,c_hut_00101_hut1_savage03_Boss_Yellow_Appearance_00002_ja,c_hut_00101_hut1_savage03_Boss_Yellow_Appearance_00002,ja,,
e,202603010,c_hut_00201_hut1_savage03_Boss_Yellow_Normal_00000_ja,c_hut_00201_hut1_savage03_Boss_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00201_hut1_savage03_Boss_Yellow_Special_00001_ja,c_hut_00201_hut1_savage03_Boss_Yellow_Special_00001,ja,,
e,202603010,c_hut_00201_hut1_savage03_Boss_Yellow_Appearance_00002_ja,c_hut_00201_hut1_savage03_Boss_Yellow_Appearance_00002,ja,,
e,202603010,c_hut_00301_hut1_savage03_Boss_Yellow_Normal_00000_ja,c_hut_00301_hut1_savage03_Boss_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00301_hut1_savage03_Boss_Yellow_Special_00001_ja,c_hut_00301_hut1_savage03_Boss_Yellow_Special_00001,ja,,
e,202603010,c_hut_00301_hut1_savage03_Boss_Yellow_Appearance_00002_ja,c_hut_00301_hut1_savage03_Boss_Yellow_Appearance_00002,ja,,
e,202603010,e_glo_00001_hut1_advent_Normal_Yellow_Normal_00000_ja,e_glo_00001_hut1_advent_Normal_Yellow_Normal_00000,ja,,
e,202603010,e_glo_00001_hut1_advent_Normal_Colorless_Normal_00000_ja,e_glo_00001_hut1_advent_Normal_Colorless_Normal_00000,ja,,
e,202603010,e_hut_00001_hut1_advent_Normal_Yellow_Normal_00000_ja,e_hut_00001_hut1_advent_Normal_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_advent_Normal_Colorless_Normal_00000_ja,c_hut_00001_hut1_advent_Normal_Colorless_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_advent_Normal_Colorless_Special_00001_ja,c_hut_00001_hut1_advent_Normal_Colorless_Special_00001,ja,,
e,202603010,c_hut_00101_hut1_advent_Normal_Colorless_Normal_00000_ja,c_hut_00101_hut1_advent_Normal_Colorless_Normal_00000,ja,,
e,202603010,c_hut_00101_hut1_advent_Normal_Colorless_Special_00001_ja,c_hut_00101_hut1_advent_Normal_Colorless_Special_00001,ja,,
e,202603010,c_hut_00201_hut1_advent_Normal_Colorless_Normal_00000_ja,c_hut_00201_hut1_advent_Normal_Colorless_Normal_00000,ja,,
e,202603010,c_hut_00201_hut1_advent_Normal_Colorless_Special_00001_ja,c_hut_00201_hut1_advent_Normal_Colorless_Special_00001,ja,,
e,202603010,c_hut_00301_hut1_advent_Normal_Yellow_Normal_00000_ja,c_hut_00301_hut1_advent_Normal_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00301_hut1_advent_Normal_Yellow_Special_00001_ja,c_hut_00301_hut1_advent_Normal_Yellow_Special_00001,ja,,
e,202603010,e_glo_00001_hut1_advent_Boss_Yellow_Normal_00000_ja,e_glo_00001_hut1_advent_Boss_Yellow_Normal_00000,ja,,
e,202603010,e_glo_00001_hut1_advent_Boss_Yellow_Appearance_00001_ja,e_glo_00001_hut1_advent_Boss_Yellow_Appearance_00001,ja,,
e,202603010,e_glo_00001_hut1_advent_Boss_Colorless_Normal_00000_ja,e_glo_00001_hut1_advent_Boss_Colorless_Normal_00000,ja,,
e,202603010,e_glo_00001_hut1_advent_Boss_Colorless_Appearance_00001_ja,e_glo_00001_hut1_advent_Boss_Colorless_Appearance_00001,ja,,
e,202603010,e_hut_00001_hut1_advent_Boss_Yellow_Normal_00000_ja,e_hut_00001_hut1_advent_Boss_Yellow_Normal_00000,ja,,
e,202603010,e_hut_00001_hut1_advent_Boss_Yellow_Appearance_00001_ja,e_hut_00001_hut1_advent_Boss_Yellow_Appearance_00001,ja,,
e,202603010,c_hut_00001_hut1_advent_Boss_Colorless_Normal_00000_ja,c_hut_00001_hut1_advent_Boss_Colorless_Normal_00000,ja,,
e,202603010,c_hut_00001_hut1_advent_Boss_Colorless_Special_00001_ja,c_hut_00001_hut1_advent_Boss_Colorless_Special_00001,ja,,
e,202603010,c_hut_00001_hut1_advent_Boss_Colorless_Appearance_00002_ja,c_hut_00001_hut1_advent_Boss_Colorless_Appearance_00002,ja,,
e,202603010,c_hut_00101_hut1_advent_Boss_Yellow_Normal_00000_ja,c_hut_00101_hut1_advent_Boss_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00101_hut1_advent_Boss_Yellow_Special_00001_ja,c_hut_00101_hut1_advent_Boss_Yellow_Special_00001,ja,,
e,202603010,c_hut_00101_hut1_advent_Boss_Yellow_Appearance_00002_ja,c_hut_00101_hut1_advent_Boss_Yellow_Appearance_00002,ja,,
e,202603010,c_hut_00201_hut1_advent_Boss_Colorless_Normal_00000_ja,c_hut_00201_hut1_advent_Boss_Colorless_Normal_00000,ja,,
e,202603010,c_hut_00201_hut1_advent_Boss_Colorless_Special_00001_ja,c_hut_00201_hut1_advent_Boss_Colorless_Special_00001,ja,,
e,202603010,c_hut_00201_hut1_advent_Boss_Colorless_Appearance_00002_ja,c_hut_00201_hut1_advent_Boss_Colorless_Appearance_00002,ja,,
e,202603010,c_hut_00301_hut1_advent_Boss_Yellow_Normal_00000_ja,c_hut_00301_hut1_advent_Boss_Yellow_Normal_00000,ja,,
e,202603010,c_hut_00301_hut1_advent_Boss_Yellow_Special_00001_ja,c_hut_00301_hut1_advent_Boss_Yellow_Special_00001,ja,,
e,202603010,c_hut_00301_hut1_advent_Boss_Yellow_Appearance_00002_ja,c_hut_00301_hut1_advent_Boss_Yellow_Appearance_00002,ja,,
