ENABLE,id,release_key,mst_event_id,criterion_type,criterion_value,criterion_count,unlock_criterion_type,unlock_criterion_value,unlock_criterion_count,group_key,mst_mission_reward_group_id,sort_order,destination_scene
e,event_hut_00001_19,202603010,event_hut_00001,SpecificUnitLevel,chara_hut_00301,50,__NULL__,,0,,hut_00001_event_reward_19,19,UnitList
e,event_hut_00001_20,202603010,event_hut_00001,SpecificUnitLevel,chara_hut_00301,60,__NULL__,,0,,hut_00001_event_reward_20,20,UnitList
e,event_hut_00001_21,202603010,event_hut_00001,SpecificUnitLevel,chara_hut_00301,70,__NULL__,,0,,hut_00001_event_reward_21,21,UnitList
e,event_hut_00001_22,202603010,event_hut_00001,SpecificUnitLevel,chara_hut_00301,80,__NULL__,,0,,hut_00001_event_reward_22,22,UnitList
e,event_hut_00001_23,202603010,event_hut_00001,SpecificQuestClear,quest_event_hut1_charaget01,1,__NULL__,,0,,hut_00001_event_reward_23,23,Event
e,event_hut_00001_24,202603010,event_hut_00001,SpecificQuestClear,quest_event_hut1_charaget02,1,__NULL__,,0,,hut_00001_event_reward_24,24,Event
e,event_hut_00001_25,202603010,event_hut_00001,SpecificQuestClear,quest_event_hut1_challenge,1,__NULL__,,0,,hut_00001_event_reward_25,25,Event
e,event_hut_00001_26,202603010,event_hut_00001,SpecificQuestClear,quest_event_hut1_savage,1,__NULL__,,0,,hut_00001_event_reward_26,26,Event
e,event_hut_00001_27,202603010,event_hut_00001,DefeatEnemyCount,,10,__NULL__,,0,,hut_00001_event_reward_27,27,Event
e,event_hut_00001_28,202603010,event_hut_00001,DefeatEnemyCount,,20,__NULL__,,0,,hut_00001_event_reward_28,28,Event
e,event_hut_00001_29,202603010,event_hut_00001,DefeatEnemyCount,,30,__NULL__,,0,,hut_00001_event_reward_29,29,Event
e,event_hut_00001_30,202603010,event_hut_00001,DefeatEnemyCount,,40,__NULL__,,0,,hut_00001_event_reward_30,30,Event
e,event_hut_00001_31,202603010,event_hut_00001,DefeatEnemyCount,,50,__NULL__,,0,,hut_00001_event_reward_31,31,Event
e,event_hut_00001_32,202603010,event_hut_00001,DefeatEnemyCount,,60,__NULL__,,0,,hut_00001_event_reward_32,32,Event
e,event_hut_00001_33,202603010,event_hut_00001,DefeatEnemyCount,,70,__NULL__,,0,,hut_00001_event_reward_33,33,Event
e,event_hut_00001_34,202603010,event_hut_00001,DefeatEnemyCount,,80,__NULL__,,0,,hut_00001_event_reward_34,34,Event
e,event_hut_00001_35,202603010,event_hut_00001,DefeatEnemyCount,,90,__NULL__,,0,,hut_00001_event_reward_35,35,Event
e,event_hut_00001_36,202603010,event_hut_00001,DefeatEnemyCount,,100,__NULL__,,0,,hut_00001_event_reward_36,36,Event
e,event_hut_00001_37,202603010,event_hut_00001,DefeatEnemyCount,,150,__NULL__,,0,,hut_00001_event_reward_37,37,Event
e,event_hut_00001_38,202603010,event_hut_00001,DefeatEnemyCount,,200,__NULL__,,0,,hut_00001_event_reward_38,38,Event
e,event_hut_00001_39,202603010,event_hut_00001,DefeatEnemyCount,,300,__NULL__,,0,,hut_00001_event_reward_39,39,Event
e,event_hut_00001_40,202603010,event_hut_00001,DefeatEnemyCount,,400,__NULL__,,0,,hut_00001_event_reward_40,40,Event
e,event_hut_00001_41,202603010,event_hut_00001,DefeatEnemyCount,,500,__NULL__,,0,,hut_00001_event_reward_41,41,Event
