ENABLE,id,group_id,resource_type,resource_id,resource_amount,weight,pickup,release_key
e,fixd_Pickup_jig_001_19,fixd_Pickup_jig_001,Unit,chara_ron_00001,1,221000,0,202601010
e,fixd_Pickup_jig_001_20,fixd_Pickup_jig_001,Unit,chara_aha_00101,1,221000,0,202601010
e,fixd_Pickup_jig_001_21,fixd_Pickup_jig_001,Unit,chara_jig_00101,1,221000,0,202601010
e,fixd_Pickup_jig_001_22,fixd_Pickup_jig_001,Unit,chara_dos_00001,1,221000,0,202601010
e,fixd_Pickup_jig_001_23,fixd_Pickup_jig_001,Unit,chara_dos_00101,1,221000,0,202601010
e,fixd_Pickup_jig_001_24,fixd_Pickup_jig_001,Unit,chara_gom_00101,1,2035800,0,202601010
e,fixd_Pickup_jig_001_25,fixd_Pickup_jig_001,Unit,chara_bat_00001,1,2035800,0,202601010
e,fixd_Pickup_jig_001_26,fixd_Pickup_jig_001,Unit,chara_bat_00101,1,2035800,0,202601010
e,fixd_Pickup_jig_001_27,fixd_Pickup_jig_001,Unit,chara_kai_00101,1,2035800,0,202601010
e,fixd_Pickup_jig_001_28,fixd_Pickup_jig_001,Unit,chara_sur_00201,1,2035800,0,202601010
e,fixd_Pickup_jig_001_29,fixd_Pickup_jig_001,Unit,chara_sur_00301,1,2035800,0,202601010
e,fixd_Pickup_jig_001_30,fixd_Pickup_jig_001,Unit,chara_aha_00001,1,2035800,0,202601010
e,fixd_Pickup_jig_001_31,fixd_Pickup_jig_001,Unit,chara_jig_00301,1,2035800,0,202601010
e,fixd_Pickup_jig_001_32,fixd_Pickup_jig_001,Unit,chara_mag_00101,1,2035800,0,202601010
e,fixd_Pickup_jig_001_33,fixd_Pickup_jig_001,Unit,chara_sum_00201,1,2035800,0,202601010
e,fixd_Pickup_jig_002_1,fixd_Pickup_jig_002,Unit,chara_jig_00001,1,175500,1,202601010
e,fixd_Pickup_jig_002_2,fixd_Pickup_jig_002,Unit,chara_spy_00101,1,43875,0,202601010
e,fixd_Pickup_jig_002_3,fixd_Pickup_jig_002,Unit,chara_spy_00201,1,43875,0,202601010
e,fixd_Pickup_jig_002_4,fixd_Pickup_jig_002,Unit,chara_spy_00001,1,43875,0,202601010
e,fixd_Pickup_jig_002_5,fixd_Pickup_jig_002,Unit,chara_dan_00002,1,43875,0,202601010
e,fixd_Pickup_jig_002_6,fixd_Pickup_jig_002,Unit,chara_gom_00001,1,43875,0,202601010
e,fixd_Pickup_jig_002_7,fixd_Pickup_jig_002,Unit,chara_chi_00002,1,43875,0,202601010
e,fixd_Pickup_jig_002_8,fixd_Pickup_jig_002,Unit,chara_kai_00002,1,43875,0,202601010
e,fixd_Pickup_jig_002_9,fixd_Pickup_jig_002,Unit,chara_yuw_00001,1,43875,0,202601010
e,fixd_Pickup_jig_002_10,fixd_Pickup_jig_002,Unit,chara_yuw_00101,1,43875,0,202601010
e,fixd_Pickup_jig_002_11,fixd_Pickup_jig_002,Unit,chara_sur_00101,1,43875,0,202601010
e,fixd_Pickup_jig_002_12,fixd_Pickup_jig_002,Unit,chara_mag_00001,1,43875,0,202601010
e,fixd_Pickup_jig_002_13,fixd_Pickup_jig_002,Unit,chara_sum_00101,1,43875,0,202601010
e,fixd_Pickup_jig_002_14,fixd_Pickup_jig_002,Unit,chara_jig_00501,1,351000,1,202601010
e,fixd_Pickup_jig_002_15,fixd_Pickup_jig_002,Unit,chara_dan_00101,1,221000,0,202601010
e,fixd_Pickup_jig_002_16,fixd_Pickup_jig_002,Unit,chara_chi_00201,1,221000,0,202601010
e,fixd_Pickup_jig_002_17,fixd_Pickup_jig_002,Unit,chara_chi_00301,1,221000,0,202601010
e,fixd_Pickup_jig_002_18,fixd_Pickup_jig_002,Unit,chara_kai_00301,1,221000,0,202601010
e,fixd_Pickup_jig_002_19,fixd_Pickup_jig_002,Unit,chara_ron_00001,1,221000,0,202601010
e,fixd_Pickup_jig_002_20,fixd_Pickup_jig_002,Unit,chara_aha_00101,1,221000,0,202601010
e,fixd_Pickup_jig_002_21,fixd_Pickup_jig_002,Unit,chara_jig_00101,1,221000,0,202601010
e,fixd_Pickup_jig_002_22,fixd_Pickup_jig_002,Unit,chara_dos_00001,1,221000,0,202601010
e,fixd_Pickup_jig_002_23,fixd_Pickup_jig_002,Unit,chara_dos_00101,1,221000,0,202601010
e,fixd_Pickup_jig_002_24,fixd_Pickup_jig_002,Unit,chara_gom_00101,1,2035800,0,202601010
e,fixd_Pickup_jig_002_25,fixd_Pickup_jig_002,Unit,chara_bat_00001,1,2035800,0,202601010
e,fixd_Pickup_jig_002_26,fixd_Pickup_jig_002,Unit,chara_bat_00101,1,2035800,0,202601010
e,fixd_Pickup_jig_002_27,fixd_Pickup_jig_002,Unit,chara_kai_00101,1,2035800,0,202601010
e,fixd_Pickup_jig_002_28,fixd_Pickup_jig_002,Unit,chara_sur_00201,1,2035800,0,202601010
e,fixd_Pickup_jig_002_29,fixd_Pickup_jig_002,Unit,chara_sur_00301,1,2035800,0,202601010
e,fixd_Pickup_jig_002_30,fixd_Pickup_jig_002,Unit,chara_aha_00001,1,2035800,0,202601010
e,fixd_Pickup_jig_002_31,fixd_Pickup_jig_002,Unit,chara_jig_00301,1,2035800,0,202601010
e,fixd_Pickup_jig_002_32,fixd_Pickup_jig_002,Unit,chara_mag_00101,1,2035800,0,202601010
e,fixd_Pickup_jig_002_33,fixd_Pickup_jig_002,Unit,chara_sum_00201,1,2035800,0,202601010
