ENABLE,id,sequence_set_id,sequence_group_id,sequence_element_id,priority_sequence_element_id,condition_type,condition_value,action_type,action_value,action_value2,summon_count,summon_interval,summon_animation_type,summon_position,move_start_condition_type,move_start_condition_value,move_stop_condition_type,move_stop_condition_value,move_restart_condition_type,move_restart_condition_value,move_loop_count,is_summon_unit_outpost_damage_invalidation,last_boss_trigger,aura_type,death_type,enemy_hp_coef,enemy_attack_coef,enemy_speed_coef,override_drop_battle_point,defeated_score,action_delay,deactivation_condition_type,deactivation_condition_value,release_key
e,event_sur1_charaget01_00004_3,event_sur1_charaget01_00004,,3,,InitialSummon,0,SummonEnemy,e_sur_00101_surget_Normal_Blue,,1,0,None,1.5,ElapsedTime,900,None,,None,,,,,Default,Normal,1,0.8,1,50,0,,None,,202512010
e,event_sur1_charaget01_00004_4,event_sur1_charaget01_00004,,4,,InitialSummon,0,SummonEnemy,e_sur_00101_surget_Normal_Blue,,1,0,None,1.7,ElapsedTime,900,None,,None,,,,,Default,Normal,1,0.8,1,50,0,,None,,202512010
e,event_sur1_charaget01_00004_5,event_sur1_charaget01_00004,,5,,ElapsedTime,2000,SummonEnemy,c_sur_00801_surget_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Boss,Normal,2,1,1.1,,0,,None,,202512010
e,event_sur1_charaget01_00005_1,event_sur1_charaget01_00005,,1,,ElapsedTime,300,SummonEnemy,e_sur_00101_surget_Normal_Blue,,2,300,None,,None,,None,,None,,,,,Default,Normal,0.8,0.8,1,100,0,,None,,202512010
e,event_sur1_charaget01_00005_2,event_sur1_charaget01_00005,,2,,ElapsedTime,2100,SummonEnemy,e_sur_00101_surget_Normal_Blue,,5,1000,None,,None,,None,,None,,,,,Default,Normal,0.7,0.7,1,,0,,None,,202512010
e,event_sur1_charaget01_00005_3,event_sur1_charaget01_00005,,3,,ElapsedTime,1400,SummonEnemy,c_sur_00001_surget_Normal_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,2,1,1,,0,,None,,202512010
e,event_sur1_charaget01_00005_4,event_sur1_charaget01_00005,,4,,ElapsedTime,1600,SummonEnemy,c_sur_00201_surget_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Boss,Normal,1,1.2,1,,0,,None,,202512010
e,event_sur1_charaget01_00006_1,event_sur1_charaget01_00006,,1,,InitialSummon,0,SummonEnemy,e_sur_00101_surget_Normal_Blue,,1,0,None,0.85,Damage,1,None,,None,,,,,Default,Normal,1.8,0.7,1,,0,,None,,202512010
e,event_sur1_charaget01_00006_2,event_sur1_charaget01_00006,,2,,ElapsedTime,1000,SummonEnemy,c_sur_00801_surget_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Boss,Normal,2.5,0.8,1.1,,0,,None,,202512010
e,event_sur1_charaget01_00006_3,event_sur1_charaget01_00006,,3,,ElapsedTime,1100,SummonEnemy,c_sur_00201_surget_Normal_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,1.8,1.2,1,,0,,None,,202512010
e,event_sur1_charaget01_00006_4,event_sur1_charaget01_00006,,4,,ElapsedTime,1600,SummonEnemy,e_sur_00101_surget_Normal_Blue,,3,1500,None,,None,,None,,None,,,,,Default,Normal,0.5,0.5,1,,0,,None,,202512010
e,event_sur1_charaget01_00007_1,event_sur1_charaget01_00007,,1,,ElapsedTime,300,SummonEnemy,c_sur_00001_surget_Normal_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,2.4,1,1,,0,,None,,202512010
e,event_sur1_charaget01_00007_2,event_sur1_charaget01_00007,,2,,ElapsedTime,500,SummonEnemy,e_sur_00101_surget_Normal_Blue,,3,800,None,,None,,None,,None,,,,,Default,Normal,0.8,0.8,1,,0,,None,,202512010
e,event_sur1_charaget01_00007_3,event_sur1_charaget01_00007,,3,,ElapsedTime,2000,SummonEnemy,c_sur_00501_surget_Boss_Blue,,1,0,Fall0,,None,,None,,None,,,,,Boss,Normal,1.7,1.1,1,,0,,None,,202512010
e,event_sur1_charaget01_00008_1,event_sur1_charaget01_00008,,1,,ElapsedTime,500,SummonEnemy,e_sur_00101_surget_Normal_Blue,,3,300,None,,None,,None,,None,,,,,Default,Normal,0.8,0.8,1,100,0,,None,,202512010
e,event_sur1_charaget01_00008_2,event_sur1_charaget01_00008,,2,,ElapsedTime,1300,SummonEnemy,c_sur_00501_surget_Normal_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,2,0.6,1,,0,,None,,202512010
e,event_sur1_charaget01_00008_3,event_sur1_charaget01_00008,,3,,ElapsedTime,1000,SummonEnemy,c_sur_00801_surget_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Boss,Normal,3,1,1.1,,0,,None,,202512010
e,event_sur1_charaget01_00008_4,event_sur1_charaget01_00008,,4,,ElapsedTime,2200,SummonEnemy,e_sur_00101_surget_Normal_Blue,,3,1000,None,,None,,None,,None,,,,,Default,Normal,1,1,1,100,0,,None,,202512010
e,event_sur1_savage_00001_1,event_sur1_savage_00001,,1,,ElapsedTime,300,SummonEnemy,e_sur_00101_savege_Normal_Colorless,,2,400,Fall4,0.85,None,,None,,None,,,,,Boss,Normal,7,1.5,1,200,0,,None,,202512010
e,event_sur1_savage_00001_2,event_sur1_savage_00001,,2,,EnterTargetKomaIndex,0,SummonEnemy,e_sur_00101_savege_Normal_Colorless,,8,400,Fall4,1.3,None,,None,,None,,,,,Default,Normal,7,1.5,1,20,0,150,None,,202512010
e,event_sur1_savage_00001_3,event_sur1_savage_00001,,3,,ElapsedTime,1800,SummonEnemy,e_sur_00101_savege_Normal_Colorless,,50,800,None,,None,,None,,None,,,,,Default,Normal,7,1.5,1,20,0,,None,,202512010
e,event_sur1_savage_00001_4,event_sur1_savage_00001,,4,,EnterTargetKomaIndex,0,SummonEnemy,e_sur_00101_savege_Normal_Yellow,,2,700,Fall4,1.7,None,,None,,None,,,,,Default,Normal,4,2.5,1,30,0,,None,,202512010
e,event_sur1_savage_00001_5,event_sur1_savage_00001,,5,,ElapsedTime,2000,SummonEnemy,e_sur_00101_savege_Normal_Yellow,,50,800,None,,None,,None,,None,,,,,Default,Normal,4,2.5,1,30,0,,None,,202512010
e,event_sur1_savage_00001_6,event_sur1_savage_00001,,6,,EnterTargetKomaIndex,4,SummonEnemy,e_sur_00101_savege_Normal_Yellow,,10,100,Fall4,0.75,None,,None,,None,,,,,Default,Normal,4,2.5,1,30,0,,None,,202512010
e,event_sur1_savage_00001_7,event_sur1_savage_00001,,7,,OutpostHpPercentage,99,SummonEnemy,c_sur_00801_savege_Normal_Yellow,,1,0,None,,None,,None,,None,,,,,Boss,Normal,9,3,1,100,0,,None,,202512010
e,event_sur1_savage_00001_8,event_sur1_savage_00001,,8,,OutpostHpPercentage,99,SummonEnemy,c_sur_00101_savege_Boss_Yellow,,1,0,None,,None,,None,,None,,,1,,Default,Normal,5,3.5,1,200,0,100,None,,202512010
e,event_sur1_savage_00002_1,event_sur1_savage_00002,,1,,ElapsedTime,50,SummonEnemy,e_sur_00101_savege_Normal_Colorless,,5,50,None,,None,,None,,None,,,,,Default,Normal,7,1.5,1,,0,,None,,202512010
e,event_sur1_savage_00002_2,event_sur1_savage_00002,,2,,ElapsedTime,600,SummonEnemy,e_sur_00101_savege_Normal_Colorless,,70,800,None,,None,,None,,None,,,,,Default,Normal,7,1.5,1,,0,,None,,202512010
e,event_sur1_savage_00002_3,event_sur1_savage_00002,,3,,EnterTargetKomaIndex,3,SummonEnemy,e_sur_00101_savege_Normal_Colorless,,1,0,None,,None,,None,,None,,,,,Default,Normal,7,1.5,1,,0,,None,,202512010
e,event_sur1_savage_00002_4,event_sur1_savage_00002,,4,,EnterTargetKomaIndex,3,SummonEnemy,e_sur_00101_savege_Normal_Blue,,1,0,None,,None,,None,,None,,,,,Boss,Normal,4,2.5,1,,0,30,None,,202512010
e,event_sur1_savage_00002_5,event_sur1_savage_00002,,groupchange_1,,FriendUnitDead,4,SwitchSequenceGroup,w1,,,,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,0,,None,,202512010
e,event_sur1_savage_00002_6,event_sur1_savage_00002,w1,5,,ElapsedTimeSinceSequenceGroupActivated,600,SummonEnemy,e_sur_00101_savege_Normal_Blue,,50,600,None,,None,,None,,None,,,,,Default,Normal,4,2.5,1,,0,,None,,202512010
e,event_sur1_savage_00002_7,event_sur1_savage_00002,w1,6,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,c_sur_00801_savege_Normal_Blue,,1,0,None,,None,,None,,None,,,,,Boss,Normal,8.5,2.5,1,,0,,None,,202512010
e,event_sur1_savage_00002_8,event_sur1_savage_00002,w1,7,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,c_sur_00501_savege_Boss_Blue,,1,0,None,,None,,None,,None,,,1,,Default,Normal,5,3.5,1,,0,100,None,,202512010
e,event_sur1_savage_00002_9,event_sur1_savage_00002,w1,8,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_sur_00101_savege_Normal_Colorless,,50,800,None,,None,,None,,None,,,,,Default,Normal,7,1.5,1,,0,,None,,202512010
e,event_sur1_savage_00003_1,event_sur1_savage_00003,,1,,InitialSummon,1,SummonEnemy,e_sur_00101_savege_Normal_Colorless,,1,0,None,1.3,ElapsedTime,700,None,,None,,,,,Default,Normal,11,2.5,1,,0,,None,,202512010
e,event_sur1_savage_00003_2,event_sur1_savage_00003,,2,,InitialSummon,1,SummonEnemy,e_sur_00101_savege_Normal_Colorless,,1,0,None,1.5,ElapsedTime,700,None,,None,,,,,Default,Normal,11,2.5,1,,0,,None,,202512010
e,event_sur1_savage_00003_3,event_sur1_savage_00003,,3,,InitialSummon,1,SummonEnemy,e_sur_00101_savege_Normal_Colorless,,1,0,None,1.7,ElapsedTime,700,None,,None,,,,,Default,Normal,11,2.5,1,,0,,None,,202512010
e,event_sur1_savage_00003_4,event_sur1_savage_00003,,4,,ElapsedTime,300,SummonEnemy,e_sur_00101_savege_Normal_Colorless,,50,700,None,,None,,None,,None,,,,,Default,Normal,11,2.5,1,,0,,None,,202512010
e,event_sur1_savage_00003_5,event_sur1_savage_00003,,5,,ElapsedTime,2200,SummonEnemy,e_sur_00101_savege_Normal_Yellow,,1,0,None,,None,,None,,None,,,,,Boss,Normal,40,3.5,1,,0,,None,,202512010
e,event_sur1_savage_00003_6,event_sur1_savage_00003,,6,,ElapsedTime,900,SummonEnemy,e_sur_00101_savege_Normal_Yellow,,50,600,None,,None,,None,,None,,,,,Default,Normal,5.6,3.5,1,,0,,None,,202512010
e,event_sur1_savage_00003_7,event_sur1_savage_00003,,7,,FriendUnitDead,5,SummonEnemy,c_sur_00801_savege_Normal_Yellow,,1,0,None,,None,,None,,None,,,,,Default,Normal,9,3,1,,0,,None,,202512010
e,event_sur1_savage_00003_8,event_sur1_savage_00003,,8,,FriendUnitDead,5,SummonEnemy,c_sur_00101_savege_Boss_Yellow,,1,0,None,,None,,None,,None,,,,,Default,Normal,6,4,1,,0,100,None,,202512010
e,event_sur1_savage_00003_9,event_sur1_savage_00003,,groupchange_1,,FriendUnitDead,7,SwitchSequenceGroup,w1,,,,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,0,,None,,202512010
e,event_sur1_savage_00003_10,event_sur1_savage_00003,w1,9,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_sur_00101_savege_Normal_Colorless,,30,600,Fall4,1.6,None,,None,,None,,,,,Default,Normal,10,2.5,1,,0,,None,,202512010
e,event_sur1_savage_00003_11,event_sur1_savage_00003,w1,10,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_sur_00101_savege_Normal_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,5.6,2.5,1,,0,,None,,202512010
e,event_sur1_savage_00003_12,event_sur1_savage_00003,w1,11,,ElapsedTimeSinceSequenceGroupActivated,100,SummonEnemy,e_sur_00101_savege_Normal_Blue,,50,900,None,,None,,None,,None,,,,,Default,Normal,5.6,2.5,1,,0,,None,,202512010
e,event_sur1_savage_00003_13,event_sur1_savage_00003,w1,12,,ElapsedTimeSinceSequenceGroupActivated,600,SummonEnemy,c_sur_00801_savege_Normal_Blue,,1,0,None,,None,,None,,None,,,,,Boss,Normal,8,2.5,1,,0,,None,,202512010
e,event_sur1_savage_00003_14,event_sur1_savage_00003,w1,13,,ElapsedTimeSinceSequenceGroupActivated,800,SummonEnemy,c_sur_00501_savege_Btrans_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,5,3,1,,0,,None,,202512010
e,event_sur1_savage_00003_15,event_sur1_savage_00003,w1,14,,FriendUnitDead,12,SummonEnemy,c_sur_00801_savege_Normal_Blue,,1,0,None,,None,,None,,None,,,,,Boss,Normal,8,2.5,1,,0,50,None,,202512010
e,raid_sur1_00001_1,raid_sur1_00001,,1,,ElapsedTime,300,SummonEnemy,c_sur_00701_sur1_advent_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Boss,Normal,2.5,2,1,50,30,,None,,202512010
e,raid_sur1_00001_2,raid_sur1_00001,w1,101,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00001_sur1_advent_Normal_Blue,,2,75,Fall0,2.6,None,,None,,None,,,,,Default,Normal,3,2,1,5,30,,None,,202512010
e,raid_sur1_00001_3,raid_sur1_00001,w1,102,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00001_sur1_advent_Normal_Blue,,2,75,Fall0,2.8,None,,None,,None,,,,,Default,Normal,3,2,1,5,30,,None,,202512010
e,raid_sur1_00001_4,raid_sur1_00001,w1,103,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00001_sur1_advent_Normal_Blue,,2,75,Fall0,3.1,None,,None,,None,,,,,Default,Normal,3,2,1,5,30,,None,,202512010
e,raid_sur1_00001_5,raid_sur1_00001,w1,104,,ElapsedTimeSinceSequenceGroupActivated,300,SummonEnemy,e_sur_00101_sur1_advent_Normal_Red,,6,300,None,,None,,None,,None,,,,,Default,Normal,15,2,1,50,10,,None,,202512010
e,raid_sur1_00001_6,raid_sur1_00001,w1,150,,ElapsedTimeSinceSequenceGroupActivated,600,SummonEnemy,c_sur_00701_sur1_advent_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Boss,Normal,10.15,5.6,1,50,50,,None,,202512010
e,raid_sur1_00001_7,raid_sur1_00001,w2,201,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00001_sur1_advent_Normal_Blue,,2,50,None,2.6,None,,None,,None,,,,,Default,Normal,8,4,1,5,30,,None,,202512010
e,raid_sur1_00001_8,raid_sur1_00001,w2,202,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00001_sur1_advent_Normal_Blue,,3,50,None,2.8,None,,None,,None,,,,,Default,Normal,8,4,1,5,30,,None,,202512010
e,raid_sur1_00001_9,raid_sur1_00001,w2,203,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00001_sur1_advent_Normal_Blue,,3,50,None,3.1,None,,None,,None,,,,,Default,Normal,8,4,1,5,30,,None,,202512010
e,raid_sur1_00001_10,raid_sur1_00001,w2,204,,ElapsedTimeSinceSequenceGroupActivated,250,SummonEnemy,e_sur_00101_sur1_advent_Normal_Red,,6,250,None,,None,,None,,None,,,,,Default,Normal,30,4.5,1,50,10,,None,,202512010
e,raid_sur1_00001_11,raid_sur1_00001,w2,205,,ElapsedTimeSinceSequenceGroupActivated,250,SummonEnemy,e_glo_00001_sur1_advent_Normal_Green,,1,0,Fall0,2.9,None,,None,,None,,,,,Boss,Normal,12,8,1,50,30,,None,,202512010
e,raid_sur1_00001_12,raid_sur1_00001,w2,250,,ElapsedTimeSinceSequenceGroupActivated,600,SummonEnemy,c_sur_00701_sur1_advent_Boss_Blue,,1,0,None,,None,,None,,None,,,,,AdventBoss1,Normal,17.5,12,1,50,100,,None,,202512010
e,raid_sur1_00001_13,raid_sur1_00001,w3,301,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00001_sur1_advent_Normal_Blue,,2,50,None,2.6,None,,None,,None,,,,,Default,Normal,12,7,1,5,20,,None,,202512010
e,raid_sur1_00001_14,raid_sur1_00001,w3,302,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00001_sur1_advent_Normal_Blue,,3,50,None,2.8,None,,None,,None,,,,,Default,Normal,12,7,1,5,20,,None,,202512010
e,raid_sur1_00001_15,raid_sur1_00001,w3,303,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00001_sur1_advent_Normal_Blue,,3,50,None,3.1,None,,None,,None,,,,,Default,Normal,12,7,1,5,20,,None,,202512010
e,raid_sur1_00001_16,raid_sur1_00001,w3,304,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00001_sur1_advent_Normal_Blue,,3,50,None,3.4,None,,None,,None,,,,,Default,Normal,12,7,1,5,20,,None,,202512010
e,raid_sur1_00001_17,raid_sur1_00001,w3,305,,ElapsedTimeSinceSequenceGroupActivated,150,SummonEnemy,e_sur_00101_sur1_advent_Normal_Red,,50,200,None,,None,,None,,None,,,,,Default,Normal,49,6,1,50,10,,None,,202512010
e,raid_sur1_00001_18,raid_sur1_00001,w3,306,,ElapsedTimeSinceSequenceGroupActivated,200,SummonEnemy,e_glo_00001_sur1_advent_Normal_Green,,1,0,Fall0,2.9,None,,None,,None,,,,,Boss,Normal,16.5,12,1,100,50,,None,,202512010
e,raid_sur1_00001_19,raid_sur1_00001,w3,350,,ElapsedTimeSinceSequenceGroupActivated,350,SummonEnemy,c_sur_00701_sur1_advent_Boss_Blue,,1,0,None,,None,,None,,None,,,,,AdventBoss2,Normal,23,15,1,200,200,,None,,202512010
e,raid_sur1_00001_20,raid_sur1_00001,w4,401,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00001_sur1_advent_Normal_Blue,,3,50,None,2.6,None,,None,,None,,,,,Default,Normal,20,9,1,5,25,,None,,202512010
e,raid_sur1_00001_21,raid_sur1_00001,w4,402,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00001_sur1_advent_Normal_Blue,,4,50,None,2.8,None,,None,,None,,,,,Default,Normal,20,9,1,5,25,,None,,202512010
e,raid_sur1_00001_22,raid_sur1_00001,w4,403,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00001_sur1_advent_Normal_Blue,,4,50,None,3.1,None,,None,,None,,,,,Default,Normal,20,9,1,5,25,,None,,202512010
e,raid_sur1_00001_23,raid_sur1_00001,w4,404,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_glo_00001_sur1_advent_Normal_Blue,,4,50,None,3.4,None,,None,,None,,,,,Default,Normal,20,9,1,5,25,,None,,202512010
e,raid_sur1_00001_24,raid_sur1_00001,w4,405,,ElapsedTimeSinceSequenceGroupActivated,75,SummonEnemy,e_sur_00101_sur1_advent_Normal_Red,,50,200,None,,None,,None,,None,,,,,Default,Normal,65,7,1,50,10,,None,,202512010
e,raid_sur1_00001_25,raid_sur1_00001,w4,406,,ElapsedTimeSinceSequenceGroupActivated,200,SummonEnemy,e_glo_00001_sur1_advent_Normal_Green,,1,0,Fall0,2.9,None,,None,,None,,,,,Boss,Normal,25,15,1,100,50,,None,,202512010
e,raid_sur1_00001_26,raid_sur1_00001,w4,450,,FriendUnitDead,405,SummonEnemy,c_sur_00701_sur1_advent_Boss_Blue,,1,0,None,,None,,None,,None,,,,,AdventBoss3,Normal,35,19,1,200,400,,None,,202512010
e,raid_sur1_00001_27,raid_sur1_00001,,groupchange_1,,FriendUnitDead,1,SwitchSequenceGroup,w1,,0,0,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,,,None,,202512010
e,raid_sur1_00001_28,raid_sur1_00001,w1,groupchange_2,,FriendUnitDead,150,SwitchSequenceGroup,w2,,0,0,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,,,None,,202512010
e,raid_sur1_00001_29,raid_sur1_00001,w2,groupchange_3,,FriendUnitDead,250,SwitchSequenceGroup,w3,,0,0,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,,,None,,202512010
e,raid_sur1_00001_30,raid_sur1_00001,w3,groupchange_4,,FriendUnitDead,350,SwitchSequenceGroup,w4,,0,0,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,,,None,,202512010
e,raid_sur1_00001_31,raid_sur1_00001,w4,groupchange_5,,FriendUnitDead,450,SwitchSequenceGroup,w3,,0,0,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,,,None,,202512010
e,event_sur1_charaget02_00001_1,event_sur1_charaget02_00001,,1,,EnterTargetKomaIndex,2,SummonEnemy,e_sur_00101_aobaget_Normal_Blue,,1,0,Fall,1.9,None,,None,,None,,,,,Default,Normal,6,2,1,100,0,,None,,202512010
e,event_sur1_charaget02_00001_2,event_sur1_charaget02_00001,,1,,EnterTargetKomaIndex,2,SummonEnemy,e_sur_00101_aobaget_Normal_Blue,,2,500,Fall,2.5,None,,None,,None,,,,,Default,Normal,6,2,1,100,0,50,None,,202512010
e,event_sur1_charaget02_00001_3,event_sur1_charaget02_00001,,2,,FriendUnitDead,1,SummonEnemy,e_sur_00101_aobaget_Normal_Blue,,3,100,None,,None,,None,,None,,,,,Default,Normal,6,2,1,100,0,,None,,202512010
e,event_sur1_charaget02_00001_4,event_sur1_charaget02_00001,,3,,FriendUnitDead,1,SummonEnemy,e_sur_00101_aobaget_Normal_Blue,,3,100,None,,None,,None,,None,,,,,Default,Normal,6,2,1,100,0,1500,None,,202512010
e,event_sur1_charaget02_00001_5,event_sur1_charaget02_00001,,4,,FriendUnitDead,1,SummonEnemy,e_sur_00101_aobaget_Normal_Blue,,5,500,None,,None,,None,,None,,,,,Default,Normal,6,2,1,100,0,2000,None,,202512010
e,event_sur1_charaget02_00001_6,event_sur1_charaget02_00001,,5,,ElapsedTime,1000,SummonEnemy,e_sur_00101_aobaget_Normal_Blue,,1,,None,,None,,None,,None,,,,,Default,Normal,6,2,1,100,0,,None,,202512010
e,event_sur1_charaget02_00002_1,event_sur1_charaget02_00002,,1,,ElapsedTime,200,SummonEnemy,c_sur_00301_aobaget_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,12,1.8,1,200,0,,None,,202512010
e,event_sur1_charaget02_00002_2,event_sur1_charaget02_00002,,2,,ElapsedTime,1000,SummonEnemy,e_sur_00101_aobaget_Normal_Blue,,3,500,None,,None,,None,,None,,,,,Default,Normal,6,2,1,100,0,,None,,202512010
e,event_sur1_charaget02_00002_3,event_sur1_charaget02_00002,,3,,ElapsedTime,3000,SummonEnemy,e_sur_00101_aobaget_Normal_Blue,,5,250,None,,None,,None,,None,,,,,Default,Normal,6,2,1,100,0,,None,,202512010
