ENABLE,release_key,id,mst_enemy_character_id,character_unit_kind,role_type,color,sort_order,hp,damage_knock_back_count,move_speed,well_distance,attack_power,attack_combo_cycle,mst_unit_ability_id1,drop_battle_point,mstTransformationEnemyStageParameterId,transformationConditionType,transformationConditionValue
e,202512010,c_sur_00801_savege_Normal_Blue,chara_sur_00801,Normal,Defense,Blue,15,100000,1,45,0.23,300,2,,100,,None,
e,202512010,e_sur_00101_savege_Normal_Colorless,enemy_sur_00101,Normal,Defense,Colorless,16,10000,3,30,0.2,300,1,,100,,None,
e,202512010,e_sur_00101_savege_Normal_Yellow,enemy_sur_00101,Normal,Technical,Yellow,17,10000,3,32,0.22,300,1,,100,,None,
e,202512010,e_sur_00101_savege_Normal_Blue,enemy_sur_00101,Normal,Technical,Blue,18,10000,3,32,0.22,300,1,,100,,None,
e,202512010,c_sur_00501_savege_Boss_Blue,chara_sur_00501,Boss,Attack,Blue,19,100000,3,35,0.45,500,4,,100,,None,
e,202512010,c_sur_00501_savege_Btrans_Boss_Blue,chara_sur_00501,Boss,Attack,Blue,20,100000,3,35,0.45,500,4,,100,c_sur_00501_savege_Atrans_Boss_Blue,HpPercentage,1
e,202512010,c_sur_00501_savege_Atrans_Boss_Blue,chara_sur_00501,Boss,Technical,Blue,21,100000,3,35,0.45,500,6,,100,,None,
e,202512010,c_sur_00701_sur1_advent_Boss_Blue,enemy_sur_00001,Boss,Attack,Blue,22,10000,2,60,0.24,100,3,,100,,None,
e,202512010,e_sur_00101_sur1_advent_Normal_Red,enemy_sur_00101,Normal,Defense,Red,23,1000,1,40,0.17,100,1,,100,,None,
e,202512010,e_glo_00001_sur1_advent_Normal_Green,enemy_glo_00001,Normal,Attack,Green,24,10000,1,30,0.25,100,1,,100,,None,
e,202512010,e_glo_00001_sur1_advent_Normal_Blue,enemy_glo_00001,Normal,Attack,Blue,25,1000,0,30,0.18,100,1,,100,,None,
e,202512010,e_sur_00101_aobaget_Normal_Blue,enemy_sur_00101,Normal,Technical,Blue,26,1000,2,42,0.2,100,1,,100,,None,
e,202512010,e_sur_00101_aobaget_Normal_Red,enemy_sur_00101,Normal,Technical,Red,27,1000,2,42,0.2,100,1,,100,,None,
e,202512010,e_sur_00101_aobaget_Normal_Colorless,enemy_sur_00101,Normal,Technical,Colorless,28,1000,1,42,0.2,100,1,,100,,None,
e,202512010,c_sur_00701_aobaget_Normal_Colorless,enemy_sur_00001,Normal,Attack,Colorless,29,10000,3,50,0.24,100,4,,100,,None,
e,202512010,c_sur_00701_aobaget_Normal_Blue,enemy_sur_00001,Normal,Attack,Blue,30,10000,3,50,0.24,100,4,,100,,None,
e,202512010,c_sur_00701_aobaget_Boss_Colorless,enemy_sur_00001,Boss,Attack,Colorless,31,10000,3,50,0.24,100,5,,500,,None,
e,202512010,c_sur_00101_aobaget_Normal_Red,chara_sur_00101,Normal,Attack,Red,32,1000,1,45,0.2,100,4,,100,,None,
e,202512010,c_sur_00101_aobaget_Boss_Red,chara_sur_00101,Boss,Attack,Red,33,10000,2,45,0.2,100,4,,500,,None,
e,202512010,c_sur_00201_aobaget_Normal_Red,chara_sur_00201,Normal,Attack,Red,34,1000,2,35,0.11,100,4,,100,,None,
e,202512010,c_sur_00201_aobaget_Boss_Red,chara_sur_00201,Boss,Technical,Red,35,10000,2,25,0.11,100,6,,500,,None,
e,202512010,c_sur_00601_aobaget_Normal_Red,chara_sur_00601,Normal,Technical,Red,36,1000,4,35,0.2,100,3,,100,,None,
e,202512010,c_sur_00601_aobaget_Boss_Red,chara_sur_00601,Boss,Technical,Red,37,10000,4,35,0.2,100,3,,500,,None,
e,202512010,c_sur_00301_aobaget_Boss_Blue,chara_sur_00301,Boss,Defense,Blue,38,10000,1,31,0.2,100,4,,500,,None,
e,202512010,c_sur_00501_aobaget_Normal_Blue,chara_sur_00501,Normal,Attack,Blue,39,1000,3,35,0.45,100,3,,100,,None,
e,202512010,c_sur_00501_aobaget_Boss_Blue,chara_sur_00501,Boss,Attack,Blue,40,10000,4,25,0.45,100,10,,100,,None,
e,202512010,e_sur_00101_challenge_Normal_Red,enemy_sur_00101,Normal,Attack,Red,41,50000,3,30,0.17,300,4,,100,,None,
e,202512010,c_sur_00001_challenge_Normal_Red,chara_sur_00001,Normal,Support,Red,42,50000,3,32,0.24,300,4,,100,,None,
e,202512010,c_sur_00301_challenge_Boss_Blue,chara_sur_00301,Boss,Defense,Blue,43,50000,4,35,0.2,300,4,,500,,None,
e,202512010,c_sur_00801_challenge_Normal_Red,chara_sur_00801,Normal,Defense,Red,44,50000,3,32,0.24,300,4,,100,,None,
e,202512010,c_sur_00201_challenge_Boss_Blue,chara_sur_00201,Boss,Attack,Blue,45,50000,2,30,0.11,300,4,,500,,None,
e,202512010,c_sur_00601_challenge_Boss_Red,chara_sur_00601,Boss,Technical,Red,46,50000,3,35,0.2,300,4,,500,,None,
e,202512010,c_sur_00101_challenge_Boss_Green,chara_sur_00101,Boss,Attack,Green,47,50000,3,45,0.25,300,4,,500,,None,
e,202512010,c_sur_00501_challenge_Boss_Yellow,chara_sur_00501,Boss,Technical,Yellow,48,50000,3,25,0.45,300,4,,500,,None,
