ENABLE,id,mst_page_id,row,height,koma_line_layout_asset_key,koma1_asset_key,koma1_width,koma1_back_ground_offset,koma1_effect_type,koma1_effect_parameter1,koma1_effect_parameter2,koma1_effect_target_side,koma1_effect_target_colors,koma1_effect_target_roles,koma2_asset_key,koma2_width,koma2_back_ground_offset,koma2_effect_type,koma2_effect_parameter1,koma2_effect_parameter2,koma2_effect_target_side,koma2_effect_target_colors,koma2_effect_target_roles,koma3_asset_key,koma3_width,koma3_back_ground_offset,koma3_effect_type,koma3_effect_parameter1,koma3_effect_parameter2,koma3_effect_target_side,koma3_effect_target_colors,koma3_effect_target_roles,koma4_asset_key,koma4_width,koma4_back_ground_offset,koma4_effect_type,koma4_effect_parameter1,koma4_effect_parameter2,koma4_effect_target_side,koma4_effect_target_colors,koma4_effect_target_roles,release_key
e,dungeon_jig_boss_00001_1,dungeon_jig_boss_00001,1,1.0,1,jig_00002,1.0,0,None,0,0,All,All,All,,,,None,,,,,,,,,None,,,,,,,,,None,,,,,,999999999
e,dungeon_kai_normal_00001_1,dungeon_kai_normal_00001,1,0.34,1,kai_00001,1.0,0,None,0,0,All,All,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,202604010
e,dungeon_kai_normal_00001_2,dungeon_kai_normal_00001,2,0.33,1,kai_00001,1.0,0,None,0,0,All,All,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,202604010
e,dungeon_kai_normal_00001_3,dungeon_kai_normal_00001,3,0.33,1,kai_00001,1.0,0,None,0,0,All,All,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,202604010
e,dungeon_kai_boss_00001_1,dungeon_kai_boss_00001,1,1.0,1,kai_00001,1.0,0,None,0,0,All,All,All,,,,None,,,,,,,,,None,,,,,,,,,None,,,,,,999999999
e,dungeon_kim_normal_00001_1,dungeon_kim_normal_00001,1,0.33,5,kim_00001,0.6,0,None,0,,All,All,All,kim_00001,0.4,0,None,0,,All,All,All,,,,,,,,,,,,,,,,,,,999999999
e,dungeon_kim_normal_00001_2,dungeon_kim_normal_00001,2,0.34,1,kim_00001,1.0,0,None,0,,All,All,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,999999999
e,dungeon_kim_normal_00001_3,dungeon_kim_normal_00001,3,0.33,6,kim_00001,0.5,0,None,0,,All,All,All,kim_00001,0.5,0,None,0,,All,All,All,,,,,,,,,,,,,,,,,,,999999999
e,dungeon_kim_boss_00001_1,dungeon_kim_boss_00001,1,1.0,1,kim_00001,1.0,0,None,0,0,All,All,All,,,,None,,,,,,,,,None,,,,,,,,,None,,,,,,999999999
e,dungeon_mag_normal_00001_1,dungeon_mag_normal_00001,1,0.55,6,mag_00004,0.5,-1.0,None,0,0,All,All,All,mag_00004,0.5,-1.0,None,0,0,All,All,All,,,,None,,,,,,,,,None,,,,,,999999999
e,dungeon_mag_normal_00001_2,dungeon_mag_normal_00001,2,0.55,3,mag_00004,0.4,0.6,None,0,0,All,All,All,mag_00004,0.6,0.6,None,0,0,All,All,All,,,,None,,,,,,,,,None,,,,,,999999999
e,dungeon_mag_normal_00001_3,dungeon_mag_normal_00001,3,0.55,1,mag_00004,1.0,0.6,None,0,0,All,All,All,,,,None,,,,,,,,,None,,,,,,,,,None,,,,,,999999999
e,dungeon_mag_boss_00001_1,dungeon_mag_boss_00001,1,1.0,1,mag_00004,1.0,0,None,0,0,All,All,All,,,,None,,,,,,,,,None,,,,,,,,,None,,,,,,999999999
e,dungeon_osh_normal_00001_1,dungeon_osh_normal_00001,1,0.55,6,osh_00001,0.5,-1.0,None,0,0,All,All,All,osh_00001,0.5,-1.0,None,0,0,All,All,All,,,,None,0,0,All,All,All,,,,None,0,0,All,All,All,999999999
e,dungeon_osh_normal_00001_2,dungeon_osh_normal_00001,2,0.55,9,osh_00001,0.33,0.6,None,0,0,All,All,All,osh_00001,0.34,0.6,None,0,0,All,All,All,osh_00001,0.33,0.6,None,0,0,All,All,All,,,,None,0,0,All,All,All,999999999
e,dungeon_osh_normal_00001_3,dungeon_osh_normal_00001,3,0.55,6,osh_00001,0.5,0.6,None,0,0,All,All,All,osh_00001,0.5,0.6,None,0,0,All,All,All,,,,None,0,0,All,All,All,,,,None,0,0,All,All,All,999999999
e,dungeon_osh_boss_00001_1,dungeon_osh_boss_00001,1,1.0,1,osh_00001,1.0,0,None,0,0,All,All,All,,,,None,,,,,,,,,None,,,,,,,,,None,,,,,,999999999
e,dungeon_spy_normal_00001_1,dungeon_spy_normal_00001,1,0.55,3,spy_00005,0.4,-1.0,None,0,0,All,All,All,spy_00005,0.6,-1.0,None,0,0,All,All,All,,,,None,,,,,,,,,,,None,,,,999999999
e,dungeon_spy_normal_00001_2,dungeon_spy_normal_00001,2,0.55,9,spy_00005,0.25,0.0,None,0,0,All,All,All,spy_00005,0.5,0.0,None,0,0,All,All,All,spy_00005,0.25,0.0,None,0,0,All,All,All,,,,,None,,,,,999999999
e,dungeon_spy_normal_00001_3,dungeon_spy_normal_00001,3,0.55,4,spy_00005,0.75,0.6,None,0,0,All,All,All,spy_00005,0.25,0.6,None,0,0,All,All,All,,,,None,,,,,,,,,,,None,,,,999999999
e,dungeon_spy_boss_00001_1,dungeon_spy_boss_00001,1,1.0,1,spy_00005,1.0,0.0,None,0,0,All,All,All,,,,,,,,,,,,,None,,,,,,,,,,,None,,,,999999999
e,dungeon_sum_normal_00001_1,dungeon_sum_normal_00001,1,0.55,1,sum_00003,1.0,1,None,0,,All,All,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,999999999
e,dungeon_sum_normal_00001_2,dungeon_sum_normal_00001,2,0.55,5,sum_00003,0.4,1,None,0,,All,All,All,sum_00003,0.6,1,None,0,,All,All,All,,,,,,,,,,,,,,,,,,,999999999
e,dungeon_sum_normal_00001_3,dungeon_sum_normal_00001,3,0.55,9,sum_00003,0.25,1,None,0,,All,All,All,sum_00003,0.5,1,None,0,,All,All,All,sum_00003,0.25,1,None,0,,All,All,All,,,,,,,,,,999999999
e,dungeon_sum_boss_00001_1,dungeon_sum_boss_00001,1,1.0,1,sum_00003,1.0,0,None,0,0,All,All,All,,,,None,,,,,,,,,None,,,,,,,,,None,,,,,,999999999
e,dungeon_sur_normal_00001_1,dungeon_sur_normal_00001,1,0.55,3,sur_00001,0.4,-1.0,None,0,0,All,All,All,sur_00001,0.6,-1.0,None,0,0,All,All,All,,,,,,,,,,,,,,,,,,,999999999
e,dungeon_sur_normal_00001_2,dungeon_sur_normal_00001,2,0.55,9,sur_00001,0.25,0.0,None,0,0,All,All,All,sur_00001,0.5,0.0,None,0,0,All,All,All,sur_00001,0.25,0.0,None,0,0,All,All,All,,,,,,,,,,999999999
e,dungeon_sur_normal_00001_3,dungeon_sur_normal_00001,3,0.55,4,sur_00001,0.75,0.6,None,0,0,All,All,All,sur_00001,0.25,0.6,None,0,0,All,All,All,,,,,,,,,,,,,,,,,,,999999999
e,dungeon_sur_boss_00001_1,dungeon_sur_boss_00001,1,1.0,1,sur_00001,1.0,0,None,0,0,All,All,All,,,,None,,,,,,,,,None,,,,,,,,,,,None,,,,999999999
e,dungeon_tak_normal_00001_1,dungeon_tak_normal_00001,1,0.55,5,glo_00004,0.6,0.0,None,0,0,All,All,All,glo_00004,0.4,0.0,None,0,0,All,All,All,,,,None,0,0,All,All,All,,,,None,0,0,All,All,All,999999999
e,dungeon_tak_normal_00001_2,dungeon_tak_normal_00001,2,0.55,1,glo_00004,1.0,0.0,None,0,0,All,All,All,,,,None,0,0,All,All,All,,,,None,0,0,All,All,All,,,,None,0,0,All,All,All,999999999
e,dungeon_tak_normal_00001_3,dungeon_tak_normal_00001,3,0.55,6,glo_00004,0.5,0.0,None,0,0,All,All,All,glo_00004,0.5,0.0,None,0,0,All,All,All,,,,None,0,0,All,All,All,,,,None,0,0,All,All,All,999999999
e,dungeon_tak_boss_00001_1,dungeon_tak_boss_00001,1,1.0,1,glo_00004,1.0,0,None,0,0,All,All,All,,,,None,,,,,,,,,None,,,,,,,,,None,,,,,,999999999
e,dungeon_you_normal_00001_1,dungeon_you_normal_00001,1,0.55,6,you_00001,0.5,-1.0,None,0,0,All,All,All,you_00001,0.5,-1.0,None,0,0,All,All,All,,,,None,,,,,,,,,None,,,,,,999999999
e,dungeon_you_normal_00001_2,dungeon_you_normal_00001,2,0.55,3,you_00001,0.4,0.6,None,0,0,All,All,All,you_00001,0.6,0.6,None,0,0,All,All,All,,,,None,,,,,,,,,None,,,,,,999999999
e,dungeon_you_normal_00001_3,dungeon_you_normal_00001,3,0.55,1,you_00001,1.0,0.6,None,0,0,All,All,All,,,,None,,,,,,,,,None,,,,,,,,,None,,,,,,999999999
e,dungeon_you_boss_00001_1,dungeon_you_boss_00001,1,1.0,1,you_00001,1.0,1,None,0,,All,All,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,999999999
e,dungeon_yuw_normal_00001_1,dungeon_yuw_normal_00001,1,0.34,2,yuw_00001,0.6,1,None,0,,All,All,All,yuw_00001,0.4,1,None,0,,All,All,All,,,,,,,,,,,,,,,,,,,999999999
e,dungeon_yuw_normal_00001_2,dungeon_yuw_normal_00001,2,0.33,4,yuw_00001,0.75,1,None,0,,All,All,All,yuw_00001,0.25,1,None,0,,All,All,All,,,,,,,,,,,,,,,,,,,999999999
e,dungeon_yuw_normal_00001_3,dungeon_yuw_normal_00001,3,0.33,1,yuw_00001,1.0,1,None,0,,All,All,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,999999999
e,dungeon_yuw_boss_00001_1,dungeon_yuw_boss_00001,1,1.0,1,yuw_00001,1.0,0,None,0,0,All,All,All,,,,None,,,,,,,,,None,,,,,,,,,None,,,,,,999999999
